t,cg_iters
562,10799
563,11742
564,12094
565,12587
566,11157
567,11145
568,11122
569,10412
570,10467
571,11751
572,12043
573,12203
574,12309
575,11513
576,12012
577,10967
578,10205
579,9715
580,9994
581,10326
582,9976
583,10391
584,9520
585,8767
586,8675
587,8006
588,7849
589,8124
590,8100
591,8414
592,8209
593,8321
594,7837
595,7217
596,7312
597,7342
598,6825
599,7419
600,8031
601,8358
602,8215
603,7639
604,7565
605,9164
606,9796
607,8559
608,7842
609,7788
610,8183
611,8623
612,8060
613,7899
614,7530
615,7308
616,7244
617,7159
618,7230
619,7436
620,7681
621,7575
622,7361
623,7357
624,6816
625,7320
626,7362
627,7246
628,7004
629,7461
630,8206
631,7697
632,7622
633,8011
634,8805
635,9502
636,9420
637,8540
638,8290
639,7821
640,7667
641,7130
642,7767
643,8153
644,7873
645,8150
646,8790
647,8909
648,9859
649,10745
650,11589
651,11714
652,10954
653,10536
654,10341
655,9709
656,10115
657,9988
658,9140
659,8566
660,8818
661,8947
662,8602
663,8188
664,7822
665,7451
666,8380
667,8448
668,8075
669,7516
670,7474
671,7129
672,6854
673,7012
674,7167
675,6951
676,7002
677,6884
678,6909
679,6634
680,6483
681,6451
682,6307
683,6293
684,6200
685,6958
686,7237
687,7086
688,7229
689,7682
690,8099
691,7826
692,7964
693,8085
694,7356
695,6716
696,7113
697,7251
698,7658
699,7352
700,7567
701,7958
702,7707
703,7955
704,7359
705,7526
706,7766
707,8131
708,8064
709,8486
710,8872
711,8834
712,8701
713,9402
714,10021
715,9942
716,9372
717,9433
718,9030
719,8296
720,7891
721,7657
722,7142
723,7710
724,8361
725,7843
726,7937
727,8210
728,8179
729,7772
730,7306
731,6745
732,6847
733,7341
734,7469
735,7287
736,7254
737,7489
738,7609
739,7588
740,7752
741,8334
742,7788
743,8222
744,9053
745,8935
746,8103
747,7409
748,6960
749,7148
750,7153
751,6755
752,6897
753,7286
754,7445
755,7461
756,7340
757,7010
758,7103
759,8090
760,7568
761,8082
762,8698
763,8526
764,8026
765,7778
766,7796
767,7731
768,8237
769,7957
770,8255
771,9442
772,9036
773,9741
774,9243
775,8391
776,8032
777,8007
778,8151
779,8639
780,9395
781,9334
782,10432
783,10883
784,9492
785,8336
786,7915
787,7938
788,7652
789,7434
790,6977
791,7163
792,8192
793,8269
794,8693
795,8588
796,8892
797,8178
798,8501
799,9510
800,9282
801,9146
802,8470
803,8911
804,9829
805,9787
806,9554
807,9292
808,9237
809,9189
810,9242
811,8854
812,8740
813,8695
814,8407
815,8113
816,8112
817,7624
818,7812
819,8170
820,8051
821,7647
822,7680
823,7459
824,7625
825,7491
826,7540
827,7688
828,7338
829,7481
830,7962
831,7736
832,8188
833,7652
834,7763
835,8503
836,8295
837,8552
838,8788
839,8749
840,8411
841,8289
842,8081
843,8294
844,8018
845,7503
846,7724
847,8625
848,8397
849,8078
850,8476
851,9141
852,8608
853,9720
854,10345
855,10845
856,11037
857,10056
858,10052
859,9345
860,8548
861,8775
862,9280
863,10468
864,11366
865,10676
866,10745
867,12403
868,13185
869,11932
870,11548
871,12137
872,12222
873,11516
874,10803
875,9944
876,10571
877,10871
878,10912
879,11372
880,12666
881,12757
882,12848
883,12077
884,10507
885,9883
886,10477
887,9850
888,10281
889,10447
890,9261
891,8468
892,8670
893,9023
894,9021
895,8561
896,8618
897,9019
898,9065
899,8671
900,8935
901,8804
902,8286
903,9170
904,8739
905,7918
906,7948
907,8144
908,7924
909,8182
910,9038
911,9302
912,9923
913,10789
914,12412
915,12615
916,11925
917,11865
918,11141
919,10239
920,9117
921,8488
922,8233
923,8242
924,8679
925,9038
926,8891
927,8210
928,8405
929,8568
930,9066
931,8648
932,8317
933,8658
934,9012
935,8733
936,10219
937,13135
938,13388
939,12309
940,13619
941,13605
942,11918
943,10568
944,11406
945,11791
946,12364
947,12567
948,12079
949,11749
950,12334
951,12866
952,13051
953,13696
954,14893
955,14300
956,12692
957,12680
958,12437
959,11740
960,12195
961,12326
962,11168
963,11641
964,10976
965,10427
966,11269
967,10224
968,9516
969,9493
970,8961
971,9018
972,10279
973,10245
974,10126
975,8748
976,7977
977,8314
978,8640
979,7937
980,8143
981,8751
982,8281
983,8471
984,9430
985,9427
986,8749
987,8351
988,8505
989,9064
990,9735
991,8815
992,9779
993,9689
994,8271
995,7403
996,7621
997,7609
998,7061
999,7464
1000,8181
1001,7822
1002,7864
1003,7410
1004,6843
1005,7488
1006,7605
1007,8037
1008,8416
1009,8025
1010,7636
1011,8127
1012,8283
1013,7460
1014,8413
1015,8340
1016,7632
1017,8056
1018,8454
1019,7971
1020,7390
1021,7140
1022,6965
1023,7451
1024,6992
1025,6694
1026,6934
1027,8181
1028,8702
1029,9472
1030,9031
1031,8804
1032,8771
1033,8612
1034,8409
1035,8539
1036,8757
1037,8233
1038,7402
1039,6892
1040,7498
1041,7338
1042,7134
1043,7600
1044,8489
1045,8824
1046,9260
1047,9242
1048,9852
1049,10219
1050,9095
1051,9848
1052,9572
1053,9572
1054,10587
1055,11496
1056,10483
1057,9374
1058,8113
1059,8112
1060,8172
1061,7593
1062,7662
1063,7056
1064,7008
1065,6747
1066,7268
1067,7516
1068,7745
1069,7498
1070,7090
1071,7018
1072,6316
1073,6613
1074,6615
1075,6951
1076,7086
1077,7781
1078,7849
1079,7916
1080,7412
1081,7625
1082,7503
1083,7489
1084,7810
1085,7441
1086,6914
1087,7173
1088,7647
1089,7894
1090,7713
1091,7344
1092,6961
1093,7617
1094,7156
1095,6897
1096,6654
1097,7243
1098,7109
1099,6820
1100,6995
1101,7234
1102,7032
1103,6581
1104,6736
1105,7239
1106,8340
1107,7773
1108,7564
1109,7744
1110,7820
1111,8207
1112,7496
1113,7374
1114,6823
1115,6655
1116,6936
1117,6571
1118,6440
1119,6496
1120,6470
1121,6495
1122,6322
1123,6081
1124,6297
1125,6670
1126,7132
1127,7302
1128,7391
1129,7010
1130,7121
1131,7103
1132,6960
1133,7617
1134,7539
1135,7738
1136,7728
1137,7519
1138,8057
1139,8170
1140,7517
1141,8006
1142,7975
1143,8135
1144,8354
1145,9367
1146,9004
1147,8637
1148,8491
1149,8030
1150,7362
1151,7293
1152,6950
1153,7056
1154,7542
1155,7900
1156,7945
1157,7970
1158,9119
1159,8971
1160,8804
1161,8687
1162,8262
1163,8187
1164,8056
1165,8383
1166,8351
1167,7577
1168,7070
1169,6890
1170,7200
1171,7139
1172,7097
1173,7128
1174,7153
1175,7110
1176,7290
1177,7701
1178,8200
1179,7642
1180,8186
1181,9174
1182,9414
1183,9421
1184,9626
1185,10488
1186,10637
1187,9594
1188,9025
1189,9190
1190,9204
1191,8828
1192,8510
1193,9192
1194,9879
1195,9495
1196,8871
1197,8788
1198,8784
1199,8453
1200,8378
1201,7975
1202,7302
1203,7315
1204,7397
1205,7705
1206,7716
1207,7469
1208,7529
1209,7578
1210,7554
1211,7519
1212,7393
1213,7504
1214,7645
1215,7586
1216,7373
1217,7293
1218,7869
1219,8342
1220,7911
1221,7726
1222,7499
1223,7687
1224,7111
1225,6913
1226,7099
1227,7088
1228,7214
1229,7307
1230,7094
1231,7519
1232,7788
1233,7714
1234,8072
1235,8389
1236,7609
1237,7120
1238,7505
1239,7510
1240,7876
1241,7649
1242,8028
1243,8067
1244,7524
1245,7464
1246,7280
1247,7328
1248,7352
1249,7612
1250,7576
1251,7338
1252,7767
1253,7542
1254,7340
1255,6976
1256,6664
1257,6942
1258,6869
1259,6496
1260,6280
1261,6689
1262,7593
1263,7631
1264,7778
1265,8280
1266,8054
1267,8344
1268,8245
1269,8002
1270,7616
1271,7748
1272,7997
1273,7776
1274,6818
1275,6426
1276,7063
1277,7213
1278,7050
1279,7570
1280,7669
1281,7683
1282,8055
1283,7498
1284,7928
1285,7504
1286,7889
1287,7151
1288,7139
1289,7489
1290,8327
1291,9382
1292,9580
1293,8759
1294,8527
1295,8876
1296,8529
1297,8405
1298,8320
1299,8918
1300,9487
1301,8506
1302,8146
1303,7436
1304,7609
1305,8219
1306,8559
1307,8279
1308,7329
1309,7737
1310,7933
1311,7887
1312,7531
1313,7250
1314,7456
1315,8468
1316,8346
1317,8225
1318,8150
1319,7691
1320,7157
1321,7695
1322,7931
1323,7423
1324,8172
1325,8894
1326,8581
1327,7980
1328,7523
1329,7309
1330,7288
1331,7327
1332,6780
1333,6464
1334,6902
1335,7315
1336,7382
1337,7130
1338,7395
1339,8279
1340,8382
1341,8447
1342,9172
1343,8620
1344,8876
1345,9543
1346,9115
1347,9194
1348,10065
1349,10194
1350,9802
1351,10424
1352,9919
1353,8793
1354,7950
1355,7797
1356,7942
1357,7703
1358,8175
1359,8556
1360,8358
1361,9279
1362,8809
1363,8138
1364,8875
1365,9325
1366,9644
1367,9170
1368,9228
1369,8685
1370,8801
1371,8839
1372,8751
1373,8761
1374,8835
1375,8907
1376,10190
1377,10681
1378,9712
1379,9484
1380,9574
1381,8008
1382,7771
1383,7724
1384,7808
1385,8372
1386,7746
1387,7574
1388,7146
1389,7490
1390,7364
1391,6757
1392,6915
1393,7017
1394,7208
1395,7253
1396,7210
1397,6748
1398,6995
1399,7285
1400,6902
1401,6496
1402,6772
1403,7168
1404,7315
1405,6940
1406,6956
1407,6770
1408,6297
1409,6349
1410,6472
1411,6435
1412,6533
1413,7026
1414,6977
1415,7167
1416,7027
1417,7010
1418,6851
1419,7207
1420,7538
1421,7167
1422,6766
1423,6620
1424,6819
1425,7148
1426,7271
1427,6703
1428,6488
1429,6523
1430,6858
1431,7171
1432,7541
1433,7216
1434,7302
1435,7080
1436,6564
1437,7357
1438,7308
1439,6556
1440,6622
1441,7054
1442,6530
1443,6334
1444,6492
1445,7548
1446,8063
1447,8017
1448,8166
1449,7868
1450,7132
1451,7130
1452,7447
1453,7310
1454,7158
1455,6723
1456,7161
1457,7348
1458,7034
1459,6407
1460,6876
1461,6957
1462,6649
1463,6491
1464,6393
1465,6490
1466,6315
1467,5943
1468,5934
1469,5775
1470,5762
1471,5997
1472,6243
1473,6145
1474,5860
1475,5821
1476,5988
1477,6311
1478,6197
1479,6067
1480,6490
1481,6654
1482,6245
1483,6247
1484,6298
1485,6397
1486,6372
1487,6453
1488,7133
1489,7244
1490,6655
1491,6594
1492,6731
1493,7110
1494,7022
1495,6662
1496,7013
1497,6989
1498,6615
1499,6738
1500,7255
1501,6913
1502,7025
1503,7029
1504,7306
1505,7377
1506,7452
1507,7261
1508,7130
1509,7647
1510,8330
1511,8844
1512,8464
1513,8085
1514,7801
1515,7530
1516,7418
1517,7520
1518,7654
1519,7675
1520,7539
1521,8424
1522,8644
1523,8120
1524,7858
1525,7285
1526,8045
1527,8199
1528,7710
1529,7927
1530,8158
1531,8042
1532,7570
1533,7546
1534,7631
1535,7417
1536,7185
1537,7293
1538,7311
1539,7270
1540,7332
1541,7145
1542,7260
1543,7569
1544,7169
1545,6715
1546,6590
1547,7281
1548,7589
1549,7545
1550,7649
1551,7775
1552,7502
1553,7607
1554,7216
1555,6811
1556,6857
1557,7184
1558,6846
1559,7230
1560,7093
1561,7152
1562,6434
1563,6621
1564,6752
1565,6700
1566,6795
1567,6503
1568,6768
1569,7192
1570,6682
1571,6508
1572,7206
1573,7700
1574,7982
1575,7831
1576,7968
1577,8769
1578,9471
1579,9080
1580,9385
1581,11132
1582,11962
1583,10400
1584,9631
1585,9429
1586,8771
1587,8904
1588,9649
1589,10475
1590,9559
1591,9232
1592,8350
1593,7593
1594,7710
1595,7467
1596,7625
1597,8468
1598,8438
1599,7752
1600,7935
1601,7480
1602,7332
1603,7294
1604,7183
1605,6936
1606,7278
1607,7483
1608,7769
1609,7663
1610,7383
1611,8074
1612,8231
1613,8112
1614,7683
1615,7795
1616,7875
1617,7268
1618,7508
1619,8471
1620,8087
1621,7849
1622,7972
1623,7628
1624,7600
1625,7236
1626,7834
1627,7716
1628,8333
1629,9514
1630,9187
1631,8309
1632,9176
1633,8943
1634,8293
1635,8722
1636,8928
1637,8110
1638,8251
1639,7908
1640,8164
1641,9186
1642,9593
1643,9337
1644,9130
1645,9616
1646,9277
1647,8993
1648,9228
1649,8689
1650,8025
1651,7527
1652,7598
1653,7749
1654,7781
1655,7782
1656,8293
1657,8620
1658,8999
1659,9948
1660,9415
1661,8655
1662,9800
1663,7795
1664,8887
1665,9554
1666,9106
1667,8314
1668,8276
1669,8828
1670,8228
1671,7685
1672,6719
1673,6549
1674,6461
1675,6446
1676,6823
1677,7384
1678,7625
1679,7813
1680,7300
1681,7180
1682,7542
1683,6870
1684,6761
1685,6857
1686,6838
1687,7111
1688,7185
1689,7282
1690,7380
1691,6824
1692,6180
1693,6119
1694,6396
1695,6659
1696,7193
1697,7894
1698,7697
1699,6675
1700,6373
1701,6557
1702,6439
1703,6920
1704,7216
1705,6719
1706,7166
1707,6579
1708,6861
1709,7570
1710,6974
1711,6503
1712,7022
1713,7346
1714,7366
1715,6897
1716,7226
1717,8058
1718,8555
1719,8980
1720,9267
1721,8551
1722,8943
1723,9407
1724,10299
1725,9092
1726,8489
1727,8689
1728,8327
1729,8855
1730,9047
1731,8584
1732,7767
1733,7048
1734,6973
1735,6903
1736,7178
1737,7153
1738,6941
1739,6941
1740,7163
1741,7511
1742,7791
1743,7347
1744,7605
1745,7786
1746,7718
1747,6725
1748,6576
1749,6939
1750,7424
1751,7283
1752,7079
1753,7416
1754,7904
1755,8316
1756,8175
1757,8422
1758,8942
1759,8681
1760,8530
1761,8100
1762,7500
1763,7809
1764,8753
1765,8356
1766,7909
1767,7786
1768,8024
1769,8952
1770,8702
1771,9071
1772,8740
1773,8960
1774,8759
1775,9546
1776,9605
1777,9418
1778,9475
1779,10957
1780,10203
1781,9910
1782,11730
1783,12109
1784,11310
1785,10877
1786,9945
1787,10192
1788,9157
1789,8029
1790,8419
1791,8436
1792,7425
1793,7400
1794,7994
1795,7816
1796,7890
1797,8251
1798,7937
1799,7862
1800,7276
1801,7323
1802,8139
1803,8888
1804,7893
1805,7747
1806,7176
1807,7148
1808,7843
1809,8399
1810,8192
1811,8546
1812,9468
1813,8644
1814,7978
1815,7422
1816,7390
1817,7457
1818,7369
1819,7819
1820,7889
1821,8427
1822,8780
1823,8086
1824,8131
1825,8260
1826,8410
1827,8114
1828,8085
1829,7377
1830,7672
1831,7487
1832,7432
1833,8441
1834,8749
1835,7550
1836,8037
1837,8995
1838,9007
1839,9063
1840,8681
1841,7986
1842,7887
1843,8368
1844,8524
1845,8316
1846,8118
1847,7863
1848,8105
1849,7770
1850,7964
1851,8421
1852,8332
1853,7811
1854,7688
1855,7656
1856,8324
1857,8297
1858,7317
1859,6938
1860,6397
1861,6509
1862,6934
1863,7773
1864,7919
1865,8157
1866,9141
1867,8887
1868,8485
1869,7755
1870,7848
1871,8076
1872,8309
1873,8563
1874,8360
1875,8531
1876,8193
1877,7386
1878,7147
1879,8072
1880,8596
1881,8579
1882,7832
1883,8494
1884,9937
1885,10595
1886,11205
1887,10244
1888,8694
1889,8028
1890,7245
1891,7873
1892,7952
1893,7305
1894,7550
1895,7611
1896,7359
1897,7006
1898,7086
1899,8474
1900,9519
1901,8763
1902,7898
1903,8223
1904,7770
1905,7377
1906,6954
1907,7011
1908,7839
1909,7886
1910,7372
1911,7153
1912,7202
1913,7739
1914,7456
1915,7342
1916,7251
1917,7571
1918,8286
1919,8413
1920,8201
1921,8005
1922,7357
1923,6469
1924,6502
1925,6772
1926,6839
1927,6687
1928,6739
1929,6448
1930,6724
1931,7045
1932,7567
1933,7886
1934,7447
1935,7379
1936,7539
1937,7181
1938,7426
1939,7290
1940,7169
1941,7410
1942,7526
1943,8305
1944,8880
1945,8169
1946,8156
1947,8648
1948,8818
1949,8456
1950,7844
1951,8055
1952,8207
1953,8656
1954,8603
1955,7949
1956,7795
1957,7448
1958,7560
1959,8835
1960,10547
1961,10132
1962,9606
1963,9259
1964,9736
1965,9560
1966,9407
1967,9246
1968,8572
1969,8738
1970,8893
1971,9158
1972,9458
1973,9111
1974,8935
1975,8819
1976,8307
1977,8373
1978,8289
1979,8538
1980,8187
1981,8642
1982,8794
1983,8393
1984,8514
1985,8000
1986,7393
1987,8195
1988,8977
1989,8493
1990,7904
1991,7649
1992,7973
1993,8253
1994,7914
1995,7563
1996,8395
1997,8553
1998,7686
1999,7902
2000,7971
2001,8743
2002,9524
2003,9918
2004,9962
2005,10296
2006,9356
2007,9150
2008,8152
2009,7893
2010,8705
2011,9038
2012,9153
2013,8957
2014,8763
2015,8297
2016,8048
2017,7820
2018,7858
2019,7589
2020,7509
2021,7826
2022,8728
2023,8712
2024,7532
2025,7491
2026,7886
2027,7633
2028,7827
2029,7627
2030,7787
2031,8167
2032,8475
2033,8543
2034,8798
2035,8928
2036,9414
2037,9173
2038,7772
2039,7717
2040,8381
2041,7780
2042,8101
2043,8318
2044,7902
2045,8185
2046,8571
2047,8787
2048,7689
2049,7774
2050,7756
2051,7107
2052,6900
2053,7527
2054,7488
2055,7343
2056,7226
2057,7516
2058,7781
2059,7380
2060,7176
2061,7665
2062,7523
2063,7553
2064,7177
2065,6988
2066,6918
2067,6685
2068,6869
2069,6922
2070,7249
2071,7563
2072,7582
2073,7513
2074,7778
2075,7903
2076,7247
2077,7239
2078,7176
2079,6995
2080,6962
2081,6892
2082,6823
2083,6693
2084,6554
2085,6617
2086,7517
2087,7869
2088,8508
2089,8379
2090,8064
2091,8032
2092,8744
2093,8976
2094,8838
2095,9143
2096,8373
2097,9013
2098,8707
2099,7896
2100,7707
2101,7852
2102,7770
2103,7446
2104,7807
2105,7716
2106,7584
2107,7923
2108,7476
2109,7476
2110,7417
2111,7240
2112,7072
2113,6751
2114,6591
2115,7183
2116,6592
2117,6644
2118,6530
2119,6426
2120,6702
2121,6773
2122,6958
2123,7062
2124,7312
2125,7240
2126,6888
2127,6739
2128,6649
2129,6531
2130,6664
2131,6753
2132,6504
2133,6853
2134,7020
2135,7412
2136,7441
2137,7363
2138,6917
2139,6754
2140,6570
2141,6738
2142,7433
2143,7383
2144,7555
2145,7558
2146,7105
2147,6580
2148,6273
2149,6499
2150,6695
2151,7032
2152,6808
2153,6295
2154,7169
2155,7316
2156,6958
2157,6663
2158,7141
2159,7020
2160,7608
2161,7932
2162,7167
2163,7212
2164,6913
2165,6804
2166,7031
2167,7099
2168,7452
2169,7724
2170,7391
2171,7875
2172,7498
2173,7324
2174,7352
2175,8196
2176,7713
2177,7254
2178,7529
2179,7735
2180,7720
2181,7308
2182,7362
2183,8004
2184,8121
2185,7799
2186,7895
2187,8352
2188,8400
2189,8694
2190,8477
2191,7945
2192,8303
2193,7907
2194,7937
2195,8031
2196,8026
2197,8795
2198,8043
2199,7900
2200,7551
2201,7710
2202,8825
2203,9902
2204,9296
2205,8750
2206,8390
2207,7842
2208,7462
2209,7667
2210,7716
2211,7613
2212,7621
2213,7312
2214,6883
2215,7310
2216,7716
2217,8072
2218,8276
2219,7994
2220,7969
2221,8516
2222,8413
2223,8898
2224,10508
2225,11643
2226,13138
2227,13330
2228,13633
2229,11502
2230,14414
2231,12999
2232,10688
2233,10203
2234,10692
2235,10896
2236,11693
2237,12416
2238,13211
2239,12288
2240,9023
2241,8908
2242,9624
2243,9670
2244,11033
2245,11983
2246,11870
2247,11353
2248,11657
2249,10801
2250,9882
2251,9798
