MDTU,|det-1|^2,1-Re(det),Im(det)
441,0.378532,0.011966,-0.00127175
442,0.38947,-0.00135,-0.00063009
443,0.38947,-0.00135,-0.00063009
444,0.364486,0.024057,0.00109582
445,0.369524,0.014503,0.000875178
446,0.36218,0.033238,0.00191303
447,0.369588,0.012975,-0.00205403
448,0.360808,0.018233,0.00105
449,0.370026,0.027936,0.00111271
450,0.357293,0.023848,0.000661685
451,0.379142,-0.01374,0.000929808
452,0.366247,0.020104,0.000589139
453,0.38037,-0.00402,0.0017442
454,0.373446,0.013028,-0.000807369
455,0.365892,0.012154,-0.000829732
456,0.363163,0.019068,0.00478486
457,0.363163,0.019068,0.00478486
458,0.378688,0.002874,-0.000542358
459,0.373881,0.012872,0.000674819
460,0.380951,0.007288,0.00051853
461,0.372645,0.013563,-0.00183514
462,0.365699,0.014155,0.00041618
463,0.366883,0.023925,-0.000592124
464,0.362545,0.007602,-0.00104756
465,0.360634,0.012955,-0.00061434
466,0.360058,0.017582,-0.000527992
467,0.371103,-0.00501,0.00223835
468,0.357296,0.02935,-0.00223682
469,0.357872,0.009767,-0.00039624
470,0.365737,0.014045,-0.00177271
471,0.380144,0.000772,-0.000232924
472,0.385613,0.019464,0.00132226
473,0.368627,0.025561,0.000467457
474,0.366282,0.034059,-0.000684525
475,0.404809,-0.00476,0.00147403
476,0.366589,0.02221,2.64482e-05
477,0.373663,0.003495,-0.000214984
478,0.362107,0.040194,-0.000178789
479,0.39402,-0.00335,0.00241895
480,0.375533,0.031665,0.0031385
481,0.375533,0.031665,0.0031385
482,0.373424,0.01085,0.000192325
483,0.371019,0.017866,-0.00102592
484,0.370043,0.007062,1.58332e-06
485,0.370043,0.007062,1.58332e-06
486,0.362746,0.00805,0.000924596
487,0.363828,0.023186,0.00073431
488,0.390185,0.001697,0.000216912
489,0.356088,0.034593,0.0034773
490,0.395042,-0.00999,-0.000548537
491,0.377219,0.012619,-0.000752899
492,0.363439,0.005807,-0.000185963
493,0.358999,0.016979,-0.00108731
494,0.381339,0.001955,-0.000850802
495,0.404558,-0.01452,-0.00343863
496,0.391965,0.013373,0.000542218
497,0.360597,0.018345,-0.00078229
498,0.363769,0.025875,-0.00139437
499,0.367422,0.022321,0.000141459
500,0.37654,0.029788,-0.000926145
501,0.387141,0.006128,-0.000514728
502,0.379138,0.00956,-0.000832443
503,0.364149,0.020657,-0.00114682
504,0.387559,0.004567,-0.00130909
505,0.368642,0.020648,-0.00237831
506,0.378107,0.016912,-0.000226019
507,0.365433,0.035915,0.00141341
508,0.385595,0.002002,-0.00329612
509,0.37829,0.005809,-0.00188662
510,0.37829,0.005809,-0.00188662
511,0.357312,0.01908,0.00022584
512,0.361293,0.017438,-0.00149315
513,0.373905,0.000867,-0.000397727
514,0.365488,0.023797,-0.000703467
515,0.371969,0.013877,-0.0021135
516,0.367533,0.0186,0.00129894
517,0.361865,0.025887,-9.35236e-05
518,0.369357,0.021809,-0.000652975
519,0.383445,0.023824,-0.000836045
520,0.373093,0.003664,-0.00204493
521,0.369519,0.007684,-0.000927911
522,0.374154,0.019598,-0.000992293
523,0.374154,0.019598,-0.000992293
524,0.374154,0.019598,-0.000992293
525,0.388482,-0.01132,-0.000964294
526,0.373723,0.021551,-0.000660697
527,0.382312,-0.00512,0.00124996
528,0.355197,0.031583,-0.000276639
529,0.383792,-0.00257,-0.00219004
530,0.383792,-0.00257,-0.00219004
531,0.362975,0.025519,0.000975035
532,0.363704,0.004356,-0.000725596
533,0.378202,0.017302,0.00148163
534,0.379583,0.018428,1.17229e-05
535,0.375682,0.032984,0.00165033
536,0.36768,0.028182,0.000301732
537,0.393043,0.008599,0.0024663
538,0.367981,0.030439,0.000379844
539,0.416164,-0.02568,-0.00130229
540,0.372776,0.048366,0.0013746
541,0.387,-0.00304,0.00158537
542,0.380125,0.005449,0.00153116
543,0.359257,0.018659,0.000638064
544,0.374792,0.008888,0.00114526
545,0.379801,0.011628,0.000467056
546,0.361289,0.030397,0.000441005
547,0.379948,0.007608,0.00335328
548,0.38097,0.025554,0.00248196
549,0.407296,-0.00335,0.000812737
550,0.407296,-0.00335,0.000812737
551,0.372671,0.012121,0.00298509
552,0.364066,0.016302,-0.00197199
553,0.387477,-0.00286,0.00174329
554,0.375721,0.017258,0.00064997
555,0.371188,0.018158,0.000306148
556,0.360857,0.023564,1.6304e-05
557,0.373883,0.027096,-0.00243664
558,0.372334,-0.00107,0.0004955
559,0.361951,0.015764,-0.00021006
560,0.369265,0.009349,0.000191354
561,0.363327,0.02064,0.00127514
562,0.386422,-0.01278,-0.00064348
563,0.362334,0.030262,-5.03235e-05
564,0.363265,0.016763,0.000598054
565,0.366498,0.014054,0.00108606
566,0.378899,0.010551,-0.00307642
567,0.354757,0.029332,-0.00049631
568,0.377753,0.001867,0.000193784
569,0.36845,0.021275,0.00165014
570,0.371484,0.000996,0.000917209
571,0.392883,-0.00467,-0.000462951
572,0.370045,0.01929,-0.000726234
573,0.363563,0.044525,0.000247714
574,0.387406,-0.01504,-0.000887757
575,0.387406,-0.01504,-0.000887757
576,0.350706,0.04622,-0.000387989
577,0.368272,0.008564,0.00144985
578,0.372051,0.014103,-0.00252566
579,0.381303,-0.00751,0.000390871
580,0.366082,0.023825,0.00147794
581,0.368938,-0.00516,0.00270485
582,0.380623,0.013478,2.97164e-05
583,0.3741,0.004027,-0.000600341
584,0.375867,0.001907,0.00104455
585,0.376404,0.007416,0.000845763
586,0.384543,0.00895,0.00230404
587,0.390434,0.000906,0.000370138
588,0.388714,0.01772,0.000590849
589,0.374709,0.004686,-0.000686525
590,0.374043,0.007218,-0.00121412
591,0.360127,0.034843,0.00117534
592,0.364861,0.018487,0.000924339
593,0.376328,0.014582,0.00215996
594,0.383559,-0.00018,-0.00123843
595,0.373789,0.020303,0.00205876
596,0.381068,0.002795,0.000803623
597,0.379828,0.009198,0.000870876
598,0.37676,0.015453,-4.94933e-05
599,0.40366,-0.02235,-0.00185784
600,0.379821,0.020922,0.00010715
601,0.368979,0.003702,0.00208875
602,0.371964,0.008762,0.00205629
603,0.3613,0.032077,0.00226787
604,0.363711,0.020239,-0.000805383
605,0.371223,-0.00636,0.00114192
606,0.363339,0.015195,0.00218363
607,0.373926,0.004395,0.000479202
608,0.367266,0.010442,-0.000994035
609,0.359704,0.021766,0.00191638
610,0.377143,0.040116,-0.00158658
611,0.386601,0.008754,0.000982313
612,0.377993,0.036329,0.000238394
613,0.37798,0.017213,-1.2008e-05
614,0.36403,0.01059,-0.000453513
615,0.370159,0.025102,8.59922e-05
616,0.361825,0.017733,0.00124716
617,0.372695,0.010711,0.000890103
618,0.366977,0.026536,0.00195335
619,0.402193,0.001767,0.00137274
620,0.379368,0.038661,0.00240565
621,0.394724,0.004552,0.00164267
622,0.383449,0.015973,0.00282397
623,0.395658,0.015152,0.000660912
624,0.395778,0.000435,-0.00162563
625,0.389922,0.019254,0.00118735
626,0.389922,0.019254,0.00118735
627,0.374371,0.022861,0.000840536
628,0.381837,0.01541,-0.00188668
629,0.385675,0.009697,0.00192404
630,0.365534,0.042032,-0.000112147
631,0.383099,0.00373,0.00192763
632,0.380307,0.014785,0.00130137
633,0.389382,-0.01065,0.0012055
634,0.376121,0.002467,-0.000617305
635,0.364709,0.0331,0.00184414
636,0.384295,0.011034,0.000655303
637,0.361011,0.029531,-0.00036019
638,0.383198,-0.00733,0.000872012
639,0.371802,0.026076,0.000174462
640,0.380228,0.001263,-2.62956e-05
641,0.387501,0.010695,-0.00240468
642,0.371856,0.023996,-0.00231168
643,0.373278,0.021991,0.000142624
644,0.385285,-0.001,0.00132652
645,0.373398,0.011532,0.00302434
646,0.37791,0.010676,0.000516876
647,0.403003,0.001815,0.0010448
648,0.378293,0.020075,0.000243594
649,0.38083,0.017774,0.000867734
650,0.375891,0.035214,0.00141123
651,0.378506,0.015049,-0.000852183
652,0.37003,0.00889,-0.00113234
653,0.373165,0.005802,0.0023766
654,0.363584,0.01601,-8.21918e-05
655,0.365541,0.019082,0.00266974
656,0.378092,0.006094,0.000216714
657,0.372569,0.002326,-0.00252687
658,0.377446,0.033741,-0.00133895
659,0.374881,0.02567,-0.00060622
660,0.388521,-0.00045,0.00255103
661,0.370045,0.021838,-0.00235048
662,0.371584,0.02428,-0.000362374
663,0.366173,0.005636,0.0006513
664,0.398468,-0.00291,-0.00233652
665,0.376434,0.018375,-0.000197569
666,0.36258,0.018356,-0.000427317
667,0.385798,0.003168,-0.000507081
668,0.385798,0.003168,-0.000507081
669,0.373456,0.016804,1.1487e-05
670,0.366577,0.022614,0.000857442
671,0.361214,0.013742,0.000165131
672,0.366355,0.009511,0.0023733
673,0.372857,-0.00086,0.000154164
674,0.372306,0.02208,0.00183684
675,0.40264,-0.02749,0.00215657
676,0.361696,0.024109,0.00139026
677,0.371926,-0.00733,0.0018331
678,0.371926,-0.00733,0.0018331
679,0.378909,0.015048,0.0016268
680,0.379202,0.003421,-0.000296296
681,0.373742,0.018295,-0.000155228
682,0.375462,0.003574,0.00059463
683,0.393157,0.008241,-0.000659052
684,0.37731,0.031021,0.00171355
685,0.390731,0.008751,0.00132184
686,0.389758,0.023281,3.65573e-05
687,0.389758,0.023281,3.65573e-05
688,0.382226,0.032283,0.00322587
689,0.387692,0.014408,0.000184182
690,0.39436,0.008776,-0.00152135
691,0.39436,0.008776,-0.00152135
692,0.36968,0.024589,-0.000839047
693,0.364697,0.026209,-0.00211774
694,0.384731,0.002431,-0.00014101
695,0.375187,0.016895,0.00156171
696,0.383104,0.011526,-0.000494317
697,0.370718,0.024218,0.000405808
698,0.369216,0.006011,0.0039556
699,0.378523,0.001822,0.000854546
700,0.37677,0.012373,0.000514664
701,0.369463,0.010948,0.000851089
702,0.367507,0.02659,0.00178431
703,0.379143,0.003485,9.78301e-05
704,0.37961,0.009513,-0.00211726
705,0.382177,0.005317,0.00100294
706,0.362268,0.020752,9.57602e-05
707,0.378689,0.016927,-0.00187496
708,0.371717,0.016435,-0.000257672
709,0.375637,0.009374,-0.000253675
710,0.366633,0.024936,0.00175909
711,0.385714,0.005662,-0.00185776
712,0.376026,0.024161,-0.00170315
713,0.363576,0.0068,0.000312588
714,0.37788,0.014095,-0.00220059
715,0.366576,0.026482,-0.000774253
716,0.37992,-0.01137,-0.00525031
717,0.349573,0.031458,0.000824337
718,0.37294,0.008745,-0.00111973
719,0.371092,0.006669,0.00062692
720,0.388302,0.005157,0.00182872
721,0.369768,0.035198,-0.00173928
722,0.372292,0.026633,-0.00127455
723,0.37486,0.017372,-0.00260312
724,0.368243,0.014567,-0.00165387
725,0.381873,-0.00837,-0.00130216
726,0.357439,0.033546,0.000167476
727,0.375954,0.009463,0.00136843
728,0.363375,0.022004,0.00141316
729,0.370487,0.00866,-0.0011645
730,0.361323,0.018555,0.000275779
731,0.3617,0.016761,-0.000708118
732,0.36279,0.032008,0.00108588
733,0.385853,0.0232,-0.00246957
734,0.381563,0.009733,-0.000270015
735,0.386207,0.024182,0.000400037
736,0.3823,0.002918,0.00340959
737,0.377389,0.033711,-0.00218124
738,0.371055,0.00807,0.00276758
739,0.362896,0.034493,0.000646525
740,0.373187,-0.00392,0.000693529
741,0.354004,0.041887,0.00102892
742,0.368266,-0.00523,0.00127664
743,0.377616,0.013676,9.00761e-05
744,0.373772,0.001264,3.22641e-05
745,0.369399,0.028627,0.00205944
746,0.376919,0.00588,-0.00152221
