MDTU,S_F
560,0.997087
561,0.997742
562,0.997288
563,1.00698
564,0.992049
565,1.00212
566,1.00091
567,0.998559
568,1.00349
569,1.00325
570,1.00112
571,1.00224
572,0.996421
573,0.992025
574,0.999978
575,0.998764
576,0.998969
577,0.997683
578,0.999316
579,0.996835
580,1.00157
581,0.998971
582,1.00497
583,1.00196
584,1.00349
585,1.00014
586,1.00181
587,0.998383
588,0.997633
589,0.998059
590,1.00461
591,0.997967
592,0.998601
593,1.00314
594,1.00345
595,1.00398
596,1.00224
597,0.999279
598,0.995206
599,1.0017
600,1.00542
601,0.997688
602,0.998964
603,1.00103
604,0.99409
605,0.995235
606,1.00246
607,1.00252
608,1.00394
609,0.999203
610,0.999139
611,0.9971
612,1.00183
613,0.996672
614,0.998728
615,1.00073
616,0.995306
617,0.995575
618,1.0035
619,1.00006
620,1.00102
621,0.998649
622,1.00069
623,0.999447
624,0.995201
625,0.999403
626,0.997514
627,1.0024
628,0.997717
629,1.0038
630,1.00262
631,1.00281
632,0.997714
633,1.00177
634,1.00492
635,0.9996
636,1.00303
637,0.99945
638,0.996961
639,0.999529
640,1.00028
641,1.00775
642,0.998024
643,1.00298
644,1.00049
645,1.0007
646,1.00033
647,0.99515
648,0.997993
649,0.998919
650,1.00626
651,0.996186
652,1.00236
653,1.00078
654,1.00083
655,1.00393
656,0.998804
657,0.998583
658,1.00129
659,0.999611
660,0.998062
661,1.00493
662,0.999043
663,0.997204
664,0.997941
665,1.00406
666,1.00136
667,1.00301
668,1.00288
669,1.00222
670,0.997951
671,1.00066
672,1.00032
673,0.999356
674,1.00247
675,1.00417
676,1.00468
677,1.00059
678,0.996848
679,0.999061
680,0.996078
681,0.999823
682,1.00248
683,1.00254
684,0.99874
685,0.997815
686,0.999008
687,0.999044
688,0.995765
689,0.993549
690,0.997845
691,0.998094
692,1.00226
693,0.997318
694,0.999111
695,0.998363
696,0.998106
697,0.998845
698,1.00058
699,1.00549
700,1.00313
701,0.999617
702,1.00019
703,0.995112
704,1.00761
705,1.00032
706,0.997936
707,1.0001
708,0.999987
709,0.998831
710,1.00128
711,0.998951
712,0.996979
713,0.998227
714,1.00229
715,0.997027
716,1.00124
717,0.997698
718,0.999973
719,1.00033
720,0.999208
721,1.00318
722,0.998244
723,0.997481
724,0.996457
725,1.00445
726,0.999182
727,0.998585
728,1.00641
729,1.00045
730,0.999849
731,0.998037
732,0.999161
733,0.996623
734,1.0013
735,1.00029
736,0.998473
737,1.00059
738,0.998325
739,0.998971
740,0.998712
741,0.99621
742,0.997755
743,1.00005
744,0.998848
745,1.00338
746,1.00031
747,1.00391
748,1
749,0.998696
750,0.998235
751,1.00318
752,0.997622
753,0.99882
754,1.00727
755,1.00004
756,0.99996
757,1.00268
758,0.999958
759,0.996454
760,0.99921
761,0.995729
762,0.998091
763,0.997978
764,1.00272
765,0.997883
766,0.997069
767,1.00358
768,0.998515
769,1.00266
770,1.00173
771,1.00408
772,0.998221
773,0.995904
774,1.00142
775,1.00135
776,1.00026
777,0.998892
778,1.00146
779,0.999365
780,1.00155
781,1.00042
782,1.00503
783,0.998712
784,1.00235
785,0.997698
786,0.995831
787,1.00062
788,0.99923
789,0.992883
790,1.00143
791,0.997044
792,1.00025
793,1.00183
794,1.00515
795,1.00018
796,0.997211
797,1.00187
798,1.00202
799,0.998679
800,1.00117
801,0.992236
802,0.995466
803,1.002
804,1.00431
805,1.00407
806,0.998171
807,1.00342
808,0.998865
809,0.995452
810,0.999727
811,0.99639
812,1.00129
813,1.00373
814,1.00189
815,1.0006
816,0.99631
817,1.00594
818,0.999361
819,1.00347
820,1.00305
821,1.00004
822,0.996936
823,0.999554
824,1.00012
825,1.00266
826,1.00071
827,0.997072
828,1.00844
829,0.997271
830,1.00008
831,0.998548
832,1.00211
833,0.998767
834,0.998253
835,0.999224
836,1.0023
837,0.997923
838,1.00222
839,1.0019
840,0.998535
841,0.994591
842,0.998516
843,0.998817
844,0.998949
845,0.998721
846,1.00333
847,0.999624
848,0.998654
849,1.00332
850,1.00199
851,1.00086
852,0.999401
853,0.999248
854,1.00536
855,1.00052
856,0.997567
857,1.00081
858,1.00017
859,1.00049
860,0.994694
861,0.996912
862,1.0025
863,1.00206
864,1.00232
865,0.997996
866,1.00318
867,0.999873
868,1.00245
869,1.00159
870,0.997923
871,1.00276
872,0.99854
873,1.00343
874,1.00029
875,0.996003
876,1.00447
877,1.00048
878,0.998364
879,0.998052
880,0.995277
881,0.999225
882,0.995209
883,0.995935
884,1.00169
885,1.00519
886,0.997259
887,0.999781
888,1.00619
889,0.997951
890,0.998837
891,1.00056
892,0.998853
893,0.999825
894,1.00303
895,1.00172
896,0.995283
897,1.0002
898,1.00285
899,0.995552
900,0.996426
901,1.00282
902,0.998392
903,1.0011
904,0.998791
905,1.00595
906,0.997429
907,0.998377
908,1.00283
909,0.999702
910,1.00163
911,0.997366
912,1.00076
913,1.00145
914,1.00004
915,1.00095
916,0.998379
917,1.0021
918,0.998739
919,1.00004
920,0.999295
921,0.993417
922,0.99784
923,0.998268
924,1.00167
925,1.00253
926,0.993984
927,0.999813
928,1.00129
929,0.997639
930,0.996769
931,1.00035
932,1.00167
933,0.998947
934,0.99767
935,0.994126
936,1.00345
937,1.00426
938,1.00363
939,0.996952
940,1.0036
941,0.999531
942,0.997072
943,0.99784
944,1.00154
945,0.998019
946,1.00013
947,1.00246
948,1.00075
949,1.00117
950,0.997584
951,1.00052
952,1.00096
953,0.996776
954,1.00306
955,1.00208
956,0.996054
957,0.999447
958,0.998936
959,1.00071
960,0.999812
961,1.00275
962,0.99874
963,1.00187
964,1.00017
965,1.00173
966,0.999054
967,1.00126
968,0.99993
969,0.998923
970,1.0047
971,0.999959
972,0.99893
973,0.999151
974,0.998251
975,0.997576
976,0.99317
977,1.00303
978,1.0025
979,1.00383
980,1.00116
981,1.00364
982,1.00192
983,0.996592
984,0.996296
985,0.998195
986,0.995494
987,1.00323
988,1.0017
989,1.00216
990,1.00206
991,1.0005
992,0.998885
993,1.00187
994,1.00181
995,0.998022
996,1.00089
997,1.00399
998,1.0048
999,0.998627
1000,1.00054
1001,0.99884
1002,0.995525
1003,1.00194
1004,0.999165
1005,0.999881
1006,1.00075
1007,1.00257
1008,0.992314
1009,1.00122
1010,0.997131
1011,1.00217
1012,1.00276
1013,1.00049
1014,1.00139
1015,0.994741
1016,0.99598
1017,0.996344
1018,1.00317
1019,0.996056
1020,1.00388
1021,0.99856
1022,1.00064
1023,0.997786
1024,1.00167
1025,1.00009
1026,0.99579
1027,0.994199
1028,1.00006
1029,1.00021
1030,0.999477
1031,1.00358
1032,1.0035
1033,0.99564
1034,1.00217
1035,1.00217
1036,1.00024
1037,0.997864
1038,1.0027
1039,1.00138
1040,1.00258
1041,0.997032
1042,0.998149
1043,0.998877
1044,1.00092
1045,1.00132
1046,1.00008
1047,0.997681
1048,1.00001
1049,0.996865
1050,1.00387
1051,1.00201
1052,1.00463
1053,1.00134
1054,1.00457
1055,0.994006
1056,1.00153
1057,0.998109
1058,1.00218
1059,0.999596
1060,1.00238
1061,1.00206
1062,1.00202
1063,0.997238
1064,0.999103
1065,1.00017
1066,0.998718
1067,1.00071
1068,0.998775
1069,1.0007
1070,1.00444
1071,0.997464
1072,1.00395
1073,1.00386
1074,0.995695
1075,0.998653
1076,0.9987
1077,1.00268
1078,0.997926
1079,0.998655
1080,1.00392
1081,0.997983
1082,1.00228
1083,1.0018
1084,1.007
1085,1.00248
1086,0.999066
1087,1.00165
1088,1.00121
1089,0.99768
1090,0.996155
1091,1.00195
1092,1.00116
1093,1.00255
1094,0.999494
1095,1.00351
1096,1.00041
1097,1.00227
1098,1.00036
1099,0.999157
1100,1.00301
1101,0.998077
1102,1.00375
1103,1.00265
1104,1.00084
1105,0.996238
1106,1.00035
1107,1.00271
1108,1.00504
1109,0.999276
1110,1.00257
1111,0.999961
1112,1.00088
1113,1.00144
1114,1.00361
1115,1.00113
1116,1.00066
1117,0.99749
1118,0.999822
1119,0.997445
1120,0.99952
1121,0.999404
1122,1
1123,0.99865
1124,1.00302
1125,0.999516
1126,0.998801
1127,0.995737
1128,0.999716
1129,1.00347
1130,1.00623
1131,1.00268
1132,1.00354
1133,0.999648
1134,0.997892
1135,0.99636
1136,1.00146
1137,1.00222
1138,1.00166
1139,0.996693
1140,0.99915
1141,0.998949
1142,1.00173
1143,1.00017
1144,0.998886
1145,0.996123
1146,1.00228
1147,0.997893
1148,0.996524
1149,1.00526
1150,0.996839
1151,1.004
1152,1.00298
1153,1.0001
1154,0.99609
1155,1.00468
1156,1.00394
1157,0.999793
1158,0.996384
1159,1.00058
1160,1.00061
1161,0.999491
1162,1.0015
1163,0.998083
1164,1.00123
1165,1.00354
1166,1.0004
1167,1.00061
1168,0.996096
1169,0.999085
1170,1.00266
1171,0.997686
1172,1.00293
1173,0.998262
1174,1.00383
1175,0.999743
1176,0.996053
1177,0.995546
1178,1.0017
1179,0.996531
1180,0.999253
1181,0.999865
1182,0.993738
1183,1.00222
1184,0.997113
1185,1.00257
1186,1.00116
1187,1.00326
1188,0.997962
1189,0.997892
1190,0.998701
1191,1.00018
1192,1.00122
1193,1.0039
1194,1.00206
1195,0.99768
1196,1.00025
1197,1.00139
1198,1.00132
1199,1.00166
1200,0.99903
1201,1.0033
1202,0.998592
1203,1.00036
1204,0.998443
1205,1.00083
1206,1.00076
1207,1.00524
1208,1
1209,0.992277
1210,1.00054
1211,1.00299
1212,1.00042
1213,1.00169
1214,0.998907
1215,0.998078
1216,1.00552
1217,1.00383
1218,1.00456
1219,1.00061
1220,0.997628
1221,1.00102
1222,1.00053
1223,0.999603
1224,0.999454
1225,1.00451
1226,1.00149
1227,0.995541
1228,1.00108
1229,0.996786
1230,0.998298
1231,1.00281
1232,0.998914
1233,0.99601
1234,0.997366
1235,1.00346
1236,0.992487
1237,1.00244
1238,0.996697
1239,1.0008
1240,1.00095
1241,1.00516
1242,0.998426
1243,0.996051
1244,0.992834
1245,0.998488
1246,1.00374
1247,0.999946
1248,1.00123
1249,0.999047
1250,0.996621
1251,0.994427
1252,0.999511
1253,0.997791
1254,0.996535
1255,0.999265
1256,0.999723
1257,0.996087
1258,0.998217
1259,1.00009
1260,1.0013
1261,0.995733
1262,1.00186
1263,0.998658
1264,0.996952
1265,1.00532
1266,0.998533
1267,1.00246
1268,1.00218
1269,1.00143
1270,0.998247
1271,1.00023
1272,1.00118
1273,0.99999
1274,0.99975
1275,1.00332
1276,0.997625
1277,1.00082
1278,1.00448
1279,1.00175
1280,1.00173
1281,1.00094
1282,1.00441
1283,0.994129
1284,1.0039
1285,1.00255
1286,0.995932
1287,1.00219
1288,0.994471
1289,1.00434
1290,0.998726
1291,1.00246
1292,0.996917
1293,1.00245
1294,0.992123
1295,0.994248
1296,1.00311
1297,1.00138
1298,1.00427
1299,1.00592
1300,0.996954
1301,0.992176
1302,1.00354
1303,1.00073
1304,0.996121
1305,1.00198
1306,0.99833
1307,1.00357
1308,1.00476
1309,1.00064
1310,1.00528
1311,0.996356
1312,1.00204
1313,1.0019
1314,0.997245
1315,1.00097
1316,0.999921
1317,0.995508
1318,1.00079
1319,0.996713
1320,0.996151
1321,1.00076
1322,0.997653
1323,0.99637
1324,0.9976
1325,1.00155
1326,1.00117
1327,0.996371
1328,1.00006
1329,0.999425
1330,0.997407
1331,0.999202
1332,0.998252
1333,0.998899
1334,1.00017
1335,1.00613
1336,0.997515
1337,1.00335
1338,1.00019
1339,1.00099
1340,1.00172
1341,1.00073
1342,0.99812
1343,1.00242
1344,0.998045
1345,1.00273
1346,1.00657
1347,0.998026
1348,0.99905
1349,0.998371
1350,1.00266
1351,1.00425
1352,1.00117
1353,0.998344
1354,1.00407
1355,1.00419
1356,0.996445
1357,1.00249
1358,1.00112
1359,0.995659
1360,1.00527
1361,1.00051
1362,0.998734
1363,1.00082
1364,1.00039
1365,1.00868
1366,1.0042
1367,0.999242
1368,0.995137
1369,0.998564
1370,0.995249
1371,1.00146
1372,1.00259
1373,1.00139
1374,1.00523
1375,1.00192
1376,1.00305
1377,0.997286
1378,0.998231
1379,1.00003
1380,0.999141
1381,1.00102
1382,1.00106
1383,1.00294
1384,0.99799
1385,0.997701
1386,1.00211
1387,1.00171
1388,0.999182
1389,1.00173
1390,1.00002
1391,0.999452
1392,1.00041
1393,0.998621
1394,0.998629
1395,1.00056
1396,1.00065
1397,1.00412
1398,0.997211
1399,0.997126
1400,0.999318
1401,0.99987
1402,1.00413
1403,0.994625
1404,0.998274
1405,0.994989
1406,1.0019
1407,0.999542
1408,1.00509
1409,0.998218
1410,1.00177
1411,0.997934
1412,1.00609
1413,0.99468
1414,1.00083
1415,0.99963
1416,0.999077
1417,1.00433
1418,1.00351
1419,1.00132
1420,0.996722
1421,1.00199
1422,0.995579
1423,0.998059
1424,0.999395
1425,0.999343
1426,0.995668
1427,0.998986
1428,1.00284
1429,0.998268
1430,1.00204
1431,0.997714
1432,1.00024
1433,0.996665
1434,1.00008
1435,1.00277
1436,1.00094
1437,1.0058
1438,1.00401
1439,1.00287
1440,1.00202
1441,1.00275
1442,0.998292
1443,0.999534
1444,1.00398
1445,1.00228
1446,1.00149
1447,1.00401
1448,0.999037
1449,1.00344
1450,1.003
1451,1.00137
1452,1.00213
1453,0.996311
1454,0.996631
1455,0.996974
1456,1.00203
1457,1.00079
1458,0.998652
1459,0.995524
1460,1.00092
1461,1.00182
1462,1.00244
1463,0.998821
1464,0.998594
1465,1.00171
1466,0.998408
1467,0.998946
1468,0.99653
1469,1.00032
1470,1.00199
1471,1.00181
1472,0.997758
1473,0.99898
1474,0.999061
1475,1.0018
1476,0.998924
1477,1.00153
1478,0.997905
1479,0.999917
1480,1.00225
1481,1.0043
1482,0.997631
1483,1.00412
1484,0.999926
1485,1.0022
1486,0.99886
1487,1.00021
1488,0.999099
1489,0.996919
1490,1.00175
1491,0.999638
1492,1.00152
1493,0.998132
1494,1.00254
1495,0.99502
1496,1.00226
1497,0.997056
1498,0.999343
1499,0.99991
1500,0.996432
1501,1.00097
1502,0.998078
1503,0.998069
1504,1.00059
1505,1.00027
1506,0.997217
1507,1.00131
1508,1.00152
1509,0.99757
1510,1.00202
1511,1.00246
1512,1.00039
1513,0.997909
1514,0.999171
1515,1.00069
1516,1.00192
1517,1.00256
1518,1.00371
1519,1.00084
1520,0.998901
1521,0.999278
1522,1.00187
1523,0.998492
1524,1.00041
1525,0.998836
1526,1.00118
1527,1.00367
1528,1.00453
1529,1.00281
1530,1.00054
1531,0.998362
1532,0.997992
1533,1.00168
1534,0.999781
1535,0.996906
1536,0.999194
1537,1.00042
1538,0.998587
1539,0.997672
1540,0.999844
1541,0.997304
1542,1.00142
1543,1.00607
1544,0.995178
1545,1.00376
1546,0.998861
1547,0.997857
1548,0.997632
1549,1.00344
1550,0.998187
1551,0.998386
1552,0.996157
1553,1.00423
1554,0.999576
1555,0.998032
1556,1.00162
1557,0.999474
1558,1.0006
1559,0.9999
1560,0.999772
1561,1.00285
1562,0.996959
1563,1.00319
1564,0.997932
1565,0.996953
1566,0.999826
1567,1.00178
1568,1.00241
1569,0.998287
1570,1.00313
1571,0.999437
1572,0.99666
1573,0.998101
1574,1.00134
1575,1.00467
1576,0.998872
1577,1.00065
1578,1.00067
1579,0.997963
1580,1.00189
1581,1.00345
1582,0.998403
1583,1.00056
1584,1.00034
1585,0.999835
1586,1.00061
1587,0.999493
1588,0.997317
1589,1.00465
1590,1.00251
1591,0.997643
1592,0.997794
1593,1.0025
1594,1.00104
1595,1.00583
1596,0.997404
1597,0.998179
1598,1.0014
1599,1.00281
1600,0.991942
1601,1.00181
1602,1.00382
1603,1.00137
1604,0.9968
1605,1.00307
1606,0.995968
1607,0.999806
1608,0.997343
1609,0.996445
1610,0.99976
1611,1.00556
1612,1.00188
1613,1.00066
1614,0.996394
1615,0.996492
1616,0.99677
1617,0.999803
1618,0.997152
1619,0.997006
1620,0.998567
1621,0.996324
1622,1.00259
1623,0.995983
1624,1.00146
1625,1.00081
1626,1.0001
1627,1.00024
1628,1.00397
1629,1.00157
1630,0.998881
1631,1.00266
1632,1.00013
1633,0.999215
1634,1.00051
1635,0.999406
1636,1.00319
1637,0.993457
1638,1.00114
1639,1.0017
1640,0.995061
1641,1.00355
1642,0.999214
1643,1.00233
1644,0.999892
1645,1.00059
1646,1.00373
1647,0.997654
1648,1.00003
1649,0.998852
1650,1.00099
1651,1.00084
1652,0.99882
1653,1.00268
1654,0.999973
1655,1.0015
1656,0.994218
1657,1.00545
1658,1.00225
1659,0.999831
1660,1.0016
1661,0.998197
1662,1.00003
1663,1.0035
1664,0.996779
1665,1.00367
1666,0.998768
1667,0.99884
1668,0.999633
1669,1.00004
1670,0.998011
1671,0.999616
1672,0.999318
1673,0.998925
1674,0.998476
1675,0.999939
1676,1.00089
1677,0.996193
1678,0.998776
1679,0.993294
1680,1.00211
1681,0.998349
1682,0.997793
1683,1.00181
1684,1.00143
1685,0.998602
1686,0.995431
1687,1.00092
1688,1.00109
1689,1.00045
1690,1.00035
1691,1.00602
1692,1.0017
1693,0.995648
1694,0.999806
1695,0.99641
1696,0.997342
1697,0.994517
1698,1.00229
1699,1.00155
1700,0.994073
1701,1.00195
1702,0.999064
1703,1.00215
1704,0.999435
1705,0.997608
1706,1.00411
1707,1.00187
1708,1.0049
1709,1.00353
1710,1.00692
1711,1.00213
1712,1.00236
1713,0.997484
1714,0.998834
1715,1.00234
1716,1.00032
1717,1.00059
1718,0.999632
1719,1.00519
1720,0.997199
1721,1.00661
1722,0.999508
1723,1.00031
1724,0.998773
1725,1.00157
1726,1.00205
1727,0.999161
1728,1.00044
1729,1.0012
1730,1.00526
1731,1.00317
1732,1.00149
1733,1.0021
1734,1.00384
1735,0.997861
1736,0.999112
1737,0.999141
1738,1.00172
1739,1.00229
1740,1.00355
1741,0.99764
1742,0.993731
1743,1.00272
1744,0.994856
1745,1.00014
1746,1.00315
1747,1.00085
1748,0.997457
1749,0.999304
1750,1.00112
1751,0.997132
1752,1.00326
1753,1.00176
1754,1.00145
1755,1.00458
1756,0.992344
1757,1.00085
1758,1.00161
1759,1.00057
1760,1.00097
1761,0.996806
1762,1.00046
1763,0.999089
1764,0.999497
1765,1.00101
1766,1.00089
1767,1.00115
1768,0.995225
1769,0.999008
1770,1.00098
1771,1.00194
1772,0.995148
1773,1.00688
1774,0.997504
1775,1.00471
1776,0.996064
1777,1.00184
1778,0.998802
1779,1.00176
1780,0.995356
1781,0.995879
1782,0.995141
1783,1.00249
1784,1.00308
1785,0.998484
1786,1.00191
1787,1.00123
1788,1.00261
1789,0.997779
1790,1.0024
1791,0.997986
1792,1.00076
1793,1.00247
1794,1.00126
1795,1.00162
1796,1.00022
1797,0.996256
1798,0.996581
1799,1.00315
1800,1.00166
1801,1.00072
1802,0.994616
1803,0.99824
1804,1.00004
1805,0.994167
1806,0.991666
1807,0.997478
1808,0.998984
1809,1.00416
1810,0.999625
1811,0.995826
1812,1.00267
1813,1.00139
1814,1.00168
1815,1.00238
1816,1.0034
1817,1.00077
1818,1.00335
1819,1.00346
1820,0.997252
1821,0.999826
1822,1.00243
1823,1.00277
1824,1.0016
1825,1.00107
1826,1.00297
1827,0.997811
1828,1.00022
1829,1.0017
1830,0.997898
1831,0.999656
1832,1.00438
1833,1.00668
1834,0.999386
1835,1.00043
1836,1.00121
1837,0.995415
1838,1.00086
1839,1.00438
1840,0.997986
1841,1.0024
1842,1.00465
1843,1.00207
1844,1.00039
1845,1.00228
1846,0.998956
1847,1.00025
1848,0.994981
1849,0.999672
1850,0.997728
1851,1.00058
1852,1.00666
1853,0.99781
1854,0.998291
1855,1.00142
1856,1.00384
1857,0.998862
1858,0.999738
1859,1.00055
1860,0.997142
1861,0.997557
1862,0.99768
1863,1.00189
1864,0.998979
1865,0.999615
1866,0.991489
1867,0.999482
1868,1.00086
1869,0.998578
1870,1.00508
1871,1.0017
1872,1.00131
1873,1.00358
1874,0.998141
1875,1.00052
