t,e^(-dS)
181,0.941868
182,1.03862
183,0.9553
184,0.986601
185,1.01075
186,0.899874
187,0.88692
188,1.04992
189,0.914782
190,0.997668
191,0.786313
192,1.13883
193,1.10337
194,1.0593
195,1.03871
196,0.878447
197,1.1003
198,1.11728
199,0.954364
200,1.02526
201,1.16521
202,0.922683
203,0.822752
204,1.12705
205,0.978867
206,0.972583
207,1.05138
208,1.20202
209,1.1959
210,0.888963
211,1.0303
212,0.900234
213,1.21046
214,0.939432
215,1.04903
216,1.00456
217,0.864071
218,1.04323
219,1.37245
220,1.05181
221,0.884352
222,1.01353
223,0.862517
224,1.08718
225,0.899245
226,1.08968
227,0.934176
228,1.06736
229,1.03083
230,1.09483
231,0.948987
232,1.12412
233,0.808884
234,1.2416
235,0.966842
236,1.03692
237,1.0629
238,1.09095
239,1.04621
240,1.0871
241,0.829776
242,0.958295
243,1.00203
244,0.778645
245,1.18448
246,1.02538
247,0.946135
248,0.962068
249,1.09406
250,1.07554
251,0.971757
252,0.944424
253,1.14236
254,0.969873
255,1.02694
256,1.09688
257,0.880029
258,1.04967
259,0.961847
260,1.01173
261,1.12547
262,0.821683
263,0.820616
264,1.02401
265,0.877393
266,1.1106
267,0.881615
268,1.17951
269,1.12795
270,0.969728
271,0.959311
272,1.25045
273,0.93541
274,1.21373
275,0.985703
276,1.16789
277,0.979425
278,1.09037
279,0.987874
280,1.13485
281,1.22165
282,1.15361
283,1.16953
284,1.27443
285,0.775692
286,1.12569
287,0.980042
288,0.940993
289,0.887541
290,0.939526
291,1.02647
292,0.841895
293,0.92895
294,0.948266
295,0.926001
296,0.826133
297,1.00748
298,0.934541
299,1.06162
300,0.774839
301,0.907257
302,1.06096
303,1.14351
304,1.18211
305,1.14054
306,0.998416
307,0.908037
308,0.739116
309,1.09211
310,0.980816
311,0.948712
312,1.03333
313,1.0339
314,0.938671
315,1.08421
316,0.923975
317,0.980522
318,1.03249
319,0.776779
320,0.890297
321,0.925233
322,0.88338
323,0.869184
324,0.972281
325,1.10003
326,1.01802
327,0.876955
328,1.10329
329,0.966204
330,0.928662
331,0.754425
332,1.09185
333,1.00779
334,1.14156
335,1.1497
336,0.937236
337,0.814566
338,1.10281
339,1.04469
340,0.95444
341,1.01322
342,1.07897
343,1.15581
344,1.01127
345,0.855046
346,0.934363
347,0.965557
348,1.00063
349,0.869706
350,1.12716
351,0.791283
352,0.841642
353,0.925381
354,1.29046
355,1.01215
356,1.06726
357,1.00973
358,1.0972
359,1.03605
360,0.879062
361,1.04109
362,1.07373
363,1.00921
364,0.971212
365,1.13553
366,0.945596
367,0.844678
368,0.999188
369,1.10005
370,0.95552
371,1.04008
372,1.13451
373,1.19315
374,1.02059
375,1.12434
376,0.980934
377,0.818895
378,1.01135
379,1.06234
380,1.03844
381,0.972029
382,1.05192
383,0.890297
384,1.03183
385,1.03409
386,1.12232
387,0.947811
388,1.00271
389,1.05976
390,1.20466
391,1.01484
392,1.1535
393,0.969922
394,1.06301
395,1.10316
396,0.902759
397,0.996293
398,0.937189
399,0.968003
400,0.994603
401,0.959215
402,0.955271
403,0.920526
404,1.18069
405,1.0611
406,0.782783
407,0.821355
408,0.976081
409,0.993952
410,1.03351
411,1.01057
412,1.2789
413,1.04604
414,0.971358
415,1.04857
416,1.03942
417,0.978182
418,1.19387
419,1.10265
420,0.936861
421,0.794931
422,0.954116
423,0.874678
424,1.25483
425,0.968555
426,1.03902
427,0.847894
428,1.05074
429,0.938897
430,1.02758
431,0.982662
432,1.07716
433,1.08755
434,1.01507
435,1.00662
436,0.915349
437,0.832851
438,0.893151
439,0.885768
440,0.91195
441,1.20214
442,1.28763
443,0.798516
444,0.902578
445,1.07651
446,0.949006
447,1.10816
448,0.940409
449,1.06162
450,1.19006
451,0.995493
452,0.89691
453,0.978387
454,0.948266
455,1.01982
456,1.02465
457,0.871622
458,1.21811
459,0.867274
460,1.01049
461,1.02351
462,1.00864
463,0.94784
464,1.09617
465,1.0248
466,1.00108
467,1.01161
468,1.10882
469,0.992406
470,0.94024
471,1.24272
472,0.995579
473,1.18697
474,0.927345
475,1.01893
476,0.861311
477,1.22348
478,0.970261
479,0.998042
480,1.03976
481,0.846115
482,1.01057
483,1.00592
484,0.952095
485,0.911941
486,0.98339
487,1.12277
488,0.897628
489,0.746993
490,1.14339
491,0.984472
492,1.06708
493,1.02874
494,1.00145
495,1.05536
496,1.12795
497,1.016
498,1.07136
499,0.957806
500,1.06605
501,0.965876
502,0.847216
503,0.842316
504,1.10539
505,0.984383
506,1.01683
507,1.01824
508,1.13769
509,0.978867
510,0.935092
511,1.07427
512,0.722816
513,1.00876
514,1.0095
515,1.0693
516,1.04016
517,0.942396
518,1.10383
519,1.12975
520,1.28492
521,1.11617
522,0.898346
523,0.872057
524,0.905498
525,0.921336
526,1.27583
527,0.985033
528,0.962232
529,1.24782
530,0.849506
531,0.89199
532,0.984954
533,1.07853
534,0.868316
535,0.95863
536,1.03405
537,0.98279
538,0.941491
539,1.15223
540,1.00447
541,0.962723
542,0.949149
543,0.952114
544,1.06822
545,1.11238
546,1.01186
547,0.934588
548,1.05362
549,0.913803
550,0.870663
551,0.923763
552,0.994373
553,1.1616
554,1.11739
555,0.990172
556,0.908618
557,0.919588
558,1.08427
559,0.897358
560,1.03426
561,1.02018
562,1.0085
563,0.928105
564,0.978553
565,0.949937
566,0.884706
567,0.758889
568,1.08616
569,0.956849
570,1.17222
571,1.0613
572,1.08419
573,1.14122
574,1.24309
575,0.970174
576,0.854961
577,1.06697
578,0.77082
579,1.02064
580,1.1184
581,1.24185
582,1.09274
583,1.07993
584,0.938746
585,0.979875
586,1.01751
587,0.999569
588,0.965895
589,1.04919
590,0.997921
591,1.16265
592,0.87075
593,1.10382
594,1.1623
595,0.977927
596,1.14179
597,0.87424
598,1.02127
599,0.95382
600,0.961068
601,0.979532
602,1.02493
603,0.858044
604,1.19399
605,1.19937
606,0.807752
607,1.0181
608,1.14671
609,0.940268
610,0.961068
611,1.10053
612,1.11382
613,0.941011
614,0.940579
615,0.954784
616,0.904295
617,1.18922
618,0.941539
619,1.02124
620,1.11316
621,1.05897
622,0.905543
623,0.933962
624,1.02117
625,0.985831
626,0.880558
627,1.03018
628,1.06415
629,0.937611
630,1.00093
631,1.00461
632,0.911394
633,1.0014
634,1.00034
635,0.984659
636,1.10617
637,0.863553
638,1.11316
639,0.991536
640,1.13055
641,0.964949
642,0.933625
643,1.02135
644,1.06857
645,0.81824
646,0.982308
647,1.21762
648,1.09377
649,0.985122
650,1.00812
651,0.936711
652,1.00688
653,1.02104
654,1.02661
655,1.01449
656,0.998258
657,0.99013
658,0.994128
659,1.00463
660,0.965547
661,1.06386
662,0.912835
663,0.929787
664,1.17869
665,0.971727
666,1.12693
667,0.850356
668,0.904204
669,1.29525
670,0.954164
671,0.919974
672,0.928792
673,1.02577
674,0.960127
675,1.16021
676,0.8451
677,1.11115
678,0.946504
679,0.936
680,1.12142
681,1.08561
682,0.935906
683,1.0277
684,0.909728
685,1.08435
686,1.04976
687,0.738082
688,1.15662
689,1.18235
690,0.974647
691,0.792629
692,0.964997
693,0.90831
694,0.88338
695,1.19303
696,1.00516
697,1.01704
698,0.95508
699,0.965248
700,0.878447
701,0.979229
702,0.968216
703,1.07787
704,0.912306
705,1.03654
706,0.976354
707,1.00356
708,0.830689
709,0.992455
710,1.02864
711,1.06418
712,0.906359
713,1.05369
714,0.924558
715,0.929164
716,0.9761
717,0.921134
718,0.979924
719,0.926705
720,1.23949
721,0.921355
722,1.04662
723,1.00823
724,0.98744
725,1.15304
726,1.03134
727,1.11238
728,0.858902
729,0.868663
730,1.01781
731,0.926455
732,1.02919
733,0.902759
734,1.04744
735,0.815381
736,0.882585
737,1.04301
738,0.920867
739,1.08799
740,1.20081
741,0.859418
742,1.10442
743,0.99722
744,1.0954
745,0.870315
746,1.20406
747,1.01613
748,1.19937
749,1.01619
750,1.00287
751,0.911759
752,0.991636
753,1.11149
754,0.926538
755,1.12434
756,0.955854
757,0.971242
758,1.05851
759,0.776468
760,1.05004
761,1.04334
762,0.892883
763,1.0978
764,0.898616
765,1.12953
766,0.89324
767,0.961712
768,0.938493
769,1.05566
770,0.995255
771,1.08018
772,0.909901
773,0.904476
774,0.885502
775,1.01939
776,1.01393
777,1.05964
778,1.04134
779,0.881968
780,0.850611
781,1.09429
782,1.04223
783,1.12221
784,0.993631
785,1.12311
786,0.853594
787,1.03227
788,0.92651
789,0.920821
790,0.983616
791,0.942829
792,0.980081
793,1.17199
794,0.828946
795,0.936964
796,0.7774
797,1.09304
798,1.20202
799,1.16451
800,1.05741
801,1.06014
802,0.938559
803,1.0033
804,1.03278
805,1.05069
806,1.28441
807,1.00129
808,1.15396
809,0.958601
810,1.2359
811,0.893151
812,1.02959
813,0.937349
814,1.15338
815,0.829112
816,1.08222
817,0.954059
818,0.908937
819,0.867361
820,1.22716
821,0.880646
822,1.08432
823,1.14545
824,1.01128
825,1.02699
826,0.886388
827,1.09049
828,0.890386
829,1.06838
830,1.16265
831,1.09303
832,1.1028
833,0.973429
834,1.09629
835,1.00218
836,0.875115
837,0.884087
838,0.858645
839,1.13485
840,0.933672
841,1.03343
842,1.15454
843,0.975886
844,1.06246
845,0.994147
846,1.00971
847,1.10056
848,1.13236
849,0.998673
850,0.985536
851,0.922553
852,0.970562
853,1.02752
854,1.12356
855,1.12671
856,0.925464
857,0.988447
858,1.04482
859,1.09958
860,0.915193
861,1.16358
862,0.879765
863,1.17963
864,0.909237
865,0.931406
866,1.03037
867,1.13701
868,1.01113
869,0.958266
870,1.07919
871,0.837361
872,0.849931
873,1.01313
874,0.775537
875,0.999242
876,1.01477
877,1.07524
878,1.08272
879,0.789149
880,0.985368
881,1.12919
882,0.999233
883,0.983016
884,0.926223
885,0.914507
886,0.844762
887,0.994169
888,0.757676
889,0.914763
890,1.02061
891,0.82961
892,0.821519
893,1.1761
894,0.912142
895,0.983458
896,0.891634
897,1.07042
898,0.905507
899,1.04877
900,0.985536
901,1.1076
902,0.950545
903,0.910192
904,0.970096
905,0.946353
906,1.21738
907,0.962415
908,1.08282
909,1.11583
910,0.901045
911,1.00687
912,1.07242
913,0.9757
914,1.03893
915,1.09292
916,0.909719
917,1.07426
918,0.923652
919,0.934167
920,0.967568
921,0.863812
922,0.988161
923,1.27673
924,1.14031
925,1.0076
926,1.03213
927,0.949804
928,1.02869
929,0.958333
930,1.04303
931,0.986206
932,0.960194
933,1.11862
934,1.2875
935,1.14431
936,1.07204
937,0.951201
938,0.96548
939,1.02278
940,1.04301
941,0.96128
942,1.11505
943,1.09287
944,0.954803
945,0.891812
946,1.28737
947,0.844002
948,1.163
949,1.03401
950,0.878008
951,0.899605
952,1.03767
953,1.08547
954,1.03696
955,0.768511
956,0.873192
957,1.13021
958,1.12705
959,0.942415
960,1.0234
961,1.09694
962,0.89467
963,1.02167
964,1.29175
965,0.952934
966,1.03579
967,1.0298
968,0.873017
969,1.18661
970,0.885945
971,1.0147
972,1.16918
973,1.03984
974,0.877218
975,0.986206
976,1.01347
977,1.23763
978,0.850356
979,1.09924
980,1.07689
981,1.01172
982,1.01068
983,1.04227
984,0.923292
985,0.827373
986,1.14924
987,0.949291
988,0.96997
989,1.08589
990,1.08842
991,0.893419
992,0.929712
993,1.05309
994,0.942424
995,0.996827
996,0.843412
997,0.892436
998,1.10018
999,1.08785
1000,0.81424
1001,0.876341
1002,0.984265
1003,0.990391
1004,1.13451
1005,0.874415
1006,1.14191
1007,0.780672
1008,0.958017
1009,0.883203
1010,1.03099
1011,0.964467
1012,0.935756
1013,0.865715
1014,1.12098
1015,1.07975
1016,1.21738
1017,1.07501
1018,1.05306
1019,1.17845
1020,0.883203
1021,0.989842
1022,1.01961
1023,1.10871
1024,1.10705
1025,0.987607
1026,0.938183
1027,0.984787
1028,1.14591
1029,0.911449
1030,1.04733
1031,0.938052
1032,1.01885
1033,0.865022
1034,1.04088
1035,0.757979
1036,0.926279
1037,1.08536
1038,0.777789
1039,1.22851
1040,0.988309
1041,0.932478
1042,0.960597
1043,0.98822
1044,1.02635
1045,1.21203
1046,1.08684
1047,1.02996
1048,0.855217
1049,0.843412
1050,1.03953
1051,1.0887
1052,1.02925
1053,0.956495
1054,0.805655
1055,1.14855
1056,0.883822
1057,1.07719
1058,1.02913
1059,1.26478
1060,0.975739
1061,1.02616
1062,1.17821
1063,1.03476
1064,0.911512
1065,0.951477
1066,1.08111
1067,1.05836
1068,0.840969
1069,0.972622
1070,1.07655
1071,1.10838
1072,0.990288
1073,1.12862
1074,1.08272
1075,0.983803
1076,1.01332
1077,1.15477
1078,0.864763
1079,1.05713
1080,0.967161
1081,1.10716
1082,1.20358
1083,0.878008
1084,1.07659
1085,0.99363
1086,0.842063
1087,1.04082
1088,1.01628
1089,0.929722
1090,1.05118
1091,0.91031
1092,1.1319
1093,1.06988
1094,0.944235
1095,1.1002
1096,0.927725
1097,0.889407
1098,0.976784
1099,1.0036
1100,1.09261
1101,0.946731
1102,1.18305
1103,1.11851
1104,1.06683
1105,0.938399
1106,1.01914
1107,1.09523
1108,0.990344
1109,0.996117
1110,1.00241
1111,0.904946
1112,0.993982
1113,1.06321
1114,1.01474
1115,1.07109
1116,0.899605
1117,1.13655
1118,0.814566
1119,1.12356
1120,1.00742
1121,0.939836
1122,0.986176
1123,0.99662
1124,0.980738
1125,1.04649
1126,1.10805
1127,0.876867
1128,1.1344
1129,0.949262
1130,0.78247
1131,1.0749
1132,0.811963
1133,1.00246
1134,1.02276
1135,1.03033
1136,0.895297
1137,1.25095
1138,0.962039
1139,0.912461
1140,0.811801
1141,0.911686
1142,1.00628
1143,0.979258
1144,1.17845
1145,0.995031
1146,0.954145
1147,0.962453
1148,0.901947
1149,0.99232
1150,1.22519
1151,0.988596
1152,1.15835
1153,0.941878
1154,1.11684
1155,0.892258
1156,1.07874
1157,0.946826
1158,0.977292
1159,0.799155
1160,0.961645
1161,0.953944
1162,0.894849
1163,0.902759
1164,1.14077
1165,0.994042
1166,1.03076
1167,1.07732
1168,0.770435
1169,0.752165
1170,1.02785
1171,0.900775
1172,1.01081
1173,1.07011
1174,0.956954
1175,1.06321
1176,0.806622
1177,0.863985
1178,1.08016
1179,1.01778
1180,0.930298
1181,0.952276
1182,0.931071
1183,1.01704
1184,1.19686
1185,0.831853
1186,1.06088
1187,1.00901
1188,1.03266
1189,1.07595
1190,1.10413
1191,0.922314
1192,0.93162
1193,1.09345
1194,0.895745
1195,0.861741
1196,0.957978
1197,1.07289
1198,0.869097
1199,1.00238
1200,0.902127
1201,1.06559
1202,0.909555
1203,1.12457
1204,0.956361
1205,1.04174
1206,0.845607
1207,1.08982
1208,1.01966
1209,1.16801
1210,0.858044
1211,1.00124
1212,0.961799
1213,1.04183
1214,1.02339
1215,0.903301
1216,1.05194
1217,0.903662
1218,1.01517
1219,1.01454
1220,0.901947
1221,1.08898
1222,1.13587
1223,1.04301
1224,0.830855
1225,1.152
1226,0.908164
1227,0.883733
1228,1.04961
1229,1.03707
1230,0.972787
1231,1.0657
1232,0.878447
1233,1.03886
1234,1.09801
1235,0.902578
1236,1.07235
1237,0.961616
1238,0.995632
1239,0.963561
1240,1.08241
1241,0.914443
1242,0.957873
1243,0.947944
1244,1.15731
1245,1.04134
1246,0.878974
1247,1.05249
1248,0.967113
1249,1.12221
1250,0.977018
1251,0.868576
1252,1.15177
1253,0.887364
1254,0.994386
1255,0.944235
1256,0.931769
1257,0.86088
1258,1.12232
1259,1.10345
1260,1.01891
1261,1.10217
1262,0.9828
1263,0.995726
1264,1.07894
1265,0.960578
1266,1.01238
1267,1.02043
1268,0.982898
1269,0.942556
1270,0.946883
1271,0.881615
1272,1.03453
1273,0.834519
1274,1.16102
1275,0.884617
1276,1.19614
1277,1.0705
1278,0.95382
1279,1.05016
1280,0.97267
1281,1.078
1282,0.972534
1283,0.952181
1284,0.851803
1285,0.986265
1286,1.02552
1287,0.86459
1288,1.0884
1289,0.770512
1290,1.02046
1291,0.981562
1292,1.15327
1293,1.07973
1294,1.12401
1295,0.921217
1296,1.02677
1297,0.980816
1298,0.941491
1299,1.13372
1300,0.979101
1301,1.13043
1302,0.963647
1303,0.876779
1304,0.989911
1305,0.950716
1306,0.896013
1307,0.747964
1308,0.966978
1309,0.760941
1310,1.00599
1311,1.07288
1312,0.867188
1313,1.11795
1314,1.24496
1315,0.886123
1316,1.00476
1317,0.995067
1318,0.87459
1319,0.848148
1320,0.903572
1321,1.01296
1322,1.05874
1323,0.941058
1324,1.00311
1325,1.23602
1326,0.92664
1327,0.880293
1328,0.947461
1329,0.860364
1330,0.846623
1331,0.981238
1332,0.907592
1333,1.01126
1334,1.15824
1335,0.901586
1336,0.799715
1337,0.872145
1338,1.24098
1339,1.238
1340,1.05557
1341,1.02285
1342,0.801556
1343,0.93231
1344,1.00277
1345,0.890742
1346,0.897538
1347,0.87915
1348,1.00907
1349,1.13997
1350,1.08514
1351,0.979914
1352,0.961039
1353,1.14054
1354,0.889318
1355,0.949111
1356,1.15235
1357,0.865109
1358,1.11494
1359,1.05378
1360,0.966059
1361,1.04673
1362,1.06448
1363,1.08134
1364,0.92702
1365,0.973829
1366,0.833018
1367,0.93498
1368,1.19818
1369,1.07272
1370,0.949462
1371,0.795408
1372,0.828698
1373,0.945208
1374,0.929238
1375,0.940212
1376,1.06953
1377,1.09807
1378,0.856501
1379,0.984147
1380,0.908028
1381,1.00512
1382,1.05416
1383,0.883733
1384,1.11182
1385,1.0785
1386,1.18388
1387,0.851122
1388,1.24695
1389,0.94071
1390,1.01056
1391,0.836942
1392,1.0737
1393,0.833518
1394,1.18057
1395,0.901947
1396,1.04611
1397,0.937667
1398,1.22765
1399,0.731982
1400,1.14031
1401,0.939019
1402,1.06631
1403,0.978152
1404,0.972388
1405,0.985339
1406,0.901947
1407,1.14339
1408,0.969524
1409,1.02078
1410,1.04024
1411,1.30748
1412,0.941181
1413,1.15535
1414,1.11561
1415,1.14603
1416,0.854448
1417,0.95841
1418,1.00772
1419,0.908882
1420,0.977214
1421,1.07355
1422,0.93189
1423,0.946012
1424,1.06363
1425,1.00026
1426,0.970242
1427,1.07498
1428,0.90321
1429,1.22067
1430,0.998901
1431,1.18471
1432,1.02291
1433,0.988675
1434,0.92766
1435,0.950079
1436,0.958534
1437,0.990606
1438,0.903843
1439,1.09131
1440,1.07682
1441,0.935008
1442,0.939535
1443,0.992376
1444,1.02704
1445,1.15859
1446,0.943339
1447,1.278
1448,0.947641
1449,1.07909
1450,0.895118
1451,1.1361
1452,1.03379
1453,1.05225
1454,0.946003
1455,0.986147
1456,0.823823
1457,0.973381
1458,1.01827
1459,0.837696
1460,1.19208
1461,1.01342
1462,0.834602
1463,0.81685
1464,1.05719
1465,0.900955
1466,0.930233
1467,0.92247
1468,0.954765
1469,0.804608
1470,1.23714
1471,0.929517
1472,0.889141
1473,1.13213
1474,0.997092
1475,1.05749
1476,1.00273
1477,0.903572
1478,1.21543
1479,0.91268
1480,1.14008
1481,1.01436
1482,1.00278
1483,1.26339
1484,0.999742
1485,1.10378
1486,1.04105
1487,1.04694
1488,0.878535
1489,1.13281
1490,0.963956
1491,1.2472
1492,0.82267
1493,0.861914
1494,0.810503
1495,0.926881
1496,0.945776
1497,0.908809
1498,1.07294
1499,1.05291
1500,0.818895
1501,0.905371
1502,0.854961
1503,1.07767
1504,0.945501
1505,1.13247
1506,1.01983
1507,1.01107
1508,0.918668
1509,1.01933
1510,1.0231
1511,0.876779
1512,1.10012
1513,0.911804
1514,0.996135
1515,0.900595
1516,1.05731
1517,1.08637
1518,0.845946
1519,0.887009
1520,0.805252
1521,1.15062
1522,0.795567
1523,1.11896
1524,0.968284
1525,1.02392
1526,0.754198
1527,0.929564
1528,1.19602
1529,1.04119
1530,1.04687
1531,1.12784
1532,1.00782
1533,0.915898
1534,1.00232
1535,0.919505
1536,0.912607
1537,1.12053
1538,1.14191
1539,0.936702
1540,1.02954
1541,1.19435
1542,1.09886
1543,0.790571
1544,1.06819
1545,0.819468
1546,0.90761
1547,0.957796
1548,0.955644
1549,0.972204
1550,0.875903
1551,1.13451
1552,0.944547
1553,0.994607
1554,0.91352
1555,0.949158
1556,0.948086
1557,1.01394
1558,1.11071
1559,0.736239
1560,0.957691
1561,0.95572
1562,1.06159
1563,1.10661
1564,0.987272
1565,1.00274
1566,0.904919
1567,1.23714
1568,0.964457
1569,0.888518
1570,1.07652
1571,1.08235
1572,0.933401
1573,0.948048
1574,1.3508
1575,0.858731
1576,0.923209
1577,0.962155
1578,1.01313
1579,0.928848
1580,0.966282
1581,0.995377
1582,0.926575
1583,1.30096
1584,0.900505
1585,1.3371
1586,1.05894
1587,0.794613
1588,0.928189
1589,0.979523
1590,0.832685
1591,0.799475
1592,0.845185
1593,1.20998
1594,1.08061
1595,1.03996
1596,0.975651
1597,1.02844
1598,0.831437
1599,0.962135
1600,0.940917
1601,0.943367
1602,0.936365
1603,0.881262
1604,1.03668
1605,0.951058
1606,0.951696
1607,0.956858
1608,0.886566
1609,0.996735
1610,1.12806
1611,0.831769
1612,0.964312
1613,0.881174
1614,0.925001
1615,0.983803
1616,1.19937
1617,0.875027
1618,0.902398
1619,0.94517
1620,0.954202
1621,1.11049
1622,1.07937
1623,0.990596
1624,0.987756
1625,1.02382
1626,0.926742
1627,1.0016
1628,1.09286
1629,1.02857
1630,0.937292
1631,1.07128
1632,0.905055
1633,0.844002
1634,0.88568
1635,0.91687
1636,0.944622
1637,1.12626
1638,1.04748
1639,0.992768
1640,1.08386
1641,1.12423
1642,0.92753
1643,1.0182
1644,1.13997
1645,1.00907
1646,0.926575
1647,1.01012
1648,0.995689
1649,0.91205
1650,1.07763
1651,0.828201
1652,1.02465
1653,0.869532
1654,1.1594
1655,1.05462
1656,1.13701
1657,1.00807
1658,1.02034
1659,1.22789
1660,1.01388
1661,1.12637
1662,0.758358
1663,0.884441
1664,1.06264
1665,0.967248
1666,1.04913
1667,0.883822
1668,1.23875
1669,1.01793
1670,0.971358
1671,1.02924
1672,0.779502
1673,0.9516
1674,1.20081
1675,0.974725
1676,1.00124
1677,1.02662
1678,0.76782
1679,1.2981
1680,0.840549
1681,1.13145
1682,0.924502
1683,0.776701
1684,0.994239
1685,0.839961
1686,1.09594
1687,1.19363
1688,1.03409
1689,0.877042
1690,0.727967
1691,0.99246
1692,0.972359
1693,1.15096
1694,0.917484
1695,1.20358
1696,1.2031
1697,0.895655
1698,0.978045
1699,1.24297
1700,0.978534
1701,1.02098
1702,1.05346
1703,0.970494
1704,1.03045
1705,1.03289
1706,1.22471
1707,0.975964
1708,1.06453
1709,0.794375
1710,1.01981
1711,1.09556
1712,0.890119
1713,1.01871
1714,0.819304
1715,0.873192
1716,1.04418
1717,0.988487
1718,1.04352
1719,0.761626
1720,0.993127
1721,1.18863
1722,0.88135
1723,0.992127
1724,0.807752
1725,0.951049
1726,1.02958
1727,1.08742
1728,1.11795
1729,0.954106
1730,0.966833
1731,1.04084
1732,1.04909
1733,1.19006
1734,0.908573
1735,0.978876
1736,1.04636
1737,0.893419
1738,1.01939
1739,1.01307
1740,0.950478
1741,1.15523
1742,0.865974
1743,0.731323
1744,0.808803
1745,1.09754
1746,1.12727
1747,0.995096
1748,1.15004
1749,1.13156
1750,1.03495
1751,0.852314
1752,1.08764
1753,0.975983
1754,1.17081
1755,0.827869
1756,0.945208
1757,0.946722
1758,1.07898
1759,0.899335
1760,1.0175
1761,0.970698
1762,1.01807
1763,1.2743
1764,1.14591
1765,1.00993
1766,1.23208
1767,0.886388
1768,1.00328
1769,1.05028
1770,1.11282
1771,1.19148
1772,1.05463
1773,0.988279
1774,0.877569
1775,1.11149
1776,0.944802
1777,0.97532
1778,1.01492
1779,1.05401
1780,0.912333
1781,1.04269
1782,0.952486
1783,1.05384
1784,0.887009
1785,0.959551
1786,1.14442
1787,0.951125
1788,0.954679
1789,0.853764
1790,1.04982
1791,0.993719
1792,0.900595
1793,0.927419
1794,1.00102
1795,0.940193
1796,0.932142
1797,0.832102
1798,1.07641
1799,0.977624
1800,1.11316
1801,0.834519
1802,0.761473
1803,0.994581
1804,1.01798
1805,1.14396
1806,0.873716
1807,0.947366
1808,0.833018
1809,1.05461
1810,0.900865
1811,1.19017
1812,1.1076
1813,0.999926
1814,1.04097
1815,1.00222
1816,0.935382
1817,1.02256
1818,1.02981
1819,0.909364
1820,1.17657
1821,1.05369
1822,1.01903
1823,0.823658
1824,0.931993
1825,1.07376
1826,1.12176
1827,1.25822
1828,0.938277
1829,1.02708
1830,0.920057
1831,0.884441
1832,1.08462
1833,0.829527
1834,0.90567
1835,1.05818
1836,1.09643
1837,0.9749
1838,1.13985
1839,0.948418
1840,1.14088
1841,0.856929
1842,1.05321
1843,0.825224
1844,1.17
1845,1.10101
1846,0.885237
1847,1.03108
1848,1.19865
1849,0.994657
1850,0.961481
1851,0.846284
1852,0.976374
1853,0.911248
1854,1.10389
1855,1.02375
1856,0.972953
1857,1.0774
1858,0.904566
1859,0.896013
1860,0.853935
1861,0.889141
1862,1.20358
1863,1.07136
1864,1.02302
1865,0.979865
1866,0.792867
1867,1.12547
1868,1.04735
1869,1.10772
1870,0.836524
1871,0.85916
1872,1.00577
1873,1.00429
