MDTU,S_B
1285,0.99768
1286,0.999374
1287,0.998042
1288,0.9942
1289,0.990738
1290,1.00507
1291,0.998358
1292,0.993815
1293,0.989593
1294,0.995034
1295,0.995984
1296,0.993883
1297,0.991767
1298,0.987181
1299,0.997469
1300,0.993668
1301,0.995746
1302,1.00027
1303,0.995942
1304,1.00347
1305,1.0026
1306,1.0026
1307,0.996096
1308,0.994632
1309,0.994632
1310,0.994903
1311,0.99228
1312,0.998824
1313,0.993397
1314,0.998184
1315,0.993085
1316,0.999066
1317,0.9948
1318,0.994037
1319,0.997616
1320,0.994422
1321,0.993683
1322,0.990512
1323,0.99175
1324,0.992207
1325,0.997205
1326,0.997485
1327,1.00333
1328,1.00333
1329,0.997868
1330,0.992723
1331,0.992328
1332,0.997192
1333,0.991746
1334,0.995947
1335,0.995947
1336,0.997227
1337,0.997304
1338,0.993257
1339,0.996721
1340,0.99319
1341,1.00091
1342,1.00091
1343,1.00327
1344,1.00499
1345,1.00183
1346,0.999583
1347,1.00008
1348,0.999834
1349,0.994054
1350,0.997155
1351,0.996532
1352,0.996283
1353,0.999744
1354,0.998897
1355,0.996685
1356,0.997982
1357,0.997121
1358,0.994264
1359,0.997979
1360,0.991566
1361,0.994877
1362,0.998589
1363,1.00217
1364,1.00212
1365,1.00091
1366,0.993612
1367,0.997558
1368,0.997838
1369,0.989555
1370,0.996152
1371,0.996152
1372,0.995247
1373,0.996592
1374,0.988031
1375,0.990544
1376,0.987083
1377,1.00091
1378,0.998178
1379,0.999962
1380,0.987345
1381,0.984995
1382,0.996842
1383,0.990503
1384,0.994183
1385,0.997177
1386,0.999823
1387,0.990811
1388,0.995119
1389,0.997324
1390,0.997986
1391,0.990484
1392,0.98836
1393,0.98772
1394,0.990878
1395,0.985926
1396,0.984015
1397,0.98361
1398,0.997325
1399,0.997325
1400,0.995227
1401,0.994459
1402,0.999439
1403,0.998898
1404,1.00378
1405,1.00209
1406,0.99866
1407,0.995119
1408,0.997083
1409,1.00317
1410,1.00395
1411,0.999175
1412,0.996163
1413,0.99281
1414,1.00193
1415,0.996732
1416,1.00226
1417,1.00117
1418,1.0037
1419,0.99796
1420,0.998215
1421,0.998237
1422,0.997138
1423,0.991594
1424,0.99467
1425,0.990686
1426,0.985336
1427,0.99388
1428,0.99531
1429,1.00634
1430,1.00165
1431,1.00499
1432,1.00044
1433,0.995074
1434,0.997495
1435,0.991694
1436,0.999874
1437,1.00186
1438,0.991727
1439,0.991412
1440,0.996741
1441,0.997581
1442,0.993157
1443,1.00318
1444,0.995357
1445,1.00399
1446,0.993164
1447,1.00013
1448,1.00009
1449,1.0036
1450,0.996322
1451,0.998225
1452,0.995604
1453,1.00299
1454,1.00341
1455,1.00585
1456,0.999084
1457,1.00367
1458,0.997291
1459,0.997291
1460,1.00282
1461,1.00915
1462,1.00915
1463,0.998436
1464,1.00202
1465,1.00221
1466,1.00509
1467,0.997706
1468,1.00365
1469,0.99806
1470,0.998394
1471,0.994839
1472,0.994839
1473,0.99055
1474,0.995108
1475,0.998256
1476,1.00218
1477,0.996076
1478,1.00018
1479,0.985139
1480,0.993477
1481,0.992
1482,0.994478
1483,0.994168
1484,1.00314
1485,1.00321
1486,0.998283
1487,0.998435
1488,0.997868
1489,1.00429
1490,1.0034
1491,1.0025
1492,1.00021
1493,0.997464
1494,0.984887
1495,0.98544
1496,0.985747
1497,0.986464
1498,0.982263
1499,0.989111
1500,0.987711
1501,0.990764
1502,0.982927
1503,0.987751
1504,0.990278
1505,0.988178
1506,0.98581
1507,0.987015
1508,0.987038
1509,0.991717
1510,0.993048
1511,0.990898
1512,1.00135
1513,0.995577
1514,1.00131
1515,0.99611
1516,1.00044
1517,0.999034
1518,0.999122
1519,0.999743
1520,0.998835
1521,0.99853
1522,0.99557
1523,0.995996
1524,0.994607
1525,0.989794
1526,0.991121
1527,0.990474
1528,0.994766
1529,0.992642
1530,0.997555
1531,0.998116
1532,0.992948
1533,0.990291
1534,0.994075
1535,0.994688
1536,0.993891
1537,0.997426
1538,1.00655
1539,1.00445
1540,0.999884
1541,0.995158
1542,1.00182
1543,0.998137
1544,1.00055
1545,1.00135
1546,0.995349
1547,0.996371
1548,0.995631
1549,0.995168
1550,0.992104
1551,0.992831
1552,0.996734
1553,1.00268
1554,1.0046
1555,1.00407
1556,0.992407
1557,0.997442
1558,1
1559,1
1560,0.997727
1561,0.990312
1562,0.993843
1563,0.995688
1564,0.991865
1565,0.995796
1566,0.99295
1567,0.996933
1568,0.993146
1569,0.996344
1570,1.00588
1571,1.00645
1572,1.00022
1573,0.990603
1574,1.00298
1575,0.99266
1576,0.995115
1577,0.999505
1578,0.98716
1579,0.998829
1580,0.994598
1581,0.995175
1582,0.991162
1583,1.00184
1584,0.993448
1585,1.00034
1586,0.999523
1587,0.997581
1588,0.99932
1589,0.998332
1590,0.992415
1591,0.99013
1592,0.988796
1593,0.988415
1594,0.992077
1595,0.994655
1596,0.992889
1597,1.00167
1598,1.00167
1599,0.997999
1600,1.00156
1601,1.00484
1602,1.00445
1603,0.997513
1604,0.999303
1605,0.998363
1606,0.998366
1607,0.995779
1608,0.987702
1609,0.999818
1610,1.00126
1611,0.994884
1612,0.99404
1613,0.995662
1614,0.990503
1615,0.993109
1616,0.997037
1617,0.992127
1618,0.998052
1619,0.991503
1620,0.982864
1621,0.984623
1622,0.986592
1623,0.993088
1624,0.990752
1625,0.990526
1626,0.991162
1627,0.992323
1628,0.997141
1629,0.994072
1630,0.996437
1631,1.0028
1632,0.995931
1633,0.992144
1634,0.993643
1635,0.996806
1636,0.99462
1637,0.995768
1638,1.00405
1639,0.999866
1640,0.999782
1641,0.997275
1642,1.00194
1643,0.994377
1644,0.99749
1645,0.998244
1646,0.999957
1647,0.99908
1648,0.999509
1649,0.997187
1650,0.996279
1651,0.99678
1652,1.00658
1653,0.993567
1654,0.997263
1655,0.999679
1656,0.992862
1657,0.995766
1658,0.989412
1659,0.995542
1660,0.990961
1661,0.998157
1662,0.998157
1663,0.990968
1664,1.00271
1665,0.996402
1666,0.992232
1667,0.981425
1668,0.998909
1669,0.999192
1670,1.00564
1671,1.00252
1672,0.997526
1673,1.00196
1674,1.00216
1675,0.994217
1676,0.997504
1677,0.996197
1678,0.990957
1679,1.0029
1680,0.996237
1681,1.00297
1682,1.00297
1683,0.995788
1684,0.998195
1685,1.00041
1686,1.0031
1687,0.99738
1688,0.998382
1689,0.998967
1690,0.998967
1691,0.996006
1692,0.999587
1693,1.00085
1694,0.991738
1695,1.00236
1696,1.0012
1697,1.00664
1698,1.00659
1699,1.00075
1700,1.00261
1701,0.994627
1702,0.998688
1703,0.99554
1704,0.994502
1705,0.997111
1706,1.0024
1707,0.996816
1708,0.99114
1709,0.991268
1710,0.990608
1711,0.995458
1712,0.9909
1713,0.991292
1714,0.996357
1715,0.995605
1716,0.99427
1717,0.996565
1718,1.00414
1719,0.999372
1720,0.995004
1721,1.0034
1722,0.994629
1723,0.992866
1724,0.992866
1725,0.984436
1726,0.990881
1727,0.989198
1728,0.993795
1729,0.996865
1730,0.993265
1731,0.986825
1732,0.991026
1733,0.998269
1734,0.995374
1735,0.998555
1736,0.991597
1737,0.983036
1738,0.989983
1739,0.987756
1740,0.986358
1741,0.987957
1742,0.989394
1743,0.988734
1744,0.984386
1745,0.993057
1746,0.997078
1747,0.996344
1748,0.99731
1749,1.00923
1750,0.997967
1751,0.992728
1752,0.996907
1753,0.994119
1754,1.00327
1755,0.993874
1756,1.00073
1757,0.997112
1758,0.996571
1759,0.996501
1760,0.996207
1761,0.992158
1762,0.998137
1763,0.998087
1764,1.00138
1765,0.997395
1766,1.00509
1767,1.00025
1768,1.00001
1769,0.992933
1770,0.999333
1771,1.00001
1772,0.997343
1773,1.00164
1774,1.00164
1775,0.994941
1776,0.993034
1777,0.999314
1778,0.995837
1779,0.993408
1780,0.99148
1781,0.996408
1782,1.00058
1783,0.995114
1784,0.995114
1785,0.993777
1786,0.996542
1787,0.998959
1788,0.997681
1789,0.996341
1790,0.990229
1791,0.994161
1792,0.990204
1793,0.998431
1794,0.991498
1795,0.991181
1796,0.995801
1797,0.990468
1798,0.99503
1799,0.995387
1800,0.996458
1801,0.996458
1802,0.994898
1803,1.00322
1804,0.997338
1805,0.999939
1806,1.00187
1807,1.00821
1808,1.00282
1809,0.9984
1810,1.00185
1811,1.00419
1812,1.00377
1813,0.999002
1814,0.99444
1815,0.996662
1816,1.00166
1817,0.992223
1818,0.988566
1819,0.985706
1820,0.996992
1821,0.99247
1822,0.999567
1823,0.999567
1824,0.998618
1825,0.999795
1826,0.997248
1827,1.00022
1828,1.0029
1829,1.00046
1830,1.00046
1831,0.9982
1832,1.00302
1833,0.99964
1834,0.998248
1835,1.00736
1836,1.00536
1837,1.00464
1838,1.01217
1839,1.00231
1840,0.997088
1841,1.00146
1842,1.00555
1843,0.99213
1844,0.994061
1845,0.997926
1846,0.993842
1847,0.996282
1848,0.999184
1849,0.999867
1850,1.00052
1851,1.00172
1852,0.99888
1853,0.995594
1854,0.994993
1855,0.994479
1856,0.998051
1857,0.989268
1858,0.992078
1859,0.99483
1860,0.990683
1861,0.984513
1862,0.99565
1863,0.997432
1864,1.00073
1865,0.994127
1866,0.990081
1867,1.00061
1868,0.990245
1869,1.00328
1870,0.996704
1871,0.993992
1872,0.989885
1873,0.99495
1874,0.995415
