MDTU,min_ave,max_ave
580,-0.184708,0.170377
581,-0.17837,0.173411
582,-0.183977,0.172025
583,-0.181247,0.172574
584,-0.179081,0.170641
585,-0.182586,0.173463
586,-0.18286,0.171102
587,-0.182491,0.17287
588,-0.187045,0.17284
589,-0.18581,0.176836
590,-0.183913,0.174441
591,-0.190174,0.173243
592,-0.185634,0.173905
593,-0.187189,0.174603
594,-0.18473,0.176546
595,-0.188424,0.174295
596,-0.183725,0.175833
597,-0.185712,0.17429
598,-0.185702,0.173377
599,-0.179366,0.176318
600,-0.188689,0.175778
601,-0.181725,0.174484
602,-0.185303,0.175615
603,-0.189247,0.172945
604,-0.18531,0.172123
605,-0.182497,0.176409
606,-0.185005,0.173443
607,-0.18187,0.172811
608,-0.181181,0.171724
609,-0.186831,0.175312
610,-0.193057,0.174146
611,-0.185337,0.174346
612,-0.191066,0.172484
613,-0.188544,0.176281
614,-0.188663,0.179865
615,-0.188594,0.174153
616,-0.188695,0.177547
617,-0.186198,0.177014
618,-0.188825,0.173952
619,-0.184542,0.174054
620,-0.191791,0.17252
621,-0.18602,0.175736
622,-0.188995,0.175396
623,-0.188678,0.175616
624,-0.185981,0.177224
625,-0.188912,0.174901
626,-0.188912,0.174901
627,-0.1875,0.173711
628,-0.187997,0.176521
629,-0.187628,0.176979
630,-0.190943,0.17169
631,-0.183317,0.174277
632,-0.183425,0.170573
633,-0.1809,0.175336
634,-0.181921,0.173515
635,-0.190195,0.173558
636,-0.187357,0.175718
637,-0.188668,0.173152
638,-0.1823,0.17679
639,-0.190664,0.174844
640,-0.184162,0.175549
641,-0.184814,0.173108
642,-0.187,0.172388
643,-0.186576,0.172846
644,-0.182729,0.174434
645,-0.185513,0.174999
646,-0.184424,0.173464
647,-0.184023,0.174193
648,-0.186082,0.172264
649,-0.184842,0.171778
650,-0.18736,0.169812
651,-0.184405,0.172438
652,-0.181377,0.172105
653,-0.17982,0.171423
654,-0.182551,0.17108
655,-0.18314,0.171808
656,-0.181421,0.171489
657,-0.181229,0.17206
658,-0.187101,0.169682
659,-0.18561,0.17062
660,-0.181326,0.171481
661,-0.185571,0.171463
662,-0.185257,0.171254
663,-0.182101,0.173199
664,-0.182822,0.173294
665,-0.185191,0.172701
666,-0.184813,0.172814
667,-0.183894,0.17571
668,-0.183894,0.17571
669,-0.187202,0.174916
670,-0.18859,0.17491
671,-0.186858,0.175956
672,-0.186438,0.176748
673,-0.18345,0.176699
674,-0.19179,0.176872
675,-0.183005,0.18178
676,-0.189428,0.174986
677,-0.182205,0.177153
678,-0.182205,0.177153
679,-0.18736,0.175823
680,-0.187309,0.177993
681,-0.190575,0.17783
682,-0.187574,0.177953
683,-0.189071,0.177109
684,-0.192291,0.174777
685,-0.185378,0.174607
686,-0.189763,0.174716
687,-0.189763,0.174716
688,-0.191674,0.173877
689,-0.190341,0.177346
690,-0.188157,0.176525
691,-0.188157,0.176525
692,-0.187498,0.173788
693,-0.188315,0.173987
694,-0.18422,0.175919
695,-0.187341,0.174251
696,-0.185855,0.173619
697,-0.190435,0.17564
698,-0.185303,0.176582
699,-0.184646,0.177046
700,-0.185079,0.173214
701,-0.1861,0.175941
702,-0.190324,0.17495
703,-0.186248,0.17677
704,-0.186578,0.175242
705,-0.185871,0.175586
706,-0.186761,0.17397
707,-0.190182,0.176868
708,-0.188277,0.176056
709,-0.186112,0.176055
710,-0.188039,0.173577
711,-0.185147,0.174885
712,-0.189317,0.174333
713,-0.183679,0.175433
714,-0.187091,0.174354
715,-0.187678,0.173035
716,-0.17887,0.174334
717,-0.186249,0.170353
718,-0.182252,0.172414
719,-0.181516,0.172396
720,-0.184488,0.175011
721,-0.190089,0.172689
722,-0.188402,0.173009
723,-0.186008,0.173224
724,-0.183718,0.172026
725,-0.178529,0.173309
726,-0.186477,0.170234
727,-0.183749,0.172868
728,-0.184812,0.170858
729,-0.180292,0.171479
730,-0.185687,0.17353
731,-0.182859,0.171935
732,-0.189292,0.172404
733,-0.190255,0.174453
734,-0.186561,0.175185
735,-0.190104,0.173639
736,-0.184339,0.175672
737,-0.189195,0.171352
738,-0.183099,0.173572
739,-0.189801,0.172911
740,-0.18163,0.175806
741,-0.186187,0.168627
742,-0.179019,0.174246
743,-0.18377,0.172213
744,-0.18357,0.176053
745,-0.188834,0.172591
746,-0.183484,0.173898
747,-0.186497,0.17303
748,-0.185868,0.1757
749,-0.186787,0.173083
750,-0.18684,0.17152
751,-0.183611,0.174735
752,-0.187059,0.171027
753,-0.182813,0.177101
754,-0.187241,0.171826
755,-0.183865,0.171067
756,-0.185813,0.174388
757,-0.18531,0.171714
758,-0.186044,0.170859
759,-0.186044,0.170859
760,-0.182009,0.174148
761,-0.185948,0.171822
762,-0.187487,0.171715
763,-0.183726,0.172576
764,-0.182418,0.172433
765,-0.186046,0.171073
766,-0.184171,0.173859
767,-0.18168,0.173725
768,-0.184208,0.175196
769,-0.180554,0.172701
770,-0.186562,0.172248
771,-0.189845,0.173199
772,-0.189845,0.173199
773,-0.184033,0.173286
774,-0.181072,0.173145
775,-0.182804,0.172101
776,-0.183327,0.175022
777,-0.184435,0.172729
778,-0.184031,0.173259
779,-0.184652,0.172372
780,-0.179621,0.172942
781,-0.178578,0.173152
782,-0.180097,0.170935
783,-0.180499,0.172675
784,-0.186186,0.174046
785,-0.182467,0.173195
786,-0.182467,0.173195
787,-0.183707,0.170853
788,-0.185711,0.171583
789,-0.187131,0.169862
790,-0.185152,0.171747
791,-0.186962,0.172607
792,-0.179858,0.172966
793,-0.18057,0.171944
794,-0.18057,0.171944
795,-0.18057,0.171944
796,-0.182859,0.172266
797,-0.180619,0.173133
798,-0.180747,0.170841
799,-0.181084,0.173134
800,-0.187791,0.171751
801,-0.183022,0.173068
802,-0.18834,0.172207
803,-0.185453,0.173216
804,-0.18353,0.17107
805,-0.181013,0.170533
806,-0.178762,0.170859
807,-0.181061,0.171317
808,-0.181814,0.169279
809,-0.182268,0.169629
810,-0.17784,0.172177
811,-0.183831,0.166362
812,-0.174973,0.173782
813,-0.183134,0.167524
814,-0.180581,0.171455
815,-0.184893,0.168512
816,-0.181902,0.17311
817,-0.182056,0.172694
818,-0.181361,0.173149
819,-0.18508,0.174439
820,-0.180772,0.173023
821,-0.1819,0.16828
822,-0.180118,0.170844
823,-0.181394,0.173461
824,-0.183361,0.171968
825,-0.182709,0.1718
826,-0.182792,0.172005
827,-0.182531,0.174567
828,-0.186503,0.172082
829,-0.184684,0.173452
830,-0.185093,0.174026
831,-0.187621,0.170603
832,-0.188055,0.175375
833,-0.186734,0.173407
834,-0.185148,0.172933
835,-0.183278,0.172681
836,-0.183278,0.172681
837,-0.180901,0.171476
838,-0.183769,0.171798
839,-0.182349,0.172018
840,-0.185747,0.169257
841,-0.182415,0.174684
842,-0.184949,0.170142
843,-0.18208,0.171259
844,-0.184833,0.171006
845,-0.184873,0.170784
846,-0.180399,0.168581
847,-0.184251,0.168702
848,-0.179591,0.172409
849,-0.182826,0.171782
850,-0.180851,0.170294
851,-0.182118,0.17033
852,-0.182479,0.170525
853,-0.182235,0.169777
854,-0.180502,0.172875
855,-0.182884,0.170116
856,-0.184742,0.172409
857,-0.179028,0.173605
858,-0.186001,0.169765
859,-0.179414,0.168297
860,-0.181875,0.170314
861,-0.18123,0.172949
862,-0.187352,0.170877
863,-0.179777,0.174107
864,-0.185269,0.172419
865,-0.179915,0.172556
866,-0.183624,0.172208
867,-0.185557,0.172711
868,-0.184671,0.174182
869,-0.188505,0.17154
870,-0.180436,0.173922
871,-0.180436,0.173922
872,-0.186491,0.170112
873,-0.181981,0.174747
874,-0.187131,0.16981
875,-0.184585,0.172655
876,-0.187699,0.173772
877,-0.182803,0.17307
878,-0.187692,0.172739
879,-0.187187,0.174513
880,-0.189135,0.169084
881,-0.185087,0.169835
882,-0.185823,0.170898
883,-0.182808,0.171774
884,-0.182549,0.168362
885,-0.182549,0.168362
886,-0.180026,0.170448
887,-0.180545,0.17062
888,-0.181585,0.17003
889,-0.183334,0.174177
890,-0.185064,0.171733
891,-0.185064,0.171733
892,-0.185113,0.172597
893,-0.18445,0.177288
894,-0.188233,0.17094
895,-0.186591,0.17403
896,-0.186591,0.17403
897,-0.186452,0.175321
898,-0.18587,0.171826
899,-0.187905,0.17267
900,-0.185712,0.173289
901,-0.186805,0.170327
902,-0.188819,0.170128
903,-0.186855,0.168587
904,-0.183073,0.171337
905,-0.182673,0.171868
906,-0.182225,0.171555
907,-0.184106,0.171009
908,-0.183386,0.171038
909,-0.183295,0.16814
910,-0.183605,0.171108
911,-0.187712,0.170002
912,-0.18472,0.173343
913,-0.188826,0.173765
914,-0.182517,0.171409
915,-0.189614,0.170981
916,-0.190876,0.175368
917,-0.184863,0.171966
918,-0.185477,0.171398
919,-0.183207,0.175145
920,-0.187756,0.171027
921,-0.18072,0.17605
922,-0.190806,0.170494
923,-0.184854,0.174168
924,-0.18981,0.175109
925,-0.188866,0.171979
926,-0.188147,0.172252
927,-0.186188,0.172547
928,-0.182817,0.17279
929,-0.185363,0.172774
930,-0.183586,0.172033
931,-0.186756,0.172812
932,-0.177731,0.175585
933,-0.185263,0.172044
934,-0.187005,0.172137
935,-0.182916,0.174409
936,-0.184025,0.171705
937,-0.184684,0.17278
938,-0.181943,0.170555
939,-0.185275,0.172821
940,-0.182301,0.172661
941,-0.179314,0.170366
942,-0.182568,0.171628
943,-0.182313,0.172031
944,-0.18312,0.174373
945,-0.183672,0.170137
946,-0.180989,0.177417
947,-0.188766,0.17298
948,-0.187992,0.175972
949,-0.186089,0.172499
950,-0.183815,0.173068
951,-0.185466,0.172286
952,-0.178151,0.1734
953,-0.183435,0.171391
954,-0.182021,0.171195
955,-0.184291,0.169231
956,-0.182981,0.17249
957,-0.187589,0.173814
958,-0.182674,0.175691
959,-0.184958,0.173077
960,-0.18147,0.175727
961,-0.186504,0.173928
962,-0.185258,0.174126
963,-0.18435,0.171031
964,-0.180658,0.171979
965,-0.18304,0.171751
966,-0.182768,0.172734
967,-0.18493,0.172682
968,-0.186416,0.170831
969,-0.181707,0.174286
970,-0.182712,0.172226
971,-0.185311,0.17291
972,-0.184234,0.17441
973,-0.184053,0.172352
974,-0.185342,0.17347
975,-0.187466,0.172433
976,-0.186201,0.174798
977,-0.181091,0.173918
978,-0.188531,0.172682
979,-0.188013,0.175666
980,-0.186823,0.176367
981,-0.184211,0.175701
982,-0.189256,0.170288
983,-0.184437,0.174381
984,-0.190063,0.173062
985,-0.187576,0.173586
986,-0.187251,0.173426
987,-0.190381,0.176848
988,-0.188534,0.177153
989,-0.187482,0.176803
990,-0.186575,0.175702
991,-0.187471,0.177746
992,-0.190657,0.1755
993,-0.186351,0.178049
994,-0.189321,0.173846
995,-0.187932,0.179402
996,-0.187932,0.179402
997,-0.190793,0.182523
998,-0.190011,0.176089
999,-0.188277,0.178815
1000,-0.188277,0.178815
1001,-0.190362,0.1749
1002,-0.191294,0.178851
1003,-0.191344,0.178475
1004,-0.183428,0.175946
1005,-0.188318,0.174925
1006,-0.183013,0.17662
1007,-0.19177,0.173171
1008,-0.187295,0.176242
1009,-0.189401,0.180088
1010,-0.189769,0.179051
1011,-0.189359,0.176154
1012,-0.186238,0.176488
1013,-0.186238,0.176488
1014,-0.188274,0.175999
1015,-0.188004,0.176351
1016,-0.188065,0.176834
1017,-0.185742,0.174084
1018,-0.184294,0.175002
1019,-0.185211,0.174618
1020,-0.189628,0.176131
1021,-0.186294,0.175853
1022,-0.186048,0.175979
1023,-0.18601,0.174371
1024,-0.186194,0.174228
1025,-0.187889,0.173921
1026,-0.184623,0.172773
1027,-0.187669,0.17541
1028,-0.18339,0.176334
1029,-0.186266,0.172902
1030,-0.18209,0.171713
1031,-0.187613,0.172137
1032,-0.182384,0.173201
1033,-0.182384,0.173201
1034,-0.184655,0.175197
1035,-0.187697,0.173718
1036,-0.186321,0.173863
1037,-0.18389,0.173283
1038,-0.184916,0.1736
1039,-0.185987,0.17395
1040,-0.183018,0.17118
1041,-0.184011,0.170019
1042,-0.181981,0.172261
1043,-0.184056,0.173311
1044,-0.188783,0.175085
1045,-0.183555,0.17594
1046,-0.185094,0.171107
1047,-0.17932,0.174272
1048,-0.187934,0.170059
1049,-0.183315,0.176086
1050,-0.187059,0.172596
1051,-0.184985,0.173155
1052,-0.185958,0.169697
1053,-0.178902,0.173461
1054,-0.18676,0.170531
1055,-0.185587,0.169716
1056,-0.186321,0.167716
1057,-0.186326,0.173626
1058,-0.184682,0.171118
1059,-0.185559,0.173148
1060,-0.183629,0.175539
1061,-0.187903,0.173751
1062,-0.182219,0.175653
1063,-0.185976,0.173335
1064,-0.18476,0.173341
1065,-0.18462,0.17262
1066,-0.184787,0.175551
1067,-0.18563,0.173519
1068,-0.193036,0.17356
1069,-0.184723,0.179083
