ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.401857,0.0102197,null,null,null
0.321849,null,0.0388273,null,null
0.405043,-0.0139428,null,null,null
0.300633,null,-0.00287909,null,null
0.317244,0.0811365,null,null,null
0.281046,null,-0.00432949,null,null
0.346255,0.14965,null,null,null
0.295807,null,-0.0293249,null,null
0.350509,0.152445,null,null,null
0.251999,null,-0.05106,null,null
0.358121,0.180694,null,null,null
0.268761,null,-0.0515385,null,null
0.335083,0.217943,null,null,null
0.22285,null,-0.053994,null,null
0.285569,0.215204,null,null,null
0.222693,null,-0.0168957,null,null
0.247568,0.300821,null,null,null
0.229222,null,-0.068971,null,null
0.309321,0.137541,null,null,null
0.275724,null,-0.125552,null,null
0.32406,0.187738,null,null,null
0.264798,null,-0.082929,null,null
0.248829,0.187599,null,null,null
0.146722,null,-0.0933325,null,null
0.261701,0.219388,null,null,null
0.0864175,null,-0.0449301,null,null
0.260987,0.221351,null,null,null
0.0497332,null,-0.0303296,null,null
0.269844,0.134318,null,null,null
0.0665835,null,-0.080958,null,null
0.241107,0.199063,null,null,null
0.112492,null,-0.109132,null,null
0.263543,0.234213,null,null,null
0.165724,null,-0.166806,null,null
0.279273,0.155294,null,null,null
0.0259268,null,-0.104136,null,null
0.343662,0.137461,null,null,null
-0.026078,null,-0.0451221,null,null
0.396573,0.155307,null,null,null
0.072146,null,-0.087015,null,null
0.458865,0.122555,null,null,null
0.0235705,null,-0.0352806,null,null
0.365224,0.146891,null,null,null
0.013285,null,-0.0191251,null,null
0.335223,0.125999,null,null,null
0.190631,null,-0.146582,null,null
0.413437,0.093161,null,null,null
0.161683,null,-0.113884,null,null
0.388745,0.106456,null,null,null
-0.00365095,null,-0.0532675,null,null
0.393682,0.084544,null,null,null
0.083267,null,-0.133927,null,null
0.380601,0.0333834,null,null,null
-0.0100649,null,-0.083211,null,null
0.373387,0.0989645,null,null,null
0.0513635,null,-0.116881,null,null
0.331825,0.0285723,null,null,null
0.0064832,null,-0.144487,null,null
0.353594,0.00914865,null,null,null
0.00144495,null,-0.124908,null,null
0.317072,0.0604625,null,null,null
-0.00421433,null,-0.170312,null,null
0.317904,0.120813,null,null,null
-0.0292967,null,-0.092274,null,null
0.293285,0.0714075,null,null,null
-0.066546,null,-0.120065,null,null
0.277902,0.0989675,null,null,null
-0.00413393,null,-0.102466,null,null
0.324599,0.0126319,null,null,null
-0.027227,null,-0.0473171,null,null
0.309569,0.0396756,null,null,null
0.0182395,null,-0.0822255,null,null
0.288168,0.0400709,null,null,null
-0.0102378,null,-0.132549,null,null
0.346366,-0.00634935,null,null,null
-0.0205179,null,-0.120558,null,null
0.250802,-0.0212457,null,null,null
-0.0944215,null,-0.157158,null,null
0.280118,-0.0389732,null,null,null
-0.0585605,null,-0.147084,null,null
0.33732,-0.107806,null,null,null
-0.0391292,null,-0.124419,null,null
0.380644,-0.076656,null,null,null
-0.05918,null,-0.122638,null,null
0.380644,-0.076656,null,null,null
-0.05918,null,-0.122638,null,null
0.297334,-0.00995155,null,null,null
-0.071293,null,-0.130634,null,null
0.287919,-0.0213878,null,null,null
-0.067057,null,-0.145478,null,null
0.294727,-0.0880015,null,null,null
-0.0462122,null,-0.0917365,null,null
0.302804,-0.059052,null,null,null
-0.0496697,null,-0.064085,null,null
0.211125,-0.0795395,null,null,null
-0.0569495,null,-0.068158,null,null
0.231322,-0.0427174,null,null,null
-0.059686,null,-0.0588985,null,null
0.187092,-0.0666085,null,null,null
-0.05991,null,-0.0951765,null,null
0.190154,-0.0533915,null,null,null
-0.0344114,null,-0.0505515,null,null
0.164671,-0.091507,null,null,null
0.0232179,null,-0.0298405,null,null
0.164671,-0.091507,null,null,null
0.0232179,null,-0.0298405,null,null
0.218399,-0.075916,null,null,null
0.0100023,null,0.0173498,null,null
0.28694,-0.111738,null,null,null
0.0493637,null,0.0427446,null,null
0.249308,-0.20393,null,null,null
0.150425,null,0.0537525,null,null
0.212823,-0.228015,null,null,null
0.164972,null,0.069392,null,null
0.20786,-0.16891,null,null,null
0.11279,null,0.0202781,null,null
0.17983,-0.114466,null,null,null
0.0437724,null,0.070238,null,null
0.095269,-0.188701,null,null,null
0.00283447,null,0.0347206,null,null
0.071075,-0.166975,null,null,null
-0.111206,null,-0.0136703,null,null
0.056305,-0.164262,null,null,null
-0.065185,null,-0.0149219,null,null
0.127326,-0.192044,null,null,null
-0.101148,null,0.00884085,null,null
0.123485,-0.208297,null,null,null
-0.142285,null,-0.0433813,null,null
0.168339,-0.176125,null,null,null
-0.200402,null,-0.0417218,null,null
0.10629,-0.223584,null,null,null
-0.146887,null,-0.063267,null,null
0.084345,-0.237416,null,null,null
-0.237345,null,-0.0417061,null,null
0.125898,-0.268681,null,null,null
-0.099671,null,0.0246463,null,null
0.100047,-0.207964,null,null,null
-0.066802,null,0.00699265,null,null
0.155931,-0.292839,null,null,null
-0.0874395,null,-0.0278321,null,null
0.0649925,-0.229538,null,null,null
-0.0296755,null,0.01111,null,null
0.061405,-0.113254,null,null,null
-0.0118758,null,0.0334548,null,null
0.0574585,-0.199048,null,null,null
-0.111358,null,0.0603365,null,null
-0.0120861,-0.187018,null,null,null
-0.215554,null,0.051651,null,null
0.0258313,-0.125423,null,null,null
-0.122916,null,0.0594615,null,null
0.0589805,-0.0474376,null,null,null
-0.107957,null,0.062815,null,null
0.0071169,-0.094725,null,null,null
-0.127538,null,0.055345,null,null
0.0339375,-0.067412,null,null,null
-0.182737,null,-0.0181479,null,null
0.0464171,-0.0711705,null,null,null
-0.0797565,null,0.0384429,null,null
-0.00483024,-0.309042,null,null,null
-0.086215,null,0.052287,null,null
0.0135929,-0.248634,null,null,null
-0.164351,null,0.052512,null,null
-0.0124335,-0.340474,null,null,null
-0.151488,null,0.0279963,null,null
0.0701915,-0.338507,null,null,null
-0.215272,null,0.0698085,null,null
0.03849,-0.389582,null,null,null
-0.133028,null,0.0106275,null,null
0.136576,-0.28532,null,null,null
-0.0425239,null,-0.00517685,null,null
0.150597,-0.418903,null,null,null
-0.0863395,null,0.0391782,null,null
0.161116,-0.366295,null,null,null
-0.192291,null,0.0156049,null,null
0.218838,-0.307756,null,null,null
-0.104679,null,0.0621675,null,null
0.250089,-0.295676,null,null,null
-0.146481,null,0.0772185,null,null
0.183224,-0.296152,null,null,null
-0.161579,null,0.0665985,null,null
0.233816,-0.296721,null,null,null
-0.119808,null,0.0806875,null,null
0.22454,-0.298298,null,null,null
-0.0778,null,0.00345837,null,null
0.267948,-0.277986,null,null,null
-0.197556,null,0.0608325,null,null
0.22932,-0.256211,null,null,null
-0.123548,null,0.00945765,null,null
0.32369,-0.281919,null,null,null
-0.0259664,null,0.0123584,null,null
0.322494,-0.191314,null,null,null
0.0698685,null,0.0291019,null,null
0.389817,-0.18924,null,null,null
0.0430512,null,0.06165,null,null
0.3622,-0.179222,null,null,null
0.0133298,null,0.035528,null,null
0.330083,-0.12305,null,null,null
0.0483917,null,0.0367002,null,null
0.312725,-0.087162,null,null,null
0.074532,null,0.146948,null,null
0.29644,-0.188894,null,null,null
0.0872385,null,0.162852,null,null
0.266616,-0.117605,null,null,null
0.0468333,null,0.100295,null,null
0.210338,-0.192614,null,null,null
0.0837925,null,0.106934,null,null
0.320383,-0.157328,null,null,null
0.0129076,null,0.0795035,null,null
0.28181,-0.167509,null,null,null
0.00253694,null,0.039775,null,null
0.296727,-0.145926,null,null,null
0.0176359,null,0.075418,null,null
0.366143,-0.160402,null,null,null
0.0399316,null,0.0872165,null,null
0.24608,-0.144299,null,null,null
0.0072928,null,0.0616665,null,null
0.280538,-0.102278,null,null,null
-0.0302173,null,0.0064375,null,null
0.297044,-0.101023,null,null,null
0.054916,null,0.073725,null,null
0.296162,-0.162559,null,null,null
0.098537,null,0.116814,null,null
0.25071,-0.175919,null,null,null
0.10462,null,0.097557,null,null
0.263694,-0.16619,null,null,null
0.0276808,null,0.0185433,null,null
0.176088,-0.186879,null,null,null
0.109144,null,0.0368959,null,null
0.254285,-0.270653,null,null,null
0.183286,null,0.0433701,null,null
0.261528,-0.362372,null,null,null
0.274476,null,0.0463845,null,null
0.316437,-0.25764,null,null,null
0.153107,null,0.0573335,null,null
0.34511,-0.203852,null,null,null
0.253108,null,0.0690945,null,null
0.321483,-0.290957,null,null,null
0.17046,null,0.05804,null,null
0.303654,-0.279899,null,null,null
0.199526,null,0.0496127,null,null
0.351637,-0.306104,null,null,null
0.177184,null,0.0576135,null,null
0.314695,-0.254679,null,null,null
0.138341,null,0.0529625,null,null
0.242533,-0.306576,null,null,null
0.15031,null,0.061493,null,null
0.229425,-0.358232,null,null,null
0.174884,null,0.099973,null,null
0.253396,-0.318939,null,null,null
0.0901255,null,0.110471,null,null
0.21558,-0.340749,null,null,null
0.153651,null,0.111339,null,null
0.219451,-0.363027,null,null,null
0.140565,null,0.108346,null,null
0.178595,-0.296135,null,null,null
0.056907,null,0.0917435,null,null
0.0968825,-0.261676,null,null,null
0.142337,null,0.145198,null,null
0.0694435,-0.195882,null,null,null
0.0585955,null,0.081184,null,null
0.110103,-0.170358,null,null,null
0.0119247,null,0.107195,null,null
0.157743,-0.197415,null,null,null
0.00122,null,0.062264,null,null
0.140002,-0.25898,null,null,null
-0.0359151,null,0.0156468,null,null
0.100503,-0.180037,null,null,null
0.00750385,null,0.0215655,null,null
0.118832,-0.235168,null,null,null
-0.0497042,null,0.0025069,null,null
0.147258,-0.229184,null,null,null
-0.0477274,null,-0.0253776,null,null
0.164541,-0.203057,null,null,null
-0.0997215,null,-0.0480413,null,null
0.102929,-0.088185,null,null,null
-0.058662,null,-0.01634,null,null
0.152682,-0.092495,null,null,null
-0.07554,null,-0.0603355,null,null
0.181013,-0.128013,null,null,null
-0.07649,null,-0.068612,null,null
0.161707,-0.0415167,null,null,null
-0.12341,null,-0.11596,null,null
0.154126,0.0476116,null,null,null
-0.122099,null,-0.0902965,null,null
0.154126,0.0476116,null,null,null
-0.122099,null,-0.0902965,null,null
0.07377,0.106765,null,null,null
-0.136178,null,-0.0978435,null,null
-0.0219485,0.102961,null,null,null
-0.065211,null,-0.0243817,null,null
0.00035906,0.128715,null,null,null
-0.046227,null,0.00880275,null,null
-0.0260061,0.084574,null,null,null
-0.0427297,null,-0.0247784,null,null
-0.073721,0.0303575,null,null,null
-0.097483,null,-0.0299592,null,null
-0.0174528,0.0212768,null,null,null
-0.0436762,null,0.0594155,null,null
-0.10596,0.0164077,null,null,null
-0.104063,null,-0.0618555,null,null
-0.15431,-0.0263987,null,null,null
-0.0353623,null,0.00243285,null,null
-0.084961,0.0200196,null,null,null
-0.0169687,null,0.0163855,null,null
-0.096566,-0.0320664,null,null,null
-0.0681245,null,0.0406562,null,null
-0.0719715,0.0205964,null,null,null
-0.00057766,null,0.048267,null,null
-0.079098,0.0132523,null,null,null
-0.069925,null,0.051871,null,null
-0.0469495,0.0506735,null,null,null
-0.0258679,null,-0.04591,null,null
-0.0780575,0.0217619,null,null,null
-0.029986,null,0.0201119,null,null
-0.058775,0.0313977,null,null,null
-0.0094072,null,0.00771815,null,null
-0.103229,0.0253117,null,null,null
0.0094681,null,-0.00325097,null,null
-0.106726,0.0563735,null,null,null
-0.0156619,null,-0.105235,null,null
-0.090921,0.0377263,null,null,null
-0.0332209,null,-0.031909,null,null
-0.0611525,0.0421489,null,null,null
-0.0819055,null,-0.068927,null,null
-0.0811515,0.0326043,null,null,null
-0.0462866,null,-0.0245862,null,null
-0.14416,0.0705965,null,null,null
-0.0301222,null,-0.0848865,null,null
-0.199111,0.0339161,null,null,null
-0.080791,null,-0.059449,null,null
-0.228758,0.0333915,null,null,null
-0.0726985,null,-0.0284079,null,null
-0.138746,0.0444534,null,null,null
-0.0783645,null,-0.051401,null,null
-0.208981,0.09433,null,null,null
-0.0726745,null,-0.0842585,null,null
-0.225764,0.0404948,null,null,null
-0.0644505,null,-0.112434,null,null
-0.275699,0.0421057,null,null,null
-0.098321,null,-0.127644,null,null
-0.328045,0.0087761,null,null,null
-0.122218,null,-0.088863,null,null
-0.313065,-0.0295297,null,null,null
-0.138627,null,-0.0839915,null,null
-0.305526,0.0341239,null,null,null
-0.097903,null,-0.143508,null,null
-0.250817,0.04734,null,null,null
-0.0888785,null,-0.182045,null,null
-0.295077,0.0148984,null,null,null
-0.135602,null,-0.27462,null,null
-0.21404,-0.000189393,null,null,null
-0.146835,null,-0.226574,null,null
-0.180027,0.0080435,null,null,null
-0.148125,null,-0.246436,null,null
-0.112418,0.0285192,null,null,null
-0.136077,null,-0.227097,null,null
-0.112418,0.0285192,null,null,null
-0.136077,null,-0.227097,null,null
-0.194497,0.0393355,null,null,null
-0.143536,null,-0.253316,null,null
-0.156642,0.057486,null,null,null
-0.131462,null,-0.230621,null,null
-0.151697,0.0798225,null,null,null
-0.151743,null,-0.176819,null,null
-0.228663,0.13234,null,null,null
-0.143591,null,-0.182832,null,null
-0.179866,0.101847,null,null,null
-0.220905,null,-0.217524,null,null
-0.17383,0.178439,null,null,null
-0.207948,null,-0.136371,null,null
-0.19915,0.117727,null,null,null
-0.119463,null,-0.202204,null,null
-0.152918,0.105415,null,null,null
-0.157741,null,-0.229308,null,null
-0.139867,0.023925,null,null,null
-0.204729,null,-0.312891,null,null
-0.246673,0.068661,null,null,null
-0.152219,null,-0.270769,null,null
-0.335792,0.070411,null,null,null
-0.165963,null,-0.211353,null,null
-0.263576,0.074305,null,null,null
-0.178386,null,-0.168804,null,null
-0.230548,0.0536975,null,null,null
-0.196786,null,-0.20289,null,null
-0.230548,0.0536975,null,null,null
-0.196786,null,-0.20289,null,null
-0.227085,0.005638,null,null,null
-0.199433,null,-0.191147,null,null
-0.178758,0.0132934,null,null,null
-0.168793,null,-0.290743,null,null
-0.178758,0.0132934,null,null,null
-0.168793,null,-0.290743,null,null
-0.18955,-0.0407861,null,null,null
-0.169404,null,-0.277409,null,null
-0.17405,0.0128901,null,null,null
-0.173963,null,-0.242638,null,null
-0.063248,0.00711425,null,null,null
-0.217463,null,-0.319217,null,null
-0.10404,-0.0430517,null,null,null
-0.133053,null,-0.334819,null,null
-0.135269,-0.151881,null,null,null
-0.169401,null,-0.379321,null,null
-0.114373,-0.0801375,null,null,null
-0.181085,null,-0.264452,null,null
-0.102332,-0.155143,null,null,null
-0.220888,null,-0.272263,null,null
-0.137371,-0.17069,null,null,null
-0.3309,null,-0.282687,null,null
-0.145503,-0.15627,null,null,null
-0.280979,null,-0.224495,null,null
-0.137755,-0.235731,null,null,null
-0.282031,null,-0.246966,null,null
-0.160213,-0.199758,null,null,null
-0.282508,null,-0.29116,null,null
-0.179554,-0.215499,null,null,null
-0.276822,null,-0.257069,null,null
-0.154685,-0.167677,null,null,null
-0.270734,null,-0.347616,null,null
-0.147761,-0.17234,null,null,null
-0.225456,null,-0.313769,null,null
-0.118791,-0.161457,null,null,null
-0.246309,null,-0.315567,null,null
-0.097208,-0.155438,null,null,null
-0.265315,null,-0.1489,null,null
-0.106705,-0.141309,null,null,null
-0.231405,null,-0.264854,null,null
-0.188479,-0.194584,null,null,null
-0.215676,null,-0.261939,null,null
-0.188479,-0.194584,null,null,null
-0.215676,null,-0.261939,null,null
-0.153357,-0.18734,null,null,null
-0.218012,null,-0.246534,null,null
-0.11209,-0.168793,null,null,null
-0.23692,null,-0.272162,null,null
-0.167648,-0.222564,null,null,null
-0.191038,null,-0.364417,null,null
-0.206779,-0.237171,null,null,null
-0.209963,null,-0.336542,null,null
-0.147893,-0.208966,null,null,null
-0.122343,null,-0.263719,null,null
-0.136326,-0.165541,null,null,null
-0.214478,null,-0.257856,null,null
-0.13382,-0.209025,null,null,null
-0.211725,null,-0.23692,null,null
-0.134049,-0.207121,null,null,null
-0.196223,null,-0.316034,null,null
-0.136878,-0.169215,null,null,null
-0.308079,null,-0.195854,null,null
-0.0938485,-0.202733,null,null,null
-0.236582,null,-0.199011,null,null
-0.111215,-0.233909,null,null,null
-0.245694,null,-0.212375,null,null
-0.168998,-0.230568,null,null,null
-0.306648,null,-0.206207,null,null
-0.120681,-0.249692,null,null,null
-0.284587,null,-0.217225,null,null
-0.069943,-0.17347,null,null,null
-0.272464,null,-0.23365,null,null
0.01534,-0.189705,null,null,null
-0.272999,null,-0.214515,null,null
-0.0344514,-0.189359,null,null,null
-0.273676,null,-0.134387,null,null
0.024863,-0.137453,null,null,null
-0.275498,null,-0.192028,null,null
0.100391,-0.126417,null,null,null
-0.266244,null,-0.176831,null,null
0.103277,-0.0932255,null,null,null
-0.319524,null,-0.121483,null,null
0.0936095,-0.146139,null,null,null
-0.250682,null,-0.138398,null,null
0.096579,-0.189723,null,null,null
-0.212288,null,-0.245852,null,null
0.0351044,-0.099718,null,null,null
-0.30249,null,-0.223367,null,null
0.125969,-0.200817,null,null,null
-0.290048,null,-0.200962,null,null
0.0754665,-0.18813,null,null,null
-0.246307,null,-0.250013,null,null
0.0405635,-0.225681,null,null,null
-0.242105,null,-0.213175,null,null
0.0405635,-0.225681,null,null,null
-0.242105,null,-0.213175,null,null
0.0968785,-0.227163,null,null,null
-0.285255,null,-0.216297,null,null
0.124571,-0.235386,null,null,null
-0.268885,null,-0.29805,null,null
0.164195,-0.259418,null,null,null
-0.269116,null,-0.170396,null,null
0.151774,-0.27425,null,null,null
-0.274776,null,-0.212604,null,null
0.151771,-0.256053,null,null,null
-0.343822,null,-0.218279,null,null
0.154248,-0.242838,null,null,null
-0.297413,null,-0.160846,null,null
0.157512,-0.216774,null,null,null
-0.289484,null,-0.164316,null,null
0.143098,-0.213699,null,null,null
-0.256182,null,-0.208426,null,null
0.186584,-0.233787,null,null,null
-0.290463,null,-0.136447,null,null
0.126171,-0.317999,null,null,null
-0.221715,null,-0.118941,null,null
0.109013,-0.246544,null,null,null
-0.165714,null,-0.0613705,null,null
0.109013,-0.246544,null,null,null
-0.165714,null,-0.0613705,null,null
0.183403,-0.211477,null,null,null
0.0194489,null,-0.013895,null,null
0.163552,-0.325014,null,null,null
-0.082059,null,-0.0249146,null,null
0.122071,-0.309001,null,null,null
-0.0645245,null,-0.0288884,null,null
0.114709,-0.26917,null,null,null
0.0324289,null,0.00143566,null,null
0.152149,-0.353476,null,null,null
0.0108431,null,-0.0258283,null,null
0.0939075,-0.292272,null,null,null
-0.0348554,null,-0.00932505,null,null
0.035977,-0.377447,null,null,null
-0.111191,null,-0.0375988,null,null
0.088156,-0.281033,null,null,null
-0.0145592,null,-0.061709,null,null
0.068957,-0.270356,null,null,null
-0.080673,null,-0.100463,null,null
0.019533,-0.291328,null,null,null
-0.169007,null,-0.115015,null,null
0.0671555,-0.264499,null,null,null
-0.15404,null,-0.114194,null,null
0.0191201,-0.278419,null,null,null
-0.243604,null,-0.105149,null,null
-0.00196554,-0.332775,null,null,null
-0.296534,null,-0.172553,null,null
0.071881,-0.155953,null,null,null
-0.261562,null,-0.13944,null,null
0.071881,-0.155953,null,null,null
-0.261562,null,-0.13944,null,null
0.021746,-0.222875,null,null,null
-0.207481,null,-0.164017,null,null
-0.0439527,-0.221212,null,null,null
-0.172706,null,-0.124319,null,null
-0.0439527,-0.221212,null,null,null
-0.172706,null,-0.124319,null,null
-0.0112009,-0.245014,null,null,null
-0.226532,null,-0.118225,null,null
-0.0221185,-0.20302,null,null,null
-0.273162,null,-0.145618,null,null
-0.108905,-0.204447,null,null,null
-0.22602,null,-0.0571535,null,null
-0.148452,-0.278651,null,null,null
-0.183762,null,-0.053478,null,null
-0.123789,-0.267516,null,null,null
-0.0749895,null,-0.0417546,null,null
-0.127865,-0.325723,null,null,null
-0.145243,null,-0.078843,null,null
-0.150723,-0.404207,null,null,null
-0.182003,null,-0.0391302,null,null
-0.176009,-0.321249,null,null,null
-0.193888,null,-0.055009,null,null
-0.149256,-0.262851,null,null,null
-0.165601,null,-0.0370943,null,null
-0.173337,-0.226604,null,null,null
-0.271215,null,-0.0273765,null,null
-0.181877,-0.257163,null,null,null
-0.281137,null,-0.0601325,null,null
-0.226152,-0.227864,null,null,null
-0.28779,null,-0.0116242,null,null
-0.183202,-0.249425,null,null,null
-0.273342,null,0.00498612,null,null
-0.196701,-0.24991,null,null,null
-0.304157,null,-0.0219015,null,null
-0.153115,-0.222136,null,null,null
-0.348966,null,-0.090144,null,null
-0.156638,-0.206687,null,null,null
-0.402317,null,-0.100032,null,null
-0.16497,-0.208717,null,null,null
-0.398226,null,-0.0432804,null,null
-0.121514,-0.204085,null,null,null
-0.424845,null,-0.136197,null,null
-0.121899,-0.26351,null,null,null
-0.359042,null,-0.078098,null,null
-0.096196,-0.299036,null,null,null
-0.41527,null,-0.112624,null,null
-0.181361,-0.318061,null,null,null
-0.452964,null,-0.0288423,null,null
-0.198083,-0.348114,null,null,null
-0.396519,null,-0.00140648,null,null
-0.208417,-0.305189,null,null,null
-0.373042,null,0.0545835,null,null
-0.227076,-0.227512,null,null,null
-0.347044,null,0.131205,null,null
-0.178536,-0.224081,null,null,null
-0.376103,null,0.074156,null,null
-0.17796,-0.200411,null,null,null
-0.388949,null,0.114443,null,null
-0.112613,-0.184281,null,null,null
-0.348081,null,0.110291,null,null
-0.0721725,-0.008075,null,null,null
-0.3688,null,0.0666075,null,null
-0.0141148,0.0447196,null,null,null
-0.348571,null,0.070175,null,null
0.0173604,-0.00206553,null,null,null
-0.36849,null,0.058542,null,null
0.0398254,0.071071,null,null,null
-0.329252,null,0.043944,null,null
0.0714195,0.0671045,null,null,null
-0.343239,null,0.105411,null,null
0.0835345,0.114889,null,null,null
-0.293242,null,0.101486,null,null
0.114955,0.156666,null,null,null
-0.325979,null,0.160596,null,null
0.11835,0.196464,null,null,null
-0.271335,null,0.170604,null,null
0.155326,0.202071,null,null,null
-0.335904,null,0.111407,null,null
0.110364,0.0966365,null,null,null
-0.326644,null,0.0648455,null,null
0.187373,0.124401,null,null,null
-0.405327,null,0.0301421,null,null
0.162106,0.152612,null,null,null
-0.408183,null,0.0316249,null,null
0.176707,0.08621,null,null,null
-0.308626,null,0.090813,null,null
0.248026,0.218262,null,null,null
-0.371432,null,0.162561,null,null
0.206389,0.204744,null,null,null
-0.391535,null,0.184279,null,null
0.15873,0.150017,null,null,null
-0.352546,null,0.225818,null,null
0.160078,0.0957115,null,null,null
-0.292048,null,0.24023,null,null
0.122695,0.065676,null,null,null
-0.376902,null,0.183098,null,null
0.0914065,0.0523145,null,null,null
-0.397124,null,0.19434,null,null
0.157746,0.0386995,null,null,null
-0.419866,null,0.151019,null,null
0.145555,0.057137,null,null,null
-0.413053,null,0.149138,null,null
0.155222,0.113747,null,null,null
-0.379609,null,0.0894145,null,null
0.101491,0.0702625,null,null,null
-0.445113,null,-0.00704715,null,null
0.056985,0.0462999,null,null,null
-0.41887,null,-0.0467699,null,null
0.00182632,-0.00963135,null,null,null
-0.417442,null,-0.0503815,null,null
-0.00270324,-0.072497,null,null,null
-0.454379,null,-0.109608,null,null
-0.0879245,-0.084296,null,null,null
-0.459982,null,-0.156269,null,null
-0.128905,-0.084946,null,null,null
-0.410938,null,-0.093689,null,null
-0.052192,-0.0547895,null,null,null
-0.357841,null,-0.159268,null,null
-0.112439,-0.118262,null,null,null
-0.34601,null,-0.2003,null,null
-0.123608,-0.197009,null,null,null
-0.297611,null,-0.158726,null,null
-0.073056,-0.117579,null,null,null
-0.264539,null,-0.243061,null,null
-0.173415,-0.189174,null,null,null
-0.215655,null,-0.170863,null,null
-0.0762735,-0.108313,null,null,null
-0.302724,null,-0.14396,null,null
-0.076085,-0.144955,null,null,null
-0.3191,null,-0.13473,null,null
-0.0417076,-0.00064178,null,null,null
-0.205257,null,-0.156754,null,null
-0.05871,0.0039128,null,null,null
-0.272276,null,-0.166127,null,null
-0.0364445,-0.0281016,null,null,null
-0.306046,null,-0.16302,null,null
-0.0356052,-0.0119282,null,null,null
-0.288903,null,-0.200451,null,null
-0.0479059,-0.00506595,null,null,null
-0.189778,null,-0.131904,null,null
-0.0479059,-0.00506595,null,null,null
-0.189778,null,-0.131904,null,null
-0.0384091,0.0490798,null,null,null
-0.249281,null,-0.083509,null,null
-0.0726635,0.1255,null,null,null
-0.250381,null,-0.078519,null,null
-0.0795275,0.134159,null,null,null
-0.167217,null,-0.137957,null,null
-0.100912,0.198141,null,null,null
-0.18361,null,-0.133881,null,null
-0.0411465,0.136612,null,null,null
-0.141816,null,-0.144649,null,null
-0.06294,0.127196,null,null,null
-0.15369,null,-0.206105,null,null
-0.0622495,0.113973,null,null,null
