MDTU,0,2,4,6,8,10
10,0.0015780635,0.0029188931,0.0044598053,0.0053526795,0.005590122,0.0060751142
20,0.0029510091,0.0041643008,0.0050903756,0.0053734244,0.0060987865,0.0069873794
30,0.0029674068,0.0032649575,0.0045100264,0.00523424,0.0057966368,0.0060616292
40,0.001703925,0.0020957789,0.0037928491,0.0047962736,0.0055514902,0.0062303372
50,0.0036336502,0.0038058838,0.00457879,0.0050249911,0.0055911718,0.0069791342
60,0.0034841793,0.003786039,0.004668693,0.0049816618,0.0054437708,0.0065333424
70,0.0023960849,0.0031618878,0.0036940293,0.0043049219,0.0062478974,0.0069810813
80,0.0028987405,0.0038089859,0.0042067336,0.0058966629,0.0061030004,0.0068890957
90,0.0025346701,0.0033779022,0.004008038,0.0042534594,0.0046455355,0.0062988902
100,0.0009706581,0.0020333927,0.0028924334,0.0031140411,0.0047195441,0.0052682283
110,0.0029231362,0.0035411226,0.0046751186,0.005258042,0.0066951272,0.0068430585
120,0.0021385707,0.0030835056,0.0038336697,0.0048799227,0.0053279663,0.0065124684
130,0.0029227003,0.0037455649,0.0044026205,0.004865713,0.0061042342,0.0070566289
140,0.0018502232,0.0026866672,0.0048570758,0.0056192014,0.0071271358,0.0075019027
150,0.0010706968,0.0024370105,0.0031390994,0.0037958072,0.0057454845,0.0061642572
160,0.0032904864,0.0036045968,0.0042665353,0.0047319576,0.0054556798,0.0065373789
170,0.0038025734,0.0040003956,0.0047959497,0.0054765589,0.0064444714,0.0067703024
180,0.0036748896,0.0041501237,0.0046270503,0.0059846198,0.0072205131,0.0075343457
190,0.0036431179,0.0041970888,0.0046735353,0.0053513881,0.0072165418,0.0074971945
200,0.0031421365,0.0034828747,0.0050744705,0.005851413,0.006382764,0.0073431294
210,0.0026890734,0.0030839278,0.0050408843,0.0053361848,0.0065228803,0.0070003358
220,0.00354276,0.0046351046,0.0053898456,0.0059991553,0.0067663738,0.0072342453
230,0.0027144756,0.0032909762,0.0049558602,0.0053875413,0.0064867655,0.0070707744
240,0.0033794555,0.0038642925,0.0048395302,0.0057913922,0.0066576032,0.0072706656
250,0.002238035,0.0031954813,0.0039456881,0.0051481509,0.0060410439,0.0067034442
260,0.0034617501,0.0039002585,0.0044963725,0.0048992377,0.0058515789,0.0063954596
270,0.001995187,0.0029782494,0.0036309206,0.0043142381,0.0054554793,0.0066871871
280,0.0031332635,0.0033715598,0.0050116927,0.0054200571,0.0069229712,0.0073439696
290,0.0030254316,0.0043591175,0.0047824629,0.0050857689,0.0069521087,0.0071319822
300,0.0036909892,0.0046966942,0.0054282023,0.0060254867,0.0070256118,0.0072412591
310,0.0034922551,0.0037924256,0.0044752926,0.0050244259,0.0071814349,0.007347401
320,0.003512406,0.0040997056,0.0043337388,0.0055948848,0.0065044545,0.0072917317
330,0.0011413158,0.0022066311,0.0028708897,0.0036489565,0.0038218322,0.0042294678
340,0.0028013482,0.0035157786,0.0040110514,0.0043550717,0.0053463696,0.0057799948
350,0.0032044559,0.0042475074,0.0045633999,0.0057652224,0.0070994505,0.0072179432
360,0.0012158311,0.0016514857,0.0018303914,0.0028816301,0.0033548435,0.0045372546
370,0.0015559975,0.0021827243,0.0033014319,0.0037928082,0.0042686661,0.005469297
380,0.0027345719,0.0035565936,0.0039495994,0.0046890918,0.0055449203,0.0069741087
390,0.002410485,0.0026699887,0.0034766546,0.0042222482,0.0056083922,0.0066209651
400,0.0020018595,0.0025324578,0.0042707208,0.005947912,0.0068175804,0.007176757
410,0.003260703,0.0038833776,0.0042484861,0.0050392479,0.0060827957,0.0068239227
420,0.00279056,0.0032674991,0.0038570395,0.0052693141,0.0058131563,0.0067270506
430,0.0017347891,0.002046511,0.0029215543,0.0032162557,0.0039479161,0.0050697549
440,0.0016639431,0.0025765156,0.0026285378,0.0030733453,0.0038108352,0.0060832634
450,0.0026075539,0.0038043849,0.0042787475,0.0044473527,0.0054919718,0.0061597605
460,0.002276325,0.0034997363,0.0043822023,0.0045809506,0.0048078357,0.0063326108
470,0.0022125796,0.0027321823,0.0037914517,0.0041490128,0.0056492583,0.0068361031
480,0.0029734194,0.0032936838,0.0035774021,0.0043876976,0.0051458099,0.0060649713
490,0.0022716433,0.0031529486,0.0039338786,0.0042925784,0.0051801645,0.0060018646
500,0.0025112914,0.0030889528,0.0040347791,0.004302661,0.0063774457,0.0066724013
510,0.0021611183,0.0023846181,0.0026166302,0.0036213394,0.0048912605,0.0058375477
520,0.0026653529,0.0030179676,0.0038856387,0.0043460584,0.0054782997,0.0064590946
530,0.0032253604,0.0036130508,0.0043274077,0.0052874783,0.00584989,0.007095138
540,0.001449633,0.0021575111,0.0030380192,0.0033681739,0.0047621018,0.0062920238
550,0.0026163088,0.0035438355,0.0037909527,0.0046761442,0.004880291,0.0061531665
560,0.0010733657,0.0024281996,0.0029855252,0.0041752537,0.0044287097,0.005033979
570,0.00082735252,0.0015324972,0.0019135751,0.0029385745,0.0031931347,0.0041553776
