ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.200945,null,0.001408,null,null
0.282089,0.154834,null,null,null
0.254891,null,-0.0107115,null,null
0.212044,0.091876,null,null,null
0.21548,null,0.0424474,null,null
0.188663,0.067385,null,null,null
0.25602,null,0.0152519,null,null
0.196901,0.106961,null,null,null
0.162467,null,-0.023607,null,null
0.159745,0.050045,null,null,null
0.161019,null,-0.0131614,null,null
0.14602,0.098866,null,null,null
0.0963085,null,0.0461594,null,null
0.106882,0.1472,null,null,null
0.15444,null,0.00710145,null,null
0.135956,0.148928,null,null,null
0.0926435,null,0.0185358,null,null
0.169546,0.181295,null,null,null
0.134755,null,0.0276156,null,null
0.128908,0.203218,null,null,null
0.111774,null,-0.00393105,null,null
0.109136,0.136096,null,null,null
0.110569,null,0.00980285,null,null
0.097298,0.123815,null,null,null
0.0686765,null,0.035644,null,null
0.144513,0.144094,null,null,null
0.0739385,null,-0.0269229,null,null
0.18391,0.140197,null,null,null
0.0829445,null,-0.052013,null,null
0.18391,0.140197,null,null,null
0.0829445,null,-0.052013,null,null
0.14513,0.115022,null,null,null
0.064066,null,0.00495827,null,null
0.195102,0.122486,null,null,null
0.139205,null,0.00148467,null,null
0.18852,0.090921,null,null,null
0.144518,null,0.0217857,null,null
0.228271,0.0965325,null,null,null
0.083763,null,0.0294023,null,null
0.159005,0.08583,null,null,null
0.103312,null,0.00850905,null,null
0.120736,0.0548685,null,null,null
-0.00153398,null,-0.00393482,null,null
0.167657,0.092692,null,null,null
0.0677075,null,0.0212086,null,null
0.167657,0.092692,null,null,null
0.0677075,null,0.0212086,null,null
0.167657,0.092692,null,null,null
0.0677075,null,0.0212086,null,null
0.21387,0.0815125,null,null,null
0.10466,null,0.0472176,null,null
0.232649,0.098828,null,null,null
0.137375,null,0.0105982,null,null
0.190387,0.0222805,null,null,null
0.144732,null,0.0057471,null,null
0.211042,0.058144,null,null,null
0.176865,null,0.0377235,null,null
0.186509,0.0460845,null,null,null
0.120343,null,-0.0226861,null,null
0.214103,0.133798,null,null,null
0.122672,null,-0.0419354,null,null
0.143511,0.0962005,null,null,null
0.165018,null,0.0151716,null,null
0.176964,0.0955645,null,null,null
0.177732,null,-0.061351,null,null
0.181232,0.123054,null,null,null
0.138277,null,-0.045569,null,null
0.207479,0.106601,null,null,null
0.160579,null,-0.061906,null,null
0.239411,0.05692,null,null,null
0.194134,null,-0.0143581,null,null
0.232953,0.1014,null,null,null
0.227298,null,-0.0209913,null,null
0.206235,0.0546445,null,null,null
0.235746,null,-0.046636,null,null
0.239817,0.136565,null,null,null
0.167882,null,-0.051943,null,null
0.255769,0.114336,null,null,null
0.0896615,null,-0.0622725,null,null
0.225769,0.195917,null,null,null
0.158498,null,-0.0463797,null,null
0.204261,0.18885,null,null,null
0.0931875,null,-0.0387506,null,null
0.211805,0.176071,null,null,null
0.14036,null,-0.099025,null,null
0.211805,0.176071,null,null,null
0.14036,null,-0.099025,null,null
0.186228,0.281593,null,null,null
0.134409,null,-0.069602,null,null
0.138468,0.244578,null,null,null
0.231708,null,0.0177658,null,null
0.149588,0.170154,null,null,null
0.213555,null,-0.0073801,null,null
0.157049,0.174727,null,null,null
0.195162,null,-0.0335261,null,null
0.154143,0.157613,null,null,null
0.125924,null,0.00143221,null,null
0.213159,0.149327,null,null,null
0.121389,null,-0.022547,null,null
0.24492,0.120423,null,null,null
0.106439,null,-0.052811,null,null
0.206644,0.117517,null,null,null
0.0380745,null,-0.0367046,null,null
0.218488,0.0101049,null,null,null
0.072996,null,-0.123351,null,null
0.228812,0.0396451,null,null,null
0.00741105,null,-0.062969,null,null
0.249147,0.058899,null,null,null
0.0742455,null,-0.0147089,null,null
0.200167,0.0416322,null,null,null
0.111707,null,-0.0468133,null,null
0.240252,0.0138776,null,null,null
0.193058,null,-0.0396452,null,null
0.203246,0.0253587,null,null,null
0.183941,null,-0.063231,null,null
0.178622,0.101964,null,null,null
0.199324,null,-0.0366254,null,null
0.187552,0.120004,null,null,null
0.15815,null,-0.0731225,null,null
0.116224,0.145549,null,null,null
0.107757,null,-0.0737545,null,null
0.116224,0.145549,null,null,null
0.107757,null,-0.0737545,null,null
0.0922025,0.165872,null,null,null
0.10705,null,-0.0275891,null,null
0.0991095,0.0978895,null,null,null
0.202575,null,-0.065864,null,null
0.0955075,0.122189,null,null,null
0.163805,null,0.000749495,null,null
0.088954,0.172491,null,null,null
0.225211,null,-0.061396,null,null
0.0727685,0.161622,null,null,null
0.215296,null,-0.0743645,null,null
0.0728935,0.168109,null,null,null
0.170364,null,0.010643,null,null
0.0134863,0.156962,null,null,null
0.236927,null,0.0252911,null,null
0.00020011,0.087664,null,null,null
0.268985,null,-0.0219265,null,null
0.0182961,0.18913,null,null,null
0.195311,null,-0.0442694,null,null
0.102849,0.24244,null,null,null
0.197857,null,-0.078586,null,null
0.0446514,0.192437,null,null,null
0.207042,null,-0.095162,null,null
0.107189,0.155066,null,null,null
0.217625,null,0.0104057,null,null
0.110023,0.231625,null,null,null
0.206008,null,-0.00999195,null,null
0.166218,0.27202,null,null,null
0.199588,null,-0.0861915,null,null
0.19248,0.203052,null,null,null
0.153584,null,-0.0255407,null,null
0.158573,0.17141,null,null,null
0.221086,null,-0.0830315,null,null
0.211334,0.197032,null,null,null
0.224697,null,-0.0989305,null,null
0.159629,0.243081,null,null,null
0.224023,null,-0.022534,null,null
0.147006,0.22569,null,null,null
0.286315,null,-0.085289,null,null
0.136027,0.225225,null,null,null
0.211281,null,-0.101929,null,null
0.147565,0.24234,null,null,null
0.203658,null,0.00867195,null,null
0.206925,0.186907,null,null,null
0.094816,null,-0.000231748,null,null
0.216856,0.133817,null,null,null
0.173749,null,0.0105459,null,null
0.27531,0.185227,null,null,null
0.174011,null,-0.0076645,null,null
0.206093,0.223678,null,null,null
0.190608,null,-0.0127049,null,null
0.217112,0.245311,null,null,null
0.188709,null,0.0359595,null,null
0.157683,0.230528,null,null,null
0.204341,null,0.00252149,null,null
0.147292,0.2117,null,null,null
0.190619,null,-0.0551855,null,null
0.13631,0.184565,null,null,null
0.133068,null,0.0234033,null,null
0.203922,0.127743,null,null,null
0.154877,null,0.00193237,null,null
0.203922,0.127743,null,null,null
0.154877,null,0.00193237,null,null
0.203922,0.127743,null,null,null
0.154877,null,0.00193237,null,null
0.072803,0.171447,null,null,null
0.156995,null,0.00445662,null,null
0.128459,0.172581,null,null,null
0.1127,null,-0.0632885,null,null
0.096472,0.132382,null,null,null
0.129848,null,0.0118482,null,null
0.096472,0.132382,null,null,null
0.129848,null,0.0118482,null,null
0.124363,0.115894,null,null,null
0.143797,null,-0.00206701,null,null
0.124363,0.115894,null,null,null
0.143797,null,-0.00206701,null,null
0.126063,0.0973395,null,null,null
0.107791,null,-0.00981415,null,null
0.138071,0.124515,null,null,null
0.105871,null,-0.00209688,null,null
0.122015,0.0801185,null,null,null
0.0836345,null,-0.0170257,null,null
0.189306,0.130165,null,null,null
0.151779,null,-0.0239988,null,null
0.12952,0.082359,null,null,null
0.186017,null,-0.0109528,null,null
0.193383,0.0954625,null,null,null
0.163795,null,0.0281027,null,null
0.159425,0.076206,null,null,null
0.0806325,null,0.0736485,null,null
0.128007,0.094419,null,null,null
0.121496,null,0.11437,null,null
0.188345,0.0756235,null,null,null
0.150264,null,0.162531,null,null
0.190866,0.182511,null,null,null
0.15711,null,0.190241,null,null
0.101933,0.114285,null,null,null
0.089057,null,0.180214,null,null
0.09005,0.151996,null,null,null
0.0959085,null,0.126855,null,null
0.200507,0.160466,null,null,null
0.106193,null,0.169052,null,null
0.184852,0.138247,null,null,null
0.165081,null,0.0600295,null,null
0.208731,0.0658755,null,null,null
0.057451,null,0.0571315,null,null
0.161852,0.163522,null,null,null
0.00125928,null,0.111182,null,null
0.219121,0.098497,null,null,null
0.0165872,null,0.111452,null,null
0.201865,0.0336337,null,null,null
0.0783845,null,0.153389,null,null
0.18853,0.059111,null,null,null
0.0193581,null,0.128208,null,null
0.18853,0.059111,null,null,null
0.0193581,null,0.128208,null,null
0.10596,-0.0199793,null,null,null
0.01701,null,0.223176,null,null
0.151173,0.0231306,null,null,null
0.0961475,null,0.11468,null,null
0.152233,0.0260161,null,null,null
0.0637575,null,0.163882,null,null
0.162599,-0.0615725,null,null,null
0.062256,null,0.175359,null,null
0.161605,-0.0114386,null,null,null
0.0964855,null,0.190463,null,null
0.112974,-0.0147382,null,null,null
0.086485,null,0.204577,null,null
0.070224,-0.0630265,null,null,null
0.161473,null,0.230818,null,null
0.080022,-0.05725,null,null,null
0.123932,null,0.247406,null,null
0.114814,-0.033724,null,null,null
0.078644,null,0.277151,null,null
0.097474,-0.0127431,null,null,null
0.057217,null,0.194158,null,null
0.0457875,-0.0602095,null,null,null
0.083882,null,0.174877,null,null
0.054484,-0.020057,null,null,null
0.104055,null,0.220379,null,null
0.103358,-0.0145562,null,null,null
0.0425422,null,0.176278,null,null
0.103358,-0.0145562,null,null,null
0.0425422,null,0.176278,null,null
0.100196,-0.0639605,null,null,null
0.0789775,null,0.163306,null,null
0.0643555,-0.0360934,null,null,null
7.1076e-05,null,0.103621,null,null
0.07726,-0.0233645,null,null,null
0.042688,null,0.139685,null,null
0.112394,0.009086,null,null,null
0.03149,null,0.19059,null,null
0.13544,-0.0288952,null,null,null
0.0101607,null,0.179535,null,null
0.154629,-0.0347785,null,null,null
0.0165166,null,0.205429,null,null
0.121792,0.0271809,null,null,null
0.0245684,null,0.122545,null,null
0.186177,-0.0564165,null,null,null
0.047854,null,0.154727,null,null
0.175651,-0.0542185,null,null,null
-0.0468575,null,0.214824,null,null
0.155043,-0.0751745,null,null,null
0.0045481,null,0.12873,null,null
0.17119,-0.097558,null,null,null
-3.00587e-05,null,0.171047,null,null
0.152172,-0.0691815,null,null,null
-0.0251816,null,0.251395,null,null
0.165603,-0.0891185,null,null,null
-0.000887805,null,0.151997,null,null
0.109218,-0.0564785,null,null,null
0.00203931,null,0.168122,null,null
0.116184,-0.00301916,null,null,null
-0.00265906,null,0.162315,null,null
0.072733,-0.0435507,null,null,null
-0.0082931,null,0.199466,null,null
0.133118,-0.0475667,null,null,null
0.0116049,null,0.17414,null,null
0.111641,-0.0682215,null,null,null
0.0422246,null,0.147691,null,null
0.0281137,-0.109401,null,null,null
0.00615535,null,0.13782,null,null
0.132416,-0.104314,null,null,null
-0.00121064,null,0.174444,null,null
0.102527,-0.0809185,null,null,null
-0.024639,null,0.174173,null,null
0.114074,-0.115975,null,null,null
-0.0327571,null,0.17351,null,null
0.116499,-0.0158212,null,null,null
-0.0339451,null,0.222911,null,null
0.141752,-0.116168,null,null,null
-0.0250583,null,0.13785,null,null
0.200828,-0.108512,null,null,null
-0.0586535,null,0.171912,null,null
0.201933,-0.131573,null,null,null
0.000228596,null,0.209288,null,null
0.176171,-0.175054,null,null,null
0.0280076,null,0.20801,null,null
0.181234,-0.119539,null,null,null
0.0265746,null,0.146918,null,null
0.146427,-0.0308538,null,null,null
0.0371141,null,0.0837185,null,null
0.123215,-0.0286016,null,null,null
-0.035769,null,0.162174,null,null
0.151622,-0.0405877,null,null,null
-0.0302478,null,0.213473,null,null
0.154511,-0.0285675,null,null,null
-0.02477,null,0.217286,null,null
0.17435,-0.0430077,null,null,null
-0.0567575,null,0.145499,null,null
0.152329,-0.0915235,null,null,null
-0.0602705,null,0.216572,null,null
0.205871,-0.11652,null,null,null
-0.0830405,null,0.149281,null,null
0.205871,-0.11652,null,null,null
-0.0830405,null,0.149281,null,null
0.209529,-0.145142,null,null,null
-0.0844875,null,0.158885,null,null
0.209529,-0.145142,null,null,null
-0.0844875,null,0.158885,null,null
0.198185,-0.16068,null,null,null
-0.0779665,null,0.157547,null,null
0.128397,-0.164033,null,null,null
-0.052835,null,0.169019,null,null
0.134022,-0.141812,null,null,null
-0.110559,null,0.200152,null,null
0.149021,-0.17482,null,null,null
-0.104514,null,0.133843,null,null
0.115752,-0.10897,null,null,null
-0.138126,null,0.195487,null,null
0.151843,-0.158477,null,null,null
-0.105652,null,0.208393,null,null
0.16173,-0.0774745,null,null,null
-0.127702,null,0.1438,null,null
0.14332,-0.067678,null,null,null
-0.117598,null,0.133966,null,null
0.134724,-0.101774,null,null,null
-0.114644,null,0.060768,null,null
0.0462094,-0.107108,null,null,null
-0.0997695,null,0.0638705,null,null
0.0447492,-0.128269,null,null,null
-0.0913405,null,0.0795015,null,null
0.113637,-0.101634,null,null,null
-0.080664,null,0.078092,null,null
0.154438,-0.165093,null,null,null
-0.102469,null,0.0315445,null,null
0.0808545,-0.076441,null,null,null
-0.098806,null,0.067462,null,null
0.0808545,-0.076441,null,null,null
-0.098806,null,0.067462,null,null
0.0787055,-0.071444,null,null,null
-0.054079,null,0.0982255,null,null
0.11261,-0.222004,null,null,null
-0.0650415,null,0.0715945,null,null
0.103608,-0.151855,null,null,null
-0.064551,null,0.132465,null,null
0.134553,-0.208269,null,null,null
-0.132409,null,0.0973455,null,null
0.160675,-0.144172,null,null,null
-0.103434,null,0.150333,null,null
0.126757,-0.116198,null,null,null
-0.143982,null,0.169942,null,null
0.11402,0.0197923,null,null,null
-0.146394,null,0.17339,null,null
0.051185,0.00404188,null,null,null
-0.129139,null,0.154694,null,null
0.103635,-0.058136,null,null,null
-0.195081,null,0.158292,null,null
0.098166,-0.0222565,null,null,null
-0.22993,null,0.124549,null,null
0.085628,0.0395387,null,null,null
-0.258028,null,0.128783,null,null
0.0937605,-0.0193299,null,null,null
-0.225422,null,0.116554,null,null
0.062323,-0.0074682,null,null,null
-0.21579,null,0.169939,null,null
0.107512,0.0390973,null,null,null
-0.208359,null,0.13242,null,null
0.08697,0.087907,null,null,null
-0.218852,null,0.147446,null,null
0.103001,-0.0146712,null,null,null
-0.245738,null,0.177733,null,null
0.0852565,0.0440463,null,null,null
-0.201477,null,0.112551,null,null
0.109585,0.105346,null,null,null
-0.185976,null,0.143277,null,null
0.109585,0.105346,null,null,null
-0.185976,null,0.143277,null,null
0.104523,0.151311,null,null,null
-0.177754,null,0.156826,null,null
0.122961,0.22209,null,null,null
-0.190386,null,0.101443,null,null
0.099002,0.16361,null,null,null
-0.262004,null,0.0758015,null,null
0.121579,0.176515,null,null,null
-0.164416,null,0.0280349,null,null
0.146243,0.171376,null,null,null
-0.197743,null,0.0477059,null,null
0.117826,0.078955,null,null,null
-0.1773,null,0.090084,null,null
0.063752,0.0751475,null,null,null
-0.190981,null,0.00857495,null,null
0.0731925,0.0310365,null,null,null
-0.108525,null,-0.00505885,null,null
0.0590245,0.0185579,null,null,null
-0.080462,null,-0.0299008,null,null
0.065244,0.075869,null,null,null
-0.0686165,null,0.0141872,null,null
-0.00492509,0.080534,null,null,null
-0.11797,null,-0.00286506,null,null
0.0398824,0.0746065,null,null,null
-0.0683765,null,-0.000301853,null,null
0.0392998,0.061716,null,null,null
-0.147397,null,-0.0372807,null,null
0.127242,0.120276,null,null,null
-0.156058,null,-0.00793395,null,null
0.0786655,0.122517,null,null,null
-0.14897,null,0.0407698,null,null
0.119097,0.092879,null,null,null
-0.18304,null,-0.0116768,null,null
0.137415,0.072187,null,null,null
-0.170966,null,0.0187267,null,null
0.137415,0.072187,null,null,null
-0.170966,null,0.0187267,null,null
0.137415,0.072187,null,null,null
-0.170966,null,0.0187267,null,null
0.137415,0.072187,null,null,null
-0.170966,null,0.0187267,null,null
0.104348,0.0676075,null,null,null
-0.239363,null,0.0422816,null,null
0.100165,0.141435,null,null,null
-0.166034,null,0.0261212,null,null
0.0833695,0.144243,null,null,null
-0.183869,null,0.074182,null,null
0.0864845,0.112543,null,null,null
-0.144982,null,0.089787,null,null
0.00284023,0.119986,null,null,null
-0.084593,null,0.0997785,null,null
0.0777505,0.101651,null,null,null
-0.138461,null,0.125936,null,null
0.0739275,0.171688,null,null,null
-0.238628,null,0.125566,null,null
0.111741,0.146893,null,null,null
-0.177878,null,0.158658,null,null
0.139339,0.145748,null,null,null
-0.152958,null,0.220126,null,null
0.152044,0.12836,null,null,null
-0.135167,null,0.171859,null,null
0.20709,0.0872825,null,null,null
-0.167033,null,0.099432,null,null
0.17107,0.107551,null,null,null
-0.103406,null,0.0727145,null,null
0.13544,0.0272507,null,null,null
-0.11116,null,0.125991,null,null
0.126641,0.067033,null,null,null
-0.118944,null,0.0996795,null,null
0.161872,0.0363007,null,null,null
-0.17189,null,0.145371,null,null
0.13228,0.0318663,null,null,null
-0.153802,null,0.113032,null,null
0.095743,-0.0071151,null,null,null
-0.115355,null,0.129017,null,null
0.10457,0.0202403,null,null,null
-0.0260374,null,0.0119946,null,null
0.142075,0.0167302,null,null,null
-0.0563115,null,0.0735305,null,null
0.12927,0.00293453,null,null,null
-0.0270057,null,0.16205,null,null
0.129442,0.0248432,null,null,null
-0.055424,null,0.148753,null,null
0.123641,0.0746215,null,null,null
-0.0818695,null,0.115655,null,null
0.12857,0.070233,null,null,null
-0.060536,null,0.11181,null,null
0.0988815,-0.0062031,null,null,null
-0.0513365,null,0.093664,null,null
0.0846825,0.0327337,null,null,null
-0.085125,null,0.136375,null,null
0.110977,0.0421509,null,null,null
-0.088362,null,0.100775,null,null
0.059801,0.0284452,null,null,null
-0.0381766,null,0.130099,null,null
0.0579155,0.025005,null,null,null
-0.0476381,null,0.115944,null,null
0.087889,0.0327882,null,null,null
-0.132891,null,0.101125,null,null
0.175215,0.0358013,null,null,null
-0.0363117,null,0.114089,null,null
0.165148,0.062753,null,null,null
-0.0760745,null,0.113972,null,null
0.157577,0.0498342,null,null,null
-0.0727235,null,0.110117,null,null
0.124388,0.0758585,null,null,null
-0.069371,null,0.134883,null,null
0.144657,0.074888,null,null,null
-0.09913,null,0.114336,null,null
0.110648,0.112415,null,null,null
-0.119227,null,0.164928,null,null
0.110648,0.112415,null,null,null
-0.119227,null,0.164928,null,null
0.127319,0.0661815,null,null,null
-0.144395,null,0.0821765,null,null
0.0395602,0.059679,null,null,null
-0.131756,null,0.178413,null,null
0.097553,0.0127546,null,null,null
-0.091592,null,0.172182,null,null
0.132214,0.0539095,null,null,null
-0.0856265,null,0.186723,null,null
0.108584,0.0690795,null,null,null
-0.151062,null,0.221538,null,null
0.107675,0.0937805,null,null,null
-0.109576,null,0.163581,null,null
0.125275,0.0515825,null,null,null
-0.105035,null,0.167082,null,null
0.188588,0.0734355,null,null,null
-0.128173,null,0.155695,null,null
0.139946,0.066379,null,null,null
-0.102827,null,0.201654,null,null
0.14798,0.0401787,null,null,null
-0.04509,null,0.189484,null,null
0.068738,-0.0220126,null,null,null
-0.0674465,null,0.284237,null,null
0.09472,0.0151829,null,null,null
-0.128915,null,0.329518,null,null
0.0964335,-0.00121606,null,null,null
-0.117744,null,0.270637,null,null
0.0974815,0.01722,null,null,null
-0.129785,null,0.255565,null,null
0.0694555,0.0204036,null,null,null
-0.200876,null,0.238567,null,null
0.090206,-0.0408799,null,null,null
-0.104114,null,0.264398,null,null
0.082414,0.00155986,null,null,null
-0.08909,null,0.257927,null,null
0.0608555,-0.0571275,null,null,null
-0.0363784,null,0.219972,null,null
0.0618065,-0.0179812,null,null,null
-0.0655995,null,0.27621,null,null
0.0395336,-0.080924,null,null,null
-0.0335609,null,0.290208,null,null
0.0956225,-0.0194485,null,null,null
-0.0819095,null,0.322614,null,null
0.14609,0.0246467,null,null,null
0.00549865,null,0.311505,null,null
0.0903855,0.108878,null,null,null
-0.0225119,null,0.273307,null,null
0.167889,0.100603,null,null,null
0.0009666,null,0.280531,null,null
0.104522,0.0993105,null,null,null
-0.0447291,null,0.333315,null,null
0.104638,0.0931335,null,null,null
0.0347415,null,0.314034,null,null
0.130822,0.114794,null,null,null
0.061912,null,0.313796,null,null
0.170431,0.09929,null,null,null
0.0674195,null,0.334271,null,null
0.105736,0.0706795,null,null,null
0.0827385,null,0.345654,null,null
0.125972,0.00116761,null,null,null
0.105567,null,0.310799,null,null
0.144596,-0.0297877,null,null,null
0.085604,null,0.274898,null,null
0.165579,-0.0138864,null,null,null
0.104134,null,0.245611,null,null
0.200145,-0.0070413,null,null,null
0.051291,null,0.284666,null,null
0.224966,-0.0179129,null,null,null
-0.0143716,null,0.315289,null,null
0.202406,-0.0192617,null,null,null
0.0541195,null,0.340897,null,null
0.0944705,0.0236608,null,null,null
0.105171,null,0.248376,null,null
0.0021733,0.0411046,null,null,null
0.158869,null,0.275261,null,null
0.055561,-0.0107536,null,null,null
0.124601,null,0.249682,null,null
0.0361978,-0.0448937,null,null,null
0.133424,null,0.297195,null,null
-0.00281307,-0.069288,null,null,null
0.169905,null,0.262248,null,null
0.023955,-0.127752,null,null,null
0.192943,null,0.342729,null,null
0.0545005,-0.056471,null,null,null
0.19824,null,0.283313,null,null
0.068216,-0.124207,null,null,null
0.206577,null,0.279766,null,null
0.0387511,-0.114911,null,null,null
0.200788,null,0.126647,null,null
0.054198,-0.107283,null,null,null
0.180691,null,0.164781,null,null
0.127273,-0.00504135,null,null,null
0.210502,null,0.132965,null,null
0.070006,-0.0289746,null,null,null
0.166986,null,0.199717,null,null
0.0631465,-0.051602,null,null,null
0.182677,null,0.175821,null,null
0.083986,-0.0098322,null,null,null
0.149946,null,0.169122,null,null
0.0258279,-0.0556545,null,null,null
0.200188,null,0.169956,null,null
0.0850975,-0.0392882,null,null,null
0.158382,null,0.14671,null,null
0.0577745,-0.077084,null,null,null
0.186423,null,0.148561,null,null
0.0416405,-0.0866875,null,null,null
0.259937,null,0.14142,null,null
0.0557795,-0.0510355,null,null,null
0.259095,null,0.142835,null,null
0.0557795,-0.0510355,null,null,null
0.259095,null,0.142835,null,null
-0.0027467,-0.0511005,null,null,null
0.208499,null,0.169454,null,null
0.0694725,-0.0410452,null,null,null
0.23143,null,0.143152,null,null
0.0231865,-0.0302901,null,null,null
0.262666,null,0.161715,null,null
0.074431,-0.0376158,null,null,null
0.259663,null,0.166991,null,null
0.0440409,-0.052281,null,null,null
0.27232,null,0.175122,null,null
0.102156,-0.0172652,null,null,null
0.22948,null,0.183135,null,null
0.104312,-0.0096225,null,null,null
0.209792,null,0.12116,null,null
0.162831,0.01766,null,null,null
0.207845,null,0.181696,null,null
0.119673,-0.00847055,null,null,null
0.155896,null,0.14482,null,null
0.101042,-0.0235968,null,null,null
0.218778,null,0.13845,null,null
0.0942155,0.0183566,null,null,null
0.252031,null,0.135395,null,null
0.088715,-0.00815165,null,null,null
0.16681,null,0.117238,null,null
0.088715,-0.00815165,null,null,null
0.16681,null,0.117238,null,null
0.0675195,-0.00409302,null,null,null
0.203378,null,0.0989395,null,null
0.093086,-0.0352268,null,null,null
0.176902,null,0.160849,null,null
0.12698,0.053665,null,null,null
0.134031,null,0.120205,null,null
0.119223,-0.0077505,null,null,null
0.202497,null,0.17934,null,null
0.202545,0.000118293,null,null,null
0.169323,null,0.242677,null,null
0.127121,-0.0180376,null,null,null
0.224301,null,0.219213,null,null
0.114677,-0.0050326,null,null,null
0.217076,null,0.173212,null,null
0.060328,-0.0100965,null,null,null
0.221248,null,0.154449,null,null
0.12877,0.0107812,null,null,null
0.257754,null,0.174914,null,null
0.202043,0.0439206,null,null,null
0.171185,null,0.071377,null,null
0.232652,-0.0413815,null,null,null
0.217138,null,0.154914,null,null
0.221617,0.0082457,null,null,null
0.213108,null,0.146023,null,null
0.246026,0.0501725,null,null,null
0.2233,null,0.109376,null,null
0.269091,0.0863215,null,null,null
0.238485,null,0.181513,null,null
0.234168,0.035241,null,null,null
0.219857,null,0.135943,null,null
0.195958,0.083216,null,null,null
0.185178,null,0.158348,null,null
0.214317,0.130588,null,null,null
0.200394,null,0.168024,null,null
0.141801,0.0199554,null,null,null
0.20756,null,0.1059,null,null
0.151106,-0.00346592,null,null,null
0.190237,null,0.071883,null,null
0.172131,0.00432206,null,null,null
0.179901,null,0.0932275,null,null
0.16444,-0.0359845,null,null,null
0.17379,null,0.143884,null,null
