MDTU,min_min,min_max,max_min,max_max5
434,-2.20917,0.380003,-0.387098,0.580698
435,-2.10066,0.309042,-0.40096,0.603359
436,-2.10066,0.309042,-0.40096,0.603359
437,-2.03875,0.296201,-0.474908,0.58544
438,-2.03875,0.296201,-0.474908,0.58544
439,-1.87554,0.363272,-0.559037,0.645017
440,-2.51816,0.338814,-0.420371,0.582552
441,-2.16655,0.314872,-0.329571,0.601352
442,-2.56938,0.311021,-0.420397,0.580287
443,-2.56938,0.311021,-0.420397,0.580287
444,-2.63206,0.373479,-0.38907,0.577616
445,-2.66118,0.334182,-0.37236,0.58692
446,-3.52916,0.33475,-0.469238,0.597585
447,-2.77838,0.357241,-0.351069,0.667217
448,-2.80851,0.361897,-0.528965,0.61122
449,-3.95985,0.325713,-0.527652,0.616479
450,-3.0696,0.29375,-0.418364,0.582195
451,-2.02689,0.332394,-0.508908,0.584239
452,-1.88012,0.323592,-0.399554,0.59923
453,-2.73576,0.339633,-0.426659,0.576121
454,-2.41102,0.323005,-0.453163,0.612785
455,-2.15939,0.304099,-0.437406,0.583179
456,-1.93564,0.362596,-0.419749,0.61389
457,-1.93564,0.362596,-0.419749,0.61389
458,-2.03216,0.378741,-0.360592,0.578734
459,-1.7356,0.292501,-0.350999,0.646883
460,-2.48658,0.307616,-0.339019,0.618005
461,-1.99314,0.400746,-0.420132,0.563616
462,-1.99314,0.400746,-0.420132,0.563616
463,-2.83538,0.32776,-0.364054,0.63347
464,-1.89011,0.28167,-0.479271,0.614471
465,-2.76278,0.336826,-0.631651,0.612814
466,-1.8486,0.33265,-0.526985,0.605719
467,-1.72918,0.342061,-0.569799,0.654841
468,-2.07936,0.319559,-0.344693,0.573895
469,-1.77804,0.333679,-0.315939,0.619999
470,-2.12144,0.339616,-0.533566,0.595847
471,-2.22735,0.268249,-0.475504,0.650675
472,-2.45614,0.274369,-0.389202,0.624521
473,-1.72052,0.309793,-0.507253,0.57877
474,-2.0912,0.318759,-0.478106,0.595038
475,-2.52593,0.349563,-0.416448,0.577161
476,-2.46009,0.274743,-0.361076,0.586201
477,-2.41591,0.335722,-0.402281,0.605358
478,-2.2943,0.344251,-0.334505,0.577767
479,-2.96831,0.333095,-0.496487,0.614341
480,-2.49831,0.338255,-0.459028,0.584035
481,-2.49831,0.338255,-0.459028,0.584035
482,-2.32391,0.302987,-0.499424,0.579173
483,-3.2711,0.31359,-0.546287,0.60535
484,-2.32727,0.345022,-0.461033,0.64632
485,-2.32727,0.345022,-0.461033,0.64632
486,-1.87701,0.30608,-0.347866,0.597815
487,-2.62196,0.309676,-0.403846,0.562477
488,-3.05563,0.298723,-0.390327,0.588045
489,-2.60175,0.331968,-0.401801,0.582626
490,-2.07958,0.317544,-0.453928,0.590784
491,-1.92672,0.310121,-0.360757,0.674978
492,-2.41942,0.314887,-0.481304,0.592477
493,-2.41942,0.314887,-0.481304,0.592477
494,-2.19292,0.386124,-0.426693,0.565479
495,-3.3449,0.302853,-0.390223,0.59174
496,-3.24521,0.33178,-0.533972,0.623981
497,-2.4017,0.396634,-0.310501,0.569163
498,-2.38742,0.359291,-0.412711,0.606796
499,-1.76474,0.330339,-0.417802,0.57787
500,-2.61793,0.322864,-0.339634,0.651873
501,-2.67162,0.294044,-0.375702,0.617776
502,-1.98454,0.364458,-0.345603,0.565852
503,-2.17351,0.294024,-0.672373,0.60045
504,-2.80974,0.383277,-0.459267,0.597333
505,-1.97679,0.302768,-0.492284,0.647441
506,-2.03747,0.305342,-0.308488,0.59181
507,-1.91687,0.364071,-0.366252,0.582307
508,-1.91925,0.31115,-0.372401,0.592208
509,-2.08333,0.284416,-0.429669,0.592475
510,-2.4719,0.29464,-0.352763,0.563256
511,-2.48424,0.306416,-0.482955,0.610612
512,-2.2098,0.282064,-0.39804,0.578416
513,-2.31431,0.30565,-0.390773,0.579447
514,-2.00318,0.339186,-0.389744,0.587704
515,-2.8696,0.286413,-0.387474,0.614589
516,-2.00072,0.324493,-0.526214,0.584341
517,-3.34692,0.3046,-0.433388,0.56604
518,-3.35841,0.332495,-0.463083,0.6151
519,-3.53515,0.29883,-0.331677,0.571201
520,-2.59979,0.388091,-0.461815,0.606119
521,-2.09852,0.34874,-0.380843,0.653516
522,-2.3826,0.326386,-0.355494,0.581223
523,-2.3826,0.326386,-0.355494,0.581223
524,-3.29325,0.31582,-0.441728,0.582079
525,-1.95167,0.318792,-0.397371,0.572316
526,-2.94048,0.330222,-0.584117,0.626306
527,-1.77552,0.333928,-0.592856,0.557028
528,-2.42572,0.29801,-0.350454,0.572927
529,-3.12522,0.341292,-0.395861,0.586884
530,-1.9552,0.318645,-0.419249,0.602149
531,-2.89963,0.327597,-0.360479,0.573057
532,-2.24509,0.268503,-0.295901,0.582465
533,-2.11717,0.31107,-0.422254,0.600975
534,-1.91478,0.34952,-0.527668,0.58784
535,-2.4507,0.311075,-0.322771,0.599099
536,-2.37648,0.325561,-0.422169,0.637172
537,-2.22114,0.380889,-0.374444,0.576087
538,-2.58995,0.331254,-0.572152,0.598615
539,-2.14571,0.324647,-0.425883,0.610604
540,-2.14571,0.324647,-0.425883,0.610604
541,-2.00428,0.353089,-0.350349,0.666747
542,-1.7193,0.333903,-0.482035,0.571605
543,-1.92215,0.353483,-0.435701,0.611523
544,-2.06234,0.292563,-0.368805,0.629577
545,-2.17344,0.397074,-0.416402,0.600611
546,-1.91237,0.359345,-0.377526,0.568732
547,-2.26515,0.331159,-0.389318,0.610466
548,-2.29113,0.367395,-0.477499,0.624011
549,-2.14786,0.320893,-0.51272,0.608745
550,-2.43543,0.353711,-0.352817,0.588187
551,-2.36593,0.326784,-0.398215,0.591169
552,-2.82689,0.365827,-0.46438,0.610165
553,-2.02978,0.33789,-0.335045,0.584159
554,-2.68228,0.311794,-0.439845,0.586992
555,-2.60379,0.317411,-0.391775,0.635631
556,-2.5518,0.349229,-0.312969,0.629403
557,-2.03483,0.336737,-0.47442,0.599363
558,-2.4771,0.312484,-0.370359,0.565621
559,-2.4771,0.312484,-0.370359,0.565621
560,-1.79569,0.2853,-0.375732,0.603071
561,-2.35435,0.318579,-0.487366,0.629699
562,-1.8233,0.333896,-0.430713,0.651841
563,-4.51897,0.32044,-0.480157,0.588112
564,-1.93829,0.359312,-0.326679,0.557542
565,-1.82616,0.314666,-0.354401,0.608287
566,-1.91267,0.31265,-0.315231,0.593387
567,-2.14706,0.376299,-0.345481,0.633263
568,-2.55824,0.287257,-0.367648,0.60984
569,-2.01021,0.334441,-0.27971,0.581191
570,-3.29363,0.316436,-0.39138,0.58027
571,-2.58212,0.304721,-0.404387,0.564533
572,-1.86007,0.296917,-0.362887,0.608439
573,-2.17221,0.282664,-0.531666,0.589944
574,-2.36026,0.295686,-0.517445,0.552823
575,-2.36026,0.295686,-0.517445,0.552823
576,-2.53931,0.30125,-0.449891,0.576533
577,-3.92494,0.362302,-0.397285,0.607738
578,-2.80414,0.417633,-0.398961,0.555513
579,-3.42969,0.334134,-0.388988,0.667942
580,-2.56252,0.292267,-0.533501,0.603941
581,-2.38689,0.309015,-0.481102,0.57723
