t,cg_iters
564,7948
565,7298
566,7843
567,9153
568,9166
569,8421
570,7767
571,8489
572,9459
573,8992
574,8024
575,8098
576,8012
577,7896
578,8016
579,8411
580,8558
581,8883
582,7946
583,7385
584,7439
585,7100
586,6989
587,7691
588,8353
589,8739
590,8478
591,9118
592,8971
593,8497
594,8255
595,8244
596,7964
597,8008
598,7732
599,7726
600,6935
601,6922
602,7298
603,7260
604,7382
605,7305
606,7589
607,7623
608,8374
609,8583
610,7304
611,6804
612,6489
613,5944
614,6332
615,6648
616,6759
617,6607
618,7098
619,7295
620,7743
621,7343
622,7492
623,8809
624,8532
625,7460
626,7394
627,7326
628,7463
629,7843
630,8072
631,8071
632,8681
633,8764
634,8673
635,9324
636,11114
637,9787
638,8014
639,7714
640,7392
641,7505
642,7156
643,8004
644,8348
645,7699
646,7558
647,8566
648,8670
649,8833
650,8339
651,7348
652,7721
653,7984
654,8050
655,8199
656,8159
657,8526
658,8438
659,8340
660,7983
661,8041
662,9033
663,8859
664,8629
665,9057
666,9765
667,9753
668,9283
669,9158
670,9211
671,8654
672,8554
673,8488
674,7556
675,7938
676,8554
677,8180
678,7607
679,8173
680,8523
681,9541
682,11134
683,11139
684,11384
685,10494
686,10108
687,9646
688,8992
689,8513
690,8452
691,8943
692,9141
693,9657
694,10031
695,11692
696,11573
697,10022
698,9224
699,10135
700,9965
701,9620
702,10649
703,10088
704,11032
705,12140
706,11967
707,12010
708,11631
709,11727
710,14006
711,14462
712,14419
713,13961
714,12688
715,9624
716,8601
717,8262
718,8886
719,8685
720,8033
721,8315
722,8516
723,8991
724,8567
725,7976
726,7932
727,7573
728,7022
729,6869
730,7063
731,6937
732,6724
733,6955
734,7082
735,7807
736,8503
737,8052
738,7544
739,7391
740,7936
741,9368
742,8808
743,7368
744,7293
745,7360
746,7853
747,7591
748,7449
749,7174
750,7449
751,7295
752,7291
753,7317
754,7623
755,7497
756,7256
757,7098
758,6513
759,7063
760,6720
761,7309
762,9102
763,10479
764,10293
765,11282
766,12166
767,11723
768,12197
769,12048
770,11708
771,11218
772,9898
773,10401
774,9842
775,9186
776,9596
777,8647
778,9078
779,10509
780,10761
781,9803
782,10542
783,10970
784,9434
785,8933
786,9680
787,9056
788,8571
789,8959
790,9235
791,8494
792,8610
793,8434
794,8815
795,8945
796,9882
797,9185
798,7984
799,8081
800,7975
801,8929
802,9400
803,9037
804,8999
805,8560
806,9077
807,10114
808,9707
809,8744
810,8302
811,8829
812,8617
813,7778
814,7695
815,8427
816,9722
817,8976
818,8102
819,8542
820,8122
821,7166
822,7437
823,6823
824,6643
825,6971
826,7810
827,7912
828,8854
829,8877
830,9564
831,9965
832,10571
833,10205
834,9796
835,10036
836,12004
837,11869
838,10222
839,9679
840,11762
841,12127
842,10204
843,9715
844,9356
845,9796
846,9477
847,9234
848,10228
849,9685
850,9103
851,8684
852,8736
853,8772
854,9531
855,10167
856,8861
857,7643
858,7999
859,8110
860,7456
861,7315
862,8107
863,8734
864,7744
865,7245
866,7640
867,8416
868,8259
869,8073
870,7787
871,7859
872,7968
873,8228
874,7876
875,7386
876,8128
877,8834
878,9511
879,9003
880,9485
881,10042
882,10182
883,9347
884,8297
885,7060
886,7200
887,6822
888,7324
889,6764
890,7004
891,7369
892,6793
893,7045
894,7282
895,6740
896,6158
897,6519
898,6644
899,6656
900,6747
901,6918
902,6848
903,6590
904,6460
905,6273
906,6358
907,6265
908,6405
909,6564
910,6617
911,6711
912,6795
913,6554
914,7294
915,7048
916,7207
917,7145
918,7096
919,7445
920,7452
921,7708
922,6810
923,7236
924,8150
925,7505
926,6995
927,7095
928,7872
929,8346
930,7559
931,7290
932,8094
933,7575
934,7233
935,7083
936,7363
937,7802
938,8267
939,8401
940,8312
941,8176
942,8023
943,7652
944,7917
945,7899
946,8177
947,8109
948,8509
949,7996
950,7941
951,7797
952,8182
953,8229
954,8457
955,8137
956,7702
957,7630
958,7665
959,7070
960,7124
961,7533
962,8086
963,8411
964,8323
965,8414
966,8164
967,7850
968,7329
969,7774
970,7991
971,7682
972,8500
973,8916
974,8555
975,8440
976,9678
977,9581
978,8319
979,8185
980,8128
981,8195
982,8177
983,8062
984,8112
985,8268
986,8731
987,9324
988,9173
989,9219
990,8061
991,7881
992,8276
993,8765
994,8196
995,7693
996,7360
997,7580
998,7805
999,7197
1000,6694
1001,7606
1002,7796
1003,7719
1004,8048
1005,8466
1006,7999
1007,8252
1008,8249
1009,7957
1010,8789
1011,8686
1012,8840
1013,8684
1014,8127
1015,9237
1016,8419
1017,8220
1018,7913
1019,8261
1020,8627
1021,8258
1022,7940
1023,7816
1024,7638
1025,7681
1026,7308
1027,7547
1028,7578
1029,7113
1030,7260
1031,7105
1032,7109
1033,7108
1034,6832
1035,6690
1036,7541
1037,7859
1038,8648
1039,9124
1040,8695
1041,8120
1042,7569
1043,7521
1044,7635
1045,7516
1046,7096
1047,7005
1048,7205
1049,7766
1050,7500
1051,7375
1052,7743
1053,7591
1054,7111
1055,7084
1056,7259
1057,6847
1058,6766
1059,7238
1060,6726
1061,6698
1062,6923
1063,6987
1064,7230
1065,7160
1066,6684
1067,6459
1068,6701
1069,6570
1070,6331
1071,6486
1072,6663
1073,6605
1074,6671
1075,7198
1076,6779
1077,6334
1078,5959
1079,5955
1080,6091
1081,6623
1082,6601
1083,6216
1084,6292
1085,5994
1086,5989
1087,6200
1088,6431
1089,6621
1090,7129
1091,6949
1092,6403
1093,6103
1094,6244
1095,6478
1096,6507
1097,6771
1098,6976
1099,6521
1100,7025
1101,6596
1102,6162
1103,5955
1104,6476
1105,6358
1106,6119
1107,6315
1108,6526
1109,6391
1110,6166
1111,5839
1112,5772
1113,6215
1114,6765
1115,7086
1116,7107
1117,7019
1118,7074
1119,6872
1120,6970
1121,6473
1122,5934
1123,6386
1124,6509
1125,6308
1126,6613
1127,7216
1128,7099
1129,7760
1130,7719
1131,7742
1132,7278
1133,7443
1134,7220
1135,7313
1136,6786
1137,6357
1138,6349
1139,6758
1140,6443
1141,6637
1142,6861
1143,6979
1144,7220
1145,7410
1146,7696
1147,7204
1148,6506
1149,6761
1150,7708
1151,8900
1152,8850
1153,8502
1154,8753
1155,8858
1156,8735
1157,8657
1158,8580
1159,8124
1160,8607
1161,8942
1162,9044
1163,8550
1164,8150
1165,7906
1166,7043
1167,6928
1168,6726
1169,6623
1170,6493
1171,6574
1172,6280
1173,6354
1174,6485
1175,6537
1176,7113
1177,7259
1178,6310
1179,6060
1180,6235
1181,6933
1182,7136
1183,6737
1184,6858
1185,7101
1186,7215
1187,7232
1188,7759
1189,8086
1190,7793
1191,7599
1192,7390
1193,7246
1194,7053
1195,7154
1196,7099
1197,7243
1198,7592
1199,8317
1200,8480
1201,7672
1202,7589
1203,7388
1204,6711
1205,7089
1206,7704
1207,7510
1208,7169
1209,7190
1210,7559
1211,7878
1212,7623
1213,6779
1214,6710
1215,6415
1216,6244
1217,5954
1218,6079
1219,6703
1220,6593
1221,6025
1222,5827
1223,5975
1224,6425
1225,6347
1226,6054
1227,5810
1228,6230
1229,6528
1230,6500
1231,6718
1232,6483
1233,6308
1234,6025
1235,6041
1236,6025
1237,6250
1238,5929
1239,6290
1240,6481
1241,6306
1242,5981
1243,5768
1244,5981
1245,6368
1246,6564
1247,6611
1248,6792
1249,7004
1250,6750
1251,6518
1252,6283
1253,6207
1254,6351
1255,6454
1256,6434
1257,6709
1258,7015
1259,6759
1260,6994
1261,6765
1262,6519
1263,6581
1264,6550
1265,6517
1266,6861
1267,7069
1268,7452
1269,7827
1270,7141
1271,6652
1272,6394
1273,6534
1274,6852
1275,6681
1276,6830
1277,6944
1278,7401
1279,7306
1280,7554
1281,7594
1282,7366
1283,6822
1284,6885
1285,7439
1286,8528
1287,9234
1288,9157
1289,8540
1290,7352
1291,7341
1292,7803
1293,7902
1294,7238
1295,6447
1296,6519
1297,6871
1298,7396
1299,7820
1300,8463
1301,9456
1302,8626
1303,8336
1304,8832
1305,9108
1306,8196
1307,8491
1308,8126
1309,7849
1310,8859
1311,8944
1312,8628
1313,8873
1314,9061
1315,8491
1316,8160
1317,8524
1318,8502
1319,9045
1320,10322
1321,9680
1322,9018
1323,8924
1324,8871
1325,9459
1326,9406
1327,9752
1328,9415
1329,10613
1330,11071
1331,9557
1332,9937
1333,10312
1334,10658
1335,9475
1336,8497
1337,8346
1338,8593
1339,8982
1340,8710
1341,9238
1342,8750
1343,7992
1344,8511
1345,9700
1346,10949
1347,12260
1348,11904
1349,10667
1350,9096
1351,8499
1352,8903
1353,8929
1354,10247
1355,10024
1356,9321
1357,8565
1358,8247
1359,8861
1360,9958
1361,9758
1362,10255
1363,9808
1364,9438
1365,9238
1366,9320
1367,9622
1368,10026
1369,10543
1370,8871
1371,8909
1372,9040
1373,8766
1374,9495
1375,10562
1376,10481
1377,9894
1378,10289
1379,10728
1380,10426
1381,9171
1382,9433
1383,9749
1384,10517
1385,10675
1386,10340
1387,10028
1388,9631
1389,8809
1390,7792
1391,7708
1392,7715
1393,8398
1394,8081
1395,7696
1396,8188
1397,8095
1398,7790
1399,8009
1400,8310
1401,8500
1402,8978
1403,8827
1404,8909
1405,8379
1406,10036
1407,11676
1408,10745
1409,8652
1410,7746
1411,7613
1412,7754
1413,7931
1414,8367
1415,8850
1416,9064
1417,8223
1418,7701
1419,6795
1420,6417
1421,6362
1422,6511
1423,6677
1424,6632
1425,6284
1426,6885
1427,7394
1428,7695
1429,7441
1430,7532
1431,7223
1432,7359
1433,7437
1434,7518
1435,7369
1436,8611
1437,9342
1438,9872
1439,8353
1440,8617
1441,10252
1442,10740
1443,10404
1444,9844
1445,9934
1446,9780
1447,9640
1448,9747
1449,10548
1450,10321
1451,10744
1452,9592
1453,8466
1454,8793
1455,9175
1456,9399
1457,9383
1458,9256
1459,8917
1460,8435
1461,8676
1462,8843
1463,8738
1464,8738
1465,8775
1466,8580
1467,9395
1468,8715
1469,8268
1470,8550
1471,8573
1472,8047
1473,8102
1474,8915
1475,8986
1476,8943
1477,9203
1478,9207
1479,8216
1480,8051
1481,8363
1482,7980
1483,7107
1484,7060
1485,7496
1486,7379
1487,7180
1488,7536
1489,7922
1490,8746
1491,8472
1492,7167
1493,7283
1494,7497
1495,7243
1496,6862
1497,7597
1498,7115
1499,7129
1500,6793
1501,6873
1502,7368
1503,7387
1504,7307
1505,6928
1506,7261
1507,6971
1508,6601
1509,6934
1510,6831
1511,7426
1512,7389
1513,6875
1514,7125
1515,7635
1516,7692
1517,8144
1518,8097
1519,8239
1520,8727
1521,9530
1522,9807
1523,9275
1524,8360
1525,9025
1526,9113
1527,8115
1528,7362
1529,7284
1530,8460
1531,9037
1532,10665
1533,10123
1534,9365
1535,9019
1536,9228
1537,9639
1538,10857
1539,9486
1540,8473
1541,8032
1542,8075
1543,8099
1544,8745
1545,9378
1546,9805
1547,9955
1548,10175
1549,10064
1550,9102
1551,9056
1552,8961
1553,8952
1554,8597
1555,8230
1556,8272
1557,7598
1558,7114
1559,6535
1560,7043
1561,6949
1562,7809
1563,8553
1564,9104
1565,9155
1566,10080
1567,9268
1568,9489
1569,9438
1570,9856
1571,11295
1572,11184
1573,10380
1574,10616
1575,10607
1576,10116
1577,10256
1578,11084
1579,10719
1580,9668
1581,9082
1582,8272
1583,8286
1584,8095
1585,7716
1586,7566
1587,7952
1588,7525
1589,7911
1590,8786
1591,8570
1592,8707
1593,8933
1594,8803
1595,8010
1596,7845
1597,7838
1598,7411
1599,6953
1600,7110
1601,6931
1602,6651
1603,6518
1604,6871
1605,7275
1606,7495
1607,7118
1608,7354
1609,7098
1610,7316
1611,7715
1612,8171
1613,8778
1614,9119
1615,9616
1616,9443
1617,9353
1618,8026
1619,7867
1620,7845
1621,8525
1622,8441
1623,8846
1624,9076
1625,9192
1626,8172
1627,7862
1628,8240
1629,8348
1630,9164
1631,10437
1632,10268
1633,9098
1634,8826
1635,8309
1636,8839
1637,7866
1638,7462
1639,7592
1640,8492
1641,8427
1642,8349
1643,8910
1644,9335
1645,8952
1646,9097
1647,8757
1648,8761
1649,8839
1650,9018
1651,9543
1652,9393
1653,10096
1654,9186
1655,8653
1656,8636
1657,8865
1658,8178
1659,8349
1660,8749
1661,8112
1662,7538
1663,7302
1664,7780
1665,7952
1666,7907
1667,8113
1668,8476
1669,8709
1670,9855
1671,9861
1672,9722
1673,9579
1674,8982
1675,8594
1676,8866
1677,8165
1678,8047
1679,7263
1680,7019
1681,7228
1682,7350
1683,7523
1684,7923
1685,8157
1686,9077
1687,9109
1688,8855
1689,8335
1690,7834
1691,7847
1692,8031
1693,8022
1694,7605
1695,7512
1696,8034
1697,8569
1698,7963
1699,8149
1700,8521
1701,8469
1702,7417
1703,6799
1704,7925
1705,8226
1706,7814
1707,7517
1708,7508
1709,7647
1710,8323
1711,9673
1712,9496
1713,9204
1714,8957
1715,9231
1716,9486
1717,10026
1718,10427
1719,11430
1720,11950
1721,12609
1722,11428
1723,10205
1724,9918
1725,9559
1726,10129
1727,9856
1728,10299
1729,9733
1730,10139
1731,11146
1732,9829
1733,11003
1734,11802
1735,10422
1736,10265
1737,12149
1738,12961
1739,11179
1740,10328
1741,9332
1742,7872
1743,7898
1744,9118
1745,10387
1746,10397
1747,10817
1748,12145
1749,11679
1750,10801
1751,10762
1752,9761
1753,10095
1754,10030
1755,8999
1756,9113
1757,9167
1758,9439
1759,9491
1760,9999
1761,8797
1762,8303
1763,8199
1764,8048
1765,7956
1766,7542
1767,6988
1768,7365
1769,7741
1770,8473
1771,8140
1772,8923
1773,9649
1774,10353
1775,10609
1776,9881
1777,9952
1778,11002
1779,11127
1780,10298
1781,9974
1782,9294
1783,9105
1784,8529
1785,8197
1786,7781
1787,7639
1788,7577
1789,8330
1790,8296
1791,7665
1792,7117
1793,7135
1794,7498
1795,7478
1796,7937
1797,9563
1798,8735
1799,8086
1800,7686
1801,6854
1802,7036
1803,7411
1804,7411
1805,7452
1806,7588
1807,7816
1808,7881
1809,8311
1810,7975
1811,8590
1812,8951
1813,9499
1814,9180
1815,8189
1816,7642
1817,7470
1818,7206
1819,7418
1820,8274
1821,8615
1822,7873
1823,7884
1824,8125
1825,7913
1826,8070
1827,7826
1828,8519
1829,8770
1830,9078
1831,8596
1832,7742
1833,7667
1834,9219
1835,8903
1836,7921
1837,7535
1838,7160
1839,7478
1840,7205
1841,7377
1842,7828
1843,7645
1844,7675
1845,7895
1846,7088
1847,6888
1848,7146
1849,6904
1850,6571
1851,6691
1852,6444
1853,6364
1854,6409
1855,7033
1856,6649
1857,7157
1858,7152
1859,6978
1860,7438
1861,7271
1862,7415
1863,7281
1864,7880
1865,7856
1866,7443
1867,7687
1868,7036
1869,6980
1870,7490
1871,7777
1872,8059
1873,7699
1874,7027
1875,6868
1876,6924
1877,6847
1878,7236
1879,6901
1880,7305
1881,7331
1882,7359
1883,7547
1884,7517
1885,7424
1886,7371
1887,7311
1888,7670
1889,7631
1890,7924
1891,8106
1892,8529
1893,8637
1894,8354
1895,7642
1896,8421
1897,8177
1898,7395
1899,7205
1900,7085
1901,6587
1902,7205
1903,6942
1904,6969
1905,6847
1906,7166
1907,6890
1908,6793
1909,6696
1910,6806
1911,7414
1912,7158
1913,7203
1914,6972
1915,6767
1916,6442
1917,6515
1918,6291
1919,6418
1920,6507
1921,6454
1922,6664
1923,6596
1924,6741
1925,6724
1926,6886
1927,6617
1928,6954
1929,6812
1930,6485
1931,6602
1932,6988
1933,7267
1934,7009
1935,6888
1936,6627
1937,6935
1938,6686
1939,6248
1940,6436
1941,6823
1942,6853
1943,6772
1944,6837
1945,7395
1946,7742
1947,7306
1948,7116
1949,7489
1950,7736
1951,7878
1952,7549
1953,6938
1954,7005
1955,7855
1956,7431
1957,7934
1958,8033
1959,8238
1960,7716
1961,7668
1962,7462
1963,7470
1964,8070
1965,8426
1966,8214
1967,8547
1968,8972
1969,8328
1970,8298
1971,8049
1972,8905
1973,8783
1974,8209
1975,8258
1976,8531
1977,8449
1978,8970
1979,9124
1980,8929
1981,8909
1982,9569
1983,8600
1984,9041
1985,10357
1986,9681
1987,10071
1988,10114
1989,9159
1990,8403
1991,8295
1992,8251
1993,7402
1994,7292
1995,7085
1996,7247
1997,7530
1998,7505
1999,7235
2000,7465
2001,7365
2002,7498
2003,8151
2004,8296
2005,8674
2006,9329
2007,8871
2008,8810
2009,8506
2010,9685
2011,9435
2012,9635
2013,10110
2014,10391
2015,10624
2016,10402
2017,9129
2018,8360
2019,8875
2020,8659
2021,8202
2022,8012
2023,7831
2024,8993
2025,11199
2026,11210
2027,11536
2028,10589
2029,11535
2030,11964
2031,12067
2032,12023
2033,11746
2034,11790
2035,10637
2036,10647
2037,10132
2038,9926
2039,9822
2040,9189
2041,8941
2042,8816
2043,9586
2044,11533
2045,13353
2046,11688
2047,10170
2048,9897
2049,10240
2050,10383
2051,12047
2052,10878
2053,11277
2054,11767
2055,10266
2056,9412
2057,9349
2058,8234
2059,8439
2060,8065
2061,8151
2062,8008
2063,6821
2064,6767
2065,6514
2066,6746
2067,6512
2068,6582
2069,6564
2070,7815
2071,9058
2072,9169
2073,8233
2074,8159
2075,9751
2076,8948
2077,9686
2078,10451
2079,10146
2080,9769
2081,9109
2082,8916
2083,8697
2084,8473
2085,8716
2086,7728
2087,7514
2088,8398
2089,8388
2090,7708
2091,7817
2092,8148
2093,7930
2094,7966
2095,8299
2096,8393
2097,8286
2098,8464
2099,9230
2100,9008
2101,9106
2102,9349
2103,9230
2104,8201
2105,8833
2106,8597
2107,8844
2108,8979
2109,9995
2110,10439
2111,9930
2112,9449
2113,10019
2114,9246
2115,8708
2116,7742
2117,7121
2118,7313
2119,8157
2120,8672
2121,7227
2122,6813
2123,6523
2124,6274
2125,6473
2126,7075
2127,7432
2128,7675
2129,8118
2130,8246
2131,8566
2132,8956
2133,8624
2134,8421
2135,8384
2136,8571
2137,8288
2138,8500
2139,8408
2140,8200
2141,7927
2142,7331
2143,7960
2144,7949
2145,7801
2146,8407
2147,8615
2148,8272
2149,7781
2150,8031
2151,8142
2152,7457
2153,7869
2154,7961
2155,7510
2156,7008
2157,7376
2158,6909
2159,7040
2160,7944
2161,8193
2162,7828
2163,8387
2164,9163
2165,8495
2166,8688
2167,8445
2168,7935
2169,7975
2170,8061
2171,8383
2172,9482
2173,9353
2174,8226
2175,7645
2176,7536
2177,7809
2178,8662
2179,8904
2180,8327
2181,8313
2182,8581
2183,8629
2184,7882
2185,7856
2186,7233
2187,7673
2188,8244
2189,8987
2190,10111
2191,10440
2192,10545
2193,10847
2194,10360
2195,9363
2196,9711
2197,10227
2198,9601
2199,10638
2200,10683
2201,10295
2202,10147
2203,10024
2204,8763
2205,8110
2206,8834
2207,9221
2208,8880
2209,9569
2210,9487
2211,10500
2212,9762
2213,8331
2214,8564
2215,8967
2216,9327
2217,9981
2218,9737
2219,8655
2220,7689
2221,6852
2222,6880
2223,7355
2224,7466
2225,7591
2226,7645
2227,6963
2228,6947
2229,6944
2230,6969
2231,7285
2232,7660
2233,7557
2234,8130
2235,8423
2236,8493
2237,7814
2238,7897
2239,8059
2240,7732
2241,7698
2242,7633
2243,7748
2244,7428
2245,7585
2246,7968
2247,7660
2248,7576
2249,7300
2250,7577
2251,7426
2252,7547
2253,6729
2254,6900
2255,7663
2256,7178
2257,7259
2258,7190
2259,6886
2260,7241
2261,7512
2262,7844
2263,8078
2264,8784
2265,8266
2266,7788
2267,8007
2268,7789
2269,8352
2270,8377
2271,9275
2272,8161
2273,7548
2274,7901
2275,8868
2276,9381
2277,8848
2278,8251
2279,8696
2280,8809
2281,8259
2282,7318
2283,7199
2284,7173
2285,6822
2286,6832
2287,6621
2288,6662
2289,6782
2290,6983
2291,6911
2292,6399
2293,6445
2294,6458
2295,6356
2296,6619
2297,6792
2298,6714
2299,6566
2300,6688
2301,6767
2302,6972
2303,6634
2304,6860
2305,6856
2306,6800
2307,6599
2308,6385
2309,6169
2310,6320
2311,6668
2312,6528
2313,6556
2314,5980
2315,6429
2316,6584
2317,7128
2318,7618
2319,7201
2320,6841
2321,6669
2322,6264
2323,6532
2324,6771
2325,6359
2326,6752
2327,7133
2328,7435
2329,7380
2330,7862
2331,7726
2332,7905
2333,7739
2334,8220
2335,7864
2336,7471
2337,7721
2338,8127
2339,8104
2340,8803
2341,10021
2342,10498
2343,11100
2344,9953
2345,9293
2346,9780
2347,11008
2348,11500
2349,10561
2350,9702
2351,9239
2352,9371
2353,10183
2354,10366
2355,8460
2356,8950
2357,8561
2358,8007
2359,9134
2360,10036
2361,10162
2362,8813
2363,8478
2364,8850
2365,8880
2366,9615
2367,9910
2368,9292
2369,9505
2370,9432
2371,10584
2372,10637
2373,9800
2374,8612
2375,8540
2376,9140
2377,10039
2378,10236
2379,10653
2380,11050
2381,10467
2382,10838
2383,10597
2384,9967
2385,9826
2386,9325
2387,8874
2388,8507
2389,7821
2390,7646
2391,8162
2392,8176
2393,7975
2394,8515
2395,8546
2396,8935
2397,8838
2398,8356
2399,7468
2400,7790
2401,8458
2402,8364
2403,8709
2404,8437
2405,8399
2406,8775
2407,9285
2408,9735
2409,10239
2410,9633
2411,9631
2412,9655
2413,10847
2414,9465
2415,8534
2416,9154
2417,9149
2418,9704
2419,11938
2420,11193
2421,9571
2422,8537
2423,8191
2424,8008
2425,7756
2426,7948
2427,8483
2428,8662
2429,9050
2430,9564
2431,8369
2432,8459
2433,10174
2434,10152
2435,9884
2436,10408
2437,9794
2438,8340
2439,9561
2440,9751
2441,10033
2442,12083
2443,12676
2444,12049
2445,10779
2446,9727
2447,10068
2448,10190
2449,9430
2450,8893
2451,9249
2452,9430
2453,8856
2454,8236
2455,7918
2456,8152
2457,8489
2458,8567
2459,7997
2460,7812
2461,7954
2462,7457
2463,7368
2464,7420
2465,7659
2466,7430
2467,6862
2468,6574
2469,7023
2470,8029
2471,7700
2472,8071
2473,8593
2474,9266
2475,8933
2476,8746
2477,8639
2478,8923
2479,10699
2480,9578
2481,9146
2482,8842
2483,8478
2484,9430
2485,9304
2486,8583
2487,8089
2488,7394
2489,7997
2490,8661
2491,8591
2492,9179
2493,9057
2494,7771
2495,7300
2496,7686
2497,8509
