MDTU,min_width,max_width
1,0.140441,0.0913296
2,0.171092,0.103901
3,0.190343,0.109729
4,0.200285,0.111772
5,0.210928,0.118555
6,0.218653,0.118742
7,0.213236,0.11999
8,0.216977,0.118541
9,0.216977,0.118541
10,0.21786,0.119193
11,0.215293,0.119899
12,0.21744,0.117898
13,0.222894,0.121076
14,0.22301,0.121747
15,0.224235,0.121448
16,0.222916,0.11943
17,0.224678,0.121225
18,0.224678,0.121225
19,0.223689,0.121041
20,0.229007,0.121294
21,0.223222,0.119264
22,0.227669,0.119042
23,0.221735,0.120445
24,0.22484,0.121291
25,0.2223,0.118949
26,0.219539,0.119697
27,0.219836,0.122002
28,0.229078,0.121545
29,0.23069,0.125914
30,0.232637,0.124459
31,0.228874,0.129116
32,0.231981,0.127063
33,0.231981,0.127063
34,0.230165,0.12332
35,0.233096,0.124187
36,0.226855,0.121391
37,0.221208,0.122292
38,0.219257,0.120892
39,0.218886,0.121604
40,0.226051,0.123331
41,0.221775,0.120783
42,0.217956,0.119281
43,0.221686,0.120765
44,0.231566,0.121169
45,0.221841,0.120513
46,0.217758,0.12142
47,0.2178,0.121593
48,0.224602,0.121342
49,0.22859,0.12328
50,0.224591,0.125203
51,0.228681,0.12165
52,0.222872,0.120731
53,0.226871,0.122814
54,0.225613,0.119425
55,0.22524,0.120849
56,0.231968,0.122231
57,0.229724,0.122172
58,0.226465,0.123516
59,0.226727,0.121722
60,0.225624,0.119855
61,0.222806,0.120003
62,0.223754,0.119106
63,0.229823,0.120472
64,0.226149,0.121974
65,0.226499,0.121437
66,0.233061,0.1206
67,0.230128,0.122224
68,0.23388,0.122607
69,0.232977,0.122554
70,0.228339,0.123922
71,0.228316,0.122955
72,0.228708,0.124535
73,0.228708,0.124535
74,0.232392,0.123391
75,0.229045,0.120794
76,0.234819,0.122151
77,0.236933,0.124527
78,0.230549,0.125706
79,0.226579,0.125178
80,0.226871,0.12272
81,0.226871,0.12272
82,0.226871,0.12272
83,0.224866,0.124092
84,0.219382,0.122579
85,0.224197,0.124845
86,0.222972,0.122424
87,0.221732,0.12411
88,0.21951,0.120321
89,0.226372,0.126084
90,0.223599,0.122064
91,0.224822,0.121394
92,0.22337,0.123037
93,0.225789,0.123812
94,0.22068,0.12256
95,0.222847,0.122051
96,0.223714,0.122466
97,0.223969,0.122967
98,0.224173,0.122657
99,0.230359,0.125409
100,0.226793,0.123714
101,0.226793,0.123714
102,0.22326,0.121664
103,0.222167,0.123673
104,0.220244,0.122026
105,0.217945,0.122895
106,0.224913,0.123052
107,0.222196,0.120327
108,0.217093,0.1216
109,0.218509,0.118866
110,0.218006,0.118231
111,0.218521,0.121819
112,0.221472,0.11958
113,0.219449,0.120467
114,0.225405,0.121896
115,0.218745,0.122054
116,0.224636,0.121016
117,0.22784,0.124514
118,0.223747,0.120988
119,0.223747,0.120988
120,0.227484,0.117786
121,0.216499,0.118355
122,0.225172,0.121472
123,0.22716,0.120544
124,0.222705,0.123243
125,0.21412,0.120786
126,0.215106,0.119149
127,0.221098,0.121534
128,0.224308,0.121081
129,0.221369,0.120582
130,0.222398,0.121521
131,0.224192,0.11983
132,0.231602,0.123364
133,0.223307,0.124401
134,0.238098,0.126486
135,0.226119,0.122934
136,0.220199,0.121401
137,0.218604,0.121276
138,0.225095,0.125541
139,0.227334,0.122858
140,0.230209,0.121327
141,0.221497,0.120854
142,0.22338,0.120317
143,0.227535,0.122343
144,0.219556,0.120589
145,0.223702,0.122893
146,0.22491,0.123803
147,0.220247,0.123327
148,0.226979,0.121377
149,0.22133,0.120385
150,0.22133,0.120385
151,0.22133,0.120385
152,0.220685,0.121634
153,0.231071,0.121827
154,0.225463,0.122293
155,0.225463,0.122293
156,0.229016,0.124039
157,0.229016,0.124039
158,0.228027,0.121442
159,0.228638,0.123505
160,0.222165,0.122743
161,0.230869,0.122587
162,0.226179,0.122559
163,0.225176,0.123402
164,0.226567,0.123445
165,0.22012,0.121591
166,0.219912,0.120941
167,0.219903,0.121468
168,0.214927,0.12065
169,0.222211,0.120629
170,0.221538,0.117923
171,0.220138,0.119454
172,0.220313,0.119135
173,0.22111,0.120414
174,0.219138,0.120899
175,0.217695,0.119297
176,0.217625,0.121446
177,0.217625,0.121446
178,0.217634,0.117496
179,0.21452,0.11726
180,0.212396,0.116957
181,0.214963,0.118551
182,0.222103,0.12144
183,0.220751,0.121746
184,0.216466,0.12204
185,0.22391,0.122171
186,0.222892,0.122248
187,0.222741,0.122018
188,0.225891,0.124538
189,0.224286,0.123716
190,0.225138,0.12138
191,0.225138,0.12138
192,0.221298,0.120863
193,0.225178,0.122843
194,0.222393,0.120472
195,0.228009,0.121566
196,0.22165,0.120128
197,0.2279,0.122287
198,0.22875,0.123775
199,0.225924,0.123387
200,0.227879,0.123888
201,0.22313,0.121327
202,0.227427,0.122979
203,0.220694,0.122862
204,0.225337,0.124465
205,0.224396,0.123125
206,0.222723,0.12161
207,0.220081,0.123297
208,0.223893,0.122406
209,0.220483,0.122011
210,0.229204,0.123358
211,0.224807,0.124998
212,0.219272,0.122629
213,0.222213,0.122887
214,0.216954,0.125416
215,0.220574,0.12244
216,0.23067,0.12136
217,0.226253,0.120796
218,0.228787,0.121986
219,0.22974,0.123879
220,0.23206,0.119185
221,0.234926,0.12442
222,0.232966,0.121731
223,0.230708,0.122158
224,0.229004,0.122753
225,0.229648,0.121351
226,0.227467,0.120719
227,0.227467,0.120719
228,0.229992,0.122003
229,0.229992,0.122003
230,0.227202,0.117267
231,0.233932,0.122253
232,0.235395,0.123351
233,0.233306,0.1225
234,0.228379,0.123593
235,0.229348,0.124773
236,0.233182,0.12371
237,0.23173,0.123304
238,0.236072,0.124431
239,0.242141,0.122072
240,0.247877,0.120134
241,0.239324,0.122082
242,0.241614,0.1196
243,0.242489,0.120086
244,0.242489,0.120086
245,0.243423,0.121264
246,0.241963,0.120182
247,0.232082,0.119475
248,0.234349,0.120098
249,0.228757,0.12059
250,0.225468,0.119535
251,0.22473,0.119949
252,0.226169,0.120526
253,0.229661,0.12306
254,0.226935,0.121424
255,0.231844,0.124559
256,0.22923,0.120298
257,0.238612,0.119724
258,0.238499,0.121178
259,0.231653,0.120442
260,0.234448,0.119662
261,0.240104,0.121264
262,0.239735,0.120739
263,0.239735,0.120739
264,0.232235,0.119675
265,0.233672,0.121088
266,0.239088,0.118698
267,0.234205,0.121788
268,0.233202,0.122142
269,0.230927,0.119023
270,0.233767,0.119938
271,0.234033,0.120777
272,0.236326,0.119881
273,0.24048,0.119563
274,0.227015,0.122379
275,0.233994,0.125983
276,0.230451,0.123065
277,0.230186,0.123551
278,0.23566,0.12181
279,0.229276,0.121299
280,0.234128,0.122173
281,0.234128,0.122173
282,0.234128,0.122173
283,0.234128,0.122173
284,0.231519,0.121733
285,0.235505,0.123029
286,0.232602,0.121734
287,0.227581,0.12062
288,0.231434,0.121057
289,0.225906,0.11883
290,0.23233,0.120745
291,0.227857,0.120493
292,0.228159,0.117921
293,0.222014,0.117556
294,0.227302,0.123816
295,0.221862,0.118879
296,0.230223,0.12148
297,0.222461,0.119746
298,0.229439,0.120395
299,0.228463,0.12148
300,0.227516,0.11972
301,0.228696,0.122335
302,0.220681,0.11937
303,0.229162,0.121185
304,0.225345,0.11907
305,0.223125,0.12182
306,0.220734,0.120917
307,0.225785,0.120194
308,0.223687,0.120553
309,0.224236,0.121936
310,0.227789,0.122179
311,0.227667,0.122891
312,0.232363,0.121471
313,0.235669,0.123709
314,0.232175,0.123133
315,0.236379,0.121107
316,0.235595,0.120303
317,0.231488,0.120627
318,0.22818,0.12115
319,0.22818,0.12115
320,0.233727,0.12085
321,0.235381,0.12288
322,0.231582,0.122724
323,0.24354,0.121211
324,0.242348,0.123104
325,0.241103,0.125986
326,0.245414,0.126839
327,0.245982,0.12484
328,0.241854,0.12184
329,0.23409,0.121059
330,0.233429,0.120579
331,0.236229,0.121483
332,0.244014,0.122617
333,0.234283,0.122038
334,0.23605,0.124003
335,0.228386,0.122904
336,0.230408,0.122173
337,0.236625,0.123826
338,0.234537,0.121785
339,0.234041,0.121965
340,0.228938,0.12248
341,0.23251,0.125401
342,0.244924,0.125119
343,0.231218,0.124076
344,0.235287,0.122929
345,0.231526,0.12256
346,0.233128,0.122942
347,0.226313,0.124494
348,0.227507,0.123409
349,0.225123,0.12408
350,0.231426,0.119963
351,0.229435,0.121347
352,0.235711,0.123512
353,0.230491,0.123248
354,0.238686,0.122964
355,0.232482,0.122928
356,0.232117,0.119582
357,0.23506,0.121515
358,0.231854,0.121874
359,0.239199,0.122335
360,0.234762,0.123541
361,0.236883,0.122075
362,0.23342,0.122127
363,0.23952,0.122282
364,0.22661,0.119692
365,0.232694,0.119608
366,0.229999,0.120876
367,0.229171,0.123584
368,0.231684,0.120149
369,0.224259,0.1203
370,0.23364,0.123138
371,0.226329,0.119678
372,0.230145,0.122723
373,0.232366,0.122728
374,0.232366,0.122728
375,0.228101,0.123069
376,0.228407,0.124089
377,0.230054,0.120867
378,0.227076,0.120468
379,0.224786,0.119742
380,0.227714,0.120193
381,0.2281,0.12336
382,0.233417,0.125079
383,0.232992,0.123895
384,0.244992,0.127163
385,0.238496,0.123192
386,0.240381,0.125395
387,0.240381,0.125395
388,0.244031,0.12639
389,0.23907,0.126816
390,0.23294,0.123801
391,0.2448,0.126513
392,0.232372,0.122052
393,0.238091,0.124182
394,0.228927,0.123122
395,0.232113,0.122406
396,0.236684,0.122256
397,0.233855,0.121802
