MDTU,link
1,1.15841
2,1.14704
3,1.14541
4,1.14224
5,1.13484
6,1.1295
7,1.1359
8,1.13055
9,1.13055
10,1.12816
11,1.13455
12,1.12956
13,1.13055
14,1.12461
15,1.12897
16,1.13059
17,1.13041
18,1.13041
19,1.13083
20,1.12317
21,1.13395
22,1.12979
23,1.13188
24,1.13077
25,1.12994
26,1.13227
27,1.12471
28,1.13124
29,1.11907
30,1.13408
31,1.12427
32,1.12893
33,1.12893
34,1.13229
35,1.12626
36,1.13108
37,1.12699
38,1.13056
39,1.12412
40,1.12664
41,1.12991
42,1.12733
43,1.13008
44,1.12844
45,1.13587
46,1.135
47,1.13459
48,1.13179
49,1.13227
50,1.13445
51,1.13427
52,1.13826
53,1.12742
54,1.13843
55,1.12809
56,1.12653
57,1.1314
58,1.12378
59,1.13101
60,1.13219
61,1.12676
62,1.1405
63,1.12921
64,1.13665
65,1.12959
66,1.12933
67,1.12801
68,1.12537
69,1.1351
70,1.12989
71,1.12961
72,1.13314
73,1.13314
74,1.12197
75,1.1386
76,1.13092
77,1.13401
78,1.1314
79,1.13125
80,1.13311
81,1.13311
82,1.13311
83,1.13027
84,1.1348
85,1.13159
86,1.13447
87,1.12487
88,1.13626
89,1.12784
90,1.13045
91,1.13501
92,1.1397
93,1.12875
94,1.13418
95,1.13603
96,1.1313
97,1.13981
98,1.13131
99,1.13772
100,1.13123
101,1.13123
102,1.12839
103,1.13673
104,1.13028
105,1.12791
106,1.13177
107,1.12894
108,1.12384
109,1.13005
110,1.13226
111,1.13185
112,1.13443
113,1.13286
114,1.12679
115,1.13136
116,1.13026
117,1.12278
118,1.1337
119,1.1337
120,1.12563
121,1.14082
122,1.12231
123,1.13291
124,1.12563
125,1.12662
126,1.12926
127,1.13168
128,1.12725
129,1.1354
130,1.12967
131,1.13297
132,1.12295
133,1.13207
134,1.1213
135,1.13411
136,1.1383
137,1.13338
138,1.13058
139,1.13215
140,1.13212
141,1.13015
142,1.13389
143,1.13506
144,1.13206
145,1.13817
146,1.13082
147,1.13982
148,1.13407
149,1.1354
150,1.1354
151,1.1354
152,1.13342
153,1.13102
154,1.13541
155,1.13541
156,1.12888
157,1.12888
158,1.13233
159,1.12995
160,1.13633
161,1.12754
162,1.13458
163,1.12893
164,1.13288
165,1.13321
166,1.13378
167,1.13341
168,1.13208
169,1.13
170,1.13158
171,1.13362
172,1.13022
173,1.13416
174,1.129
175,1.12616
176,1.12856
177,1.12856
178,1.13116
179,1.13015
180,1.13162
181,1.1294
182,1.13066
183,1.12692
184,1.12994
185,1.13048
186,1.13271
187,1.13456
188,1.13124
189,1.13122
190,1.12886
191,1.12886
192,1.13128
193,1.12898
194,1.1312
195,1.13299
196,1.12939
197,1.13082
198,1.12967
199,1.13431
200,1.13112
201,1.13015
202,1.13157
203,1.12574
204,1.13204
205,1.13021
206,1.139
207,1.1272
208,1.1386
209,1.13127
210,1.12853
211,1.13422
212,1.13435
213,1.13341
214,1.13672
215,1.13392
216,1.13974
217,1.13464
218,1.14394
219,1.14099
220,1.13962
221,1.13745
222,1.1399
223,1.13864
224,1.14365
225,1.1363
226,1.14245
227,1.14245
228,1.1373
229,1.1373
230,1.13971
231,1.14359
232,1.14842
233,1.14523
234,1.14356
235,1.14441
236,1.14222
237,1.14199
238,1.15042
239,1.14633
240,1.15407
241,1.14616
242,1.14313
243,1.1452
244,1.1452
245,1.13793
246,1.14159
247,1.14888
248,1.14683
249,1.13841
250,1.14153
251,1.14131
252,1.14139
253,1.14748
254,1.14505
255,1.13735
256,1.14329
257,1.14521
258,1.14574
259,1.14336
260,1.14842
261,1.13979
262,1.13224
263,1.13224
264,1.14294
265,1.13659
266,1.13737
267,1.14279
268,1.1375
269,1.14045
270,1.1397
271,1.13996
272,1.13867
273,1.13925
274,1.13672
275,1.13643
276,1.1387
277,1.1446
278,1.1384
279,1.13789
280,1.13281
281,1.13281
282,1.13281
283,1.13281
284,1.13632
285,1.13043
286,1.13893
287,1.13328
288,1.13133
289,1.13481
290,1.1341
291,1.1358
292,1.13919
