MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.43135,2.424,0.188889
2,1.60726,1.5713,-0.338082
3,1.17897,1.17753,-0.0582102
4,1.17926,1.1653,0.180902
5,0.894033,0.889523,0.0896833
6,0.491513,0.451731,0.193713
7,0.731744,0.729507,0.0571638
8,0.821064,0.749485,0.335287
9,0.821064,0.749485,0.335287
10,0.740237,0.729252,0.127051
11,0.723413,0.68423,0.234852
12,0.464454,0.464445,0.00289152
13,0.591887,0.572752,-0.149284
14,0.509918,0.442198,-0.253924
15,0.578075,0.564372,-0.12512
16,0.482896,0.453915,0.164772
17,1.33521,1.32541,-0.161487
18,1.33521,1.32541,-0.161487
19,1.30675,1.25864,0.351303
20,0.920311,0.903144,0.176929
21,1.40246,1.36932,0.303076
22,1.29828,1.2707,0.26619
23,1.06379,1.04497,-0.199235
24,0.355105,0.205608,0.289525
25,0.492737,0.255247,0.421471
26,0.433182,0.331401,0.278962
27,0.377456,0.369265,0.0782077
28,0.752876,0.414223,0.628683
29,0.683784,0.59593,0.335302
30,0.640025,0.615513,0.175428
31,0.509905,0.509883,-0.00465046
32,1.02119,0.933156,0.414779
33,1.02119,0.933156,0.414779
34,1.23416,1.23412,0.00966026
35,1.00312,0.984261,-0.193605
36,0.70422,0.704215,-0.00281418
37,1.23854,1.22743,0.165506
38,1.3368,1.31281,0.252161
39,0.89908,0.893902,-0.0963541
40,1.08749,1.08712,0.0282365
41,1.09419,1.06257,-0.261146
42,0.802526,0.802344,-0.0170962
43,1.1498,1.05915,-0.44748
44,1.08263,0.992463,-0.432565
45,0.955556,0.807987,-0.510142
46,1.08439,0.764863,-0.768688
47,0.711473,0.555716,-0.444268
48,0.898639,0.741363,-0.507872
49,0.843994,0.51927,-0.665344
50,1.40266,1.28744,-0.556748
51,1.20252,1.2018,-0.0418273
52,1.28243,1.24568,0.304807
53,1.79664,1.59636,0.824352
54,1.00783,0.914448,0.423671
55,1.30116,1.23425,0.411873
56,1.17838,0.842001,0.824392
57,1.4021,1.11806,0.846063
58,0.805594,0.6052,0.531709
59,0.848074,0.811024,0.24793
60,0.977742,0.576499,0.789701
61,0.852284,0.635048,0.568421
62,0.835427,0.415737,0.724638
63,0.808626,0.354184,0.726932
64,0.616792,0.553679,0.271795
65,0.590661,0.528857,0.263042
66,0.60431,0.562204,0.221625
67,1.0431,1.04218,0.0437992
68,0.903368,0.86636,-0.255918
69,1.11179,1.1114,-0.0296335
70,1.16096,1.15981,-0.0515914
71,1.60647,1.41512,0.760391
72,1.66872,1.66821,0.0413144
73,1.66872,1.66821,0.0413144
74,1.13382,1.13381,0.00468278
75,2.0504,1.90008,-0.770604
76,0.990029,0.932586,-0.332325
77,1.69976,1.42514,-0.926366
78,1.59627,1.51069,-0.515642
79,1.53352,1.28103,-0.843003
80,1.17309,1.12612,-0.328619
81,1.17309,1.12612,-0.328619
82,1.17309,1.12612,-0.328619
83,1.68733,1.67234,-0.224476
84,1.79784,1.73949,-0.454313
85,1.64127,1.45124,-0.766603
86,1.1892,0.926536,-0.745476
87,1.21436,1.06806,-0.577858
88,1.60186,1.33035,-0.892263
89,1.10634,0.800157,-0.764026
90,0.946374,0.578116,-0.74927
91,1.16408,0.437151,-1.07888
92,0.840255,0.486469,-0.685111
93,0.809947,0.630377,-0.508565
94,1.24531,1.08941,-0.603307
95,1.10638,0.94555,-0.57446
96,1.27001,0.948051,-0.845059
