MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.585943,0.58594,0.00197211
2,0.390978,0.387589,-0.0513745
3,0.311236,0.311223,0.00286836
4,0.284608,0.284594,0.00284379
5,0.29385,0.29252,-0.0279267
6,0.27343,0.263759,0.072075
7,0.298937,0.281145,0.10159
8,0.272629,0.245215,0.119148
9,0.272629,0.245215,0.119148
10,0.267021,0.250523,0.0924045
11,0.304962,0.275583,0.130597
12,0.254921,0.207622,0.147911
13,0.22485,0.214566,0.0672235
14,0.173848,0.173692,0.00735625
15,0.129077,0.113963,0.0606085
16,0.173936,0.158636,0.0713345
17,0.203559,0.201187,0.030981
18,0.203559,0.201187,0.030981
19,0.200589,0.182131,0.0840495
20,0.175429,0.153002,0.085823
21,0.26971,0.248941,0.103788
22,0.211192,0.187296,0.097582
23,0.196063,0.185484,0.063532
24,0.205289,0.158644,0.13029
25,0.209757,0.175767,0.114473
26,0.242398,0.222548,0.0960685
27,0.21935,0.191902,0.106247
28,0.267258,0.221517,0.149524
29,0.255085,0.23772,0.092508
30,0.196906,0.196771,0.00730355
31,0.19408,0.17503,0.0838545
32,0.301391,0.292106,0.0742335
33,0.301391,0.292106,0.0742335
34,0.314341,0.313761,-0.0190889
35,0.21359,0.213087,-0.0146634
36,0.236715,0.234797,-0.0300711
37,0.288817,0.288807,0.00250308
38,0.274798,0.274735,0.00587055
39,0.271326,0.255354,-0.091717
40,0.293937,0.291716,-0.0360695
41,0.306738,0.305243,-0.030252
42,0.283373,0.278859,-0.05038
43,0.287564,0.276382,-0.0794095
44,0.314208,0.307638,-0.0639195
45,0.309865,0.289175,-0.111328
46,0.210827,0.152701,-0.145364
47,0.20846,0.199594,-0.0601485
48,0.273563,0.235468,-0.139254
49,0.291462,0.257611,-0.136331
50,0.300888,0.293071,-0.0681395
51,0.280873,0.280873,1.97423e-05
52,0.268006,0.260004,0.0649995
53,0.2267,0.218566,0.060183
54,0.232475,0.226269,0.053356
55,0.257618,0.240475,0.092408
56,0.286025,0.242069,0.152358
57,0.273099,0.246175,0.118242
58,0.26091,0.225814,0.130699
59,0.281184,0.270857,0.0755035
60,0.239223,0.216066,0.10268
61,0.282629,0.193199,0.206285
62,0.216257,0.16233,0.142885
63,0.219397,0.168019,0.141084
64,0.186664,0.148319,0.113336
65,0.180798,0.152325,0.0973905
66,0.221158,0.200186,0.0940005
67,0.278577,0.272623,0.057289
68,0.201997,0.199232,-0.0333065
69,0.266049,0.263649,0.0356529
70,0.29903,0.297476,0.0304492
71,0.296007,0.282054,0.089808
72,0.273515,0.268935,0.0498439
73,0.273515,0.268935,0.0498439
74,0.283888,0.281916,0.0334034
75,0.300059,0.296459,-0.0463407
76,0.229059,0.227103,0.0298724
77,0.317143,0.30609,-0.082999
78,0.324509,0.316987,-0.069467
79,0.327257,0.296043,-0.139484
80,0.248184,0.237565,-0.0718225
81,0.248184,0.237565,-0.0718225
82,0.248184,0.237565,-0.0718225
83,0.294845,0.275446,-0.105183
84,0.258922,0.215151,-0.144051
85,0.303863,0.287158,-0.0993605
86,0.262953,0.232997,-0.121887
87,0.241699,0.216585,-0.107282
88,0.19629,0.175491,-0.087935
89,0.244213,0.184239,-0.1603
90,0.237315,0.203751,-0.121672
91,0.257977,0.221838,-0.131681
92,0.253643,0.202243,-0.153077
93,0.233165,0.20736,-0.10662
94,0.247668,0.218709,-0.116214
95,0.278412,0.209842,-0.182973
96,0.298302,0.261054,-0.144344
97,0.274701,0.23883,-0.135723
98,0.220283,0.215724,-0.0445837
99,0.245971,0.2256,-0.098014
100,0.221787,0.203497,-0.0881935
101,0.221787,0.203497,-0.0881935
102,0.249011,0.205334,-0.14087
103,0.265986,0.223834,-0.14369
104,0.268792,0.238199,-0.12454
105,0.244639,0.200321,-0.140427
106,0.232075,0.126353,-0.194663
107,0.202895,0.117648,-0.165303
108,0.193749,0.071843,-0.179936
109,0.197851,0.125145,-0.153245
110,0.199931,0.088582,-0.179236
