t,e^(-dS)
1299,0.943376
1300,0.817667
1301,0.848403
1302,1.00615
1303,1.01096
1304,1.16906
1305,0.907892
1306,0.815544
1307,1.14683
1308,1.05656
1309,1.13122
1310,1.05572
1311,0.967587
1312,1.11349
1313,0.924012
1314,0.871099
1315,0.960943
1316,0.998488
1317,1.12524
1318,0.906703
1319,1.05599
1320,0.895386
1321,0.953458
1322,0.863294
1323,0.980777
1324,1.06517
1325,0.86269
1326,1.18946
1327,1.21616
1328,0.846115
1329,1.09377
1330,0.783174
1331,0.788439
1332,0.806541
1333,0.851547
1334,1.03622
1335,1.283
1336,1.11941
1337,0.884264
1338,0.871273
1339,1.00404
1340,1.21458
1341,0.930857
1342,1.10617
1343,1.55053
1344,0.851462
1345,1.10112
1346,1.2615
1347,1.06889
1348,0.818649
1349,1.01187
1350,0.743193
1351,1.37878
1352,1.0946
1353,1.02482
1354,0.796682
1355,1.04765
1356,0.945634
1357,1.13667
1358,0.859418
1359,1.26871
1360,0.943169
1361,0.950051
1362,1.1055
1363,1.30918
1364,1.03224
1365,1.25358
1366,0.914279
1367,1.213
1368,1.23392
1369,0.878886
1370,0.859074
1371,0.874065
1372,1.18093
1373,1.1212
1374,1.17527
1375,1.03526
1376,1.08255
1377,1.20768
1378,1.00579
1379,0.999196
1380,1.11494
1381,1.11997
1382,0.781844
1383,0.832269
1384,1.06419
1385,1.31666
1386,0.805977
1387,1.09853
1388,1.23912
1389,1.13021
1390,1.22471
1391,0.837947
1392,0.931667
1393,1.05087
1394,0.901676
1395,0.934915
1396,1.39612
1397,1.1565
1398,1.09883
1399,0.917695
1400,1.14065
1401,1.05116
1402,1.02441
1403,0.854106
1404,0.901947
1405,1.23417
1406,1.26655
1407,1.09031
1408,0.872319
1409,0.841727
1410,0.909127
1411,0.97452
1412,1.03417
1413,0.845777
1414,0.956849
1415,0.932217
1416,0.947148
1417,1.12626
1418,0.947546
1419,1.04133
1420,0.807429
1421,1.09143
1422,0.960204
1423,0.863812
1424,0.928133
1425,0.899964
1426,1.16918
1427,0.999136
1428,1.03798
1429,0.937836
1430,1.08148
1431,0.801156
1432,0.774762
1433,1.2124
1434,0.839037
1435,1.15616
1436,0.960588
1437,0.853935
1438,1.08032
1439,1.08377
1440,1.14614
1441,1.13383
1442,0.889941
1443,0.980709
1444,0.778567
1445,1.2385
1446,0.960367
1447,0.924382
1448,0.945473
1449,1.10247
1450,0.850867
1451,1.07306
1452,0.999426
1453,0.947802
1454,0.897628
1455,0.797559
1456,0.768204
1457,1.14305
1458,1.02641
1459,0.779736
1460,0.952886
1461,0.981366
1462,0.720723
1463,0.756691
1464,0.777945
1465,1.06321
1466,1.3387
1467,1.0338
1468,1.12277
1469,0.893508
1470,0.820616
1471,1.01396
1472,0.989466
1473,1.06707
1474,0.808156
1475,0.983124
1476,0.991675
1477,0.699842
1478,0.921908
1479,0.928987
1480,1.01575
1481,1.00568
1482,0.941011
1483,1.10916
1484,0.95572
1485,0.896013
1486,1.18768
1487,1.03261
1488,0.908664
1489,0.898975
1490,1.10949
1491,0.788676
1492,1.01213
1493,1.18235
1494,0.752917
1495,0.820698
1496,0.862086
1497,1.01935
1498,0.80493
1499,0.91174
1500,1.29175
1501,1.08421
1502,1.24048
1503,1.02618
1504,1.03476
1505,1.11795
1506,0.899425
1507,0.793263
1508,1.00444
1509,0.722744
1510,1.30931
1511,0.803804
1512,1.0507
1513,1.01513
1514,1.08449
1515,1.36615
1516,1.05214
1517,0.997579
1518,0.816442
1519,0.816197
1520,1.2107
1521,1.05687
1522,0.970989
1523,1.01758
1524,0.716412
1525,1.00936
1526,1.3531
1527,0.970941
1528,1.06225
1529,1.22986
1530,1.27023
1531,1.02304
1532,0.805977
1533,0.913328
1534,0.83644
1535,1.29525
1536,1.04699
1537,0.989693
1538,0.844002
1539,0.88391
1540,0.931257
1541,0.714766
1542,1.39306
1543,1.11874
1544,0.887453
1545,0.807752
1546,0.898077
1547,0.921963
1548,0.822917
1549,0.975856
1550,0.775537
1551,1.09275
1552,1.04912
1553,0.863035
1554,0.869532
1555,1.06858
1556,0.780282
1557,1.45267
1558,0.955816
1559,0.929294
1560,0.727821
1561,0.813101
1562,0.760712
1563,1.09811
1564,1.1959
1565,0.947129
1566,0.773059
1567,0.957145
1568,0.85959
1569,0.75533
1570,0.895565
1571,0.915175
1572,0.8063
1573,0.75239
1574,0.840213
1575,1.05058
1576,1.11896
1577,1.09572
1578,1.03502
1579,0.965354
1580,1.08923
1581,1.0839
1582,0.886388
1583,1.20551
1584,0.74297
1585,1.01791
1586,1.11751
1587,1.2482
1588,1.305
1589,1.07362
1590,0.901135
1591,1.09157
1592,0.948589
1593,0.911987
1594,0.949728
1595,1.03277
1596,0.762769
1597,1.12457
1598,1.07787
1599,0.838786
1600,0.808479
1601,1.01282
1602,1.18625
1603,1.01125
1604,1.10409
1605,0.967103
1606,1.08101
1607,1.13985
1608,0.956629
1609,0.899335
1610,1.28827
1611,0.879589
1612,1.13009
1613,0.93688
1614,1.11271
1615,1.05178
1616,0.895297
1617,0.956361
1618,0.690251
1619,0.919119
1620,0.905163
1621,0.96128
1622,0.921447
1623,0.87529
1624,0.937517
1625,0.996918
1626,1.04155
1627,1.14648
1628,0.867274
1629,0.907874
1630,1.00093
1631,1.28492
1632,1.02065
1633,1.08167
1634,0.727967
1635,0.826215
1636,0.964525
1637,0.958525
1638,0.98662
1639,0.910228
1640,1.2663
1641,1.47108
1642,1.13906
1643,0.916585
1644,0.89691
1645,0.974793
1646,0.976501
1647,1.00883
1648,1.06342
1649,0.939733
1650,1.11027
1651,1.13349
1652,0.728914
1653,1.15535
1654,0.889318
1655,1.00945
1656,0.808884
1657,0.909955
1658,1.03402
1659,0.809288
1660,1.01397
1661,0.993631
1662,1.03992
1663,0.856586
1664,0.805816
1665,1.02767
1666,1.07293
1667,0.944679
1668,1.11093
1669,0.973478
1670,1.03905
1671,0.691149
1672,0.887187
1673,1.23726
1674,0.80493
1675,1.10376
1676,0.916146
1677,1.04588
1678,0.930419
1679,1.10993
1680,0.922175
1681,1.11795
1682,0.774684
1683,1.04868
1684,1.22104
1685,0.7403
1686,1.14534
1687,1.22324
1688,0.940776
1689,0.916329
1690,1.09474
1691,1.11784
1692,0.826298
1693,0.874153
1694,0.799395
1695,1.23924
1696,0.977145
1697,1.15859
1698,1.18934
1699,0.933569
1700,0.678955
1701,0.814892
1702,1.36793
1703,0.844593
1704,1.15454
1705,1.11071
1706,0.941925
1707,1.07182
1708,1.13315
1709,0.690527
1710,0.921779
1711,0.934074
1712,1.25395
1713,0.868316
1714,0.728768
1715,1.38722
1716,1.09601
1717,1.07256
1718,0.785763
1719,1.33029
1720,1.00912
1721,1.15616
1722,1.05571
1723,1.01627
1724,0.937283
1725,0.928802
1726,1.07767
1727,1.123
1728,1.01714
1729,0.99329
1730,0.840885
1731,0.887897
1732,0.869271
1733,1.16509
1734,1.1361
1735,1.04873
1736,0.828946
1737,1.08985
1738,1.07637
1739,0.964168
1740,1.11695
1741,0.919486
1742,1.11027
1743,1.40551
1744,1.25772
1745,1.11561
1746,1.13451
1747,1.12829
1748,0.965963
1749,0.740374
1750,1.18613
1751,1.12277
1752,0.696561
1753,0.93356
1754,1.04163
1755,1.11271
1756,1.00298
1757,0.990829
1758,0.822506
1759,1.10189
1760,0.948693
1761,0.947309
1762,0.844593
1763,1.11427
1764,0.948352
1765,1.34784
1766,1.26668
1767,0.927651
1768,1.22422
1769,1.04057
1770,0.799155
1771,0.927985
1772,1.2078
1773,1.07707
1774,0.982367
1775,1.10487
1776,1.00674
1777,0.898795
1778,1.18365
1779,1.29434
1780,0.970999
1781,0.931844
1782,0.884794
1783,1.14191
1784,1.08739
1785,1.15177
1786,0.969214
1787,0.680859
1788,0.994272
1789,0.962145
1790,1.19925
1791,0.719283
1792,0.99063
1793,1.12919
1794,1.17998
1795,1.0548
1796,1.10417
1797,1.06329
1798,1.00246
1799,1.0592
1800,1.15039
1801,1.04309
1802,1.14534
1803,1.06471
1804,1.08346
1805,0.943603
1806,0.848063
