MDTU,link
604,1.09401
605,1.09316
606,1.09326
607,1.09121
608,1.09132
609,1.08811
610,1.09029
611,1.0903
612,1.09445
613,1.09394
614,1.09175
615,1.09266
616,1.09165
617,1.09296
618,1.09628
619,1.09497
620,1.09606
621,1.09785
622,1.09629
623,1.09883
624,1.09842
625,1.09923
626,1.09478
627,1.10142
628,1.0936
629,1.10315
630,1.09624
631,1.10215
632,1.0946
633,1.10094
634,1.10045
635,1.098
636,1.098
637,1.10695
638,1.09618
639,1.10294
640,1.10294
641,1.10549
642,1.09717
643,1.10544
644,1.10544
645,1.1008
646,1.10511
647,1.09611
648,1.10235
649,1.10105
650,1.10635
651,1.10344
652,1.10818
653,1.10311
654,1.10383
655,1.10457
656,1.10125
657,1.10171
658,1.10284
659,1.10625
660,1.10415
661,1.10492
662,1.10759
663,1.10499
664,1.10292
665,1.10969
666,1.10463
667,1.10666
668,1.09689
669,1.09853
670,1.09685
671,1.0974
672,1.09407
673,1.09296
674,1.09699
675,1.0942
676,1.0987
677,1.1001
678,1.09176
679,1.09059
680,1.09045
681,1.09546
682,1.0969
683,1.09193
684,1.09481
685,1.09594
686,1.09579
687,1.09795
688,1.09913
689,1.09788
690,1.09273
691,1.09273
692,1.09977
693,1.09192
694,1.09813
695,1.09665
696,1.09844
697,1.09341
698,1.0948
699,1.09273
700,1.09564
701,1.08756
702,1.09163
703,1.08634
704,1.09379
705,1.09379
706,1.09034
707,1.09008
708,1.09292
709,1.0901
710,1.09235
711,1.09048
712,1.09262
713,1.091
714,1.09386
715,1.09292
716,1.10351
717,1.09406
718,1.09492
719,1.09535
720,1.09587
721,1.09539
722,1.09407
723,1.09407
724,1.09591
725,1.10318
726,1.09583
727,1.09924
728,1.09837
729,1.0973
730,1.09863
731,1.10199
732,1.10227
733,1.10296
734,1.10655
735,1.10343
736,1.10593
737,1.10304
738,1.10505
739,1.10381
740,1.10584
741,1.09985
742,1.1091
743,1.10952
744,1.10678
745,1.1081
746,1.10079
747,1.10277
748,1.09899
749,1.09837
750,1.10042
751,1.10214
752,1.0954
753,1.10191
754,1.09798
755,1.09664
756,1.10143
757,1.09534
758,1.10091
759,1.0963
760,1.09562
761,1.09702
762,1.10007
763,1.0948
764,1.10346
765,1.09115
766,1.0998
767,1.09849
768,1.09926
769,1.10146
770,1.09733
771,1.09834
772,1.09664
773,1.09527
774,1.0956
775,1.09921
776,1.09606
777,1.09479
778,1.10016
779,1.09421
780,1.10344
781,1.09205
782,1.1016
783,1.0938
784,1.09827
785,1.0966
786,1.09368
787,1.09368
788,1.09468
789,1.09134
790,1.09262
791,1.08932
792,1.09901
793,1.09105
794,1.0971
795,1.0971
796,1.09255
797,1.09664
798,1.09651
799,1.08904
800,1.09861
801,1.09292
802,1.09217
803,1.09356
804,1.09158
805,1.09486
806,1.09476
807,1.09689
808,1.09385
809,1.09028
810,1.09404
811,1.08964
812,1.09842
813,1.0876
814,1.09575
815,1.09384
816,1.09267
817,1.09863
818,1.09513
819,1.09354
820,1.09646
821,1.08365
822,1.09651
823,1.08511
824,1.09684
825,1.09126
826,1.09235
827,1.08819
828,1.09361
829,1.09054
830,1.08649
831,1.08967
832,1.08967
833,1.08764
834,1.08444
835,1.0915
836,1.0915
837,1.08667
838,1.09467
839,1.09467
840,1.08339
841,1.09007
842,1.08905
843,1.09001
844,1.08684
845,1.08535
846,1.08886
847,1.08475
848,1.08332
849,1.08529
850,1.08669
851,1.08269
852,1.08898
853,1.08002
854,1.08913
855,1.08642
856,1.08627
857,1.08752
858,1.08398
859,1.08832
860,1.08515
861,1.08852
862,1.08338
863,1.08703
864,1.08907
865,1.08686
866,1.08671
867,1.08403
868,1.08579
869,1.08463
870,1.08783
871,1.08783
872,1.08151
873,1.09247
874,1.08245
875,1.08379
876,1.08977
877,1.08463
878,1.08739
879,1.08701
880,1.08731
881,1.08893
882,1.08871
883,1.08401
884,1.09034
885,1.09034
886,1.08767
887,1.08483
888,1.09168
889,1.08673
890,1.08677
891,1.08854
892,1.08197
893,1.08443
894,1.08391
895,1.08884
896,1.08884
897,1.0865
898,1.09143
899,1.08524
900,1.08991
901,1.08618
902,1.08408
903,1.08717
904,1.09321
905,1.09321
906,1.0836
907,1.08762
908,1.08762
909,1.08523
910,1.09377
911,1.08721
912,1.08884
913,1.09038
914,1.09122
915,1.09122
916,1.08705
917,1.08555
