MDTU,S_F
201,0.99486
202,0.99895
203,0.995474
204,1.00358
205,0.999773
206,0.997137
207,1.00109
208,0.998837
209,0.99955
210,0.994983
211,1.00209
212,1.00425
213,1.00111
214,1.00052
215,1.001
216,1.00257
217,0.996475
218,0.999825
219,1.00227
220,1.00051
221,0.995025
222,1.00573
223,0.997225
224,1.00638
225,1.00281
226,1.00184
227,0.993954
228,0.997197
229,1.00039
230,1.00033
231,0.999592
232,1.00141
233,0.998365
234,0.99999
235,0.997033
236,1.0007
237,0.992964
238,1.00447
239,1.00155
240,1.00235
241,1.00005
242,0.999204
243,1.00206
244,0.99852
245,0.996988
246,0.995859
247,1.00412
248,1.00305
249,0.999571
250,0.99478
251,1.00259
252,0.996949
253,1.00241
254,1.0031
255,1.00225
256,0.999202
257,0.995934
258,0.99748
259,1.00018
260,1.0005
261,0.997929
262,0.99921
263,1.00236
264,0.997207
265,1.0017
266,0.996583
267,0.99859
268,0.995003
269,0.998568
270,1.00142
271,1.00095
272,1.00119
273,0.998888
274,1.00048
275,0.997666
276,0.998195
277,1.00628
278,0.999744
279,1.00429
280,0.998576
281,1.00061
282,1.0032
283,1.00233
284,1.00182
285,0.998377
286,1.00249
287,1.00173
288,1.00164
289,1.00062
290,0.999309
291,1.00109
292,1.00318
293,0.998439
294,1.00285
295,1.00073
296,1.0012
297,1.00288
298,0.994993
299,1.0003
300,0.999697
301,1.00096
302,1.00177
303,0.997406
304,1.00182
305,0.999957
306,0.999456
307,1.00236
308,1.0007
309,1.00306
310,0.997627
311,1.00018
312,1.00297
313,1.00156
314,1.00147
315,1.00118
316,1.00106
317,0.994647
318,1.0049
319,1.00555
320,1.00274
321,0.998502
322,1.00216
323,1.00266
324,0.999455
325,1.00189
326,0.996397
327,0.998835
328,1.00062
329,0.99921
330,1.00343
331,0.9973
332,0.999374
333,0.999683
334,0.998278
335,1.00614
336,0.999082
337,1.00226
338,0.996435
339,1.00436
340,1.00114
341,1.00469
342,0.998876
343,1.0012
344,1.00077
345,1.00459
346,0.995248
347,1.004
348,1.00305
349,0.998173
350,1.00271
351,1.00041
352,0.997743
353,0.995486
354,1.00048
355,1.00108
356,0.998463
357,0.996262
358,0.999407
359,1.00178
360,0.997037
361,1.00693
362,1.00031
363,1.00082
364,0.997296
365,1.00127
366,1.00232
367,0.99933
368,0.999932
369,0.996966
370,0.99985
371,0.994546
372,1.0005
373,0.999986
374,0.99994
375,1.00065
376,1.00127
377,0.999895
378,1.00092
379,0.999402
380,1.00268
381,0.999289
382,1.00084
383,1.00339
384,0.997379
385,0.998511
386,1.00032
387,0.996933
388,1.00318
389,1.0041
390,1.00089
391,0.997437
392,0.999894
393,0.998767
394,0.999622
395,1.00013
396,0.999573
397,0.999664
398,0.999652
399,1.00189
400,1.00186
401,1.00569
402,0.998938
403,0.998047
404,0.998946
405,1.00182
406,1.00111
407,1.00214
408,1.0024
409,1.00104
410,0.996237
411,0.999679
412,0.997154
413,1.0034
414,0.997766
415,1.00438
416,1.00087
417,1.00039
418,1.00295
419,0.999557
420,0.997968
421,1.00302
422,0.99913
423,0.999145
424,1.00199
425,0.994486
426,1.00012
427,1.00304
428,1.00151
429,1.00079
430,1.0025
431,0.998349
432,1.00283
433,1.00212
434,0.99953
435,1.00175
436,0.995906
437,1.0025
438,0.998571
439,0.996977
440,1.00377
441,1.00018
442,1.0081
443,1.0037
444,0.99884
445,0.998641
446,0.998806
447,1.00304
448,0.998779
449,1.00328
450,0.99714
451,0.997936
452,0.997278
453,1.00278
454,1.00036
455,0.997811
456,0.999291
457,1.00103
458,1.00395
459,1.00075
460,1.00211
461,0.998432
462,1.00351
463,0.998107
464,0.999695
465,1.00338
466,1.00234
467,0.998179
468,1.00225
469,0.998855
470,1.0022
471,0.998892
472,0.999675
473,0.999267
474,0.9985
475,1.00132
476,1.00041
477,1.00359
478,1.002
479,0.998504
480,1.00356
481,0.997502
482,1.00128
483,0.998791
484,1.00044
485,0.998761
486,0.997678
487,0.996276
488,0.998244
489,0.996854
490,1.00457
491,1.00005
492,1.00176
493,0.997645
494,1.00044
495,1.00328
496,1.00686
497,0.996924
498,0.99922
499,0.999281
500,1.00021
501,1.0015
502,1.00671
503,1.00187
504,0.998901
505,0.999857
506,1.00301
507,0.996484
508,1.00375
509,1.00109
510,1.00093
511,0.998054
512,0.992249
513,0.999333
514,0.999493
515,1.00681
516,0.999597
517,1.00163
518,1.0013
519,0.996671
520,1.00481
521,0.997313
522,0.999805
523,1.00599
524,1.00101
525,1.00106
526,1.00045
527,1.00139
528,1.0045
529,1.00509
530,0.999124
531,0.998354
532,0.999208
533,0.998444
534,0.999457
535,0.998335
536,0.994206
537,1.00056
538,0.999767
539,1.0071
540,0.997681
541,1.0033
542,0.998298
543,0.999618
544,0.999021
545,0.999449
546,0.99524
547,1.00053
548,0.999798
549,1.0003
550,1.00636
551,1.00326
552,0.995878
553,0.999708
554,0.996929
555,0.997397
556,1.00683
557,0.997765
558,0.998739
559,1.00213
560,0.998906
561,0.997665
562,0.997961
563,1.00341
564,0.997384
565,1.00012
566,1.0018
567,0.996895
568,1.00464
569,1.00136
570,1.00246
571,1.0036
572,0.995173
573,0.991278
574,0.99994
575,0.998764
576,0.997227
577,0.999243
578,0.996994
579,0.998414
580,0.999485
581,0.999439
582,1.00383
583,1.00216
584,1.0023
585,0.999544
586,1.00066
587,0.998274
588,0.999352
589,0.997404
590,1.00391
591,0.996913
592,0.998424
593,1.00134
594,1.00659
595,1.00199
596,1.00174
597,0.999392
598,0.995797
599,1.00532
600,1.00282
601,0.999643
602,0.997099
603,0.999796
604,0.993381
605,0.997208
606,0.999883
607,1.00174
608,1.0034
609,1.00021
610,0.996226
611,0.9977
612,1.00034
613,0.998934
614,0.999674
615,0.997766
616,0.997484
617,0.996201
618,1.00013
619,1.00188
620,0.998907
621,1.00122
622,1.00082
623,0.999207
624,0.995475
625,0.999017
626,0.998242
627,1.00134
628,1.00025
629,1.00153
630,1.00211
631,1.00302
632,0.997324
633,1.00293
634,1.00358
635,1.00109
636,1.00286
637,0.996272
638,1.00008
639,0.995717
640,1.00187
641,1.00726
642,1.00051
643,1.00114
644,1.00216
645,1.00157
646,0.998826
647,0.998387
648,0.995542
649,0.999117
650,1.00298
651,0.998409
652,1.00221
653,1.00197
654,1.00058
655,1.00356
656,1.00078
657,0.998005
658,1.0006
659,1.00027
660,0.999407
661,1.00329
662,0.998625
663,0.999036
664,0.998041
665,1.00172
666,1.00366
667,1.00338
668,1.00539
669,1.00215
670,0.998832
671,1.00084
672,1.00075
673,0.999176
674,0.999878
675,1.00744
676,0.999733
677,1.00243
678,0.998842
679,0.997093
680,0.995782
681,0.998104
682,1.00364
683,1.00395
684,0.996665
685,0.998603
686,0.998142
687,0.998023
688,0.994282
689,0.995678
690,0.998928
691,0.998094
692,0.998762
693,1.00008
694,0.998271
695,0.998938
696,0.997798
697,0.999889
698,1.0005
699,1.00606
700,0.999708
701,1.00259
702,0.997908
703,0.997979
704,1.00507
705,1.00184
706,0.997208
707,1.00158
708,0.998355
709,1.00053
710,0.998508
711,1.0006
712,0.995745
713,0.999747
714,1.00096
715,0.995886
716,1.00079
717,0.998124
718,1.00062
719,1.00053
720,1.00006
721,1.00241
722,0.998329
723,0.998051
724,0.996626
725,1.00372
726,0.998222
727,0.998123
728,1.00529
729,1.00265
730,0.999623
731,0.99635
732,0.998924
733,0.997961
734,1.00134
735,0.999495
736,0.999972
737,0.998374
738,0.998273
739,0.998309
740,0.999911
741,0.993357
742,0.998552
743,0.998097
744,1.00176
745,1.00137
746,1.00322
747,1.00238
748,1.00216
749,0.996882
750,0.996966
751,1.00379
752,0.996158
753,0.998904
754,1.00463
755,1.00099
756,0.998977
757,1.00413
758,0.998391
759,0.996869
760,1.0017
761,0.994908
762,0.996844
763,1.00195
764,1.00101
765,0.999403
766,0.99512
767,1.00409
768,0.999297
769,1.00057
770,1.00201
771,1.00354
772,0.998937
773,0.997915
774,1.00152
775,1.00025
776,1.00284
777,0.997861
778,1.00229
779,1.00192
780,1.0005
781,1.00393
782,1.00125
783,1.00075
784,1.00158
785,0.998329
786,0.995934
787,0.999868
788,0.999944
789,0.992107
790,1.00315
791,0.996837
792,0.999435
793,1.00242
794,1.00274
795,1.00018
796,0.997647
797,1.00168
798,0.999987
799,1.00054
800,0.996699
801,0.996127
802,0.994761
803,1.00205
804,1.00417
805,1.00406
806,0.999322
807,1.00189
808,0.998836
809,0.995059
810,1.00172
811,0.993395
812,1.00302
813,1.00226
814,1.00174
815,1.00037
816,0.999151
817,1.00398
818,1.00092
819,1.00393
820,1.00219
821,1.00078
822,0.995469
823,1.00265
824,0.997024
825,1.00388
826,1.0009
827,0.999649
828,1.00635
829,0.999261
830,0.999857
831,0.995952
832,1.00395
833,0.999198
834,1.0003
835,0.998844
836,1.0023
837,0.998239
838,0.999721
839,1.00223
840,1.00001
841,0.99599
842,0.99793
843,0.998245
844,0.999099
845,0.998745
846,1.00198
847,1.00061
848,1.00098
849,1.0032
850,1.0009
851,1.00147
852,0.997855
853,1.00132
854,1.0045
855,0.999989
856,0.998157
857,1.00198
858,0.998733
859,0.999522
860,0.996122
861,0.997561
862,1.00261
863,1.00286
864,1.00055
865,0.999608
866,1.00247
867,1.00084
868,1.00278
869,1.0001
870,0.99912
871,1.00276
872,0.997252
873,1.00308
874,1.00125
875,0.997897
876,1.00329
877,1.00251
878,0.99771
879,0.997518
880,0.993479
881,1.00048
882,0.996433
883,0.998232
884,0.99868
885,1.00519
886,0.998311
887,1.00038
888,1.00443
889,0.99929
890,0.996893
891,1.00051
892,1.00009
893,1.00135
894,0.999695
895,1.00325
896,0.995283
897,1.00159
898,1.00002
899,0.997093
900,0.996201
901,1.00111
902,0.998493
903,1.00064
904,0.998467
905,1.00547
906,0.99921
907,0.996329
908,1.00333
909,0.999291
910,0.999713
911,0.997556
912,1.00302
913,1.00069
914,1.00084
915,0.999582
916,1.00057
917,1.00246
918,0.997672
919,1.00077
920,0.99628
921,0.999257
922,0.994378
923,0.99991
924,1.00299
925,1.00154
926,0.99569
927,1.00103
928,1.00125
929,0.998298
930,0.994785
931,1.00002
932,1.00182
933,0.997267
934,0.999199
935,0.996761
936,1.00205
937,1.0037
938,1.00337
939,0.996962
940,1.00026
941,1.00215
942,0.996605
943,0.996897
944,1.00246
945,0.997158
946,1.00304
947,1.00004
948,1.00067
949,1.00297
950,0.995188
951,1.00175
952,0.999015
953,0.996635
954,1.00226
955,1.00291
956,0.99687
957,0.999761
958,0.998825
959,1.00077
960,1.00158
961,0.999895
962,0.998607
963,0.999091
964,1.00196
965,0.999482
966,0.999159
967,1.00085
968,0.999769
969,1.0011
970,1.00377
971,1.00018
972,1.00098
973,0.996276
974,1.00024
975,0.995728
976,0.993986
977,1.00457
978,1.00076
979,1.00403
980,1.0024
981,1.00285
982,1.0023
983,0.996577
984,0.994217
985,0.998672
986,0.997542
987,1.00178
988,1.00267
989,1.00245
990,1.00167
991,1.00002
992,1.00009
993,1.00007
994,0.999795
995,1.00291
996,0.999193
997,1.00407
998,1.00534
999,0.999281
1000,1.00102
1001,0.996312
1002,0.997829
1003,1.00076
1004,1.00061
1005,0.997367
1006,1.0023
1007,0.999314
1008,0.994351
1009,1.00145
1010,0.997461
1011,1.00033
1012,1.00283
1013,1.00049
1014,0.999076
1015,0.995428
1016,0.994081
1017,0.996637
1018,1.0023
1019,1.00012
1020,1.0017
1021,1.00001
1022,1.00136
1023,0.99744
1024,1.00086
1025,1.00065
1026,0.995796
1027,0.995086
1028,0.999876
1029,1.00015
1030,0.999349
1031,1.00342
1032,1.00336
1033,0.99564
1034,1.00321
1035,1.00172
1036,1.00095
1037,0.997808
1038,1.00245
1039,1.00155
1040,1.00255
1041,0.996626
1042,1.00001
1043,0.997674
1044,1.00092
1045,1.00195
1046,0.998418
1047,0.999205
1048,0.99807
1049,0.998491
1050,1.00188
1051,1.00322
1052,1.00445
1053,1.00481
1054,1.00192
1055,0.994863
1056,1.00014
1057,1.00047
1058,1.00079
1059,1.00114
1060,1.00433
1061,0.999553
1062,1.00388
1063,0.994232
1064,0.999846
1065,0.999292
1066,1.00056
1067,0.999527
1068,0.998963
1069,1.00303
1070,1.00354
1071,0.99791
1072,1.00255
1073,1.00439
1074,0.997862
1075,0.998962
1076,0.997943
1077,1.00366
1078,0.996356
1079,0.999958
1080,1.00311
1081,0.999595
1082,1.00187
1083,1.00053
1084,1.0078
1085,1.00107
1086,1.00023
1087,1.0003
1088,1.00072
1089,1.0008
1090,0.995989
1091,1.00095
1092,1.00152
1093,1.00443
1094,0.99892
1095,1.00135
1096,1.00093
1097,1.00157
1098,1.00075
1099,0.998962
1100,1.00424
1101,0.996627
1102,1.00517
1103,1.00152
1104,1.0024
1105,0.997696
1106,0.999507
1107,1.00429
1108,1.00379
1109,0.997138
1110,1.00345
1111,0.998778
1112,0.999079
1113,1.00225
1114,1.00263
1115,1.00165
1116,1.00134
1117,1.00021
1118,0.997972
1119,0.998443
1120,0.998662
1121,1.00139
1122,0.998209
1123,1.00001
1124,1.00208
1125,1.00104
1126,0.996977
1127,0.995008
1128,0.99983
1129,1.00527
1130,1.00348
1131,1.00297
1132,1.00551
1133,0.998962
1134,0.999585
1135,0.995671
1136,1.00067
1137,1.00531
1138,0.998698
1139,0.999623
1140,0.994244
1141,1.00045
1142,1.00318
1143,0.999367
1144,0.998427
1145,0.998944
1146,0.998714
1147,0.999492
1148,0.995714
1149,1.00431
1150,0.997106
1151,1.00334
1152,1.00653
1153,0.999286
1154,0.996563
1155,1.0035
1156,1.00431
1157,0.998488
1158,0.998518
1159,0.99944
1160,1.00317
1161,0.998786
1162,1.00287
1163,0.997327
1164,1.00074
1165,1.00345
1166,1.00247
1167,0.999482
1168,0.996916
1169,0.999249
1170,1.00055
1171,1.00007
1172,1.00199
1173,0.998557
1174,1.00361
1175,1.00097
1176,0.996053
1177,0.995816
1178,1.00042
1179,0.996464
1180,0.998808
1181,0.99692
1182,0.996847
1183,0.999923
1184,1.00026
1185,1.00161
1186,1.00143
1187,1.00353
1188,1.00045
1189,0.99604
1190,0.99922
1191,1.00188
1192,1.00077
1193,1.00566
1194,1.00048
1195,1.00014
1196,0.997395
1197,1.00426
1198,0.999188
1199,1.0029
1200,0.998594
1201,1.00434
1202,0.99642
1203,1.00208
1204,0.997105
1205,1.00299
1206,1.00076
1207,1.00375
1208,0.996779
1209,0.993279
1210,0.999485
1211,1.0037
1212,1.00166
1213,0.99963
1214,0.999863
1215,0.998078
1216,1.00499
1217,1.00376
1218,1.00568
1219,1.00156
1220,0.99737
1221,1.00102
1222,1.0014
1223,0.997783
1224,1.00373
1225,1.00236
1226,1.00151
1227,0.994806
1228,0.998801
1229,0.998344
1230,0.99758
1231,1.00149
1232,1.00009
1233,0.994369
1234,0.998663
1235,1.00093
1236,0.995163
1237,1.00093
1238,0.997422
1239,1.00008
1240,1.00289
1241,1.00397
1242,0.997767
1243,0.995967
1244,0.993834
1245,0.998598
1246,1.00317
1247,1.00004
1248,1.00254
1249,0.999938
1250,0.994766
1251,0.99515
1252,0.999275
1253,0.998702
1254,0.995015
1255,0.999803
1256,0.999949
1257,0.99511
1258,1.00013
1259,0.996794
1260,1.00162
1261,0.996374
1262,0.999201
1263,0.998612
1264,0.997942
1265,1.0051
1266,0.997454
1267,1.00319
1268,1.00024
1269,1.00188
1270,1.00006
1271,0.998185
1272,1.00331
1273,0.99756
1274,1.0015
1275,1.00125
1276,0.999478
1277,0.999174
1278,1.00219
1279,1.0055
1280,1.00057
1281,1.00228
1282,1.00319
1283,0.995014
1284,1.00353
1285,1.00335
1286,0.997505
1287,0.999984
1288,0.994224
1289,1.00291
1290,1.0004
1291,0.999989
1292,1.0002
1293,1.00043
1294,0.9949
1295,0.994383
1296,1.00258
1297,1.0027
1298,1.00242
1299,1.00617
1300,0.995549
1301,0.99345
1302,1.00264
1303,0.999162
1304,0.998491
1305,1.0027
1306,0.99833
1307,1.00228
1308,1.00856
1309,1.00021
1310,1.00325
1311,0.998859
1312,1.00415
1313,1.0005
1314,1.00103
1315,0.998856
1316,1.00065
1317,0.994759
1318,1.00163
1319,0.9957
1320,0.996188
1321,1.00173
1322,0.999797
1323,0.995373
1324,0.998033
1325,1.00143
1326,1.00133
1327,0.99961
1328,0.998269
1329,0.998572
1330,0.998172
1331,0.998486
1332,0.99957
1333,0.99766
1334,1.00199
1335,1.00613
1336,0.999469
1337,1.00116
1338,1.0004
1339,1.00103
1340,1.00258
1341,1.00031
1342,0.99812
1343,1.00154
1344,0.998297
1345,1.00151
1346,1.00732
1347,0.998513
1348,0.997406
1349,0.999922
1350,1.00086
1351,1.00336
1352,1.00367
1353,0.999445
1354,1.004
1355,1.00312
1356,0.998012
1357,1.00068
1358,1.00316
1359,0.996293
1360,1.00535
1361,1.00087
1362,0.998026
1363,1.00214
1364,1.00212
1365,1.0053
1366,1.00543
1367,0.999872
1368,0.995377
1369,0.997472
1370,0.996045
1371,0.99904
1372,1.00146
1373,1.00135
1374,1.00521
1375,1.00196
1376,1.00124
1377,0.997787
1378,0.997869
1379,0.998659
1380,0.998569
1381,1.00096
1382,1.0025
1383,1.00116
1384,0.99816
1385,0.998493
1386,1.00328
1387,1.0018
1388,0.998912
1389,1.00227
1390,0.998184
1391,0.999227
1392,1.00052
1393,0.997767
1394,0.999494
1395,1.00125
1396,1.00045
1397,1.00339
1398,0.997825
1399,0.99644
1400,0.999333
1401,1.00051
1402,1.00244
1403,0.995426
1404,0.997084
1405,0.994741
1406,1.00066
1407,1.00114
1408,1.00483
1409,0.998711
1410,1.00117
1411,1.00017
1412,1.00388
1413,0.99675
1414,0.999324
1415,0.999352
1416,0.999612
1417,1.00453
1418,1.00526
1419,0.998826
1420,0.997649
1421,0.999339
1422,0.998107
1423,0.998976
1424,0.998061
1425,0.999376
1426,0.995488
1427,1.00072
1428,0.999125
1429,1.00038
1430,1.00058
1431,0.997977
1432,0.999503
1433,0.996464
1434,1.00057
1435,1.00207
1436,1.00206
1437,1.00284
1438,1.00635
1439,1.00177
1440,0.999744
1441,1.00288
1442,0.997948
1443,0.999499
1444,1.00362
1445,1.00375
1446,0.99982
1447,1.00567
1448,0.999258
1449,1.00516
1450,0.999996
1451,1.00243
1452,1.00219
1453,0.998829
1454,0.994231
1455,1.00159
1456,0.999189
1457,1.00251
1458,0.999621
1459,0.994305
1460,1.00199
1461,1.00141
1462,1.00235
1463,0.999469
1464,0.998395
1465,1.00244
1466,0.996945
1467,0.999589
1468,0.997089
1469,0.99938
1470,1.00455
1471,1.00158
1472,0.995293
1473,0.998979
1474,0.997685
1475,1.00203
1476,0.999239
1477,0.999571
1478,1.00144
1479,0.997245
1480,1.00631
1481,1.0018
1482,1.00144
1483,1.0008
1484,1.0022
1485,1.002
1486,0.999108
1487,0.998341
1488,0.999674
1489,0.998077
1490,1.00126
1491,1.00068
1492,0.999395
1493,0.999136
1494,1.00102
1495,0.994486
1496,1.00069
1497,0.996821
1498,1.00025
1499,1.00106
1500,0.995451
1501,0.998795
1502,0.998995
1503,0.997991
1504,0.999982
1505,0.998491
1506,0.997809
1507,1.00101
1508,1.00126
1509,0.997919
1510,1.00176
1511,1.00034
1512,1.00263
1513,0.996047
1514,0.999557
1515,1.00148
1516,1.00105
1517,1.00317
1518,1.00425
1519,1.00181
1520,0.997403
1521,1.00031
1522,0.999713
1523,1.0009
1524,0.997738
1525,0.99963
1526,1.00088
1527,1.00281
1528,1.00407
1529,1.00179
1530,1.00038
1531,0.997493
1532,0.998618
1533,1.00251
1534,0.998794
1535,0.995688
1536,0.999719
1537,0.999195
1538,1.00018
1539,0.999527
1540,0.998846
1541,0.998495
1542,1.00235
1543,1.00143
1544,0.999006
1545,1.00288
1546,0.998925
1547,0.996578
1548,0.99795
1549,1.00205
1550,0.999599
1551,0.998141
1552,0.996379
1553,1.00247
1554,1.00083
1555,0.997616
1556,1.00106
1557,0.999748
1558,1.00181
1559,0.998513
1560,0.998855
1561,1.00338
1562,1.00044
1563,1.00093
1564,0.999559
1565,0.995807
1566,0.999971
1567,1.00241
1568,1.0021
1569,1.00059
1570,1.00127
1571,0.999392
1572,0.996728
1573,0.99823
1574,1.00236
1575,1.00327
1576,0.998044
1577,1.00066
1578,0.996659
1579,1.00139
1580,0.999334
1581,1.00395
1582,0.999541
1583,1.00214
1584,0.99956
1585,1.00228
1586,0.998825
1587,1.0004
1588,0.996993
1589,1.00573
1590,1.00071
1591,0.997853
1592,0.996563
1593,1.00269
1594,1.00013
1595,1.00588
1596,0.997253
1597,1.00087
1598,1.0014
1599,1.00165
1600,0.993171
1601,1.00072
1602,1.00475
1603,1.00113
1604,0.995751
1605,1.00231
1606,0.995948
1607,0.998869
1608,0.998411
1609,0.99536
1610,0.999447
1611,1.0057
1612,1.00308
1613,0.99938
1614,0.995089
1615,0.996745
1616,0.995269
1617,0.998842
1618,0.998019
1619,0.995494
1620,0.997082
1621,0.99868
1622,1.00016
1623,0.997372
1624,1.00108
1625,1.00154
1626,0.998579
1627,1.00077
1628,1.00559
1629,1.00145
1630,1.0018
1631,0.998852
1632,1.00374
1633,0.998832
1634,0.999694
1635,1.00019
1636,1.00259
1637,0.997313
1638,1.00064
1639,1.00216
1640,0.996467
1641,1.00349
1642,0.999445
1643,1.00189
1644,0.999313
1645,1.00168
1646,1.00372
1647,0.99656
1648,1.0012
1649,0.999288
1650,1.00122
1651,1.00184
1652,0.999532
1653,1.00107
1654,1.00111
1655,0.996964
1656,0.996987
1657,1.00371
1658,1.0028
1659,1.00064
1660,1.00186
1661,0.999774
1662,1.00114
1663,0.99974
1664,1.00082
1665,1.00091
1666,0.999512
1667,0.997688
1668,1.00028
1669,0.999935
1670,0.998318
1671,0.998851
1672,1.00148
1673,0.995421
1674,1.00166
1675,0.999385
1676,1.00099
1677,0.997993
1678,0.99769
1679,0.995032
1680,0.999513
1681,0.999854
1682,0.996861
1683,1.00172
1684,1.00235
1685,0.999029
1686,0.994756
1687,1.00029
1688,0.999649
1689,1.00307
1690,0.999482
1691,1.00453
1692,1.00303
1693,0.994499
1694,1.00038
1695,0.996141
1696,0.994301
1697,0.997312
1698,1.00189
1699,1.00096
1700,0.995707
1701,1.00097
1702,1.0005
1703,1.00056
1704,1.00061
1705,0.996118
1706,1.00804
1707,0.999214
1708,1.00334
1709,1.00514
1710,1.00565
1711,1.00436
1712,1.0009
1713,0.997054
1714,0.999342
1715,1.00138
1716,1.00009
1717,1.00091
1718,0.998417
1719,1.00316
1720,0.997132
1721,1.00587
1722,0.999012
1723,1.00213
1724,0.996913
1725,1.00044
1726,1.0018
1727,0.999186
1728,1.00146
1729,1.00183
1730,1.0046
1731,1.00359
1732,1.00227
1733,1.0045
1734,1.00173
1735,0.999453
1736,0.996847
1737,0.99987
1738,1.00193
1739,1.00183
1740,1.00333
1741,0.998782
1742,0.993857
1743,1.00138
1744,0.995337
1745,1.00097
1746,1.0044
1747,0.999787
1748,0.998305
1749,0.999693
1750,1.00129
1751,0.997338
1752,1.00175
1753,1.00295
1754,1.00167
1755,1.00327
1756,0.994769
1757,0.999092
1758,1.00061
1759,1.00085
1760,0.997611
1761,0.998256
1762,1.0007
1763,0.997728
1764,1.00268
1765,0.999397
1766,1.00211
1767,0.999022
1768,0.997603
1769,0.998364
1770,1.0025
1771,0.999257
1772,0.997097
1773,1.00348
1774,0.998443
1775,1.00274
1776,0.996475
1777,1.00248
1778,0.998124
1779,1.00144
1780,0.995558
1781,0.996052
1782,0.996109
1783,1.00233
1784,1.00308
1785,0.998018
1786,1.00084
1787,0.99843
1788,1.00455
1789,0.997392
1790,1.00238
1791,0.997142
1792,1.00153
1793,1.003
1794,0.99983
1795,1.00309
1796,0.99953
1797,0.997267
1798,0.996127
1799,1.00208
1800,1.00171
1801,1.00072
1802,0.99553
1803,0.997956
1804,1.00044
1805,0.994851
1806,0.993107
1807,0.997141
1808,0.998211
1809,1.00455
1810,1.00033
1811,0.994764
1812,1.00216
1813,1.00047
1814,1.00168
1815,1.00393
1816,1.00071
1817,0.999718
1818,1.00434
1819,1.00384
1820,0.99794
1821,0.998669
1822,1.00524
1823,1.00192
1824,0.998666
1825,1.00105
1826,1.00396
1827,0.997439
1828,1.00144
1829,1.00256
1830,0.997898
1831,1.00016
1832,1.0039
1833,1.00592
1834,0.997838
1835,1.00122
1836,0.999004
1837,0.998036
1838,1.00193
1839,1.0012
1840,0.999177
1841,1.00061
1842,1.00434
1843,1.00113
1844,1.00314
1845,1.00132
1846,0.999006
1847,1.00065
1848,0.997594
1849,0.997461
1850,0.998563
1851,0.999731
1852,1.00587
1853,0.997155
1854,0.999302
1855,1.00064
1856,1.00483
1857,0.99905
1858,0.999775
1859,0.999401
1860,0.998525
1861,0.997298
1862,0.999517
1863,1.00182
1864,0.99924
1865,0.999948
1866,0.990883
1867,1.00041
1868,0.999331
1869,0.998103
1870,1.00653
1871,1.00116
1872,0.999996
1873,1.00423
1874,0.999669
