MDTU,S_B
180,1.0023
181,0.998208
182,1.00348
183,0.997681
184,1.00432
185,1.00432
186,0.999226
187,1.00187
188,1.00671
189,1.00713
190,1.01243
191,1.0065
192,1.01124
193,1.00243
194,1.00026
195,0.99866
196,1.00498
197,1.00644
198,0.997571
199,0.992622
200,1.00033
201,1.00249
202,0.995007
203,1.00083
204,0.993832
205,0.995574
206,1.00237
207,1.00237
208,0.993624
209,0.997337
210,1.00647
211,1.00595
212,0.996087
213,1.00556
214,1.00526
215,1.00555
216,0.99786
217,0.992639
218,0.994998
219,0.998807
220,0.9968
221,0.998734
222,1.00021
223,1.00071
224,0.993656
225,0.999119
226,0.991739
227,0.991739
228,0.997067
229,0.997067
230,0.993946
231,0.994157
232,1.00054
233,0.999455
234,1.00223
235,1.00389
236,0.994432
237,1.00109
238,0.996043
239,1.00386
240,0.997223
241,1.00158
242,0.996471
243,0.993996
244,1.00122
245,0.994258
246,0.995716
247,0.991649
248,0.99928
249,0.989963
250,1.00625
251,0.994265
252,0.993372
253,0.99991
254,0.997364
255,0.996839
256,0.992211
257,0.990583
258,0.991501
259,0.990941
260,0.997835
261,1.00358
262,1.00064
263,1.00485
264,1.00531
265,0.99565
266,0.995965
267,0.995937
268,1.00106
269,1.00155
270,0.999929
271,0.996961
272,0.999847
273,1.00207
274,0.999666
275,1.00266
276,1.0002
277,0.996747
278,0.991364
279,1.00155
280,0.997439
281,0.997439
282,1.00015
283,1.00015
284,0.997412
285,0.995594
286,0.995459
287,0.995546
288,0.994636
289,0.994636
290,0.993933
291,0.992166
292,0.994032
293,0.992829
294,0.995733
295,0.99799
296,0.995506
297,0.994406
298,0.99659
299,0.9877
300,0.985775
301,0.990481
302,0.980742
303,1.00948
304,1.00181
305,1.00098
306,0.995882
307,1.00063
308,0.994406
309,0.994149
310,0.998334
311,0.996058
312,0.995438
313,0.993529
314,1.00158
315,1.00469
316,1.00222
317,1.00914
318,0.999835
319,1.00464
320,0.996854
321,0.993246
322,0.99942
323,0.993261
324,1.0024
325,1
326,1.00556
327,1.00379
328,0.995217
329,0.992309
330,0.995061
331,0.995155
332,0.998365
333,0.99366
334,0.996675
335,0.998247
336,0.998247
337,0.998372
338,1.00253
339,1.00074
340,0.997965
341,1.00599
342,1.001
343,1.00622
344,1.00255
345,1.00273
346,0.990846
347,0.995892
348,0.990838
349,0.99598
350,0.996961
351,0.999921
352,0.998062
353,0.993176
354,0.998134
355,0.998134
356,0.995644
357,0.99315
358,0.993084
359,0.998364
360,0.997285
361,0.997259
362,0.997259
363,0.993695
364,0.993276
365,0.99645
366,0.994205
367,1.00017
368,1.00051
369,1.0014
370,1.00141
371,0.99939
372,0.997141
373,0.99719
374,0.99719
375,1.00573
376,1.00226
377,1.00393
378,0.9979
379,0.992888
380,0.996826
381,0.987659
382,1.00229
383,1.00138
384,1.00492
385,0.997642
386,0.996092
387,0.999497
388,1.00303
389,0.993299
390,0.993299
391,0.997665
392,0.998169
393,0.99795
394,0.99748
395,0.995725
396,0.990706
397,0.99021
398,0.994591
399,0.991841
400,0.996096
401,0.992502
402,0.995723
403,1.00061
404,1.00066
405,1.00426
406,1.0038
407,1.00679
408,1.0093
409,0.999835
410,0.999209
411,0.99829
412,0.997206
413,1.00107
414,0.996133
415,1.00254
416,1.00372
417,0.998186
418,0.994258
419,0.993158
420,0.999677
421,0.991802
422,1.00106
423,1.00155
424,1.00991
425,1.00317
426,1.0057
427,1.00651
428,1.00135
429,1.00533
430,0.996725
431,1.00008
432,0.997885
433,0.997885
434,0.993327
435,0.992608
436,0.992608
437,0.998448
438,0.98969
439,0.994038
440,0.997451
441,1.00327
442,1.0018
443,1.00707
444,0.994556
445,1.00103
446,1.00167
447,0.994065
448,0.998502
449,0.993866
450,1.00136
451,0.990936
452,0.996709
453,1.00135
454,1.00201
455,1.00132
456,0.997825
457,1.0044
458,1.00896
459,0.996558
460,1.00137
461,0.994086
462,0.994086
463,0.996032
464,1.00125
465,1.00125
466,1.00551
467,1.0031
468,0.998342
469,1.00526
470,1.00179
471,1.00672
472,1.00615
473,1.00337
474,0.996673
475,0.993403
476,0.997293
477,0.997293
478,0.992828
479,1.00058
480,1.00544
481,1.00544
482,0.999708
483,1.00112
484,1.00112
485,1.00256
486,0.994273
487,1.00058
488,0.994986
489,0.999717
490,0.99145
491,1.00205
492,1.00205
493,1.00205
494,0.99639
495,0.997703
496,0.993699
497,0.992963
498,0.996471
499,0.997081
500,1.00393
501,0.996939
502,1.00268
503,0.991477
504,0.994043
505,0.997264
506,0.996612
507,0.996612
508,0.993058
509,0.993119
510,0.991853
511,0.995999
512,0.997973
513,0.98793
514,1.00085
515,0.999448
516,0.997702
517,0.999539
518,0.992676
519,0.997351
520,0.994237
521,0.994447
522,0.999517
523,0.999517
524,0.998281
525,0.996617
526,0.988931
527,0.999195
528,0.995349
529,0.999169
530,0.99901
531,0.996321
532,0.992268
533,0.994112
534,1.00077
535,0.996368
536,1.0015
537,1.00642
538,1.00642
539,1.00642
540,1.00642
541,0.99684
542,0.992942
543,0.995959
544,0.993883
545,0.996735
546,0.996064
547,0.998378
548,1.00663
549,1.00419
550,1.00327
551,0.995766
552,0.984693
553,0.991392
554,0.995585
555,1.00501
556,1.00741
557,0.997811
558,0.99856
559,0.99871
560,0.999644
561,0.999568
562,1.00026
563,1.00464
564,0.996954
565,1.00502
566,0.999108
567,0.996085
568,0.996084
569,0.997785
570,0.998844
571,0.988444
572,0.986477
573,0.987455
574,0.997124
575,0.997124
576,0.991376
577,0.991325
578,0.988078
579,0.988078
580,0.991621
581,0.99673
582,1.00124
583,1.00931
584,1.00236
585,0.999505
586,1.00146
587,0.996056
588,0.986801
589,0.999739
590,0.999739
591,0.997169
592,0.995221
593,0.993073
594,0.993388
595,0.994253
596,0.998745
597,0.998745
598,0.998745
599,0.982916
600,0.988531
601,0.991381
602,0.998644
603,0.999292
604,1.00102
605,0.991982
606,0.992193
607,0.992931
608,0.99383
609,0.98762
610,0.991446
611,0.990726
612,0.991787
613,0.993845
614,0.988444
615,0.988131
616,0.991656
617,0.991744
618,1.00407
619,0.998391
620,1.00157
621,1.004
622,1.00078
623,1.00352
624,1.00252
625,1.008
626,1.00109
627,1.00372
628,0.996382
629,1.0019
630,0.994013
631,0.996565
632,0.995424
633,0.998401
634,0.997079
635,0.99761
636,0.994608
637,1.01313
638,0.997394
639,1.00858
640,1.00858
641,1.00854
642,0.996484
643,1.01005
644,1.01005
645,1.00489
646,1.00804
647,1.00086
648,1.00211
649,1.00275
650,1.00359
651,1.00099
652,1.00252
653,0.992257
654,0.99749
655,0.998681
656,1.00322
657,1.00042
658,0.991576
659,1.00321
660,0.994342
661,0.990104
662,1.00174
663,0.997612
664,0.99314
665,0.995977
666,0.994102
667,0.99672
668,0.993486
669,0.998775
670,0.992518
671,0.996534
672,0.996669
673,0.990453
674,0.994451
675,0.987307
676,0.993217
677,0.993727
678,0.99683
679,0.991938
680,0.98867
681,0.994105
682,0.990418
683,0.9925
684,0.992896
685,0.992719
686,0.995376
687,0.996228
688,0.995088
689,0.996464
690,0.993426
691,0.993426
692,0.998392
693,0.991582
694,0.995737
695,0.997179
696,0.996313
697,0.99037
698,1.00267
699,0.995739
700,1.00189
701,0.997185
702,1.00507
703,0.99788
704,0.996651
705,0.996651
706,0.994207
707,1.0006
708,1.00198
709,0.996834
710,1.00113
711,0.994256
712,0.995716
713,0.992739
714,0.994983
715,0.990321
716,0.998523
717,0.994216
718,0.999988
719,0.994908
720,0.999875
721,1.00481
722,1.0098
723,1.0098
724,1.00736
725,1.00334
726,0.989977
727,1.00138
728,1.00288
729,0.995073
730,0.994671
731,0.990664
732,0.997951
733,1.00447
734,1.00924
735,0.996588
736,0.998265
737,0.994545
738,0.997506
739,1.00585
740,1.00453
741,0.996142
742,0.989616
743,0.988673
744,0.995953
745,0.993289
746,0.999144
747,1.00078
748,0.998243
749,0.999124
750,0.998784
751,0.992923
752,0.985906
753,0.99743
754,0.990251
755,0.994986
756,0.998041
757,0.993994
758,0.997952
759,0.990665
760,0.99779
761,0.997274
762,0.997277
763,0.988061
764,0.99148
765,0.992147
766,0.993622
767,0.994808
768,0.997401
769,0.996169
770,1.00317
771,1.00577
772,1.00395
773,0.998446
774,0.996983
775,0.993482
776,0.992067
777,0.994393
778,1.00004
779,0.99407
780,1.01064
781,0.997212
782,0.99854
783,0.995302
784,0.995858
785,1.0003
786,1.00015
787,1.00015
788,0.998932
789,1.00243
790,1.00614
791,1.00339
792,1.00807
793,1.00359
794,0.998815
795,0.998815
796,0.9936
797,0.996202
798,0.997825
799,0.993769
800,1.0015
801,1.00233
802,0.997069
803,0.997559
804,0.99517
805,0.996399
806,0.998749
807,1.0046
808,0.99386
809,0.995514
810,1.00114
811,0.992845
812,0.993767
813,0.99681
814,0.996145
815,0.99462
816,0.992537
817,0.998732
818,0.998509
819,0.995044
820,0.995497
821,1.00257
822,1.0042
823,0.988481
824,0.996646
825,0.999382
826,0.996659
827,0.993289
828,0.999091
829,0.994515
830,0.997904
831,0.999153
832,0.999153
833,1.0007
834,0.993922
835,0.997484
836,0.997484
837,0.992217
838,0.999957
839,0.999957
840,0.989536
841,0.992633
842,0.995816
843,0.999534
844,0.998139
845,0.998964
846,0.996207
847,0.997149
848,0.998465
849,1.00188
850,0.994503
851,0.992812
852,0.997741
853,0.996466
854,0.999851
855,0.994948
856,1.00049
857,1.00488
858,0.998524
859,1.00364
860,0.999016
861,0.998163
862,0.994553
863,1.0037
864,1.00577
865,0.99642
866,0.996955
867,0.992106
868,0.998661
869,1.00377
870,1.00257
871,1.00257
872,0.999054
873,1.00924
874,0.993098
875,0.988639
876,0.999377
877,0.988391
878,0.996191
879,0.990388
880,1.00155
881,1.00562
882,1.00625
883,0.999132
884,1.00188
885,1.00188
886,0.997367
887,0.996279
888,0.995414
889,0.99907
890,1.00844
891,1.00692
892,0.999948
893,1.00467
894,1.00501
895,1.00792
896,1.00792
897,0.999897
898,1.00859
899,1.00179
900,1.00569
901,1.00649
902,1.00366
903,0.999191
904,1.00913
905,1.00913
906,0.995439
907,0.993856
908,0.993856
909,0.993131
910,0.990591
911,0.991837
912,0.993966
913,0.991774
914,0.995432
915,0.995432
916,1.0031
917,0.996066
918,0.99687
919,1.00389
920,1.00389
921,0.994257
922,0.994989
923,0.994108
924,0.997784
925,1.00391
926,0.994343
927,0.994769
928,0.993008
929,0.985517
930,0.993007
931,0.99543
932,0.994533
933,0.991282
934,0.99411
935,0.991639
936,0.999818
937,0.997397
938,0.997397
939,0.994147
940,1.00004
941,0.991206
942,0.991268
943,1.00297
944,0.999735
945,0.999203
946,0.998488
947,1.00195
948,1.00285
949,0.995664
950,0.999178
951,0.995878
952,1.00108
953,0.99815
954,0.998665
955,0.995431
956,0.994248
957,0.994248
958,0.993029
959,0.994942
960,0.994942
961,1.00007
962,0.998919
963,0.994718
964,0.992009
965,0.999827
966,0.989652
967,0.994361
968,0.995691
969,1.00193
970,0.998977
971,0.998977
972,0.992655
973,0.996529
974,0.992527
975,0.998114
976,0.997683
977,0.995001
978,0.995691
979,0.998579
980,0.998482
981,0.99935
982,0.997281
983,1.00107
984,0.9928
985,0.997269
986,0.998214
987,1.00699
988,1.00699
989,1.00455
990,1.00022
991,0.999132
992,0.999438
993,0.998386
994,0.998386
995,0.996742
996,0.997316
997,0.991816
998,0.992991
999,0.997446
1000,0.996326
1001,0.998948
1002,0.99483
1003,1.00547
1004,0.995106
1005,1.00275
1006,1.00445
1007,0.998619
1008,0.998419
1009,0.999654
1010,1.00435
1011,1.00087
1012,0.996395
1013,0.996395
1014,1.00232
1015,0.99682
1016,1.00058
1017,1.00132
1018,0.997607
1019,0.997371
1020,0.992445
1021,0.994169
1022,0.999852
1023,0.999355
1024,0.999954
1025,1.00397
1026,1.00447
1027,1.00447
1028,1.00141
1029,1.0042
1030,1.0043
1031,1.00204
1032,1.00338
1033,1.00338
1034,0.998484
1035,1.0054
1036,0.994398
1037,0.99858
1038,0.99858
1039,0.996187
1040,0.992995
1041,0.994098
1042,0.990782
1043,0.993837
1044,1.00064
1045,0.997437
1046,1.00044
1047,0.989032
1048,0.995801
1049,0.997322
1050,0.994996
1051,1.00596
1052,0.996258
1053,1.00017
1054,0.998029
1055,0.994934
1056,0.99358
1057,0.997569
1058,1.00191
1059,1.00224
1060,0.99416
1061,0.99737
1062,1.00513
1063,1.00162
1064,1.00224
1065,1.00403
1066,0.999036
1067,1.00105
1068,1.00373
1069,1.00344
1070,1.00097
1071,1.00761
1072,1.00731
1073,1.00634
1074,1.00201
1075,1.00193
1076,0.997334
1077,1.00338
1078,1.00253
1079,0.998708
1080,0.994204
1081,0.996144
1082,1.00107
1083,0.994111
1084,1.00628
1085,1.00628
1086,0.990552
1087,0.998285
1088,0.999714
1089,0.996711
1090,0.996428
1091,0.998971
1092,0.999676
1093,1.0009
1094,1.00641
1095,1.01069
1096,0.996205
1097,1.00179
1098,1.00105
1099,1.00039
1100,0.99643
1101,1.00193
1102,0.998493
1103,0.996247
1104,0.993211
1105,0.994286
1106,0.996502
1107,1.00011
1108,0.99134
1109,1.00452
1110,0.999351
1111,1.00184
1112,1.00052
1113,1.0075
1114,1.00298
1115,1.00373
1116,0.997724
1117,0.993653
1118,0.99644
1119,0.994855
1120,0.998077
1121,0.990243
1122,0.997816
1123,0.996193
1124,1.00179
1125,0.990246
1126,1.00158
1127,1.0006
1128,1.00411
1129,1.00029
1130,1.00378
1131,1.00378
1132,0.996886
1133,1.00119
1134,0.992965
1135,0.996489
1136,0.99771
1137,1.00063
1138,1.00243
1139,1.0013
1140,1.00516
1141,0.996295
1142,0.994469
1143,0.994746
1144,0.995492
1145,1.00538
1146,1.00166
1147,0.999464
1148,1.00073
1149,1.00317
1150,0.997895
1151,1.00111
1152,0.997692
1153,0.996883
1154,1.00478
1155,0.995309
1156,0.995489
1157,0.994592
1158,0.998476
1159,0.995238
1160,0.990244
1161,0.99808
1162,0.995015
1163,0.998112
1164,1.00407
1165,1.00092
1166,1.00016
1167,0.997105
1168,0.996075
1169,0.996841
1170,0.99293
1171,0.995313
1172,0.99371
1173,0.99863
1174,0.999186
1175,0.997599
1176,0.997599
1177,0.988935
1178,0.997982
1179,0.999091
1180,0.999619
1181,0.999619
1182,0.992708
1183,0.998512
1184,1.0037
1185,0.993807
1186,1.00078
1187,1.00033
1188,0.999429
1189,0.998031
1190,1.00752
1191,0.994503
1192,0.996336
1193,0.999448
1194,0.998819
1195,0.994088
1196,1.00778
1197,0.994689
1198,1.00744
1199,0.996917
1200,1.00055
1201,1.00077
1202,1.00192
1203,0.997653
1204,1.00329
1205,1.00003
1206,1.00003
1207,0.995114
1208,0.999103
1209,0.994324
1210,0.997789
1211,0.997789
1212,0.996486
1213,1.00023
1214,1.00261
1215,1.00261
1216,0.999856
1217,0.99783
1218,0.997414
1219,1.0034
1220,0.998255
1221,0.994705
1222,0.994106
1223,0.998484
1224,0.997433
1225,1.00297
1226,0.998871
1227,1.00508
1228,1.00648
1229,1.00522
1230,0.997206
1231,1.00409
1232,1.00291
1233,0.996211
1234,0.99865
1235,0.999155
1236,1.00007
1237,1.00492
1238,1.002
1239,1.00326
1240,1.00411
1241,1.00058
1242,0.994153
1243,0.999891
1244,1.00619
1245,1.00638
1246,1.00877
1247,1.00527
1248,1.00529
1249,1.00303
1250,1.00533
1251,0.996397
1252,1.00326
1253,0.995568
1254,0.99998
1255,0.99833
1256,0.997598
1257,0.997625
1258,0.997625
1259,1.00299
1260,1.00118
1261,1.00046
1262,1.00822
1263,1.01229
1264,1.01239
1265,1.00158
1266,0.997127
1267,0.991953
1268,0.996427
1269,0.998514
1270,1.00459
1271,1.0042
1272,0.997089
1273,0.997693
1274,0.999917
1275,0.99829
1276,0.996087
1277,0.994142
1278,0.994142
1279,0.993603
1280,0.996542
1281,0.997392
1282,0.998823
1283,0.997305
1284,1.00015
1285,0.991143
1286,0.991937
1287,0.996875
1288,0.996875
1289,0.991162
1290,0.991775
1291,1.00062
1292,0.998639
1293,1.00324
1294,1.00101
1295,1.00174
1296,1.00184
1297,0.991932
1298,0.995086
1299,0.997146
1300,0.991328
1301,0.994054
1302,0.994963
1303,0.99395
1304,0.995712
1305,0.995712
1306,0.995712
1307,1.00317
1308,0.996549
1309,0.994698
1310,0.997979
1311,0.996268
1312,1.00038
1313,0.999304
1314,1.00237
1315,0.997804
1316,0.998845
1317,0.990718
1318,0.990698
1319,0.989659
1320,0.992645
1321,1.00024
1322,0.992372
1323,0.994518
1324,0.991359
1325,0.992588
1326,0.993743
1327,0.995516
1328,0.998502
1329,0.999115
1330,0.996552
1331,0.999844
1332,1.00108
1333,0.998328
1334,0.9996
1335,0.996767
1336,0.997187
1337,0.996509
1338,0.998541
1339,0.998541
1340,1.00133
1341,1.0009
1342,1.0009
1343,1.00524
1344,1.00156
1345,1.0069
1346,1.00662
1347,1.00203
1348,0.99837
1349,0.997603
1350,1.00408
1351,1.00282
1352,0.991156
1353,0.990515
1354,0.992683
1355,0.991052
1356,0.992886
1357,0.988226
1358,0.983609
1359,0.99051
1360,0.991654
1361,0.9916
1362,0.99605
1363,0.993338
1364,0.991958
1365,1.00215
1366,0.998161
1367,0.999556
1368,0.997337
1369,0.999222
1370,0.999394
1371,0.999926
1372,1.00123
1373,1.0032
1374,1.00156
1375,0.99395
1376,0.99395
1377,0.999474
1378,0.998768
1379,1.00717
1380,1.0022
1381,1.00001
1382,0.999686
1383,1.00623
1384,1.00325
1385,1.00207
1386,1.00351
1387,0.995726
1388,0.999278
1389,0.997015
1390,0.999152
1391,0.995398
1392,0.997443
1393,0.999209
1394,0.998184
1395,0.997403
1396,0.998324
1397,0.994451
1398,0.994451
1399,0.995997
1400,0.998333
1401,0.997585
1402,0.997585
1403,0.998755
1404,1.00429
1405,0.996606
1406,1.00309
1407,0.997375
1408,0.99897
1409,0.99897
1410,0.994187
1411,0.990046
1412,1.002
1413,0.998805
1414,1.0043
1415,1.00416
1416,0.999985
1417,0.993766
1418,0.994945
1419,1.00252
1420,1.00036
1421,1.00425
1422,0.996934
1423,0.989707
1424,0.995468
1425,0.995468
1426,0.995468
1427,0.99463
1428,0.997024
1429,0.997325
1430,1.00097
1431,1.00134
1432,0.999449
1433,1.00602
1434,1.01172
1435,1.01172
1436,1.00148
1437,1.00143
1438,0.999795
1439,1.00245
1440,1.01092
1441,1.009
1442,0.996082
1443,1.00122
1444,0.991601
1445,0.993096
1446,1.00318
1447,0.991634
1448,0.997549
1449,0.998506
1450,1.00249
1451,0.99731
1452,0.997812
1453,0.993758
1454,0.995105
1455,0.992935
1456,0.990357
1457,0.99503
1458,0.996413
1459,0.994218
1460,0.996389
1461,0.993963
1462,0.995368
1463,0.994602
1464,1.00319
1465,0.996578
1466,1.00394
1467,0.998616
1468,1.0056
1469,1.00212
1470,0.998058
1471,0.997687
1472,1.0014
1473,0.991898
1474,0.996304
1475,1.00239
1476,1.00239
1477,1.00015
1478,0.995487
1479,0.991543
1480,0.988906
1481,0.994737
1482,0.992188
1483,0.99876
1484,0.987579
1485,0.991181
1486,0.9879
1487,0.993422
1488,0.991974
1489,1.00239
1490,1.0041
1491,0.996726
1492,1.00206
1493,1.00288
1494,1.00143
1495,0.993142
1496,0.993885
1497,0.99564
1498,0.997268
1499,0.990157
1500,0.989721
1501,1.00107
1502,0.992833
1503,0.998497
1504,0.997585
1505,1.005
1506,0.999386
1507,1.0033
1508,1.00092
1509,0.999431
1510,0.992646
1511,0.999039
1512,0.99406
1513,0.986167
1514,0.988847
1515,1.00096
1516,0.999743
1517,1.00472
1518,0.996698
1519,0.99455
1520,1.00025
1521,0.993914
1522,0.995095
1523,0.992935
1524,1.00144
1525,0.998841
1526,0.998198
1527,1.00318
1528,1.00318
1529,0.995641
1530,0.998237
1531,1.00415
1532,0.999818
1533,1.00201
1534,0.994373
1535,1.00188
1536,1.00052
1537,1.00624
1538,1.00296
1539,1.00517
1540,1.00332
1541,1.00325
1542,0.999042
1543,1.01089
1544,1.00649
1545,1.0092
1546,0.992243
1547,1.00127
1548,0.991703
1549,0.996943
1550,0.994248
1551,0.997108
1552,0.996167
1553,1.00482
1554,0.991904
1555,0.999503
1556,0.984376
1557,0.991928
1558,0.993641
1559,0.997622
1560,0.997622
1561,0.997522
1562,0.990508
1563,1.00506
1564,1.00355
1565,0.998916
1566,0.999656
1567,0.99882
1568,0.993295
1569,0.996853
1570,1.00375
1571,0.99807
1572,1.00117
1573,1.00074
1574,1.0025
1575,0.994725
1576,1.0001
1577,0.992773
1578,0.997914
1579,1.00418
1580,1.00214
1581,1.00111
1582,0.999949
1583,1.0065
1584,1.00405
1585,1.0014
1586,0.995882
1587,0.99889
1588,0.999163
1589,0.991633
1590,0.993451
1591,0.996323
1592,1.00191
1593,1.00104
1594,0.997252
1595,0.993178
1596,0.993178
1597,0.990754
1598,0.990754
1599,0.998512
1600,1.00427
1601,0.998061
1602,1.0023
1603,0.999317
1604,1.00635
1605,1.00299
1606,1.00299
1607,0.999311
1608,0.989004
1609,0.994007
1610,0.991558
1611,0.99575
1612,0.997159
1613,0.991315
1614,0.993386
1615,0.992847
1616,0.998577
1617,0.99585
1618,0.992168
1619,0.997003
1620,0.990648
1621,0.993023
1622,0.998972
1623,1.00326
1624,1.00631
1625,0.995561
1626,0.996955
1627,0.98973
1628,0.99401
1629,0.989366
1630,0.982136
1631,1.00237
1632,0.997661
1633,0.994528
1634,0.992978
1635,0.987742
1636,0.987135
1637,0.987951
1638,0.991311
1639,1.00135
1640,1.00135
1641,0.994936
1642,1.00089
1643,1.00206
1644,1.00979
1645,1.00545
1646,1.00498
1647,1.00636
1648,1.00016
1649,1.00345
1650,0.994638
1651,1.00121
1652,0.994759
1653,0.990581
1654,0.997692
1655,1.00255
1656,0.993276
1657,1.00088
1658,1.00321
1659,1.00187
1660,0.999133
1661,1.00282
1662,1.01059
1663,1.00467
1664,0.990873
1665,0.9913
1666,0.99139
1667,0.995519
1668,1.00155
1669,0.996014
1670,0.994048
1671,0.99814
1672,0.996837
1673,0.999579
1674,0.993598
1675,0.993447
1676,1.00187
1677,1.00185
1678,1.00095
1679,0.996997
1680,0.998388
1681,0.997971
1682,1.00773
1683,1.00439
1684,1.00805
1685,1.00312
1686,1.00893
1687,1.00452
1688,1.0044
1689,0.995882
1690,1.00053
1691,1.00541
1692,0.997783
1693,1.00002
1694,0.99987
1695,0.995318
1696,0.9954
1697,1.00174
1698,0.996275
1699,0.99899
1700,0.993236
1701,0.996138
1702,1.00062
1703,1.0049
1704,0.99822
1705,1.00503
1706,0.995257
1707,0.997431
1708,1.00169
1709,0.996487
1710,0.995574
1711,0.997853
1712,1.00056
1713,0.998115
1714,1.00193
1715,0.99517
1716,0.997852
1717,0.997852
1718,0.996279
1719,1.00775
1720,0.996736
1721,1.00207
1722,1.00034
1723,0.992782
1724,1.00781
1725,0.996134
1726,1.00307
1727,1.00307
1728,0.999665
1729,0.991336
1730,1.00253
1731,0.993175
1732,0.998054
1733,0.994625
1734,0.994387
1735,0.991589
1736,0.999214
1737,0.993923
1738,0.999957
1739,1.00003
1740,0.998526
1741,0.999175
1742,0.999947
1743,1.00979
1744,1.00251
1745,1.00064
1746,0.99606
1747,1.00135
1748,0.997381
1749,0.998989
1750,0.992254
1751,0.985683
1752,0.992517
1753,0.989549
1754,0.996764
1755,0.993021
1756,0.993614
1757,1.00093
1758,0.996701
1759,0.995032
1760,0.998899
1761,0.993103
1762,0.99556
1763,0.999019
1764,0.994758
1765,0.998874
1766,0.996117
1767,1.00338
1768,0.998199
1769,1.0008
1770,0.99863
1771,1.00678
1772,0.996218
1773,1.00122
1774,1.00299
1775,1.00289
1776,1.00001
1777,1.00206
1778,0.994657
1779,1.00339
1780,0.993109
1781,0.996418
1782,1.00249
1783,1.00509
1784,1.00509
1785,0.997366
1786,0.99952
1787,0.99655
1788,0.99655
1789,1.00159
1790,1.0008
1791,1.0008
1792,0.996602
1793,0.997209
1794,0.987885
1795,1.00007
1796,0.989153
1797,0.994793
1798,0.999176
1799,1.00218
1800,1.00285
1801,1.00285
1802,0.991278
1803,1.00268
1804,1.0012
1805,1.00171
1806,0.999755
1807,1.00306
1808,1.00776
1809,0.997617
1810,1.00149
1811,1.00149
1812,1.00166
1813,0.997129
1814,0.998888
1815,1.00073
1816,1.00459
1817,1.00459
1818,1.00459
1819,0.9985
1820,0.999758
1821,1.0018
1822,0.997936
1823,0.9954
1824,1.00284
1825,1.00284
1826,1.00165
1827,0.997915
1828,1.00197
1829,1.00243
1830,1.00243
1831,1.00001
1832,1.00293
1833,0.996794
1834,0.99821
1835,0.994683
1836,0.995373
1837,0.996766
1838,0.998421
1839,0.999094
1840,1.0003
1841,1.00612
1842,1.00388
1843,1.00344
1844,1.00132
1845,1.00059
1846,0.992428
1847,0.994819
1848,0.991237
1849,0.99634
1850,0.990213
1851,0.999969
1852,0.994687
1853,0.988947
1854,0.993587
1855,0.993587
1856,0.993228
1857,0.997541
1858,0.9968
1859,0.996323
1860,0.996623
1861,1.00214
1862,1.00259
1863,1.00287
1864,0.999544
1865,0.995392
1866,1.00093
1867,1.00263
1868,0.994166
1869,0.999454
1870,0.988052
1871,0.995175
1872,0.99376
1873,0.994014
1874,0.99301
