MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.261487,-0.17566,-0.000322013
2,0.373674,-0.19227,0.000368192
3,0.350824,-0.09785,-0.00135038
4,0.399892,-0.09356,0.000227609
5,0.395957,-0.05936,-0.00172656
6,0.379567,-0.00801,-0.00203506
7,0.393977,-0.03646,-0.00242874
8,0.361863,0.004166,-0.00111888
9,0.382881,-0.02983,-0.000667362
10,0.375484,0.018827,-0.00151905
11,0.401801,-0.02853,-0.00182473
12,0.401801,-0.02853,-0.00182473
13,0.401801,-0.02853,-0.00182473
14,0.373539,0.01555,-0.00245966
15,0.399826,0.004441,-0.000169863
16,0.389161,-0.01177,0.00034725
17,0.369188,0.019144,0.00200293
18,0.376172,0.004721,0.000920279
19,0.394572,0.001974,0.00321297
20,0.366176,0.029287,0.0019024
21,0.398578,0.00403,0.00197975
22,0.41236,0.001426,0.000977856
23,0.426686,0.014997,0.00243457
24,0.425298,-0.00883,0.00126112
25,0.40243,0.012159,-0.00158038
26,0.406914,0.01579,-0.000268789
27,0.414179,0.012181,0.00103509
28,0.386603,0.008514,0.000756842
29,0.388029,0.009772,0.00100362
30,0.387263,-0.00335,-0.00258711
31,0.393008,0.013838,0.00188697
32,0.397301,-0.00477,-0.00244495
33,0.376814,0.019068,0.000812067
34,0.380751,0.008135,-0.00125343
35,0.382475,0.015286,-0.0015116
36,0.396798,-0.01728,-0.00192653
37,0.389441,0.016423,-0.00108883
38,0.39859,-0.00968,-0.00318859
39,0.388458,0.002984,0.000897445
40,0.378578,-0.00231,0.00274973
41,0.38157,0.002678,0.000914597
42,0.384698,0.012094,-0.00113344
43,0.389167,0.014556,0.000535426
44,0.387782,0.002415,-0.00347613
45,0.387135,0.0056,-0.0015578
46,0.380579,0.015298,0.00361908
47,0.394089,-0.01729,0.00213078
48,0.378842,0.010608,-0.00159255
49,0.392496,-0.00072,0.000903635
50,0.381069,0.008568,0.000440349
51,0.380848,0.02064,-0.000631484
52,0.401772,-0.01552,0.00111947
53,0.38577,0.010017,-0.00216014
54,0.383434,0.010227,-0.000519023
55,0.414714,-0.00561,-0.00334614
56,0.37168,0.043214,-0.000546358
57,0.401096,-0.00322,-0.000434241
58,0.374468,0.025434,-0.00103875
59,0.381939,0.014252,0.00154435
60,0.383999,0.011772,0.001088
61,0.393388,-0.00141,-0.000147297
62,0.395431,0.005873,-0.00160607
63,0.39731,0.006643,-0.00170156
64,0.391018,0.011853,-0.00415622
65,0.380022,0.008551,0.000631285
66,0.37721,0.025753,-0.0020555
67,0.384319,0.000717,0.00161241
68,0.388243,0.009232,0.000609787
69,0.397837,0.002706,0.00305297
70,0.389868,0.020694,-0.000805583
71,0.41215,-0.0068,0.000854256
72,0.41215,-0.0068,0.000854256
73,0.366534,0.034175,0.00071822
74,0.390418,0.005204,-0.000794994
75,0.375735,0.016422,-0.000345753
76,0.391878,0.007816,0.00122573
77,0.412613,0.01129,-0.000494126
78,0.409645,-0.00543,0.00360489
79,0.407539,0.001439,0.000959044
80,0.400527,0.002627,-9.34497e-05
81,0.390417,0.025278,1.55684e-05
82,0.421327,0.010402,-0.00208053
83,0.393673,0.022617,-0.00103629
84,0.425442,-0.00834,0.0018647
85,0.398495,0.019305,-0.00269091
86,0.385739,0.013504,-9.50075e-05
87,0.410038,0.009465,0.00119848
88,0.392943,0.01925,-0.000126722
89,0.409137,0.002825,0.00199239
90,0.390294,0.015668,0.00104941
91,0.406841,0.007706,0.00202406
92,0.402906,0.00136,0.00134526
93,0.397372,0.00931,-7.02025e-05
94,0.388953,0.016694,0.00134274
95,0.384646,0.006533,-5.44593e-05
96,0.407709,-0.0048,0.00214957
97,0.380607,0.010892,-0.00166713
98,0.40609,0.001267,-0.00162548
99,0.401539,0.008468,-0.000298579
100,0.373224,0.029752,0.00233041
101,0.373224,0.029752,0.00233041
102,0.380645,0.024537,0.00215426
103,0.403244,0.005942,-0.000589092
104,0.403244,0.005942,-0.000589092
105,0.384464,0.027397,0.00240411
106,0.402709,0.006418,0.00141886
107,0.402884,-0.00019,0.00162374
108,0.392948,0.003487,0.000410176
109,0.384194,0.00032,0.000508627
110,0.366557,0.012103,0.00107458
111,0.369635,0.009031,0.00193161
112,0.390259,-0.00532,0.00236371
113,0.383648,0.025507,0.00103156
114,0.399724,-0.00355,-1.57487e-05
115,0.392665,0.008589,0.000366449
116,0.393713,0.009026,0.00128442
117,0.380986,0.010989,-0.00297003
118,0.398268,0.00781,-0.00236353
119,0.398268,0.00781,-0.00236353
120,0.396226,-0.00364,-0.00294985
121,0.400625,0.001596,0.000504791
122,0.385339,0.01705,-0.000465576
123,0.402016,-0.00815,0.000322872
124,0.393967,0.01633,-0.000243972
125,0.390573,-0.00546,0.000251179
126,0.372364,0.013175,0.00121401
127,0.394817,-0.00599,-0.000805193
128,0.379016,0.019251,-0.000356602
129,0.397706,0.003066,-0.000185033
130,0.386525,0.015835,0.00106281
131,0.40233,-0.01076,0.0013797
132,0.382258,0.032042,2.47839e-05
133,0.397044,-0.00088,0.000718423
134,0.38964,0.013126,0.00113049
135,0.391633,0.019679,-0.00168194
136,0.392999,0.000307,0.000268608
137,0.392999,0.000307,0.000268608
138,0.391172,0.026842,0.000834722
139,0.386898,0.009222,0.00182417
140,0.385955,0.025852,0.000666553
141,0.392517,0.001815,-0.000149371
