MDTU,min_width,max_width
162,0.164525,0.101109
163,0.162876,0.102843
164,0.167868,0.103315
165,0.163851,0.104625
166,0.168897,0.104659
167,0.163217,0.10336
168,0.165205,0.103515
169,0.165682,0.102339
170,0.165323,0.101504
171,0.162588,0.103237
172,0.16498,0.101368
173,0.167626,0.103524
174,0.167522,0.101799
175,0.167522,0.101799
176,0.168573,0.101995
177,0.171508,0.10271
178,0.171508,0.10271
179,0.170078,0.102394
180,0.170137,0.104904
181,0.170884,0.10401
182,0.169447,0.102712
183,0.168716,0.101279
184,0.167087,0.102453
185,0.167087,0.102453
186,0.16705,0.102136
187,0.172808,0.101343
188,0.172624,0.105708
189,0.170681,0.10514
190,0.17339,0.105018
191,0.168493,0.10312
192,0.170504,0.104787
193,0.171927,0.102956
194,0.170447,0.104782
195,0.167293,0.105523
196,0.17018,0.104062
197,0.170286,0.105137
198,0.170375,0.105548
199,0.166747,0.104912
200,0.167927,0.102547
201,0.164869,0.103522
202,0.169185,0.10299
203,0.163306,0.103216
204,0.16758,0.102444
205,0.169248,0.10375
206,0.169211,0.102878
207,0.169211,0.102878
208,0.166881,0.102833
209,0.165849,0.103682
210,0.169175,0.1028
211,0.169124,0.103911
212,0.168726,0.103015
213,0.171232,0.102779
214,0.17063,0.102986
215,0.170237,0.10513
216,0.174083,0.105338
217,0.168754,0.103308
218,0.174152,0.104868
219,0.171802,0.105756
220,0.172221,0.105528
221,0.169799,0.101661
222,0.173389,0.103087
223,0.170776,0.103696
224,0.168811,0.103398
225,0.169681,0.102889
226,0.166748,0.100615
227,0.166748,0.100615
228,0.173253,0.103257
229,0.173253,0.103257
230,0.173908,0.102569
231,0.171079,0.103366
232,0.17261,0.103121
233,0.172476,0.103828
234,0.170695,0.103684
235,0.170031,0.102811
236,0.169423,0.103741
237,0.167306,0.103577
238,0.164078,0.101132
239,0.166026,0.103577
240,0.169075,0.105998
241,0.171619,0.106845
242,0.17042,0.104137
243,0.17134,0.106282
244,0.167722,0.104716
245,0.168366,0.104894
246,0.168647,0.104268
247,0.164793,0.10344
248,0.170893,0.106775
249,0.171103,0.104697
250,0.166588,0.102526
251,0.167402,0.103965
252,0.164579,0.103217
253,0.163817,0.101405
254,0.167294,0.104271
255,0.169668,0.105609
256,0.167228,0.104682
257,0.16963,0.104015
258,0.163893,0.102656
259,0.168793,0.103613
260,0.171639,0.102312
261,0.170852,0.1024
262,0.167625,0.100075
263,0.170997,0.102343
264,0.172675,0.102482
265,0.169336,0.10414
266,0.166855,0.100966
267,0.171725,0.104645
268,0.172776,0.103019
269,0.174444,0.104692
270,0.171596,0.105247
271,0.174082,0.10364
272,0.172439,0.104722
273,0.17198,0.103998
274,0.170604,0.102633
275,0.173385,0.103915
276,0.171997,0.103633
277,0.171541,0.103022
278,0.171973,0.105463
279,0.175437,0.10413
280,0.170811,0.103254
281,0.170811,0.103254
282,0.170525,0.103156
283,0.170525,0.103156
284,0.169567,0.101577
285,0.1718,0.104559
286,0.167706,0.103286
287,0.176353,0.104084
288,0.170898,0.102514
289,0.170898,0.102514
290,0.176019,0.106598
291,0.172835,0.104029
292,0.173891,0.104766
293,0.173999,0.10447
294,0.172902,0.103438
295,0.177919,0.105223
296,0.175055,0.106102
297,0.175641,0.106905
298,0.174399,0.106546
299,0.172767,0.104442
300,0.172695,0.103496
301,0.169868,0.103652
302,0.173266,0.105011
303,0.175151,0.102876
304,0.167052,0.102598
305,0.170198,0.103144
306,0.171744,0.104691
307,0.170031,0.103323
308,0.169312,0.103965
309,0.169198,0.103482
310,0.170941,0.105251
311,0.171422,0.103545
312,0.167782,0.103068
313,0.171345,0.106094
314,0.171635,0.104071
315,0.171825,0.103331
316,0.173603,0.101979
317,0.174814,0.105001
318,0.173654,0.103272
319,0.169843,0.102476
320,0.173094,0.103191
321,0.173596,0.102131
322,0.172939,0.102925
323,0.178507,0.101724
324,0.177402,0.103452
325,0.174456,0.104386
326,0.177137,0.102816
327,0.176983,0.104312
328,0.175434,0.105199
329,0.176919,0.103404
330,0.175572,0.104325
331,0.175091,0.103897
332,0.174584,0.103923
333,0.1731,0.104076
334,0.171618,0.102843
335,0.170742,0.103323
336,0.170742,0.103323
337,0.17199,0.102
338,0.177024,0.100864
339,0.176018,0.101972
340,0.179024,0.102928
341,0.181422,0.104937
342,0.181258,0.105952
343,0.178044,0.103875
344,0.172911,0.103673
345,0.171672,0.105364
346,0.175254,0.103664
347,0.171616,0.102234
348,0.173087,0.101147
349,0.174324,0.101998
350,0.177132,0.103502
351,0.178555,0.105
352,0.177991,0.105513
353,0.176613,0.104802
354,0.176507,0.103447
355,0.176507,0.103447
356,0.182396,0.104699
357,0.182751,0.104728
358,0.180672,0.103565
359,0.183896,0.10367
360,0.181406,0.104707
361,0.182112,0.1048
362,0.182112,0.1048
363,0.174381,0.101139
364,0.176825,0.102287
365,0.176929,0.101027
366,0.180609,0.103394
367,0.175171,0.101486
368,0.173708,0.102676
369,0.175192,0.101079
370,0.18154,0.103784
371,0.177433,0.101926
372,0.182941,0.102505
373,0.179981,0.103588
374,0.179981,0.103588
375,0.172316,0.102789
376,0.171014,0.103602
377,0.173736,0.106242
378,0.174839,0.103
379,0.1703,0.101627
380,0.173031,0.101575
381,0.176751,0.103665
382,0.176608,0.105914
383,0.178117,0.105074
384,0.175783,0.103884
385,0.173326,0.104968
386,0.17812,0.102522
387,0.183174,0.105721
388,0.176934,0.103232
389,0.178266,0.104549
390,0.178266,0.104549
391,0.175623,0.105808
392,0.179393,0.104558
393,0.17724,0.106338
394,0.17561,0.10752
395,0.171494,0.106121
396,0.172968,0.106503
397,0.174043,0.107017
398,0.174219,0.106966
399,0.174946,0.108193
400,0.175478,0.107007
401,0.176782,0.105054
402,0.171305,0.103652
403,0.174547,0.105016
404,0.175042,0.106982
405,0.176637,0.107197
406,0.176261,0.108287
407,0.174681,0.107904
408,0.170984,0.105795
409,0.173251,0.106357
410,0.173833,0.108301
411,0.170414,0.106792
412,0.170221,0.106537
413,0.169987,0.105614
414,0.170417,0.1066
415,0.167772,0.103192
416,0.173117,0.104338
417,0.169852,0.10453
418,0.171478,0.103607
419,0.174297,0.106165
420,0.171061,0.105085
421,0.169591,0.102598
422,0.17192,0.102343
423,0.167527,0.101655
424,0.164755,0.101308
425,0.166224,0.103718
426,0.166583,0.101649
427,0.165992,0.101938
428,0.17274,0.107437
429,0.166962,0.103574
430,0.164583,0.101705
431,0.166096,0.101517
432,0.171704,0.105324
433,0.171704,0.105324
434,0.168082,0.102738
435,0.167988,0.102847
436,0.167988,0.102847
437,0.168138,0.102833
438,0.163684,0.10173
439,0.165717,0.103907
440,0.164644,0.102196
441,0.163206,0.103025
442,0.164658,0.10215
443,0.168066,0.103717
444,0.168213,0.10443
445,0.164604,0.103914
446,0.170972,0.105388
447,0.167833,0.105925
448,0.168842,0.105148
449,0.175075,0.106633
450,0.170408,0.103554
451,0.170434,0.105406
452,0.164498,0.103975
453,0.171282,0.106276
454,0.168327,0.102873
455,0.16913,0.104194
456,0.169366,0.103743
457,0.168293,0.103525
458,0.171075,0.104327
459,0.166407,0.101865
460,0.173482,0.105126
461,0.168485,0.104372
462,0.168485,0.104372
463,0.17552,0.103782
464,0.174176,0.104479
465,0.174176,0.104479
466,0.173717,0.103108
467,0.172661,0.103629
468,0.167877,0.104773
469,0.173547,0.106185
470,0.171684,0.104709
471,0.170803,0.104464
472,0.180423,0.109897
473,0.176702,0.1074
474,0.176407,0.106633
475,0.177008,0.107002
476,0.175375,0.103018
477,0.175375,0.103018
478,0.177573,0.104145
479,0.180274,0.10733
480,0.179504,0.106115
481,0.179504,0.106115
482,0.176826,0.105399
483,0.185047,0.105597
484,0.185047,0.105597
485,0.182099,0.104556
486,0.185087,0.103858
487,0.187601,0.106492
488,0.185439,0.105771
489,0.182338,0.103559
490,0.176648,0.105247
491,0.178307,0.102996
492,0.178307,0.102996
493,0.178307,0.102996
494,0.174011,0.103563
495,0.174389,0.103238
496,0.175256,0.105052
497,0.175162,0.106991
498,0.177412,0.106301
499,0.178146,0.106518
500,0.174761,0.104781
501,0.174493,0.105103
502,0.17739,0.106595
503,0.174544,0.104333
504,0.17212,0.103922
505,0.171351,0.104361
506,0.166274,0.103852
507,0.166274,0.103852
508,0.170259,0.105293
509,0.171751,0.106984
510,0.169344,0.105759
511,0.170052,0.105007
512,0.173104,0.106531
513,0.176159,0.108591
514,0.169906,0.102646
515,0.170058,0.101413
516,0.173868,0.105231
517,0.178938,0.104878
518,0.178755,0.104659
519,0.174536,0.104997
520,0.17482,0.105369
521,0.174064,0.106442
522,0.173724,0.105609
523,0.173724,0.105609
524,0.176784,0.105534
525,0.173364,0.104675
526,0.177906,0.106502
527,0.174543,0.104781
528,0.172757,0.104659
529,0.171662,0.105846
530,0.170965,0.10496
531,0.173559,0.105455
532,0.170791,0.105347
533,0.178701,0.107672
534,0.176462,0.107204
535,0.175042,0.105994
536,0.178577,0.107356
537,0.179581,0.109051
538,0.179581,0.109051
539,0.179581,0.109051
540,0.179581,0.109051
541,0.176186,0.10663
542,0.174849,0.105663
543,0.173326,0.103567
544,0.171015,0.106082
545,0.175443,0.105837
546,0.174369,0.10801
547,0.178838,0.108889
548,0.17288,0.106585
549,0.175448,0.107623
550,0.174587,0.106398
551,0.172231,0.107353
552,0.168949,0.105174
553,0.174693,0.106468
554,0.175988,0.106113
555,0.176368,0.106291
556,0.179842,0.106436
557,0.177709,0.107214
558,0.175454,0.107524
559,0.176471,0.103988
560,0.173088,0.104128
561,0.172804,0.106695
562,0.171635,0.106604
563,0.174049,0.104868
564,0.177377,0.105454
565,0.173907,0.102712
566,0.17471,0.104143
567,0.169023,0.103441
568,0.168472,0.10474
569,0.170789,0.103274
570,0.16829,0.104366
571,0.166186,0.10451
572,0.169715,0.103921
573,0.169885,0.105977
574,0.165569,0.105192
575,0.165569,0.105192
576,0.167712,0.105133
577,0.16319,0.105139
578,0.165162,0.103266
579,0.165162,0.103266
580,0.17128,0.104393
581,0.168963,0.105099
582,0.168187,0.103899
583,0.171424,0.106508
584,0.167885,0.10234
585,0.167788,0.104455
586,0.164102,0.103057
587,0.164748,0.102034
588,0.171867,0.103502
589,0.1659,0.100676
590,0.1659,0.100676
591,0.166752,0.103672
592,0.168892,0.103075
593,0.167713,0.101805
594,0.166862,0.103091
595,0.170079,0.102069
596,0.172293,0.103732
597,0.172293,0.103732
598,0.172293,0.103732
599,0.170643,0.101484
600,0.170598,0.10234
601,0.169155,0.102798
602,0.174336,0.104519
603,0.170817,0.10538
604,0.170803,0.10498
605,0.171425,0.105658
606,0.173321,0.105217
607,0.174481,0.106171
608,0.170239,0.102395
609,0.173852,0.105648
610,0.171595,0.104616
611,0.169212,0.105256
612,0.168446,0.102155
613,0.17167,0.105242
614,0.167617,0.105235
615,0.167518,0.104889
616,0.170449,0.105376
617,0.170285,0.105604
618,0.170563,0.10591
619,0.173972,0.10499
620,0.173836,0.108315
621,0.175777,0.109681
622,0.176499,0.110294
623,0.180443,0.112432
624,0.178642,0.110059
625,0.179164,0.106352
626,0.181954,0.106695
627,0.178076,0.108585
628,0.182767,0.109577
629,0.172736,0.109684
630,0.173624,0.10859
631,0.17546,0.106607
632,0.169949,0.106697
633,0.173719,0.106201
634,0.176257,0.105117
635,0.180902,0.105823
636,0.180723,0.102999
637,0.184146,0.104683
638,0.181701,0.105913
639,0.183009,0.107819
640,0.183009,0.107819
641,0.184695,0.106215
642,0.184265,0.108109
643,0.179843,0.105329
644,0.179843,0.105329
645,0.181735,0.107
646,0.178489,0.108389
647,0.181606,0.109692
648,0.180702,0.108518
649,0.178618,0.109467
650,0.180643,0.109457
651,0.181526,0.111711
652,0.17935,0.109356
653,0.178395,0.110256
654,0.17673,0.111509
655,0.178587,0.109815
656,0.180761,0.110506
657,0.179129,0.107736
658,0.173334,0.109059
659,0.182292,0.111018
660,0.177063,0.110042
661,0.177322,0.11015
662,0.176383,0.108564
663,0.178989,0.108349
664,0.178235,0.106241
665,0.182999,0.104351
666,0.179923,0.104258
667,0.176349,0.102944
668,0.178398,0.104579
669,0.178411,0.105364
670,0.175242,0.104248
671,0.169758,0.103506
672,0.171424,0.103062
673,0.172718,0.10451
674,0.170052,0.103005
675,0.171419,0.105033
676,0.174946,0.105391
677,0.173943,0.105619
678,0.178078,0.105665
679,0.175366,0.104128
680,0.17434,0.106005
681,0.17273,0.104574
682,0.169053,0.103613
683,0.173426,0.105743
684,0.174064,0.10483
685,0.173385,0.106469
686,0.173521,0.104281
687,0.173192,0.10468
688,0.171031,0.104952
689,0.180481,0.10706
690,0.174126,0.104667
691,0.174126,0.104667
692,0.179372,0.103799
693,0.1747,0.106304
694,0.172097,0.105726
695,0.174511,0.103877
696,0.173056,0.10407
697,0.171927,0.103219
698,0.168376,0.103769
699,0.167763,0.101904
700,0.169773,0.10357
701,0.170931,0.103001
702,0.174418,0.105143
703,0.175238,0.104331
704,0.174783,0.106207
705,0.174783,0.106207
706,0.169795,0.105195
707,0.176906,0.103816
708,0.176116,0.105019
709,0.174395,0.104952
710,0.172328,0.104633
711,0.171654,0.105345
712,0.175311,0.103884
713,0.173176,0.104957
714,0.174009,0.105702
715,0.174173,0.10861
716,0.172765,0.108407
717,0.176303,0.108615
718,0.176312,0.107488
719,0.178891,0.10358
720,0.179025,0.105366
721,0.183923,0.105855
722,0.178744,0.106822
723,0.178744,0.106822
724,0.17578,0.107527
725,0.17947,0.105723
726,0.175994,0.105848
727,0.174163,0.105263
728,0.173818,0.103895
729,0.17357,0.103718
730,0.177257,0.104316
731,0.175761,0.106359
732,0.172821,0.105264
733,0.177083,0.103211
734,0.175063,0.104954
735,0.177529,0.107166
736,0.1767,0.105634
737,0.184057,0.105541
738,0.179797,0.104741
739,0.179943,0.106458
740,0.178823,0.105285
741,0.179863,0.10658
742,0.178615,0.105884
743,0.176433,0.10418
744,0.177802,0.107522
745,0.176222,0.105561
746,0.180089,0.103551
747,0.176802,0.105529
748,0.180058,0.104343
749,0.177824,0.103046
750,0.176705,0.105555
751,0.175649,0.104455
752,0.173068,0.103191
753,0.172594,0.102397
754,0.173467,0.10242
755,0.181173,0.104786
756,0.175124,0.103958
757,0.175669,0.105552
758,0.170916,0.104449
759,0.177144,0.104155
760,0.177022,0.106749
761,0.173616,0.105982
762,0.176765,0.103832
763,0.179276,0.107594
764,0.173088,0.104922
765,0.172296,0.103826
766,0.175193,0.103634
767,0.170305,0.103391
768,0.175209,0.103853
769,0.178027,0.103774
770,0.178721,0.10431
771,0.173608,0.105504
772,0.171515,0.103053
773,0.173043,0.106308
774,0.172148,0.104281
775,0.171592,0.104821
776,0.172675,0.106483
777,0.173651,0.105872
778,0.175,0.108184
779,0.172025,0.108901
780,0.172302,0.108634
781,0.172847,0.110545
782,0.167918,0.108104
783,0.175016,0.108373
784,0.173182,0.107178
785,0.175836,0.106449
786,0.173839,0.106356
787,0.173839,0.106356
788,0.16898,0.106499
789,0.167677,0.10659
790,0.171741,0.105557
791,0.173239,0.106946
792,0.175698,0.104895
793,0.174783,0.103775
794,0.175234,0.107033
795,0.175234,0.107033
796,0.174711,0.105527
797,0.17938,0.106957
798,0.172072,0.104401
799,0.169277,0.105004
800,0.171835,0.103923
801,0.170534,0.103819
802,0.166036,0.103833
803,0.166314,0.104625
804,0.171092,0.103333
805,0.173091,0.10626
806,0.172609,0.107721
807,0.168657,0.106649
808,0.170141,0.102949
809,0.174061,0.105516
810,0.17539,0.106852
811,0.17189,0.104103
812,0.167861,0.102748
813,0.175721,0.106599
814,0.173284,0.103804
815,0.169829,0.103927
816,0.167867,0.103821
817,0.167833,0.104709
818,0.166526,0.102232
819,0.171415,0.105279
820,0.167033,0.10676
821,0.167605,0.104692
822,0.168691,0.104199
823,0.17154,0.109576
824,0.168217,0.10684
825,0.168375,0.105527
826,0.166821,0.106471
827,0.166625,0.105642
828,0.168261,0.105354
829,0.16338,0.103293
830,0.167849,0.103687
831,0.16797,0.103372
832,0.16797,0.103372
833,0.168102,0.104974
834,0.163763,0.103434
835,0.163511,0.106053
836,0.163511,0.106053
837,0.168138,0.103712
838,0.163987,0.102274
839,0.163987,0.102274
840,0.167245,0.104134
841,0.161923,0.101807
842,0.165789,0.101131
843,0.161151,0.101313
844,0.16396,0.103162
845,0.167765,0.105228
846,0.165517,0.104716
847,0.169705,0.105822
848,0.171537,0.106216
849,0.165845,0.102808
850,0.167049,0.104092
851,0.166671,0.102418
852,0.16553,0.10313
853,0.167783,0.104276
854,0.168299,0.104355
855,0.171562,0.105703
856,0.16787,0.104417
857,0.166739,0.102366
858,0.169457,0.105218
859,0.167966,0.10411
860,0.167127,0.103947
861,0.169261,0.104218
862,0.170588,0.105035
863,0.170559,0.105627
864,0.171604,0.103671
865,0.172457,0.104923
866,0.17284,0.103983
867,0.170958,0.104541
868,0.170615,0.10475
869,0.16978,0.103964
870,0.171514,0.103107
871,0.171514,0.103107
872,0.171718,0.104366
873,0.166188,0.102916
874,0.168685,0.102957
875,0.167482,0.10523
876,0.167544,0.103973
877,0.1666,0.102703
878,0.163479,0.100142
879,0.16647,0.102605
880,0.17087,0.101973
881,0.170944,0.103472
882,0.172482,0.10454
883,0.170611,0.103999
884,0.167444,0.102801
885,0.167444,0.102801
886,0.170135,0.100873
887,0.169756,0.102097
888,0.167064,0.102503
889,0.168973,0.103095
890,0.17416,0.103635
891,0.16921,0.105221
892,0.174282,0.103622
893,0.172218,0.103248
894,0.171111,0.104189
895,0.168856,0.102042
896,0.168856,0.102042
897,0.168522,0.102553
898,0.170711,0.101319
899,0.16699,0.101222
900,0.166563,0.10306
901,0.171892,0.104708
902,0.171426,0.104648
903,0.170806,0.104973
904,0.169536,0.105442
905,0.169536,0.105442
906,0.170564,0.10403
907,0.169791,0.103592
908,0.169791,0.103592
909,0.167184,0.101268
910,0.165671,0.102899
911,0.168321,0.1035
912,0.167907,0.104048
913,0.169248,0.102717
914,0.172946,0.103229
915,0.172946,0.103229
916,0.171061,0.103061
917,0.171146,0.102468
918,0.170366,0.103426
919,0.173311,0.103889
920,0.173311,0.103889
921,0.171946,0.104032
922,0.172108,0.103657
923,0.167451,0.103816
924,0.170407,0.105181
925,0.172657,0.103329
926,0.171346,0.104843
927,0.171599,0.103145
928,0.170959,0.10407
929,0.166551,0.103145
930,0.166743,0.102756
931,0.171594,0.105158
932,0.16952,0.101972
933,0.168706,0.102836
934,0.170058,0.1023
935,0.170969,0.101901
936,0.166672,0.102406
937,0.172407,0.103732
938,0.172407,0.103732
939,0.170859,0.103289
940,0.167828,0.101449
941,0.164036,0.100925
942,0.169724,0.103273
943,0.169477,0.104586
944,0.171917,0.106363
945,0.171604,0.107181
946,0.171376,0.107311
947,0.170447,0.106654
948,0.173665,0.104109
949,0.172788,0.104604
950,0.171193,0.102754
951,0.174049,0.104085
952,0.172645,0.101946
953,0.173453,0.10523
954,0.170491,0.10162
955,0.171047,0.102097
956,0.171311,0.103815
957,0.171311,0.103815
958,0.168682,0.101839
959,0.172126,0.102127
960,0.172126,0.102127
961,0.173498,0.102495
962,0.173246,0.10337
963,0.170505,0.103575
964,0.169228,0.102303
965,0.169722,0.10363
966,0.171861,0.102994
967,0.169514,0.10269
968,0.173726,0.103849
969,0.169389,0.103733
970,0.168696,0.104147
971,0.168696,0.104147
972,0.176516,0.10605
973,0.170519,0.103773
974,0.17534,0.104452
975,0.170259,0.103607
976,0.169603,0.103253
977,0.168594,0.102035
978,0.166431,0.101343
979,0.172958,0.101903
980,0.172856,0.10311
981,0.168354,0.104371
982,0.173817,0.10339
983,0.17189,0.102235
984,0.169208,0.100257
985,0.172862,0.10354
986,0.175851,0.104652
987,0.171425,0.101995
988,0.171425,0.101995
989,0.17473,0.105075
990,0.173972,0.102296
991,0.169834,0.101346
992,0.172805,0.10316
993,0.170342,0.102864
994,0.170342,0.102864
995,0.16794,0.102594
996,0.1674,0.102944
997,0.167608,0.103977
998,0.168652,0.103411
999,0.170253,0.104716
1000,0.167163,0.102798
1001,0.166515,0.102629
1002,0.173043,0.105522
1003,0.172438,0.104906
1004,0.165539,0.10473
1005,0.169645,0.10759
1006,0.169804,0.106493
1007,0.170015,0.106791
1008,0.16604,0.103405
1009,0.172937,0.104864
1010,0.170286,0.104116
1011,0.169972,0.104805
1012,0.169076,0.103923
1013,0.169076,0.103923
1014,0.168265,0.102951
1015,0.168621,0.103206
1016,0.167234,0.10248
1017,0.168541,0.103562
1018,0.1688,0.103732
1019,0.167249,0.103008
1020,0.164037,0.105301
1021,0.166731,0.104839
1022,0.165534,0.107201
1023,0.167943,0.105016
1024,0.170562,0.104101
1025,0.168538,0.103769
1026,0.173013,0.104531
1027,0.173013,0.104531
1028,0.170545,0.104264
1029,0.170376,0.104062
1030,0.167878,0.106238
1031,0.167281,0.103629
1032,0.167376,0.103989
1033,0.167376,0.103989
1034,0.164468,0.102907
1035,0.166932,0.103717
1036,0.166935,0.104813
1037,0.170324,0.105731
1038,0.170324,0.105731
1039,0.169877,0.104193
1040,0.166532,0.102164
1041,0.167341,0.104309
1042,0.168317,0.104401
1043,0.163111,0.102777
1044,0.171023,0.104186
1045,0.170866,0.104146
1046,0.171934,0.103254
1047,0.168828,0.102645
1048,0.166569,0.102705
1049,0.168202,0.104802
1050,0.166452,0.105189
1051,0.170374,0.102736
1052,0.169329,0.104068
1053,0.168698,0.10284
1054,0.172047,0.107681
1055,0.168267,0.102903
1056,0.171164,0.103069
1057,0.171539,0.102864
1058,0.167817,0.102844
1059,0.167735,0.102313
1060,0.168119,0.105025
1061,0.168224,0.104526
1062,0.172697,0.105043
1063,0.170223,0.104368
1064,0.170222,0.103467
1065,0.168095,0.103974
1066,0.171473,0.105677
1067,0.170588,0.105587
1068,0.174446,0.10584
1069,0.169455,0.105225
1070,0.170876,0.10351
1071,0.171523,0.105944
1072,0.171878,0.107416
1073,0.17031,0.106721
1074,0.167355,0.104356
1075,0.163176,0.103087
1076,0.167135,0.104174
1077,0.170383,0.10406
1078,0.170965,0.103203
1079,0.175511,0.107541
1080,0.172313,0.104899
1081,0.174263,0.106306
1082,0.172581,0.104289
1083,0.168346,0.104017
1084,0.168448,0.104887
1085,0.168448,0.104887
1086,0.167429,0.104191
1087,0.171149,0.103744
1088,0.16525,0.103109
1089,0.16789,0.105315
1090,0.163872,0.103891
1091,0.166828,0.104864
1092,0.173994,0.107408
1093,0.17257,0.105327
1094,0.171518,0.108818
1095,0.170364,0.106529
1096,0.169664,0.104843
1097,0.170109,0.105601
1098,0.176062,0.106667
1099,0.170135,0.105457
1100,0.166689,0.103804
1101,0.166262,0.103919
1102,0.169769,0.104743
1103,0.171137,0.105268
1104,0.174263,0.108216
1105,0.173104,0.109625
1106,0.169965,0.104806
1107,0.167586,0.105192
1108,0.165354,0.103877
1109,0.167927,0.10604
1110,0.170173,0.103603
1111,0.169696,0.103412
1112,0.172919,0.106103
1113,0.169253,0.103166
1114,0.171957,0.104321
1115,0.170954,0.105434
1116,0.169997,0.103854
1117,0.170188,0.102295
1118,0.166189,0.102914
1119,0.165399,0.101765
1120,0.161956,0.101075
1121,0.161658,0.0994002
1122,0.164456,0.102719
1123,0.167003,0.102775
1124,0.170291,0.101398
1125,0.166716,0.104175
1126,0.171299,0.101719
1127,0.167175,0.103779
1128,0.167216,0.102603
1129,0.173419,0.104327
1130,0.167629,0.101619
1131,0.167629,0.101619
1132,0.173153,0.101697
1133,0.163403,0.100858
1134,0.171216,0.102781
1135,0.166531,0.100532
1136,0.164201,0.100787
1137,0.16994,0.102828
1138,0.169653,0.103803
1139,0.175113,0.104339
1140,0.16839,0.102302
1141,0.166758,0.103868
1142,0.169464,0.104971
1143,0.174496,0.10473
1144,0.174527,0.105708
1145,0.175513,0.106389
1146,0.174574,0.10471
1147,0.177178,0.104368
1148,0.175341,0.103537
1149,0.178271,0.104411
1150,0.17847,0.103578
1151,0.176396,0.104341
