MDTU,|Tr(Lx)|,|Tr(Ly)|
1,1.40783,1.54487
2,1.57447,1.85097
3,1.58009,1.68968
4,1.52632,1.86088
5,1.50919,1.82021
6,1.21207,1.5941
7,1.57059,1.52468
8,1.32552,1.95986
9,1.55682,1.50852
10,1.52771,1.30917
11,1.56248,1.36324
12,1.56248,1.36324
13,1.56248,1.36324
14,1.42826,0.842269
15,2.07067,0.675229
16,2.12749,0.965364
17,1.70198,0.945238
18,1.77224,1.19922
19,1.77175,1.70097
20,1.9356,1.14555
21,1.79218,1.00703
22,2.3548,1.0153
23,2.34605,0.937145
24,2.02533,0.998433
25,2.56929,1.05342
26,2.08153,0.832521
27,2.04936,1.0836
28,2.71818,0.968039
29,2.30652,0.83137
30,2.5171,0.653147
31,2.21118,0.640163
32,2.78458,0.822634
33,2.01683,0.672492
34,2.60397,0.833693
35,2.88012,0.662211
36,3.18345,0.698355
37,2.83649,0.836018
38,2.48704,0.78291
39,2.07922,0.90778
40,2.09213,1.17505
41,1.74932,1.21644
42,1.83288,1.10175
43,1.73828,1.34245
44,1.35093,1.23655
45,1.97628,0.92987
46,1.67163,1.15243
47,1.48941,1.34029
48,1.38258,1.07481
49,1.61743,0.984222
50,1.04777,1.19151
51,1.26184,0.950444
52,1.31378,1.00739
53,1.42343,0.885958
54,1.20986,0.960102
55,1.11931,1.09698
56,0.890899,0.831544
57,1.15989,0.863771
58,1.04136,0.945398
59,1.04379,0.766368
60,1.05583,0.780183
61,0.795617,0.969261
62,0.89725,0.985196
63,0.877549,0.656012
64,0.753246,1.01001
65,0.924449,0.785485
66,0.813341,0.905013
67,0.655512,0.904548
68,0.80829,0.779271
69,0.696202,0.765028
70,0.731115,1.45329
71,0.676567,1.29278
72,0.676567,1.29278
73,0.90121,0.868197
74,0.764435,1.34088
75,0.577165,1.44318
76,0.917705,1.58631
77,0.769547,1.76074
78,1.22882,1.97051
79,0.762303,1.30239
80,0.503938,1.78319
81,0.553326,1.54667
82,0.787712,1.85801
83,0.836526,2.11452
84,0.524849,2.42512
85,0.298154,1.79091
86,0.708806,1.871
87,0.343592,2.19371
88,0.555697,2.84982
89,0.435184,2.89001
90,0.526091,2.18545
91,0.602627,3.09355
92,0.509615,3.16547
93,0.626337,2.43145
94,0.842584,2.9003
95,0.563503,2.79391
96,0.592817,2.76567
97,0.88351,2.42061
98,1.03029,2.6422
99,0.526686,2.65664
100,0.442768,2.41421
101,0.442768,2.41421
102,0.565741,1.76634
103,0.361722,1.77631
104,0.361722,1.77631
105,0.431225,2.50557
106,0.379248,2.49436
107,0.217481,2.56706
108,0.406065,2.15353
109,0.397807,3.20135
110,0.596915,2.86053
111,0.631267,2.65337
112,0.550416,3.15411
113,0.344456,3.099
114,0.228036,2.01263
115,0.390396,2.24195
116,0.377724,1.8681
117,0.358084,1.12053
118,0.313806,1.20115
119,0.313806,1.20115
