MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.71113,1.70876,0.0900261
2,1.51279,1.43018,-0.49308
3,1.07091,1.06581,0.104351
4,0.847573,0.847236,0.0239037
5,0.843052,0.818225,-0.203088
6,0.810704,0.742547,0.325369
7,0.89974,0.833044,0.339956
8,1.07722,0.999377,0.402045
9,0.903686,0.704964,0.565397
10,0.848513,0.782466,0.328208
11,1.17046,1.00007,0.608142
12,1.17046,1.00007,0.608142
13,1.17046,1.00007,0.608142
14,1.03749,0.945683,0.426685
15,1.27125,1.19495,0.43378
16,1.11089,1.00663,0.469858
17,1.07825,1.07019,0.131617
18,1.11384,1.11302,-0.0425471
19,0.9618,0.956032,-0.10517
20,1.05659,1.03017,-0.23482
21,1.08271,1.07733,-0.107822
22,1.04479,1.04192,-0.0773019
23,0.943634,0.940657,0.0748879
24,1.07057,0.941935,0.508805
25,1.04538,0.872596,0.575665
26,1.11504,0.877631,0.687808
27,1.05971,0.960962,0.446708
28,1.15321,0.823552,0.807254
29,1.26693,0.816691,0.968566
30,1.14422,0.644296,0.945584
31,1.36827,0.947017,0.987581
32,1.71985,0.778749,1.53344
33,1.77613,0.86923,1.5489
34,1.73658,1.29718,1.15458
35,1.92356,1.2183,1.48857
36,2.02457,1.53226,1.32328
37,1.61987,1.45302,0.716036
38,2.15693,1.6632,1.37336
39,1.9671,1.45278,1.32624
40,1.60268,0.796569,1.39071
41,1.78414,1.19168,1.3278
42,1.39717,0.941982,1.03187
43,1.66858,1.11538,1.24101
44,1.24657,0.616869,1.08324
45,1.06722,0.860599,0.631133
46,1.4872,1.10574,0.994547
47,0.972753,0.777485,0.584607
48,0.837604,0.70586,0.450934
49,0.73315,0.504952,0.531538
50,0.927723,0.54496,0.750791
51,0.747652,0.351134,0.660067
52,0.968585,0.404184,0.880222
53,0.901772,0.0619278,0.899643
54,0.972285,0.7139,0.660064
55,1.09006,0.765602,0.775941
56,1.52694,1.36342,0.687479
57,1.37732,1.1611,0.740866
58,1.33705,1.27587,0.399819
59,1.36098,1.29342,0.423454
60,1.80091,1.74328,0.451936
61,1.30895,1.29746,0.173043
62,1.18008,1.09832,0.431618
63,1.13754,1.13748,-0.0111693
