MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.626828,0.609925
2,0.54542,0.52777
3,0.558733,0.505382
4,0.489146,0.42806
5,0.422589,0.433885
6,0.449066,0.421598
7,0.462224,0.459461
8,0.457094,0.466226
9,0.482805,0.391961
10,0.411392,0.377074
11,0.450493,0.329583
12,0.450493,0.329583
13,0.450493,0.329583
14,0.394289,0.309839
15,0.442731,0.279327
16,0.462403,0.416123
17,0.414234,0.367854
18,0.392793,0.382228
19,0.403871,0.412774
20,0.458518,0.41139
21,0.41638,0.406236
22,0.416375,0.394527
23,0.431136,0.457553
24,0.398619,0.445229
25,0.422111,0.427865
26,0.459499,0.387974
27,0.439336,0.391557
28,0.436748,0.348534
29,0.445628,0.342652
30,0.400878,0.291167
31,0.420023,0.35795
32,0.447261,0.352829
33,0.365853,0.299774
34,0.399672,0.273676
35,0.420502,0.288292
36,0.437048,0.289055
37,0.428032,0.340436
38,0.466002,0.295872
39,0.456584,0.323013
40,0.448825,0.389902
41,0.417869,0.456174
42,0.434103,0.377011
43,0.459994,0.309772
44,0.43508,0.332568
45,0.474623,0.390145
46,0.443224,0.447358
47,0.427443,0.488659
48,0.476896,0.450141
49,0.490312,0.406755
50,0.41665,0.382707
51,0.394984,0.352568
52,0.450504,0.394946
53,0.449737,0.3437
54,0.410936,0.365607
55,0.341732,0.441142
56,0.322781,0.475741
57,0.3513,0.435058
58,0.324973,0.455407
59,0.263555,0.351139
60,0.28243,0.362642
61,0.267952,0.417542
62,0.294737,0.35899
63,0.258167,0.22608
64,0.269499,0.358757
65,0.221874,0.286703
66,0.19104,0.329266
67,0.137055,0.435604
68,0.191345,0.369602
69,0.130309,0.416157
70,0.139445,0.38905
71,0.15609,0.40531
72,0.15609,0.40531
73,0.221239,0.411961
74,0.273148,0.367898
75,0.246283,0.420651
76,0.301658,0.372913
77,0.281113,0.409506
78,0.373402,0.433129
79,0.351693,0.481211
80,0.272317,0.379324
81,0.272572,0.286734
82,0.27731,0.235427
83,0.365709,0.124213
84,0.268776,0.15832
85,0.212775,0.208556
86,0.266528,0.260871
87,0.170872,0.288963
88,0.269665,0.370706
89,0.226402,0.366896
90,0.304711,0.326887
91,0.326422,0.423824
92,0.209176,0.438786
93,0.229934,0.358743
94,0.376028,0.363422
95,0.316787,0.437405
96,0.290175,0.42981
97,0.289802,0.36926
98,0.31781,0.428535
99,0.305911,0.399117
100,0.296905,0.396895
101,0.296905,0.396895
102,0.280479,0.390976
103,0.256536,0.37552
104,0.256536,0.37552
105,0.29095,0.392899
106,0.264188,0.442725
107,0.142738,0.405335
108,0.207865,0.367365
109,0.232061,0.368646
110,0.22369,0.365149
111,0.225421,0.438068
112,0.269856,0.413622
113,0.195059,0.374978
114,0.124215,0.401796
115,0.177174,0.489209
116,0.090087,0.418634
117,0.101543,0.330457
118,0.126046,0.334223
119,0.126046,0.334223
120,0.118934,0.310077
121,0.139861,0.408957
122,0.0875995,0.419118
123,0.0723034,0.44986
124,0.0882411,0.389809
125,0.115481,0.396727
126,0.0771709,0.356318
127,0.0197472,0.38208
128,0.082657,0.379921
129,0.0520312,0.35469
130,0.119976,0.380211
131,0.0842862,0.333896
132,0.0505758,0.391719
133,0.0578972,0.445834
134,0.0202719,0.434798
135,0.0513625,0.395979
136,0.078882,0.442761
137,0.078882,0.442761
138,0.0667968,0.364127
139,0.0494954,0.350658
140,0.0324041,0.442565
141,0.0410193,0.435897
142,0.0207614,0.442532
143,0.0264069,0.346173
144,0.110167,0.39383
145,0.117737,0.392239
146,0.119253,0.429315
147,0.229511,0.372004
148,0.201,0.413119
149,0.197688,0.374092
150,0.197688,0.374092
151,0.111806,0.330168
152,0.181921,0.315881
153,0.120104,0.346417
154,0.148036,0.371434
155,0.193393,0.358159
156,0.103844,0.312619
157,0.18738,0.344644
158,0.151202,0.329178
159,0.0448917,0.309441
160,0.0574938,0.286088
161,0.113,0.356843
162,0.0558788,0.391892
163,0.127088,0.355946
164,0.205629,0.310063
165,0.249353,0.377747
166,0.18685,0.396317
167,0.187483,0.352545
168,0.161938,0.369743
169,0.0191118,0.413414
170,0.186656,0.406046
171,0.189768,0.308192
172,0.174084,0.317852
173,0.141712,0.336983
174,0.067187,0.388905
175,0.067187,0.388905
176,0.193517,0.403938
177,0.0896405,0.36709
178,0.0896405,0.36709
179,0.147573,0.423972
180,0.192079,0.349419
181,0.164641,0.358332
182,0.228042,0.400021
183,0.218023,0.267061
184,0.148967,0.247813
185,0.148967,0.247813
186,0.138437,0.331254
187,0.074574,0.296391
188,0.0204379,0.327667
189,0.0425701,0.290232
190,0.0486884,0.246452
191,0.042966,0.215851
192,0.085578,0.177776
193,0.0709459,0.120223
194,0.0355467,0.170151
195,0.0391032,0.228582
196,0.0683401,0.185201
197,0.128894,0.183834
198,0.114492,0.19284
199,0.0875962,0.158227
200,0.0783271,0.132969
201,0.126594,0.109579
202,0.122451,0.131822
203,0.107105,0.0818153
204,0.205747,0.128204
205,0.109966,0.0997964
206,0.0896558,0.0392187
207,0.0896558,0.0392187
208,0.0143362,0.0807514
209,0.181091,0.0904578
210,0.0484944,0.0699665
211,0.0468404,0.0592222
212,0.0463521,0.100713
213,0.101376,0.053431
214,0.0333627,0.105544
215,0.0979781,0.202162
216,0.100141,0.249805
217,0.0248476,0.208349
218,0.0739032,0.214275
219,0.0973201,0.271336
220,0.0492593,0.272979
221,0.050356,0.335051
222,0.0871367,0.31463
223,0.10072,0.277942
224,0.0753306,0.337382
225,0.153559,0.341807
226,0.0833571,0.370545
227,0.0833571,0.370545
228,0.184772,0.401792
229,0.184772,0.401792
230,0.0895045,0.364774
231,0.112372,0.301066
232,0.15644,0.361973
233,0.170669,0.446596
234,0.103659,0.473092
235,0.139689,0.441498
236,0.121006,0.2936
237,0.129885,0.37522
238,0.0477934,0.332733
239,0.0535275,0.294435
240,0.066165,0.351273
241,0.0282193,0.374459
242,0.0666515,0.32828
243,0.0318044,0.419085
244,0.0181886,0.366522
245,0.0488532,0.333584
246,0.0306335,0.425304
247,0.032996,0.40163
248,0.12626,0.334921
249,0.112051,0.313464
250,0.12636,0.305717
251,0.11134,0.254401
