ReTr(L),ImTr(L)
1.70876,0.0900261
1.43018,-0.49308
1.06581,0.104351
0.847236,0.0239037
0.818225,-0.203088
0.742547,0.325369
0.833044,0.339956
0.999377,0.402045
0.704964,0.565397
0.782466,0.328208
1.00007,0.608142
1.00007,0.608142
1.00007,0.608142
0.945683,0.426685
1.19495,0.43378
1.00663,0.469858
1.07019,0.131617
1.11302,-0.0425471
0.956032,-0.10517
1.03017,-0.23482
1.07733,-0.107822
1.04192,-0.0773019
0.940657,0.0748879
0.941935,0.508805
0.872596,0.575665
0.877631,0.687808
0.960962,0.446708
0.823552,0.807254
0.816691,0.968566
0.644296,0.945584
0.947017,0.987581
0.778749,1.53344
0.86923,1.5489
1.29718,1.15458
1.2183,1.48857
1.53226,1.32328
1.45302,0.716036
1.6632,1.37336
1.45278,1.32624
0.796569,1.39071
1.19168,1.3278
0.941982,1.03187
1.11538,1.24101
0.616869,1.08324
0.860599,0.631133
1.10574,0.994547
0.777485,0.584607
0.70586,0.450934
0.504952,0.531538
0.54496,0.750791
0.351134,0.660067
0.404184,0.880222
0.0619278,0.899643
0.7139,0.660064
0.765602,0.775941
1.36342,0.687479
1.1611,0.740866
1.27587,0.399819
1.29342,0.423454
1.74328,0.451936
1.29746,0.173043
1.09832,0.431618
1.13748,-0.0111693
1.27452,-0.18857
1.38003,-0.383659
1.17095,-0.666651
1.34821,-0.768289
1.41267,-0.856501
1.93503,-1.01769
1.72943,-1.32788
1.18019,-0.936232
1.18019,-0.936232
0.618563,-0.504447
1.15072,-0.440497
0.922504,-0.366501
0.817278,-0.199868
0.943255,-0.549966
0.80621,-0.315305
1.10269,-0.313077
1.16881,-0.098911
1.22947,-0.342492
1.3801,-0.23368
1.35131,-0.170183
1.34993,-0.240459
0.919443,0.198927
0.855176,0.111792
0.848831,0.114628
0.816159,0.144843
0.686359,0.501641
1.04531,0.469414
0.831262,0.476011
0.517347,0.753965
0.393027,0.874771
0.388999,0.474009
0.63056,0.612714
0.542662,0.402932
0.410021,0.535245
0.61631,0.402895
0.759613,0.3593
1.02467,0.579373
1.02467,0.579373
1.04196,0.356352
1.03258,0.240444
1.03258,0.240444
0.740059,0.215445
1.20537,0.00492639
0.988906,-0.290875
0.871192,-0.160425
0.620226,-0.111991
0.649175,-0.12444
0.61902,-0.0562806
0.533233,-0.137559
0.511038,-0.31019
0.658896,0.00499572
0.694137,-0.0623364
0.826544,-0.209912
0.997242,-0.307342
0.416237,-0.339198
0.416237,-0.339198
0.714667,-0.614685
0.66295,-0.49667
0.865599,-0.459922
0.729481,-0.447916
0.863913,-0.156351
0.764209,-0.447661
0.424134,-0.350596
0.361899,-0.277107
0.500474,-0.253424
0.329285,-0.284527
0.431984,-0.47358
0.565158,-0.528954
0.821512,-0.525413
0.837496,-0.636333
0.968671,-0.293062
0.900097,-0.370292
0.877357,-0.32906
0.877357,-0.32906
0.804295,-0.289335
0.881999,-0.665225
0.453553,-0.497127
0.614333,-0.340746
0.854964,-0.258688
1.05667,-0.367245
1.12195,-0.508167
1.00909,-0.64512
0.9142,-0.489436
1.10224,-0.446718
1.28581,-0.484945
0.935282,-0.432487
0.935282,-0.432487
1.10733,-0.45286
1.0418,-0.339452
0.938221,-0.614864
0.921671,-0.433318
0.512391,-0.673091
0.895675,-0.516814
0.647621,-0.549416
0.345987,-0.367178
0.5291,-0.324012
0.414631,-0.32491
0.41274,-0.406239
0.669587,-0.44255
0.711197,-0.445213
0.552036,-0.250624
0.510667,-0.252023
0.45229,-0.120125
0.517411,-0.135225
0.663626,-0.210109
0.50831,-0.0865171
0.569471,-0.0833486
0.636923,-0.0181756
0.559938,0.158394
0.697691,0.273165
0.94158,0.255847
0.94158,0.255847
0.951229,0.464287
1.03054,0.519333
1.03054,0.519333
1.50869,0.816001
1.32098,1.13975
1.08611,0.630917
0.785004,0.712957
1.11571,0.725654
0.857454,0.442296
0.857454,0.442296
0.885199,0.255926
0.74369,0.251726
0.913764,0.115913
0.68456,0.198261
0.798969,0.170254
0.816245,-0.101199
0.693146,-0.0985478
0.895982,-0.115033
0.781964,-0.176983
0.63237,-0.196533
0.899299,-0.21294
1.18848,-0.0914656
1.03549,-0.286678
1.23796,-0.374672
0.886671,-0.402929
1.27233,-0.491149
1.12343,-0.230698
1.08202,-0.216338
0.592472,0.010552
0.678762,-0.304644
1.01982,-0.30178
1.01982,-0.30178
0.754961,-0.190079
0.89497,-0.127805
1.20558,-0.290814
1.22133,-0.15246
1.16863,-0.158142
1.07132,-0.0920326
1.35261,0.123148
0.986964,-0.287767
1.12262,-0.0363148
1.1443,0.209931
0.855785,0.20664
1.05186,0.418577
0.960836,0.290797
0.683099,0.494856
0.749826,0.571448
0.764646,0.762895
0.481134,0.727934
0.539779,0.789737
0.588366,0.685629
0.588366,0.685629
0.749172,0.584773
0.749172,0.584773
0.5645,0.874309
0.825224,1.00343
1.02203,0.886964
1.01317,0.879693
0.894778,0.845609
1.02384,0.798519
1.06046,0.769852
0.76467,1.31496
0.627132,1.44503
0.857519,1.42424
1.27052,1.12449
1.02437,1.63413
0.700297,1.06555
0.842361,1.05659
0.642391,0.941743
0.650966,0.547642
0.454275,0.979252
0.473911,1.0214
0.487929,1.1449
1.10159,0.67847
0.978198,0.962456
0.616133,0.653111
0.671886,0.752263
0.689106,0.807719
0.678252,0.371617
0.719594,0.332861
0.679877,0.424083
0.765936,0.365364
0.870181,0.280371
1.01904,0.380745
1.05549,0.649645
1.12005,0.22838
1.27447,0.545394
1.19037,0.412159
1.2458,0.285181
1.08668,0.690497
1.40937,0.53998
1.86405,0.323982
1.855,0.654711
1.64894,0.268077
1.98603,0.601802
1.27427,0.795852
1.46575,0.201727
1.25129,0.346369
1.06218,0.374393
1.31146,0.550134
1.40859,0.107034
1.61956,0.230209
1.88393,1.48217
1.87015,0.68187
1.87424,0.474231
1.87424,0.474231
2.01377,1.00955
2.01377,1.00955
2.00873,0.353518
3.02479,-0.229368
3.38187,-0.426416
2.56659,-1.1473
2.01668,-0.996677
2.01668,-0.996677
2.44134,-0.644337
2.45691,-0.795423
2.55305,-0.440618
2.34237,-0.136091
1.50464,-0.193407
1.8307,0.0336154
2.37475,0.276688
2.57842,-0.054797
1.92643,0.659831
1.62676,0.0535318
1.09075,0.435776
1.41887,0.658439
1.62389,0.20401
1.33182,-0.0464964
1.81727,-0.235799
1.80312,-0.678598
1.95281,-1.01129
1.99175,-1.00926
1.61836,-1.27035
2.07933,-1.25841
2.28205,-0.925958
2.1674,-0.265016
2.22352,-1.03333
1.65391,-0.357915
1.35541,-0.650408
1.41536,-1.06086
1.73414,-1.07834
1.36164,-1.57997
1.22577,-1.29523
1.2706,-1.25734
0.861144,-1.61123
0.812429,-1.21382
0.493378,-0.966194
0.699032,-0.916508
0.625388,-0.998913
0.572508,-0.660419
0.94774,-0.898072
1.03314,-0.297621
1.27028,-0.267713
1.0966,-0.0985109
0.820132,-0.457217
0.921547,-0.66733
1.13801,-0.48701
1.4957,-0.244429
1.48583,-0.477096
1.19934,-0.679172
1.19934,-0.679172
1.3166,-0.0811317
1.19634,-0.519391
1.4997,-0.349612
1.45685,-0.408556
1.12066,-0.345381
1.03226,-0.313856
1.15436,-0.535978
1.2313,-0.382708
1.29024,-0.221557
1.14492,-0.238212
1.06929,-0.175984
1.13571,-0.100933
1.44096,-0.355154
1.79303,0.102657
1.43424,0.32485
1.77049,0.186955
1.91949,-0.0893441
1.6169,-0.157758
1.6169,-0.157758
1.74207,-0.258806
1.88513,-0.214676
2.21385,-0.970118
2.47723,-0.496478
2.09495,-0.174312
2.14232,-0.0402222
2.14232,-0.0402222
1.47806,-0.508545
1.32187,-0.121282
1.27231,-0.136006
1.27228,-0.186558
1.61118,0.00601124
1.42858,-0.328488
1.55184,0.38078
2.7193,-0.122476
1.9065,-0.621488
2.34831,-0.827799
1.78117,-0.656038
1.78117,-0.656038
2.18606,-0.646477
2.41838,-0.80511
2.66149,-0.570605
2.01483,-1.06781
2.20224,-0.749997
2.42031,-1.50893
3.04119,-0.961785
2.85792,-0.484879
2.26965,0.0120218
2.59366,-0.524908
1.77895,-0.264612
2.34338,-0.177114
2.15364,0.387679
2.1155,-0.305015
1.98478,0.207047
1.98478,0.207047
2.27272,-0.432822
2.84353,0.387015
1.82409,0.337463
2.34465,0.737483
2.01197,1.05727
1.28661,1.13644
1.46473,1.00305
1.66344,1.23142
1.9142,1.60086
1.86393,1.60881
1.76454,1.30294
1.85341,1.4577
1.89194,1.55607
3.54573,2.56486
3.54369,1.59637
4.24653,1.59592
3.65835,2.03601
2.84033,3.01129
2.80152,2.67371
3.00728,3.60605
2.48475,2.75393
1.36864,2.42535
1.0391,1.8619
1.56424,1.18451
1.16825,1.14017
0.628554,1.21884
0.58952,1.15523
0.806467,1.23796
0.597183,1.22542
0.0590891,0.789902
-0.0121859,0.636221
-0.349692,0.53594
-0.161277,0.632288
0.181851,0.440698
-0.196604,0.524578
-0.0959304,0.578497
0.00515301,0.372531
-0.28877,0.265815
-0.549952,0.634115
-0.46823,0.388713
-0.558633,0.159271
-0.479921,0.465625
-0.479921,0.465625
-0.264694,0.500139
-0.148041,0.465498
-0.148041,0.465498
-0.402669,0.28745
-0.602901,0.247402
-0.498148,0.248977
-0.808992,0.368458
-0.946365,0.654246
-0.748591,0.472164
-1.24746,0.551599
-0.953277,0.051976
-1.30151,0.292329
-0.970361,0.494668
-1.43896,0.899907
-0.735677,1.10436
-0.671172,1.18517
-0.62548,1.05933
-0.335078,0.756774
-0.395004,1.04428
0.0456996,0.970564
0.345885,1.27581
0.28003,1.30468
0.329073,0.686645
0.199933,0.907422
0.0927407,0.968953
0.442353,0.700628
0.1847,1.16221
0.359526,0.870462
0.359526,0.870462
0.616219,0.595544
0.400487,0.46053
0.400487,0.46053
0.120445,0.711214
0.494463,0.512618
0.485693,0.303606
0.328617,0.333218
0.0355608,0.241535
0.0365346,0.380495
0.151495,0.55381
0.144782,0.60277
0.119707,0.423869
-0.00307331,0.573163
0.0346655,0.307429
0.0346655,0.307429
-0.366748,0.182877
-1.03811,0.94062
-0.94807,0.668181
-0.94807,0.668181
-0.165497,0.233367
-0.842854,-0.234428
-0.842854,-0.234428
-0.30024,-0.00324245
-0.247053,-0.112551
-0.470625,-0.430794
-0.350731,-0.114864
-0.0980009,-0.158126
-0.287727,0.251068
-0.246359,0.229029
-0.246359,0.229029
-0.246359,0.229029
-0.324815,-0.0488317
-0.463203,0.106249
-0.476267,0.314429
-0.669333,0.290999
-0.39003,0.189285
-0.399212,0.0484318
-0.555666,0.114136
-0.407751,-0.0397593
-0.483884,-0.298617
-0.747849,-0.2797
-0.60844,-0.175628
-0.93769,-0.101584
-0.564249,-0.435524
-0.564249,-0.435524
-0.557153,-0.565097
-0.590812,-0.391765
-0.660036,-0.687561
-0.522161,-0.8443
-0.653761,-0.894074
-0.683626,-0.958717
-1.19886,-0.707777
-0.967645,-0.692801
-0.898627,-0.82924
-1.25067,-1.26579
-1.11863,-0.771651
-0.679497,-1.14315
-0.758053,-1.13618
-0.47806,-1.03747
-0.907941,-0.906379
-0.907941,-0.906379
-0.854147,-1.08033
-0.643657,-0.837371
-0.697826,-0.770212
-0.286014,-0.872302
-0.45844,-0.695648
-0.350918,-0.797058
-0.449816,-0.615816
-0.461567,-0.755384
-0.472559,-0.969542
-0.995976,-1.24223
-0.629614,-1.02058
-0.905625,-1.30865
-1.39536,-0.871939
-0.961667,-1.17659
-0.961667,-1.17659
-0.961667,-1.17659
-0.961667,-1.17659
-1.25942,-0.391919
-0.702817,-0.613534
-0.549242,-0.583222
-0.557458,-0.36305
-0.672478,-0.820946
-0.632528,-1.04505
-0.764677,-0.611742
-0.770077,-0.785743
-1.07546,-0.605977
-0.880433,-0.688914
-1.12653,-1.1795
-0.770188,-0.992152
-0.623026,-0.980257
-0.780292,-0.658749
-1.37598,-0.325345
-1.26287,-0.0748605
-0.983971,-0.230579
-0.830279,-0.21186
-0.809519,-0.479006
-0.479107,-0.280718
-0.522541,-0.153725
-0.513625,0.145396
-0.771379,-0.00481612
-0.794483,-0.190902
-0.29165,-0.180506
-0.391178,-0.222912
-0.306307,-0.315829
-0.217496,-0.590537
-0.25528,-0.915312
-0.242838,-1.21752
-0.379362,-0.498416
-0.506045,-0.505329
-0.499135,-0.454878
-0.43034,-0.457566
-0.43034,-0.457566
-0.707379,-0.191597
-0.390427,-0.057139
-0.0943302,-0.291637
-0.0943302,-0.291637
-0.263061,-0.406112
-0.07241,-0.2512
-0.23775,-0.0900731
0.0358679,0.0464054
0.355936,0.267114
0.431291,-0.00718651
