MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.216561,-0.1373,-0.000460704
2,0.302539,-0.14244,0.00023953
3,0.289252,-0.05072,-0.000887949
4,0.325291,-0.04309,-0.000123401
5,0.315874,-0.0104,-0.0014102
6,0.305359,0.038054,-0.00166047
7,0.325519,0.013095,-0.00182391
8,0.310084,0.050673,-0.00150315
9,0.327984,0.01868,-0.000285565
10,0.31919,0.062118,-0.00110653
11,0.338725,0.02045,-0.00132911
12,0.338725,0.02045,-0.00132911
13,0.333911,0.048778,0.00302096
14,0.324579,0.04114,-2.69656e-05
15,0.324579,0.04114,-2.69656e-05
16,0.334205,0.033661,0.00141302
17,0.319847,0.063233,0.000857588
18,0.325685,0.031345,0.00149289
19,0.311694,0.076688,0.00185893
20,0.313483,0.065827,0.00127031
21,0.326083,0.051323,0.000775507
22,0.333076,0.036792,0.00195219
23,0.33398,0.055022,0.00252206
24,0.327918,0.026246,-0.0017708
25,0.31638,0.069403,-0.000571389
26,0.335517,0.018886,-0.00101968
27,0.335517,0.018886,-0.00101968
28,0.309227,0.07587,0.000620838
29,0.324846,0.058901,0.000719279
30,0.321306,0.05132,-0.00218471
31,0.321306,0.05132,-0.00218471
32,0.32351,0.066451,0.000695375
33,0.32423,0.055924,0.000834841
34,0.319327,0.062005,0.000285518
35,0.327321,0.055539,0.00209519
36,0.330901,0.047289,-0.00153111
37,0.324662,0.050667,-0.00144761
38,0.325426,0.063654,-0.00267033
39,0.315083,0.055712,-0.000997702
40,0.319716,0.068511,-0.000378197
41,0.332142,0.050387,0.00163501
42,0.320135,0.053171,-0.000508403
43,0.326086,0.052623,-0.00354213
44,0.33035,0.055879,-0.00194055
45,0.325491,0.05922,-1.90958e-05
46,0.320222,0.064218,0.000484369
47,0.343523,0.03381,-0.00134773
48,0.327999,0.050542,0.00040414
49,0.337072,0.04912,0.00102649
50,0.347514,0.04128,-0.00284113
51,0.328636,0.05815,-0.000836863
52,0.334131,0.044723,-0.00142551
53,0.322497,0.080853,0.000991645
54,0.331108,0.052358,0.000290728
55,0.33017,0.07356,0.000306504
56,0.328376,0.058678,6.43692e-05
57,0.327518,0.053475,-0.000980186
58,0.324491,0.060609,0.00104835
59,0.338023,0.046898,0.00294598
60,0.329723,0.050326,0.000918618
61,0.340882,0.052218,0.00140643
62,0.341295,0.058086,0.00146106
63,0.329176,0.063422,-0.00121576
64,0.336564,0.059969,-0.0020729
65,0.332004,0.054634,0.000814528
66,0.330645,0.065971,-0.000273518
67,0.334724,0.067331,0.000446432
68,0.336556,0.04957,-0.00202771
69,0.31865,0.066061,0.00119793
70,0.333329,0.053376,0.00128875
71,0.321549,0.071119,-0.000537125
72,0.331538,0.03863,-0.000285978
73,0.322895,0.053699,-0.000344236
74,0.326206,0.064889,0.00144689
75,0.31631,0.051224,0.00207828
76,0.328339,0.033727,0.00195224
77,0.316119,0.062628,0.00128213
78,0.336547,0.047308,-0.000310346
79,0.323428,0.077122,0.00215938
80,0.334602,0.049777,-0.000530837
81,0.334602,0.049777,-0.000530837
82,0.322285,0.060787,0.00116026
83,0.32425,0.056394,-0.000190143
84,0.316651,0.062591,0.000513874
85,0.327622,0.05332,0.000958366
86,0.334407,0.046732,-0.00396427
87,0.316945,0.07708,0.000507443
88,0.337707,0.038193,0.00166801
89,0.320701,0.070788,0.000793434
90,0.329891,0.049268,0.000593115
91,0.318825,0.060547,0.000292831
92,0.322323,0.04762,-0.000149518
93,0.322323,0.04762,-0.000149518
94,0.315205,0.059312,-0.00041235
95,0.325588,0.042371,0.000441973
96,0.321945,0.049489,-0.00134733
97,0.324336,0.055613,-0.00174824
98,0.324994,0.051753,-0.00206534
99,0.319864,0.057873,-0.0029001
100,0.331308,0.051078,-0.000357538
101,0.321782,0.045545,0.000534609
102,0.322239,0.078859,0.000668521
103,0.323226,0.046868,0.000348938
104,0.323226,0.046868,0.000348938
105,0.323477,0.067222,0.000693148
106,0.328633,0.045833,-0.000698659
107,0.318544,0.062956,-0.000579982
108,0.320099,0.046706,-0.00110407
109,0.327272,0.041823,-0.000279424
110,0.320826,0.062537,0.00258018
111,0.322592,0.058559,9.55892e-05
112,0.335075,0.047246,0.00396036
113,0.325032,0.054702,-9.3172e-05
114,0.333406,0.047888,-0.000877887
115,0.33442,0.043973,-0.000242446
116,0.337593,0.055582,9.57881e-06
117,0.321278,0.051874,-0.00133535
118,0.3403,0.030349,0.0009308
119,0.346188,0.045424,-0.000282157
120,0.327458,0.068628,0.000450059
121,0.342555,0.034133,-0.000657086
122,0.318269,0.065148,0.000241648
123,0.321601,0.051828,-0.000111927
124,0.329635,0.060217,-0.000261258
125,0.322128,0.04685,0.00205052
126,0.320501,0.04198,0.00187207
127,0.32811,0.050935,0.0019809
128,0.321656,0.061797,-0.000644863
129,0.336211,0.043751,0.00147822
130,0.310301,0.063306,-0.0016038
131,0.325113,0.034811,-0.00116517
132,0.313121,0.067402,-0.000421974
133,0.325463,0.047942,-0.000113518
134,0.331516,0.052004,0.00149758
135,0.325208,0.049361,-0.00178788
136,0.338518,0.039846,0.00224243
137,0.319652,0.064567,7.07152e-05
138,0.324789,0.057256,0.00102143
139,0.325501,0.044599,-0.00275179
140,0.321207,0.058591,-0.00131935
141,0.313268,0.064707,-0.00235573
142,0.326476,0.048407,0.00020449
143,0.327483,0.061728,-8.70222e-06
144,0.321179,0.059515,-0.00159941
145,0.32574,0.050876,-5.31346e-05
146,0.334003,0.049795,-0.000253415
147,0.325602,0.035266,0.00169902
148,0.321855,0.050161,-0.00122734
149,0.32424,0.035403,-0.00108674
150,0.309423,0.060161,-0.00122381
151,0.323109,0.045362,0.00312097
152,0.317237,0.061475,0.000406407
153,0.334366,0.03579,0.00344973
154,0.326293,0.048555,-0.00234453
155,0.32507,0.050708,-0.000710583
156,0.328736,0.045879,0.000422029
157,0.33255,0.071281,0.000780914
158,0.337302,0.030609,0.00131684
159,0.323687,0.062956,0.000963562
160,0.337321,0.029402,0.00284759
161,0.313156,0.059284,-0.000807276
162,0.317659,0.052571,-0.000220501
163,0.30874,0.070189,0.000264094
164,0.32632,0.037329,0.00160202
165,0.32888,0.063325,-0.000255911
166,0.331575,0.055208,-0.000435212
167,0.326391,0.045499,0.00245203
168,0.322409,0.052108,-0.0017539
169,0.326438,0.056578,-0.000191778
170,0.324983,0.052732,0.00124413
171,0.321215,0.060283,0.00249696
172,0.321398,0.044622,-0.00112156
173,0.329388,0.053879,0.00140181
174,0.329755,0.045947,-0.00221096
175,0.324372,0.053865,0.00249526
176,0.324832,0.046959,0.00103308
177,0.329642,0.038066,0.00120242
178,0.323514,0.057292,-9.61521e-05
179,0.329854,0.053183,0.00382741
180,0.327044,0.040732,0.00039751
181,0.324296,0.047226,-6.97769e-05
182,0.32021,0.0631,-0.00012461
183,0.329515,0.049453,-8.51529e-05
184,0.321852,0.047276,-0.000748842
185,0.321852,0.047276,-0.000748842
186,0.321552,0.032517,0.000569115
187,0.324383,0.065315,-0.000652997
188,0.326447,0.050038,-0.000521145
189,0.321379,0.050535,-0.00172055
190,0.326511,0.060123,-0.00139483
191,0.324525,0.056974,0.000519325
192,0.329132,0.049985,-0.00184319
193,0.324325,0.052346,0.000236576
194,0.324504,0.055414,-0.000107026
195,0.319859,0.037571,0.000818829
196,0.316187,0.053283,0.000736294
197,0.321718,0.054681,-0.0012912
198,0.323194,0.057361,-0.000740195
199,0.322862,0.041427,-0.000695325
200,0.314091,0.05573,0.00304263
201,0.31518,0.059601,-0.00146545
