MDTU,S_B
428,0.980332
429,0.982519
430,0.979597
431,0.975589
432,0.98195
433,0.982228
434,0.989921
435,0.990667
436,0.993757
437,0.99199
438,0.99447
439,0.984569
440,0.995515
441,0.994098
442,1.00233
443,1.00233
444,1.00233
445,0.994923
446,0.993377
447,0.99078
448,0.983268
449,0.975331
450,0.981049
451,0.981933
452,0.98458
453,0.996129
454,0.987149
455,0.993606
456,0.994829
457,0.994829
458,0.997272
459,0.99008
460,0.990506
461,0.982052
462,0.991587
463,0.987289
464,0.988272
465,0.984989
466,0.987654
467,0.983582
468,0.984009
469,0.987518
470,0.988758
471,0.987002
472,0.99308
473,0.989492
474,0.987245
475,0.988108
476,0.98479
477,0.9902
478,0.990738
479,0.980049
480,0.991893
481,0.991893
482,0.988469
483,0.991692
484,0.984026
485,0.986677
486,0.986785
487,0.984673
488,0.974306
489,0.98011
490,0.984564
491,0.983725
492,0.988261
493,0.98794
494,0.987774
495,0.990857
496,0.992149
497,0.981804
498,0.986168
499,0.98882
500,0.987781
501,0.983849
502,0.987685
503,0.986732
504,0.988794
505,0.988091
506,0.981173
507,0.984539
508,0.989976
509,0.983034
510,0.984891
511,0.988982
512,0.991877
513,0.98886
514,0.979694
515,0.980219
516,0.985334
517,0.988282
518,0.982473
519,0.984189
520,0.985274
521,0.984144
522,0.988867
523,0.988867
524,0.988867
525,0.98667
526,0.990957
527,0.980654
528,0.985568
529,0.989869
530,0.984353
531,0.981413
532,0.974966
533,0.981835
534,0.978418
535,0.983318
536,0.987763
537,0.991944
538,0.986361
539,0.984201
540,0.976389
541,0.975154
542,0.977186
543,0.977072
544,0.972787
545,0.983858
546,0.978099
547,0.989059
548,0.990425
549,0.985564
550,0.992748
551,0.988694
552,0.982224
553,0.980407
554,0.981491
555,0.988545
556,0.991034
557,0.979854
558,0.984687
559,0.987511
560,0.982994
561,0.982872
562,0.979548
563,0.982418
564,0.980012
565,0.983667
566,0.979921
567,0.97953
568,0.986118
569,0.985076
570,0.991134
571,0.98653
572,0.983556
573,0.984898
574,0.98729
575,0.98729
576,0.987853
577,0.99091
578,0.975459
579,0.971154
580,0.978664
581,0.983822
582,0.986595
583,0.985471
584,0.987565
585,0.987636
586,0.992432
587,0.983083
588,0.982867
589,0.983974
590,0.983974
591,0.989302
592,0.993823
593,0.998394
594,0.990056
595,0.989845
596,0.986047
597,0.988174
598,0.983273
599,0.984271
600,0.984191
601,0.986603
602,0.982171
603,0.987729
604,0.98282
605,0.984736
606,0.98174
607,0.984132
608,0.98472
609,0.982218
610,0.991285
611,0.985567
612,0.978265
613,0.981748
614,0.981443
615,0.980497
616,0.985741
617,0.987059
618,0.993495
619,0.992795
620,0.992795
621,0.991075
622,0.989464
623,0.981963
624,0.981252
625,0.989798
626,0.989958
627,0.990766
628,0.983729
629,0.989544
630,0.989351
631,0.982461
632,0.98801
633,0.980496
634,0.99435
635,0.996698
636,0.99801
637,1.00031
638,0.98972
639,0.994621
640,0.994621
641,0.992208
642,0.989546
643,0.986029
644,0.989767
645,0.991114
646,0.992185
647,0.994363
648,0.993381
649,0.986637
650,0.987504
651,0.984527
652,0.982224
653,0.978847
654,0.979265
655,0.982115
656,0.981762
657,0.984085
658,0.980259
659,0.979256
660,0.974314
661,0.976175
662,0.981772
663,0.97355
664,0.981919
665,0.981291
666,0.986229
667,0.983874
668,0.982141
669,0.987957
670,0.979245
671,0.98133
672,0.981267
673,0.988538
674,0.98831
675,0.987605
676,0.979345
677,0.989378
678,0.989378
679,0.980585
680,0.984417
681,0.981019
682,0.988814
683,0.983927
684,0.993191
685,0.987589
686,0.983477
687,0.981999
688,0.987867
689,0.984402
690,0.991832
691,0.995573
692,0.999953
693,0.984233
694,0.985388
695,0.985609
696,0.985898
697,0.989152
698,0.989152
699,0.983601
700,0.985532
701,0.985017
702,0.984876
703,0.984876
704,0.982486
705,0.984939
706,0.988248
707,0.9876
708,0.994061
709,0.990089
710,0.990355
711,0.99149
712,0.990025
713,0.986709
714,0.98833
715,0.986069
716,0.980503
717,0.97848
718,0.977508
719,0.979909
720,0.988864
721,0.977983
722,0.982647
723,0.982647
724,0.983623
725,0.981981
726,0.982853
727,0.987623
728,0.98468
729,0.98807
730,0.985981
731,0.979154
732,0.983605
733,0.991267
734,0.994311
735,0.991081
736,0.989191
737,0.98624
738,0.987705
739,0.990042
740,0.985084
741,0.978702
742,0.976226
743,0.984497
744,0.992874
745,0.987889
746,0.987889
747,0.990172
748,0.983166
749,0.986315
750,0.986671
751,0.976157
752,0.983687
753,0.991319
754,0.980836
755,0.981374
756,0.976033
757,0.977973
758,0.988459
759,0.981811
760,0.988129
761,0.985165
762,0.988246
763,0.987462
764,0.992
765,0.983757
766,0.985985
767,0.983689
768,0.97705
769,0.983035
770,0.98809
771,0.990571
772,0.982715
773,0.984476
774,0.983229
775,0.980552
776,0.984986
777,0.984986
778,0.989114
779,0.986978
780,0.988873
781,0.984146
782,0.987592
783,0.985725
784,0.992405
785,0.988539
786,0.985668
787,0.980886
788,0.98376
789,0.987992
790,0.982794
791,0.986904
792,0.983432
793,0.991309
794,0.989845
795,0.989845
796,0.991668
797,0.987251
798,0.994429
799,0.990986
800,0.999036
801,0.990591
802,0.982597
803,0.993429
804,0.99434
805,0.987379
806,0.980702
807,0.980461
808,0.98684
809,0.988569
810,0.987275
811,0.976503
812,0.986997
813,0.982397
814,0.988775
815,0.984681
816,0.982033
817,0.977589
818,0.983378
819,0.981473
820,0.979253
821,0.977926
822,0.989116
823,0.979785
824,0.98642
825,0.980681
826,0.980164
827,0.980164
828,0.979037
829,0.981493
830,0.980619
831,0.980619
832,0.982822
833,0.98605
834,0.984846
835,0.986812
836,0.992113
837,0.990493
838,0.990298
839,0.996137
840,0.991627
841,0.98346
842,0.994231
843,0.987605
844,0.985435
845,0.983951
846,0.985723
847,0.989064
848,0.992264
849,0.987813
850,0.989002
851,0.979578
852,0.985875
853,0.98687
854,0.988638
855,0.977861
856,0.990728
857,0.99009
858,0.986386
859,0.989758
860,0.984458
861,0.984686
862,0.984701
863,0.978499
864,0.980865
865,0.972218
866,0.982282
867,0.983408
868,0.986443
869,0.989848
870,0.987527
871,0.987527
872,0.982747
873,0.98595
874,0.985004
875,0.982185
876,0.986113
877,0.983932
878,0.9871
879,0.990133
880,0.980559
881,0.98971
882,0.987908
883,0.989095
884,0.991728
885,0.995559
886,0.990587
887,0.984024
888,0.988289
889,0.984256
890,0.980395
891,0.98283
892,0.984623
893,0.992273
894,0.994422
895,0.98891
896,0.98891
897,0.98408
898,0.992168
899,0.983632
900,0.98661
901,0.991239
902,0.985227
903,0.984911
904,0.988823
905,0.990434
906,0.986986
907,0.98235
908,0.987232
909,0.993626
910,0.986316
911,0.991476
912,0.991634
913,0.996992
914,0.999854
915,0.998144
916,0.99359
917,0.990515
918,0.984796
919,0.988071
920,0.988009
921,0.984019
922,0.981038
923,0.980132
924,0.983813
925,0.982956
926,0.987605
927,0.994873
928,0.984908
929,0.988692
930,0.995122
931,0.992915
932,0.985515
933,0.985151
934,0.987836
935,0.986272
936,0.994779
937,0.990031
938,0.992459
939,0.983709
940,0.986572
941,0.985641
942,0.975974
943,0.984805
944,0.981081
945,0.980055
946,0.977118
947,0.986716
948,0.990306
949,0.990925
950,0.987477
951,0.987012
952,0.986091
953,0.98939
954,0.987931
955,0.9896
956,0.989331
957,0.991683
958,0.978459
959,0.97984
960,0.976006
961,0.978056
962,0.977495
963,0.977417
964,0.977323
965,0.979116
966,0.978259
967,0.986611
968,0.989624
969,0.983028
970,0.984904
971,0.985172
972,0.985671
973,0.983024
974,0.976791
975,0.975204
976,0.98424
977,0.985694
978,0.991064
979,0.990558
980,0.98315
981,0.979632
982,0.986815
983,0.980806
984,0.981205
985,0.986227
986,0.986739
987,0.986839
988,0.986839
989,0.99098
990,0.989806
991,0.986406
992,0.983131
993,0.987001
994,0.9876
995,0.992376
996,0.995952
997,0.990706
998,0.995245
999,0.989222
1000,0.989222
1001,0.993278
1002,0.988324
1003,0.985507
1004,0.981994
1005,0.977504
1006,0.97917
1007,0.981184
1008,0.982806
1009,0.985192
1010,0.983855
1011,0.981361
1012,0.985964
1013,0.986752
1014,0.986752
1015,0.990034
1016,0.980855
1017,0.980905
1018,0.976789
1019,0.982144
1020,0.985935
1021,0.988903
1022,0.989101
1023,0.986528
1024,0.993681
1025,0.99209
1026,0.992111
1027,0.992111
1028,0.992111
1029,0.991323
1030,0.991434
1031,0.995356
1032,0.985605
1033,0.985775
1034,0.991101
1035,0.986438
1036,0.985647
1037,0.977728
1038,0.97761
1039,0.988272
1040,0.986973
1041,0.985717
1042,0.984357
1043,0.98702
1044,0.992516
1045,0.981928
1046,0.981774
1047,0.982996
1048,0.988536
1049,0.99301
1050,0.986331
1051,0.992119
1052,0.992119
1053,0.992276
1054,0.983878
1055,0.982582
1056,0.982937
1057,0.982937
1058,0.982937
1059,0.987904
1060,0.983745
1061,0.978278
1062,0.99297
1063,0.984555
1064,0.993478
1065,0.992325
1066,0.996264
1067,0.990781
1068,0.993521
1069,0.984481
1070,0.979867
1071,0.984547
1072,0.99131
1073,0.987349
1074,0.992892
1075,0.98795
1076,0.994928
1077,0.996787
1078,0.989812
1079,0.99054
1080,0.990069
1081,0.988333
1082,0.989144
1083,0.984716
1084,0.984333
1085,0.982971
1086,0.990269
1087,0.994718
1088,0.999694
1089,0.98985
1090,0.984303
1091,0.983166
1092,0.986023
1093,0.989425
1094,0.98908
1095,0.991488
1096,0.98688
1097,0.990466
1098,0.991947
1099,0.992161
1100,0.992161
1101,0.98722
1102,0.992215
1103,0.996077
1104,0.997536
1105,0.991812
1106,0.986686
1107,0.989784
1108,0.984455
1109,0.992698
1110,0.992235
1111,0.98492
1112,0.986494
1113,0.986306
1114,0.987011
1115,0.983758
1116,0.980849
1117,0.980928
1118,0.976554
1119,0.986454
1120,0.980807
1121,0.984594
1122,0.982647
1123,0.983335
1124,0.985526
1125,0.991809
1126,0.991773
1127,0.980396
1128,0.985417
1129,0.987031
1130,0.990379
1131,0.993278
1132,0.98421
1133,0.988899
1134,0.98285
1135,0.979898
1136,0.986911
1137,0.988129
1138,0.984154
1139,0.984097
1140,0.986225
1141,0.994707
1142,0.986846
1143,0.990882
1144,0.989542
1145,0.986534
1146,0.982941
1147,0.981939
1148,0.980878
1149,0.984232
1150,0.978652
1151,0.990416
1152,0.988799
1153,0.994913
1154,0.988354
1155,0.982544
1156,0.986024
1157,0.984839
1158,0.980402
1159,0.977831
1160,0.981716
1161,0.986326
1162,0.97655
1163,0.980869
1164,0.985484
1165,0.982012
1166,0.984811
1167,0.979794
1168,0.984954
1169,0.982021
1170,0.988581
1171,0.980992
1172,0.990682
1173,0.991757
1174,0.993117
1175,0.993117
1176,0.989407
1177,0.986253
1178,0.987574
1179,0.983052
1180,0.98546
1181,0.983069
1182,0.979139
1183,0.987152
1184,0.987152
1185,0.993017
1186,0.990985
1187,0.985441
1188,0.983514
1189,0.989542
1190,0.985534
1191,0.985597
1192,0.985664
1193,0.988202
1194,0.98307
1195,0.984752
1196,0.983245
1197,0.984142
1198,0.986483
1199,0.982601
1200,0.986821
1201,0.987629
1202,0.982225
1203,0.986929
1204,0.9883
1205,0.992459
1206,0.985377
1207,0.994921
1208,0.988036
1209,0.978916
1210,0.984417
1211,0.988002
1212,0.988172
1213,0.989484
1214,0.989499
1215,0.990506
1216,0.991306
1217,0.983001
1218,0.987081
1219,0.985073
1220,0.982736
1221,0.984003
1222,0.977011
1223,0.974645
1224,0.983998
1225,0.985132
1226,0.991522
1227,0.995124
1228,0.995046
1229,0.995009
1230,0.981954
1231,0.993735
1232,0.989099
1233,0.993073
1234,0.991598
1235,0.993403
1236,0.9895
1237,0.989964
1238,0.983955
1239,0.989197
1240,0.98883
1241,0.98725
1242,0.982165
1243,0.993076
1244,0.993554
1245,0.987531
1246,0.984074
1247,0.986455
1248,0.991027
1249,0.992642
1250,0.995429
1251,0.994367
1252,0.988448
1253,0.981238
1254,0.983254
1255,0.987222
1256,0.981987
1257,0.984798
1258,0.984798
1259,0.992836
1260,0.986262
1261,0.986454
1262,0.983772
1263,0.981709
1264,0.990073
1265,0.989717
1266,0.981745
1267,0.986097
1268,0.980061
1269,0.987569
1270,0.991233
1271,0.985621
1272,0.99275
1273,0.993952
1274,1.00022
1275,0.989447
1276,0.985531
1277,0.981181
1278,0.978239
1279,0.978745
1280,0.978823
1281,0.980689
1282,0.981196
1283,0.97921
1284,0.987514
1285,0.990335
1286,0.980727
1287,0.989496
1288,0.989496
1289,0.984041
1290,0.990481
1291,0.985468
1292,0.995352
1293,0.985207
1294,0.987434
1295,0.988095
1296,0.986309
1297,0.975091
1298,0.974022
1299,0.986319
1300,0.985548
1301,0.992006
1302,0.995514
1303,0.991132
1304,0.987749
1305,0.989073
1306,0.992459
1307,0.992527
1308,0.985189
1309,0.987121
1310,0.99024
1311,0.9918
1312,0.984744
1313,0.988004
1314,0.987894
1315,0.985873
1316,0.988743
1317,0.988743
1318,0.984506
1319,0.994269
1320,0.98629
1321,0.986463
1322,0.981647
1323,0.99319
1324,0.986793
1325,0.982848
1326,0.979909
1327,0.987845
1328,0.991742
1329,0.977823
1330,0.972927
1331,0.975916
1332,0.972444
1333,0.974678
1334,0.979894
1335,0.979894
1336,0.979522
1337,0.983629
1338,0.978289
1339,0.990085
1340,0.993527
1341,0.989405
1342,0.991082
1343,0.989688
1344,0.991279
1345,0.986871
1346,0.991253
1347,0.993901
1348,0.988924
1349,0.97712
1350,0.977213
1351,0.988004
1352,0.990356
1353,0.983736
1354,0.986391
1355,0.985898
1356,0.9811
1357,0.979384
1358,0.976406
1359,0.983926
1360,0.981429
1361,0.980409
1362,0.978852
1363,0.979953
1364,0.984101
1365,0.991379
1366,0.982443
1367,0.98541
1368,0.98541
1369,0.977051
1370,0.977051
1371,0.981414
1372,0.980892
1373,0.988135
1374,0.989121
1375,0.985615
1376,0.989074
1377,0.987374
1378,0.991946
1379,0.988352
1380,0.988274
1381,0.98187
1382,0.985558
1383,0.983861
1384,0.985372
1385,0.988895
1386,0.984163
1387,0.98732
1388,0.98411
1389,0.98666
1390,0.989805
1391,0.992508
1392,0.990542
1393,0.993052
1394,0.985735
1395,0.985496
1396,0.982667
1397,0.981959
1398,0.979907
1399,0.980376
1400,0.979517
1401,0.976279
1402,0.976279
1403,0.98131
1404,0.989305
1405,0.989959
1406,0.986745
1407,0.984787
1408,0.993086
1409,0.985252
1410,0.98766
1411,0.975882
1412,0.983448
1413,0.982789
1414,0.985912
1415,0.989433
1416,0.993991
1417,0.985889
1418,0.986408
1419,0.989396
1420,0.990124
1421,0.993481
1422,0.990011
1423,0.989465
1424,0.989465
1425,0.993786
1426,0.983497
1427,0.979506
1428,0.988589
1429,0.986094
1430,0.996097
1431,0.983102
1432,0.993087
1433,0.987789
1434,0.997374
1435,0.989019
1436,0.984162
1437,0.988386
1438,0.988792
1439,0.986503
1440,0.988441
1441,1.00145
1442,0.994388
1443,1.00336
1444,0.992144
1445,0.996715
1446,0.990476
1447,0.986823
1448,0.984648
1449,0.991068
1450,0.985376
1451,0.985869
1452,0.981874
1453,0.98113
1454,0.995816
1455,0.993673
1456,0.988716
1457,0.993894
1458,0.989838
1459,0.984712
1460,0.985669
1461,0.987132
1462,0.987317
1463,0.981079
1464,0.976777
1465,0.975524
1466,0.978728
1467,0.979287
1468,0.989716
1469,0.989294
1470,0.991977
1471,0.993197
1472,0.986893
1473,0.986893
1474,0.981749
1475,0.982463
1476,0.979853
1477,0.984633
1478,0.988079
1479,0.987399
1480,0.983513
1481,0.984439
1482,0.979746
1483,0.995729
1484,0.986815
1485,0.995134
1486,0.983103
1487,0.987786
1488,0.977359
1489,0.990626
1490,0.994222
1491,0.995872
1492,0.988878
1493,0.995618
1494,0.986039
1495,0.983856
1496,0.984352
1497,0.985005
1498,0.983189
1499,0.985347
1500,0.981354
1501,0.987388
1502,0.986565
1503,0.987165
1504,0.99009
1505,0.983763
1506,0.982168
1507,0.97969
1508,0.978752
1509,0.981255
1510,0.98358
1511,0.980661
1512,0.990474
1513,0.983434
1514,0.981642
1515,0.985939
1516,0.982876
1517,0.992838
1518,0.989575
1519,0.988747
1520,0.993727
1521,0.988891
1522,0.992517
1523,0.987435
1524,0.99289
1525,0.986967
1526,0.987176
1527,0.986393
1528,0.988434
1529,0.984392
1530,0.990122
1531,0.985574
1532,0.985407
1533,0.987863
1534,0.984495
1535,0.992213
1536,0.994016
1537,0.991667
1538,0.990871
1539,0.994323
1540,0.986815
1541,0.984752
1542,0.984667
1543,0.984649
1544,0.982275
1545,0.985415
1546,0.978841
1547,0.990237
1548,0.982089
1549,0.986331
1550,0.984936
1551,0.989048
1552,0.989344
1553,0.997276
1554,0.994409
1555,0.99514
1556,0.988049
1557,0.988573
1558,0.982192
1559,0.982192
1560,0.988529
1561,0.99018
1562,0.982792
1563,0.981223
1564,0.98538
1565,0.982735
1566,0.986085
1567,0.978056
1568,0.980138
1569,0.989162
1570,0.989225
1571,0.988165
1572,0.988641
1573,0.99408
1574,0.991689
1575,0.9886
1576,0.984266
1577,0.985872
1578,0.980166
1579,0.985427
1580,0.987727
1581,0.988174
1582,0.986976
1583,0.996546
1584,0.995169
1585,0.988306
1586,0.983164
1587,0.984013
1588,0.974192
1589,0.974938
1590,0.978973
1591,0.987018
1592,0.984017
1593,0.982931
1594,0.98583
1595,0.978526
1596,0.981565
1597,0.978881
1598,0.977393
1599,0.975302
1600,0.982916
1601,0.984807
1602,0.979448
1603,0.98676
1604,0.98662
1605,0.986978
1606,0.989053
1607,0.982851
1608,0.987622
1609,0.985093
1610,0.986679
1611,0.987163
1612,0.987793
1613,0.98425
1614,0.980595
1615,0.987089
1616,0.983548
1617,0.987581
1618,0.984979
1619,0.975829
1620,0.979834
1621,0.980766
1622,0.977717
1623,0.982127
1624,0.982736
1625,0.983335
1626,0.985281
1627,0.981718
1628,0.993655
1629,0.983496
1630,0.985019
1631,0.983659
1632,0.982628
1633,0.978299
1634,0.984524
1635,0.979848
1636,0.991839
1637,0.992245
1638,0.987518
1639,0.985267
1640,0.990938
1641,0.984496
1642,0.9866
1643,0.990081
1644,0.990963
1645,0.995902
1646,0.995354
1647,0.990371
1648,0.991223
1649,0.985964
1650,0.984075
1651,0.986823
1652,0.978614
1653,0.986146
1654,0.982935
1655,0.983679
1656,0.986797
1657,0.989814
1658,0.989943
1659,0.996148
1660,0.986679
1661,0.983348
1662,0.984706
1663,0.981259
1664,0.984113
1665,0.97846
1666,0.978631
1667,0.979408
1668,0.974874
1669,0.983967
1670,0.982599
1671,0.980881
1672,0.979963
1673,0.986515
1674,0.977494
1675,0.978747
1676,0.984439
1677,0.991356
1678,0.98414
1679,0.984121
1680,0.979084
1681,0.988145
1682,0.988145
1683,0.984581
1684,0.993735
1685,0.989403
1686,0.991521
1687,0.990588
1688,0.989206
1689,0.992818
1690,0.988757
1691,0.993795
1692,0.97822
1693,0.985358
1694,0.986092
1695,0.98536
1696,0.983595
1697,0.990267
1698,0.988651
1699,0.997164
1700,0.988809
1701,0.996809
1702,1.00227
1703,0.990571
1704,0.988538
1705,0.985852
1706,0.989106
1707,0.994228
1708,0.994502
1709,0.99242
1710,0.99265
1711,0.991523
1712,0.9942
1713,0.990136
1714,0.985513
1715,0.985179
1716,0.986821
1717,0.987994
1718,0.980361
1719,0.985611
1720,0.987714
1721,0.993087
1722,0.987183
1723,0.989573
1724,0.989573
1725,0.985767
1726,0.987233
1727,0.991507
1728,0.986088
1729,0.981052
1730,0.978184
1731,0.979019
1732,0.977318
1733,0.982853
1734,0.987102
1735,0.984649
1736,0.984641
1737,0.984909
1738,0.979017
1739,0.982407
1740,0.979195
1741,0.984691
1742,0.990193
1743,0.994474
1744,0.987652
1745,0.985663
1746,0.987013
1747,0.990566
1748,0.991742
1749,0.989054
1750,0.993775
1751,0.981937
1752,0.990542
1753,0.987818
1754,0.99044
1755,0.985231
1756,0.983678
1757,0.995881
1758,0.984799
1759,0.992007
1760,0.986113
1761,0.985886
1762,0.986557
1763,0.986117
1764,0.982626
1765,0.982626
1766,0.985832
1767,0.984631
1768,0.991168
1769,0.988035
1770,0.99001
1771,0.987789
1772,0.990382
1773,0.986648
1774,0.989403
1775,0.994963
1776,0.991087
1777,0.994312
1778,0.982268
1779,0.995016
1780,0.986082
1781,0.990661
1782,0.98575
1783,0.989387
1784,0.986136
1785,0.988946
1786,0.985558
1787,0.986978
1788,0.982205
1789,0.985594
1790,0.98841
1791,0.982031
1792,0.985072
1793,0.978487
1794,0.979835
1795,0.982389
1796,0.977536
1797,0.980607
1798,0.982312
1799,0.984771
1800,0.990052
1801,0.986279
1802,0.985142
1803,0.995881
1804,0.983318
1805,0.981528
1806,0.987433
1807,0.987823
1808,0.995923
1809,0.9939
1810,0.990824
1811,0.992951
1812,0.989903
1813,0.990595
1814,0.986871
1815,0.982967
1816,0.986905
1817,0.984699
1818,0.984699
1819,0.991887
1820,0.988198
1821,0.989392
1822,0.991263
1823,0.99118
1824,0.993095
1825,0.994981
1826,0.986972
1827,0.992394
1828,0.990397
1829,0.98943
1830,0.988568
1831,0.985623
1832,0.986169
1833,0.9791
1834,0.983094
1835,0.994088
1836,0.991566
1837,0.987556
1838,0.988358
1839,0.995367
1840,0.991352
1841,0.987935
1842,0.990569
1843,0.98406
1844,0.987659
1845,0.986917
1846,0.974265
1847,0.97681
1848,0.974554
1849,0.976371
1850,0.980794
1851,0.992032
1852,0.992011
1853,0.98876
1854,0.988366
1855,0.988366
1856,0.987242
1857,0.989486
1858,0.986305
1859,0.985993
1860,0.986352
1861,0.983902
1862,0.991365
1863,0.988834
1864,0.984781
1865,0.98617
1866,0.98559
1867,0.991402
1868,0.98752
1869,0.990343
1870,0.991308
1871,0.995549
1872,0.991334
