MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.659863,0.659835,-0.00611205
2,0.511137,0.504985,-0.0790675
3,0.406386,0.406071,-0.0160086
4,0.413814,0.410735,-0.050379
5,0.400984,0.396408,-0.060406
6,0.388819,0.384323,0.0589535
7,0.38623,0.379333,0.07266
8,0.385543,0.365314,0.123246
9,0.377635,0.367405,0.087299
10,0.385711,0.376684,0.082957
11,0.430405,0.42285,0.0802915
12,0.430405,0.42285,0.0802915
13,0.413956,0.413544,0.0184756
14,0.367742,0.367114,0.0214891
15,0.367742,0.367114,0.0214891
16,0.453474,0.452098,-0.0353019
17,0.425695,0.423127,0.0466912
18,0.421559,0.421124,0.0191544
19,0.412009,0.411988,0.00411366
20,0.389481,0.388396,0.0290591
21,0.40591,0.405461,0.019098
22,0.355434,0.355318,0.0090576
23,0.329788,0.329087,-0.0214984
24,0.315143,0.313454,0.0325843
25,0.308169,0.308167,-0.00118932
26,0.3239,0.309712,0.094814
27,0.3239,0.309712,0.094814
28,0.386342,0.373906,0.097231
29,0.342757,0.32103,0.120092
30,0.373628,0.338315,0.158559
31,0.373628,0.338315,0.158559
32,0.424377,0.384797,0.17896
33,0.368661,0.3122,0.196065
34,0.460306,0.396933,0.233078
35,0.429699,0.330137,0.275047
36,0.379353,0.29747,0.235415
37,0.287243,0.236164,0.163509
38,0.258106,0.141816,0.215654
39,0.226221,0.155878,0.163945
40,0.295459,0.10805,0.274993
41,0.189552,0.078867,0.172366
42,0.164224,0.0984145,0.131469
43,0.10425,0.0873905,0.0568415
44,0.129271,0.088474,0.0942515
45,0.167325,0.163873,0.0338132
46,0.145761,0.136893,0.050068
47,0.262388,0.258011,0.0477243
48,0.233542,0.221081,0.0752655
49,0.266425,0.24369,0.107693
50,0.230637,0.207019,0.10167
51,0.127416,0.126249,0.0172066
52,0.179473,0.179067,0.0120638
53,0.251095,0.233066,0.09343
54,0.178546,0.17016,0.054075
55,0.151389,0.150979,0.0111278
56,0.171711,0.171554,-0.00731875
57,0.234782,0.233857,-0.0208124
58,0.259273,0.249176,-0.0716485
59,0.309813,0.309132,-0.0205407
60,0.280023,0.279994,0.00401219
61,0.291066,0.29083,-0.0117012
62,0.291659,0.280058,0.0814415
63,0.284909,0.279321,0.056151
64,0.224757,0.212652,0.072765
65,0.370092,0.369219,-0.0254119
66,0.398768,0.396155,-0.045567
67,0.301491,0.298945,-0.0391005
68,0.32525,0.322217,-0.0443115
69,0.363182,0.362328,-0.0248885
70,0.362564,0.362484,0.00760435
71,0.312711,0.307831,-0.0550295
72,0.286278,0.283882,-0.036958
73,0.385207,0.37298,-0.0962855
74,0.415455,0.414058,-0.0340386
75,0.308848,0.308847,0.00086245
76,0.374853,0.374517,0.0158776
77,0.318169,0.318014,0.0099107
78,0.234484,0.234442,0.00439509
79,0.28371,0.283535,0.00998315
80,0.265056,0.265052,0.00151707
81,0.265056,0.265052,0.00151707
82,0.301871,0.301415,0.0165787
83,0.360978,0.360963,0.0032966
84,0.337074,0.334082,0.0448108
85,0.309731,0.309597,-0.0091055
86,0.280867,0.278085,-0.0394347
87,0.258389,0.25641,-0.0319239
88,0.2978,0.286581,0.080973
89,0.321423,0.286502,0.145701
90,0.322691,0.235316,0.220808
91,0.243473,0.206749,0.128584
92,0.275718,0.224393,0.160214
93,0.275718,0.224393,0.160214
94,0.331187,0.257852,0.20784
95,0.270196,0.21635,0.16186
96,0.347845,0.285768,0.198324
97,0.275537,0.204484,0.184681
98,0.267428,0.19233,0.185814
99,0.259873,0.196141,0.170478
100,0.257352,0.169207,0.193905
101,0.294737,0.23598,0.176588
102,0.298896,0.172814,0.243873
103,0.267101,0.240042,0.117144
104,0.267101,0.240042,0.117144
105,0.301622,0.261849,0.149703
106,0.297952,0.280058,0.101702
107,0.328108,0.315868,0.0887825
108,0.306463,0.295631,0.080757
109,0.304539,0.289264,0.095239
110,0.284379,0.278075,0.059545
111,0.297314,0.268695,0.127273
112,0.36783,0.346654,0.123006
113,0.335195,0.32253,0.0912675
114,0.391707,0.361299,0.151318
115,0.362092,0.30686,0.192218
116,0.361605,0.295173,0.208881
117,0.390003,0.308042,0.239191
118,0.305049,0.283794,0.111875
119,0.427272,0.416397,0.0957875
120,0.453227,0.442603,0.097556
121,0.462879,0.394736,0.241746
122,0.428348,0.317666,0.287351
123,0.348314,0.297105,0.181801
124,0.336453,0.333884,0.0414944
125,0.337539,0.314101,0.123582
126,0.360154,0.345253,0.102524
127,0.27316,0.219303,0.162857
128,0.272004,0.233179,0.14005
129,0.334643,0.317919,0.104466
130,0.326194,0.311665,0.0962695
131,0.358983,0.334661,0.129886
132,0.409602,0.369109,0.177572
133,0.432339,0.350249,0.253461
134,0.377514,0.347689,0.147068
135,0.387078,0.355367,0.153439
136,0.37964,0.341597,0.165645
137,0.432015,0.291855,0.318524
138,0.408928,0.296683,0.281427
139,0.315166,0.244831,0.198463
140,0.283807,0.184307,0.215818
141,0.299108,0.232688,0.187941
142,0.390622,0.286353,0.265682
143,0.376364,0.264953,0.267301
144,0.410196,0.298395,0.281461
145,0.409309,0.189261,0.362924
146,0.390554,0.151521,0.359963
147,0.412454,0.185184,0.368545
148,0.430945,0.100502,0.419061
149,0.471643,0.0991435,0.461104
150,0.426569,0.131834,0.405686
151,0.438088,0.141822,0.414497
152,0.46199,0.169871,0.429626
153,0.486238,0.241384,0.422092
154,0.413004,0.122712,0.394352
155,0.421598,0.0832785,0.413291
156,0.44641,0.080951,0.439009
157,0.437251,0.068057,0.431922
158,0.39265,0.13146,0.36999
159,0.384997,0.149284,0.354876
160,0.393954,0.09805,0.381557
161,0.37027,0.053146,0.366436
162,0.34145,-0.0467128,0.33824
163,0.311555,-0.031462,0.309962
164,0.390935,-0.038054,0.389078
165,0.436978,-0.0697415,0.431377
166,0.388914,-0.195727,0.336073
167,0.343405,-0.141469,0.312912
168,0.37789,-0.165205,0.339865
169,0.308506,-0.0727465,0.299806
170,0.269277,-0.138599,0.230869
171,0.275048,-0.206063,0.182179
172,0.24377,-0.160493,0.183483
173,0.306304,-0.229267,0.203123
174,0.286898,-0.209379,0.19614
175,0.337898,-0.232304,0.245376
176,0.360117,-0.271049,0.237101
177,0.355464,-0.193449,0.298215
178,0.304479,-0.233893,0.194939
179,0.388749,-0.279069,0.27064
180,0.369569,-0.293125,0.225076
181,0.326198,-0.282208,0.163596
182,0.42858,-0.395371,0.165418
183,0.43274,-0.389985,0.187551
184,0.427526,-0.402262,0.144789
185,0.427526,-0.402262,0.144789
186,0.368111,-0.342539,0.134806
187,0.369684,-0.358922,0.088552
188,0.364737,-0.32391,0.167677
189,0.356222,-0.306055,0.182276
190,0.398939,-0.362816,0.165882
191,0.241623,-0.232494,0.0657875
192,0.345718,-0.321448,0.127249
193,0.37269,-0.356258,0.109444
194,0.355804,-0.332278,0.127232
195,0.357196,-0.315943,0.166641
196,0.373513,-0.34731,0.137433
197,0.429021,-0.409784,0.127029
198,0.431585,-0.431582,-0.0017576
199,0.359223,-0.358776,0.0179176
200,0.318092,-0.315467,-0.0407834
201,0.358444,-0.332819,-0.133091
202,0.38388,-0.359375,-0.134958
203,0.377345,-0.366702,-0.0889865
204,0.384822,-0.358401,-0.140128
205,0.354122,-0.322055,-0.147251
206,0.376213,-0.351314,-0.134591
207,0.34303,-0.335633,-0.0708525
