MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.51367,1.51137,0.0832926
2,1.24414,1.17962,-0.395443
3,0.932724,0.926689,0.105936
4,0.806874,0.805192,-0.0520805
5,0.859677,0.842301,-0.171972
6,0.802257,0.731944,0.328443
7,0.837691,0.746478,0.380127
8,0.953795,0.89586,0.327351
9,0.800119,0.629615,0.493736
10,0.754837,0.70484,0.270148
11,1.04142,0.859414,0.588192
12,1.04142,0.859414,0.588192
13,1.03499,1.00995,0.226294
14,0.906756,0.89738,-0.130056
15,0.906756,0.89738,-0.130056
16,1.10309,1.10064,-0.0735801
17,0.845898,0.839344,-0.105095
18,0.851875,0.849879,-0.05828
19,0.855639,0.81416,-0.263178
20,0.693257,0.685808,-0.101355
21,0.717637,0.709525,-0.107599
22,0.734666,0.720489,-0.143631
23,0.654493,0.654409,0.0104584
24,0.56465,0.564474,-0.0140813
25,0.577194,0.566237,0.111929
26,0.867334,0.805594,0.321381
27,0.867334,0.805594,0.321381
28,0.77747,0.774227,0.0709336
29,0.677407,0.677282,-0.0130271
30,0.854108,0.838408,0.163011
31,0.854108,0.838408,0.163011
32,0.880719,0.86176,0.181758
33,0.84295,0.719996,0.438371
34,0.799634,0.678441,0.423239
35,0.981739,0.765818,0.614275
36,0.757288,0.603419,0.457569
37,0.647638,0.610772,0.215389
38,0.550594,0.506762,0.215281
39,0.55756,0.443122,0.338401
40,0.510836,0.349178,0.372864
41,0.448544,0.386636,0.227385
42,0.397786,0.384947,0.100247
43,0.394289,0.390776,-0.0525198
44,0.355588,0.348675,0.0697764
45,0.65303,0.62873,-0.176485
46,0.62584,0.618842,0.0933271
47,0.834152,0.818479,-0.160942
48,0.571866,0.571252,0.0264993
49,0.724266,0.65517,-0.308729
50,0.859218,0.83906,-0.185023
51,1.01196,0.847959,-0.552289
52,1.20529,1.04166,-0.606354
53,1.08786,1.0585,-0.251049
54,0.914044,0.788893,-0.461654
55,0.932469,0.717857,-0.595129
56,1.32265,0.974413,-0.894382
57,1.04647,0.476772,-0.931557
58,0.855098,0.570795,-0.636699
59,1.43026,1.06052,-0.95966
60,1.69468,1.1946,-1.20203
61,1.72071,1.44411,-0.935617
62,1.26733,1.23472,-0.285658
63,1.13525,1.05324,-0.423658
64,1.09266,1.06615,-0.239188
65,1.8278,1.69679,-0.679529
66,1.52136,1.43475,-0.505988
67,1.43032,1.0935,-0.921992
68,1.35505,1.14132,-0.730456
69,1.22799,1.12608,-0.489801
70,0.82008,0.804833,-0.157405
71,0.895339,0.845092,-0.295723
72,0.70018,0.572443,-0.403189
73,0.696811,0.688632,-0.10645
74,0.824518,0.793427,-0.224287
75,0.676645,0.670827,-0.0885482
76,0.824257,0.824064,0.0178044
77,0.624501,0.591098,-0.201508
78,0.599095,0.542294,-0.254621
79,0.970324,0.914582,-0.32414
80,0.778883,0.666416,-0.403174
81,0.778883,0.666416,-0.403174
82,0.870746,0.817595,-0.299559
83,0.896278,0.847558,-0.291476
84,0.738268,0.721774,-0.155187
85,0.811948,0.693951,-0.421535
86,0.983334,0.828112,-0.530261
87,0.671722,0.541257,-0.397808
88,0.711615,0.700578,-0.124844
89,0.692445,0.691146,-0.0423891
90,0.893269,0.883852,0.129362
91,0.664062,0.663492,0.027508
92,0.792145,0.786762,0.0921891
93,0.792145,0.786762,0.0921891
94,0.984284,0.936541,0.302829
95,0.608367,0.590406,0.146735
96,0.851918,0.778267,0.346504
97,0.621158,0.488864,0.383209
98,0.84027,0.753574,0.371726
99,0.494029,0.481797,0.109254
100,0.747269,0.687073,0.293839
101,0.777463,0.751186,0.20042
