ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.422083,-0.515865,null,null,null
-0.0441397,null,0.65247,null,null
0.65745,-0.652555,null,null,null
-0.225363,null,0.79112,null,null
0.60654,-0.260034,null,null,null
-0.42618,null,0.7256,null,null
0.59593,-0.593065,null,null,null
-0.403309,null,0.75516,null,null
0.70331,-0.552155,null,null,null
-0.442286,null,0.61367,null,null
0.713835,-0.406207,null,null,null
-0.492333,null,0.904285,null,null
0.449012,-0.278564,null,null,null
-0.67404,null,0.70867,null,null
0.352778,-0.407537,null,null,null
-0.852015,null,0.71834,null,null
0.187749,-0.337626,null,null,null
-0.601185,null,0.594375,null,null
0.439478,-0.329664,null,null,null
-0.491125,null,0.421971,null,null
0.148234,-0.197763,null,null,null
-0.372578,null,0.662785,null,null
0.231513,-0.088082,null,null,null
-0.430978,null,0.833775,null,null
0.231513,-0.088082,null,null,null
-0.430978,null,0.833775,null,null
0.404898,-0.217101,null,null,null
-0.536575,null,0.75261,null,null
0.419859,-0.457803,null,null,null
-0.53193,null,0.64988,null,null
0.275178,-0.52049,null,null,null
-0.444681,null,0.420505,null,null
0.45741,-0.423986,null,null,null
-0.199876,null,0.54559,null,null
0.61741,0.020231,null,null,null
-0.268776,null,0.341488,null,null
0.710015,-0.290946,null,null,null
-0.265457,null,0.439942,null,null
0.63502,-0.0402009,null,null,null
-0.281395,null,0.5478,null,null
0.580515,-0.378267,null,null,null
-0.297335,null,0.752215,null,null
0.76068,-0.152124,null,null,null
-0.0988375,null,0.532265,null,null
0.461824,-0.372211,null,null,null
-0.12722,null,0.608225,null,null
0.51764,-0.58776,null,null,null
-0.303976,null,0.781855,null,null
0.51764,-0.58776,null,null,null
-0.303976,null,0.781855,null,null
0.690165,-0.283116,null,null,null
-0.276213,null,0.623705,null,null
0.229395,-0.259686,null,null,null
-0.120079,null,0.66006,null,null
0.479549,-0.197972,null,null,null
-0.28399,null,0.59473,null,null
0.52146,-0.232934,null,null,null
-0.354223,null,0.454437,null,null
0.490418,-0.168778,null,null,null
-0.158168,null,0.63192,null,null
0.459251,-0.176651,null,null,null
-0.330072,null,0.830665,null,null
0.293523,-0.14467,null,null,null
0.075107,null,0.93113,null,null
0.23402,-0.115034,null,null,null
-0.187575,null,0.772735,null,null
0.0210915,-0.258517,null,null,null
-0.222793,null,0.634105,null,null
0.288855,-0.258698,null,null,null
-0.321651,null,0.911445,null,null
0.288855,-0.258698,null,null,null
-0.321651,null,0.911445,null,null
0.162512,-0.365009,null,null,null
-0.514825,null,0.489935,null,null
0.411752,-0.259554,null,null,null
-0.54155,null,0.61063,null,null
0.251015,-0.175681,null,null,null
-0.57735,null,0.500885,null,null
0.379653,-0.493978,null,null,null
-0.444516,null,0.535015,null,null
0.095063,-0.35082,null,null,null
-0.315163,null,0.755145,null,null
0.08727,-0.447817,null,null,null
-0.219297,null,0.539875,null,null
0.33512,-0.404239,null,null,null
-0.387346,null,0.73902,null,null
0.393939,-0.307902,null,null,null
-0.40656,null,0.56582,null,null
0.380321,-0.411131,null,null,null
-0.332278,null,0.486185,null,null
0.271219,-0.354053,null,null,null
-0.721095,null,0.459137,null,null
0.222928,-0.304238,null,null,null
-0.346454,null,0.90523,null,null
0.351666,-0.289499,null,null,null
-0.251139,null,0.472374,null,null
0.110585,-0.379053,null,null,null
-0.442245,null,0.652825,null,null
0.189924,-0.44251,null,null,null
-0.66985,null,0.691285,null,null
0.228117,-0.75768,null,null,null
-0.672915,null,0.426731,null,null
0.268892,-0.428681,null,null,null
-0.563485,null,0.95804,null,null
0.111499,-0.63064,null,null,null
-0.831855,null,0.955165,null,null
-0.076466,-0.72957,null,null,null
-0.51366,null,0.98152,null,null
0.03009,-0.62724,null,null,null
-0.614165,null,0.787875,null,null
0.470333,-0.89549,null,null,null
-0.494071,null,0.843475,null,null
0.450925,-1.06574,null,null,null
-0.67051,null,0.70024,null,null
0.384993,-0.831705,null,null,null
-0.57013,null,0.57979,null,null
0.465295,-1.03009,null,null,null
-0.453969,null,0.59617,null,null
0.298791,-0.78992,null,null,null
-0.332343,null,0.58451,null,null
0.62319,-0.70482,null,null,null
-0.471683,null,0.341998,null,null
0.360949,-0.6858,null,null,null
-0.354026,null,0.241669,null,null
0.401651,-0.690265,null,null,null
-0.74572,null,0.55274,null,null
0.145532,-0.57495,null,null,null
-0.70116,null,0.504165,null,null
0.415407,-0.62918,null,null,null
-0.579795,null,0.475052,null,null
0.51839,-0.594965,null,null,null
-0.59721,null,0.53715,null,null
0.328462,-0.758375,null,null,null
-0.634855,null,0.404414,null,null
0.197057,-0.738405,null,null,null
-0.50063,null,0.737535,null,null
0.274908,-0.70348,null,null,null
-0.428955,null,0.787325,null,null
-0.0171031,-0.770555,null,null,null
-0.60724,null,0.916475,null,null
0.19368,-0.699735,null,null,null
-0.793015,null,0.965875,null,null
0.314244,-0.807145,null,null,null
-0.603835,null,0.70352,null,null
0.59597,-0.794505,null,null,null
-0.430874,null,0.468703,null,null
0.961475,-0.77132,null,null,null
-0.8784,null,0.592605,null,null
0.50369,-0.70674,null,null,null
-0.809295,null,0.475897,null,null
0.640315,-0.54317,null,null,null
-0.901785,null,0.66746,null,null
0.571725,-0.493742,null,null,null
-0.87328,null,0.771225,null,null
0.86797,-0.592275,null,null,null
-0.458204,null,0.529025,null,null
1.04757,-0.693315,null,null,null
-0.621435,null,0.827105,null,null
1.07946,-0.535385,null,null,null
-0.420625,null,0.68829,null,null
0.79139,-0.938545,null,null,null
-0.385079,null,0.60663,null,null
0.762275,-0.57739,null,null,null
-0.345276,null,0.552715,null,null
0.60784,-0.8011,null,null,null
-0.215357,null,0.835885,null,null
0.516945,-0.72516,null,null,null
0.0301676,null,0.75415,null,null
0.55918,-0.77436,null,null,null
0.258053,null,1.09034,null,null
0.428675,-0.758085,null,null,null
-0.0870345,null,0.955085,null,null
0.606595,-0.81819,null,null,null
0.223535,null,0.89898,null,null
0.65095,-0.683265,null,null,null
0.298324,null,0.937275,null,null
0.56831,-0.523555,null,null,null
0.234795,null,1.0211,null,null
0.502275,-0.54258,null,null,null
0.376505,null,0.66249,null,null
0.51527,-0.516035,null,null,null
0.259591,null,0.749585,null,null
0.560125,-0.60798,null,null,null
0.460189,null,0.80042,null,null
0.310929,-0.360723,null,null,null
0.488525,null,0.957125,null,null
0.511045,-0.40402,null,null,null
0.462651,null,0.575395,null,null
0.431456,-0.212233,null,null,null
0.437289,null,0.54747,null,null
0.56421,-0.165206,null,null,null
0.448004,null,0.712185,null,null
0.277822,-0.16966,null,null,null
0.207105,null,0.62941,null,null
0.397418,-0.251981,null,null,null
0.127045,null,0.64727,null,null
0.342565,-0.411251,null,null,null
0.056403,null,0.797345,null,null
0.260755,-0.385178,null,null,null
0.150963,null,0.573085,null,null
0.20041,-0.55096,null,null,null
-0.07351,null,0.43082,null,null
0.203359,-0.84965,null,null,null
0.187344,null,0.626305,null,null
0.426543,-0.75897,null,null,null
0.00692535,null,0.360692,null,null
0.129927,-0.604655,null,null,null
0.153445,null,0.212123,null,null
0.239218,-0.738395,null,null,null
0.0400472,null,0.0313722,null,null
0.124323,-1.00161,null,null,null
0.350535,null,0.0177215,null,null
-0.159576,-0.886385,null,null,null
0.165943,null,0.017139,null,null
-0.384554,-0.87011,null,null,null
0.027029,null,-0.145979,null,null
-0.329356,-0.447593,null,null,null
0.16534,null,0.0901765,null,null
-0.18822,-0.443129,null,null,null
0.154866,null,-0.0436863,null,null
-0.146964,-0.489718,null,null,null
0.0770835,null,0.0153703,null,null
0.0135014,-0.478931,null,null,null
0.156796,null,-0.0443269,null,null
-0.0286809,-0.57919,null,null,null
0.154998,null,-0.107706,null,null
-0.135379,-0.484936,null,null,null
0.342081,null,-0.13834,null,null
-0.217891,-0.225781,null,null,null
0.291533,null,-0.017237,null,null
-0.418403,-0.62346,null,null,null
0.365849,null,-0.0244669,null,null
-0.418403,-0.62346,null,null,null
0.365849,null,-0.0244669,null,null
-0.556525,-0.570385,null,null,null
0.310291,null,-0.136411,null,null
-0.312443,-0.628655,null,null,null
0.5252,null,0.196644,null,null
-0.372982,-0.430453,null,null,null
0.286504,null,0.360048,null,null
0.0167843,-0.358048,null,null,null
0.143255,null,0.183492,null,null
-0.0171142,-0.422931,null,null,null
0.0988855,null,0.297409,null,null
-0.16895,-0.591425,null,null,null
-0.00802315,null,0.274845,null,null
-0.217688,-0.703665,null,null,null
-0.161035,null,-0.0420383,null,null
-0.064461,-0.54233,null,null,null
-0.057196,null,-0.212611,null,null
0.115952,-0.876605,null,null,null
-0.399003,null,0.0462209,null,null
0.210437,-0.75735,null,null,null
-0.052538,null,-0.101072,null,null
0.440919,-0.58708,null,null,null
0.143711,null,-0.097324,null,null
0.2379,-0.344977,null,null,null
0.132001,null,-0.193502,null,null
0.289032,-0.314287,null,null,null
0.105453,null,-0.232761,null,null
0.212707,-0.46267,null,null,null
0.172802,null,-0.276746,null,null
0.111838,-0.305347,null,null,null
0.25028,null,-0.213995,null,null
0.391541,-0.34849,null,null,null
0.113466,null,-0.421843,null,null
0.212869,-0.326161,null,null,null
0.260708,null,0.0841,null,null
0.270063,-0.187011,null,null,null
0.085995,null,0.251477,null,null
0.175603,-0.23984,null,null,null
0.283142,null,0.104114,null,null
0.298781,-0.20624,null,null,null
0.120944,null,0.0302531,null,null
0.295422,-0.223904,null,null,null
-0.0624225,null,0.051051,null,null
-0.151221,-0.0217981,null,null,null
-0.107087,null,-0.0535205,null,null
-0.0128065,-0.119331,null,null,null
0.0187475,null,-0.368437,null,null
0.195668,-0.0359051,null,null,null
0.0676485,null,-0.303463,null,null
0.088011,-0.217466,null,null,null
-0.188355,null,-0.313244,null,null
-0.15166,-0.372012,null,null,null
-0.0955535,null,-0.469025,null,null
-0.173454,-0.474054,null,null,null
0.21248,null,-0.51344,null,null
-0.165885,-0.283041,null,null,null
0.331659,null,-0.909205,null,null
-0.117014,0.0253313,null,null,null
0.257632,null,-0.74824,null,null
-0.154275,-0.105403,null,null,null
-0.00172738,null,-0.8817,null,null
0.0033049,-0.194395,null,null,null
-0.139837,null,-0.567815,null,null
-0.069285,0.171931,null,null,null
-0.355675,null,-0.480807,null,null
-0.100984,0.145001,null,null,null
-0.458152,null,-0.481679,null,null
-0.0788865,-0.073836,null,null,null
-0.420356,null,-0.604005,null,null
0.0766675,-0.0904725,null,null,null
-0.494835,null,-0.57538,null,null
-0.077726,0.075644,null,null,null
-0.64925,null,-0.376183,null,null
-0.08381,-0.270977,null,null,null
-0.54346,null,-0.098753,null,null
-0.134873,-0.191552,null,null,null
-0.63439,null,-0.204202,null,null
-0.167777,-0.144194,null,null,null
-0.698605,null,-0.257754,null,null
-0.208702,-0.0139723,null,null,null
-0.684365,null,-0.224808,null,null
-0.0245616,-0.090877,null,null,null
-0.71027,null,-0.246622,null,null
-0.0245616,-0.090877,null,null,null
-0.71027,null,-0.246622,null,null
-0.220806,0.122875,null,null,null
-0.973785,null,-0.281329,null,null
-0.174837,0.0339685,null,null,null
-0.819645,null,-0.157055,null,null
-0.319265,0.0962975,null,null,null
-0.50574,null,-0.0666795,null,null
-0.119739,0.211344,null,null,null
-0.652785,null,0.0577985,null,null
0.00481203,-0.0770155,null,null,null
-0.67419,null,-0.0675245,null,null
-0.185089,-0.118487,null,null,null
-0.571985,null,0.00083855,null,null
-0.296162,0.0310978,null,null,null
-0.491806,null,0.160102,null,null
-0.283046,0.0256307,null,null,null
-0.600115,null,-0.0575905,null,null
-0.428194,0.389525,null,null,null
-0.74332,null,-0.0705775,null,null
-0.312451,0.445989,null,null,null
-0.72986,null,-0.0927735,null,null
-0.427153,0.206513,null,null,null
-0.555405,null,0.124729,null,null
-0.467363,0.144667,null,null,null
-0.486578,null,0.174035,null,null
-0.273047,0.047372,null,null,null
-0.65564,null,-0.078372,null,null
-0.273047,0.047372,null,null,null
-0.65564,null,-0.078372,null,null
-0.064187,0.04346,null,null,null
-0.64857,null,-0.155306,null,null
0.017135,0.186434,null,null,null
-0.66051,null,-0.0967275,null,null
0.23465,0.260649,null,null,null
-0.741445,null,0.196096,null,null
0.1609,0.221468,null,null,null
-0.89939,null,0.324657,null,null
0.304514,0.483742,null,null,null
-0.641585,null,0.0166355,null,null
0.185532,0.341514,null,null,null
-0.71359,null,0.149634,null,null
0.283527,0.453715,null,null,null
-0.381546,null,0.068175,null,null
0.0457203,0.531925,null,null,null
-0.343355,null,0.135238,null,null
0.0137097,0.356716,null,null,null
-0.353666,null,0.356957,null,null
0.0305174,0.184737,null,null,null
-0.378534,null,-0.137014,null,null
-0.138688,0.140315,null,null,null
-0.442615,null,0.126917,null,null
-0.0233124,0.123695,null,null,null
-0.427434,null,-0.0216856,null,null
0.152781,0.0667955,null,null,null
-0.473333,null,0.0062153,null,null
0.0142051,-0.025427,null,null,null
-0.64727,null,-0.0108687,null,null
0.00132718,0.052775,null,null,null
-0.352525,null,0.065671,null,null
-0.0269397,-0.151339,null,null,null
-0.385578,null,-0.0666915,null,null
0.0426638,-0.0416948,null,null,null
-0.497765,null,-0.148934,null,null
0.140177,0.236234,null,null,null
-0.54903,null,-0.122168,null,null
-0.0570205,0.214254,null,null,null
-0.433177,null,-0.0700195,null,null
-0.127303,0.0279183,null,null,null
-0.688055,null,0.05714,null,null
0.0581305,0.258133,null,null,null
-0.699895,null,0.0422618,null,null
0.110475,0.0441682,null,null,null
-0.66783,null,0.00987935,null,null
-0.050381,0.281367,null,null,null
-0.750765,null,0.180445,null,null
-0.196338,0.07046,null,null,null
-0.83506,null,0.241111,null,null
-0.0274763,-0.0966955,null,null,null
-1.01301,null,-0.0108481,null,null
-0.116265,-0.155165,null,null,null
-0.88834,null,-0.0351296,null,null
-0.0172091,0.0015361,null,null,null
-0.69418,null,-0.19817,null,null
0.0497247,-0.0982235,null,null,null
-0.811385,null,0.0717985,null,null
-0.0937075,-0.17106,null,null,null
-0.62801,null,-0.147677,null,null
-0.226493,-0.0196334,null,null,null
-0.5684,null,0.215584,null,null
-0.174833,-0.116758,null,null,null
-0.625715,null,0.144141,null,null
0.040842,-0.0444794,null,null,null
-0.394838,null,0.275734,null,null
0.00071379,-0.231085,null,null,null
-0.442802,null,0.071248,null,null
-0.198735,0.0582215,null,null,null
-0.645785,null,0.207935,null,null
-0.050792,-0.0227085,null,null,null
-0.455557,null,0.219745,null,null
0.206283,-0.00496952,null,null,null
-0.722955,null,0.310572,null,null
0.0838365,0.193313,null,null,null
-0.62778,null,0.361442,null,null
-0.192001,0.156392,null,null,null
-0.651475,null,0.32697,null,null
0.186392,0.0275892,null,null,null
-0.59462,null,0.301968,null,null
0.203094,0.094407,null,null,null
-0.434781,null,0.19405,null,null
0.215175,0.00116218,null,null,null
-0.524415,null,0.109419,null,null
0.215175,0.00116218,null,null,null
-0.524415,null,0.109419,null,null
0.341294,0.0293363,null,null,null
-0.640065,null,0.0996785,null,null
0.252474,-0.0706375,null,null,null
-0.75011,null,0.0753665,null,null
0.370566,-0.0218349,null,null,null
-0.461539,null,0.0985455,null,null
0.100446,0.075278,null,null,null
-0.372762,null,0.210294,null,null
0.332238,-0.0397387,null,null,null
-0.590665,null,0.306534,null,null
0.332238,-0.0397387,null,null,null
-0.590665,null,0.306534,null,null
0.38656,-0.146257,null,null,null
-0.333597,null,-0.196115,null,null
0.42704,-0.0400312,null,null,null
-0.263191,null,-0.0385589,null,null
0.520295,-0.084759,null,null,null
-0.0588185,null,-0.12288,null,null
0.267128,-0.071259,null,null,null
-0.214367,null,-0.222689,null,null
-0.0260407,-0.131094,null,null,null
-0.186953,null,-0.186989,null,null
0.0439517,-0.101032,null,null,null
-0.125757,null,-0.149677,null,null
-0.205636,-0.229095,null,null,null
-0.165129,null,0.085348,null,null
-0.354642,-0.153761,null,null,null
-0.273382,null,-0.119569,null,null
-0.281786,-0.0398379,null,null,null
-0.405813,null,-0.119077,null,null
-0.487086,-0.0724185,null,null,null
0.0357295,null,-0.221979,null,null
-0.59423,-0.00293985,null,null,null
-0.0828355,null,-0.324848,null,null
-0.339128,-0.118677,null,null,null
-0.0255918,null,-0.065061,null,null
-0.530735,-0.120709,null,null,null
0.112202,null,-0.409849,null,null
-0.58989,-0.228038,null,null,null
0.0870445,null,-0.3739,null,null
-0.364223,-0.282361,null,null,null
0.080174,null,-0.62483,null,null
-0.447714,-0.0410353,null,null,null
-0.0165512,null,-0.57262,null,null
-0.461489,-0.0305438,null,null,null
0.0464984,null,-0.312428,null,null
-0.179423,-0.217601,null,null,null
-0.188845,null,-0.332683,null,null
-0.169695,-0.142633,null,null,null
-0.417084,null,-0.276161,null,null
-0.097351,-0.325194,null,null,null
-0.248799,null,-0.470865,null,null
-0.11328,-0.245656,null,null,null
-0.402268,null,-0.465112,null,null
-0.116266,-0.302789,null,null,null
-0.156111,null,-0.323485,null,null
-0.00334464,-0.249701,null,null,null
-0.354534,null,-0.437724,null,null
-0.00310519,-0.240079,null,null,null
-0.0330113,null,-0.627965,null,null
-0.103745,-0.63358,null,null,null
-0.101819,null,-0.709885,null,null
0.104053,-0.369479,null,null,null
-0.58253,null,-0.66785,null,null
0.104053,-0.369479,null,null,null
-0.58253,null,-0.66785,null,null
0.505655,-0.100622,null,null,null
-0.085883,null,-0.475933,null,null
0.265313,-0.0459741,null,null,null
-0.051229,null,-0.560935,null,null
0.265313,-0.0459741,null,null,null
-0.051229,null,-0.560935,null,null
0.0474369,-0.31483,null,null,null
-0.164783,null,-0.422521,null,null
0.310513,0.192222,null,null,null
-0.337744,null,-0.383709,null,null
0.120172,-0.110552,null,null,null
-0.385049,null,-0.292154,null,null
0.460626,-0.036361,null,null,null
-0.537675,null,-0.0934345,null,null
0.345506,-0.313988,null,null,null
-0.619045,null,-0.223922,null,null
0.451644,-0.310821,null,null,null
-0.643635,null,-0.255861,null,null
0.451644,-0.310821,null,null,null
-0.643635,null,-0.255861,null,null
0.281579,-0.24669,null,null,null
-1.03904,null,-0.418295,null,null
0.229606,-0.437343,null,null,null
-1.04932,null,-0.200316,null,null
0.309246,-0.349313,null,null,null
-0.724055,null,-0.0495903,null,null
0.089262,-0.158901,null,null,null
-0.620255,null,-0.213206,null,null
0.457219,-0.31125,null,null,null
-0.80769,null,-0.133288,null,null
0.332558,-0.561365,null,null,null
-0.784215,null,-0.190227,null,null
0.322049,-0.365786,null,null,null
-0.78977,null,-0.0474236,null,null
0.380393,-0.333535,null,null,null
-0.61348,null,-0.148236,null,null
0.202001,-0.404562,null,null,null
-0.570535,null,-0.219754,null,null
0.208834,-0.340249,null,null,null
-0.5957,null,-0.296659,null,null
0.147577,-0.452883,null,null,null
-0.77859,null,-0.119507,null,null
0.147577,-0.452883,null,null,null
-0.77859,null,-0.119507,null,null
0.317493,-0.462585,null,null,null
-0.647735,null,-0.166065,null,null
0.258557,-0.299478,null,null,null
-0.856125,null,-0.0086179,null,null
0.292745,-0.120253,null,null,null
-0.68353,null,0.0477075,null,null
0.211511,-0.200851,null,null,null
-0.889125,null,-0.070902,null,null
0.395446,-0.567175,null,null,null
-0.97342,null,-0.199811,null,null
0.0324033,-0.265956,null,null,null
-0.765335,null,-0.0054116,null,null
-0.0315802,-0.344475,null,null,null
-0.62067,null,0.115807,null,null
-0.0307713,-0.507515,null,null,null
-0.460189,null,0.171227,null,null
0.186665,-0.465676,null,null,null
-0.61528,null,0.275087,null,null
0.276952,-0.466633,null,null,null
-0.524805,null,0.328769,null,null
0.136289,-0.547045,null,null,null
-0.301911,null,0.0297739,null,null
0.343699,-0.466288,null,null,null
-0.480255,null,0.0311755,null,null
0.45109,-0.531965,null,null,null
-0.366801,null,-0.00644975,null,null
0.328824,-0.5819,null,null,null
-0.343616,null,-0.00762955,null,null
0.20903,-0.53042,null,null,null
-0.434466,null,0.0444445,null,null
0.361445,-0.505345,null,null,null
-0.496453,null,-0.0435808,null,null
0.575595,-0.50227,null,null,null
-0.53463,null,-0.078985,null,null
0.64235,-0.481023,null,null,null
-0.432833,null,-0.0364661,null,null
0.34145,-0.511735,null,null,null
-0.288092,null,0.228013,null,null
0.235816,-0.460562,null,null,null
-0.138902,null,0.261595,null,null
0.197209,-0.67534,null,null,null
-0.134905,null,0.275034,null,null
0.138313,-0.509845,null,null,null
-0.289863,null,0.216332,null,null
0.268054,-0.500505,null,null,null
-0.311895,null,0.218229,null,null
0.0323748,-0.461979,null,null,null
-0.329514,null,0.286945,null,null
0.149889,-0.573435,null,null,null
-0.168661,null,0.368833,null,null
0.237014,-0.71439,null,null,null
-0.150093,null,0.256609,null,null
0.402892,-0.7263,null,null,null
-0.0278007,null,0.345774,null,null
0.337724,-0.87064,null,null,null
0.0474709,null,0.243702,null,null
0.397429,-0.879045,null,null,null
-0.0456408,null,0.424254,null,null
0.556705,-0.634675,null,null,null
0.091731,null,0.390387,null,null
0.51267,-0.62601,null,null,null
-0.146309,null,0.221668,null,null
0.415233,-0.691905,null,null,null
-0.112421,null,0.249174,null,null
0.416826,-0.450829,null,null,null
-0.128716,null,0.40055,null,null
0.403892,-0.607925,null,null,null
-0.152977,null,0.36193,null,null
0.5006,-0.50872,null,null,null
-0.226014,null,0.493704,null,null
0.544955,-0.6168,null,null,null
0.0840695,null,0.51222,null,null
0.64469,-0.8494,null,null,null
-0.220697,null,0.283939,null,null
0.64469,-0.8494,null,null,null
-0.220697,null,0.283939,null,null
0.175212,-0.798755,null,null,null
-0.174438,null,0.318068,null,null
0.307047,-0.5701,null,null,null
-0.375367,null,0.488003,null,null
0.157369,-0.52175,null,null,null
-0.431151,null,0.58865,null,null
0.468541,-0.632195,null,null,null
-0.297197,null,0.72022,null,null
0.259242,-0.75409,null,null,null
-0.356513,null,0.389593,null,null
0.247616,-0.8015,null,null,null
-0.337911,null,0.297145,null,null
0.30527,-0.650775,null,null,null
-0.241049,null,0.470282,null,null
0.467261,-0.6386,null,null,null
-0.313601,null,0.302238,null,null
0.479197,-0.66358,null,null,null
-0.396021,null,0.373011,null,null
0.41561,-0.576955,null,null,null
-0.379686,null,-0.0721255,null,null
0.61972,-0.391628,null,null,null
-0.331213,null,-0.0910405,null,null
0.543745,-0.583205,null,null,null
-0.277535,null,-0.087959,null,null
0.280718,-0.378134,null,null,null
-0.248744,null,0.22096,null,null
0.280718,-0.378134,null,null,null
-0.248744,null,0.22096,null,null
0.327375,-0.324814,null,null,null
-0.372327,null,-0.023859,null,null
0.486298,-0.54625,null,null,null
-0.338929,null,-0.202069,null,null
0.561325,-0.369434,null,null,null
-0.63838,null,-0.23696,null,null
0.415166,-0.43715,null,null,null
-0.99679,null,-0.0335268,null,null
0.41844,-0.692665,null,null,null
-0.492245,null,0.036449,null,null
0.61008,-0.266755,null,null,null
-0.390267,null,-0.0885225,null,null
0.558075,-0.0252787,null,null,null
-0.57436,null,0.220719,null,null
0.387576,-0.0765695,null,null,null
-0.641725,null,0.153684,null,null
0.440976,-0.214501,null,null,null
-0.90704,null,0.77737,null,null
0.489582,-0.109427,null,null,null
-0.494086,null,0.642205,null,null
0.512285,-0.170194,null,null,null
-0.675115,null,0.490733,null,null
0.66869,-0.240225,null,null,null
-0.311603,null,0.608575,null,null
0.641065,-0.165725,null,null,null
