t,G,F1,F2,F3
1701,0.001476,0.004001,null,null
1702,0.001474,0.003995,null,null
1703,0.001473,0.004007,null,null
1704,0.001473,0.004003,null,null
1705,0.001472,0.004001,null,null
1706,0.001472,0.004027,null,null
1707,0.001474,0.004011,null,null
1708,0.00147,0.004022,null,null
1709,0.001475,0.004012,null,null
1710,0.001465,0.004026,null,null
1711,0.001476,0.004017,null,null
1712,0.001469,0.004007,null,null
1713,0.001471,0.003993,null,null
1714,0.001467,0.003987,null,null
1715,0.001465,0.004012,null,null
1716,0.001468,0.004018,null,null
1717,0.001466,0.004004,null,null
1718,0.001465,0.003987,null,null
1719,0.001469,0.004005,null,null
1720,0.001469,0.003997,null,null
1721,0.001473,0.004024,null,null
1722,0.001471,0.003993,null,null
1723,0.001472,0.003995,null,null
1724,0.001471,0.003995,null,null
1725,0.001469,0.003993,null,null
1726,0.001472,0.003993,null,null
1727,0.001468,0.003999,null,null
1728,0.001472,0.004013,null,null
1729,0.001465,0.004014,null,null
1730,0.001475,0.004006,null,null
1731,0.001464,0.004,null,null
1732,0.001476,0.004021,null,null
1733,0.001472,0.003999,null,null
1734,0.001468,0.004003,null,null
1735,0.001466,0.003995,null,null
1736,0.00147,0.003994,null,null
1737,0.001466,0.004001,null,null
1738,0.001472,0.004013,null,null
1739,0.00147,0.004016,null,null
1740,0.001463,0.004015,null,null
1741,0.001465,0.003994,null,null
1742,0.001468,0.003978,null,null
1743,0.00147,0.004009,null,null
1744,0.001468,0.003981,null,null
1745,0.00147,0.004007,null,null
1746,0.001464,0.004016,null,null
1747,0.001474,0.003997,null,null
1748,0.001468,0.003996,null,null
1749,0.001475,0.003995,null,null
1750,0.001471,0.004009,null,null
1751,0.001472,0.00399,null,null
1752,0.001472,0.004019,null,null
1753,0.001471,0.004012,null,null
1754,0.001475,0.00402,null,null
1755,0.001482,0.004022,null,null
1756,0.001467,0.003972,null,null
1757,0.001474,0.004001,null,null
1758,0.001477,0.004012,null,null
1759,0.00147,0.004009,null,null
1760,0.001469,0.003988,null,null
1761,0.001468,0.003994,null,null
1762,0.001467,0.003993,null,null
1763,0.001465,0.003985,null,null
1764,0.001466,0.003991,null,null
1765,0.00147,0.004012,null,null
1766,0.001473,0.004005,null,null
1767,0.001471,0.003996,null,null
1768,0.00147,0.003992,null,null
1769,0.001468,0.003993,null,null
1770,0.00147,0.004007,null,null
1771,0.00147,0.004018,null,null
1772,0.00147,0.003976,null,null
1773,0.001469,0.004025,null,null
1774,0.001472,0.003996,null,null
1775,0.001476,0.004009,null,null
1776,0.001473,0.003979,null,null
1777,0.001473,0.004007,null,null
1778,0.00147,0.004,null,null
1779,0.001472,0.004004,null,null
1780,0.001471,0.003983,null,null
1781,0.001469,0.003975,null,null
1782,0.001472,0.003978,null,null
1783,0.001474,0.004008,null,null
1784,0.001466,0.004015,null,null
1785,0.001468,0.004009,null,null
1786,0.00147,0.003991,null,null
1787,0.001468,0.003985,null,null
1788,0.001469,0.004015,null,null
1789,0.001466,0.004005,null,null
1790,0.001467,0.004014,null,null
1791,0.001468,0.003997,null,null
1792,0.001464,0.003996,null,null
1793,0.001469,0.00402,null,null
1794,0.001463,0.004007,null,null
1795,0.001471,0.004012,null,null
1796,0.001467,0.004002,null,null
1797,0.001466,0.003987,null,null
1798,0.001476,0.003974,null,null
1799,0.001471,0.004003,null,null
1800,0.001471,0.003996,null,null
1801,0.001466,0.004,null,null
1802,0.001469,0.003964,null,null
1803,0.001473,0.003986,null,null
1804,0.001474,0.004001,null,null
1805,0.001468,0.003971,null,null
1806,0.001464,0.003974,null,null
1807,0.00147,0.003984,null,null
1808,0.001472,0.003991,null,null
1809,0.00147,0.004027,null,null
1810,0.00147,0.003998,null,null
1811,0.001471,0.003976,null,null
1812,0.001474,0.004015,null,null
1813,0.001468,0.004003,null,null
1814,0.001468,0.004016,null,null
1815,0.001471,0.004007,null,null
1816,0.001468,0.004,null,null
1817,0.001468,0.004018,null,null
1818,0.001465,0.004006,null,null
1819,0.00147,0.003992,null,null
1820,0.001468,0.003997,null,null
1821,0.001471,0.004007,null,null
1822,0.001473,0.004007,null,null
1823,0.001468,0.004004,null,null
1824,0.001468,0.004005,null,null
1825,0.001471,0.004006,null,null
1826,0.001472,0.004017,null,null
1827,0.001471,0.004,null,null
1828,0.001479,0.004002,null,null
1829,0.001478,0.004012,null,null
1830,0.001471,0.003988,null,null
1831,0.001472,0.003997,null,null
1832,0.001466,0.004014,null,null
1833,0.001472,0.004004,null,null
1834,0.001472,0.003975,null,null
1835,0.00147,0.004002,null,null
1836,0.001472,0.004014,null,null
1837,0.001474,0.003992,null,null
1838,0.001474,0.004007,null,null
1839,0.001473,0.004012,null,null
1840,0.001471,0.003996,null,null
1841,0.001468,0.004007,null,null
1842,0.001468,0.004014,null,null
1843,0.001469,0.004014,null,null
1844,0.001468,0.003998,null,null
1845,0.001471,0.004002,null,null
1846,0.001467,0.003994,null,null
1847,0.001466,0.003995,null,null
1848,0.001464,0.003969,null,null
1849,0.001465,0.004,null,null
1850,0.001461,0.003989,null,null
1851,0.001469,0.003998,null,null
1852,0.001473,0.004016,null,null
1853,0.001474,0.003975,null,null
1854,0.001474,0.003987,null,null
1855,0.001472,0.003998,null,null
1856,0.001468,0.00401,null,null
1857,0.001471,0.003982,null,null
1858,0.001468,0.003992,null,null
1859,0.001468,0.004004,null,null
1860,0.001467,0.003979,null,null
1861,0.001467,0.003985,null,null
1862,0.001468,0.003994,null,null
1863,0.001478,0.004011,null,null
1864,0.001467,0.004003,null,null
1865,0.001465,0.003992,null,null
1866,0.001465,0.003957,null,null
1867,0.001472,0.003993,null,null
1868,0.001471,0.003986,null,null
1869,0.001467,0.004008,null,null
1870,0.001468,0.004028,null,null
1871,0.001472,0.00401,null,null
1872,0.001469,0.003994,null,null
1873,0.001473,0.004007,null,null
1874,0.001472,0.003989,null,null
1875,0.001471,0.004,null,null
1876,0.001472,0.00401,null,null
1877,0.001473,0.003988,null,null
1878,0.001471,0.003994,null,null
1879,0.001474,0.004008,null,null
1880,0.001474,0.004033,null,null
1881,0.001474,0.004007,null,null
1882,0.001463,0.003997,null,null
1883,0.001473,0.003992,null,null
1884,0.001475,0.004007,null,null
1885,0.001467,0.003989,null,null
1886,0.001461,0.004,null,null
1887,0.001474,0.004,null,null
1888,0.00147,0.004011,null,null
1889,0.001473,0.003988,null,null
1890,0.001472,0.004006,null,null
1891,0.001471,0.003989,null,null
1892,0.001471,0.003991,null,null
1893,0.001476,0.003994,null,null
1894,0.001477,0.003999,null,null
1895,0.001471,0.003992,null,null
1896,0.00147,0.004003,null,null
1897,0.001471,0.004012,null,null
1898,0.001473,0.004001,null,null
1899,0.001469,0.003985,null,null
1900,0.001477,0.004003,null,null
1901,0.00147,0.00401,null,null
1902,0.001474,0.003996,null,null
1903,0.001474,0.004004,null,null
1904,0.001473,0.003997,null,null
1905,0.001473,0.003995,null,null
1906,0.001467,0.003994,null,null
1907,0.001468,0.004006,null,null
1908,0.001474,0.004011,null,null
1909,0.001473,0.003988,null,null
1910,0.001471,0.004008,null,null
1911,0.001479,0.004015,null,null
1912,0.001482,0.003987,null,null
1913,0.001467,0.004006,null,null
1914,0.001468,0.003991,null,null
1915,0.001468,0.004001,null,null
1916,0.001473,0.00401,null,null
1917,0.001476,0.003998,null,null
1918,0.001475,0.003985,null,null
1919,0.001476,0.004006,null,null
1920,0.001472,0.003997,null,null
1921,0.001473,0.003998,null,null
1922,0.001466,0.003992,null,null
1923,0.001469,0.004012,null,null
1924,0.001468,0.003993,null,null
1925,0.001471,0.003986,null,null
1926,0.00147,0.004005,null,null
1927,0.001467,0.004007,null,null
1928,0.001466,0.004002,null,null
1929,0.001467,0.004022,null,null
1930,0.001468,0.004002,null,null
1931,0.001463,0.004017,null,null
1932,0.001464,0.003989,null,null
1933,0.001471,0.003988,null,null
1934,0.001471,0.004006,null,null
1935,0.001459,0.003988,null,null
1936,0.001468,0.004024,null,null
1937,0.001471,0.003992,null,null
1938,0.001471,0.004002,null,null
1939,0.001472,0.003999,null,null
1940,0.001462,0.003992,null,null
1941,0.001471,0.004002,null,null
1942,0.001472,0.004023,null,null
1943,0.001471,0.003996,null,null
1944,0.001476,0.004,null,null
1945,0.001468,0.003977,null,null
1946,0.001469,0.003989,null,null
1947,0.001468,0.003985,null,null
1948,0.001464,0.004017,null,null
1949,0.001466,0.003999,null,null
1950,0.001467,0.003986,null,null
1951,0.00147,0.003989,null,null
1952,0.001464,0.003987,null,null
1953,0.001477,0.003992,null,null
1954,0.00147,0.003998,null,null
1955,0.001472,0.003989,null,null
1956,0.001471,0.004002,null,null
1957,0.001471,0.003991,null,null
1958,0.001471,0.003993,null,null
1959,0.001471,0.004005,null,null
1960,0.001472,0.004013,null,null
1961,0.001472,0.004023,null,null
1962,0.001469,0.004014,null,null
1963,0.001473,0.00401,null,null
1964,0.001471,0.004013,null,null
1965,0.001476,0.004,null,null
1966,0.001475,0.003998,null,null
1967,0.001468,0.003997,null,null
1968,0.001471,0.004,null,null
1969,0.001461,0.003993,null,null
1970,0.001469,0.00399,null,null
1971,0.001469,0.003992,null,null
1972,0.001471,0.004009,null,null
1973,0.001467,0.003985,null,null
1974,0.001465,0.003991,null,null
1975,0.001471,0.00402,null,null
1976,0.001475,0.004006,null,null
1977,0.001473,0.003996,null,null
1978,0.00147,0.004004,null,null
1979,0.001469,0.004011,null,null
1980,0.00147,0.003996,null,null
1981,0.001468,0.004008,null,null
1982,0.001471,0.004013,null,null
1983,0.001466,0.004001,null,null
1984,0.001467,0.003991,null,null
1985,0.001465,0.00402,null,null
1986,0.001467,0.00398,null,null
1987,0.001471,0.003976,null,null
1988,0.001468,0.00397,null,null
1989,0.001474,0.003995,null,null
1990,0.001477,0.003988,null,null
1991,0.001468,0.004004,null,null
1992,0.001469,0.004003,null,null
1993,0.001472,0.004017,null,null
1994,0.001468,0.004018,null,null
1995,0.001467,0.004012,null,null
1996,0.001477,0.003995,null,null
1997,0.001468,0.004021,null,null
1998,0.001467,0.004014,null,null
1999,0.00147,0.004003,null,null
2000,0.001475,0.004015,null,null
2001,0.001464,0.004017,null,null
2002,0.001468,0.003997,null,null
2003,0.001463,0.003986,null,null
2004,0.001472,0.00397,null,null
2005,0.001466,0.003983,null,null
2006,0.001469,0.003996,null,null
2007,0.001469,0.004001,null,null
2008,0.001474,0.004024,null,null
2009,0.001474,0.004018,null,null
2010,0.001474,0.004023,null,null
2011,0.001467,0.003996,null,null
2012,0.001467,0.003999,null,null
2013,0.001469,0.004003,null,null
2014,0.001468,0.004015,null,null
2015,0.001472,0.003988,null,null
2016,0.00147,0.003989,null,null
2017,0.001469,0.003989,null,null
2018,0.00147,0.004003,null,null
2019,0.001472,0.003993,null,null
2020,0.001465,0.003998,null,null
2021,0.001471,0.003995,null,null
2022,0.001475,0.004006,null,null
2023,0.001471,0.003997,null,null
2024,0.00147,0.004009,null,null
2025,0.001472,0.004012,null,null
2026,0.001474,0.00399,null,null
2027,0.001478,0.003995,null,null
2028,0.001465,0.003982,null,null
2029,0.001471,0.003995,null,null
2030,0.00147,0.004013,null,null
2031,0.001468,0.003975,null,null
2032,0.001468,0.003997,null,null
2033,0.001468,0.003995,null,null
2034,0.001468,0.004005,null,null
2035,0.001468,0.004001,null,null
2036,0.001469,0.004004,null,null
2037,0.001466,0.003969,null,null
2038,0.001469,0.003996,null,null
2039,0.001468,0.004009,null,null
2040,0.001467,0.004014,null,null
2041,0.001469,0.004011,null,null
2042,0.001464,0.004018,null,null
2043,0.00147,0.004006,null,null
2044,0.00147,0.003996,null,null
2045,0.00147,0.004024,null,null
2046,0.001471,0.003987,null,null
2047,0.001471,0.004004,null,null
2048,0.001461,0.003993,null,null
2049,0.001468,0.004012,null,null
2050,0.001468,0.003988,null,null
2051,0.001466,0.004007,null,null
2052,0.001472,0.003996,null,null
2053,0.001469,0.00398,null,null
2054,0.001471,0.004012,null,null
2055,0.001469,0.003985,null,null
2056,0.001468,0.003987,null,null
2057,0.001466,0.003986,null,null
2058,0.001477,0.004008,null,null
2059,0.001473,0.004007,null,null
2060,0.001469,0.004002,null,null
2061,0.001464,0.003993,null,null
2062,0.001466,0.003989,null,null
2063,0.001475,0.004024,null,null
2064,0.001469,0.004006,null,null
2065,0.00147,0.003997,null,null
2066,0.00147,0.003978,null,null
2067,0.001468,0.00401,null,null
2068,0.00147,0.004008,null,null
2069,0.001474,0.004017,null,null
2070,0.001474,0.004019,null,null
2071,0.001472,0.004013,null,null
2072,0.001471,0.004013,null,null
2073,0.001469,0.004016,null,null
2074,0.001473,0.004012,null,null
2075,0.001465,0.004001,null,null
2076,0.001467,0.003997,null,null
2077,0.001472,0.003999,null,null
2078,0.001466,0.003997,null,null
2079,0.001469,0.004014,null,null
2080,0.00147,0.004019,null,null
2081,0.001471,0.003988,null,null
2082,0.001472,0.004015,null,null
2083,0.001474,0.003998,null,null
2084,0.001475,0.003998,null,null
2085,0.001473,0.003989,null,null
2086,0.001481,0.004016,null,null
2087,0.001475,0.00399,null,null
2088,0.001479,0.004014,null,null
2089,0.001468,0.003992,null,null
2090,0.001468,0.003982,null,null
2091,0.001463,0.003976,null,null
2092,0.001461,0.003971,null,null
2093,0.001465,0.003989,null,null
2094,0.001466,0.004001,null,null
2095,0.001471,0.004007,null,null
2096,0.001468,0.00401,null,null
2097,0.001467,0.003991,null,null
2098,0.001474,0.004024,null,null
2099,0.001468,0.004003,null,null
2100,0.001474,0.004024,null,null
2101,0.001469,0.003996,null,null
2102,0.001468,0.003992,null,null
2103,0.001471,0.004003,null,null
2104,0.001473,0.003998,null,null
2105,0.001472,0.004014,null,null
2106,0.001465,0.003988,null,null
2107,0.001466,0.004018,null,null
2108,0.001469,0.004006,null,null
2109,0.001466,0.004002,null,null
2110,0.001465,0.004001,null,null
2111,0.001473,0.003992,null,null
2112,0.001475,0.004006,null,null
2113,0.001467,0.004014,null,null
2114,0.00147,0.004001,null,null
2115,0.001467,0.003978,null,null
2116,0.001471,0.003999,null,null
2117,0.001473,0.004021,null,null
2118,0.001468,0.003987,null,null
2119,0.001468,0.004006,null,null
2120,0.00147,0.003985,null,null
2121,0.001472,0.004014,null,null
2122,0.001466,0.003989,null,null
2123,0.001466,0.003999,null,null
2124,0.001479,0.004016,null,null
2125,0.001467,0.004007,null,null
2126,0.001466,0.003993,null,null
2127,0.001472,0.004014,null,null
2128,0.001471,0.003998,null,null
2129,0.001468,0.003991,null,null
2130,0.00147,0.003983,null,null
2131,0.001466,0.004006,null,null
2132,0.001474,0.003991,null,null
2133,0.001467,0.003994,null,null
2134,0.001463,0.004,null,null
2135,0.001479,0.004002,null,null
2136,0.001473,0.004013,null,null
2137,0.001471,0.003984,null,null
2138,0.00147,0.003989,null,null
2139,0.001476,0.004013,null,null
2140,0.001468,0.004007,null,null
2141,0.001467,0.004001,null,null
2142,0.001465,0.004004,null,null
2143,0.001469,0.004,null,null
2144,0.001465,0.004007,null,null
2145,0.001469,0.003992,null,null
2146,0.001477,0.004003,null,null
2147,0.001469,0.004009,null,null
2148,0.00147,0.004003,null,null
2149,0.001468,0.003979,null,null
2150,0.001464,0.003982,null,null
2151,0.001465,0.003999,null,null
2152,0.001468,0.003987,null,null
2153,0.001468,0.003997,null,null
2154,0.001465,0.004014,null,null
2155,0.001472,0.003996,null,null
2156,0.001468,0.00399,null,null
2157,0.001477,0.004007,null,null
2158,0.00147,0.004001,null,null
2159,0.001468,0.003992,null,null
2160,0.00147,0.003994,null,null
2161,0.001468,0.003985,null,null
2162,0.001472,0.004016,null,null
2163,0.001468,0.003999,null,null
2164,0.001464,0.003976,null,null
2165,0.001473,0.004017,null,null
2166,0.001472,0.004002,null,null
2167,0.001465,0.003988,null,null
2168,0.001475,0.003974,null,null
2169,0.001469,0.003975,null,null
2170,0.001466,0.004007,null,null
2171,0.00147,0.004002,null,null
2172,0.001469,0.004002,null,null
2173,0.00147,0.003989,null,null
2174,0.001465,0.003986,null,null
2175,0.00147,0.003989,null,null
2176,0.001466,0.003997,null,null
2177,0.001467,0.004005,null,null
2178,0.001469,0.004008,null,null
2179,0.001465,0.004009,null,null
2180,0.001464,0.003995,null,null
