t,cg_iters
576,9293
577,8386
578,8192
579,7986
580,8521
581,8707
582,8912
583,8468
584,8857
585,8345
586,8115
587,7649
588,7636
589,8005
590,8109
591,8318
592,8620
593,9140
594,9100
595,9350
596,9680
597,10283
598,10449
599,9959
600,9472
601,9932
602,9310
603,9609
604,11170
605,10148
606,10103
607,10114
608,9074
609,9090
610,9706
611,9351
612,9177
613,9223
614,9648
615,9129
616,9422
617,8005
618,7575
619,7941
620,7620
621,7838
622,8314
623,8511
624,8025
625,8308
626,7943
627,7566
628,7476
629,7674
630,8294
631,8950
632,9413
633,9516
634,10201
635,10243
636,9327
637,8113
638,7768
639,7795
640,7540
641,7676
642,7457
643,7350
644,6940
645,7070
646,7451
647,7274
648,6994
649,7169
650,6977
651,6765
652,7383
653,7662
654,7633
655,8355
656,8692
657,9273
658,8979
659,9267
660,8745
661,8489
662,8179
663,8371
664,8006
665,7706
666,7421
667,7668
668,8132
669,8411
670,8479
671,9037
672,9609
673,10059
674,11015
675,11573
676,10023
677,9077
678,7703
679,7929
680,8093
681,7667
682,7682
683,7932
684,8612
685,8199
686,7914
687,7673
688,8043
689,8070
690,7779
691,7619
692,7761
693,8189
694,8302
695,8793
696,9065
697,8445
698,8378
699,8507
700,8681
701,8696
702,8323
703,8635
704,8078
705,7864
706,8309
707,8438
708,7802
709,7815
710,8261
711,8333
712,8325
713,9085
714,8669
715,8617
716,8545
717,8432
718,9191
719,9168
720,9038
721,8226
722,7979
723,8029
724,8237
725,8819
726,8548
727,8938
728,9208
729,10545
730,9927
731,8843
732,8462
733,8184
734,7695
735,8082
736,7799
737,7444
738,7581
739,8030
740,8045
741,8415
742,8656
743,9069
744,8755
745,7856
746,7854
747,7681
748,8033
749,8683
750,8234
751,8281
752,8135
753,7971
754,8113
755,7859
756,7378
757,7216
758,7338
759,7315
760,7624
761,7969
762,7499
763,7540
764,7760
765,8321
766,8809
767,7987
768,8436
769,8179
770,8531
771,8368
772,8059
773,8211
774,8017
775,7897
776,7451
777,8046
778,7852
779,7847
780,7613
781,8162
782,8598
783,8766
784,8409
785,7832
786,8068
787,8653
788,8536
789,8421
790,9244
791,10183
792,11119
793,11576
794,9997
795,8891
796,8630
797,8014
798,8443
799,8145
800,8196
801,7748
802,7468
803,7552
804,7861
805,8580
806,9498
807,9419
808,9113
809,8660
810,8126
811,7507
812,7797
813,8251
814,8781
815,9305
816,9294
817,9130
818,9735
819,9352
820,7826
821,8661
822,8127
823,8141
824,7458
825,7459
826,7908
827,8967
828,8657
829,9164
830,9110
831,9219
832,8830
833,7736
834,7609
835,8206
836,8074
837,7217
838,7546
839,8852
840,7964
841,8279
842,8200
843,7836
844,7360
845,7283
846,7382
847,7471
848,7978
849,8510
850,7654
851,7490
852,8479
853,9566
854,10068
855,8531
856,7292
857,7017
858,7214
859,7502
860,7636
861,7445
862,7554
863,7690
864,7614
865,7621
866,7730
867,7657
868,7807
869,7786
870,8036
871,7665
872,8616
873,9261
874,9475
875,9011
876,8627
877,8094
878,8061
879,8871
880,8009
881,7971
882,9216
883,9838
884,9891
885,10200
886,11313
887,11774
888,10934
889,10365
890,10157
891,9076
892,7663
893,8248
894,7599
895,6819
896,7302
897,7986
898,8687
899,8715
900,7970
901,7224
902,7383
903,6813
904,6576
905,7178
906,8016
907,8421
908,8378
909,8188
910,8219
911,9452
912,9734
913,8686
914,8787
915,10218
916,10546
917,9738
918,9082
919,8951
920,8627
921,9615
922,9319
923,8857
924,8890
925,9114
926,8357
927,7887
928,7950
929,8188
930,8551
931,8543
932,7656
933,8059
934,8598
935,8032
936,8147
937,8354
938,8081
939,7950
940,7627
941,8034
942,7551
943,7352
944,8162
945,8010
946,7632
947,7633
948,7712
949,8447
950,8054
951,7455
952,7302
953,7537
954,7758
955,7336
956,8182
957,7927
958,7664
959,7839
960,7774
961,7570
962,7050
963,7070
964,7224
965,7293
966,7066
967,6904
968,7216
969,7585
970,8074
971,8254
972,8752
973,7712
974,7763
975,7772
976,7716
977,7793
978,9384
979,9483
980,9072
981,9085
982,8857
983,9322
984,9164
985,8135
986,7922
987,8729
988,8541
989,8972
990,8766
991,9777
992,10420
993,9958
994,9188
995,8353
996,8490
997,8265
998,8535
999,9157
1000,9033
1001,9889
1002,10057
1003,9117
1004,8537
1005,9075
1006,8794
1007,7997
1008,7666
1009,8225
1010,8929
1011,8889
1012,8856
1013,9047
1014,8520
1015,8115
1016,7904
1017,7861
1018,7412
1019,7384
1020,8096
1021,7921
1022,8313
1023,8064
1024,8004
1025,8067
1026,8564
1027,8549
1028,8427
1029,8383
1030,8358
1031,8532
1032,8499
1033,8872
1034,8943
1035,10148
1036,8969
1037,7410
1038,7348
1039,7768
1040,7974
1041,7969
1042,8517
1043,8778
1044,9009
1045,8359
1046,8222
1047,8768
1048,9014
1049,10083
1050,10308
1051,10374
1052,9938
1053,10614
1054,11104
1055,9622
1056,8955
1057,8863
1058,8767
1059,9510
1060,10492
1061,10619
1062,10688
1063,8665
1064,8443
1065,8472
1066,7666
1067,7461
1068,7909
1069,7896
1070,8552
1071,8621
1072,8163
1073,8128
1074,8448
1075,8397
1076,7784
1077,7731
1078,8067
1079,8169
1080,8119
1081,8162
1082,8411
1083,9175
1084,8706
1085,8827
1086,9585
1087,9157
1088,10569
1089,12311
1090,12684
1091,12148
1092,11761
1093,12280
1094,10161
1095,9971
1096,10708
1097,11276
1098,10732
1099,9998
1100,8439
1101,8459
1102,8162
1103,8454
1104,8240
1105,8161
1106,8161
1107,8093
1108,8280
1109,8548
1110,8581
1111,8685
1112,9198
1113,9817
1114,9464
1115,9999
1116,10093
1117,8907
1118,9021
1119,7880
1120,7851
1121,8085
1122,7192
1123,7326
1124,7393
1125,7460
1126,7268
1127,7331
1128,7452
1129,8441
1130,8961
1131,9280
1132,9560
1133,9374
1134,9211
1135,9281
1136,8833
1137,8429
1138,8516
1139,8644
1140,7175
1141,7609
1142,8603
1143,8308
1144,7987
1145,8372
1146,8037
1147,8821
1148,9278
1149,8705
1150,8992
1151,8656
1152,8743
1153,9964
1154,9966
1155,8928
1156,8329
1157,8776
1158,8778
1159,8695
1160,9376
1161,9658
1162,10243
1163,11424
1164,11594
1165,11666
1166,11344
1167,11140
1168,10069
1169,9771
1170,10124
1171,9307
1172,9415
1173,9859
1174,9426
1175,8946
1176,9750
1177,10162
1178,9481
1179,9073
1180,9780
1181,9213
1182,8465
1183,8880
1184,9315
1185,9478
1186,9832
1187,8849
1188,8461
1189,8579
1190,8468
1191,7953
1192,7959
1193,8105
1194,7770
1195,7169
1196,7322
1197,7578
1198,7260
1199,7182
1200,7388
1201,7966
1202,8059
1203,7952
1204,9022
1205,9448
1206,10743
1207,12921
1208,13696
1209,11861
1210,9756
1211,8779
1212,8102
1213,7771
1214,7903
1215,7750
1216,7336
1217,7001
1218,7435
1219,7727
1220,7772
1221,7676
1222,7732
1223,8255
1224,8456
1225,8124
1226,8622
1227,8596
1228,9123
1229,8864
1230,8061
1231,7481
1232,7823
1233,9329
1234,12032
1235,13775
1236,12594
1237,13224
1238,13735
1239,14528
1240,12024
1241,11013
1242,11210
1243,10489
1244,10381
1245,10315
1246,9975
1247,10362
1248,10084
1249,9162
1250,8743
1251,8774
1252,10072
1253,9732
1254,9403
1255,10113
1256,8733
1257,8252
1258,9726
1259,8997
1260,8499
1261,9350
1262,9519
1263,9303
1264,8493
1265,9147
1266,10003
1267,9470
1268,8025
1269,7927
1270,7699
1271,7426
1272,6941
1273,6966
1274,7047
1275,7317
1276,7416
1277,7581
1278,7629
1279,7643
1280,8178
1281,8478
1282,8464
1283,8133
1284,8137
1285,7633
1286,7431
1287,7992
1288,7990
1289,7868
1290,8143
1291,8468
1292,8612
1293,9009
1294,8573
1295,8996
1296,9312
1297,9643
1298,9487
1299,10056
1300,10742
1301,10458
1302,9496
1303,9524
1304,8863
1305,8100
1306,7874
1307,8532
1308,8479
1309,8198
1310,8043
1311,8064
1312,7961
1313,8278
1314,7809
1315,8029
1316,8035
1317,8648
1318,8445
1319,8962
1320,8860
1321,7955
1322,7877
1323,8309
1324,7794
1325,7718
1326,7711
1327,8341
1328,8280
1329,8039
1330,7786
1331,7886
1332,8849
1333,8002
1334,7516
1335,9074
1336,7968
1337,7545
1338,7056
1339,7301
1340,7513
1341,7545
1342,7259
1343,7552
1344,7229
1345,7038
1346,6927
1347,7060
1348,7439
1349,7484
1350,8038
1351,8207
1352,7686
1353,8112
1354,7956
1355,7666
1356,7614
1357,8519
1358,8063
1359,8854
1360,9330
1361,9291
1362,8912
1363,8569
1364,8424
1365,8842
1366,8892
1367,8770
1368,8433
1369,8729
1370,9532
1371,8917
1372,8063
1373,7035
1374,7053
1375,6907
1376,7185
1377,7258
1378,8110
1379,7848
1380,7822
1381,7840
1382,8082
1383,7933
1384,7375
1385,7639
1386,7774
1387,8058
1388,8640
1389,8257
1390,7772
1391,7827
1392,8433
1393,8438
1394,8115
1395,7833
1396,8260
1397,9091
1398,7982
1399,8337
1400,8548
1401,8521
1402,8119
1403,7866
1404,7229
1405,6926
1406,7035
1407,7031
1408,7592
1409,7427
1410,7358
1411,7006
1412,7259
1413,7125
1414,7026
1415,7371
1416,8070
1417,8577
1418,7818
1419,8363
1420,8984
1421,8550
1422,8509
1423,7377
1424,7838
1425,7421
1426,7669
1427,7634
1428,7912
1429,7696
1430,7637
1431,8201
1432,8043
1433,8305
1434,8378
1435,8472
1436,8450
1437,7793
1438,7665
1439,8132
1440,8467
1441,8218
1442,8696
1443,8082
1444,7498
1445,7832
1446,7946
1447,8259
1448,7790
1449,7875
1450,7983
1451,8607
1452,8587
1453,8203
1454,8695
1455,8972
1456,9499
1457,8404
1458,7628
1459,7791
1460,8399
1461,9474
1462,8650
1463,8497
1464,7903
1465,7669
1466,7707
1467,7775
1468,7070
1469,7735
1470,7973
1471,8363
1472,8067
1473,7585
1474,8504
1475,8810
1476,8391
1477,8508
1478,8513
1479,8894
1480,8542
1481,8938
1482,9906
1483,9943
1484,10066
1485,10404
1486,10325
1487,10592
1488,9947
1489,9680
1490,9520
1491,9315
1492,8970
1493,9338
1494,10001
1495,10264
1496,10215
1497,9742
1498,8735
1499,8776
1500,9560
1501,9327
1502,8628
1503,8491
1504,7973
1505,8439
1506,8757
1507,8033
1508,8224
1509,8025
1510,7971
1511,8098
1512,7683
1513,7420
1514,7730
1515,8075
1516,8115
1517,7456
1518,6758
1519,6890
1520,7338
1521,7240
1522,7310
1523,7481
1524,7238
1525,7238
1526,7355
1527,7438
1528,7278
1529,7655
1530,7686
1531,7928
1532,8092
1533,8549
1534,8620
1535,8201
1536,8267
1537,8258
1538,9596
1539,9948
1540,10061
1541,9026
1542,8351
1543,8254
1544,8741
1545,7963
1546,7830
1547,7779
1548,7435
1549,7632
1550,7326
1551,7104
1552,7809
1553,8002
1554,7510
1555,7742
1556,8087
1557,8143
1558,7866
1559,7342
1560,7731
1561,8119
1562,8575
1563,8919
1564,8660
1565,8070
1566,7911
1567,8246
1568,8137
1569,7998
1570,8210
1571,8468
1572,8528
1573,8337
1574,7820
1575,8358
1576,8809
1577,8875
1578,9708
1579,9617
1580,9143
1581,8722
1582,8255
1583,8037
1584,8395
1585,7768
1586,7957
1587,8039
1588,7226
1589,6729
1590,7429
1591,7438
1592,7579
1593,7357
1594,7308
1595,7406
1596,7314
1597,7583
1598,7399
1599,7028
1600,7070
1601,7325
1602,7102
1603,7335
1604,7705
1605,8115
1606,8019
1607,8258
1608,8142
1609,8156
1610,8053
1611,8464
1612,8352
1613,8340
1614,8310
1615,7459
1616,7458
1617,7947
1618,8065
1619,8465
1620,7831
1621,7932
1622,7889
1623,7425
1624,7908
1625,8018
1626,7500
1627,7121
1628,6676
1629,7030
1630,7206
1631,7117
1632,7356
1633,7733
1634,8400
1635,8823
1636,8780
1637,8688
1638,8505
1639,8512
1640,7680
1641,6905
1642,7349
1643,8003
1644,7932
1645,7813
1646,8357
1647,8576
1648,9103
1649,9264
1650,9957
1651,9741
1652,9548
1653,9122
1654,10461
1655,11004
1656,9602
1657,8487
1658,7968
1659,7805
1660,7601
1661,7252
1662,7345
1663,7427
1664,7201
1665,7363
1666,7543
1667,7690
1668,7760
1669,7913
1670,8670
1671,8608
1672,7966
1673,7987
1674,8365
1675,8114
1676,8219
1677,8062
1678,7978
1679,7878
1680,8438
1681,7914
1682,7830
1683,8456
1684,8834
1685,9477
1686,9654
1687,8690
1688,7956
1689,7599
1690,7500
1691,7845
1692,7457
1693,7982
1694,8178
1695,8086
1696,8037
1697,7900
1698,7678
1699,9153
1700,9130
1701,8061
1702,9103
1703,9144
1704,9520
1705,9245
1706,8914
1707,8880
1708,8894
1709,9479
1710,9943
1711,10709
1712,9874
1713,8479
1714,7786
1715,8514
1716,8975
1717,8601
1718,7995
1719,7376
1720,7926
1721,8456
1722,7829
1723,7119
1724,7665
1725,7556
1726,7168
1727,7122
1728,7047
1729,7049
1730,7406
1731,8035
1732,8859
1733,9757
1734,10745
1735,10797
1736,11141
1737,11110
1738,10633
1739,9972
1740,9121
1741,8920
1742,8751
1743,8654
1744,8934
1745,8332
1746,8210
1747,7781
1748,7984
1749,8470
1750,8391
1751,8518
1752,8392
1753,8521
1754,8265
1755,7741
1756,8119
1757,8778
1758,8911
1759,8540
1760,9232
1761,9730
1762,8747
1763,8306
1764,8950
1765,8455
1766,9291
1767,8903
1768,9009
1769,8695
1770,8638
1771,8703
1772,8793
1773,8416
1774,8174
1775,7699
1776,7426
1777,7651
1778,7493
1779,7122
1780,6975
1781,7142
1782,7213
1783,8309
1784,7992
1785,7914
1786,7913
1787,7745
1788,8732
1789,8557
1790,9995
1791,11024
1792,9547
1793,9725
1794,9460
1795,8823
1796,8762
1797,8123
1798,7937
1799,7856
1800,7706
1801,8462
1802,8395
1803,8098
1804,8417
1805,8632
1806,9021
1807,9533
1808,9632
1809,9471
1810,8742
1811,8260
1812,8691
1813,8456
1814,8510
1815,9135
1816,8625
1817,8926
1818,9131
1819,9438
1820,9452
1821,8521
1822,9067
1823,8648
1824,8501
1825,8236
1826,7905
1827,8373
1828,8535
1829,7698
1830,7518
1831,7973
1832,7936
1833,7318
1834,7027
1835,7260
1836,7505
1837,8009
1838,7859
1839,7777
1840,8105
1841,7714
1842,6973
1843,7444
1844,7818
1845,7570
1846,7348
1847,7681
1848,8197
1849,8129
1850,7568
1851,7297
1852,7369
1853,7349
1854,7761
1855,7078
1856,7087
1857,7049
1858,7320
1859,7420
1860,7195
1861,7679
1862,7255
1863,6920
1864,7037
1865,7100
1866,7233
1867,7387
1868,7151
1869,7050
1870,7013
1871,7123
1872,7227
1873,7140
1874,6960
1875,7509
1876,7638
1877,7245
1878,7355
1879,7150
1880,7602
1881,8135
1882,7992
1883,7761
1884,7433
1885,7975
1886,7591
1887,7519
1888,7026
1889,7084
1890,7180
1891,7239
1892,7321
1893,7104
1894,6952
1895,7007
1896,7701
1897,7788
1898,7214
1899,7261
1900,7846
1901,7754
1902,7769
1903,7853
1904,7315
1905,7520
1906,7414
1907,7446
1908,8195
1909,8626
1910,8004
1911,7421
1912,6853
1913,7022
1914,7242
1915,7372
1916,7226
1917,6986
1918,6966
1919,7217
1920,7646
1921,7667
1922,7280
1923,7129
1924,7227
1925,7879
1926,8266
1927,8580
1928,9355
1929,10186
1930,9659
1931,9637
1932,8876
1933,8554
1934,8507
1935,8125
1936,7570
1937,7527
1938,7207
1939,7425
1940,7441
1941,7467
1942,6961
1943,7572
1944,7989
1945,8149
1946,8094
1947,7538
1948,7673
1949,7826
1950,7212
1951,7208
1952,7405
1953,7166
1954,7330
1955,7129
1956,7118
1957,6999
1958,6602
1959,7195
1960,7868
1961,7771
1962,7769
1963,7567
1964,8248
1965,8187
1966,8450
1967,8937
1968,8380
1969,8402
1970,8548
1971,7430
1972,7514
1973,7083
1974,7492
1975,7536
1976,7319
1977,7835
1978,8480
1979,8738
1980,8700
1981,8720
1982,8707
1983,8621
1984,8619
1985,9290
1986,9867
1987,8869
1988,8489
1989,7995
1990,7599
1991,7627
1992,8030
1993,7577
1994,8008
1995,8288
1996,8447
1997,9046
1998,8930
1999,7975
2000,7293
2001,7242
2002,7674
2003,7871
2004,7843
2005,7790
2006,7742
2007,7445
2008,7512
2009,8036
2010,7578
2011,7482
2012,7530
2013,7889
2014,7491
2015,7724
2016,7729
2017,8017
2018,7868
2019,7575
2020,7073
2021,6567
2022,6855
2023,7367
2024,7415
2025,7202
2026,7495
2027,7778
2028,8797
2029,8936
2030,8555
2031,8283
2032,8277
2033,8353
2034,8395
2035,8009
2036,8196
2037,9077
2038,9459
2039,9505
2040,9924
2041,9649
2042,9904
2043,10032
2044,9436
2045,9410
2046,9401
2047,10380
2048,11045
2049,10562
2050,11384
2051,10860
2052,11330
2053,9659
2054,8066
2055,7914
2056,8095
2057,7444
2058,7762
2059,7863
2060,7866
2061,8420
2062,8001
2063,8219
2064,8083
2065,7383
2066,7094
2067,7621
2068,7690
2069,7258
2070,7229
2071,7040
2072,7417
2073,7928
2074,7899
2075,7525
2076,7056
2077,6958
2078,7468
2079,7825
2080,7575
2081,7488
2082,8053
2083,8020
2084,8788
2085,8930
2086,8491
2087,7744
2088,8091
2089,8645
2090,8776
2091,8714
2092,8693
2093,8299
2094,7453
2095,7413
2096,6967
2097,7182
2098,7942
2099,7745
2100,7240
2101,7741
2102,8026
2103,8260
2104,8747
2105,8546
2106,8142
2107,8379
2108,9187
2109,10113
2110,9116
2111,8481
2112,8611
2113,8934
2114,8254
2115,8347
2116,8572
2117,7866
2118,7857
2119,7594
2120,7912
2121,8178
2122,8366
2123,8534
2124,8775
2125,8835
2126,8559
2127,8600
2128,8896
2129,8390
2130,8729
2131,8173
2132,7921
2133,7647
2134,7201
2135,7403
2136,7313
2137,7077
2138,6985
2139,7575
2140,7253
2141,7047
2142,7249
2143,7088
2144,7017
2145,7291
2146,7452
2147,7592
2148,7426
2149,7536
2150,7886
2151,8135
2152,8618
2153,7591
2154,7234
2155,7616
2156,8989
2157,9877
2158,11419
2159,10585
2160,9151
2161,8156
2162,8421
2163,9509
2164,9528
2165,8388
2166,7788
2167,7030
2168,7099
2169,7478
2170,7397
2171,7138
2172,7630
2173,7860
2174,7837
2175,7348
2176,7200
2177,7999
2178,8995
2179,8619
2180,8354
