ReTr(L),ImTr(L)
0.659835,-0.00611205
0.504985,-0.0790675
0.406071,-0.0160086
0.410735,-0.050379
0.396408,-0.060406
0.384323,0.0589535
0.379333,0.07266
0.365314,0.123246
0.367405,0.087299
0.376684,0.082957
0.42285,0.0802915
0.42285,0.0802915
0.413544,0.0184756
0.367114,0.0214891
0.367114,0.0214891
0.452098,-0.0353019
0.423127,0.0466912
0.421124,0.0191544
0.411988,0.00411366
0.388396,0.0290591
0.405461,0.019098
0.355318,0.0090576
0.329087,-0.0214984
0.313454,0.0325843
0.308167,-0.00118932
0.309712,0.094814
0.309712,0.094814
0.373906,0.097231
0.32103,0.120092
0.338315,0.158559
0.338315,0.158559
0.384797,0.17896
0.3122,0.196065
0.396933,0.233078
0.330137,0.275047
0.29747,0.235415
0.236164,0.163509
0.141816,0.215654
0.155878,0.163945
0.10805,0.274993
0.078867,0.172366
0.0984145,0.131469
0.0873905,0.0568415
0.088474,0.0942515
0.163873,0.0338132
0.136893,0.050068
0.258011,0.0477243
0.221081,0.0752655
0.24369,0.107693
0.207019,0.10167
0.126249,0.0172066
0.179067,0.0120638
0.233066,0.09343
0.17016,0.054075
0.150979,0.0111278
0.171554,-0.00731875
0.233857,-0.0208124
0.249176,-0.0716485
0.309132,-0.0205407
0.279994,0.00401219
0.29083,-0.0117012
0.280058,0.0814415
0.279321,0.056151
0.212652,0.072765
0.369219,-0.0254119
0.396155,-0.045567
0.298945,-0.0391005
0.322217,-0.0443115
0.362328,-0.0248885
0.362484,0.00760435
0.307831,-0.0550295
0.283882,-0.036958
0.37298,-0.0962855
0.414058,-0.0340386
0.308847,0.00086245
0.374517,0.0158776
0.318014,0.0099107
0.234442,0.00439509
0.283535,0.00998315
0.265052,0.00151707
0.265052,0.00151707
0.301415,0.0165787
0.360963,0.0032966
0.334082,0.0448108
0.309597,-0.0091055
0.278085,-0.0394347
0.25641,-0.0319239
0.286581,0.080973
0.286502,0.145701
0.235316,0.220808
0.206749,0.128584
0.224393,0.160214
0.224393,0.160214
0.257852,0.20784
0.21635,0.16186
0.285768,0.198324
0.204484,0.184681
0.19233,0.185814
0.196141,0.170478
0.169207,0.193905
0.23598,0.176588
0.172814,0.243873
0.240042,0.117144
0.240042,0.117144
0.261849,0.149703
0.280058,0.101702
0.315868,0.0887825
0.295631,0.080757
0.289264,0.095239
0.278075,0.059545
0.268695,0.127273
0.346654,0.123006
0.32253,0.0912675
0.361299,0.151318
0.30686,0.192218
0.295173,0.208881
0.308042,0.239191
0.283794,0.111875
0.416397,0.0957875
0.442603,0.097556
0.394736,0.241746
0.317666,0.287351
0.297105,0.181801
0.333884,0.0414944
0.314101,0.123582
0.345253,0.102524
0.219303,0.162857
0.233179,0.14005
0.317919,0.104466
0.311665,0.0962695
0.334661,0.129886
0.369109,0.177572
0.350249,0.253461
0.347689,0.147068
0.355367,0.153439
0.341597,0.165645
0.291855,0.318524
0.296683,0.281427
0.244831,0.198463
0.184307,0.215818
0.232688,0.187941
0.286353,0.265682
0.264953,0.267301
0.298395,0.281461
0.189261,0.362924
0.151521,0.359963
0.185184,0.368545
0.100502,0.419061
0.0991435,0.461104
0.131834,0.405686
0.141822,0.414497
0.169871,0.429626
0.241384,0.422092
0.122712,0.394352
0.0832785,0.413291
0.080951,0.439009
0.068057,0.431922
0.13146,0.36999
0.149284,0.354876
0.09805,0.381557
0.053146,0.366436
-0.0467128,0.33824
-0.031462,0.309962
-0.038054,0.389078
-0.0697415,0.431377
-0.195727,0.336073
-0.141469,0.312912
-0.165205,0.339865
-0.0727465,0.299806
-0.138599,0.230869
-0.206063,0.182179
-0.160493,0.183483
-0.229267,0.203123
-0.209379,0.19614
-0.232304,0.245376
-0.271049,0.237101
-0.193449,0.298215
-0.233893,0.194939
-0.279069,0.27064
-0.293125,0.225076
-0.282208,0.163596
-0.395371,0.165418
-0.389985,0.187551
-0.402262,0.144789
-0.402262,0.144789
-0.342539,0.134806
-0.358922,0.088552
-0.32391,0.167677
-0.306055,0.182276
-0.362816,0.165882
-0.232494,0.0657875
-0.321448,0.127249
-0.356258,0.109444
-0.332278,0.127232
-0.315943,0.166641
-0.34731,0.137433
-0.409784,0.127029
-0.431582,-0.0017576
-0.358776,0.0179176
-0.315467,-0.0407834
-0.332819,-0.133091
-0.359375,-0.134958
-0.366702,-0.0889865
-0.358401,-0.140128
-0.322055,-0.147251
-0.351314,-0.134591
-0.335633,-0.0708525
-0.36081,-0.206722
-0.306758,-0.109165
-0.345085,-0.1005
-0.318289,-0.139807
-0.314437,-0.16066
-0.270514,-0.208841
-0.237229,-0.134963
-0.175677,-0.113614
-0.179648,-0.0991515
-0.227181,-0.0837915
-0.24725,-0.130778
-0.176579,-0.10687
-0.082404,-0.0246764
-0.256294,-0.0457894
-0.275763,-0.0873985
-0.231275,-0.0413504
-0.184236,-0.0683705
-0.278319,-0.162677
-0.330999,-0.194438
-0.330999,-0.194438
-0.283995,-0.198146
-0.276117,-0.147557
-0.309856,-0.289824
-0.240702,-0.266886
-0.245286,-0.261997
