MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.640176,-0.380266,-0.514997
2,0.648074,-0.372471,-0.530344
3,0.642252,-0.360787,-0.531338
4,0.658774,-0.362769,-0.549893
5,0.658774,-0.362769,-0.549893
6,0.661178,-0.36074,-0.554096
7,0.661178,-0.36074,-0.554096
8,0.661414,-0.391814,-0.53287
9,0.661414,-0.391814,-0.53287
10,0.671825,-0.360449,-0.566944
11,0.652341,-0.387377,-0.524869
12,0.652341,-0.387377,-0.524869
13,0.653095,-0.414144,-0.504992
14,0.653095,-0.414144,-0.504992
15,0.653095,-0.414144,-0.504992
16,0.670766,-0.436369,-0.50942
17,0.668155,-0.415307,-0.523402
18,0.668155,-0.415307,-0.523402
19,0.668155,-0.415307,-0.523402
20,0.668155,-0.415307,-0.523402
21,0.668155,-0.415307,-0.523402
22,0.670703,-0.456747,-0.491146
23,0.670703,-0.456747,-0.491146
24,0.670703,-0.456747,-0.491146
25,0.671895,-0.470176,-0.479976
26,0.671895,-0.470176,-0.479976
27,0.671895,-0.470176,-0.479976
28,0.671895,-0.470176,-0.479976
29,0.671895,-0.470176,-0.479976
30,0.679731,-0.492705,-0.468269
31,0.678029,-0.513629,-0.442616
32,0.678029,-0.513629,-0.442616
33,0.678029,-0.513629,-0.442616
34,0.698479,-0.55387,-0.42556
35,0.692093,-0.529934,-0.445155
36,0.692093,-0.529934,-0.445155
37,0.68648,-0.517286,-0.451298
38,0.694822,-0.483839,-0.498676
39,0.694822,-0.483839,-0.498676
40,0.694822,-0.483839,-0.498676
41,0.694822,-0.483839,-0.498676
42,0.694822,-0.483839,-0.498676
43,0.694822,-0.483839,-0.498676
44,0.685424,-0.49014,-0.479134
45,0.704384,-0.483846,-0.511907
46,0.696729,-0.467612,-0.516498
47,0.696729,-0.467612,-0.516498
48,0.696729,-0.467612,-0.516498
49,0.696484,-0.46827,-0.515571
50,0.693464,-0.501974,-0.47845
51,0.693464,-0.501974,-0.47845
52,0.707451,-0.524828,-0.474386
53,0.700308,-0.522927,-0.465809
54,0.700308,-0.522927,-0.465809
55,0.700308,-0.522927,-0.465809
56,0.697154,-0.527715,-0.455566
57,0.697154,-0.527715,-0.455566
58,0.687069,-0.513144,-0.456889
59,0.697147,-0.486141,-0.49968
60,0.690711,-0.513126,-0.462367
61,0.692006,-0.526447,-0.449139
62,0.703846,-0.543849,-0.446798
63,0.716548,-0.569342,-0.435075
64,0.716548,-0.569342,-0.435075
65,0.716548,-0.569342,-0.435075
66,0.707552,-0.541215,-0.455759
67,0.708148,-0.531451,-0.46801
68,0.698228,-0.505615,-0.481535
69,0.698228,-0.505615,-0.481535
70,0.698228,-0.505615,-0.481535
71,0.698228,-0.505615,-0.481535
72,0.708731,-0.529889,-0.470656
73,0.708731,-0.529889,-0.470656
74,0.708731,-0.529889,-0.470656
75,0.72597,-0.541913,-0.483077
76,0.72597,-0.541913,-0.483077
77,0.714081,-0.517297,-0.492255
78,0.714081,-0.517297,-0.492255
79,0.707781,-0.513519,-0.487086
80,0.720235,-0.526914,-0.49102
81,0.718341,-0.511273,-0.504594
82,0.715222,-0.517231,-0.493979
83,0.715222,-0.517231,-0.493979
84,0.720122,-0.502705,-0.515619
85,0.720122,-0.502705,-0.515619
86,0.720122,-0.502705,-0.515619
87,0.720122,-0.502705,-0.515619
88,0.720122,-0.502705,-0.515619
89,0.720122,-0.502705,-0.515619
90,0.709081,-0.524634,-0.477027
91,0.709081,-0.524634,-0.477027
92,0.709081,-0.524634,-0.477027
93,0.709081,-0.524634,-0.477027
94,0.709081,-0.524634,-0.477027
95,0.716506,-0.514416,-0.498755
96,0.727049,-0.52427,-0.503727
97,0.715326,-0.548749,-0.458875
98,0.726568,-0.534367,-0.492294
99,0.726568,-0.534367,-0.492294
100,0.726568,-0.534367,-0.492294
101,0.709624,-0.521223,-0.481554
102,0.711813,-0.506485,-0.500151
103,0.726671,-0.525625,-0.501766
104,0.710774,-0.481276,-0.523041
105,0.714636,-0.446581,-0.557915
106,0.720508,-0.453575,-0.559823
107,0.720154,-0.446936,-0.564685
108,0.720827,-0.499188,-0.520004
109,0.720827,-0.499188,-0.520004
110,0.720955,-0.484564,-0.53383
111,0.719363,-0.459221,-0.553714
112,0.719363,-0.459221,-0.553714
113,0.739984,-0.480177,-0.563033
114,0.72062,-0.433462,-0.575676
115,0.72062,-0.433462,-0.575676
116,0.740195,-0.395484,-0.625685
117,0.738834,-0.394941,-0.624417
118,0.738834,-0.394941,-0.624417
119,0.734657,-0.412438,-0.607961
120,0.728027,-0.42523,-0.590934
121,0.730078,-0.42128,-0.596269
122,0.730078,-0.42128,-0.596269
123,0.730787,-0.450489,-0.575421
124,0.730787,-0.450489,-0.575421
125,0.717496,-0.44795,-0.560482
126,0.720515,-0.480541,-0.536863
127,0.721894,-0.455434,-0.560099
128,0.732843,-0.462382,-0.568561
129,0.732843,-0.462382,-0.568561
130,0.732843,-0.462382,-0.568561
131,0.736862,-0.414963,-0.60891
132,0.723096,-0.413335,-0.593315
133,0.723096,-0.413335,-0.593315
134,0.723096,-0.413335,-0.593315
135,0.72956,-0.420349,-0.596293
136,0.720982,-0.438534,-0.572279
137,0.723075,-0.42627,-0.584065
138,0.723075,-0.42627,-0.584065
139,0.714018,-0.42843,-0.5712
140,0.714018,-0.42843,-0.5712
141,0.734072,-0.468753,-0.564919
142,0.727945,-0.431431,-0.58632
143,0.727945,-0.431431,-0.58632
144,0.722125,-0.417976,-0.588864
145,0.726004,-0.434852,-0.581365
146,0.725561,-0.438318,-0.578201
147,0.726674,-0.417461,-0.594795
148,0.711643,-0.37923,-0.60218
149,0.711643,-0.37923,-0.60218
150,0.714214,-0.380165,-0.604629
151,0.73175,-0.358905,-0.637687
152,0.733774,-0.355081,-0.642139
153,0.740512,-0.397036,-0.625076
154,0.740512,-0.397036,-0.625076
155,0.7241,-0.376176,-0.618719
156,0.710112,-0.38203,-0.598591
157,0.710112,-0.38203,-0.598591
158,0.723386,-0.402545,-0.601036
159,0.734206,-0.416332,-0.604753
160,0.722091,-0.41921,-0.587944
161,0.722091,-0.41921,-0.587944
162,0.720742,-0.406499,-0.59517
163,0.720295,-0.427031,-0.58006
164,0.732354,-0.430784,-0.592256
165,0.732354,-0.430784,-0.592256
166,0.732354,-0.430784,-0.592256
167,0.727004,-0.460269,-0.56275
168,0.727004,-0.460269,-0.56275
169,0.727004,-0.460269,-0.56275
170,0.727004,-0.460269,-0.56275
171,0.732586,-0.510226,-0.525691
172,0.725305,-0.489456,-0.535258
173,0.725305,-0.489456,-0.535258
174,0.717945,-0.466125,-0.546051
175,0.727797,-0.426934,-0.58942
176,0.735742,-0.433659,-0.594354
177,0.719117,-0.427896,-0.577956
178,0.719117,-0.427896,-0.577956
179,0.719117,-0.427896,-0.577956
180,0.719117,-0.427896,-0.577956
181,0.731807,-0.36607,-0.633668
182,0.714234,-0.396585,-0.594013
183,0.714234,-0.396585,-0.594013
184,0.728566,-0.412244,-0.600719
185,0.724852,-0.436701,-0.578535
186,0.745378,-0.428839,-0.60966
187,0.745378,-0.428839,-0.60966
188,0.745378,-0.428839,-0.60966
189,0.745378,-0.428839,-0.60966
190,0.736537,-0.453902,-0.580051
191,0.736537,-0.453902,-0.580051
192,0.736388,-0.483406,-0.555505
193,0.729609,-0.520127,-0.511661
194,0.737537,-0.478173,-0.561526
195,0.733903,-0.513966,-0.523883
196,0.732142,-0.498771,-0.535965
197,0.732142,-0.498771,-0.535965
198,0.733308,-0.539101,-0.497103
199,0.73918,-0.551726,-0.49192
200,0.73918,-0.551726,-0.49192
201,0.73918,-0.551726,-0.49192
202,0.746832,-0.553758,-0.501109
203,0.738524,-0.533145,-0.511051
204,0.740998,-0.531924,-0.515883
205,0.749616,-0.5538,-0.505202
206,0.741087,-0.546996,-0.500005
207,0.741087,-0.546996,-0.500005
208,0.741087,-0.546996,-0.500005
209,0.750212,-0.532349,-0.528605
210,0.750212,-0.532349,-0.528605
211,0.748111,-0.522834,-0.535084
212,0.745356,-0.526948,-0.527145
213,0.750218,-0.516752,-0.543869
214,0.748846,-0.479604,-0.575109
215,0.748449,-0.48609,-0.569115
216,0.755855,-0.441242,-0.613695
217,0.748543,-0.453969,-0.595171
218,0.748543,-0.453969,-0.595171
219,0.741391,-0.473989,-0.570084
220,0.749378,-0.534869,-0.524865
221,0.749378,-0.534869,-0.524865
222,0.75301,-0.526711,-0.538144
223,0.747466,-0.532142,-0.52491
224,0.749358,-0.523517,-0.53616
225,0.754804,-0.512885,-0.553785
226,0.736999,-0.486879,-0.553277
227,0.74833,-0.44861,-0.598955
228,0.748663,-0.436634,-0.608151
229,0.731862,-0.402438,-0.611282
230,0.731862,-0.402438,-0.611282
231,0.744538,-0.446923,-0.59548
232,0.751122,-0.456392,-0.596565
