MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.00295112,0.00691433
2,0.0103423,0.0165431
3,0.00663168,0.0116808
4,0.00190526,0.0310509
5,0.00190526,0.0310509
6,0.0132016,0.0119394
7,0.0132016,0.0119394
8,0.00916406,0.0143155
9,0.00916406,0.0143155
10,0.0129675,0.0250688
11,0.00971177,0.0305776
12,0.00971177,0.0305776
13,0.00917077,0.0230137
14,0.00917077,0.0230137
15,0.00917077,0.0230137
16,0.00900165,0.00854228
17,0.0068467,0.0100283
18,0.0068467,0.0100283
19,0.0068467,0.0100283
20,0.0068467,0.0100283
21,0.0068467,0.0100283
22,0.0199147,0.0150732
23,0.0199147,0.0150732
24,0.0199147,0.0150732
25,0.00905961,0.0201635
26,0.00905961,0.0201635
27,0.00905961,0.0201635
28,0.00905961,0.0201635
29,0.00905961,0.0201635
30,0.00928902,0.0164311
31,0.00980476,0.0193086
32,0.00980476,0.0193086
33,0.00980476,0.0193086
34,0.0295188,0.00559441
35,0.0341103,0.0210888
36,0.0341103,0.0210888
37,0.0122659,0.0122207
38,0.00711931,0.0212001
39,0.00711931,0.0212001
40,0.00711931,0.0212001
41,0.00711931,0.0212001
42,0.00711931,0.0212001
43,0.00711931,0.0212001
44,0.0183801,0.0314476
45,0.0115863,0.0359105
46,0.0162678,0.0422542
47,0.0162678,0.0422542
48,0.0162678,0.0422542
49,0.0130372,0.0260051
50,0.0112561,0.022174
51,0.0112561,0.022174
52,0.00919393,0.0183328
53,0.0276932,0.011708
54,0.0276932,0.011708
55,0.0276932,0.011708
56,0.0384888,0.00416867
57,0.0384888,0.00416867
58,0.020667,0.0112957
59,0.0488182,0.0109291
60,0.0340482,0.020104
61,0.0299866,0.0248777
62,0.033733,0.0364484
63,0.03015,0.042256
64,0.03015,0.042256
65,0.03015,0.042256
66,0.0255036,0.0228775
67,0.0157696,0.0102745
68,0.0209903,0.0170245
69,0.0209903,0.0170245
70,0.0209903,0.0170245
71,0.0209903,0.0170245
72,0.0300385,0.0253042
73,0.0300385,0.0253042
74,0.0300385,0.0253042
75,0.0486789,0.0208293
76,0.0486789,0.0208293
77,0.031198,0.0287662
78,0.031198,0.0287662
79,0.0278761,0.0285782
80,0.0241123,0.0341225
81,0.0204045,0.034292
82,0.0249428,0.0283622
83,0.0249428,0.0283622
84,0.0421915,0.0319887
85,0.0421915,0.0319887
86,0.0421915,0.0319887
87,0.0421915,0.0319887
88,0.0421915,0.0319887
89,0.0421915,0.0319887
90,0.0251846,0.0395862
91,0.0251846,0.0395862
92,0.0251846,0.0395862
93,0.0251846,0.0395862
94,0.0251846,0.0395862
95,0.0489551,0.0390129
96,0.0358287,0.0212885
97,0.0367008,0.0427069
98,0.015092,0.0732466
99,0.015092,0.0732466
100,0.015092,0.0732466
101,0.0154523,0.0377994
102,0.0550873,0.0384917
103,0.0552642,0.044676
104,0.0397359,0.0482849
105,0.0498836,0.0353422
106,0.0245502,0.0244009
107,0.0237552,0.0464331
108,0.0196616,0.0199684
109,0.0196616,0.0199684
110,0.015333,0.0401372
111,0.0377067,0.0577205
112,0.0377067,0.0577205
113,0.0419775,0.0333196
114,0.0867414,0.0142443
115,0.0867414,0.0142443
116,0.0705811,0.0163221
117,0.0430297,0.020135
118,0.0430297,0.020135
119,0.0445491,0.0177484
120,0.0579722,0.00304871
121,0.0455082,0.0350887
122,0.0455082,0.0350887
123,0.0326656,0.0175496
124,0.0326656,0.0175496
125,0.0305343,0.0302129
126,0.0603746,0.00892423
127,0.0192062,0.0176826
128,0.0468489,0.0238613
129,0.0468489,0.0238613
130,0.0468489,0.0238613
131,0.0654686,0.0389422
132,0.0449535,0.0166287
133,0.0449535,0.0166287
134,0.0449535,0.0166287
135,0.0395876,0.0359223
136,0.0411705,0.0454304
137,0.0146837,0.0567369
138,0.0146837,0.0567369
139,0.0190599,0.0501562
140,0.0190599,0.0501562
141,0.0319418,0.0842332
142,0.00485269,0.0955519
143,0.00485269,0.0955519
144,0.0247173,0.0909795
145,0.0428162,0.119426
146,0.0244718,0.111266
147,0.0486742,0.0966207
148,0.0388228,0.0873867
149,0.0388228,0.0873867
150,0.0321208,0.0704208
151,0.0565151,0.0478568
152,0.0338714,0.086832
153,0.0245557,0.05226
154,0.0245557,0.05226
155,0.0298337,0.0436699
156,0.00924924,0.0394515
157,0.00924924,0.0394515
158,0.0173686,0.0407205
159,0.0136084,0.0258063
160,0.064326,0.0371552
161,0.064326,0.0371552
162,0.0418693,0.0245194
163,0.0377586,0.0243424
164,0.0306091,0.024816
165,0.0306091,0.024816
166,0.0306091,0.024816
167,0.022955,0.0182259
168,0.022955,0.0182259
169,0.022955,0.0182259
170,0.022955,0.0182259
171,0.0323467,0.0540677
172,0.0202203,0.0772359
173,0.0202203,0.0772359
174,0.029176,0.0304014
175,0.0494234,0.0260883
176,0.0597033,0.0389234
177,0.0495458,0.0528013
178,0.0495458,0.0528013
179,0.0495458,0.0528013
180,0.0495458,0.0528013
181,0.0562999,0.063129
182,0.016006,0.105216
183,0.016006,0.105216
184,0.0173299,0.129858
185,0.0325639,0.0776499
186,0.0711354,0.0584175
187,0.0711354,0.0584175
188,0.0711354,0.0584175
189,0.0711354,0.0584175
190,0.0410237,0.0277317
191,0.0410237,0.0277317
192,0.0208035,0.078201
193,0.0425159,0.0621353
194,0.0218976,0.00410211
195,0.0780145,0.0620474
196,0.106029,0.041748
197,0.106029,0.041748
198,0.0996888,0.0738913
199,0.119379,0.0280583
200,0.119379,0.0280583
201,0.119379,0.0280583
202,0.135715,0.0277781
203,0.138268,0.0285438
204,0.0626749,0.0442903
205,0.0553434,0.0386152
206,0.0667842,0.0698643
207,0.0667842,0.0698643
208,0.0667842,0.0698643
209,0.0568695,0.0706248
210,0.0568695,0.0706248
211,0.0190816,0.0276711
212,0.0555926,0.0499086
213,0.0447636,0.0305457
214,0.0446106,0.0273629
215,0.0840806,0.0433208
216,0.0739087,0.0481584
217,0.0937228,0.0276437
218,0.0937228,0.0276437
219,0.0688892,0.0961187
220,0.0662579,0.0836198
221,0.0662579,0.0836198
222,0.0947105,0.0816961
223,0.080374,0.086905
224,0.0368531,0.0785918
225,0.131808,0.0794953
226,0.0287995,0.0965494
227,0.131706,0.107605
228,0.0788251,0.0559858
229,0.0436633,0.0726392
230,0.0436633,0.0726392
231,0.0242206,0.10141
232,0.0274613,0.103565
233,0.022528,0.135556
234,0.078913,0.0852918
235,0.078913,0.0852918
236,0.100765,0.124164
237,0.146655,0.0299515
238,0.101748,0.0274762
239,0.0914904,0.0304908
240,0.090023,0.019298
241,0.090023,0.019298
242,0.108984,0.0129869
243,0.132188,0.0810666
244,0.125747,0.0728086
245,0.0921371,0.0518952
246,0.122505,0.0349331
247,0.103936,0.00788244
248,0.11212,0.061744
249,0.104714,0.0548594
250,0.131061,0.0818551
251,0.0418259,0.145084
252,0.0687959,0.0553709
253,0.0687959,0.0553709
254,0.092343,0.0137663
255,0.092343,0.0137663
256,0.0583988,0.0358255
257,0.0420491,0.00926381
258,0.0405791,0.0573362
259,0.0405791,0.0573362
260,0.0793035,0.0342356
261,0.0793035,0.0342356
262,0.0490913,0.0354924
263,0.0867958,0.0289407
264,0.0867958,0.0289407
265,0.0867958,0.0289407
266,0.0867958,0.0289407
267,0.0677986,0.0341075
268,0.139553,0.0195531
269,0.109185,0.0699006
270,0.0520803,0.0708227
271,0.0900584,0.0320089
272,0.0900584,0.0320089
273,0.0900584,0.0320089
274,0.0617082,0.102157
275,0.0617082,0.102157
276,0.0617082,0.102157
277,0.0248885,0.0342928
278,0.051977,0.0755942
279,0.00570371,0.0726826
280,0.0845093,0.0798811
281,0.0426369,0.087604
282,0.0336992,0.0501653
283,0.0336992,0.0501653
284,0.0336992,0.0501653
285,0.0217506,0.0651638
286,0.0466584,0.0962905
287,0.0457231,0.0602718
288,0.0393567,0.0873704
289,0.062188,0.108036
290,0.0395266,0.0818122
291,0.0733768,0.120585
292,0.0299847,0.179336
293,0.0299847,0.179336
294,0.0238873,0.200234
295,0.0261457,0.170323
296,0.0591562,0.172006
297,0.0591562,0.172006
298,0.0484227,0.165024
299,0.055813,0.138183
300,0.046611,0.0958723
301,0.046611,0.0958723
302,0.0502367,0.0714388
303,0.0502367,0.0714388
304,0.126718,0.0971434
305,0.126718,0.0971434
306,0.137082,0.112153
307,0.137082,0.112153
308,0.116321,0.160181
309,0.111018,0.120155
310,0.106493,0.107917
311,0.099483,0.099517
312,0.0973849,0.13635
313,0.0665491,0.127309
314,0.103907,0.12159
315,0.0728545,0.111785
316,0.0937224,0.139129
317,0.0803354,0.0959718
318,0.0946456,0.0676728
319,0.0939013,0.0930314
320,0.0939013,0.0930314
321,0.0920359,0.145525
322,0.0920359,0.145525
323,0.0459575,0.12182
324,0.0459974,0.124887
325,0.051017,0.108655
326,0.051017,0.108655
327,0.0698912,0.0742329
328,0.0698912,0.0742329
329,0.0420877,0.0818091
330,0.0615063,0.113394
331,0.025257,0.168513
332,0.0151615,0.0932482
333,0.00773346,0.133579
334,0.0401556,0.150186
335,0.0553122,0.16706
336,0.0553122,0.16706
337,0.0553122,0.16706
338,0.0642319,0.172068
339,0.0328381,0.124713
340,0.0328381,0.124713
341,0.0328381,0.124713
342,0.0943581,0.0598166
343,0.0716123,0.112317
344,0.0752669,0.0242794
345,0.077081,0.0168783
346,0.0214428,0.101446
347,0.00914193,0.0672862
348,0.00837203,0.0985224
349,0.0224683,0.163318
350,0.0184008,0.146269
351,0.0446015,0.150133
352,0.0446015,0.150133
353,0.0353447,0.166539
354,0.0318192,0.176343
355,0.0450826,0.223045
356,0.0238929,0.169519
357,0.018532,0.149917
358,0.0261831,0.139102
359,0.0233831,0.0663327
360,0.0175924,0.034849
361,0.0175924,0.034849
362,0.0632009,0.0894763
363,0.059434,0.0860498
364,0.0969509,0.123293
365,0.0969509,0.123293
366,0.0969509,0.123293
367,0.104824,0.0507785
368,0.0915689,0.0886816
369,0.109825,0.0464592
370,0.0985687,0.0776971
371,0.0789449,0.0995464
372,0.0789449,0.0995464
373,0.138077,0.070658
374,0.106864,0.0554498
375,0.0950657,0.0821862
376,0.0950657,0.0821862
377,0.0950657,0.0821862
378,0.0715566,0.0335897
379,0.0715566,0.0335897
380,0.0333665,0.0133136
381,0.0463101,0.041222
382,0.0547106,0.0596905
383,0.0392448,0.0759042
384,0.0471161,0.0678013
385,0.0395743,0.0154485
386,0.013927,0.0881591
387,0.0139654,0.0892084
388,0.0155765,0.0927801
389,0.0236032,0.0586581
390,0.0562984,0.0165625
391,0.0580605,0.0246179
392,0.0494895,0.0523029
393,0.0803206,0.0224413
394,0.0674867,0.0142898
395,0.0674867,0.0142898
396,0.0847826,0.0318296
397,0.0847826,0.0318296
398,0.056674,0.0320584
399,0.0459068,0.0591714
400,0.0459068,0.0591714
401,0.0508379,0.0723657
402,0.0508379,0.0723657
403,0.0473323,0.0298337
404,0.0473323,0.0298337
405,0.0473323,0.0298337
406,0.0959038,0.0359122
407,0.101813,0.0361876
408,0.0655182,0.0113214
