ReTr(Ly),ImTr(Ly)
0.00530594,0.0044334
0.0164851,0.00138412
0.00972481,-0.00647068
0.030703,0.00463488
0.030703,0.00463488
0.0117505,-0.00211576
0.0117505,-0.00211576
0.000960659,-0.0142833
0.000960659,-0.0142833
-0.00272828,-0.0249199
0.0128475,-0.0277476
0.0128475,-0.0277476
-0.0103426,-0.0205588
-0.0103426,-0.0205588
-0.0103426,-0.0205588
0.00151749,0.00840641
-0.0100278,0.000107876
-0.0100278,0.000107876
-0.0100278,0.000107876
-0.0100278,0.000107876
-0.0100278,0.000107875
0.0150449,-0.000922864
0.0150449,-0.000922864
0.0150449,-0.000922864
0.01367,0.0148223
0.01367,0.0148223
0.01367,0.0148223
0.01367,0.0148223
0.01367,0.0148223
0.0164182,0.000649965
0.0117881,0.0152926
0.0117881,0.0152926
0.0117881,0.0152926
0.00555141,-0.000692294
0.00243481,-0.0209478
0.00243481,-0.0209478
0.0120001,0.00231143
0.0165756,-0.0132171
0.0165756,-0.0132171
0.0165756,-0.0132171
0.0165756,-0.0132171
0.0165756,-0.0132171
0.0165756,-0.0132171
0.0231474,-0.0212874
0.0135325,-0.0332631
0.022438,-0.0358044
0.022438,-0.0358044
0.022438,-0.0358044
-0.00751148,-0.0248966
-0.0106261,-0.0194621
-0.0106261,-0.0194621
0.0169015,-0.0071014
0.00388571,-0.0110444
0.00388571,-0.0110444
0.00388571,-0.0110444
-0.000272164,-0.00415978
-0.000272164,-0.00415978
-0.00807036,0.00790324
0.0083529,0.00704801
0.00691772,-0.0188764
-0.00015726,-0.0248773
0.015349,-0.033059
0.00520471,-0.0419342
0.00520471,-0.0419342
0.00520471,-0.0419342
-0.0179363,-0.0142011
-0.0102037,-0.00120356
0.0079564,-0.0150509
0.0079564,-0.0150509
0.0079564,-0.0150509
0.0079564,-0.0150509
-0.014045,-0.0210485
-0.014045,-0.0210485
-0.014045,-0.0210485
-0.0199321,-0.00604737
-0.0199321,-0.00604737
-0.0274704,0.00853663
-0.0274704,0.00853663
-0.0284861,-0.00229161
-0.0258156,-0.0223136
-0.00623984,-0.0337195
-0.00740709,-0.0273779
-0.00740709,-0.0273779
-0.0173966,-0.0268446
-0.0173966,-0.0268446
-0.0173966,-0.0268446
-0.0173966,-0.0268446
-0.0173966,-0.0268446
-0.0173966,-0.0268446
-0.00805096,-0.0387589
-0.00805096,-0.0387589
-0.00805096,-0.0387589
-0.00805096,-0.0387589
-0.00805096,-0.0387589
-0.0242429,-0.0305661
-0.00878195,-0.0193928
-0.00596241,-0.0422886
-0.0537895,-0.0497167
-0.0537895,-0.0497167
-0.0537895,-0.0497167
-0.0255359,-0.0278696
-0.0226685,-0.0311086
-0.0114852,-0.0431745
-0.0276072,-0.039614
0.000528482,-0.0353383
-0.0169816,-0.0175222
-0.0190096,-0.0423635
-0.00161038,-0.0199034
-0.00161038,-0.0199034
0.0234658,-0.0325631
0.045593,-0.0353967
0.045593,-0.0353967
0.0212354,-0.025676
0.0114469,0.0084775
0.0114469,0.0084775
0.0162816,0.00114813
0.0198629,-0.00329901
0.0198629,-0.00329901
0.0127482,-0.0123486
0.000138545,-0.00304556
0.00582004,0.0346026
0.00582004,0.0346026
0.0138144,0.0108237
0.0138144,0.0108237
0.0161025,0.0255643
-0.00602901,0.00657974
-0.00650473,0.0164427
0.0123392,0.0204231
0.0123392,0.0204231
0.0123392,0.0204231
0.0354041,0.0162186
0.016455,-0.00239695
0.016455,-0.00239695
0.016455,-0.00239695
0.0101618,-0.034455
0.0145875,-0.0430248
0.0238895,-0.0514623
0.0238895,-0.0514623
0.0189751,-0.0464284
0.0189751,-0.0464284
0.025992,-0.0801228
0.0511487,-0.0807091
0.0511487,-0.0807091
0.0649342,-0.0637245
0.0758344,-0.0922595
