MDTU,plaq,Re(det),Im(det),link
188,3.20345,0.188902,0.0655817,0.131399
189,3.20345,0.188902,0.0655817,0.131399
190,3.20408,0.18084,0.0631875,0.128262
191,3.20408,0.18084,0.0631875,0.128262
192,3.22653,0.201982,0.0695204,0.132156
193,3.22704,0.197822,0.0701076,0.128818
194,3.22693,0.188855,0.0673015,0.124911
195,3.2045,0.176033,0.06068,0.121708
196,3.2041,0.168237,0.0594232,0.112331
197,3.2041,0.168237,0.0594232,0.112331
198,3.21616,0.185698,0.0637648,0.12064
199,3.22319,0.188944,0.0673212,0.113965
200,3.22319,0.188944,0.0673212,0.113965
201,3.22319,0.188944,0.0673212,0.113965
202,3.2687,0.205616,0.0722604,0.113863
203,3.25735,0.201915,0.0719014,0.124857
204,3.27809,0.201125,0.070608,0.117677
205,3.28217,0.224222,0.078069,0.124734
206,3.28178,0.222599,0.0775072,0.121847
207,3.28178,0.222599,0.0775072,0.121847
208,3.28178,0.222599,0.0775072,0.121847
209,3.31693,0.230325,0.0799297,0.119421
210,3.31693,0.230325,0.0799297,0.119421
211,3.28872,0.220858,0.0762584,0.129437
212,3.28192,0.217295,0.0748017,0.118851
213,3.3123,0.245142,0.0824566,0.136086
214,3.32322,0.251238,0.0878684,0.13719
215,3.329,0.246365,0.0832818,0.13278
216,3.35394,0.266821,0.0909087,0.138449
217,3.33674,0.253166,0.0873938,0.134981
218,3.33674,0.253166,0.0873938,0.134981
219,3.35213,0.273604,0.0908727,0.137124
220,3.34959,0.271873,0.0924872,0.134354
221,3.34959,0.271873,0.0924872,0.134354
222,3.35086,0.289636,0.0968196,0.138015
223,3.32471,0.249407,0.0868252,0.132583
224,3.33004,0.248884,0.0872151,0.129713
225,3.36888,0.262583,0.0878116,0.125166
226,3.35852,0.248961,0.0852097,0.115501
227,3.35679,0.254941,0.0861615,0.117793
228,3.3723,0.272357,0.0922009,0.118082
229,3.3656,0.275139,0.0925115,0.127417
230,3.3656,0.275139,0.0925115,0.127417
231,3.33999,0.259205,0.0897552,0.132213
232,3.32041,0.252509,0.0859423,0.129976
233,3.32686,0.261756,0.087995,0.127977
234,3.36067,0.278991,0.0924834,0.126569
235,3.36067,0.278991,0.0924834,0.126569
236,3.34204,0.266371,0.0913862,0.126592
237,3.37738,0.294455,0.103714,0.133177
238,3.35727,0.252562,0.0867789,0.116489
239,3.34725,0.256008,0.0878949,0.119208
240,3.36068,0.263415,0.092906,0.121893
241,3.36068,0.263415,0.092906,0.121893
242,3.36853,0.266572,0.092153,0.123565
243,3.37729,0.267344,0.0959819,0.11838
244,3.38064,0.285335,0.0953674,0.125067
245,3.40532,0.295991,0.101778,0.128279
246,3.39113,0.287027,0.097499,0.125859
247,3.36066,0.254886,0.0886769,0.122055
248,3.37904,0.275477,0.0941271,0.126429
249,3.35513,0.270919,0.0938781,0.124907
250,3.36823,0.280396,0.0973292,0.124995
251,3.38376,0.307046,0.103291,0.133392
252,3.40175,0.301475,0.100528,0.124648
253,3.40175,0.301475,0.100528,0.124648
254,3.38883,0.27964,0.0931408,0.122226
255,3.38883,0.27964,0.0931408,0.122226
256,3.37466,0.275746,0.0926222,0.117816
257,3.3415,0.252818,0.0881835,0.124605
258,3.4084,0.296932,0.10019,0.123764
259,3.4084,0.296932,0.10019,0.123764
260,3.37331,0.268195,0.092671,0.12472
261,3.37331,0.268195,0.092671,0.12472
262,3.41554,0.297334,0.0999357,0.128403
263,3.3978,0.273837,0.0936758,0.116007
264,3.3978,0.273837,0.0936758,0.116007
265,3.3978,0.273837,0.0936758,0.116007
266,3.3978,0.273837,0.0936758,0.116007
267,3.42903,0.319529,0.109744,0.125926
268,3.46166,0.339015,0.114697,0.128392
269,3.44889,0.334895,0.110785,0.125173
270,3.47882,0.369977,0.121575,0.131236
271,3.50104,0.372263,0.122422,0.125495
272,3.50104,0.372263,0.122422,0.125495
273,3.50104,0.372263,0.122422,0.125495
274,3.42008,0.315925,0.103846,0.124065
275,3.42008,0.315925,0.103846,0.124065
276,3.42008,0.315925,0.103846,0.124065
277,3.45015,0.326021,0.111138,0.12512
278,3.4254,0.302361,0.102454,0.12399
279,3.38397,0.27902,0.0941675,0.121059
280,3.37995,0.277032,0.0945053,0.121319
281,3.39386,0.283763,0.09799,0.125926
282,3.35355,0.268042,0.0906068,0.127983
283,3.35355,0.268042,0.0906068,0.127983
284,3.35355,0.268042,0.0906068,0.127983
285,3.36437,0.263797,0.0909931,0.121301
286,3.39991,0.29698,0.102713,0.126721
287,3.3898,0.284716,0.0964373,0.120968
288,3.36485,0.262698,0.0920466,0.124665
289,3.34417,0.244198,0.0853416,0.117795
290,3.37713,0.265169,0.0909454,0.112435
291,3.35687,0.262479,0.089312,0.11735
292,3.3611,0.25811,0.0875088,0.114259
293,3.3611,0.25811,0.0875088,0.114259
294,3.35933,0.260134,0.0861329,0.115458
295,3.35463,0.258238,0.0909107,0.114774
296,3.38389,0.268199,0.0931795,0.117131
297,3.38389,0.268199,0.0931795,0.117131
298,3.34254,0.248728,0.0847064,0.119438
299,3.34624,0.258829,0.0879258,0.118751
300,3.37137,0.274841,0.093009,0.123439
301,3.37137,0.274841,0.093009,0.123439
302,3.36191,0.269691,0.091582,0.123433
303,3.36191,0.269691,0.091582,0.123433
304,3.37225,0.271257,0.0925187,0.126874
305,3.37225,0.271257,0.0925187,0.126874
306,3.37035,0.278947,0.0938685,0.125414
307,3.37035,0.278947,0.0938685,0.125414
308,3.35771,0.276755,0.0911259,0.125211
309,3.33451,0.266159,0.0905917,0.128833
310,3.33809,0.253277,0.0857994,0.127496
311,3.35822,0.276554,0.0917389,0.132282
312,3.31907,0.2505,0.0864021,0.127533
313,3.304,0.248244,0.0829132,0.1314
314,3.31729,0.263971,0.0899815,0.13676
315,3.28397,0.226167,0.0762952,0.12996
316,3.29409,0.232246,0.0793462,0.128765
317,3.28554,0.227223,0.077483,0.12601
318,3.26969,0.209004,0.0729485,0.127939
319,3.27562,0.213006,0.0729577,0.123833
320,3.27562,0.213006,0.0729577,0.123833
321,3.30611,0.23295,0.0787767,0.124865
322,3.30611,0.23295,0.0787767,0.124865
323,3.30232,0.220194,0.0756986,0.11876
324,3.3052,0.222846,0.0791209,0.124456
325,3.28477,0.216461,0.0740605,0.125804
326,3.28477,0.216461,0.0740605,0.125804
327,3.32068,0.224915,0.0773549,0.113895
328,3.32068,0.224915,0.0773549,0.113895
329,3.31677,0.229843,0.0794291,0.116979
330,3.32157,0.230175,0.0767346,0.116972
331,3.36273,0.271761,0.0904165,0.123555
332,3.34071,0.263977,0.0904818,0.125939
333,3.31729,0.244676,0.084992,0.120638
334,3.3434,0.258545,0.0878817,0.119676
335,3.30593,0.220894,0.0771274,0.110441
336,3.30593,0.220894,0.0771274,0.110441
337,3.30593,0.220894,0.0771274,0.110441
338,3.36728,0.260862,0.0873618,0.104087
339,3.35167,0.248294,0.0838709,0.10724
340,3.35167,0.248294,0.0838709,0.10724
341,3.35167,0.248294,0.0838709,0.10724
342,3.34205,0.234095,0.0807416,0.103216
343,3.34669,0.238664,0.0817356,0.100443
344,3.32759,0.229527,0.077427,0.101811
345,3.35013,0.240706,0.0830372,0.104193
346,3.33246,0.240602,0.0828232,0.112045
347,3.39663,0.289289,0.096525,0.117604
348,3.37065,0.29038,0.0969782,0.122937
349,3.37653,0.292806,0.099077,0.124327
350,3.39157,0.286622,0.0946074,0.112733
351,3.35264,0.273642,0.0920853,0.116274
352,3.35264,0.273642,0.0920853,0.116274
353,3.35271,0.268574,0.0894601,0.11019
354,3.3931,0.312473,0.102478,0.11892
355,3.36715,0.31302,0.100992,0.119524
356,3.38624,0.309256,0.103771,0.123883
357,3.39388,0.318256,0.105211,0.127551
358,3.39723,0.318415,0.104717,0.123639
359,3.42558,0.355142,0.116762,0.136203
360,3.43507,0.36807,0.121747,0.139656
361,3.43507,0.36807,0.121747,0.139656
362,3.42249,0.32467,0.109911,0.132964
363,3.38538,0.290439,0.097851,0.125855
364,3.41118,0.32687,0.110054,0.134058
365,3.41118,0.32687,0.110054,0.134058
366,3.41118,0.32687,0.110054,0.134058
367,3.43217,0.336691,0.116075,0.148388
368,3.42649,0.347913,0.11638,0.150131
369,3.39587,0.307955,0.1051,0.144018
370,3.39802,0.318001,0.105865,0.149403
