ReTr(Ly),ImTr(Ly)
0.00650277,0.00249014
0.0699094,0.00320491
0.022676,-0.0454613
0.078353,-0.0225406
0.078353,-0.0225406
0.0173095,-0.0198814
0.0173095,-0.0198814
-0.0251001,-0.030483
-0.0251001,-0.030483
-0.0147719,-0.0659248
-0.00141139,-0.0439961
-0.00141139,-0.0439961
-0.0572875,-0.065845
-0.0572875,-0.065845
-0.0572875,-0.065845
-0.00529184,-0.0143166
-0.0454341,0.0118506
-0.0454341,0.0118506
-0.0454341,0.0118506
-0.0454341,0.0118506
-0.0454341,0.0118506
0.00344532,0.0102669
0.00344532,0.0102669
0.00344532,0.0102669
-0.00302643,0.0205569
-0.00302643,0.0205569
-0.00302643,0.0205569
-0.00302643,0.0205569
-0.00302643,0.0205569
-0.00995154,0.00420136
-0.0411718,0.00308191
-0.0411718,0.00308191
-0.0411718,0.00308191
0.00506152,-0.0115458
-0.0122738,-0.028781
-0.0122738,-0.028781
0.00745608,0.0141985
0.0368381,-0.0355002
0.0368381,-0.0355002
0.0368381,-0.0355002
0.0368381,-0.0355002
0.0368381,-0.0355002
0.0368381,-0.0355002
0.0693963,-0.0562364
0.0554436,-0.122138
0.0370259,-0.0573572
0.0370259,-0.0573572
0.0370259,-0.0573572
-0.0372186,-0.0441537
-0.0231333,-0.0796344
-0.0231333,-0.0796344
-0.00546934,-0.0606691
-0.00945674,-0.0237645
-0.00945674,-0.0237645
-0.00945674,-0.0237645
-0.00239406,-0.0281573
-0.00239406,-0.0281573
-0.0296519,0.0244801
-0.0266556,0.00334013
-0.0249091,-0.0121415
-0.0734205,-0.0172644
-0.0381081,-0.0515789
-0.0282696,-0.0756219
-0.0282696,-0.0756219
-0.0282696,-0.0756219
-0.0423529,-0.018629
-0.0831671,0.00410178
-0.0518301,-0.0051782
-0.0518301,-0.0051782
-0.0518301,-0.0051782
-0.0518301,-0.0051782
-0.0685515,-0.029181
-0.0685515,-0.029181
-0.0685515,-0.029181
-0.104913,8.52285e-05
-0.104913,8.52285e-05
-0.0928475,0.0343061
-0.0928475,0.0343061
-0.0676859,-0.0234087
-0.0676303,-0.042483
-0.0137994,-0.07124
-0.0304636,-0.0588439
-0.0304636,-0.0588439
-0.044556,-0.0725886
-0.044556,-0.0725886
-0.044556,-0.0725886
-0.044556,-0.0725886
-0.044556,-0.0725886
-0.044556,-0.0725886
-0.0225571,-0.0776324
-0.0225571,-0.0776324
-0.0225571,-0.0776324
-0.0225571,-0.0776324
-0.0225571,-0.0776324
-0.0268284,-0.113529
0.00704075,-0.0905929
0.0173524,-0.07134
-0.0652015,-0.0673576
-0.0652015,-0.0673576
-0.0652015,-0.0673576
-0.0351065,-0.0650253
-0.0180116,-0.0505664
-0.055498,-0.0837971
-0.0343939,-0.084518
-0.0117477,-0.0518445
-0.0569074,-0.0867191
-0.0525048,-0.0775934
-0.0100006,-0.0712534
-0.0100006,-0.0712534
0.00801971,-0.0620531
0.0136781,-0.0359764
0.0136781,-0.0359764
0.00858285,-0.0368819
-0.00900804,0.0256921
-0.00900804,0.0256921
-0.020797,-0.00203613
-0.000580319,-0.0112304
-0.000580319,-0.0112304
0.0166364,-0.0201026
-0.0368171,0.0119291
0.00744187,0.0542653
0.00744187,0.0542653
-0.00124978,0.0305461
-0.00124978,0.0305461
0.0205381,0.0138651
-0.0108672,0.0209086
-0.0476258,-0.0122301
-0.0106423,0.015192
-0.0106423,0.015192
-0.0106423,0.015192
0.071145,0.0135604
0.0326719,-0.0325406
0.0326719,-0.0325406
0.0326719,-0.0325406
0.00457229,-0.0902335
0.0545527,-0.0715542
0.0683131,-0.0767839
0.0683131,-0.0767839
0.0681019,-0.0748085
0.0681019,-0.0748085
0.0748435,-0.0751696
0.0873385,-0.0708813
0.0873385,-0.0708813
0.116157,-0.0957036
0.126696,-0.0890646
0.109678,-0.105289
0.0797671,-0.101083
0.0910787,-0.100185
0.0910787,-0.100185
0.0617816,-0.0728975
0.0308353,-0.0762895
0.0390264,-0.141809
0.030074,-0.112182
0.030074,-0.112182
0.0272841,-0.080011
0.018588,-0.0383078
0.018588,-0.0383078
0.00858514,-0.0283053
0.0377372,-0.049587
0.00506839,-0.0603153
0.00506839,-0.0603153
0.00537279,-0.0576769
0.00533981,0.00483311
0.00299538,-0.00160437
0.00299538,-0.00160437
0.00299538,-0.00160437
-0.04564,-0.00611739
-0.04564,-0.00611739
-0.04564,-0.00611739
-0.04564,-0.00611739
-0.0106958,0.0369563
-0.0177763,0.0729671
-0.0177763,0.0729671
-0.00583638,0.0321924
0.00295345,0.00195583
-0.0362382,0.0372936
-0.0712099,0.0864365
-0.0712099,0.0864365
-0.0712099,0.0864365
-0.0712099,0.0864365
-0.0574926,0.122853
-0.0603079,0.135004
-0.0603079,0.135004
-0.0559964,0.120571
-0.0347441,0.0862612
-0.0179794,0.0561569
-0.0179794,0.0561569
-0.0179794,0.0561569
-0.0179794,0.0561569
-0.00712574,0.0283271
-0.00712574,0.0283271
0.0387051,0.0445231
0.0235227,0.060267
0.0390615,0.00649801
0.0791064,0.0503045
0.0825684,0.0233365
0.0825684,0.0233365
0.0874515,0.0212379
0.0897735,0.0108751
0.0897735,0.0108751
0.0897735,0.0108751
0.0187084,0.0262922
0.0410325,0.00901754
0.0622917,-0.00566166
0.0458071,-0.0198637
0.0379497,-0.0422052
0.0379497,-0.0422052
0.0379497,-0.0422052
0.00136756,-0.0556842
0.00136756,-0.0556842
-0.0110014,-0.0119764
0.0093807,-0.00729567
-0.040418,-0.0148238
-0.0142961,-0.0063455
-0.0784134,-0.0552606
-0.0554031,-0.0788049
-0.0400874,-0.10193
-0.0400874,-0.10193
-0.0434516,-0.145898
-0.0130242,-0.121152
-0.0130242,-0.121152
-0.0342354,-0.079978
-0.059344,-0.0568237
-0.0307305,-0.0475117
-0.0204095,-0.0336751
-0.0548201,-0.0723191
-0.085545,-0.0436736
0.0114661,-0.00761794
0.045662,-0.00935918
0.045662,-0.00935918
0.0819953,0.00443711
0.0620334,0.0260426
0.114173,0.0258756
0.0616181,-0.00552291
0.0616181,-0.00552291
0.106043,-0.0426876
0.0766654,-0.02318
0.0208409,-0.0527075
0.00731579,-0.0325884
-0.0113412,-0.0518196
-0.0113412,-0.0518196
-0.0264715,-0.0299629
0.0119447,-0.0898855
0.0279609,-0.0605863
0.0013764,-0.0516994
-0.0367172,-0.0331412
-0.0142789,-0.0509773
-0.0232613,-0.11379
-0.023621,-0.111292
-0.0356889,-0.0873225
-0.0500641,-0.079435
-0.0280724,-0.0346945
-0.0280724,-0.0346945
-0.017023,-0.0465831
-0.017023,-0.0465831
-0.0307298,-0.0213216
-0.0298525,-0.0291466
-0.0723659,-0.0562744
-0.0723659,-0.0562744
-0.023423,-0.0873091
-0.023423,-0.0873091
-0.0297534,-0.0296011
-0.0988939,-0.0427936
-0.0988939,-0.0427936
-0.0988939,-0.0427936
-0.0988939,-0.0427936
-0.0809974,-0.0222108
-0.0302846,-0.013269
0.0228043,-0.0655518
0.0306621,0.00525686
0.0407884,-0.00750145
0.0407884,-0.00750145
0.0407884,-0.00750145
0.0714937,-0.0612799
0.0714937,-0.0612799
0.0714937,-0.0612799
0.0247716,0.00117271
0.0247294,-0.0255994
0.0494645,-0.0371758
0.0403651,-0.0702872
0.0383395,-0.0428586
0.0408632,-0.0500717
0.0408632,-0.0500717
0.0408632,-0.0500717
0.072824,-0.025943
0.0699857,-0.0351555
0.0337069,-0.082974
0.0446766,-0.0951769
0.0358114,-0.132785
0.0742032,-0.122975
0.0363081,-0.1435
0.0485652,-0.132441
0.0485652,-0.132441
0.0496085,-0.149542
0.0899135,-0.119173
0.113168,-0.151094
0.113168,-0.151094
0.0880112,-0.133887
0.0926206,-0.151698
0.0648762,-0.0799704
0.0648762,-0.0799704
0.0759995,-0.0700405
0.0759995,-0.0700405
0.036947,-0.0816775
0.036947,-0.0816775
0.0193651,-0.0928894
0.0193651,-0.0928894
0.0113855,-0.114772
-0.0100946,-0.113117
-0.0107246,-0.0723778
0.0200924,-0.0921549
0.00645535,-0.0719215
0.0194453,-0.0741754
0.019639,-0.122812
0.0869164,-0.0800859
0.11714,-0.0925155
0.0965208,-0.0524546
0.101749,-0.021543
0.0946748,-0.0287495
0.0946748,-0.0287495
0.116975,-0.0536433
0.116975,-0.0536433
0.127321,-0.0695502
0.137135,-0.0500706
0.13833,-0.0125402
0.13833,-0.0125402
0.158112,-0.0600477
0.158112,-0.0600477
0.14364,-0.0158921
0.13291,-0.0394079
0.111196,0.00469535
0.0895453,0.0200897
0.119998,-0.0318234
0.106912,0.0329109
0.0943196,0.0517118
0.0943196,0.0517118
0.0943196,0.0517118
0.0849056,-0.0540928
0.049143,-0.0719672
0.049143,-0.0719672
0.049143,-0.0719672
0.026535,-0.0244579
0.0373271,-0.00393876
0.0285495,-0.0385537
0.031813,-0.0648231
0.0534355,-0.0832511
0.0287085,-0.0633767
0.0583683,-0.0846811
0.0157273,-0.0859919
0.0235213,-0.0767463
-0.00702919,-0.121219
-0.00702919,-0.121219
0.00667114,-0.133052
0.00180666,-0.139045
-0.0538874,-0.096014
0.0139331,-0.0887205
-0.00506154,-0.0963729
-0.010459,-0.0714195
0.0163632,-0.0400954
0.00866135,-0.032887
0.00866136,-0.032887
0.0140953,-0.0354795
-0.00461763,-0.0382129
0.0464926,-0.0384149
0.0464926,-0.0384149
0.0464926,-0.0384149
0.0278505,-1.17776e-06
0.0114468,-0.00202524
-0.00161703,-0.0589234
0.0103657,-0.0395288
-0.0301613,-0.108019
-0.0301613,-0.108019
0.0235499,-0.100287
0.039775,-0.0931427
0.0595147,-0.117231
0.0595147,-0.117231
0.0595147,-0.117231
0.00845629,-0.0977901
0.00845629,-0.0977901
-0.0197328,-0.0511971
-0.0171014,-0.0317863
-0.053845,-0.072088
-0.0769573,-0.0122637
-0.0872415,0.0104422
-0.0386641,0.0136716
-0.0350679,-0.0500995
-0.00404509,-0.0586042
-0.00574208,-0.0459528
-0.0184575,-0.0678745
-0.052258,-0.00374471
-0.013496,-0.000884709
-0.00414787,-0.0152532
-0.0508222,0.0118622
-0.00366183,0.029516
-0.00366183,0.029516
-0.00135459,0.0402786
-0.00135459,0.0402786
0.00899776,0.0123824
0.0429101,-0.0196219
0.0429101,-0.0196219
0.0580758,-0.0189115
