T,G,F
185,0.01221,0.0226
186,0.01222,0.02252
187,0.01226,0.02251
188,0.01224,0.02253
189,0.01221,0.02252
190,0.01222,0.02249
191,0.01221,0.0225
192,0.01224,0.02249
193,0.01222,0.02253
194,0.01224,0.02246
195,0.01224,0.02252
196,0.01221,0.0225
197,0.01222,0.02252
198,0.01221,0.02255
199,0.01221,0.02245
200,0.01228,0.02246
201,0.01222,0.02241
202,0.01226,0.02253
203,0.01227,0.02249
204,0.01226,0.02243
205,0.01226,0.02235
206,0.01225,0.02233
207,0.0123,0.02238
208,0.01225,0.02236
209,0.01227,0.02233
210,0.01235,0.02234
211,0.01229,0.02234
212,0.01227,0.02234
213,0.01227,0.02233
214,0.0123,0.02232
215,0.01229,0.02229
216,0.01234,0.02227
217,0.01235,0.02227
218,0.01234,0.02229
219,0.01231,0.02229
220,0.01231,0.02227
221,0.01236,0.02225
222,0.01231,0.02222
223,0.01232,0.02229
224,0.01229,0.02226
225,0.01234,0.02229
226,0.01234,0.02224
227,0.01233,0.0222
228,0.01235,0.02222
229,0.01233,0.02222
230,0.01235,0.02225
231,0.01233,0.02226
232,0.01229,0.02225
233,0.01226,0.02227
234,0.01232,0.02227
235,0.01239,0.02224
236,0.01232,0.02227
237,0.01234,0.02229
238,0.01236,0.02226
239,0.01231,0.02222
240,0.01232,0.02221
241,0.01237,0.02219
242,0.01232,0.0222
243,0.01234,0.02221
244,0.01232,0.02226
245,0.01236,0.02217
246,0.01236,0.02222
247,0.01232,0.02222
248,0.01235,0.0222
249,0.01234,0.02223
250,0.01232,0.02223
251,0.01234,0.02219
252,0.01235,0.02221
253,0.01237,0.02218
254,0.01236,0.0222
255,0.01237,0.02215
256,0.01234,0.02221
257,0.01235,0.02224
258,0.01238,0.02226
259,0.01238,0.02217
260,0.01236,0.02222
261,0.01236,0.02223
262,0.01237,0.02225
263,0.01235,0.02216
264,0.01238,0.02218
265,0.0124,0.02221
266,0.01237,0.0222
267,0.01238,0.02212
268,0.0124,0.02214
269,0.01242,0.02204
270,0.01241,0.02208
271,0.01245,0.02205
272,0.01247,0.02198
273,0.01246,0.022
274,0.01244,0.02216
275,0.01239,0.02212
276,0.01238,0.02212
277,0.01241,0.02212
278,0.0124,0.02213
279,0.01237,0.02219
280,0.01234,0.02217
281,0.01235,0.02219
282,0.01236,0.0223
283,0.01232,0.02228
284,0.01237,0.02224
285,0.01233,0.02227
286,0.01234,0.0222
287,0.01235,0.02217
288,0.01237,0.02222
289,0.01232,0.02223
290,0.01235,0.02227
291,0.01236,0.02224
292,0.01232,0.02229
293,0.01232,0.02227
294,0.01233,0.02224
295,0.01234,0.02222
296,0.01235,0.02222
297,0.01237,0.02223
298,0.01235,0.02229
299,0.01233,0.02222
300,0.01234,0.02224
301,0.01233,0.02226
302,0.01232,0.02229
303,0.01239,0.02226
304,0.01232,0.02226
305,0.01236,0.02218
306,0.01235,0.02219
307,0.01239,0.02222
308,0.01235,0.02221
309,0.01233,0.02228
310,0.01232,0.02226
311,0.01236,0.02231
312,0.01236,0.0223
313,0.01231,0.02234
314,0.0123,0.02231
315,0.01229,0.02246
316,0.01227,0.02242
317,0.01226,0.02238
318,0.01226,0.0224
319,0.01227,0.02237
320,0.01229,0.02233
321,0.0123,0.02236
322,0.01229,0.02234
323,0.01229,0.02228
324,0.01228,0.02231
325,0.01228,0.02234
326,0.01228,0.02236
327,0.0123,0.02232
328,0.01231,0.02229
329,0.0123,0.0223
330,0.01231,0.02232
331,0.01233,0.02227
332,0.01234,0.0223
333,0.01231,0.02227
334,0.01234,0.02229
335,0.01232,0.0223
336,0.01231,0.02229
337,0.01232,0.02229
338,0.01235,0.02234
339,0.01234,0.02226
340,0.01239,0.02227
341,0.01233,0.02224
342,0.01232,0.02226
343,0.01231,0.02226
344,0.01231,0.02226
345,0.01231,0.02228
346,0.01231,0.02228
347,0.01237,0.02229
348,0.01234,0.02222
349,0.01235,0.02218
350,0.01237,0.0222
351,0.01235,0.02223
352,0.01234,0.02224
353,0.01233,0.02219
354,0.01235,0.02223
355,0.01235,0.02218
356,0.01235,0.02218
357,0.01237,0.02217
358,0.01238,0.02214
359,0.01239,0.02215
360,0.01241,0.02213
361,0.0124,0.02214
362,0.01237,0.02213
363,0.01236,0.02215
364,0.01238,0.02215
365,0.01241,0.02213
366,0.01239,0.02217
367,0.01238,0.02213
368,0.01238,0.02214
369,0.01239,0.02217
370,0.01234,0.02214
371,0.01235,0.02221
372,0.01238,0.0222
373,0.01235,0.02221
374,0.01235,0.02226
375,0.01233,0.02225
376,0.01233,0.02223
377,0.01237,0.02222
378,0.01236,0.0222
379,0.0124,0.02222
380,0.01235,0.02225
381,0.01235,0.02225
382,0.01232,0.02227
383,0.01234,0.0223
384,0.01237,0.02223
385,0.01234,0.02222
386,0.01233,0.02226
387,0.01234,0.02226
388,0.01236,0.02222
389,0.01234,0.02227
390,0.01232,0.02227
391,0.01232,0.02233
392,0.01231,0.02233
393,0.01231,0.02228
394,0.01233,0.02228
395,0.01233,0.02225
396,0.01231,0.02232
397,0.01237,0.02223
398,0.01232,0.02225
399,0.0123,0.02229
400,0.01232,0.02224
401,0.01236,0.02227
402,0.01237,0.0222
403,0.01235,0.02221
404,0.01236,0.02219
405,0.01235,0.02223
406,0.01238,0.02219
407,0.01236,0.02219
408,0.01236,0.02218
409,0.0124,0.02216
410,0.01243,0.02211
411,0.01239,0.02216
412,0.01238,0.02212
413,0.01239,0.0222
414,0.01236,0.02216
415,0.0124,0.0222
416,0.01237,0.02215
417,0.01235,0.02218
418,0.01237,0.02216
419,0.01238,0.02214
420,0.01237,0.02216
421,0.01238,0.02217
422,0.01239,0.02216
423,0.01237,0.02216
424,0.01236,0.02219
425,0.01238,0.02217
426,0.0124,0.02212
427,0.01237,0.02218
428,0.01237,0.02219
429,0.01238,0.02221
430,0.01237,0.0222
431,0.01239,0.02219
432,0.01237,0.02215
433,0.01236,0.02219
434,0.0124,0.02216
435,0.01242,0.02218
436,0.01238,0.02213
437,0.01235,0.02221
438,0.01234,0.02221
439,0.01234,0.02221
440,0.01237,0.02217
441,0.01234,0.0222
442,0.01233,0.0222
443,0.01237,0.02219
444,0.01236,0.02218
445,0.01235,0.02219
446,0.0124,0.02218
447,0.01234,0.02214
448,0.01235,0.02215
449,0.01239,0.02215
450,0.01237,0.02211
451,0.0124,0.02217
452,0.0124,0.02217
453,0.01236,0.02213
454,0.01237,0.02212
455,0.01237,0.02222
456,0.01236,0.02223
457,0.01234,0.02219
458,0.01237,0.0222
459,0.01236,0.02217
460,0.01236,0.02218
461,0.01234,0.02225
462,0.01233,0.02224
463,0.01233,0.02227
464,0.01232,0.02229
465,0.01234,0.02223
466,0.01235,0.02226
467,0.01234,0.02221
468,0.01238,0.02218
469,0.01236,0.02216
470,0.01235,0.02218
471,0.01234,0.02225
472,0.0123,0.02225
473,0.0123,0.02227
474,0.01234,0.02226
475,0.01232,0.02225
476,0.01234,0.02222
477,0.01235,0.02217
478,0.01238,0.02218
479,0.01239,0.02217
480,0.0124,0.02223
481,0.01238,0.02216
482,0.01234,0.02218
483,0.01235,0.02225
484,0.01234,0.02226
485,0.01234,0.02224
486,0.01235,0.02221
487,0.01236,0.02225
488,0.01232,0.0223
489,0.01235,0.0223
490,0.01234,0.02223
491,0.01233,0.02225
492,0.01233,0.02222
493,0.01238,0.02224
494,0.01234,0.02227
495,0.01231,0.02229
496,0.01232,0.02226
497,0.01231,0.02227
498,0.01233,0.0223
499,0.01232,0.02227
500,0.01233,0.02227
501,0.01233,0.0223
502,0.0123,0.0223
503,0.01228,0.02235
504,0.01233,0.02235
505,0.0123,0.02232
506,0.0123,0.02245
507,0.01228,0.02233
508,0.01229,0.02236
509,0.01232,0.02227
510,0.0123,0.02228
511,0.0123,0.02234
512,0.01226,0.02238
513,0.01232,0.02236
514,0.01232,0.02234
515,0.01234,0.02232
516,0.01234,0.02226
517,0.01237,0.02233
518,0.01233,0.02231
519,0.0123,0.02233
520,0.01232,0.02226
521,0.01231,0.02225
522,0.01231,0.02227
523,0.01229,0.02232
524,0.01229,0.02235
525,0.01228,0.02235
526,0.01233,0.02234
527,0.01237,0.02236
528,0.01232,0.02234
529,0.01232,0.02228
530,0.01234,0.02232
531,0.01231,0.0224
532,0.01226,0.02237
533,0.01228,0.02236
534,0.01228,0.02238
535,0.01233,0.02237
536,0.01236,0.02235
537,0.01236,0.0223
538,0.01231,0.02229
539,0.01231,0.02226
540,0.01231,0.02232
541,0.01237,0.02228
542,0.01233,0.02223
543,0.01235,0.02227
544,0.01234,0.02218
545,0.01236,0.02219
546,0.01235,0.02217
547,0.01235,0.02219
548,0.01237,0.02218
549,0.0124,0.02217
550,0.0124,0.02208
551,0.01242,0.02212
552,0.01241,0.02204
553,0.01241,0.0221
554,0.01243,0.02207
555,0.01241,0.02206
556,0.01242,0.02202
557,0.01242,0.02204
558,0.01243,0.02207
559,0.0124,0.02203
560,0.01241,0.02206
561,0.01244,0.02212
562,0.01243,0.02208
563,0.01241,0.0221
564,0.01237,0.02215
565,0.01245,0.02215
566,0.01243,0.02206
567,0.01243,0.02207
568,0.01243,0.02207
569,0.01241,0.0221
570,0.01239,0.02219
571,0.01238,0.02216
572,0.01235,0.02224
573,0.01233,0.02226
574,0.01238,0.02227
575,0.01236,0.02225
576,0.01233,0.02227
577,0.01236,0.02229
578,0.01238,0.02218
579,0.01238,0.02217
580,0.01235,0.02215
581,0.0124,0.02214
582,0.0124,0.02215
583,0.01238,0.02215
584,0.01238,0.02218
585,0.01235,0.02219
586,0.01236,0.0222
587,0.01235,0.02225
588,0.01233,0.02223
589,0.01234,0.02222
590,0.01232,0.02224
591,0.01236,0.02221
592,0.01235,0.02228
593,0.01233,0.02226
594,0.01233,0.02233
595,0.01229,0.02226
596,0.01231,0.02228
597,0.01232,0.02232
598,0.01232,0.02228
599,0.01232,0.02228
600,0.01234,0.02222
601,0.01233,0.02224
602,0.01236,0.02227
603,0.01236,0.02224
604,0.01236,0.02218
605,0.01233,0.02226
606,0.01231,0.02228
607,0.01234,0.02221
608,0.0124,0.02226
609,0.01237,0.02218
610,0.01238,0.0222
611,0.01238,0.02211
612,0.01238,0.02211
613,0.01237,0.02207
614,0.01242,0.02218
615,0.01237,0.02219
616,0.01238,0.02213
617,0.01235,0.0222
618,0.01241,0.02218
619,0.01239,0.0222
620,0.01236,0.02214
621,0.01235,0.02216
622,0.01239,0.02218
623,0.01239,0.02216
624,0.01238,0.02221
625,0.01241,0.02215
626,0.01238,0.02214
627,0.01238,0.02208
628,0.01239,0.02215
629,0.01239,0.02217
630,0.01242,0.02215
631,0.01239,0.02217
632,0.0124,0.02208
633,0.01239,0.02204
634,0.01243,0.02214
635,0.01242,0.02212
636,0.0124,0.02211
637,0.01247,0.02213
638,0.01246,0.02206
639,0.01245,0.02205
640,0.01242,0.02205
641,0.01247,0.02206
642,0.01241,0.02203
643,0.0124,0.02208
644,0.01241,0.02204
645,0.01242,0.02213
646,0.01243,0.02206
647,0.01243,0.02206
648,0.01242,0.02208
649,0.0124,0.02205
650,0.01241,0.0221
651,0.01239,0.02209
652,0.01241,0.02211
653,0.01238,0.02216
654,0.01236,0.02211
655,0.01237,0.02212
656,0.01237,0.02214
657,0.01239,0.02214
658,0.01243,0.02212
659,0.01237,0.02217
660,0.01241,0.02222
661,0.0124,0.02209
662,0.01239,0.02209
663,0.01245,0.02215
664,0.0124,0.02218
665,0.01242,0.02212
666,0.01239,0.02206
667,0.01245,0.02211
668,0.01241,0.02208
669,0.01241,0.02213
670,0.01241,0.02211
671,0.01244,0.02209
672,0.01244,0.02216
673,0.01238,0.0221
674,0.0124,0.02212
675,0.0124,0.02218
676,0.01241,0.02213
677,0.01245,0.02212
678,0.01238,0.02213
679,0.01241,0.02213
680,0.01238,0.02213
681,0.01241,0.02212
682,0.01241,0.02211
683,0.01244,0.02211
684,0.0124,0.02208
685,0.01241,0.02207
686,0.01241,0.02206
687,0.01244,0.02205
688,0.01242,0.02203
689,0.01241,0.02207
690,0.0124,0.02217
691,0.01245,0.02211
692,0.01241,0.02212
693,0.01238,0.02215
694,0.01245,0.02211
695,0.01242,0.02207
696,0.01241,0.02206
697,0.01241,0.02209
698,0.0124,0.02216
699,0.01241,0.02214
700,0.01242,0.0221
701,0.01239,0.02212
702,0.0124,0.02211
703,0.01242,0.02213
704,0.01242,0.02213
705,0.01239,0.02212
706,0.0124,0.02214
707,0.01239,0.02213
708,0.01238,0.02212
709,0.01238,0.02207
710,0.01239,0.0221
711,0.0124,0.02207
712,0.0124,0.02211
713,0.01239,0.02209
714,0.01243,0.0221
715,0.01243,0.0221
716,0.01239,0.0221
717,0.01243,0.0221
718,0.0124,0.02209
719,0.01237,0.02217
720,0.01241,0.02207
721,0.0124,0.02206
722,0.01243,0.02204
723,0.01245,0.02205
724,0.01244,0.02208
725,0.01243,0.02205
726,0.01243,0.02207
727,0.01243,0.02211
728,0.01239,0.02215
729,0.01237,0.02212
730,0.0124,0.02215
731,0.01239,0.02216
732,0.01237,0.02217
733,0.01239,0.0222
734,0.01241,0.02212
735,0.01241,0.02213
736,0.01239,0.02217
737,0.01239,0.02212
738,0.01242,0.02204
739,0.0124,0.0221
740,0.01242,0.02207
741,0.01244,0.02209
742,0.01239,0.02206
743,0.01239,0.02213
744,0.01239,0.02213
745,0.01243,0.02205
746,0.01239,0.02207
747,0.01246,0.02207
748,0.01243,0.02203
749,0.01243,0.02208
750,0.01243,0.02204
751,0.01244,0.02201
752,0.01242,0.02204
753,0.01247,0.02207
754,0.01244,0.02201
755,0.01246,0.02199
756,0.01243,0.02199
757,0.01243,0.02205
758,0.01242,0.02206
759,0.01245,0.02204
760,0.01247,0.02204
761,0.01246,0.02204
762,0.01242,0.02212
763,0.01242,0.02205
764,0.0124,0.02212
765,0.01246,0.02208
766,0.01242,0.02206
767,0.0124,0.02204
768,0.01243,0.02206
769,0.01245,0.02211
770,0.01241,0.02206
771,0.01238,0.02213
772,0.0124,0.0221
773,0.01243,0.02208
774,0.01241,0.02208
775,0.0124,0.0221
776,0.01241,0.02211
777,0.0124,0.02212
778,0.01241,0.02211
779,0.01242,0.02213
780,0.01239,0.02213
781,0.01237,0.02214
782,0.0124,0.02216
783,0.01238,0.02214
784,0.01237,0.02214
785,0.01241,0.02216
786,0.01237,0.0221
787,0.01239,0.02218
788,0.01241,0.0221
789,0.01241,0.02215
790,0.01241,0.02211
791,0.01239,0.02211
792,0.0124,0.02212
793,0.01239,0.02209
794,0.01237,0.02219
795,0.01238,0.02218
796,0.01238,0.02216
797,0.01239,0.02209
798,0.01243,0.02209
799,0.0124,0.02219
800,0.01236,0.02214
801,0.01241,0.02213
802,0.0124,0.02212
803,0.0124,0.02208
804,0.01239,0.0221
805,0.01239,0.02213
806,0.01239,0.02212
807,0.01242,0.02214
808,0.01239,0.02213
809,0.01236,0.02217
810,0.01235,0.02218
811,0.01235,0.02223
812,0.01235,0.02222
813,0.01238,0.02216
814,0.01238,0.02219
815,0.01237,0.02219
816,0.01238,0.02215
817,0.01237,0.02217
818,0.01239,0.02222
819,0.01239,0.02219
820,0.01236,0.02217
821,0.01238,0.02213
822,0.01238,0.02214
823,0.01237,0.0221
824,0.01241,0.02213
825,0.01237,0.02209
826,0.01241,0.02208
827,0.01243,0.02208
828,0.0124,0.02207
829,0.01239,0.02205
830,0.0124,0.02201
831,0.01244,0.02205
832,0.01244,0.0221
833,0.01244,0.02204
834,0.01243,0.02206
835,0.01242,0.02207
836,0.01245,0.02207
837,0.01241,0.02209
838,0.01241,0.02208
839,0.01237,0.02215
840,0.01243,0.0221
841,0.01242,0.02213
842,0.01237,0.02208
843,0.01239,0.02208
844,0.01237,0.02216
845,0.01242,0.0221
846,0.01241,0.02207
847,0.01241,0.02217
848,0.01238,0.02219
849,0.01235,0.02218
850,0.01235,0.02217
851,0.01238,0.0222
852,0.01236,0.02225
853,0.01236,0.02228
854,0.01234,0.02227
855,0.01237,0.02226
856,0.01236,0.02221
857,0.01235,0.02226
858,0.01232,0.02221
859,0.01235,0.02215
860,0.01234,0.02224
861,0.01238,0.02224
862,0.01234,0.02221
863,0.01236,0.0223
864,0.01234,0.02234
865,0.01237,0.02225
866,0.01235,0.02225
867,0.01236,0.02219
868,0.01237,0.02218
869,0.01236,0.02224
870,0.01234,0.02225
871,0.01234,0.02227
872,0.01233,0.02221
873,0.01233,0.02217
874,0.01236,0.02221
875,0.01233,0.02228
876,0.01235,0.02224
877,0.01239,0.02221
878,0.01233,0.0222
879,0.01235,0.02226
880,0.01233,0.02224
881,0.01234,0.02225
882,0.01234,0.0222
883,0.01238,0.02222
884,0.01237,0.0222
885,0.01238,0.02219
886,0.01236,0.0222
887,0.01237,0.02224
888,0.01234,0.02223
889,0.01233,0.02225
890,0.01235,0.02232
891,0.01236,0.0222
892,0.01235,0.02229
893,0.0123,0.02226
894,0.01229,0.02229
895,0.01234,0.02223
896,0.01233,0.02222
897,0.01234,0.0223
898,0.01234,0.02224
899,0.01235,0.02224
900,0.01235,0.02226
901,0.01231,0.02227
902,0.01231,0.0223
903,0.01231,0.02231
904,0.01229,0.02228
905,0.01232,0.02223
906,0.01236,0.02225
907,0.01233,0.02224
908,0.01232,0.02224
909,0.01233,0.02224
910,0.01233,0.02225
911,0.01238,0.02222
912,0.01235,0.02233
913,0.01233,0.02232
914,0.01234,0.02229
915,0.01232,0.02228
916,0.01236,0.02231
917,0.0123,0.02228
918,0.01233,0.0223
919,0.01235,0.0223
920,0.0123,0.02235
921,0.01232,0.02231
922,0.01232,0.02229
923,0.01228,0.02231
924,0.0123,0.02234
925,0.01228,0.02236
926,0.01229,0.02236
927,0.01228,0.02235
928,0.01228,0.02231
929,0.01229,0.02233
930,0.01227,0.02236
931,0.01227,0.02233
932,0.01227,0.02236
933,0.01227,0.02237
934,0.0123,0.02236
935,0.01227,0.02233
936,0.01228,0.02238
937,0.01228,0.0224
938,0.01228,0.0224
939,0.01225,0.02242
940,0.01223,0.02245
941,0.01224,0.02241
942,0.01223,0.02246
943,0.01223,0.02245
944,0.01224,0.02244
945,0.01224,0.02243
946,0.01226,0.02247
947,0.01229,0.02249
948,0.01228,0.02245
949,0.01225,0.02242
950,0.01232,0.02239
951,0.01231,0.0223
952,0.01235,0.02235
953,0.01231,0.02228
954,0.01231,0.02231
955,0.01229,0.02236
956,0.01229,0.02234
957,0.01229,0.02238
958,0.01231,0.02231
959,0.0123,0.02234
960,0.01232,0.02227
961,0.01231,0.02235
962,0.0123,0.02227
963,0.01236,0.02224
964,0.01237,0.02216
965,0.01238,0.0222
966,0.01238,0.02217
967,0.01237,0.02217
968,0.01236,0.02218
969,0.0124,0.02219
970,0.01234,0.02221
971,0.01234,0.02227
972,0.01237,0.02225
973,0.01238,0.02219
974,0.01237,0.0222
975,0.01237,0.0222
976,0.01235,0.02223
977,0.01232,0.02219
978,0.01234,0.02218
979,0.01234,0.02222
980,0.01232,0.02226
981,0.01233,0.02223
982,0.01231,0.02222
983,0.01229,0.02227
984,0.01235,0.02228
985,0.01234,0.02224
986,0.01233,0.02221
987,0.01236,0.02224
988,0.01233,0.02223
989,0.0124,0.02222
990,0.01235,0.02219
991,0.01235,0.02219
992,0.01233,0.02222
993,0.01236,0.02222
994,0.01236,0.02223
995,0.01232,0.0223
996,0.01231,0.02229
997,0.01238,0.02232
998,0.01234,0.02229
999,0.01233,0.02228
1000,0.01235,0.02225
1001,0.01233,0.02228
1002,0.01232,0.02239
1003,0.0123,0.02241
1004,0.01226,0.02239
1005,0.01228,0.02235
1006,0.01228,0.02237
1007,0.01226,0.02238
1008,0.01232,0.02233
1009,0.01227,0.02235
1010,0.01229,0.02239
1011,0.01228,0.02237
1012,0.01228,0.02241
1013,0.01228,0.02239
1014,0.01227,0.02241
1015,0.01229,0.02243
1016,0.01231,0.0224
1017,0.01228,0.02239
1018,0.01226,0.02235
1019,0.01227,0.02243
1020,0.01227,0.02242
1021,0.01224,0.02246
1022,0.01221,0.02249
1023,0.01223,0.02247
1024,0.01224,0.02254
1025,0.01226,0.02256
1026,0.01223,0.02249
1027,0.01225,0.02256
1028,0.01226,0.02242
1029,0.01225,0.02242
1030,0.01227,0.02238
1031,0.01228,0.02236
1032,0.01228,0.02236
1033,0.01228,0.02242
1034,0.0123,0.02244
1035,0.01228,0.02227
1036,0.01229,0.02232
1037,0.0123,0.02234
1038,0.01228,0.02232
1039,0.01228,0.02233
1040,0.01229,0.02235
1041,0.01228,0.02239
1042,0.01227,0.02241
1043,0.01228,0.02238
1044,0.0123,0.02239
1045,0.01225,0.02246
1046,0.01228,0.02239
1047,0.01225,0.0224
1048,0.01227,0.02245
1049,0.01224,0.02244
1050,0.01225,0.02243
1051,0.01229,0.02243
1052,0.01225,0.02244
1053,0.01228,0.02238
1054,0.01226,0.02244
1055,0.01228,0.02238
1056,0.01231,0.02238
1057,0.01227,0.02234
1058,0.0123,0.02233
1059,0.0123,0.02236
1060,0.01233,0.02232
1061,0.01228,0.02236
1062,0.01229,0.02236
1063,0.01229,0.02239
1064,0.01229,0.02238
1065,0.01229,0.02238
1066,0.01235,0.02231
1067,0.01234,0.02226
1068,0.01238,0.02219
1069,0.01237,0.02223
1070,0.01234,0.02221
1071,0.01234,0.02216
1072,0.01234,0.02225
1073,0.01236,0.02222
1074,0.01235,0.0223
1075,0.01234,0.02231
1076,0.01235,0.02219
1077,0.01235,0.02217
1078,0.01235,0.02219
1079,0.01235,0.02222
1080,0.01234,0.02226
1081,0.01233,0.02227
1082,0.01231,0.02233
1083,0.01234,0.02232
1084,0.01233,0.02228
1085,0.0123,0.02231
1086,0.01237,0.02228
1087,0.01232,0.02229
1088,0.0123,0.02227
1089,0.0123,0.02228
1090,0.01229,0.02231
1091,0.01228,0.0223
1092,0.0123,0.02229
1093,0.0123,0.0223
1094,0.0123,0.0223
1095,0.01229,0.02229
1096,0.01234,0.0223
1097,0.01233,0.02229
1098,0.01231,0.0223
1099,0.01231,0.02229
1100,0.01231,0.02233
1101,0.01234,0.02222
1102,0.01233,0.02227
1103,0.01232,0.02225
1104,0.01236,0.02224
1105,0.01234,0.02223
1106,0.01235,0.02223
1107,0.01232,0.02224
1108,0.01232,0.02224
1109,0.01238,0.02227
1110,0.01235,0.02227
1111,0.01233,0.02224
1112,0.01238,0.02227
1113,0.01233,0.02222
1114,0.01234,0.02233
1115,0.01234,0.02232
1116,0.0123,0.02227
1117,0.01236,0.02232
1118,0.01233,0.02231
1119,0.01232,0.02228
1120,0.01234,0.02231
1121,0.01231,0.02233
1122,0.01229,0.02232
1123,0.0123,0.02239
1124,0.01225,0.02239
1125,0.01225,0.02241
1126,0.01223,0.02242
1127,0.01224,0.02244
1128,0.01223,0.02243
1129,0.01224,0.02248
1130,0.01225,0.02244
1131,0.01227,0.02241
1132,0.01226,0.02239
1133,0.01225,0.02241
1134,0.01228,0.02239
1135,0.01226,0.02237
1136,0.01228,0.02235
1137,0.01229,0.02233
1138,0.01227,0.02234
1139,0.01232,0.02235
1140,0.01231,0.02228
1141,0.01232,0.02232
1142,0.01229,0.02237
1143,0.01227,0.02234
1144,0.01234,0.02238
1145,0.0123,0.02233
1146,0.0123,0.02239
1147,0.01225,0.02238
1148,0.01226,0.02244
1149,0.01227,0.02242
1150,0.01228,0.02233
1151,0.01229,0.02236
1152,0.01227,0.02243
1153,0.01226,0.02244
