ReTr(L),ImTr(L)
1.73684,0.090705
1.47252,-0.510614
1.09363,0.103352
0.862836,0.0412533
0.810824,-0.20095
0.734483,0.325092
0.834672,0.325905
0.989506,0.396379
0.696872,0.537666
0.755653,0.317028
0.947236,0.557899
0.947236,0.557899
0.947236,0.557899
0.898169,0.415091
1.17794,0.429582
0.981515,0.451032
1.06875,0.138145
1.07561,-0.0284845
0.906164,-0.105736
0.934319,-0.237452
0.980192,-0.0851689
0.979437,-0.0511722
0.913771,0.119006
0.961985,0.463791
0.84528,0.550938
0.901862,0.590273
0.981536,0.512913
0.83541,0.796273
0.754135,0.893278
0.677069,0.870423
0.677069,0.870423
0.677069,0.870423
0.677069,0.870423
0.568797,0.610036
1.10179,0.542091
1.43981,0.904242
1.33112,0.488878
1.31987,0.834952
1.85721,1.09996
1.18176,1.17166
1.63227,0.668262
1.5306,0.441724
1.41687,0.287863
1.21264,0.484573
1.389,0.53028
1.33734,1.09451
1.75902,1.05576
1.81759,0.351742
1.59673,0.572358
1.69672,1.12828
1.57106,1.14552
2.17936,1.1113
2.57579,0.602365
3.46111,-0.252767
2.97864,-0.341898
3.17143,-0.996276
3.8541,-1.56686
2.98422,-1.40923
3.14109,-1.40009
3.28217,0.178949
3.14307,-0.13244
3.03653,-0.979819
2.23905,0.130359
2.25738,-0.0644821
2.80165,-0.478293
2.36373,-0.383604
1.82956,-0.856993
2.17353,-1.43596
2.32931,-1.71658
3.52753,-1.73399
1.96273,-1.28513
1.92665,-1.51218
1.92665,-1.51218
2.09141,-1.3088
2.56657,-1.6955
3.03455,-0.824045
3.12217,-1.2127
2.3145,-1.0064
3.32192,-1.01112
3.3057,-1.25872
3.3057,-1.25872
2.68964,-1.03004
2.4624,-1.6845
2.55992,-1.15634
2.05436,-0.21889
2.73735,1.02451
2.68704,0.742228
2.23732,0.466065
2.09752,0.347711
2.80734,0.925524
2.80734,0.925524
1.42225,0.548131
1.42225,0.548131
2.1198,0.705686
1.45483,-0.042771
1.22736,0.0565785
1.37294,0.319542
1.49492,0.640929
1.61797,-0.283137
1.60339,-0.421789
1.60339,-0.421789
1.39762,-0.198789
1.45744,-0.163604
1.45744,-0.163604
1.39371,0.16236
1.08452,-0.339064
0.548951,-0.402619
0.569642,-0.661309
0.591196,-0.706648
0.612935,-0.561462
0.457107,-0.495703
0.451442,-0.520356
0.368105,-0.266452
0.423549,-0.454057
0.434214,-0.30129
0.455757,-0.379637
0.518169,-0.528366
0.578581,-0.681122
0.578581,-0.681122
0.4926,-0.457029
0.752639,-0.768767
0.932655,-0.509099
0.853875,-0.441504
0.65394,-0.485932
0.812347,-0.547687
0.729418,-0.741498
0.614862,-0.57553
0.608053,-0.504744
0.30348,-0.543995
0.49241,-0.416112
0.643193,-0.446586
0.6697,-0.541046
0.425624,-0.525181
0.266171,-0.33293
0.388669,-0.416254
0.193445,-0.667396
0.273434,-0.518686
0.36255,-0.504663
0.311412,-0.683185
0.465487,-0.660638
0.303071,-0.516451
0.36485,-0.592315
0.256203,-0.542804
0.355126,-0.511711
0.164872,-0.578173
0.155232,-0.641956
0.176134,-0.465906
0.235367,-0.469787
0.200061,-0.45876
0.120096,-0.434042
0.318865,-0.24456
0.254405,-0.169849
0.194775,-0.157131
0.114764,-0.236235
0.317289,-0.152191
0.296379,-0.157562
0.343322,-0.0205025
0.485626,0.121617
0.474516,0.018689
0.817215,0.113151
0.584534,0.328166
0.596124,0.160151
0.67807,-0.134063
0.681954,0.305127
0.672943,0.228404
0.974047,0.41078
1.04207,-0.0114654
0.775589,-0.0145709
0.846858,0.261854
1.23268,0.137896
1.26161,-0.0194493
0.821096,0.204428
0.825364,0.253477
0.934989,0.19868
0.70546,0.183023
0.746503,0.120751
0.746503,0.120751
0.787623,0.232054
0.733099,0.115686
0.645592,0.242379
0.640245,0.0388641
0.683362,0.288627
0.501869,0.0993387
0.588994,0.168725
0.588994,0.168725
0.637658,0.110922
0.561108,0.296528
0.459985,0.483819
0.36047,0.558561
0.368641,0.411484
0.368641,0.411484
0.541094,0.389305
0.377155,0.365622
0.546102,0.356963
0.418991,0.379765
0.297751,0.387449
0.315922,0.454945
0.605531,0.579482
1.00135,0.347789
0.85733,0.592884
0.864107,0.918899
0.871245,1.34783
0.761252,1.35465
1.16219,1.11936
0.503645,1.24409
0.550348,1.03559
0.897864,1.1332
0.59362,1.60154
0.377296,1.34452
0.368698,1.08552
0.637307,1.03931
0.687468,0.77671
0.334781,1.10205
0.315579,1.0703
0.735262,0.848599
0.831078,1.01072
0.334414,0.810983
0.366338,0.883712
0.354605,0.867991
0.553064,0.938243
0.529379,0.994669
0.768379,0.446808
0.798857,0.40244
1.3047,-0.073895
0.879022,-0.148594
1.07149,-0.12561
0.958169,-0.358974
1.11628,-0.286488
1.11628,-0.286488
1.20133,-0.0953036
1.39044,0.120969
0.805969,-0.171772
0.521648,-0.279778
0.524247,-0.525336
0.453032,-0.356576
0.592671,-0.352221
0.696635,-0.523097
0.637197,-0.758594
0.353898,-0.749649
0.34661,-0.558425
0.34661,-0.558425
0.288824,-0.755141
0.288824,-0.755141
0.178501,-0.741843
0.174329,-0.471633
0.33818,-0.377385
0.340548,-0.517797
0.449269,-0.579059
0.30085,-0.480218
0.21031,-0.575245
0.174482,-0.547632
-0.0978756,-0.566214
0.0741398,-0.725853
-0.0273142,-0.749001
-0.00720111,-0.699392
-0.0298181,-0.789322
-0.310086,-0.687375
-0.103204,-0.503161
-0.0558479,-0.634369
-0.232669,-0.594047
-0.294281,-0.598284
-0.226588,-0.55826
-0.407028,-0.831918
-0.305106,-0.838073
-0.155014,-0.828716
0.00406081,-0.684861
-0.0500494,-0.865275
0.0449322,-0.591478
0.135029,-0.86716
-0.0853749,-1.5049
-0.403582,-1.34953
0.0745526,-1.31095
-0.0314654,-1.21603
-0.162802,-1.18213
-0.120165,-1.19312
0.405614,-1.10703
0.177992,-1.11711
0.335467,-1.40982
0.0697721,-1.64286
0.393439,-1.40878
0.123858,-1.39964
0.123858,-1.39964
0.123858,-1.39964
0.215141,-1.05785
-0.31404,-1.52649
-0.287118,-1.68454
-0.821817,-2.1407
-0.274757,-1.7927
-0.274757,-1.7927
-0.629871,-1.59072
-0.485923,-1.52024
0.0260128,-1.62755
-0.0466065,-1.92284
-0.18635,-1.69243
-0.696723,-1.78851
-0.89973,-1.5835
-0.845604,-1.62999
-0.218933,-1.77584
-0.336985,-1.66877
-0.0921414,-1.60953
-0.00539941,-1.87988
0.00153363,-2.11933
0.278311,-1.68085
0.269317,-1.76111
0.933764,-1.58442
0.437833,-1.06725
0.28087,-1.34278
-0.209104,-1.20496
-0.00684258,-1.6182
-0.257429,-2.25728
-0.439211,-2.19035
-0.502377,-1.19332
-0.823006,-2.03687
-0.64389,-2.05122
-1.36088,-1.26825
-1.12564,-1.03278
-0.968794,-0.967471
-0.344463,-1.2001
-0.344463,-1.2001
-0.344463,-1.2001
-0.648448,-1.05214
-0.189289,-1.36753
0.320329,-1.11184
0.245186,-1.2873
0.21627,-0.857428
0.21627,-0.857428
0.224146,-1.28806
0.00456791,-1.1607
0.216415,-0.965221
0.135451,-0.756837
-0.00413683,-0.713109
-0.103275,-0.812895
0.276563,-0.76492
-0.10006,-0.927785
0.0195411,-1.33227
0.132063,-0.983039
0.19545,-1.21501
0.263446,-0.8938
0.34113,-1.4261
0.796796,-1.79342
0.82239,-2.16607
0.249603,-1.84198
0.4709,-1.51204
0.43678,-1.53393
0.43678,-1.53393
0.00465795,-1.67528
0.113862,-1.11388
0.100499,-1.19801
-0.605468,-1.71753
-0.427919,-2.44227
-1.46369,-2.04044
-0.70302,-2.31065
-1.31546,-2.50242
-1.34389,-2.63595
-1.52846,-1.63471
-1.67371,-2.07566
-1.48031,-2.454
-1.74814,-2.00296
-0.885996,-1.64875
-0.518942,-2.25111
-0.424848,-1.92082
-1.05715,-1.82755
-0.7705,-1.98638
-0.222507,-1.61659
-1.00995,-1.41646
-0.83267,-1.79381
-1.11552,-2.49553
-1.91207,-2.02872
-0.87165,-2.99906
-1.01161,-3.40292
-1.47102,-3.11317
-1.96735,-2.54755
-1.51874,-3.64698
-2.14292,-3.55922
-2.14694,-3.47113
-1.35716,-3.18285
-1.52587,-2.36043
-1.55214,-2.40071
-2.85293,-2.68662
-2.04544,-4.15768
-2.92902,-3.51015
-1.76406,-3.54318
-2.42759,-3.25294
-1.68108,-2.27521
-0.876601,-2.25497
-0.731307,-3.21806
-0.912241,-4.29153
-0.538778,-4.49158
-0.7357,-3.35274
-0.7357,-3.35274
-0.221456,-3.25712
0.117872,-2.63799
-0.741112,-2.61693
-0.826184,-2.32
-0.343101,-1.99606
-0.687305,-2.13649
-1.60903,-2.18242
-2.71722,-2.28275
-2.35844,-2.79681
-2.29853,-1.6375
-2.48839,-1.81936
-2.70454,-2.2476
-3.55602,-2.64937
-2.74657,-2.25561
-3.74084,-2.04808
-3.60505,-1.27493
-2.98742,-1.86522
-3.1953,-2.40117
-2.85098,-2.2528
-1.79645,-2.32885
-1.79645,-2.32885
-2.73353,-2.53053
-2.73353,-2.53053
-1.83127,-3.40614
-3.33199,-3.32554
-3.65105,-2.88632
-5.70853,-2.91265
-5.15137,-2.25465
-4.73422,-4.04048
-4.71738,-6.5067
-5.21683,-6.93291
-4.19246,-7.31696
-2.4722,-8.81085
-1.48331,-8.44695
-3.11865,-7.68679
-4.59985,-8.16787
-6.41424,-9.5199
-4.64135,-9.14053
-5.84849,-8.37789
-7.43058,-10.9741
-6.33278,-7.47152
-7.76049,-9.89645
-9.89798,-10.9773
-9.89798,-10.9773
-6.47559,-13.0022
-6.68276,-14.8158
-5.79651,-15.1819
-4.53609,-16.2371
-9.76615,-14.8966
-5.3899,-14.6769
-6.83225,-17.6515
-10.1308,-16.2355
-9.65957,-17.3078
-8.02528,-13.2283
-2.92216,-10.562
-2.40411,-9.41757
-0.359326,-9.00173
-3.61727,-6.00445
-5.09245,-8.44392
-8.0914,-9.14521
-8.57461,-12.2469
-6.6431,-8.69219
-6.20796,-10.3538
-6.85715,-10.1963
-1.80637,-11.5409
-5.66669,-10.477
-5.40728,-8.11116
-6.13811,-6.62097
