MDTU,|det-1|^2,1-Re(det),Im(det)
466,0.426394,-0.00096,0.00282891
467,0.419355,-0.00556,0.0025043
468,0.41962,0.00373,-0.00109452
469,0.409022,0.003829,-0.00150513
470,0.399537,0.000807,7.02623e-05
471,0.411551,-0.00706,0.000977966
472,0.411551,-0.00706,0.000977966
473,0.39334,0.001423,-0.000199536
474,0.423776,-0.01818,0.00133538
475,0.409676,0.007165,0.00106937
476,0.448931,-0.02178,0.000298257
477,0.448931,-0.02178,0.000298257
478,0.413147,-0.00919,-0.00018131
479,0.427158,-0.0059,-0.000405481
480,0.388243,0.012006,0.000577959
481,0.413849,-0.00219,-4.94001e-05
482,0.421208,0.002056,-0.00035642
483,0.411534,0.021889,-0.00141537
484,0.462715,-0.01045,-0.00041206
485,0.462715,-0.01045,-0.00041206
486,0.453647,0.008341,0.00156011
487,0.447306,0.001699,-0.00048374
488,0.42378,0.006616,-0.0010339
489,0.42355,-0.00115,0.000933015
490,0.426532,0.00766,-0.00108055
491,0.448926,-0.00684,3.3919e-05
492,0.431779,-0.00054,-0.00122628
493,0.46319,0.011959,0.00174933
494,0.4731,-0.00964,0.00163435
495,0.474679,-0.00049,-0.000663178
496,0.496183,-0.01862,-0.000731978
497,0.440321,0.030444,-0.0022196
498,0.475502,-0.02567,0.000949545
499,0.437072,0.003996,-0.000392091
500,0.45517,-0.02767,0.000495677
501,0.439562,0.0195,0.000286498
502,0.463584,-0.02304,-0.000810516
503,0.447296,0.00877,-0.00165594
504,0.463375,0.006631,0.00365897
505,0.465897,-0.00363,-0.000647193
506,0.493141,-0.01859,0.00178226
507,0.493141,-0.01859,0.00178226
508,0.475879,0.010545,-0.00108877
509,0.50999,-0.01279,-0.00022008
510,0.50999,-0.01279,-0.00022008
511,0.458604,0.017981,-0.000598104
512,0.491831,-0.02037,0.00220692
513,0.501086,0.009185,-0.00168451
514,0.505216,-0.0057,-0.000513339
515,0.514542,-0.00822,0.00183781
516,0.513524,0.002719,-0.00311176
517,0.503404,0.016054,-0.000651449
518,0.526803,0.007729,-0.00103929
519,0.525821,0.012334,-2.52203e-05
520,0.546031,0.005949,-0.000742149
521,0.547387,-0.0005,-0.00161034
522,0.553969,0.007966,1.40325e-06
523,0.551689,-0.01654,0.00195976
524,0.551689,-0.01654,0.00195976
525,0.529346,0.008259,0.00143303
526,0.531331,-0.0009,0.000906689
527,0.500498,0.015115,-0.000917787
528,0.528092,-0.0131,-0.00215443
529,0.536118,0.005628,-0.00020419
530,0.521483,-0.0035,-0.00128891
531,0.510791,0.004402,0.000701496
532,0.510755,-0.00145,0.0015572
533,0.515202,0.00401,-0.000869343
534,0.516063,0.016745,0.00162291
535,0.516063,0.016745,0.00162291
536,0.510372,0.003175,0.00202393
537,0.521699,0.001434,-0.000120669
538,0.491326,-7e-05,-0.000520772
539,0.498331,-0.0223,-0.000340935
540,0.498331,-0.0223,-0.000340935
541,0.451955,0.020362,0.000927927
542,0.507052,-0.02521,0.000750786
543,0.46931,0.010928,0.000117077
544,0.498248,-0.00741,-0.00197943
545,0.498248,-0.00741,-0.00197943
546,0.445669,0.037641,-0.00201067
547,0.482857,-0.02013,0.00193039
548,0.450731,0.030702,0.0015801
549,0.476868,-0.01102,-0.000901208
550,0.509679,0.005166,-0.00218625
551,0.500557,0.012804,-0.000876609
552,0.511485,-0.01386,-0.00057406
553,0.477883,0.0044,0.000750811
554,0.474391,-0.01389,0.00210975
555,0.454571,0.020354,-0.00272579
556,0.45107,-0.00874,0.00280374
557,0.45107,-0.00874,0.00280374
558,0.432214,0.025828,-0.00027822
559,0.466959,-0.00571,-0.000331399
560,0.456178,0.003354,0.00286533
561,0.445492,0.007757,-0.000647655
562,0.465187,-0.01782,-0.000677461
563,0.465187,-0.01782,-0.000677461
564,0.441751,0.025152,-0.00224454
565,0.46591,-0.01222,-0.00147084
566,0.46591,-0.01222,-0.00147084
567,0.454772,0.018454,0.000288968
568,0.46602,-0.00187,-0.000528033
569,0.463736,0.00907,0.000194022
570,0.461141,0.003252,-0.000129987
571,0.460326,-0.01439,-0.000629386
572,0.442262,0.000819,-0.00105833
573,0.448568,0.004132,0.00143643
574,0.448568,0.004132,0.00143643
575,0.448568,0.004132,0.00143643
576,0.452591,0.002462,0.00239183
577,0.476091,0.00388,0.000164323
578,0.472995,-0.00084,-0.00134633
579,0.476415,-0.01184,0.000902879
580,0.467859,0.018723,-0.00245271
581,0.47244,0.001126,0.00112934
582,0.50874,-0.01051,-0.000636199
583,0.525824,-0.0105,6.53176e-05
584,0.485802,-0.00958,-0.00162076
585,0.43966,0.022597,0.000167992
586,0.423283,0.003042,0.00148445
587,0.475339,-0.00335,-0.000446272
588,0.45685,0.008435,-0.00146634
589,0.47333,-0.02116,-0.00193242
590,0.47333,-0.02116,-0.00193242
591,0.455707,0.000376,0.00040308
592,0.432379,0.014749,-0.00211225
593,0.459375,-0.01534,0.000725869
594,0.429336,0.007818,-0.00120997
595,0.432044,0.002401,0.00115889
596,0.445053,-0.00506,0.000349134
597,0.434155,0.00698,-1.42067e-05
598,0.452822,-0.00396,-0.00244617
599,0.444826,-0.01332,-6.91143e-05
600,0.442198,-0.00793,-0.00157531
601,0.45099,1.4e-05,-0.000840888
602,0.434033,0.020893,0.000998197
603,0.451286,-0.00259,0.00066054
604,0.42835,-0.00165,0.000430175
605,0.447086,-0.02081,0.00173584
606,0.446582,0.008342,0.000555519
607,0.425359,2.9e-05,-0.000363621
608,0.45227,0.003673,0.000943224
609,0.433989,-0.00275,0.0004578
610,0.444516,-0.0006,0.000771673
611,0.423607,0.001787,0.000227942
612,0.407316,0.007843,-0.0014264
613,0.419358,-0.00627,-0.00126433
614,0.430584,-0.01555,0.00161944
615,0.443828,-0.0142,-0.00110462
616,0.436938,0.005947,-0.00130436
617,0.438309,0.001847,-0.00158215
618,0.439638,0.006784,0.000959147
619,0.451113,0.00115,0.000923089
620,0.451113,0.00115,0.000923089
621,0.438378,-0.01917,0.00185065
622,0.423474,0.014526,0.000995191
623,0.433688,0.009308,0.000383236
624,0.429846,-7e-05,-0.000187858
625,0.417595,0.000321,0.0011486
