MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.7392,1.73684,0.090705
2,1.55854,1.47252,-0.510614
3,1.0985,1.09363,0.103352
4,0.863821,0.862836,0.0412533
5,0.835354,0.810824,-0.20095
6,0.803213,0.734483,0.325092
7,0.896042,0.834672,0.325905
8,1.06595,0.989506,0.396379
9,0.880179,0.696872,0.537666
10,0.819462,0.755653,0.317028
11,1.09932,0.947236,0.557899
12,1.09932,0.947236,0.557899
13,1.09932,0.947236,0.557899
14,0.989448,0.898169,0.415091
15,1.25382,1.17794,0.429582
16,1.08019,0.981515,0.451032
17,1.07764,1.06875,0.138145
18,1.07599,1.07561,-0.0284845
19,0.912312,0.906164,-0.105736
20,0.964021,0.934319,-0.237452
21,0.983885,0.980192,-0.0851689
22,0.980773,0.979437,-0.0511722
23,0.921488,0.913771,0.119006
24,1.06795,0.961985,0.463791
25,1.00898,0.84528,0.550938
26,1.07786,0.901862,0.590273
27,1.10747,0.981536,0.512913
28,1.15411,0.83541,0.796273
29,1.16904,0.754135,0.893278
30,1.10275,0.677069,0.870423
31,1.10275,0.677069,0.870423
32,1.10275,0.677069,0.870423
33,1.10275,0.677069,0.870423
34,0.834071,0.568797,0.610036
35,1.22793,1.10179,0.542091
36,1.70021,1.43981,0.904242
37,1.41806,1.33112,0.488878
38,1.56179,1.31987,0.834952
39,2.1585,1.85721,1.09996
40,1.66413,1.18176,1.17166
41,1.76377,1.63227,0.668262
42,1.59307,1.5306,0.441724
43,1.44582,1.41687,0.287863
44,1.30588,1.21264,0.484573
45,1.48679,1.389,0.53028
46,1.72813,1.33734,1.09451
47,2.05154,1.75902,1.05576
48,1.85131,1.81759,0.351742
49,1.69621,1.59673,0.572358
50,2.03761,1.69672,1.12828
51,1.94434,1.57106,1.14552
52,2.44634,2.17936,1.1113
53,2.64528,2.57579,0.602365
54,3.47033,3.46111,-0.252767
55,2.9982,2.97864,-0.341898
56,3.32424,3.17143,-0.996276
57,4.16042,3.8541,-1.56686
58,3.30023,2.98422,-1.40923
59,3.439,3.14109,-1.40009
60,3.28705,3.28217,0.178949
61,3.14586,3.14307,-0.13244
62,3.1907,3.03653,-0.979819
63,2.24285,2.23905,0.130359
64,2.2583,2.25738,-0.0644821
65,2.84218,2.80165,-0.478293
66,2.39466,2.36373,-0.383604
67,2.02033,1.82956,-0.856993
68,2.60504,2.17353,-1.43596
69,2.8935,2.32931,-1.71658
70,3.93067,3.52753,-1.73399
71,2.34603,1.96273,-1.28513
72,2.44922,1.92665,-1.51218
73,2.44922,1.92665,-1.51218
74,2.46718,2.09141,-1.3088
75,3.07604,2.56657,-1.6955
76,3.14445,3.03455,-0.824045
77,3.34942,3.12217,-1.2127
78,2.52384,2.3145,-1.0064
79,3.4724,3.32192,-1.01112
80,3.53724,3.3057,-1.25872
81,3.53724,3.3057,-1.25872
82,2.88013,2.68964,-1.03004
83,2.98344,2.4624,-1.6845
84,2.80897,2.55992,-1.15634
85,2.06599,2.05436,-0.21889
86,2.92279,2.73735,1.02451
87,2.78767,2.68704,0.742228
88,2.28535,2.23732,0.466065
89,2.12614,2.09752,0.347711
90,2.95597,2.80734,0.925524
91,2.95597,2.80734,0.925524
92,1.52421,1.42225,0.548131
93,1.52421,1.42225,0.548131
94,2.23418,2.1198,0.705686
95,1.45545,1.45483,-0.042771
96,1.22866,1.22736,0.0565785
97,1.40964,1.37294,0.319542
98,1.62652,1.49492,0.640929
99,1.64256,1.61797,-0.283137
100,1.65794,1.60339,-0.421789
101,1.65794,1.60339,-0.421789
102,1.41168,1.39762,-0.198789
103,1.4666,1.45744,-0.163604
104,1.4666,1.45744,-0.163604
105,1.40314,1.39371,0.16236
106,1.13629,1.08452,-0.339064
107,0.680771,0.548951,-0.402619
108,0.872824,0.569642,-0.661309
109,0.921338,0.591196,-0.706648
110,0.831221,0.612935,-0.561462
111,0.674291,0.457107,-0.495703
112,0.688891,0.451442,-0.520356
113,0.45442,0.368105,-0.266452
114,0.620936,0.423549,-0.454057
115,0.528505,0.434214,-0.30129
116,0.59316,0.455757,-0.379637
117,0.740047,0.518169,-0.528366
118,0.89369,0.578581,-0.681122
119,0.89369,0.578581,-0.681122
120,0.67196,0.4926,-0.457029
121,1.07586,0.752639,-0.768767
122,1.06256,0.932655,-0.509099
123,0.961264,0.853875,-0.441504
124,0.814719,0.65394,-0.485932
125,0.979729,0.812347,-0.547687
126,1.04013,0.729418,-0.741498
127,0.842194,0.614862,-0.57553
128,0.79025,0.608053,-0.504744
129,0.622921,0.30348,-0.543995
