MDTU,S_F
1225,1.00324
1226,1.00133
1227,0.996021
1228,0.999045
1229,0.999369
1230,0.998753
1231,1.0024
1232,1.00422
1233,0.993349
1234,0.998448
1235,0.999561
1236,0.996036
1237,0.998873
1238,0.997763
1239,0.999957
1240,1.00311
1241,1.00333
1242,0.997957
1243,0.996484
1244,0.995629
1245,0.999787
1246,1.00246
1247,1.0003
1248,1.00173
1249,1.00072
1250,0.996237
1251,0.994896
1252,0.999997
1253,0.996994
1254,0.996328
1255,0.999599
1256,0.998452
1257,0.996157
1258,1.00013
1259,0.997519
1260,1.00344
1261,0.995348
1262,1.00186
1263,0.99853
1264,0.995778
1265,1.00501
1266,0.996665
1267,1.00194
1268,1.00027
1269,1.00107
1270,1.00008
1271,0.999676
1272,1.00181
1273,1.00011
1274,1.00107
1275,1.00219
1276,0.997736
1277,1.0018
1278,1.00207
1279,1.00321
1280,1.00078
1281,1.00198
1282,1.00285
1283,0.994641
1284,1.00346
1285,1.0015
1286,0.999761
1287,1.00214
1288,0.994701
1289,1.00322
1290,1.00073
1291,0.999928
1292,0.998282
1293,1.00106
1294,0.994731
1295,0.992675
1296,1.0016
1297,1.00293
1298,1.00043
1299,1.00521
1300,0.995093
1301,0.993473
1302,1.00447
1303,0.99903
1304,0.998161
1305,1.00124
1306,0.998267
1307,1.00239
1308,1.00479
1309,1.00084
1310,1.00479
1311,0.999547
1312,1.00401
1313,1
1314,1.0001
1315,0.999645
1316,0.999776
1317,0.994576
1318,1.00272
1319,0.993295
1320,0.9968
1321,1.00291
1322,0.996975
1323,0.996654
1324,0.997756
1325,0.999194
1326,1.00203
1327,0.996986
1328,0.998928
1329,0.998718
1330,0.996656
1331,0.998966
1332,1.00066
1333,0.999643
1334,0.99859
1335,1.00697
1336,0.996887
1337,1.00293
1338,1.00099
1339,1.00014
1340,0.999275
1341,1.00061
1342,0.998422
1343,1.00033
1344,1.00004
1345,1.00288
1346,1.00832
1347,0.996723
1348,0.99929
1349,0.998886
1350,1.00095
1351,1.00379
1352,1.00091
1353,0.999141
1354,1.0032
1355,1.00288
1356,0.999427
1357,1.00009
1358,1.00133
1359,0.997807
1360,1.00366
1361,1.00109
1362,0.99964
1363,1.00189
1364,1.00326
1365,1.00364
1366,1.00245
1367,0.998352
1368,0.99521
1369,0.997556
1370,0.997591
1371,1.00135
1372,0.999851
1373,1.00155
1374,1.00417
1375,1.00374
1376,0.99888
1377,0.999657
1378,0.99737
1379,1.0004
1380,0.996748
1381,0.999646
1382,1.00126
1383,1.00049
1384,0.999666
1385,1.00071
1386,1.00132
1387,1.00062
1388,1.00089
1389,1.00179
1390,0.999999
1391,0.998875
1392,0.999212
1393,0.996115
1394,0.99863
1395,1.0012
1396,1.00235
1397,1.00158
1398,1.00227
1399,0.995386
1400,0.999911
1401,1.00152
1402,1.00244
1403,0.995661
1404,0.997379
1405,0.994885
1406,0.99921
1407,1.00205
1408,1.00559
1409,0.998399
1410,0.999682
1411,0.998255
1412,1.0055
1413,0.994231
1414,1.00015
1415,0.999105
1416,0.999445
1417,1.00592
1418,1.00303
1419,0.998494
1420,0.99841
1421,0.999397
1422,0.998275
1423,0.996928
1424,1.00265
1425,0.999376
1426,0.995488
1427,1.00085
1428,1.00111
1429,0.997836
1430,1.00221
1431,0.998521
1432,1.00072
1433,0.997079
1434,0.999747
1435,1.00207
1436,1.00204
1437,1.00276
1438,1.00522
1439,1.00143
1440,1.00106
1441,1.0021
1442,0.997728
1443,0.99905
1444,1.00214
1445,1.00391
1446,0.999385
1447,1.00582
1448,1.00073
1449,1.00222
1450,1.00124
1451,1.00057
1452,1.00211
1453,0.999229
1454,0.995656
1455,0.999048
1456,1.00058
1457,1.00159
1458,0.999286
1459,0.995524
1460,1.00154
1461,1.00037
1462,1.00244
1463,0.996762
1464,1.00108
1465,1.00122
1466,0.998632
1467,0.99767
1468,0.99623
1469,0.999615
1470,1.00435
1471,1.00158
1472,0.997758
1473,0.998706
1474,0.997532
1475,1.00181
1476,0.999157
1477,0.99935
1478,0.998545
1479,0.997738
1480,1.00244
1481,1.0037
1482,1.0002
1483,1.00322
1484,0.998998
1485,1.00289
1486,1.00204
1487,0.995749
1488,1.00014
1489,0.999089
1490,1.00201
1491,0.999516
1492,1.00093
1493,1.00051
1494,1.00058
1495,0.996604
1496,1.00242
1497,0.997205
1498,0.998141
1499,0.999616
1500,0.995184
1501,1.00259
1502,0.994938
1503,1.00045
1504,1.00028
1505,0.999407
1506,0.999039
1507,1.00072
1508,0.999414
1509,0.998251
1510,1.00159
1511,1.00015
1512,1.00089
1513,0.996216
1514,1.00051
1515,1.00007
1516,1.00311
1517,1.00179
1518,1.00672
1519,0.997615
1520,0.999403
1521,1.00051
1522,0.999365
1523,1.00092
1524,0.998813
1525,1.00129
1526,1.00053
1527,1.00276
1528,1.00407
1529,1.00211
1530,0.998537
1531,1.00025
1532,0.996589
1533,1.00353
1534,0.998063
1535,0.997803
1536,0.999301
1537,1.00083
1538,0.996794
1539,1.00039
1540,0.997852
1541,1.00112
1542,0.999657
1543,1.00502
1544,0.998715
1545,1.00342
1546,0.997656
1547,1.00097
1548,0.994896
1549,1.00498
1550,0.996725
1551,0.998787
1552,0.997775
1553,1.00415
1554,1.00124
1555,1.00016
1556,1.0004
1557,1.00011
1558,0.998642
1559,1.00031
1560,0.998855
1561,1.00418
1562,0.998382
1563,1.00289
1564,0.997686
1565,0.996573
1566,1.00066
1567,1.00316
1568,1.00206
1569,0.999803
1570,1.00109
1571,0.9997
1572,0.998522
1573,0.996489
1574,1.00231
1575,1.00116
1576,1.00106
1577,1.00088
1578,0.999138
1579,1.00145
1580,0.999704
1581,1.00527
1582,0.998565
1583,1.00275
1584,1.00098
1585,1.00285
1586,1.00058
1587,0.999309
1588,0.998734
1589,1.00357
1590,1.00298
1591,0.997454
1592,0.99854
1593,1.00107
1594,1.00366
1595,1.00471
1596,0.997253
1597,0.999093
1598,1.0014
1599,1.00259
1600,0.993664
1601,1.00284
1602,1.00267
1603,1.00335
1604,0.996017
1605,1.00044
1606,0.998638
1607,0.997645
1608,0.994484
1609,0.996081
1610,0.999094
1611,1.00592
1612,1.00159
1613,1.00005
1614,0.994425
1615,0.996304
1616,0.996389
1617,0.999166
1618,0.999998
1619,0.993931
1620,0.998356
1621,0.997033
1622,1.0053
1623,0.995533
1624,1.00323
1625,0.998837
1626,0.998704
1627,1.00102
1628,1.00709
1629,1.00113
1630,0.999336
1631,1.00114
1632,1.00165
1633,0.997978
1634,1.00034
1635,0.999468
1636,1.00201
1637,0.995424
1638,1.00132
1639,1.00144
1640,0.996375
1641,1.00391
1642,0.998453
1643,1.00113
1644,1.0025
1645,1.00027
1646,1.00505
1647,0.997641
1648,1.00161
1649,0.999757
1650,0.999028
1651,1.00159
1652,0.997475
1653,1.00191
1654,1.00053
1655,1.00131
1656,0.992381
1657,1.0061
1658,0.999793
1659,0.999756
1660,1.00181
1661,0.998447
1662,1.00163
1663,0.999098
1664,0.999711
1665,1.00023
1666,0.998844
1667,0.998687
1668,1.0008
1669,0.998784
1670,0.998789
1671,0.999316
1672,1.00014
1673,0.995415
1674,0.999531
1675,0.999294
1676,1.00032
1677,0.999355
1678,0.996499
1679,0.996163
1680,1.00181
1681,0.999762
1682,0.997367
1683,1.00215
1684,1.00231
1685,0.997825
1686,0.994846
1687,0.999587
1688,1.0001
1689,1.00217
1690,0.999368
1691,1.00649
1692,1.00251
1693,0.995682
1694,0.997474
1695,0.997375
1696,0.994488
1697,0.998262
1698,1.00074
1699,1.00103
1700,0.99364
1701,1.00036
1702,1.00098
1703,1.00112
1704,0.998334
1705,0.998603
1706,1.0052
1707,0.998161
1708,1.00483
1709,1.00387
1710,1.00526
1711,1.00328
1712,1.00193
1713,0.996853
1714,0.998402
1715,1.00174
1716,1.00027
1717,1.00091
1718,0.999481
1719,1.00362
1720,0.997684
1721,1.00613
1722,0.999551
1723,1.00046
1724,0.999475
1725,1.00072
1726,1.00159
1727,0.999385
1728,1.00028
1729,1.00263
1730,1.00346
1731,1.0032
1732,1.00125
1733,1.00342
1734,1.00001
1735,0.999733
1736,0.998735
1737,1.00205
1738,1.00027
1739,1.00111
1740,1.00462
1741,0.996018
1742,0.996127
1743,1.00357
1744,0.993531
1745,1.00177
1746,1.00456
1747,0.996704
1748,0.997249
1749,0.999566
1750,1.00095
1751,0.997244
1752,1.00141
1753,1.00223
1754,1.00345
1755,1.00109
1756,0.997194
1757,1.00023
1758,1.00031
1759,0.99806
1760,0.999938
1761,0.995902
1762,1.00123
1763,1.00002
1764,1.0014
1765,1.00145
1766,0.999543
1767,1.00005
1768,0.999245
1769,0.996407
1770,1.00327
1771,1.0006
1772,0.995427
1773,1.005
1774,0.998738
1775,1.00347
1776,0.998144
1777,0.999689
1778,0.999598
1779,0.999171
1780,0.997222
1781,0.993841
1782,0.997418
1783,0.999185
1784,1.00308
1785,1.00217
1786,0.999509
1787,1.00152
1788,1.00514
1789,0.997301
1790,1.0045
1791,0.997655
1792,0.999001
1793,1.0014
1794,1.00101
1795,1.00244
1796,1.00038
1797,0.997722
1798,0.997485
1799,1.00231
1800,1.00469
1801,1.00171
1802,0.994796
1803,0.997972
1804,1.00139
1805,0.994503
1806,0.993579
1807,0.997955
1808,0.99839
1809,1.00386
1810,1.00036
1811,0.994275
1812,1.00418
1813,0.999855
1814,1.00414
1815,1.00239
1816,1.00023
1817,1.00024
1818,1.00434
1819,1.00222
1820,0.998088
1821,0.999408
1822,1.00381
1823,1.00277
1824,0.999895
1825,1.00105
1826,1.00197
1827,0.998065
1828,0.998168
1829,1.00401
1830,0.997898
1831,0.998515
1832,1.00275
1833,1.00358
1834,0.998334
1835,1.00082
1836,1.00006
1837,0.996016
1838,1.0014
1839,1.00376
1840,1.00054
1841,1.00157
1842,1.00456
1843,1.00182
1844,1.00276
1845,1.00217
1846,0.996763
1847,0.999118
1848,0.995676
1849,0.997716
1850,0.997533
1851,1.00141
1852,1.0063
1853,0.996901
1854,0.999461
1855,1.00024
1856,1.00394
1857,0.998603
1858,0.997266
1859,1.00167
1860,0.997556
1861,0.997302
1862,0.998218
1863,1.00169
1864,0.999483
1865,1.00001
1866,0.992721
1867,1.00072
1868,0.997821
1869,1.00086
1870,1.00469
1871,1.00143
1872,0.99898
1873,1.00439
1874,0.99712
