ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.498322,null,-0.0298736,null,null
0.115061,0.033211,null,null,null
0.458504,null,-0.0766005,null,null
0.0516355,0.0360965,null,null,null
0.496451,null,-0.110626,null,null
0.086506,0.100771,null,null,null
0.436249,null,-0.147932,null,null
0.151538,0.085327,null,null,null
0.425459,null,-0.20962,null,null
0.060895,0.102716,null,null,null
0.418455,null,-0.249187,null,null
0.0538475,0.037756,null,null,null
0.324563,null,-0.331252,null,null
0.056653,0.080966,null,null,null
0.325394,null,-0.322147,null,null
0.103328,0.055727,null,null,null
0.330327,null,-0.40272,null,null
0.116176,0.0432005,null,null,null
0.361601,null,-0.394999,null,null
0.144671,0.153166,null,null,null
0.264804,null,-0.364378,null,null
0.151242,0.08487,null,null,null
0.241619,null,-0.299252,null,null
0.140273,0.0365687,null,null,null
0.223875,null,-0.294524,null,null
0.226045,-0.00606575,null,null,null
0.189276,null,-0.310333,null,null
0.208722,-0.043055,null,null,null
0.260269,null,-0.298229,null,null
0.195686,-0.017347,null,null,null
0.244448,null,-0.322092,null,null
0.251296,0.0127315,null,null,null
0.240682,null,-0.234328,null,null
0.116888,0.057963,null,null,null
0.277247,null,-0.214404,null,null
0.118609,-0.0080182,null,null,null
0.298259,null,-0.281751,null,null
0.0455653,0.0292576,null,null,null
0.22855,null,-0.328064,null,null
0.033186,-0.00452525,null,null,null
0.144952,null,-0.320114,null,null
0.0655835,-0.0330354,null,null,null
0.0533925,null,-0.337682,null,null
0.141208,-0.0817905,null,null,null
0.173296,null,-0.403116,null,null
0.13279,-0.0150154,null,null,null
0.17416,null,-0.419986,null,null
0.104108,0.0157259,null,null,null
0.142627,null,-0.449111,null,null
0.0611415,-0.0693855,null,null,null
0.121955,null,-0.371798,null,null
0.0611415,-0.0693855,null,null,null
0.121955,null,-0.371798,null,null
0.0611415,-0.0693855,null,null,null
0.121955,null,-0.371798,null,null
0.0417064,-0.0120299,null,null,null
0.058996,null,-0.413807,null,null
0.0050912,-0.0320723,null,null,null
0.10509,null,-0.449479,null,null
0.062344,-0.0338909,null,null,null
0.11521,null,-0.447613,null,null
0.0797695,-0.0203793,null,null,null
0.149139,null,-0.409728,null,null
0.135456,-0.0321169,null,null,null
0.194456,null,-0.490222,null,null
0.115762,-0.003307,null,null,null
0.174948,null,-0.46868,null,null
0.101536,-0.0156736,null,null,null
0.151499,null,-0.446012,null,null
0.164055,0.0120459,null,null,null
0.123401,null,-0.466223,null,null
0.250327,-0.0311389,null,null,null
0.198134,null,-0.423473,null,null
0.234367,-0.077091,null,null,null
0.154347,null,-0.466994,null,null
0.225984,-0.0614365,null,null,null
0.004049,null,-0.479523,null,null
0.26007,-0.0728865,null,null,null
-0.0375315,null,-0.511975,null,null
0.183626,-0.102588,null,null,null
0.0316925,null,-0.50106,null,null
0.122844,-0.075122,null,null,null
0.085876,null,-0.490492,null,null
0.149155,-0.171697,null,null,null
0.165509,null,-0.474035,null,null
0.157784,-0.138008,null,null,null
0.186806,null,-0.468902,null,null
0.0591075,-0.0241536,null,null,null
0.192994,null,-0.5307,null,null
0.077768,-0.134964,null,null,null
0.133646,null,-0.46373,null,null
0.077768,-0.134964,null,null,null
0.133646,null,-0.46373,null,null
0.0687245,-0.12931,null,null,null
0.065374,null,-0.458072,null,null
0.120626,-0.0925185,null,null,null
0.0823395,null,-0.472052,null,null
0.0384755,-0.080256,null,null,null
0.0096439,null,-0.499331,null,null
0.117313,-0.147136,null,null,null
-0.0421267,null,-0.503535,null,null
0.135195,-0.0832025,null,null,null
-0.0529765,null,-0.430246,null,null
0.128085,-0.103235,null,null,null
-0.096425,null,-0.450486,null,null
0.175239,-0.186004,null,null,null
-0.155018,null,-0.467334,null,null
0.0878635,-0.10376,null,null,null
-0.091875,null,-0.473823,null,null
0.11736,-0.13993,null,null,null
-0.0306603,null,-0.50485,null,null
0.161692,-0.20712,null,null,null
0.0356174,null,-0.495908,null,null
0.155912,-0.221834,null,null,null
-0.0769225,null,-0.465259,null,null
0.111726,-0.204869,null,null,null
-0.180023,null,-0.452089,null,null
0.165913,-0.245572,null,null,null
-0.158912,null,-0.362897,null,null
0.138443,-0.137067,null,null,null
-0.0478584,null,-0.439855,null,null
0.185719,-0.259677,null,null,null
-0.0788195,null,-0.360905,null,null
0.214901,-0.273097,null,null,null
-0.125355,null,-0.383109,null,null
0.22647,-0.242406,null,null,null
-0.106702,null,-0.455369,null,null
0.189848,-0.278288,null,null,null
-0.119182,null,-0.522905,null,null
0.250167,-0.211349,null,null,null
-0.0062138,null,-0.529775,null,null
0.275915,-0.211475,null,null,null
-0.0113674,null,-0.502655,null,null
0.168809,-0.136692,null,null,null
-0.0436764,null,-0.49231,null,null
0.27735,-0.148203,null,null,null
-0.0277554,null,-0.451109,null,null
0.291212,-0.166409,null,null,null
-0.076014,null,-0.426211,null,null
0.255827,-0.10753,null,null,null
-0.105092,null,-0.454012,null,null
0.222374,-0.0736645,null,null,null
-0.097531,null,-0.390825,null,null
0.231339,-0.0394907,null,null,null
-0.0571555,null,-0.395852,null,null
0.212949,-0.0692755,null,null,null
-0.0724705,null,-0.367457,null,null
0.221181,-0.122546,null,null,null
-0.0175479,null,-0.33278,null,null
0.277052,-0.192485,null,null,null
-0.091218,null,-0.361264,null,null
0.247866,-0.186651,null,null,null
-0.0947365,null,-0.441997,null,null
0.205546,-0.22943,null,null,null
-0.192055,null,-0.360833,null,null
0.224376,-0.161273,null,null,null
-0.164197,null,-0.401996,null,null
0.264159,-0.268232,null,null,null
-0.0978285,null,-0.363617,null,null
0.180049,-0.289376,null,null,null
-0.144245,null,-0.313439,null,null
0.213291,-0.348058,null,null,null
-0.076093,null,-0.342446,null,null
0.092239,-0.355837,null,null,null
-0.118325,null,-0.358172,null,null
0.153376,-0.435595,null,null,null
-0.106273,null,-0.312706,null,null
0.0731085,-0.413484,null,null,null
-0.205707,null,-0.32724,null,null
0.151212,-0.395554,null,null,null
-0.15464,null,-0.324095,null,null
0.19268,-0.396047,null,null,null
-0.16198,null,-0.259001,null,null
0.18495,-0.43492,null,null,null
-0.109337,null,-0.22872,null,null
0.212742,-0.4206,null,null,null
-0.142709,null,-0.232229,null,null
0.243249,-0.402925,null,null,null
-0.0996685,null,-0.191435,null,null
0.326912,-0.446395,null,null,null
-0.0361549,null,-0.20319,null,null
0.365597,-0.343564,null,null,null
0.0120446,null,-0.131132,null,null
0.368386,-0.392344,null,null,null
-0.0154082,null,-0.212122,null,null
0.34728,-0.399626,null,null,null
-0.0414871,null,-0.18839,null,null
0.45044,-0.352659,null,null,null
-0.0792475,null,-0.212534,null,null
0.470798,-0.315318,null,null,null
-0.123422,null,-0.167889,null,null
0.390327,-0.379474,null,null,null
-0.0700745,null,-0.248827,null,null
0.410641,-0.355118,null,null,null
-0.0558825,null,-0.300417,null,null
0.353119,-0.362629,null,null,null
-0.113755,null,-0.348093,null,null
0.353119,-0.362629,null,null,null
-0.113755,null,-0.348093,null,null
0.353119,-0.362629,null,null,null
-0.113755,null,-0.348093,null,null
0.339444,-0.404594,null,null,null
-0.114228,null,-0.343736,null,null
0.332652,-0.45906,null,null,null
-0.063443,null,-0.355077,null,null
0.354569,-0.468541,null,null,null
-0.106559,null,-0.226999,null,null
0.400968,-0.423291,null,null,null
-0.0784155,null,-0.33046,null,null
0.400968,-0.423291,null,null,null
-0.0784155,null,-0.33046,null,null
0.44524,-0.301021,null,null,null
-0.132417,null,-0.419413,null,null
0.492172,-0.227122,null,null,null
-0.178723,null,-0.35905,null,null
0.385775,-0.245003,null,null,null
-0.21186,null,-0.276543,null,null
0.432018,-0.163493,null,null,null
-0.1867,null,-0.250685,null,null
0.429685,-0.266398,null,null,null
-0.158669,null,-0.216806,null,null
0.429685,-0.266398,null,null,null
-0.158669,null,-0.216806,null,null
0.470914,-0.22897,null,null,null
-0.146801,null,-0.370233,null,null
0.470914,-0.22897,null,null,null
-0.146801,null,-0.370233,null,null
0.376219,-0.26603,null,null,null
-0.0238711,null,-0.443295,null,null
0.333112,-0.307301,null,null,null
-0.0166632,null,-0.472155,null,null
0.297173,-0.391539,null,null,null
0.1181,null,-0.456854,null,null
0.297173,-0.391539,null,null,null
0.1181,null,-0.456854,null,null
0.240528,-0.377937,null,null,null
0.259705,null,-0.491053,null,null
0.260265,-0.4085,null,null,null
0.256495,null,-0.440267,null,null
0.19775,-0.40901,null,null,null
0.189799,null,-0.514685,null,null
0.100484,-0.418971,null,null,null
0.134034,null,-0.413232,null,null
0.0777445,-0.263734,null,null,null
0.143455,null,-0.448297,null,null
0.0624485,-0.272635,null,null,null
0.0921765,null,-0.478031,null,null
0.0289434,-0.220616,null,null,null
0.08173,null,-0.445732,null,null
0.0289434,-0.220616,null,null,null
0.08173,null,-0.445732,null,null
0.0722505,-0.260219,null,null,null
0.0824455,null,-0.482425,null,null
0.059601,-0.306117,null,null,null
0.0105818,null,-0.451081,null,null
0.097123,-0.393103,null,null,null
0.0267654,null,-0.438942,null,null
0.0564585,-0.385892,null,null,null
-0.0461032,null,-0.481978,null,null
0.149245,-0.468592,null,null,null
0.015965,null,-0.468728,null,null
0.205663,-0.454776,null,null,null
-0.0086258,null,-0.457102,null,null
0.109679,-0.409505,null,null,null
0.130766,null,-0.409276,null,null
0.153953,-0.449929,null,null,null
0.170602,null,-0.446307,null,null
0.15073,-0.422378,null,null,null
0.199014,null,-0.417463,null,null
0.269948,-0.397788,null,null,null
0.181233,null,-0.46378,null,null
0.18889,-0.381304,null,null,null
0.167029,null,-0.451784,null,null
0.213683,-0.338549,null,null,null
0.123944,null,-0.467335,null,null
0.219736,-0.30282,null,null,null
0.206356,null,-0.378202,null,null
0.159719,-0.31597,null,null,null
0.146759,null,-0.40594,null,null
0.133882,-0.318634,null,null,null
0.170728,null,-0.462803,null,null
0.197869,-0.344278,null,null,null
0.16719,null,-0.40673,null,null
0.207202,-0.339848,null,null,null
0.172862,null,-0.381543,null,null
0.123531,-0.424837,null,null,null
0.0918205,null,-0.428781,null,null
0.12174,-0.370628,null,null,null
0.117889,null,-0.437397,null,null
0.148931,-0.348896,null,null,null
0.0751405,null,-0.418465,null,null
0.128141,-0.305109,null,null,null
0.108264,null,-0.35605,null,null
0.097903,-0.254634,null,null,null
0.23926,null,-0.388062,null,null
0.144927,-0.342239,null,null,null
0.244566,null,-0.294505,null,null
0.154513,-0.249634,null,null,null
0.225969,null,-0.252962,null,null
0.250601,-0.166684,null,null,null
0.237501,null,-0.280649,null,null
0.250134,-0.233506,null,null,null
0.199545,null,-0.286435,null,null
0.159207,-0.247776,null,null,null
0.11202,null,-0.280684,null,null
0.159207,-0.247776,null,null,null
0.11202,null,-0.280684,null,null
0.19415,-0.213703,null,null,null
0.179607,null,-0.29616,null,null
0.107098,-0.21886,null,null,null
0.106151,null,-0.3082,null,null
0.190905,-0.250879,null,null,null
0.107896,null,-0.295781,null,null
0.150552,-0.209632,null,null,null
0.18062,null,-0.237595,null,null
0.176799,-0.172199,null,null,null
0.150952,null,-0.214598,null,null
0.101224,-0.0732195,null,null,null
0.104441,null,-0.219975,null,null
0.247194,-0.0178761,null,null,null
0.135134,null,-0.154294,null,null
0.0737055,0.0880065,null,null,null
0.133337,null,-0.179768,null,null
0.0864605,0.168769,null,null,null
0.1005,null,-0.120883,null,null
0.0649845,0.14096,null,null,null
0.148496,null,-0.114001,null,null
-0.0391807,0.129366,null,null,null
0.12982,null,-0.151613,null,null
-0.0590195,0.146854,null,null,null
0.135479,null,-0.0948565,null,null
-0.080414,0.199678,null,null,null
0.0896965,null,-0.080663,null,null
-0.105736,0.219448,null,null,null
0.0456084,null,-0.0491376,null,null
-0.105736,0.219448,null,null,null
0.0456084,null,-0.0491376,null,null
-0.088311,0.23577,null,null,null
0.0292837,null,-0.0055436,null,null
-0.101767,0.197303,null,null,null
0.047184,null,-0.0614895,null,null
-0.105304,0.264311,null,null,null
0.0162859,null,-0.063989,null,null
0.0078996,0.160354,null,null,null
0.107441,null,-0.152033,null,null
-0.00356148,0.147805,null,null,null
0.0064962,null,-0.0584785,null,null
0.0212644,0.113045,null,null,null
0.0271678,null,-0.0250753,null,null
0.0302723,0.113347,null,null,null
0.00471352,null,-0.062805,null,null
0.103763,0.050106,null,null,null
-0.00261335,null,-0.0791565,null,null
0.087113,-0.0733505,null,null,null
0.0356546,null,-0.185477,null,null
0.0704195,0.014829,null,null,null
0.00539805,null,-0.270933,null,null
0.088828,-0.0367898,null,null,null
-0.053421,null,-0.157294,null,null
0.137509,-0.00450283,null,null,null
-0.0637305,null,-0.166118,null,null
0.0721525,0.0199379,null,null,null
-0.0156973,null,-0.16281,null,null
0.0363886,0.0472397,null,null,null
-0.0244217,null,-0.079704,null,null
0.108389,-0.0087806,null,null,null
-0.0115754,null,-0.106106,null,null
0.111552,-0.15866,null,null,null
-0.0105512,null,-0.0918445,null,null
0.0918585,-0.163986,null,null,null
0.0499062,null,-0.148815,null,null
0.0801485,-0.172393,null,null,null
0.0171878,null,-0.173537,null,null
0.111902,-0.199844,null,null,null
0.0659025,null,-0.253028,null,null
0.199585,-0.19266,null,null,null
0.125111,null,-0.27079,null,null
0.147761,-0.132905,null,null,null
0.110374,null,-0.218987,null,null
0.196152,-0.152424,null,null,null
0.0438634,null,-0.22504,null,null
0.148967,-0.163929,null,null,null
0.0591425,null,-0.205817,null,null
0.0972815,-0.0283832,null,null,null
-0.0065347,null,-0.120568,null,null
0.11571,0.0182373,null,null,null
0.0244819,null,-0.1762,null,null
0.11571,0.0182373,null,null,null
0.0244819,null,-0.1762,null,null
0.102347,-0.0228838,null,null,null
0.0827515,null,-0.214793,null,null
0.102347,-0.0228838,null,null,null
0.0827515,null,-0.214793,null,null
0.151,-0.0897085,null,null,null
0.0422453,null,-0.146317,null,null
0.094245,-0.117535,null,null,null
0.0329859,null,-0.115296,null,null
0.0145369,-0.195449,null,null,null
0.012543,null,-0.115003,null,null
0.000490991,-0.181756,null,null,null
0.03849,null,-0.151291,null,null
-0.0109593,-0.182643,null,null,null
0.0397586,null,-0.124178,null,null
-0.0151258,-0.151211,null,null,null
-0.0135269,null,-0.146125,null,null
-0.0782095,-0.236757,null,null,null
-0.0111544,null,-0.146079,null,null
-0.109329,-0.210147,null,null,null
0.0094602,null,-0.166269,null,null
-0.19146,-0.342884,null,null,null
0.0456119,null,-0.170025,null,null
-0.26417,-0.3302,null,null,null
-0.0157549,null,-0.134647,null,null
-0.14899,-0.300582,null,null,null
0.0138236,null,-0.176438,null,null
-0.140766,-0.313511,null,null,null
0.060735,null,-0.177238,null,null
-0.158372,-0.335645,null,null,null
0.072584,null,-0.225998,null,null
-0.163025,-0.384125,null,null,null
0.0329979,null,-0.187458,null,null
-0.215675,-0.331152,null,null,null
0.074405,null,-0.225021,null,null
-0.328097,-0.242034,null,null,null
-0.0241135,null,-0.237284,null,null
-0.371121,-0.256682,null,null,null
0.0876585,null,-0.201311,null,null
-0.327226,-0.228631,null,null,null
0.0964435,null,-0.248836,null,null
-0.307665,-0.202021,null,null,null
0.219445,null,-0.279115,null,null
-0.380581,-0.134525,null,null,null
0.200441,null,-0.201035,null,null
-0.372887,-0.211718,null,null,null
0.172411,null,-0.304438,null,null
-0.230554,-0.228531,null,null,null
0.0464661,null,-0.222824,null,null
-0.210737,-0.226639,null,null,null
0.0871915,null,-0.207693,null,null
-0.276927,-0.319016,null,null,null
0.157777,null,-0.221898,null,null
-0.173434,-0.272274,null,null,null
0.199085,null,-0.275832,null,null
-0.123853,-0.287956,null,null,null
0.197075,null,-0.208178,null,null
-0.123853,-0.287956,null,null,null
0.197075,null,-0.208178,null,null
-0.200521,-0.338253,null,null,null
0.095986,null,-0.250723,null,null
-0.0793155,-0.320549,null,null,null
0.060495,null,-0.320032,null,null
-0.114253,-0.392665,null,null,null
0.198317,null,-0.25674,null,null
-0.081489,-0.436792,null,null,null
0.154407,null,-0.267907,null,null
-0.0520865,-0.37485,null,null,null
0.121191,null,-0.254752,null,null
-0.0667525,-0.38186,null,null,null
0.0718275,null,-0.234895,null,null
-0.0906785,-0.411813,null,null,null
0.103446,null,-0.196755,null,null
-0.0365113,-0.4075,null,null,null
0.167184,null,-0.23179,null,null
-0.051548,-0.388822,null,null,null
0.056684,null,-0.230422,null,null
0.0134406,-0.305862,null,null,null
0.042499,null,-0.236726,null,null
-0.0242705,-0.319464,null,null,null
0.0092645,null,-0.247718,null,null
0.054023,-0.247088,null,null,null
-0.0317516,null,-0.242892,null,null
0.0799695,-0.211961,null,null,null
0.0040612,null,-0.283767,null,null
0.0328076,-0.284739,null,null,null
0.0312771,null,-0.334795,null,null
-0.0116095,-0.250974,null,null,null
0.189041,null,-0.304694,null,null
-0.0054566,-0.271816,null,null,null
0.185567,null,-0.29967,null,null
-0.0322141,-0.246266,null,null,null
0.216233,null,-0.333421,null,null
-0.00896325,-0.297048,null,null,null
0.234082,null,-0.281847,null,null
-0.0089633,-0.297048,null,null,null
0.234082,null,-0.281847,null,null
-0.053285,-0.343432,null,null,null
0.196329,null,-0.340376,null,null
-0.0884855,-0.329731,null,null,null
0.299252,null,-0.321225,null,null
-0.068516,-0.327601,null,null,null
0.246905,null,-0.240672,null,null
-0.087761,-0.32168,null,null,null
0.32874,null,-0.237352,null,null
-0.000586255,-0.290108,null,null,null
0.249419,null,-0.223444,null,null
-0.0315235,-0.343376,null,null,null
0.36009,null,-0.166333,null,null
0.0207665,-0.356004,null,null,null
0.391574,null,-0.129217,null,null
0.0362918,-0.282856,null,null,null
0.350235,null,-0.0483093,null,null
0.0858125,-0.298349,null,null,null
0.359337,null,-0.0628515,null,null
0.0858125,-0.298349,null,null,null
0.359337,null,-0.0628515,null,null
0.0418703,-0.223506,null,null,null
0.328514,null,-0.069129,null,null
0.0299944,-0.247197,null,null,null
0.350924,null,-0.104848,null,null
-0.00498055,-0.211824,null,null,null
0.409605,null,-0.068218,null,null
-0.071734,-0.273159,null,null,null
0.444829,null,-0.079033,null,null
-0.109723,-0.351672,null,null,null
0.417812,null,-0.0348904,null,null
-0.177961,-0.386423,null,null,null
0.387045,null,-0.00138711,null,null
-0.132166,-0.421807,null,null,null
0.315378,null,0.0117909,null,null
0.044668,-0.301322,null,null,null
0.371083,null,-0.00284757,null,null
-0.128397,-0.381207,null,null,null
0.284625,null,-0.062388,null,null
-0.0738665,-0.412419,null,null,null
0.351996,null,0.0107256,null,null
-0.0609555,-0.410508,null,null,null
0.368822,null,0.0499944,null,null
0.00098152,-0.374513,null,null,null
0.424124,null,-0.0421183,null,null
-0.105873,-0.357086,null,null,null
0.418581,null,-0.0129534,null,null
-0.070591,-0.331697,null,null,null
0.482671,null,0.10942,null,null
-0.118239,-0.347645,null,null,null
0.455307,null,0.0738575,null,null
-0.197245,-0.292958,null,null,null
0.447016,null,0.0347847,null,null
-0.141559,-0.267991,null,null,null
0.461537,null,0.0443187,null,null
-0.186809,-0.213419,null,null,null
0.428914,null,0.0180809,null,null
-0.19744,-0.246777,null,null,null
0.447885,null,0.123687,null,null
-0.260861,-0.275289,null,null,null
0.436055,null,0.169954,null,null
-0.218114,-0.23638,null,null,null
0.447393,null,0.111783,null,null
-0.198398,-0.265553,null,null,null
0.467315,null,0.192926,null,null
-0.127457,-0.270871,null,null,null
0.400286,null,0.174788,null,null
-0.166317,-0.267058,null,null,null
0.443022,null,0.160607,null,null
-0.122897,-0.320156,null,null,null
0.443534,null,0.221389,null,null
-0.231309,-0.309287,null,null,null
0.43611,null,0.270027,null,null
-0.161445,-0.234092,null,null,null
0.398606,null,0.320559,null,null
-0.160398,-0.206358,null,null,null
0.355436,null,0.409751,null,null
-0.179074,-0.254408,null,null,null
0.404016,null,0.34032,null,null
-0.144354,-0.26047,null,null,null
0.409216,null,0.196806,null,null
-0.141291,-0.247607,null,null,null
0.382327,null,0.232728,null,null
-0.238799,-0.213431,null,null,null
0.409139,null,0.157829,null,null
-0.176829,-0.220062,null,null,null
0.339121,null,0.063393,null,null
-0.243025,-0.21734,null,null,null
0.389593,null,0.135095,null,null
-0.243025,-0.21734,null,null,null
0.389593,null,0.135095,null,null
-0.243025,-0.21734,null,null,null
0.389593,null,0.135095,null,null
-0.284341,-0.212136,null,null,null
0.440022,null,0.158441,null,null
-0.173963,-0.223291,null,null,null
0.385572,null,0.0852365,null,null
-0.182498,-0.255149,null,null,null
0.343173,null,0.106912,null,null
-0.182498,-0.255149,null,null,null
0.343173,null,0.106912,null,null
-0.314514,-0.301882,null,null,null
0.33414,null,0.0865745,null,null
-0.357084,-0.22283,null,null,null
0.275359,null,0.071836,null,null
-0.352341,-0.220787,null,null,null
0.262394,null,-0.0052057,null,null
-0.313688,-0.210363,null,null,null
0.267066,null,0.0474635,null,null
-0.254634,-0.230951,null,null,null
0.279844,null,0.0076819,null,null
-0.346286,-0.20858,null,null,null
0.322157,null,0.071217,null,null
-0.274906,-0.147859,null,null,null
0.420374,null,0.20301,null,null
-0.227849,-0.109481,null,null,null
0.403247,null,0.136347,null,null
-0.275292,-0.129891,null,null,null
0.327433,null,0.162852,null,null
-0.250374,-0.114721,null,null,null
0.353226,null,0.168078,null,null
-0.214158,-0.122988,null,null,null
0.359208,null,0.0500345,null,null
-0.210449,-0.108613,null,null,null
0.341849,null,0.083845,null,null
-0.183216,-0.163823,null,null,null
0.450057,null,0.114104,null,null
-0.201219,-0.18762,null,null,null
0.452777,null,0.240248,null,null
-0.210258,-0.182786,null,null,null
0.391879,null,0.379522,null,null
-0.152163,-0.236705,null,null,null
0.335666,null,0.345349,null,null
-0.255792,-0.183203,null,null,null
0.319741,null,0.351002,null,null
-0.245055,-0.0832125,null,null,null
0.339711,null,0.341803,null,null
-0.228314,-0.103163,null,null,null
0.34073,null,0.318891,null,null
-0.291404,-0.180566,null,null,null
0.30731,null,0.375958,null,null
-0.213522,-0.243194,null,null,null
0.236512,null,0.450082,null,null
-0.254595,-0.250568,null,null,null
0.142563,null,0.399548,null,null
-0.254595,-0.250568,null,null,null
0.142563,null,0.399548,null,null
-0.254595,-0.250568,null,null,null
0.142563,null,0.399548,null,null
-0.188661,-0.225772,null,null,null
0.248228,null,0.430653,null,null
-0.04622,-0.210704,null,null,null
0.237828,null,0.391186,null,null
-0.0244566,-0.178731,null,null,null
0.27872,null,0.404161,null,null
0.00238767,-0.183536,null,null,null
0.155744,null,0.401031,null,null
-0.132144,-0.239044,null,null,null
0.140881,null,0.387304,null,null
-0.18707,-0.273049,null,null,null
0.105747,null,0.409944,null,null
-0.194322,-0.267242,null,null,null
0.068512,null,0.413731,null,null
-0.226454,-0.235235,null,null,null
0.0303556,null,0.379404,null,null
-0.278757,-0.254424,null,null,null
-0.0090925,null,0.466307,null,null
-0.33124,-0.266466,null,null,null
0.0604565,null,0.484625,null,null
-0.305087,-0.263259,null,null,null
0.0709965,null,0.345533,null,null
-0.369508,-0.231085,null,null,null
0.0581165,null,0.462365,null,null
-0.290418,-0.206698,null,null,null
0.0839225,null,0.51629,null,null
-0.433686,-0.150092,null,null,null
0.0108997,null,0.472063,null,null
-0.453211,-0.0964885,null,null,null
-0.0466,null,0.550345,null,null
-0.453211,-0.0964885,null,null,null
-0.0466,null,0.550345,null,null
-0.433942,-0.171602,null,null,null
0.00696445,null,0.498582,null,null
-0.422245,-0.273574,null,null,null
-0.0794755,null,0.51636,null,null
-0.436763,-0.259026,null,null,null
-0.0536,null,0.507505,null,null
-0.456354,-0.301207,null,null,null
-0.130184,null,0.498412,null,null
-0.50434,-0.266751,null,null,null
-0.0153454,null,0.506495,null,null
-0.439582,-0.340991,null,null,null
-0.0377449,null,0.542415,null,null
-0.435215,-0.374368,null,null,null
-0.0123139,null,0.495413,null,null
-0.330262,-0.44114,null,null,null
0.0346395,null,0.56044,null,null
-0.29787,-0.428151,null,null,null
-0.114446,null,0.540105,null,null
-0.209861,-0.492958,null,null,null
-0.159241,null,0.53639,null,null
-0.29858,-0.494494,null,null,null
-0.0335825,null,0.56985,null,null
-0.158488,-0.468937,null,null,null
-0.08174,null,0.53673,null,null
-0.157599,-0.452746,null,null,null
-0.146686,null,0.527535,null,null
-0.131353,-0.470562,null,null,null
-0.120707,null,0.46733,null,null
-0.099543,-0.464678,null,null,null
-0.0150863,null,0.478442,null,null
-0.118476,-0.481573,null,null,null
-0.0469977,null,0.464415,null,null
-0.238336,-0.393223,null,null,null
-0.115178,null,0.474303,null,null
-0.286822,-0.415056,null,null,null
-0.200823,null,0.480542,null,null
-0.286822,-0.415056,null,null,null
-0.200823,null,0.480542,null,null
-0.2534,-0.470498,null,null,null
-0.134397,null,0.496841,null,null
-0.246994,-0.467757,null,null,null
-0.146176,null,0.499213,null,null
-0.218926,-0.462643,null,null,null
-0.146391,null,0.54858,null,null
-0.260294,-0.416291,null,null,null
-0.211104,null,0.506925,null,null
-0.242228,-0.477452,null,null,null
0.0439455,null,0.51535,null,null
-0.221246,-0.516465,null,null,null
0.0622315,null,0.498967,null,null
-0.23584,-0.54001,null,null,null
0.0911865,null,0.458041,null,null
-0.311453,-0.454701,null,null,null
0.126314,null,0.438084,null,null
-0.302385,-0.477233,null,null,null
0.115981,null,0.461411,null,null
-0.278507,-0.413764,null,null,null
0.097613,null,0.429036,null,null
-0.327432,-0.445092,null,null,null
0.0722235,null,0.435967,null,null
-0.255999,-0.436596,null,null,null
0.138049,null,0.409226,null,null
-0.252734,-0.419012,null,null,null
0.026683,null,0.442202,null,null
-0.27372,-0.34956,null,null,null
-0.0891255,null,0.498729,null,null
-0.287644,-0.423141,null,null,null
-0.161872,null,0.56081,null,null
-0.243985,-0.440468,null,null,null
-0.223542,null,0.52198,null,null
-0.25025,-0.51481,null,null,null
-0.26956,null,0.460565,null,null
-0.25025,-0.51481,null,null,null
-0.26956,null,0.460565,null,null
-0.25025,-0.51481,null,null,null
-0.26956,null,0.460565,null,null
-0.190353,-0.477147,null,null,null
-0.311188,null,0.407234,null,null
-0.220937,-0.50523,null,null,null
-0.342411,null,0.348575,null,null
-0.220937,-0.50523,null,null,null
-0.342411,null,0.348575,null,null
-0.0548695,-0.57541,null,null,null
-0.329794,null,0.427391,null,null
-0.057844,-0.5471,null,null,null
-0.394866,null,0.362876,null,null
-0.0174669,-0.501325,null,null,null
-0.450558,null,0.19581,null,null
-0.0281483,-0.48249,null,null,null
-0.500875,null,0.119556,null,null
-0.065179,-0.50935,null,null,null
-0.487552,null,0.053284,null,null
-0.065179,-0.50935,null,null,null
-0.487552,null,0.053284,null,null
-0.113979,-0.51778,null,null,null
-0.51964,null,-0.0399449,null,null
-0.0141622,-0.542305,null,null,null
-0.482417,null,-0.052335,null,null
0.0207681,-0.54792,null,null,null
-0.458388,null,-0.011488,null,null
-0.0145743,-0.5546,null,null,null
-0.505745,null,-0.088167,null,null
-0.082812,-0.5598,null,null,null
-0.451861,null,-0.128564,null,null
-0.098649,-0.53173,null,null,null
-0.48082,null,-0.0655185,null,null
-0.137517,-0.53703,null,null,null
-0.495271,null,-0.139746,null,null
-0.106776,-0.566445,null,null,null
-0.468567,null,-0.252386,null,null
-0.0605885,-0.53891,null,null,null
-0.465554,null,-0.301191,null,null
-0.054756,-0.521095,null,null,null
-0.470513,null,-0.311918,null,null
-0.0535155,-0.461597,null,null,null
-0.425154,null,-0.317487,null,null
-0.133042,-0.47566,null,null,null
-0.380221,null,-0.40228,null,null
-0.178862,-0.45052,null,null,null
-0.301401,null,-0.317435,null,null
-0.103261,-0.450184,null,null,null
-0.286942,null,-0.33624,null,null
-0.0924675,-0.490208,null,null,null
-0.331782,null,-0.259004,null,null
-0.102238,-0.489632,null,null,null
-0.276266,null,-0.361567,null,null
-0.0887015,-0.501905,null,null,null
-0.34113,null,-0.348127,null,null
-0.113474,-0.463377,null,null,null
-0.37006,null,-0.339299,null,null
