ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.70063,3.38415,null,null,null
0.0321519,null,-0.368241,null,null
0.65861,2.67482,null,null,null
-0.049206,null,-0.345573,null,null
0.73166,3.11724,null,null,null
-0.0455987,null,-0.352882,null,null
1.70758,3.31479,null,null,null
-0.0318454,null,-0.396373,null,null
2.26008,2.76628,null,null,null
-0.057896,null,-0.454344,null,null
1.15083,2.28578,null,null,null
0.068337,null,-0.347871,null,null
1.11397,2.38567,null,null,null
0.0252114,null,-0.51586,null,null
1.23714,2.34732,null,null,null
0.113656,null,-0.52654,null,null
1.43281,2.61147,null,null,null
-0.0188123,null,-0.693635,null,null
1.63315,2.24307,null,null,null
-0.0439249,null,-0.76875,null,null
1.54654,2.34019,null,null,null
-0.053187,null,-0.58462,null,null
1.84563,2.30008,null,null,null
0.0378317,null,-0.56933,null,null
2.13485,1.26249,null,null,null
0.0442154,null,-0.80462,null,null
1.24606,1.57519,null,null,null
0.331911,null,-0.635355,null,null
2.22126,1.44043,null,null,null
0.292392,null,-0.88566,null,null
2.2339,1.05129,null,null,null
0.427006,null,-0.58567,null,null
1.51985,1.69269,null,null,null
0.153369,null,-0.610465,null,null
1.46122,1.69701,null,null,null
0.454891,null,-0.681545,null,null
0.74274,1.71493,null,null,null
0.486754,null,-0.578,null,null
0.630475,1.49995,null,null,null
0.25191,null,-0.415946,null,null
0.714655,2.1039,null,null,null
0.223635,null,-0.562645,null,null
0.714655,2.1039,null,null,null
0.223635,null,-0.562645,null,null
0.246824,2.08008,null,null,null
0.235568,null,-0.612645,null,null
0.093036,1.7449,null,null,null
0.165165,null,-0.65182,null,null
0.325392,1.80628,null,null,null
0.0350912,null,-0.503765,null,null
0.198105,1.54362,null,null,null
0.127174,null,-0.77652,null,null
0.097078,1.63272,null,null,null
0.128794,null,-0.679495,null,null
0.12417,2.3453,null,null,null
0.262213,null,-0.451206,null,null
-0.367623,2.00599,null,null,null
0.152067,null,-0.55059,null,null
-0.367623,2.00599,null,null,null
0.152067,null,-0.55059,null,null
-0.68827,1.96745,null,null,null
0.179547,null,-0.53332,null,null
0.002569,1.64573,null,null,null
0.311862,null,-0.60102,null,null
0.0381505,1.85531,null,null,null
0.176457,null,-0.489426,null,null
-0.0408294,2.37041,null,null,null
-0.072435,null,-0.373107,null,null
0.4666,2.54728,null,null,null
-0.0396716,null,-0.462004,null,null
1.51636,2.8351,null,null,null
0.057394,null,-0.5192,null,null
1.72729,2.30565,null,null,null
-0.0475503,null,-0.45864,null,null
1.98873,2.53619,null,null,null
-0.0493408,null,-0.416911,null,null
1.7605,2.94589,null,null,null
-0.0720125,null,-0.391378,null,null
1.7605,2.94589,null,null,null
-0.0720125,null,-0.391378,null,null
1.76816,2.68735,null,null,null
-0.0381498,null,-0.445485,null,null
1.76816,2.68735,null,null,null
-0.0381498,null,-0.445485,null,null
0.93702,3.53177,null,null,null
0.0972115,null,-0.50076,null,null
0.724325,3.18345,null,null,null
0.0190479,null,-0.70424,null,null
1.31791,4.38684,null,null,null
0.202616,null,-0.63182,null,null
0.19187,4.90477,null,null,null
0.323142,null,-0.805085,null,null
0.105663,4.75975,null,null,null
0.17116,null,-0.65839,null,null
-0.101487,5.1673,null,null,null
0.0847805,null,-0.796365,null,null
2.18844,6.2775,null,null,null
0.061563,null,-0.714945,null,null
2.18844,6.2775,null,null,null
0.0615635,null,-0.714945,null,null
0.71263,5.4993,null,null,null
0.104544,null,-0.741465,null,null
1.28707,7.4944,null,null,null
-0.00889475,null,-0.649615,null,null
1.28707,7.4944,null,null,null
-0.00889475,null,-0.649615,null,null
2.13252,6.91205,null,null,null
0.31415,null,-0.66495,null,null
0.98287,6.5048,null,null,null
0.397824,null,-0.642925,null,null
3.95484,5.45215,null,null,null
0.151391,null,-0.758705,null,null
5.0047,5.2804,null,null,null
0.0071685,null,-0.949295,null,null
5.7814,4.84187,null,null,null
-0.081946,null,-0.78497,null,null
5.2314,4.14212,null,null,null
-0.110672,null,-0.862795,null,null
5.4155,3.76533,null,null,null
-0.0974585,null,-0.883115,null,null
6.5252,4.70665,null,null,null
-0.0452193,null,-0.73009,null,null
5.50465,5.17205,null,null,null
0.0344687,null,-0.710815,null,null
6.36315,4.21031,null,null,null
0.0294439,null,-0.99098,null,null
4.28976,4.3513,null,null,null
0.0190522,null,-0.923575,null,null
7.0526,4.16123,null,null,null
-0.058175,null,-0.825905,null,null
9.1216,4.76165,null,null,null
-0.135708,null,-0.785125,null,null
7.5739,3.598,null,null,null
-0.0087104,null,-0.58749,null,null
7.5739,3.598,null,null,null
-0.0087104,null,-0.58749,null,null
9.6043,4.24125,null,null,null
0.086169,null,-0.59146,null,null
8.6819,3.9522,null,null,null
-0.061393,null,-0.664185,null,null
6.94295,3.60738,null,null,null
-0.115937,null,-0.60094,null,null
5.70715,0.0058552,null,null,null
-0.285257,null,-0.673855,null,null
5.36875,-0.80707,null,null,null
-0.388944,null,-0.56498,null,null
4.17232,-0.570725,null,null,null
-0.544515,null,-0.561055,null,null
4.66291,-0.182504,null,null,null
-0.61749,null,-0.65646,null,null
6.92655,-1.12417,null,null,null
-0.51741,null,-0.419085,null,null
5.9817,-1.02375,null,null,null
-0.644755,null,-0.578115,null,null
5.94735,-2.7288,null,null,null
-0.595575,null,-0.62575,null,null
5.79185,-1.08167,null,null,null
-0.533515,null,-0.921595,null,null
5.5065,-1.43354,null,null,null
-0.424156,null,-0.67361,null,null
4.58018,0.95893,null,null,null
-0.475406,null,-0.76652,null,null
6.4306,0.392641,null,null,null
-0.294181,null,-0.574935,null,null
6.43665,0.179182,null,null,null
-0.280587,null,-0.502645,null,null
6.65365,-1.08255,null,null,null
-0.469231,null,-0.791905,null,null
6.24655,-1.40999,null,null,null
-0.68222,null,-0.66127,null,null
5.5901,-2.02598,null,null,null
-0.65398,null,-0.673915,null,null
7.7797,-2.01407,null,null,null
-0.851205,null,-0.720245,null,null
8.10805,0.695185,null,null,null
-1.04192,null,-0.69788,null,null
7.2302,3.11316,null,null,null
-1.069,null,-0.69833,null,null
7.147,3.49004,null,null,null
-0.73601,null,-0.72799,null,null
8.83785,3.20422,null,null,null
-1.39464,null,-0.894015,null,null
7.69675,3.87182,null,null,null
-1.02091,null,-0.70109,null,null
10.9047,3.67892,null,null,null
-1.03983,null,-0.611035,null,null
8.29445,4.23186,null,null,null
-1.1904,null,-0.87276,null,null
9.49095,5.1315,null,null,null
-1.1704,null,-0.759715,null,null
8.02995,5.94555,null,null,null
-1.01598,null,-1.30522,null,null
6.285,4.26532,null,null,null
-1.01861,null,-1.29024,null,null
8.4222,4.63429,null,null,null
-0.952255,null,-1.52812,null,null
5.3019,3.98904,null,null,null
-0.79329,null,-1.30183,null,null
8.34225,4.35705,null,null,null
-0.80159,null,-1.44857,null,null
9.89295,4.95043,null,null,null
-1.31037,null,-1.21399,null,null
9.3559,0.99843,null,null,null
-1.11963,null,-1.43441,null,null
10.9156,5.545,null,null,null
-1.40643,null,-1.053,null,null
9.76715,5.39475,null,null,null
-1.00791,null,-1.30421,null,null
10.9801,3.0171,null,null,null
-1.46924,null,-0.983655,null,null
12.145,4.45131,null,null,null
-1.7074,null,-0.614905,null,null
12.1745,7.05995,null,null,null
-1.34511,null,-0.388102,null,null
9.6216,7.3058,null,null,null
-1.47117,null,-0.508785,null,null
7.9805,5.1253,null,null,null
-1.01347,null,-0.362646,null,null
9.02925,8.08985,null,null,null
-1.29948,null,-0.0326789,null,null
8.30275,8.88735,null,null,null
-1.57691,null,0.153924,null,null
8.9625,8.1923,null,null,null
-1.13286,null,0.155279,null,null
7.46605,8.4765,null,null,null
-1.15048,null,-0.0892045,null,null
10.4039,9.3093,null,null,null
-2.07745,null,-0.082764,null,null
9.3163,8.39235,null,null,null
-2.35393,null,-0.107524,null,null
13.3953,5.6751,null,null,null
-2.65263,null,-0.453649,null,null
8.5742,4.31483,null,null,null
-1.78944,null,-0.197985,null,null
8.40295,6.50625,null,null,null
-3.57143,null,-0.460251,null,null
8.5616,6.60815,null,null,null
-4.52362,null,-0.0300119,null,null
7.9163,4.83635,null,null,null
-3.37043,null,-0.59023,null,null
13.8741,8.71745,null,null,null
-3.1534,null,-0.129174,null,null
9.95885,9.88045,null,null,null
-3.58481,null,0.212375,null,null
12.4749,4.38096,null,null,null
-3.10861,null,0.346697,null,null
10.284,0.85757,null,null,null
-2.51684,null,0.0672015,null,null
10.0317,3.88063,null,null,null
-3.34314,null,0.000811525,null,null
10.0317,3.88063,null,null,null
-3.34314,null,0.000811525,null,null
9.5962,2.03905,null,null,null
-2.0713,null,1.07046,null,null
10.555,3.28912,null,null,null
-2.32625,null,1.65094,null,null
10.3479,2.89046,null,null,null
-2.70114,null,1.11484,null,null
13.2852,2.49203,null,null,null
-2.0817,null,1.03058,null,null
11.8013,5.31235,null,null,null
-2.10471,null,1.33281,null,null
15.8813,7.7428,null,null,null
-1.85241,null,0.920995,null,null
11.4901,4.858,null,null,null
-1.97161,null,0.521395,null,null
11.4901,4.858,null,null,null
-1.97161,null,0.521395,null,null
11.6508,6.607,null,null,null
-2.49086,null,0.155486,null,null
10.9315,7.6292,null,null,null
-1.90512,null,0.281911,null,null
12.2047,5.1823,null,null,null
-2.87135,null,0.799795,null,null
9.59635,5.63725,null,null,null
-3.11003,null,0.689245,null,null
7.8711,3.4988,null,null,null
-3.1972,null,0.0949545,null,null
7.8711,3.4988,null,null,null
-3.1972,null,0.0949545,null,null
7.68225,7.4368,null,null,null
-2.47579,null,0.499296,null,null
5.67675,13.6911,null,null,null
-2.38787,null,-0.0417167,null,null
8.51015,16.0201,null,null,null
-2.12745,null,0.732795,null,null
9.0289,12.4929,null,null,null
-2.09153,null,0.28732,null,null
10.5983,17.3215,null,null,null
-1.92664,null,1.20993,null,null
6.687,19.3132,null,null,null
-1.58946,null,0.744555,null,null
1.76974,14.1181,null,null,null
-1.78949,null,1.30398,null,null
-2.1891,19.8129,null,null,null
-1.8221,null,1.50152,null,null
3.35542,23.1998,null,null,null
-1.78229,null,1.56915,null,null
3.6226,23.3341,null,null,null
-1.30534,null,1.52723,null,null
6.5142,26.1241,null,null,null
-1.18744,null,2.07909,null,null
1.41674,21.0342,null,null,null
-1.58106,null,1.7526,null,null
-0.397311,22.2434,null,null,null
-1.40913,null,2.84995,null,null
6.7224,22.5551,null,null,null
-0.86897,null,2.56508,null,null
1.23016,28.6777,null,null,null
-0.387366,null,2.64551,null,null
-1.12425,31.3687,null,null,null
-0.8964,null,2.67953,null,null
-0.794305,30.0983,null,null,null
-1.46826,null,2.75093,null,null
6.5582,35.0152,null,null,null
-0.94325,null,2.49191,null,null
13.1133,27.5825,null,null,null
-0.82,null,2.30959,null,null
9.94875,31.3342,null,null,null
-1.85057,null,1.63048,null,null
8.87805,21.3594,null,null,null
-1.82853,null,1.4969,null,null
6.7537,30.6578,null,null,null
-2.03616,null,1.34705,null,null
10.7652,24.1632,null,null,null
-2.5783,null,1.19491,null,null
12.884,23.0199,null,null,null
-2.55494,null,1.66349,null,null
14.1303,28.6591,null,null,null
-2.51127,null,1.49642,null,null
20.6944,29.5454,null,null,null
-2.03614,null,2.35234,null,null
17.9101,33.7771,null,null,null
-2.56941,null,3.35377,null,null
21.4598,35.0772,null,null,null
-2.31449,null,2.43861,null,null
21.4399,32.8948,null,null,null
-1.58106,null,2.63156,null,null
27.4708,36.8087,null,null,null
-1.14081,null,1.26215,null,null
24.5628,39.4789,null,null,null
-1.28716,null,1.41839,null,null
36.456,36.2274,null,null,null
-0.933145,null,0.963725,null,null
52.318,25.1736,null,null,null
-0.867935,null,1.44213,null,null
56.5795,20.7497,null,null,null
-0.433553,null,1.30133,null,null
55.6975,20.5211,null,null,null
-0.301687,null,1.30395,null,null
58.5185,24.5061,null,null,null
-0.56426,null,0.796215,null,null
48.3299,26.3364,null,null,null
-0.446001,null,1.0592,null,null
48.3299,26.3364,null,null,null
-0.446001,null,1.0592,null,null
37.7912,13.5664,null,null,null
-0.783975,null,0.989755,null,null
59.649,25.7461,null,null,null
-0.436018,null,0.826,null,null
70.475,33.4644,null,null,null
-0.520685,null,0.71422,null,null
72.265,37.3257,null,null,null
-1.03602,null,0.614265,null,null
55.546,36.7091,null,null,null
-0.806225,null,0.90425,null,null
68.7065,8.6554,null,null,null
-0.869395,null,0.654705,null,null
73.654,-1.95747,null,null,null
-1.04769,null,0.39371,null,null
71.3725,18.3025,null,null,null
-0.99542,null,0.624535,null,null
78.302,12.753,null,null,null
-0.59399,null,0.729485,null,null
85.6905,10.3526,null,null,null
-0.605035,null,0.486968,null,null
102.036,8.5851,null,null,null
-0.68492,null,0.5807,null,null
102.036,8.5851,null,null,null
-0.68492,null,0.5807,null,null
98.711,4.35153,null,null,null
-0.72136,null,0.396722,null,null
98.711,4.35153,null,null,null
-0.72136,null,0.396722,null,null
89.759,4.48337,null,null,null
-0.977225,null,0.438405,null,null
89.4105,4.7204,null,null,null
-0.910035,null,0.441094,null,null
83.788,4.03073,null,null,null
-1.11216,null,0.464296,null,null
92.908,12.7372,null,null,null
-1.17018,null,0.14115,null,null
77.0335,3.44085,null,null,null
-1.35177,null,0.529755,null,null
78.3215,5.362,null,null,null
-1.21768,null,0.252917,null,null
62.7565,-1.06943,null,null,null
-1.29751,null,0.186775,null,null
65.5685,1.69768,null,null,null
-1.36679,null,-0.239426,null,null
58.3745,-3.50536,null,null,null
-1.15399,null,-0.212768,null,null
65.485,-4.97732,null,null,null
-1.33074,null,0.095492,null,null
65.353,-2.0637,null,null,null
-1.03238,null,0.052044,null,null
59.7,2.18644,null,null,null
-0.89358,null,0.265873,null,null
89.752,-3.1795,null,null,null
-0.611805,null,0.085229,null,null
101.656,-0.0140351,null,null,null
-0.7346,null,0.226166,null,null
79.9445,2.61928,null,null,null
-0.637495,null,0.413065,null,null
89.764,-21.2163,null,null,null
-0.235667,null,0.304266,null,null
93.644,-28.0123,null,null,null
-0.472515,null,0.530685,null,null
73.228,-30.9115,null,null,null
-0.55137,null,0.681345,null,null
94.222,-53.5125,null,null,null
-0.218748,null,0.366737,null,null
71.178,-40.3925,null,null,null
-0.050551,null,0.488086,null,null
61.211,-38.4485,null,null,null
-0.0950975,null,0.339626,null,null
51.909,-40.9553,null,null,null
-0.0956485,null,0.377995,null,null
48.7097,-47.3265,null,null,null
-0.15241,null,0.355615,null,null
35.2364,-39.9333,null,null,null
-0.075492,null,0.302283,null,null
29.6919,-43.5254,null,null,null
-0.192306,null,0.272396,null,null
28.3499,-47.4042,null,null,null
-0.0946415,null,0.335023,null,null
27.605,-40.5628,null,null,null
-0.0226852,null,0.280786,null,null
29.6061,-51.476,null,null,null
-0.109836,null,0.229928,null,null
35.7966,-47.3007,null,null,null
0.0101969,null,0.300582,null,null
37.655,-37.5992,null,null,null
-0.130426,null,0.186723,null,null
30.2479,-42.9689,null,null,null
-0.0875455,null,0.135543,null,null
21.019,-56.217,null,null,null
-0.111391,null,0.183698,null,null
25.8009,-65.401,null,null,null
-0.0922025,null,0.179873,null,null
16.8591,-52.1115,null,null,null
-0.10667,null,0.173286,null,null
19.9272,-56.965,null,null,null
-0.0940085,null,0.261354,null,null
6.2223,-55.6125,null,null,null
-0.061009,null,0.250518,null,null
7.446,-61.352,null,null,null
-0.064233,null,0.216856,null,null
10.0641,-49.6439,null,null,null
-0.073094,null,0.233905,null,null
10.0641,-49.6439,null,null,null
-0.073094,null,0.233905,null,null
10.0641,-49.6439,null,null,null
-0.073094,null,0.233905,null,null
3.63185,-47.4315,null,null,null
-0.056775,null,0.220865,null,null
4.18206,-35.1949,null,null,null
-0.0437746,null,0.130661,null,null
-2.17877,-33.7969,null,null,null
0.0458907,null,0.162366,null,null
-5.6983,-28.4806,null,null,null
0.0462064,null,0.128737,null,null
-8.20665,-30.0044,null,null,null
0.052438,null,0.1871,null,null
-8.20665,-30.0044,null,null,null
0.052438,null,0.1871,null,null
-15.3511,-27.8757,null,null,null
-0.0381432,null,0.172843,null,null
-19.1536,-35.6285,null,null,null
0.0227636,null,0.0929455,null,null
-10.6029,-32.8701,null,null,null
0.0058554,null,0.166384,null,null
-6.3291,-29.9357,null,null,null
0.0139028,null,0.180153,null,null
-2.5153,-37.5021,null,null,null
-0.153938,null,0.137138,null,null
-6.2458,-40.8115,null,null,null
-0.0317015,null,0.0816795,null,null
-6.16965,-43.7829,null,null,null
-0.0270528,null,0.0753865,null,null
-12.7745,-45.4278,null,null,null
-0.00876415,null,0.146692,null,null
-17.8682,-41.5665,null,null,null
-0.0245737,null,0.156516,null,null
-19.0901,-38.0044,null,null,null
-0.0841575,null,0.133563,null,null
-22.473,-33.6249,null,null,null
-0.124679,null,0.094667,null,null
-18.0376,-31.4642,null,null,null
-0.230898,null,0.187846,null,null
-19.3084,-28.4812,null,null,null
-0.134075,null,0.242643,null,null
-10.1326,-27.9962,null,null,null
-0.136414,null,0.315131,null,null
-15.3018,-25.5277,null,null,null
-0.265141,null,0.409305,null,null
-13.3519,-24.7114,null,null,null
-0.150702,null,0.427162,null,null
-14.196,-39.7572,null,null,null
-0.173207,null,0.412504,null,null
-6.222,-31.0365,null,null,null
-0.289226,null,0.560325,null,null
-16.5784,-39.4776,null,null,null
-0.19271,null,0.56418,null,null
-9.90935,-34.0979,null,null,null
-0.136831,null,0.594095,null,null
-11.89,-27.4921,null,null,null
-0.253957,null,0.485115,null,null
-7.7338,-28.8464,null,null,null
-0.183116,null,0.342641,null,null
-3.24714,-27.0424,null,null,null
-0.308138,null,0.319242,null,null
-2.09291,-24.633,null,null,null
-0.245187,null,0.34317,null,null
-1.0373,-24.8024,null,null,null
-0.173882,null,0.33674,null,null
3.46265,-25.6477,null,null,null
-0.211314,null,0.436618,null,null
-0.787255,-37.809,null,null,null
-0.214855,null,0.188644,null,null
-0.6867,-30.1229,null,null,null
-0.296432,null,0.1119,null,null
-1.65708,-26.3077,null,null,null
-0.374669,null,0.065112,null,null
-1.65708,-26.3077,null,null,null
-0.374669,null,0.065112,null,null
-1.65708,-26.3077,null,null,null
-0.374669,null,0.065112,null,null
0.562535,-24.2078,null,null,null
-0.214564,null,0.153629,null,null
0.64102,-20.6271,null,null,null
-0.422043,null,0.261989,null,null
-2.39892,-19.3382,null,null,null
-0.364855,null,0.133504,null,null
-1.80823,-21.4501,null,null,null
-0.286008,null,-0.0114799,null,null
2.67605,-18.3623,null,null,null
-0.341548,null,-0.0151834,null,null
2.67605,-18.3623,null,null,null
-0.341548,null,-0.0151834,null,null
3.63891,-19.6704,null,null,null
-0.329043,null,-0.0439857,null,null
7.0446,-23.4048,null,null,null
-0.313567,null,0.146975,null,null
3.11587,-26.6334,null,null,null
-0.165066,null,0.0582485,null,null
2.22169,-24.7296,null,null,null
-0.217161,null,0.059208,null,null
-5.81205,-19.1012,null,null,null
-0.441182,null,0.165143,null,null
-1.76917,-18.9697,null,null,null
-0.325798,null,0.105163,null,null
4.51146,-23.0406,null,null,null
-0.402617,null,-0.0219946,null,null
2.689,-20.9456,null,null,null
-0.311984,null,0.096545,null,null
5.4381,-23.6399,null,null,null
-0.192699,null,-0.0725125,null,null
2.59013,-19.5079,null,null,null
-0.15278,null,-0.149525,null,null
6.5934,-21.6523,null,null,null
-0.122842,null,-0.157631,null,null
-0.982505,-21.127,null,null,null
-0.146255,null,-0.195415,null,null
-1.99405,-20.3045,null,null,null
-0.173001,null,-0.267218,null,null
-0.378081,-18.3043,null,null,null
-0.159289,null,-0.168755,null,null
5.6453,-18.6611,null,null,null
-0.170789,null,-0.299301,null,null
1.88908,-20.3989,null,null,null
-0.257903,null,-0.152986,null,null
-4.40165,-13.8562,null,null,null
-0.253296,null,-0.256969,null,null
-6.6932,-11.6938,null,null,null
-0.247699,null,-0.2155,null,null
-6.6932,-11.6938,null,null,null
-0.247699,null,-0.2155,null,null
-2.98046,-13.9721,null,null,null
-0.1554,null,-0.202023,null,null
-3.3964,-12.623,null,null,null
-0.2208,null,-0.193356,null,null
-4.2489,-10.3412,null,null,null
-0.296474,null,-0.147725,null,null
-4.60969,-10.5106,null,null,null
-0.333203,null,-0.112736,null,null
-2.37893,-7.92105,null,null,null
-0.100859,null,-0.116498,null,null
-4.59622,-12.6296,null,null,null
-0.127471,null,-0.282264,null,null
-2.16295,-11.1564,null,null,null
-0.25337,null,-0.209137,null,null
1.16954,-8.7026,null,null,null
-0.345089,null,-0.375058,null,null
-1.05542,-8.74585,null,null,null
-0.409739,null,-0.278172,null,null
0.0634995,-8.0429,null,null,null
-0.359218,null,-0.640795,null,null
0.106037,-8.61665,null,null,null
-0.418712,null,-0.525425,null,null
1.0475,-6.89535,null,null,null
-0.597615,null,-0.477637,null,null
1.40963,-5.58875,null,null,null
-0.674935,null,-0.440186,null,null
0.481842,-6.40535,null,null,null
-0.98751,null,-0.304786,null,null
-0.0303635,-6.96915,null,null,null
-0.759515,null,-0.3996,null,null
0.293349,-7.9414,null,null,null
-0.94805,null,-0.499019,null,null
0.71988,-6.54635,null,null,null
-0.662305,null,-0.258402,null,null
0.386858,-7.3041,null,null,null
-0.467924,null,-0.266877,null,null
-2.3294,-7.3875,null,null,null
-0.65392,null,-0.272888,null,null
-2.14165,-10.0459,null,null,null
-0.474484,null,-0.397747,null,null
-2.52682,-9.0433,null,null,null
-0.400116,null,-0.223649,null,null
-3.38084,-7.89105,null,null,null
-0.294922,null,-0.0178625,null,null
-2.87181,-7.33605,null,null,null
-0.278754,null,0.0020907,null,null
-4.57887,-8.73865,null,null,null
-0.402467,null,0.201273,null,null
-3.37053,-9.66305,null,null,null
-0.376362,null,-0.0223296,null,null
-4.2851,-8.75755,null,null,null
-0.214045,null,-0.058222,null,null
-2.57559,-9.15175,null,null,null
-0.180884,null,-0.158887,null,null
-4.25997,-6.5683,null,null,null
-0.338292,null,-0.238291,null,null
-4.84658,-7.6797,null,null,null
-0.288652,null,-0.219066,null,null
-4.09128,-6.0888,null,null,null
-0.397562,null,-0.194606,null,null
-3.64909,-6.2221,null,null,null
-0.339296,null,0.0131101,null,null
-3.43625,-8.4404,null,null,null
-0.254187,null,0.091123,null,null
-4.43741,-7.7959,null,null,null
-0.189055,null,-0.0280799,null,null
-1.03448,-6.774,null,null,null
-0.459459,null,-0.117003,null,null
-1.77738,-6.9839,null,null,null
-0.480826,null,0.079027,null,null
-0.377331,-6.73555,null,null,null
-0.257248,null,-0.00487497,null,null
-3.52161,-7.00355,null,null,null
-0.479044,null,0.031642,null,null
-1.86892,-4.55907,null,null,null
-0.334253,null,0.124466,null,null
0.0342445,-7.14875,null,null,null
-0.331377,null,0.129201,null,null
-1.98405,-5.17585,null,null,null
-0.57398,null,-0.0677705,null,null
0.395598,-5.8729,null,null,null
-0.169714,null,-0.169054,null,null
1.06973,-4.0286,null,null,null
-0.18132,null,-0.285653,null,null
2.07225,-4.42117,null,null,null
-0.181527,null,-0.469485,null,null
2.97115,-4.10313,null,null,null
-0.172486,null,-0.383713,null,null
2.97115,-4.10313,null,null,null
-0.172486,null,-0.383713,null,null
2.71283,-3.31816,null,null,null
-0.377022,null,-0.15036,null,null
2.17089,-5.75895,null,null,null
-0.552365,null,-0.388989,null,null
1.73957,-5.0766,null,null,null
-0.910865,null,-0.188262,null,null
1.40372,-3.73307,null,null,null
-0.85995,null,-0.398487,null,null
-0.061904,-4.30076,null,null,null
-1.0354,null,-0.0745035,null,null
0.163156,-3.46274,null,null,null
-0.683045,null,-0.173196,null,null
0.762785,-2.94379,null,null,null
-0.716665,null,-0.177182,null,null
0.907085,-2.56596,null,null,null
-0.869195,null,-0.170636,null,null
0.95223,-2.97172,null,null,null
-0.85648,null,-0.179477,null,null
1.21275,-2.71826,null,null,null
-1.03256,null,-0.357654,null,null
1.41996,-3.5465,null,null,null
-0.70307,null,-0.329699,null,null
2.11101,-2.5743,null,null,null
-0.747305,null,-0.255534,null,null
2.47996,-3.01032,null,null,null
-1.16067,null,-0.449151,null,null
1.30514,-3.80515,null,null,null
-0.706735,null,-0.224885,null,null
1.26785,-3.60952,null,null,null
-0.947605,null,-0.572465,null,null
2.16166,-3.82242,null,null,null
-0.94307,null,-0.65704,null,null
1.96334,-4.57645,null,null,null
-0.837235,null,-0.352813,null,null
1.16311,-4.37929,null,null,null
-0.894705,null,-0.523725,null,null
