MDTU,0,2,4,6,8,10
10,0.00174146,0.00318433,0.00481984,0.00550233,0.00580735,0.00660767
20,0.00383212,0.00429083,0.00496954,0.00539516,0.00699541,0.00715764
30,0.00370453,0.00398079,0.0048276,0.00601331,0.00657035,0.00731049
40,0.00332958,0.00418755,0.00488278,0.00562153,0.00709521,0.0075488
50,0.00372127,0.00386612,0.00521757,0.00600337,0.00690579,0.00758576
60,0.00386359,0.00522463,0.0054892,0.0065836,0.0074755,0.00793036
70,0.0042012,0.00455502,0.00507103,0.00579707,0.00752319,0.00804718
80,0.00414935,0.00470651,0.00509766,0.00577201,0.00735434,0.00848681
90,0.00424122,0.004726,0.00531092,0.00577965,0.007014,0.00791992
100,0.00460653,0.00518523,0.00566975,0.00607962,0.00717251,0.00760039
110,0.00361264,0.00434131,0.00507785,0.00550133,0.00602493,0.00690099
120,0.00438269,0.00469684,0.0057683,0.00646449,0.00692619,0.00715635
130,0.00431674,0.0049134,0.00516162,0.00591277,0.00679126,0.00699749
140,0.00466003,0.00504985,0.00557536,0.0060929,0.00701479,0.00723776
150,0.00401225,0.00489076,0.00500552,0.00607661,0.00687269,0.00720073
160,0.00498175,0.00531691,0.00572794,0.00641559,0.00727893,0.0073644
170,0.00493715,0.00534683,0.00548432,0.00633874,0.0070208,0.00745397
180,0.0049644,0.00511809,0.00578266,0.00650415,0.00679383,0.00741233
190,0.00415818,0.00468051,0.00504526,0.00567235,0.00614713,0.00659452
200,0.00449533,0.0047086,0.0055138,0.00612714,0.00651972,0.00699406
210,0.0048019,0.00517417,0.00561721,0.00593935,0.00680483,0.00713997
220,0.00493106,0.00540806,0.00576825,0.00630412,0.00709149,0.00718093
230,0.00525445,0.00552023,0.00606223,0.0066565,0.00765072,0.00791059
240,0.00542221,0.00570097,0.00611635,0.00649252,0.00711085,0.007553
250,0.00486541,0.00516367,0.00564442,0.00622561,0.00670562,0.00716873
260,0.00495352,0.0053379,0.00616722,0.00625172,0.00683979,0.00738289
270,0.00536587,0.00552413,0.00614669,0.00667835,0.00776546,0.00819436
280,0.00546611,0.00593336,0.00643903,0.0067907,0.00782916,0.00830146
290,0.00559936,0.00616758,0.00666834,0.007066,0.00786521,0.00818848
300,0.00526173,0.00577911,0.00612926,0.00685919,0.00762119,0.00793897
310,0.0050331,0.00526657,0.0063621,0.0068106,0.00758256,0.00801469
320,0.00470878,0.00521674,0.00623949,0.00652973,0.00757195,0.0077743
330,0.00483279,0.00572885,0.00584137,0.00637793,0.00743192,0.00769834
340,0.00568163,0.0063769,0.00678023,0.007366,0.00781805,0.00831326
350,0.0054688,0.00612818,0.00646749,0.0073935,0.00814456,0.00847713
360,0.00553461,0.00570671,0.00683859,0.00730765,0.00800834,0.00821028
370,0.00503553,0.00619796,0.00669974,0.00715861,0.00880509,0.00889355
380,0.00522529,0.00565322,0.00684781,0.00698723,0.00864904,0.00913572
390,0.00518735,0.0057095,0.00620523,0.00711103,0.00849361,0.00899299
400,0.00478403,0.00556652,0.00596352,0.00672248,0.00768847,0.0089552
410,0.00502808,0.00577704,0.00619323,0.00662971,0.00837133,0.008738
420,0.0054418,0.00564347,0.00667658,0.00765414,0.00961164,0.0100956
430,0.00524606,0.00569956,0.00750224,0.00797126,0.0100871,0.0103342
440,0.00503046,0.00531462,0.00726244,0.0081883,0.0101034,0.0104555
450,0.00481908,0.00545742,0.00696822,0.00766574,0.00912712,0.00970282
460,0.00478493,0.00524921,0.006863,0.00751067,0.0088386,0.0095233
470,0.00437268,0.0047423,0.00671084,0.00706469,0.00824408,0.00910252
480,0.00428732,0.00462958,0.0065469,0.00696397,0.00772468,0.00837764
490,0.00401691,0.00487935,0.00643618,0.00691961,0.00842771,0.00888711
500,0.00405567,0.0046305,0.00669032,0.00769214,0.00838183,0.00895134
510,0.00364797,0.00427495,0.0059302,0.00682706,0.00841015,0.0086231
