MDTU,|Tr(Lx)|,|Tr(Ly)|
1,1.42277,1.56476
2,1.58481,1.88764
3,1.59064,1.74639
4,1.54687,1.94095
5,1.54505,1.93381
6,1.24816,1.71988
7,1.64128,1.64831
8,1.43463,2.13635
9,1.67202,1.69574
10,1.668,1.46653
11,1.70372,1.51891
12,1.70372,1.51891
13,1.70372,1.51891
14,1.57188,0.945551
15,2.32478,0.796382
16,2.40626,1.07688
17,1.98672,1.03843
18,1.9699,1.32082
19,2.04898,1.89767
20,2.23902,1.28553
21,2.11036,1.11537
22,2.87412,1.13387
23,2.80631,1.00062
24,2.47458,1.11237
25,3.24867,1.052
26,2.64199,0.847889
27,2.70754,1.08817
28,3.48952,1.06489
29,3.13352,0.920166
30,3.17947,0.703771
31,3.17947,0.703771
32,3.17947,0.703771
33,3.17947,0.703771
34,2.5587,1.04341
35,2.46718,0.887711
36,2.43268,1.004
37,2.42835,0.865534
38,1.81899,0.643739
39,2.34234,0.745878
40,1.90697,0.64761
41,2.16176,0.802208
42,2.16262,0.658969
43,2.16242,0.726027
44,2.33567,0.830131
45,2.48294,0.89012
46,2.26,0.541011
47,2.51347,0.541782
48,2.49848,0.536492
49,2.29952,0.447513
50,3.62792,0.51921
51,3.17879,0.381304
52,3.45592,0.369641
53,2.75472,0.349058
54,3.20195,0.355816
55,3.72876,0.39765
56,3.57215,0.458018
57,2.55914,0.35452
58,2.63294,0.516476
59,2.65337,0.538667
60,2.97871,0.69389
61,2.77462,0.770004
62,2.80504,0.587034
63,2.94902,0.570586
64,2.48022,0.805834
65,2.00845,0.716827
66,2.64742,0.932677
67,2.46891,0.724806
68,2.2749,0.629436
69,2.23942,0.819408
70,1.86886,0.755655
71,1.62707,0.486281
72,2.22196,0.60546
73,2.22196,0.60546
74,2.09468,0.656373
75,1.74737,0.67242
76,1.83536,0.504986
77,1.55628,0.786865
78,1.6356,0.691593
79,2.34858,0.521864
80,2.0394,0.571204
81,2.0394,0.571204
82,2.08437,0.562732
83,1.64573,0.677113
84,1.8557,0.520264
85,2.37077,0.380074
86,2.58966,0.463705
87,3.21515,0.522363
88,2.88089,0.461098
89,3.22294,0.419821
90,3.43185,0.397948
91,3.43185,0.397948
92,3.21687,0.447116
93,3.21687,0.447116
94,3.65395,0.510108
95,3.26481,0.704498
96,4.58053,0.663513
97,4.90852,0.867515
98,4.76092,0.680274
99,5.1683,0.800865
100,6.64803,0.717591
101,6.64803,0.717591
102,5.54528,0.748799
103,7.60412,0.649676
104,7.60412,0.649676
105,7.23354,0.735424
106,6.57864,0.756053
107,6.73548,0.773662
108,7.27528,0.949322
109,7.54111,0.789236
110,6.67268,0.869864
111,6.59586,0.888476
112,8.04554,0.731489
113,7.55323,0.71165
114,7.62997,0.991417
115,6.1103,0.923771
116,8.18871,0.827951
117,10.2897,0.796767
118,8.38508,0.587555
119,8.38508,0.587555
120,10.4991,0.597704
121,9.53914,0.667016
122,7.82417,0.612021
123,5.70715,0.731746
124,5.42907,0.685915
125,4.21118,0.781844
126,4.66649,0.90124
127,7.01718,0.665842
128,6.06867,0.865983
129,6.5435,0.863871
130,5.89199,1.06488
131,5.69004,0.796027
132,4.67949,0.901978
133,6.44258,0.645827
134,6.43914,0.575657
135,6.74114,0.920484
136,6.40371,0.950106
137,5.94591,0.939069
138,8.03618,1.11503
139,8.1378,1.25405
140,7.87195,1.27688
141,7.95362,1.03522
142,9.40078,1.65658
143,8.61574,1.23846
144,11.5086,1.20607
145,9.31163,1.47606
146,10.7894,1.39535
147,9.99148,1.65402
148,7.59567,1.64386
149,9.61302,1.80054
150,6.63495,1.52449
151,9.41153,1.65557
152,11.0624,1.78629
153,9.40902,1.81965
154,12.2433,1.75694
155,11.158,1.64829
156,11.3871,1.76811
157,12.9351,1.81475
158,14.0735,1.39998
159,12.081,1.55666
160,9.48457,1.07639
161,12.1232,1.29989
162,12.1623,1.5844
163,12.1425,1.14345
164,11.2957,1.15393
165,13.9608,2.0791
166,12.5389,2.35638
167,14.5478,2.69114
168,9.59868,1.80036
169,10.6274,3.60096
170,10.8152,4.52371
171,9.27675,3.42172
172,16.3855,3.15605
173,14.0286,3.5911
174,13.2218,3.12788
175,10.3197,2.51774
176,10.7561,3.34314
177,10.7561,3.34314
178,9.81044,2.33156
179,11.0556,2.85255
180,10.744,2.92216
181,13.517,2.32283
182,12.9419,2.49122
183,17.6683,2.06874
184,12.4748,2.03938
185,12.4748,2.03938
186,13.3937,2.49571
187,13.3305,1.92587
188,13.2593,2.98066
189,11.1296,3.18549
190,8.6137,3.19861
191,8.6137,3.19861
192,10.6922,2.52564
193,14.8213,2.38823
194,18.1402,2.25012
195,15.4141,2.11117
196,20.3066,2.27506
197,20.4381,1.7552
198,14.2285,2.21419
199,19.9335,2.36106
200,23.4411,2.37462
201,23.6136,2.00906
202,26.924,2.39429
203,21.0819,2.36038
204,22.2469,3.17929
205,23.5355,2.70827
206,28.7041,2.67372
207,31.3889,2.82549
208,30.1088,3.11824
209,35.6241,2.66446
210,30.541,2.45083
211,32.8756,2.46639
212,23.131,2.36309
213,31.3929,2.44141
214,26.4527,2.84173
215,26.3802,3.04876
216,31.9532,2.92331
217,36.072,3.11117
218,38.2318,4.22488
219,41.121,3.3621
220,39.265,3.06999
221,45.9296,1.70131
222,46.4963,1.91536
223,51.3951,1.34146
224,58.0593,1.68316
225,60.2643,1.37165
226,59.3576,1.33839
227,63.4426,0.975883
228,55.0399,1.14927
229,55.0399,1.14927
230,40.1525,1.26263
231,64.9682,0.934017
