MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.665289,0.665255,-0.0067298
2,0.51731,0.51079,-0.081875
3,0.413037,0.412824,-0.0132832
4,0.416597,0.413384,-0.051633
5,0.406604,0.40217,-0.0598815
6,0.38454,0.379294,0.0633
7,0.40419,0.396556,0.078183
8,0.387733,0.367382,0.123965
9,0.39693,0.383794,0.101267
10,0.402188,0.392278,0.08873
11,0.44315,0.435204,0.0835415
12,0.44315,0.435204,0.0835415
13,0.44315,0.435204,0.0835415
14,0.411844,0.390145,0.131919
15,0.427866,0.377258,0.201856
16,0.452661,0.410007,0.191824
17,0.42646,0.411465,0.112091
18,0.398402,0.395354,0.0491941
19,0.42965,0.423494,0.072471
20,0.399403,0.397344,0.0405024
21,0.397872,0.397834,0.0054522
22,0.389455,0.387819,0.0356694
23,0.347639,0.343187,0.055453
24,0.397667,0.349313,0.190052
25,0.444953,0.364078,0.255794
26,0.453019,0.30769,0.332495
27,0.404621,0.317092,0.251338
28,0.435064,0.333579,0.279295
29,0.442173,0.302814,0.322211
30,0.475301,0.289652,0.376846
31,0.475301,0.289652,0.376846
32,0.475301,0.289652,0.376846
33,0.475301,0.289652,0.376846
34,0.389016,0.26034,0.289062
35,0.459742,0.32512,0.325053
36,0.465931,0.360024,0.29576
37,0.448552,0.387605,0.225747
38,0.417147,0.342929,0.23751
39,0.432369,0.363744,0.233738
40,0.469316,0.383858,0.27002
41,0.453347,0.403812,0.206057
42,0.408238,0.383703,0.139391
43,0.411845,0.402807,0.085806
44,0.383588,0.354276,0.147064
45,0.406443,0.383134,0.135664
46,0.390042,0.365976,0.134888
47,0.430759,0.414536,0.117105
48,0.497761,0.4669,0.17254
49,0.443527,0.414764,0.157121
50,0.444174,0.385398,0.220815
51,0.394219,0.353722,0.174039
52,0.419161,0.396166,0.136925
53,0.451448,0.443553,0.0840565
54,0.489792,0.489326,-0.0213793
55,0.455279,0.455265,0.00369295
56,0.451397,0.441163,-0.0955765
57,0.484648,0.479353,-0.071441
58,0.456324,0.427588,-0.159377
59,0.449048,0.43687,-0.103867
60,0.448902,0.448451,0.0201063
61,0.510834,0.50886,0.0448645
62,0.471464,0.471226,0.0149629
63,0.478021,0.469797,0.088291
64,0.380899,0.354409,0.139563
65,0.452559,0.45255,0.00286403
66,0.435939,0.434092,-0.0400911
67,0.420839,0.412405,-0.083827
68,0.421614,0.397815,-0.139649
69,0.401392,0.384093,-0.116567
70,0.405216,0.400321,-0.0627995
71,0.358544,0.357518,-0.0271105
72,0.349663,0.344861,0.0577485
73,0.349663,0.344861,0.0577485
74,0.341972,0.341961,-0.00273336
75,0.373405,0.373152,-0.0137444
76,0.391199,0.384348,0.072895
77,0.320868,0.318738,0.0369169
78,0.274462,0.26714,0.062972
79,0.347036,0.338401,0.0769335
80,0.345327,0.338836,0.066637
81,0.345327,0.338836,0.066637
82,0.382985,0.377605,0.063966
83,0.35825,0.356905,0.0310138
84,0.348998,0.348367,-0.0209832
85,0.325086,0.320221,0.056032
86,0.399881,0.371351,0.148336
87,0.432836,0.41205,0.13252
88,0.434987,0.430335,0.0634465
89,0.470629,0.457369,0.11093
90,0.490493,0.480439,0.098804
91,0.490493,0.480439,0.098804
92,0.4452,0.402346,0.190579
93,0.4452,0.402346,0.190579
94,0.485692,0.465593,0.138276
95,0.475693,0.472836,0.0520655
96,0.468828,0.465821,0.053017
97,0.399112,0.398121,0.0281068
