MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.627116,0.610466
2,0.545332,0.528432
3,0.558366,0.505787
4,0.488413,0.428576
5,0.421744,0.434932
6,0.448799,0.423179
7,0.462303,0.462531
8,0.457655,0.468151
9,0.486246,0.3969
10,0.413812,0.382178
11,0.452885,0.330523
12,0.452885,0.330523
13,0.452885,0.330523
14,0.392838,0.317114
15,0.449501,0.28731
16,0.467709,0.415229
17,0.419436,0.368477
18,0.396067,0.386191
19,0.406521,0.418371
20,0.463606,0.40499
21,0.420357,0.39974
22,0.418261,0.393887
23,0.438778,0.45711
24,0.402707,0.448085
25,0.427002,0.425173
26,0.455748,0.38792
27,0.456393,0.383072
28,0.439487,0.346642
29,0.451928,0.362408
30,0.399157,0.317488
31,0.399157,0.317488
32,0.399157,0.317488
33,0.399157,0.317488
34,0.463231,0.35161
35,0.482169,0.383321
36,0.42716,0.33916
37,0.411681,0.266811
38,0.399506,0.272771
39,0.422742,0.310784
40,0.443389,0.353343
41,0.496487,0.356809
42,0.399328,0.336889
43,0.413165,0.343809
44,0.42342,0.363531
45,0.423932,0.369779
46,0.440698,0.340702
47,0.427401,0.264073
48,0.439128,0.369115
49,0.394644,0.327148
50,0.465317,0.361597
51,0.362434,0.279474
52,0.441983,0.262703
53,0.449131,0.32768
54,0.447043,0.282888
55,0.433403,0.31597
56,0.445283,0.350966
57,0.425014,0.32955
58,0.42843,0.366885
59,0.406849,0.373837
60,0.455365,0.367471
61,0.436489,0.376478
62,0.443409,0.404038
63,0.437131,0.437642
64,0.486934,0.418972
65,0.471237,0.421638
66,0.474768,0.441593
67,0.417934,0.368354
68,0.434889,0.301921
69,0.484553,0.38613
70,0.440838,0.388196
71,0.391035,0.38062
72,0.418496,0.450271
73,0.418496,0.450271
74,0.355724,0.442734
75,0.348401,0.454519
76,0.383372,0.355828
77,0.310381,0.447667
78,0.373347,0.458542
79,0.415084,0.425953
80,0.345951,0.442788
81,0.345951,0.442788
82,0.307329,0.434192
83,0.38429,0.454616
84,0.380368,0.407088
85,0.341569,0.337179
86,0.411669,0.365431
87,0.48625,0.35067
88,0.364154,0.342258
89,0.405004,0.316557
90,0.463014,0.286693
91,0.463014,0.286693
92,0.375602,0.341675
93,0.375602,0.341675
94,0.344798,0.396261
95,0.432628,0.445091
96,0.391739,0.46408
97,0.418716,0.439821
98,0.375964,0.43026
99,0.473443,0.473824
100,0.461671,0.427496
101,0.461671,0.427496
102,0.453098,0.40599
103,0.388024,0.387848
104,0.388024,0.387848
105,0.41786,0.410716
106,0.434937,0.445385
107,0.389108,0.377506
108,0.418599,0.433903
109,0.450533,0.361765
110,0.414097,0.424019
111,0.471708,0.394276
112,0.474078,0.397115
113,0.500375,0.364949
114,0.452936,0.46395
115,0.449534,0.455008
116,0.436171,0.380843
117,0.444289,0.372497
118,0.466848,0.405829
119,0.466848,0.405829
120,0.46046,0.453566
121,0.441669,0.454292
122,0.374908,0.474503
123,0.426611,0.461856
124,0.426578,0.483838
125,0.454913,0.481934
126,0.434792,0.530504
127,0.467563,0.403236
128,0.409847,0.440097
129,0.398294,0.434815
130,0.375032,0.487322
131,0.385612,0.438783
132,0.36225,0.488301
133,0.435403,0.348128
134,0.362291,0.355485
135,0.476561,0.388398
136,0.4219,0.425592
137,0.456099,0.438805
138,0.401699,0.421717
139,0.363671,0.438987
140,0.360631,0.445781
141,0.342857,0.443929
142,0.402226,0.424566
143,0.39074,0.488237
144,0.433804,0.433873
145,0.391992,0.4708
146,0.397574,0.479955
147,0.432163,0.456934
148,0.396973,0.453553
149,0.437636,0.420309
150,0.416072,0.474404
151,0.476881,0.461312
152,0.458161,0.484396
153,0.445383,0.485146
154,0.458239,0.447353
155,0.476926,0.450725
156,0.494811,0.43201
157,0.460419,0.390547
158,0.494099,0.283826
159,0.435394,0.309638
160,0.442857,0.242228
161,0.441451,0.189705
162,0.432897,0.194185
163,0.353006,0.17568
164,0.34752,0.230723
165,0.443695,0.270138
166,0.384113,0.241511
167,0.410333,0.285217
168,0.379074,0.201531
169,0.326048,0.17494
170,0.336913,0.0891142
171,0.325738,0.133845
172,0.368529,0.178806
173,0.332761,0.163397
174,0.378326,0.151663
175,0.481516,0.140513
176,0.387822,0.178418
177,0.387822,0.178418
178,0.438905,0.132226
179,0.395367,0.139693
180,0.385832,0.206508
181,0.441601,0.233814
182,0.428443,0.223118
183,0.414742,0.282555
184,0.349879,0.315149
185,0.349879,0.315149
186,0.378099,0.352543
187,0.373586,0.307968
188,0.467826,0.362758
189,0.335535,0.396352
190,0.35304,0.382957
191,0.35304,0.382957
192,0.298525,0.381287
193,0.27749,0.467344
194,0.29933,0.380255
195,0.308319,0.424201
196,0.204708,0.333956
197,0.130221,0.354256
198,0.0531938,0.288293
199,0.0522266,0.296126
200,0.127877,0.261516
201,0.10346,0.229271
202,0.170597,0.226442
203,0.181068,0.258082
204,0.17418,0.11205
205,0.264383,0.188226
206,0.271408,0.191791
207,0.282144,0.115604
208,0.233557,0.187399
209,0.317028,0.1428
210,0.37639,0.184091
211,0.37212,0.30803
212,0.289703,0.177426
213,0.279814,0.24216
214,0.40351,0.321784
215,0.429557,0.218435
216,0.358435,0.243069
217,0.451998,0.186518
218,0.463238,0.18838
219,0.394033,0.133037
220,0.447094,0.137544
221,0.435127,0.115508
222,0.383107,0.126581
223,0.430997,0.196564
224,0.524535,0.183483
225,0.500025,0.14613
226,0.453287,0.0761984
227,0.446783,0.205723
228,0.466509,0.0602966
229,0.466509,0.0602966
230,0.48962,0.110091
231,0.517428,0.0847726
232,0.523622,0.0618801
233,0.543903,0.148798
234,0.56412,0.1042
235,0.503879,0.113175
236,0.503895,0.184598
237,0.526717,0.252056
238,0.528292,0.196534
239,0.498079,0.191158
240,0.518787,0.335506
241,0.518787,0.335506
242,0.55243,0.371375
243,0.55243,0.371375
244,0.468658,0.393801
245,0.491276,0.364473
246,0.54777,0.350061
247,0.546244,0.39269
248,0.457318,0.46971
249,0.471308,0.430892
250,0.447093,0.469944
251,0.469778,0.50904
252,0.461253,0.510015
253,0.439064,0.480829
254,0.398236,0.464333
255,0.426804,0.443713
256,0.434147,0.413912
257,0.423555,0.385297
258,0.435605,0.356911
259,0.354474,0.266771
260,0.252103,0.311608
261,0.195459,0.351026
262,0.232657,0.267734
263,0.250273,0.289933
264,0.263539,0.254859
265,0.180294,0.3525
266,0.227012,0.368621
267,0.179652,0.320478
268,0.1041,0.356057
269,0.0984117,0.372089
270,0.0874817,0.301262
271,0.148982,0.35672
272,0.191832,0.347386
273,0.157939,0.340407
274,0.165499,0.284485
275,0.105261,0.323901
276,0.179258,0.352233
277,0.119285,0.26315
278,0.106101,0.251747
279,0.100638,0.284777
280,0.155671,0.298274
281,0.234789,0.276946
282,0.234789,0.276946
283,0.234789,0.276946
284,0.137971,0.210983
285,0.106334,0.246539
286,0.0730422,0.256205
287,0.110138,0.208972
288,0.097799,0.20566
289,0.097799,0.20566
290,0.187656,0.231108
291,0.143481,0.142842
292,0.0980351,0.207062
293,0.0939452,0.196723
294,0.117495,0.149397
295,0.105751,0.149227
296,0.100841,0.0968834
297,0.0231892,0.168778
298,0.101481,0.125086
299,0.160057,0.145261
300,0.292604,0.182731
301,0.283415,0.318939
302,0.383345,0.269641
303,0.382679,0.30451
304,0.329804,0.392455
305,0.409447,0.412385
306,0.342097,0.415166
307,0.300624,0.391609
308,0.342791,0.384626
