MDTU,link
1,1.09353
2,1.11209
3,1.0998
4,1.10271
5,1.10065
6,1.08898
7,1.10077
8,1.09146
9,1.09921
10,1.08837
11,1.10109
12,1.10109
13,1.10109
14,1.08844
15,1.09144
16,1.09601
17,1.08867
18,1.09262
19,1.09398
20,1.08709
21,1.09255
22,1.09398
23,1.09045
24,1.09757
25,1.09101
26,1.0895
27,1.09112
28,1.09203
29,1.0912
30,1.09541
31,1.09541
32,1.09541
33,1.09541
34,1.088
35,1.09335
36,1.09407
37,1.09454
38,1.09475
39,1.09562
40,1.08832
41,1.09697
42,1.0933
43,1.08788
44,1.09494
45,1.09286
46,1.09049
47,1.09592
48,1.09404
49,1.09053
50,1.0911
51,1.09635
52,1.09054
53,1.09208
54,1.0964
55,1.09462
56,1.09104
57,1.09933
58,1.09031
59,1.098
60,1.0987
61,1.09576
62,1.09484
63,1.08969
64,1.09995
65,1.09141
66,1.09477
67,1.09374
68,1.09572
69,1.09427
70,1.09438
71,1.09004
72,1.09822
73,1.09822
74,1.09345
75,1.0949
76,1.09173
77,1.09834
78,1.08914
79,1.09718
80,1.09368
81,1.09368
82,1.09193
83,1.09559
84,1.09257
85,1.09486
86,1.09263
87,1.09814
88,1.09298
89,1.0941
90,1.09797
91,1.09797
92,1.0899
93,1.0899
94,1.08892
95,1.09544
96,1.09507
97,1.09516
98,1.0948
99,1.09725
100,1.09906
101,1.09906
102,1.09511
103,1.09989
104,1.09989
105,1.09668
106,1.09795
107,1.09824
108,1.09929
109,1.09621
110,1.09621
111,1.09479
112,1.09258
113,1.09104
114,1.0947
115,1.09923
116,1.09472
117,1.10079
118,1.09541
119,1.09541
120,1.09767
121,1.10556
122,1.09511
123,1.09517
124,1.0957
125,1.09339
126,1.0983
127,1.09678
128,1.09554
129,1.09396
130,1.09828
131,1.09745
132,1.09026
133,1.10112
134,1.09374
135,1.0978
136,1.09942
137,1.09245
138,1.09845
139,1.09773
140,1.09969
141,1.09674
142,1.10171
143,1.09853
144,1.10592
145,1.09747
146,1.10395
147,1.10674
148,1.10088
149,1.10518
150,1.09454
151,1.10077
152,1.10558
153,1.10476
154,1.1036
155,1.10874
156,1.10365
157,1.10613
158,1.10791
159,1.10649
160,1.10465
161,1.10661
162,1.1078
163,1.10406
164,1.10799
165,1.10908
166,1.11173
167,1.12179
168,1.10521
169,1.11262
170,1.11835
171,1.10819
172,1.11574
173,1.11104
174,1.11425
175,1.10916
176,1.11189
177,1.11189
178,1.10614
179,1.10679
180,1.11052
181,1.1113
182,1.10938
183,1.10899
184,1.10859
185,1.10859
186,1.10894
187,1.10936
188,1.11111
189,1.10864
190,1.1021
191,1.1021
192,1.10984
193,1.10528
194,1.11505
195,1.10795
196,1.10972
197,1.11408
198,1.1143
199,1.11084
200,1.11886
201,1.12052
202,1.1182
203,1.1204
204,1.13121
205,1.12545
206,1.12358
207,1.13045
208,1.12452
209,1.12644
210,1.12222
211,1.12603
212,1.12223
213,1.12472
214,1.12226
215,1.12484
216,1.13185
217,1.12053
218,1.13067
219,1.12752
220,1.12658
221,1.12851
222,1.12967
223,1.12406
224,1.13456
225,1.13322
226,1.12945
227,1.1283
228,1.13092
229,1.13092
230,1.12409
231,1.13359
232,1.12922
233,1.12847
234,1.12925
235,1.12697
236,1.13219
237,1.12551
238,1.13074
239,1.12967
240,1.13291
241,1.13291
242,1.13257
243,1.13257
244,1.12914
245,1.13012
246,1.12651
247,1.13393
248,1.13204
249,1.12689
250,1.12475
251,1.12924
252,1.12446
253,1.13412
254,1.12517
255,1.12701
256,1.12868
257,1.12717
258,1.1319
259,1.12612
260,1.13062
261,1.12482
262,1.12735
263,1.12873
264,1.12983
265,1.12317
266,1.12501
267,1.11651
268,1.11795
269,1.12249
270,1.12059
271,1.1228
272,1.12151
273,1.12202
274,1.11554
275,1.12066
276,1.1207
277,1.12222
278,1.12751
279,1.12741
280,1.12651
281,1.12696
282,1.12696
283,1.12696
284,1.12055
285,1.11515
286,1.11832
287,1.11321
288,1.12135
289,1.12135
290,1.11246
291,1.12116
292,1.11772
293,1.11552
294,1.12334
295,1.11979
296,1.1168
297,1.1254
298,1.11773
299,1.11957
300,1.11679
301,1.1196
302,1.11876
303,1.1119
304,1.12148
305,1.11498
306,1.11784
307,1.11704
308,1.12204
309,1.1167
310,1.11749
311,1.12033
312,1.11658
313,1.11248
314,1.11851
315,1.10934
316,1.11745
317,1.11129
318,1.11784
319,1.11784
320,1.11784
321,1.10951
322,1.1171
323,1.10438
324,1.11091
325,1.1054
326,1.1054
327,1.11524
328,1.10896
329,1.11357
330,1.11203
331,1.10933
332,1.10843
333,1.1143
334,1.10713
335,1.11461
336,1.11153
337,1.11306
338,1.10812
339,1.118
340,1.11255
341,1.11884
342,1.1141
343,1.11012
344,1.11208
345,1.11208
346,1.11161
347,1.11531
348,1.10622
349,1.11268
350,1.10648
351,1.11751
352,1.10691
353,1.10814
354,1.112
355,1.11224
356,1.11175
357,1.10957
358,1.10646
359,1.11032
360,1.10699
361,1.11018
362,1.10635
363,1.10875
364,1.10883
365,1.11221
366,1.10454
367,1.10945
368,1.10866
369,1.11134
370,1.10815
371,1.10759
372,1.1111
373,1.10815
374,1.11106
375,1.10776
376,1.11056
377,1.10805
378,1.10655
379,1.1082
380,1.10829
381,1.10197
382,1.11021
383,1.10623
384,1.10518
385,1.10464
386,1.10571
387,1.10135
388,1.10505
389,1.10464
390,1.10464
391,1.10293
392,1.10424
393,1.10302
394,1.10571
395,1.09917
396,1.10378
397,1.10272
398,1.10008
399,1.10005
400,1.10123
401,1.10288
402,1.09909
403,1.10571
404,1.10021
405,1.10822
406,1.10489
407,1.10671
408,1.10663
409,1.1029
410,1.10943
411,1.10943
412,1.11267
413,1.11267
414,1.10746
415,1.10734
416,1.11223
417,1.11483
418,1.10968
419,1.10715
420,1.11971
421,1.10753
422,1.11652
423,1.11562
424,1.12041
425,1.12201
426,1.12812
427,1.12437
428,1.12327
429,1.12619
430,1.11868
431,1.12075
432,1.12297
433,1.12164
434,1.12164
435,1.11974
436,1.11909
437,1.1245
438,1.12312
439,1.13039
440,1.1241
441,1.1347
442,1.12928
443,1.1334
444,1.12731
445,1.12775
446,1.1237
447,1.11953
448,1.11892
449,1.11888
450,1.11531
451,1.11968
452,1.1119
453,1.11673
454,1.11108
455,1.11624
456,1.11366
457,1.12378
458,1.1136
459,1.12393
460,1.12393
461,1.11325
462,1.11325
463,1.11772
464,1.11914
465,1.12029
466,1.11459
467,1.11771
468,1.1142
469,1.11346
470,1.11644
471,1.12335
472,1.12335
473,1.12153
474,1.12592
475,1.11864
476,1.12389
477,1.12389
478,1.12161
479,1.1169
480,1.10989
481,1.11406
482,1.11468
483,1.11386
484,1.12075
485,1.12075
486,1.11786
487,1.12407
488,1.1191
489,1.12103
490,1.11595
491,1.11898
492,1.11936
493,1.11404
494,1.11861
