t,cg_iters
1034,6228
1035,6442
1036,6524
1037,6738
1038,6452
1039,6477
1040,6463
1041,6245
1042,6235
1043,6183
1044,6554
1045,6461
1046,6212
1047,6330
1048,6205
1049,6466
1050,6492
1051,6381
1052,6468
1053,6472
1054,6540
1055,6348
1056,6220
1057,6097
1058,6456
1059,6523
1060,6342
1061,6214
1062,6538
1063,6414
1064,6248
1065,6329
1066,6253
1067,6151
1068,6195
1069,6292
1070,6640
1071,6342
1072,6051
1073,6137
1074,6280
1075,6227
1076,6248
1077,6201
1078,6259
1079,6207
1080,6042
1081,5908
1082,5956
1083,5984
1084,6131
1085,6238
1086,6106
1087,5900
1088,5789
1089,5857
1090,5993
1091,6229
1092,6346
1093,6136
1094,5865
1095,6237
1096,6316
1097,5992
1098,5910
1099,5850
1100,5879
1101,5895
1102,6332
1103,6262
1104,6140
1105,6463
1106,6422
1107,6408
1108,6331
1109,6272
1110,6323
1111,6502
1112,6753
1113,6846
1114,6794
1115,6834
1116,6951
1117,7308
1118,6823
1119,6529
1120,6426
1121,6363
1122,6268
1123,6249
1124,6390
1125,6490
1126,6757
1127,6921
1128,7079
1129,6516
1130,6342
1131,6653
1132,6443
1133,6794
1134,7146
1135,7176
1136,6751
1137,7065
1138,7269
1139,7061
1140,7097
1141,6668
1142,6619
1143,6304
1144,6132
1145,6333
1146,6375
1147,6343
1148,6608
1149,6939
1150,7010
1151,7471
1152,7229
1153,7014
1154,7336
1155,7175
1156,6590
1157,6583
1158,6720
1159,6687
1160,6496
1161,6725
1162,6548
1163,6504
1164,7136
1165,7182
1166,7363
1167,7159
1168,7320
1169,7367
1170,6861
1171,6809
1172,6813
1173,6837
1174,6706
1175,6809
1176,6776
1177,7258
1178,7512
1179,6958
1180,7424
1181,6951
1182,6837
1183,7077
1184,7176
1185,6962
1186,6691
1187,6698
1188,6975
1189,7359
1190,7550
1191,7121
1192,6816
1193,7027
1194,7449
1195,7340
1196,7411
1197,7313
1198,7223
1199,7013
1200,6652
1201,6816
1202,6947
1203,7483
1204,7653
1205,7481
1206,7925
1207,7605
1208,7979
1209,8268
1210,7536
1211,7739
1212,8331
1213,8456
1214,8533
1215,8364
1216,8460
1217,7905
1218,7922
1219,7996
1220,7406
1221,6977
1222,7048
1223,6858
1224,7171
1225,7382
1226,8258
1227,7973
1228,7249
1229,7366
1230,7912
1231,7902
1232,7216
1233,6884
1234,6846
1235,6772
1236,6694
1237,6579
1238,7256
1239,7169
1240,7700
1241,7668
1242,7491
1243,7518
1244,7412
1245,7193
1246,7153
1247,6987
1248,7367
1249,7205
1250,6947
1251,7200
1252,6942
1253,6953
1254,7227
1255,6811
1256,6899
1257,7200
1258,7238
1259,7426
1260,7035
1261,6453
1262,6915
1263,7397
1264,7346
1265,7363
1266,7791
1267,7622
1268,7565
1269,7147
1270,7821
1271,8060
1272,7878
1273,7882
1274,8393
1275,7920
1276,7602
1277,8053
1278,7974
1279,7926
1280,7699
1281,8563
1282,8507
1283,7887
1284,7311
1285,7336
1286,7493
1287,7330
1288,7683
1289,7971
1290,7918
1291,8548
1292,8350
1293,7668
1294,7186
1295,7070
1296,6499
1297,6545
1298,6996
1299,7073
1300,7035
1301,7818
1302,7593
1303,7101
1304,7195
1305,7086
1306,6766
1307,6853
1308,6809
1309,7034
1310,6922
1311,6883
1312,6843
1313,6940
1314,7043
1315,7179
1316,6549
1317,7270
1318,6417
1319,6537
1320,6258
1321,6332
1322,6673
1323,6832
1324,7209
1325,7230
1326,6652
1327,7389
1328,7881
1329,8451
1330,8197
1331,8742
1332,9101
1333,8870
1334,9021
1335,9419
1336,9627
1337,8840
1338,7562
1339,8047
1340,8583
1341,8286
1342,8185
1343,8196
1344,8316
1345,8287
1346,8590
1347,8775
1348,9381
1349,9859
1350,9205
1351,9166
1352,8911
1353,8003
1354,7764
1355,8817
1356,9563
1357,8855
1358,7774
1359,8469
1360,9036
1361,8962
1362,8590
1363,8041
1364,7802
1365,7692
1366,7959
1367,7425
1368,8053
1369,9091
1370,8811
1371,8330
1372,7911
1373,7595
1374,7477
1375,7409
1376,8061
1377,8038
1378,8100
1379,8051
1380,8471
1381,8605
1382,8620
1383,8614
1384,8759
1385,9006
1386,9337
1387,9716
1388,9331
1389,8187
1390,8186
1391,8839
1392,8681
1393,8088
1394,8480
1395,9226
1396,8481
1397,8418
1398,7915
1399,7956
1400,8434
1401,8868
1402,8236
1403,8525
1404,8331
1405,7859
1406,7775
1407,7544
1408,7222
1409,7591
1410,7943
1411,7292
1412,7330
1413,7326
1414,7497
1415,8073
1416,8025
1417,7953
1418,8422
1419,7762
1420,7923
1421,9113
1422,8838
1423,8684
1424,8006
1425,7861
1426,7177
1427,7612
1428,7985
1429,8208
1430,7878
1431,7999
1432,8094
1433,7913
1434,7634
1435,7161
1436,7157
1437,7210
1438,7721
1439,7744
1440,7768
1441,8481
1442,9180
1443,8645
1444,7911
1445,7683
1446,7571
1447,7680
1448,8007
1449,8159
1450,8879
1451,8972
1452,8953
1453,8763
1454,8656
1455,8825
1456,8866
1457,8699
1458,7765
1459,8518
1460,9241
1461,8918
1462,9506
1463,10915
1464,11614
1465,11273
1466,10554
1467,10569
1468,9342
1469,10647
1470,10383
1471,10051
1472,10275
1473,10400
1474,10430
1475,9985
1476,9844
1477,9254
1478,9785
1479,9989
1480,9769
1481,8499
1482,7904
1483,7868
1484,8053
1485,8202
1486,8198
1487,7444
1488,7405
1489,7653
1490,7853
1491,8829
1492,9068
1493,8757
1494,8158
1495,8023
1496,7646
1497,7675
1498,7985
1499,8260
1500,9062
1501,8693
1502,8543
1503,8022
1504,8045
1505,7773
1506,7692
1507,7136
1508,7032
1509,7868
1510,8234
1511,8263
1512,8351
1513,7960
1514,7956
1515,8606
1516,8692
1517,8359
1518,8053
1519,8209
1520,7567
1521,8465
1522,7985
1523,7339
1524,7371
1525,7305
1526,7330
1527,7181
1528,7201
1529,7197
1530,7602
1531,7239
1532,7681
1533,7514
1534,7104
1535,6711
1536,7077
1537,7747
1538,7571
1539,7325
1540,6826
1541,6862
1542,6776
1543,6772
1544,7080
1545,6785
1546,6722
1547,6724
1548,7050
1549,7386
1550,6869
1551,6829
1552,7241
1553,7516
1554,7596
1555,7533
1556,7681
1557,7385
1558,6916
1559,6953
1560,7223
1561,6835
1562,6711
1563,6834
1564,6556
1565,6910
1566,7199
1567,6578
1568,6522
1569,6422
1570,6604
1571,6825
1572,7410
1573,7683
1574,8017
1575,8041
1576,7657
1577,7780
1578,7204
1579,7188
1580,7388
1581,7574
1582,7761
1583,8240
1584,7718
1585,7395
1586,7440
1587,7760
1588,7548
1589,7458
1590,7531
1591,7586
1592,7743
1593,8218
1594,7762
1595,7873
1596,8137
1597,8169
1598,8617
1599,8771
1600,8628
1601,9063
1602,8888
1603,9953
1604,9648
1605,9299
1606,9396
1607,9478
1608,9451
1609,9735
1610,10251
1611,9468
1612,9339
1613,10233
1614,10108
1615,10644
1616,11324
1617,11565
1618,10318
1619,9487
1620,9774
1621,10026
1622,9563
1623,9160
1624,9861
1625,9354
1626,8612
1627,9215
1628,8829
1629,8564
1630,8767
1631,8496
1632,9224
1633,11480
1634,12401
1635,10778
1636,10102
1637,10428
1638,10391
1639,9962
1640,8246
1641,7718
1642,7951
1643,7861
1644,8038
1645,8041
1646,9162
1647,8894
1648,7388
1649,6974
1650,7202
1651,7277
1652,6973
1653,7332
1654,7425
1655,7162
1656,7208
1657,7514
1658,6811
1659,6623
1660,6504
1661,6591
1662,6714
1663,7183
1664,7293
1665,6994
1666,7054
1667,6676
1668,6486
1669,6896
1670,6608
1671,6105
1672,6274
1673,6332
1674,6667
1675,6530
1676,6349
1677,6170
1678,6391
1679,6369
1680,6487
1681,6779
1682,6814
1683,6826
1684,6403
1685,6398
1686,6145
1687,6182
1688,6222
1689,6099
1690,5904
1691,6288
1692,6779
1693,6280
1694,6540
1695,6804
1696,7114
1697,6863
1698,6360
1699,6168
1700,6388
1701,5964
1702,5821
1703,6005
1704,6087
1705,6028
1706,5801
1707,6008
1708,5862
1709,5991
1710,6088
1711,5949
1712,5922
1713,5941
1714,5709
1715,5621
1716,5699
1717,5994
1718,6229
1719,6124
1720,6128
1721,5912
1722,5813
1723,5871
1724,5786
1725,5879
1726,5837
1727,5834
1728,6035
1729,5840
1730,5905
1731,5852
1732,5760
1733,5868
1734,5872
1735,5952
1736,5982
1737,5945
1738,5820
1739,5637
1740,5816
1741,5688
1742,6035
1743,5915
1744,5963
1745,5928
1746,5838
1747,5851
1748,5889
1749,5886
1750,5939
1751,5898
1752,5844
1753,6465
1754,6316
1755,6490
1756,6356
1757,6415
1758,6271
1759,6171
1760,6274
1761,6352
1762,6619
1763,7082
1764,6939
1765,6518
1766,6275
1767,6474
1768,6380
1769,6166
1770,6352
1771,6290
1772,6403
1773,6546
1774,6363
1775,6260
1776,5995
1777,5942
1778,5895
1779,5950
1780,6137
1781,5973
1782,6038
1783,6421
1784,6446
1785,6555
1786,6548
1787,6022
1788,6145
1789,6166
1790,6199
1791,6013
1792,5929
1793,5975
1794,5919
1795,6001
1796,5863
1797,5899
1798,6141
1799,6206
1800,6127
1801,6096
1802,6250
1803,6069
1804,6068
1805,6032
1806,5937
1807,5980
1808,5909
1809,5833
1810,5790
1811,6036
1812,5944
1813,5957
1814,5913
1815,6119
1816,6223
1817,5884
1818,6020
1819,6160
1820,6163
1821,6341
1822,6309
1823,6210
1824,6182
1825,6160
1826,5927
1827,5989
1828,6107
1829,6339
1830,6050
1831,6274
1832,6066
1833,5967
1834,6296
1835,6185
1836,6285
1837,6403
1838,6444
1839,6275
1840,6038
1841,6101
1842,6305
1843,6142
1844,6020
1845,5882
1846,6049
1847,6064
1848,5833
1849,5862
1850,5969
1851,6005
1852,5982
1853,6151
1854,6022
1855,5903
1856,6207
1857,6069
1858,6119
1859,6113
1860,6019
1861,6002
1862,5851
1863,5949
1864,6045
1865,6054
1866,6183
1867,5944
1868,5784
1869,5902
1870,5878
1871,6108
1872,6239
1873,6181
1874,6433
1875,6283
1876,6426
1877,6347
1878,6359
1879,6346
1880,6142
1881,6184
1882,6425
1883,6417
1884,6278
1885,6338
1886,6072
1887,6185
1888,6246
1889,6060
1890,6190
1891,6223
1892,6266
1893,6416
1894,6448
1895,6248
1896,6087
1897,6406
1898,6439
1899,6227
1900,6020
1901,6072
1902,6269
1903,6252
1904,6387
1905,6380
1906,6281
1907,6177
1908,6068
1909,6175
1910,6221
1911,6253
1912,6371
1913,6196
1914,6112
1915,6292
1916,6158
1917,6133
1918,6159
1919,6207
1920,6311
1921,6399
1922,6406
1923,6250
1924,5930
1925,6333
1926,6408
1927,6103
1928,6059
1929,6261
1930,6119
1931,6057
1932,5886
1933,5890
1934,5984
1935,6048
1936,6240
1937,6104
1938,6283
1939,6377
1940,6155
1941,5990
1942,6110
1943,5779
1944,5797
1945,5880
1946,5969
1947,5820
1948,5690
1949,5725
1950,5986
1951,5977
1952,5736
1953,5988
1954,6286
1955,6144
1956,6225
1957,6744
1958,6770
1959,6752
1960,6430
1961,6563
1962,6600
1963,6565
1964,6397
1965,6916
1966,6950
1967,6825
1968,6329
1969,6149
1970,6188
1971,6165
1972,6007
1973,6208
1974,6285
1975,6288
1976,6302
1977,6623
1978,6720
1979,6791
1980,7368
1981,7148
1982,7293
1983,7207
1984,7023
1985,6793
1986,6720
1987,7161
1988,6663
1989,6405
1990,6668
1991,6951
1992,7232
1993,7297
1994,7502
1995,7917
1996,7189
1997,6954
1998,7065
1999,7051
2000,6704
2001,6893
2002,6780
2003,6812
2004,6408
2005,6692
2006,6967
2007,7162
2008,7388
2009,7526
2010,7299
2011,7021
2012,7337
2013,7562
2014,7977
2015,7803
2016,7693
2017,8023
2018,8574
2019,7907
2020,7354
2021,7895
2022,7366
2023,7419
2024,7784
2025,7991
2026,8526
2027,7816
2028,7785
2029,7474
2030,7143
2031,7943
2032,9011
2033,8659
2034,7855
2035,8000
2036,8905
2037,8417
2038,8142
2039,8163
2040,8065
2041,7799
2042,7745
2043,8864
2044,11912
2045,13256
2046,11750
2047,9728
2048,8820
2049,8466
2050,8849
2051,8784
2052,7829
2053,7768
2054,8284
2055,8630
2056,8527
2057,7933
2058,7271
2059,7051
2060,6995
2061,7557
2062,7550
2063,7766
2064,7919
2065,8074
2066,7533
2067,7085
2068,7121
2069,6785
2070,6961
2071,7283
2072,7638
2073,8479
2074,9351
2075,9083
2076,7257
2077,6414
2078,6800
2079,7480
2080,7302
2081,7023
2082,7111
2083,7580
2084,6682
2085,6677
2086,7112
2087,6929
2088,6800
2089,6952
2090,7018
2091,7865
2092,8218
2093,8460
2094,8432
2095,9449
2096,10064
2097,9445
2098,9189
2099,9186
2100,8812
2101,8077
2102,8506
2103,8503
2104,7877
2105,7999
2106,7617
2107,8175
2108,8957
2109,8646
2110,8802
2111,8704
2112,8043
2113,8627
2114,8758
2115,8863
2116,8459
2117,8003
2118,7978
2119,7720
2120,8188
2121,7644
2122,7552
2123,7828
2124,8045
2125,8596
2126,8816
2127,8801
2128,8755
2129,8676
2130,8335
2131,8091
2132,7177
2133,6896
2134,7211
2135,7144
2136,7178
2137,6782
2138,6455
2139,6565
2140,6824
2141,7380
2142,7353
2143,6969
2144,6866
2145,7375
2146,7155
2147,6674
2148,6862
2149,6805
2150,6554
2151,6824
2152,6733
2153,6624
2154,7114
2155,7253
2156,7153
2157,6971
2158,7417
2159,7183
2160,6956
2161,7015
2162,7010
2163,6931
2164,6872
2165,6910
2166,6676
2167,6609
2168,6839
2169,6642
2170,6797
2171,7130
2172,6780
2173,6723
2174,6570
2175,6457
2176,6121
2177,6182
2178,6307
2179,6375
2180,6247
2181,6071
2182,6247
2183,6526
2184,6608
2185,6437
2186,6400
2187,6611
2188,6866
2189,6652
2190,6540
2191,6539
2192,6608
2193,6534
2194,6274
2195,6482
2196,6640
2197,7303
2198,6821
2199,6607
2200,6749
2201,6546
2202,6605
2203,6617
2204,6532
2205,6466
2206,6466
2207,6399
2208,6267
2209,6296
2210,5961
2211,5968
2212,6291
2213,6154
2214,6308
2215,6441
2216,6304
2217,6178
2218,6448
2219,6521
2220,6307
2221,6748
2222,6534
2223,6565
2224,7013
2225,6748
2226,6196
2227,6136
2228,6327
2229,6383
2230,6621
2231,6678
2232,6344
2233,6181
2234,6294
2235,6250
2236,6224
2237,6276
2238,6340
2239,6184
2240,5945
2241,6163
2242,6378
2243,6572
2244,6223
2245,6221
2246,6138
2247,6141
2248,6305
2249,6222
2250,6384
2251,6200
2252,5988
2253,6043
2254,6025
2255,6229
2256,6194
2257,6342
2258,6222
2259,6458
2260,6552
2261,6644
2262,6394
2263,6266
2264,6494
2265,6817
2266,6349
2267,6143
2268,6087
2269,6302
2270,6564
2271,6745
2272,6559
2273,6360
2274,6367
2275,6192
2276,6344
2277,6605
2278,6821
2279,6419
2280,6364
2281,6383
2282,6304
2283,6272
2284,6321
2285,6425
2286,6690
2287,6675
2288,6449
2289,6438
2290,6417
2291,6229
2292,6518
2293,7006
2294,7379
2295,6848
2296,6437
2297,6415
2298,6438
2299,6929
2300,7474
2301,7626
2302,7241
2303,7580
2304,7102
2305,6580
2306,7019
2307,6901
2308,7109
2309,7589
2310,7570
2311,7486
2312,7420
2313,7256
2314,6948
2315,7123
2316,7770
2317,8005
2318,7933
2319,8025
2320,7922
2321,8067
2322,8783
2323,8530
2324,7979
2325,8170
2326,9525
2327,10499
2328,9721
2329,8626
2330,7958
2331,8458
2332,8678
2333,8349
2334,8875
2335,8591
2336,8571
2337,8014
2338,8212
2339,8436
2340,7663
2341,7816
2342,7954
2343,7564
2344,6806
2345,6863
2346,7222
2347,7438
2348,7457
2349,6917
2350,6467
2351,6448
2352,6474
2353,6933
2354,6735
2355,6912
2356,7691
2357,7583
2358,7678
2359,8037
2360,7289
2361,6462
2362,6750
2363,6459
2364,6254
2365,6439
2366,6278
2367,6360
2368,6343
2369,6343
2370,6605
2371,6526
2372,6850
2373,7480
2374,7428
2375,6786
2376,6966
2377,6471
2378,6608
2379,6813
2380,6729
2381,6192
2382,6188
2383,6875
2384,6889
2385,6988
2386,7109
2387,7191
2388,7130
2389,6794
2390,6976
2391,6769
2392,6655
2393,6734
2394,6934
2395,6674
2396,6720
2397,6918
2398,6926
2399,6699
2400,7174
2401,7436
2402,7614
2403,7828
2404,7819
2405,7947
2406,7474
2407,6964
2408,7849
2409,7146
2410,6980
2411,6995
2412,7049
2413,7119
2414,6934
2415,7158
2416,6866
2417,7191
2418,7287
2419,7258
2420,7817
2421,7350
2422,7083
2423,6964
2424,6655
2425,6704
2426,7118
2427,6770
2428,6867
2429,6996
2430,7185
2431,7064
2432,6442
2433,6398
2434,6089
2435,6072
2436,6177
2437,5882
2438,6245
2439,6484
2440,6373
2441,6219
2442,5933
2443,6144
2444,5730
2445,5723
2446,5779
2447,6080
2448,6175
2449,6271
2450,6431
2451,6420
2452,6940
2453,7268
2454,7527
2455,7147
2456,6737
2457,6319
2458,6358
2459,6659
2460,6450
2461,6327
2462,6457
2463,6604
2464,6537
2465,6744
2466,6504
2467,6580
2468,6305
2469,6568
2470,6493
2471,6298
2472,6340
2473,6169
2474,6402
2475,6493
2476,6550
2477,6586
2478,6968
2479,6889
2480,7039
2481,6925
2482,6688
2483,6993
2484,6600
2485,6581
2486,6989
2487,7221
2488,7270
2489,6998
2490,7014
2491,6973
2492,6931
2493,6655
2494,6562
2495,7093
2496,7584
2497,7769
