MDTU,plaq,Re(det),Im(det),link
189,0.990423,0.525811,0.219325,0.216646
190,0.995081,0.523663,0.216671,0.21592
191,0.984473,0.518267,0.21365,0.216442
192,1.0077,0.539606,0.222099,0.215266
193,0.986045,0.5221,0.214965,0.216139
194,1.00251,0.539349,0.218014,0.216187
195,1.00162,0.532695,0.215621,0.21211
196,0.99553,0.521448,0.218305,0.212555
197,0.991616,0.5191,0.21629,0.208064
198,0.992264,0.525792,0.215493,0.209305
199,0.989752,0.5192,0.21797,0.206527
200,0.999138,0.532259,0.21623,0.212732
201,0.999138,0.532259,0.21623,0.212732
202,0.995725,0.526233,0.215911,0.21026
203,0.984333,0.51325,0.214301,0.206823
204,1.00441,0.537101,0.222577,0.216563
205,0.997476,0.527887,0.219137,0.219233
206,0.99321,0.527902,0.216478,0.215289
207,1.00154,0.533696,0.221029,0.2134
208,0.99197,0.528535,0.218563,0.21311
209,0.997398,0.528491,0.221273,0.212377
210,0.992782,0.526619,0.220983,0.217136
211,1.00261,0.53209,0.225477,0.211
212,0.997472,0.525098,0.217334,0.211616
213,0.992382,0.528817,0.216764,0.214413
214,0.998689,0.533663,0.223478,0.21119
215,0.98633,0.517241,0.215502,0.208442
216,0.991204,0.525141,0.213274,0.209162
217,0.989543,0.525713,0.214051,0.21442
218,0.994141,0.531414,0.2205,0.219953
219,0.985855,0.520193,0.216999,0.216917
220,0.995773,0.528506,0.218161,0.211908
221,0.99334,0.52501,0.219832,0.207015
222,0.996214,0.527115,0.22288,0.209611
223,0.983763,0.520608,0.221292,0.210642
224,1.00375,0.534732,0.22343,0.211791
225,0.992764,0.528182,0.217981,0.211182
226,0.989187,0.528883,0.21559,0.212925
227,0.99399,0.532012,0.217279,0.216745
228,0.988346,0.525513,0.218343,0.216217
229,0.988346,0.525513,0.218343,0.216217
230,0.993957,0.526064,0.220125,0.213081
231,0.995316,0.532721,0.220904,0.217134
232,0.99395,0.529831,0.218089,0.221589
233,0.994748,0.52564,0.219612,0.214908
234,1.0049,0.538022,0.222779,0.217306
235,0.990674,0.524545,0.21571,0.217634
236,0.999153,0.533529,0.223785,0.215361
237,0.989348,0.52156,0.21724,0.213888
238,0.989515,0.522388,0.215812,0.210648
239,0.991291,0.523383,0.215907,0.212067
240,0.995203,0.526612,0.218942,0.2103
241,0.99558,0.529626,0.219408,0.208484
242,0.992289,0.524753,0.215231,0.211018
243,1.00792,0.540863,0.221491,0.213536
244,1.00792,0.540863,0.221491,0.213536
245,0.986313,0.52388,0.215781,0.217542
246,0.998807,0.538404,0.220194,0.218688
247,0.99914,0.541763,0.222671,0.219663
248,1.00043,0.535236,0.222355,0.213281
249,0.981404,0.515957,0.214275,0.210671
250,0.995441,0.525612,0.221825,0.209778
251,0.989942,0.528116,0.215998,0.21288
252,0.982784,0.525508,0.216005,0.217827
253,0.992269,0.526865,0.217426,0.213045
254,0.995085,0.531309,0.22059,0.214433
255,0.993252,0.526638,0.223205,0.212113
256,0.989256,0.526002,0.218086,0.212933
257,0.991822,0.526861,0.22116,0.21243
258,0.993009,0.532185,0.219201,0.219471
259,0.993912,0.52987,0.219065,0.217956
260,0.997728,0.534881,0.218932,0.218513
261,0.993327,0.522066,0.221051,0.212494
262,0.999418,0.534737,0.221276,0.213848
263,0.99127,0.526849,0.218051,0.210789
264,0.988713,0.525154,0.219879,0.213218
265,0.99793,0.537732,0.222177,0.215592
266,0.986389,0.522317,0.215095,0.217725
267,1.00078,0.531534,0.218628,0.215733
268,0.994227,0.522738,0.216448,0.215785
269,1.00551,0.542063,0.221044,0.217644
270,0.983373,0.525004,0.214347,0.212719
271,0.990345,0.532816,0.214685,0.214206
272,0.987923,0.528835,0.217963,0.213323
273,0.996169,0.533723,0.22323,0.217992
274,0.995885,0.534489,0.220864,0.216007
275,0.985025,0.524287,0.21839,0.214854
276,0.993789,0.529269,0.218916,0.215624
277,0.998473,0.537718,0.221788,0.218048
278,0.991506,0.527201,0.219808,0.212906
279,0.998322,0.531898,0.220071,0.210084
280,1.00432,0.535901,0.224615,0.210345
281,0.997315,0.531108,0.223413,0.216995
282,0.989197,0.530556,0.219404,0.219168
283,0.989197,0.530556,0.219404,0.219168
284,0.999507,0.535807,0.220213,0.217836
285,0.991409,0.532917,0.222152,0.217853
286,0.985784,0.529328,0.216753,0.213534
287,0.985703,0.528357,0.21516,0.215319
288,0.99458,0.534314,0.220232,0.216125
289,0.99458,0.534314,0.220232,0.216125
290,0.987308,0.528738,0.216158,0.214037
291,0.987567,0.525408,0.217901,0.211675
292,1.00201,0.535298,0.220816,0.213474
293,0.998831,0.536019,0.219071,0.211947
294,0.988804,0.523435,0.21826,0.211969
295,0.995007,0.533359,0.220232,0.212038
296,0.988961,0.522532,0.21901,0.211125
297,0.988861,0.522734,0.216135,0.209021
298,0.988412,0.528787,0.21882,0.211148
299,0.989423,0.531448,0.216859,0.215279
300,1.00438,0.536086,0.221723,0.21226
301,1.00438,0.536086,0.221723,0.21226
302,0.990621,0.52747,0.216319,0.210968
303,1.00083,0.531711,0.221815,0.210777
304,0.99698,0.533993,0.216483,0.215674
305,0.998874,0.535509,0.219273,0.21631
306,0.994873,0.529873,0.219247,0.212173
307,0.995108,0.524866,0.216497,0.211626
308,1.00247,0.534739,0.222752,0.215738
309,0.989792,0.52061,0.218031,0.212114
310,0.991669,0.526541,0.219009,0.2167
311,1.00187,0.532522,0.225163,0.215061
312,0.996244,0.524808,0.221626,0.213974
313,0.998093,0.53186,0.217748,0.212674
314,0.997279,0.52798,0.224366,0.212004
315,0.988207,0.522006,0.218609,0.21402
316,1.00174,0.541005,0.220094,0.216225
317,1.00174,0.541005,0.220094,0.216225
318,0.994248,0.533279,0.223221,0.216267
319,0.999114,0.537044,0.223574,0.213231
320,0.984472,0.520782,0.215452,0.213164
321,0.993424,0.530975,0.220734,0.21072
322,1.00588,0.538535,0.22432,0.21495
323,0.991958,0.516952,0.218523,0.21045
324,1.00536,0.527517,0.21986,0.20914
325,0.992035,0.52304,0.217613,0.216232
326,0.992035,0.52304,0.217613,0.216232
327,1.00677,0.534823,0.219945,0.213592
328,1.00152,0.532827,0.22218,0.21852
329,0.997787,0.526284,0.218713,0.217407
330,1.00989,0.541297,0.226092,0.223959
331,0.996321,0.519002,0.215566,0.212219
332,1.0076,0.530525,0.218022,0.214026
333,1.00783,0.53511,0.223274,0.215512
334,1.00274,0.527701,0.223369,0.209123
335,1.00786,0.53215,0.227052,0.2064
336,0.990942,0.51638,0.217147,0.215199
337,1.01594,0.535377,0.224983,0.210813
338,0.986825,0.520564,0.215457,0.214001
339,1.01536,0.537885,0.222415,0.212953
340,0.993695,0.52013,0.215954,0.2168
341,1.01536,0.539182,0.226901,0.215229
342,1.00882,0.528775,0.218851,0.218303
343,1.01345,0.531849,0.222218,0.216447
344,1.0097,0.527569,0.22181,0.211164
345,1.0115,0.531926,0.222572,0.217217
346,1.00938,0.534804,0.219672,0.222535
347,1.0149,0.535098,0.222665,0.215086
348,1.0073,0.531681,0.217916,0.215923
349,1.0065,0.535002,0.220789,0.212205
350,1.00062,0.531063,0.218497,0.22034
351,0.99035,0.521977,0.216204,0.214761
352,1.00121,0.535852,0.224485,0.21283
353,0.999407,0.535217,0.220441,0.217224
354,0.994293,0.53312,0.221232,0.216241
355,0.994809,0.531489,0.221221,0.21695
356,0.99363,0.5288,0.220033,0.217138
357,0.991551,0.524746,0.217679,0.216041
358,1.0104,0.547118,0.22668,0.226239
359,0.993598,0.53194,0.218807,0.223632
360,1.00648,0.539712,0.217525,0.217504
361,0.997052,0.530356,0.218697,0.216105
362,1.00657,0.537396,0.220554,0.217999
363,0.989238,0.523338,0.218992,0.211334
364,0.999532,0.538923,0.224157,0.215851
365,0.990241,0.525402,0.218048,0.209101
366,0.992216,0.526161,0.21723,0.211287
367,1.00856,0.541479,0.222966,0.212272
368,0.985363,0.517606,0.216679,0.214076
369,1.00718,0.53804,0.224384,0.207774
370,0.999583,0.525441,0.217973,0.212968
371,0.996165,0.523755,0.215476,0.215213
372,1.0058,0.53471,0.219384,0.214967
373,1.0011,0.532705,0.219723,0.216481
374,1.00804,0.536632,0.224251,0.21587
375,0.998821,0.529915,0.217586,0.219322
376,1.006,0.533259,0.222501,0.212764
377,0.996265,0.517262,0.213886,0.208095
378,0.999525,0.529576,0.218824,0.215
379,1.01461,0.536746,0.222338,0.215528
380,1.01363,0.53325,0.223009,0.211082
381,1.01188,0.527457,0.21867,0.209928
382,1.01097,0.534138,0.221548,0.21779
383,1.0048,0.524609,0.217117,0.219944
384,1.01885,0.532825,0.223529,0.218193
385,1.00323,0.53303,0.219506,0.22226
386,1.01173,0.541222,0.22344,0.220873
387,1.01173,0.541222,0.22344,0.220873
388,1.00427,0.518695,0.218136,0.211279
389,1.01138,0.531652,0.22047,0.216733
390,1.01138,0.531652,0.22047,0.216733
391,1.0078,0.532292,0.224318,0.215251
392,1.00135,0.520265,0.220227,0.215122
393,1.0017,0.521373,0.219268,0.217345
394,1.00982,0.53912,0.225456,0.219171
395,1.00387,0.527531,0.219366,0.225111
396,1.00956,0.524561,0.222927,0.219728
397,1.02522,0.539469,0.224497,0.225717
398,1.02645,0.54065,0.222821,0.22873
399,1.0304,0.538328,0.225106,0.227882
400,1.02664,0.525135,0.221155,0.22794
401,1.04081,0.540007,0.22818,0.237407
402,1.04052,0.539517,0.226768,0.236221
403,1.03328,0.528492,0.222758,0.236899
404,1.04185,0.535626,0.229239,0.235093
405,1.03824,0.532625,0.224555,0.225546
406,1.02946,0.53269,0.22139,0.222555
407,1.04719,0.537095,0.223978,0.228884
408,1.03764,0.533584,0.224444,0.229069
409,1.04171,0.542237,0.225558,0.235427
410,1.0375,0.529719,0.223419,0.225728
411,1.04875,0.536102,0.227175,0.220474
412,1.0299,0.519655,0.219528,0.220344
413,1.03801,0.539461,0.22158,0.216368
414,1.03021,0.534683,0.219134,0.224343
415,1.03091,0.537425,0.223038,0.222706
416,1.03053,0.532052,0.219535,0.226307
417,1.04165,0.537972,0.224382,0.218293
418,1.04407,0.530189,0.222259,0.219181
419,1.03395,0.52779,0.221826,0.222472
420,1.04351,0.54088,0.220869,0.218958
421,1.03388,0.53585,0.220817,0.218907
422,1.03403,0.530784,0.223439,0.218188
423,1.02995,0.528958,0.222614,0.208775
424,1.0321,0.530355,0.221368,0.21428
425,1.01254,0.5135,0.218419,0.208803
426,1.03433,0.535442,0.224322,0.211574
427,1.01432,0.519599,0.215209,0.210627
428,1.03528,0.53815,0.225539,0.208331
429,1.03745,0.525896,0.219596,0.211425
430,1.03743,0.537598,0.223879,0.218533
431,1.0511,0.543071,0.22743,0.212169
432,1.04265,0.536422,0.222745,0.21733
433,1.04265,0.536422,0.222745,0.21733
434,1.03553,0.542014,0.224844,0.217576
435,1.028,0.522818,0.219241,0.209264
436,1.02996,0.538096,0.224595,0.214068
437,1.02577,0.531343,0.220566,0.215276
438,1.0351,0.536412,0.224523,0.212417
439,1.02768,0.534369,0.222094,0.215605
440,1.03441,0.537673,0.22253,0.215861
441,1.02099,0.525861,0.22091,0.218469
442,1.05264,0.547887,0.228094,0.213589
443,1.02288,0.530525,0.224672,0.21698
444,1.0228,0.532546,0.220358,0.217634
445,1.0187,0.530457,0.218434,0.218111
446,1.01739,0.527819,0.219521,0.211359
447,1.02096,0.52821,0.225467,0.2143
448,1.03006,0.536716,0.225021,0.213546
449,1.02457,0.533952,0.221718,0.217362
450,1.01687,0.526301,0.221533,0.211343
451,1.02743,0.535357,0.224912,0.215526
452,1.01754,0.524505,0.221757,0.212048
453,1.02342,0.543306,0.227457,0.219025
454,1.02019,0.532365,0.221922,0.217359
455,1.01058,0.52928,0.222114,0.218208
456,1.01935,0.534473,0.222216,0.221829
457,1.01931,0.532868,0.219077,0.215271
458,1.00852,0.529131,0.221732,0.216883
459,1.00738,0.529119,0.220488,0.210984
460,1.00738,0.529119,0.220488,0.210984
461,1.00333,0.520377,0.219329,0.212528
462,1.01148,0.531523,0.223834,0.212249
463,1.00671,0.521437,0.217921,0.214651
464,1.00736,0.529279,0.220951,0.214161
465,1.02068,0.53912,0.223003,0.217855
466,1.0135,0.530372,0.224601,0.220299
467,1.02481,0.544071,0.224451,0.220544
468,1.01265,0.527786,0.218998,0.214594
469,1.01847,0.535182,0.222115,0.214746
470,1.00744,0.527809,0.219946,0.212424
471,1.00617,0.530982,0.220165,0.215289
472,0.999837,0.525387,0.2189,0.212984
473,1.00828,0.538672,0.223196,0.218182
474,1.00184,0.528814,0.217436,0.213975
475,1.00647,0.532756,0.218926,0.212161
476,1.00846,0.532445,0.219184,0.216095
477,1.00816,0.53371,0.220386,0.219296
478,1.00156,0.533086,0.220851,0.215493
479,1.00055,0.532314,0.220942,0.213675
480,0.992538,0.526678,0.219491,0.217861
481,0.988958,0.515545,0.21353,0.214235
482,1.00555,0.537266,0.218251,0.217911
483,0.992808,0.516623,0.216488,0.21405
484,1.00399,0.532096,0.219888,0.213371
485,1.00399,0.532096,0.219888,0.213371
486,1.00332,0.528582,0.22042,0.214281
487,0.997027,0.521389,0.215836,0.210342
488,1.01077,0.533857,0.221318,0.216487
489,0.996051,0.517467,0.215759,0.216487
490,1.0134,0.537055,0.223409,0.212193
491,0.99547,0.520943,0.216073,0.211774
492,1.00498,0.535361,0.22153,0.213383
493,1.00498,0.535361,0.22153,0.213383
494,0.991284,0.520552,0.217599,0.212993
495,1.00295,0.530255,0.22,0.21073
496,1.00171,0.529095,0.218326,0.214603
497,0.998299,0.524002,0.216371,0.210391
498,1.00235,0.528427,0.215821,0.212474
499,1.01006,0.54192,0.221365,0.217683
500,1.00032,0.53414,0.221156,0.223324
501,0.99609,0.531906,0.220763,0.216935
502,1.00802,0.54066,0.223201,0.217925
503,0.993484,0.52453,0.217706,0.21493
504,1.00014,0.531137,0.216928,0.212978
505,0.994105,0.527433,0.217914,0.214981
506,1.00509,0.535567,0.220675,0.215067
507,0.986055,0.513206,0.214648,0.208582
508,1.01352,0.538496,0.223036,0.214439
509,0.999034,0.525124,0.216281,0.215132
510,1.00734,0.531066,0.222104,0.215532
511,1,0.520816,0.218175,0.212975
512,1.01037,0.526212,0.21776,0.209214
513,0.997988,0.522693,0.217538,0.210367
514,1.00596,0.529748,0.221571,0.21155
515,1.01262,0.536455,0.218071,0.214854
516,0.997804,0.518301,0.219179,0.21666
517,1.00856,0.534332,0.22221,0.217369
518,1.00085,0.526434,0.215476,0.217442
519,1.00775,0.533675,0.223185,0.216284
520,1.00361,0.525889,0.218578,0.213861
521,1.00076,0.525644,0.218055,0.21497
522,1.01356,0.535707,0.217075,0.213496
523,1.0135,0.543975,0.220693,0.22381
524,1.0135,0.543975,0.220693,0.22381
525,1.01023,0.534741,0.222135,0.220058
526,1.01096,0.53207,0.218139,0.218847
527,1.01058,0.5297,0.218876,0.214539
528,1.01504,0.534562,0.219987,0.215813
529,1.01563,0.534165,0.219966,0.220845
530,1.01466,0.530905,0.21665,0.218369
531,1.00996,0.532174,0.222423,0.221167
532,1.02061,0.531865,0.223323,0.213508
533,1.0188,0.531801,0.223842,0.214589
534,1.01013,0.523166,0.217502,0.21139
535,1.01569,0.527432,0.222584,0.210502
536,1.01243,0.522263,0.216558,0.213729
537,1.0177,0.528322,0.217472,0.2152
538,1.02758,0.537657,0.221036,0.215187
539,1.02758,0.537657,0.221036,0.215187
540,1.02758,0.537657,0.221036,0.215187
541,1.01856,0.533247,0.221115,0.211944
542,1.01363,0.527737,0.220186,0.213158
543,1.03197,0.542392,0.224238,0.212918
544,1.0207,0.524826,0.219518,0.215335
545,1.02362,0.52656,0.220036,0.211685
546,1.01497,0.523204,0.215245,0.212369
547,1.02967,0.530006,0.220856,0.212579
548,1.03056,0.531013,0.220663,0.215917
549,1.02812,0.533038,0.220759,0.214359
550,1.03794,0.540352,0.223939,0.21696
551,1.03193,0.526203,0.22306,0.210623
552,1.03822,0.534573,0.223663,0.215538
553,1.03118,0.528258,0.22399,0.214802
554,1.03001,0.529927,0.219687,0.212132
555,1.01877,0.523717,0.218714,0.214822
556,1.0374,0.549046,0.225895,0.216912
557,1.0374,0.549046,0.225895,0.216912
558,1.00803,0.520107,0.214283,0.211711
559,1.02351,0.540684,0.22336,0.217918
560,1.00881,0.523878,0.214835,0.220157
561,1.02484,0.531909,0.219919,0.2184
562,1.02025,0.523261,0.222779,0.210537
563,1.02698,0.532964,0.22073,0.214719
564,1.02701,0.527771,0.220692,0.214191
565,1.03673,0.542172,0.222329,0.217815
566,1.01796,0.52674,0.220014,0.213173
567,1.01251,0.528217,0.220353,0.211757
568,1.01923,0.537986,0.221053,0.216694
569,1.02671,0.540341,0.222433,0.21917
570,1.02136,0.532451,0.215492,0.219395
571,1.01728,0.536444,0.221144,0.221378
572,1.01227,0.528197,0.222194,0.216212
573,1.00325,0.520276,0.21597,0.213571
574,1.02706,0.536618,0.222374,0.213174
575,1.01331,0.526842,0.21874,0.215001
576,1.0153,0.530219,0.220214,0.21369
577,1.01058,0.528958,0.223047,0.21315
578,1.01642,0.532792,0.219227,0.211278
579,1.01249,0.52302,0.216942,0.210586
580,1.0147,0.521788,0.220663,0.212488
581,1.01357,0.526549,0.218335,0.210669
582,1.01423,0.531059,0.225494,0.214293
583,1.00696,0.523768,0.218631,0.211031
584,1.00988,0.528163,0.220259,0.209243
585,0.996407,0.513759,0.214719,0.208143
586,1.01295,0.539514,0.225773,0.211996
587,1.00327,0.526535,0.217396,0.206372
588,0.999697,0.523193,0.218349,0.210675
589,1.00936,0.533803,0.216877,0.214751
590,1.01424,0.537115,0.219218,0.21525
591,1.00586,0.529434,0.222436,0.214767
592,1.00283,0.528431,0.217128,0.214591
593,1.00853,0.531632,0.221542,0.21838
594,1.01056,0.533677,0.222167,0.21567
595,1.01244,0.536894,0.223408,0.215279
596,1.01783,0.533596,0.222396,0.217697
597,1.01168,0.527477,0.217776,0.216266
598,1.00602,0.521185,0.218365,0.213924
599,1.02672,0.542548,0.224696,0.217799
600,1.01672,0.535299,0.219179,0.224611
601,1.02291,0.541873,0.224865,0.230073
602,1.01661,0.530071,0.220878,0.226533
603,1.0184,0.528847,0.218737,0.224803
604,1.02518,0.531142,0.219951,0.219288
605,1.02776,0.532484,0.221705,0.21314
606,1.02997,0.535691,0.219517,0.219124
607,1.03455,0.537817,0.22005,0.225217
608,1.03689,0.536331,0.220499,0.22494
609,1.03799,0.53315,0.221487,0.22122
610,1.03472,0.527865,0.220848,0.218685
611,1.04065,0.534011,0.2229,0.215004
612,1.03794,0.534953,0.219915,0.21571
613,1.03398,0.535602,0.223164,0.226602
614,1.04422,0.545746,0.221255,0.227491
615,1.04664,0.542802,0.22194,0.223176
616,1.04677,0.535897,0.220678,0.221437
617,1.04129,0.533478,0.222034,0.2238
618,1.04489,0.531118,0.222395,0.218058
619,1.04895,0.530315,0.219051,0.217184
620,1.04662,0.527268,0.217733,0.222011
621,1.04885,0.543377,0.224976,0.220047
622,1.04438,0.525277,0.220929,0.216502
623,1.05753,0.537648,0.225989,0.214712
624,1.03001,0.521292,0.219222,0.219425
625,1.04088,0.534821,0.220876,0.219316
626,1.04497,0.537549,0.223878,0.21813
627,1.04151,0.529638,0.217795,0.214617
628,1.03742,0.535512,0.223175,0.21929
629,1.02996,0.529995,0.220658,0.210592
630,1.02145,0.522367,0.21695,0.21118
631,1.03485,0.541186,0.225007,0.21516
632,1.01452,0.520428,0.214383,0.213488
633,1.03704,0.538037,0.225104,0.211104
634,1.02452,0.52634,0.220479,0.211213
