MDTU,|Tr(Lx)|,|Tr(Ly)|
1,0.626957,0.61017
2,0.545363,0.528076
3,0.558566,0.505546
4,0.488812,0.428294
5,0.422223,0.434375
6,0.448972,0.42232
7,0.462283,0.460827
8,0.457396,0.467089
9,0.484388,0.39406
10,0.412515,0.37917
11,0.451546,0.329899
12,0.415639,0.382814
13,0.445108,0.431598
14,0.424924,0.333657
15,0.451541,0.380727
16,0.435263,0.404737
17,0.471709,0.382748
18,0.360144,0.44765
19,0.438983,0.435937
20,0.484237,0.394964
21,0.416018,0.421748
22,0.424044,0.475716
23,0.412426,0.476593
24,0.431908,0.415697
25,0.446202,0.40754
26,0.415751,0.423075
27,0.415751,0.423075
28,0.424738,0.38928
29,0.424622,0.345999
30,0.401378,0.378801
31,0.401378,0.378801
32,0.375227,0.400395
33,0.420738,0.46569
34,0.317178,0.416872
35,0.387066,0.412414
36,0.389554,0.393608
37,0.399989,0.379867
38,0.42219,0.410263
39,0.36999,0.425842
40,0.397813,0.449707
41,0.295468,0.395047
42,0.357323,0.383488
43,0.283783,0.41042
44,0.293856,0.362734
45,0.286637,0.324115
46,0.262242,0.346616
47,0.366265,0.35267
48,0.390021,0.380519
49,0.356409,0.268585
50,0.386055,0.207469
51,0.321342,0.207896
52,0.403411,0.192467
53,0.338343,0.217646
54,0.366056,0.190456
55,0.361017,0.169739
56,0.360381,0.116377
57,0.308353,0.149434
58,0.339479,0.191571
59,0.40065,0.163639
60,0.410253,0.221294
61,0.349825,0.22842
62,0.379867,0.169622
63,0.41702,0.18162
64,0.414892,0.17562
65,0.335685,0.135681
66,0.488256,0.159224
67,0.464148,0.103944
68,0.340972,0.108796
69,0.395222,0.0678541
70,0.43285,0.0569124
71,0.45919,0.107236
72,0.382441,0.198552
73,0.458135,0.126208
74,0.443811,0.0833334
75,0.396236,0.0521148
76,0.43085,0.102717
77,0.418826,0.034066
78,0.38272,0.0542636
79,0.407945,0.0748483
80,0.368858,0.131674
81,0.268969,0.143715
82,0.227763,0.0852387
83,0.262211,0.146684
84,0.274567,0.0823738
85,0.30115,0.0480767
86,0.274009,0.0428962
87,0.236707,0.0466585
88,0.269736,0.199663
89,0.281942,0.132705
90,0.278309,0.0578348
91,0.278309,0.0578348
92,0.278309,0.0578348
93,0.278309,0.0578348
94,0.395696,0.02754
95,0.408567,0.0886081
96,0.365252,0.124275
97,0.37182,0.0702022
98,0.325528,0.0474929
99,0.325528,0.0474929
100,0.316212,0.0306917
101,0.291164,0.0403483
102,0.277017,0.0484674
103,0.296123,0.0769361
104,0.296123,0.0769361
105,0.313353,0.114893
106,0.323706,0.0829216
107,0.35849,0.0763
108,0.316525,0.0807789
109,0.325615,0.02958
110,0.355902,0.084478
111,0.34019,0.138559
112,0.345347,0.141374
113,0.262494,0.0453823
114,0.197309,0.170056
115,0.263436,0.161433
116,0.255004,0.0931743
117,0.266482,0.0589237
118,0.278264,0.171716
119,0.278264,0.171716
120,0.309533,0.133876
121,0.305366,0.15173
122,0.338745,0.24973
123,0.27593,0.255319
124,0.307369,0.223942
125,0.332049,0.245023
126,0.300293,0.286255
127,0.258527,0.265286
128,0.28448,0.248909
129,0.310414,0.377914
130,0.286252,0.401393
131,0.294394,0.375342
132,0.385001,0.379981
133,0.363959,0.440404
134,0.334604,0.359669
135,0.342136,0.439042
136,0.255812,0.420076
137,0.263591,0.387142
138,0.219295,0.401953
139,0.193489,0.34222
140,0.172004,0.244164
141,0.132722,0.331196
142,0.153882,0.285064
143,0.200313,0.361658
144,0.13432,0.413978
145,0.0606058,0.447592
146,0.126845,0.409321
147,0.0587637,0.41921
148,0.108064,0.467534
149,0.127192,0.401564
150,0.103903,0.450222
151,0.125489,0.449843
152,0.104548,0.459564
153,0.105756,0.436317
154,0.0649966,0.382101
155,0.0184032,0.424763
156,0.0734016,0.397476
157,0.0606079,0.429657
158,0.0738062,0.340829
159,0.147555,0.3681
160,0.206039,0.394693
161,0.163555,0.373989
162,0.152658,0.385039
163,0.0876934,0.373197
164,0.171283,0.365031
165,0.256234,0.346183
166,0.287352,0.452308
167,0.318652,0.411634
168,0.316951,0.466328
169,0.359386,0.40324
170,0.383109,0.457755
171,0.319866,0.515002
172,0.316881,0.523015
173,0.307991,0.523091
174,0.254186,0.492844
175,0.307323,0.462924
176,0.307129,0.455273
177,0.327801,0.464037
178,0.279185,0.425739
