MDTU,min_min,min_max,max_min,max_max5
150,-1.6919,0.288066,-0.372886,0.506877
151,-0.966864,0.296834,-0.259962,0.536789
152,-1.62646,0.251891,-0.432468,0.513836
153,-1.29422,0.238743,-0.329141,0.559804
154,-1.2621,0.24233,-0.292804,0.503672
155,-1.42327,0.311815,-0.424376,0.558593
156,-1.98344,0.265707,-0.345791,0.527784
157,-1.47053,0.293402,-0.297251,0.514112
158,-1.32552,0.312354,-0.345994,0.590973
159,-1.51028,0.263861,-0.314048,0.506113
160,-1.26642,0.25904,-0.443578,0.54365
161,-1.66872,0.245544,-0.319196,0.523966
162,-1.29084,0.248077,-0.37108,0.541322
163,-1.12918,0.307082,-0.39453,0.545729
164,-1.72579,0.333769,-0.327002,0.519344
165,-1.41625,0.301806,-0.49472,0.506037
166,-1.32749,0.274949,-0.322934,0.531741
167,-1.4028,0.275427,-0.351733,0.538939
168,-1.27263,0.274048,-0.451423,0.506326
169,-1.40927,0.264235,-0.289216,0.531713
170,-1.59984,0.29137,-0.429452,0.524672
171,-1.27933,0.24933,-0.350732,0.584926
172,-1.53922,0.290535,-0.272479,0.567628
173,-1.91197,0.245199,-0.411149,0.523047
174,-2.17604,0.288208,-0.290223,0.507911
175,-1.34373,0.254786,-0.38289,0.518042
176,-1.27848,0.266713,-0.307472,0.504095
177,-2.09661,0.278951,-0.356484,0.496994
178,-1.58657,0.270247,-0.347562,0.517934
179,-1.87549,0.3172,-0.284512,0.58116
180,-1.82534,0.266165,-0.345914,0.504623
181,-1.28629,0.302308,-0.286444,0.517067
182,-1.72385,0.2732,-0.42738,0.489863
183,-1.42732,0.241833,-0.28557,0.508252
184,-1.96269,0.30189,-0.353705,0.528923
185,-1.75932,0.292087,-0.287385,0.499672
186,-1.25303,0.246323,-0.457202,0.549988
187,-1.29641,0.26478,-0.337385,0.513956
188,-1.75338,0.262038,-0.421951,0.509564
189,-1.56802,0.297079,-0.323369,0.500582
190,-1.31117,0.296265,-0.329077,0.516167
191,-1.43697,0.250556,-0.375482,0.610662
192,-1.76066,0.264307,-0.311394,0.556091
193,-1.40552,0.264999,-0.364998,0.524
194,-2.40335,0.253056,-0.44103,0.570991
195,-1.55494,0.249304,-0.372002,0.535599
196,-1.46542,0.26371,-0.33341,0.537646
197,-1.32505,0.30431,-0.270126,0.50956
198,-1.47178,0.25673,-0.328333,0.500679
199,-1.24646,0.275183,-0.328451,0.515764
200,-1.55604,0.307661,-0.312741,0.500795
201,-1.55604,0.307661,-0.312741,0.500795
202,-1.65532,0.308583,-0.458202,0.519882
203,-1.23696,0.294583,-0.378824,0.503719
204,-1.38382,0.247824,-0.314132,0.531539
205,-1.51165,0.279753,-0.330298,0.558609
206,-1.45878,0.264219,-0.386421,0.528959
207,-1.43634,0.269858,-0.321399,0.507551
208,-1.12722,0.281212,-0.329811,0.511855
209,-1.81167,0.254448,-0.435209,0.52575
210,-1.90195,0.305892,-0.29359,0.537484
211,-1.20238,0.233306,-0.270595,0.546141
212,-1.22647,0.312655,-0.261532,0.553735
213,-2.54629,0.315531,-0.384935,0.516662
214,-1.63172,0.248679,-0.448294,0.499644
215,-1.28662,0.256502,-0.345222,0.497696
216,-1.50987,0.238473,-0.321409,0.503936
217,-1.28994,0.297955,-0.527939,0.515002
218,-1.3056,0.25139,-0.293873,0.527102
219,-1.39891,0.285941,-0.319122,0.543491
220,-1.86813,0.286075,-0.297401,0.524641
221,-1.27562,0.297625,-0.29077,0.527067
222,-1.20618,0.272324,-0.29743,0.49198
223,-1.35944,0.277778,-0.363331,0.492178
224,-1.19023,0.260485,-0.313587,0.508872
225,-1.14713,0.229148,-0.426742,0.517908
226,-1.25159,0.231418,-0.421715,0.498064
227,-1.24739,0.274614,-0.378806,0.499795
228,-1.36665,0.254929,-0.324348,0.51782
229,-1.36665,0.254929,-0.324348,0.51782
230,-1.55229,0.244329,-0.296514,0.521443
231,-1.19322,0.271238,-0.405429,0.535657
232,-1.15953,0.30874,-0.416186,0.530877
233,-1.31394,0.288508,-0.399162,0.490445
234,-1.28866,0.268089,-0.344696,0.491293
235,-1.36745,0.320895,-0.294008,0.51216
236,-1.37001,0.287052,-0.312145,0.494744
237,-1.17981,0.308901,-0.32232,0.514861
238,-1.83835,0.253065,-0.267053,0.520688
239,-1.19793,0.267696,-0.329783,0.518653
240,-1.27611,0.272792,-0.414489,0.50169
241,-1.24636,0.266391,-0.445938,0.487107
242,-1.14575,0.328811,-0.274103,0.530204
243,-1.3704,0.258384,-0.33266,0.528272
244,-1.3704,0.258384,-0.33266,0.528272
245,-1.71701,0.25,-0.355956,0.531744
246,-2.11092,0.249355,-0.539827,0.575183
247,-1.25064,0.253511,-0.40255,0.547568
248,-1.28327,0.298027,-0.368777,0.536565
249,-1.34553,0.247925,-0.369165,0.507429
250,-1.18383,0.234227,-0.337032,0.547276
251,-1.27934,0.261895,-0.357084,0.529119
252,-1.61116,0.294334,-0.390702,0.512529
253,-1.16017,0.277287,-0.376427,0.543067
254,-1.36362,0.255167,-0.461877,0.513823
255,-2.44626,0.273754,-0.439054,0.520138
256,-1.52719,0.274451,-0.303281,0.501419
257,-1.51605,0.247943,-0.299639,0.514345
258,-1.5666,0.279945,-0.409607,0.516246
259,-1.26593,0.348019,-0.235344,0.528074
260,-1.69439,0.318306,-0.465867,0.515738
261,-1.31134,0.293643,-0.366641,0.502872
262,-1.38368,0.256605,-0.303721,0.599571
263,-2.19652,0.262154,-0.278975,0.514196
264,-1.52481,0.323005,-0.307079,0.509108
265,-1.79428,0.25027,-0.305433,0.509325
266,-1.27017,0.305139,-0.392503,0.498285
267,-1.70186,0.25335,-0.316225,0.516471
268,-2.16255,0.265731,-0.289246,0.525292
269,-1.50951,0.279797,-0.31522,0.513456
270,-1.90203,0.252003,-0.354437,0.526509
271,-1.42656,0.26301,-0.311264,0.534015
272,-1.71276,0.25164,-0.327385,0.500304
273,-2.2591,0.289761,-0.382058,0.496557
274,-1.5802,0.289563,-0.297927,0.531298
275,-1.85326,0.299301,-0.311935,0.492397
276,-1.6729,0.240777,-0.390544,0.514147
277,-1.29411,0.290694,-0.355136,0.516795
278,-1.93667,0.253173,-0.30687,0.497838
279,-1.31201,0.25702,-0.250921,0.529908
280,-2.08626,0.2335,-0.307323,0.537515
281,-1.55455,0.270171,-0.246095,0.541871
282,-1.60478,0.283714,-0.3657,0.585269
283,-1.60478,0.283714,-0.3657,0.585269
284,-1.68136,0.286241,-0.36657,0.503244
285,-1.80522,0.263852,-0.350737,0.497298
286,-1.4404,0.273284,-0.286503,0.503359
287,-1.1172,0.274002,-0.318264,0.525815
288,-1.21698,0.267291,-0.34547,0.5193
289,-1.21698,0.267291,-0.34547,0.5193
290,-1.27779,0.319754,-0.286215,0.523217
291,-1.59532,0.252733,-0.425606,0.483732
292,-1.91653,0.254907,-0.292385,0.51091
293,-1.06581,0.257523,-0.371534,0.512336
294,-1.21849,0.285615,-0.359897,0.513726
295,-1.4534,0.274345,-0.329127,0.49953
296,-1.21638,0.255996,-0.45428,0.509966
297,-1.18948,0.265408,-0.32058,0.53527
298,-1.16917,0.270872,-0.365944,0.504715
299,-1.51918,0.36009,-0.321195,0.502854
300,-2.34923,0.304912,-0.296303,0.575446
301,-2.34923,0.304912,-0.296303,0.575446
302,-1.18543,0.28125,-0.394606,0.516383
303,-1.61369,0.24808,-0.30131,0.53222
304,-1.22376,0.28352,-0.345197,0.502608
305,-1.33763,0.310675,-0.298934,0.50296
306,-1.27213,0.283922,-0.327493,0.502942
307,-1.34866,0.341021,-0.274442,0.513764
308,-1.30602,0.309484,-0.321768,0.51936
309,-1.30187,0.23891,-0.33766,0.560269
310,-1.23486,0.254243,-0.452657,0.496813
311,-1.5776,0.282291,-0.466167,0.542481
312,-1.38989,0.310965,-0.380274,0.520209
313,-1.24973,0.254264,-0.334572,0.486834
314,-1.60273,0.254705,-0.299869,0.52688
315,-1.24602,0.254718,-0.366699,0.496398
316,-1.63933,0.26683,-0.364529,0.515278
317,-1.63933,0.26683,-0.364529,0.515278
318,-1.63358,0.238082,-0.492021,0.51504
319,-2.10431,0.241643,-0.368247,0.499839
320,-1.28294,0.289183,-0.269593,0.529002
321,-1.39791,0.25458,-0.322031,0.510268
322,-1.27303,0.278408,-0.271163,0.522491
323,-2.08366,0.280142,-0.447635,0.570772
324,-1.30878,0.271951,-0.312042,0.518189
325,-1.19799,0.311904,-0.308277,0.506582
326,-1.19799,0.311904,-0.308277,0.506582
327,-1.1968,0.289362,-0.299717,0.536639
328,-1.70466,0.244437,-0.458973,0.5282
329,-1.58139,0.277769,-0.292862,0.573887
330,-1.65233,0.250659,-0.372583,0.509131
331,-1.45996,0.265398,-0.281308,0.495319
332,-1.23248,0.271461,-0.285711,0.542033
333,-1.49082,0.309406,-0.323742,0.53382
334,-1.30971,0.273999,-0.342939,0.49996
335,-1.55386,0.272196,-0.264588,0.542106
336,-1.45452,0.234852,-0.34114,0.562048
337,-1.12961,0.270508,-0.355359,0.52132
338,-1.40116,0.259448,-0.273015,0.513372
339,-1.31376,0.27433,-0.354705,0.494745
340,-1.37212,0.250772,-0.313423,0.537196
341,-1.42743,0.27546,-0.281114,0.508008
342,-1.40159,0.26821,-0.35975,0.506765
343,-1.41546,0.291564,-0.251029,0.57911
344,-1.31647,0.269778,-0.309517,0.511513
345,-1.22355,0.271678,-0.404093,0.519187
346,-1.91093,0.281212,-0.328229,0.529095
347,-1.27173,0.297659,-0.269788,0.509928
348,-1.39986,0.278491,-0.305403,0.495205
349,-1.35517,0.240402,-0.322456,0.504057
350,-1.45813,0.310306,-0.355207,0.546339
351,-2.10266,0.26409,-0.324364,0.559681
352,-1.1511,0.291138,-0.300178,0.511206
353,-1.22554,0.279526,-0.369335,0.514869
354,-1.29796,0.278083,-0.315656,0.504489
355,-1.79605,0.245804,-0.318669,0.511007
356,-1.54564,0.22904,-0.304704,0.529163
357,-1.50819,0.252898,-0.368933,0.494382
358,-1.25602,0.287298,-0.277924,0.506318
359,-1.66089,0.300823,-0.348395,0.517335
360,-1.21797,0.252465,-0.364219,0.522805
361,-1.42532,0.255428,-0.234566,0.520061
362,-1.58106,0.240071,-0.312616,0.543399
363,-1.22373,0.267062,-0.37528,0.499031
364,-1.89704,0.315613,-0.443861,0.505238
365,-1.40875,0.246196,-0.307539,0.487197
366,-1.42477,0.244273,-0.261921,0.483775
367,-1.4704,0.242121,-0.34537,0.508283
368,-1.53497,0.274404,-0.384219,0.540969
369,-1.63888,0.300361,-0.310819,0.532806
370,-1.40049,0.238938,-0.303484,0.536752
371,-1.41873,0.263958,-0.313596,0.540345
372,-1.89999,0.263257,-0.384644,0.554089
373,-1.53323,0.232813,-0.277868,0.536942
374,-1.35145,0.272664,-0.246825,0.590405
375,-1.79502,0.288168,-0.378563,0.54509
376,-1.91379,0.30457,-0.419583,0.551649
377,-1.28664,0.302991,-0.357291,0.510374
378,-1.31199,0.252626,-0.436914,0.50917
379,-1.7175,0.269415,-0.291432,0.566701
380,-1.71983,0.258493,-0.3162,0.539894
381,-1.4517,0.312847,-0.305326,0.497952
382,-1.42447,0.287444,-0.374592,0.523421
383,-1.97749,0.270173,-0.508783,0.551422
384,-2.63549,0.28464,-0.689973,0.537398
385,-2.00222,0.258024,-0.291733,0.55529
386,-1.74599,0.248327,-0.446779,0.553879
387,-1.74599,0.248327,-0.446779,0.553879
388,-1.48674,0.245581,-0.247526,0.523705
389,-1.51019,0.26337,-0.332285,0.495955
390,-1.51019,0.26337,-0.332285,0.495955
391,-1.49912,0.294891,-0.39977,0.537168
392,-2.25671,0.251922,-0.312242,0.521853
393,-1.26434,0.250334,-0.301185,0.557132
394,-1.26011,0.259488,-0.310935,0.515744
395,-1.58229,0.296742,-0.298532,0.573912
396,-1.58578,0.235243,-0.290578,0.544237
397,-1.40881,0.288751,-0.346277,0.540215
398,-1.54082,0.24213,-0.260469,0.554151
399,-1.54169,0.300613,-0.321268,0.582893
400,-1.64405,0.279776,-0.355794,0.592086
401,-1.3226,0.320371,-0.318814,0.570669
402,-1.37667,0.255553,-0.297376,0.557586
403,-1.62712,0.267911,-0.357168,0.609576
404,-1.53251,0.297409,-0.328914,0.574244
405,-1.66474,0.295664,-0.274161,0.53141
406,-1.74103,0.265873,-0.268922,0.535096
407,-1.43396,0.282439,-0.31462,0.568506
408,-1.6618,0.331789,-0.338353,0.563076
409,-1.70764,0.268072,-0.349502,0.554161
410,-1.86138,0.298267,-0.353495,0.555561
411,-2.17842,0.288504,-0.400175,0.533712
412,-1.80325,0.269243,-0.358037,0.529254
413,-1.6012,0.327545,-0.323825,0.53527
414,-1.5491,0.251682,-0.36595,0.543904
415,-1.77785,0.267574,-0.392759,0.574856
416,-1.70541,0.291546,-0.356553,0.561026
417,-1.41703,0.288521,-0.46163,0.577628
418,-3.06618,0.265155,-0.371958,0.562339
419,-1.59255,0.294743,-0.411926,0.573217
420,-1.94224,0.255328,-0.266518,0.544587
421,-1.88424,0.304537,-0.38404,0.601784
422,-2.38808,0.256868,-0.385498,0.533215
423,-1.53952,0.235968,-0.324366,0.527907
424,-1.81414,0.271051,-0.481466,0.516406
425,-1.81435,0.282707,-0.280261,0.536696
426,-1.57428,0.24567,-0.281768,0.521281
427,-1.69512,0.266012,-0.290477,0.602367
428,-1.46061,0.23483,-0.277147,0.528585
429,-3.21077,0.265939,-0.254348,0.546921
430,-1.51079,0.282741,-0.302309,0.54978
431,-1.48354,0.256374,-0.304489,0.505395
432,-2.06159,0.287729,-0.362698,0.546891
433,-2.06159,0.287729,-0.362698,0.546891
434,-1.65223,0.293893,-0.275673,0.512024
435,-2.00646,0.298186,-0.228125,0.497441
436,-1.60575,0.334779,-0.362705,0.485501
437,-1.98873,0.264114,-0.306962,0.500187
438,-1.55639,0.290159,-0.352747,0.524945
439,-1.94257,0.30993,-0.297202,0.551072
440,-1.82354,0.263804,-0.301183,0.519255
441,-1.60608,0.25637,-0.263248,0.535446
442,-1.35378,0.234945,-0.255096,0.504267
443,-1.76799,0.268316,-0.299978,0.509915
444,-1.65872,0.371561,-0.276226,0.513652
445,-2.39055,0.267763,-0.504422,0.52704
446,-1.60201,0.246849,-0.289883,0.538939
447,-1.38032,0.270997,-0.31082,0.520588
448,-1.34827,0.262663,-0.303005,0.556624
449,-2.74588,0.23878,-0.239418,0.530298
450,-1.5574,0.258773,-0.409012,0.554125
451,-1.39852,0.33432,-0.353291,0.53219
452,-1.24206,0.240568,-0.324785,0.547511
453,-1.29332,0.283471,-0.267238,0.508845
454,-1.50207,0.275888,-0.272851,0.486784
455,-1.66205,0.260613,-0.390108,0.523718
456,-1.57873,0.226858,-0.291216,0.541011
457,-1.85779,0.263252,-0.329493,0.52208
458,-1.63126,0.275368,-0.303089,0.525328
459,-1.73339,0.25538,-0.416756,0.536684
460,-1.73339,0.25538,-0.416756,0.536684
461,-1.62047,0.252666,-0.260651,0.516966
462,-1.45437,0.247378,-0.309882,0.514284
463,-1.98042,0.29096,-0.331975,0.523279
464,-1.50453,0.295228,-0.238802,0.514151
465,-1.73752,0.237715,-0.276912,0.530734
466,-1.54808,0.262662,-0.270773,0.534449
467,-1.82317,0.326833,-0.30786,0.523582
468,-1.77104,0.331676,-0.268402,0.515073
469,-1.43879,0.282926,-0.288065,0.518295
470,-1.24864,0.236247,-0.281349,0.561085
471,-2.68684,0.255652,-0.326314,0.598424
472,-1.53994,0.318032,-0.313185,0.520879
473,-1.53257,0.240904,-0.441647,0.591714
474,-1.35277,0.240008,-0.327086,0.505484
475,-1.38031,0.271259,-0.377427,0.509916
476,-2.00245,0.245616,-0.329922,0.537672
477,-1.30892,0.256698,-0.331106,0.560733
478,-1.4736,0.277149,-0.403171,0.529548
479,-1.24214,0.283357,-0.327778,0.517578
480,-1.26957,0.301766,-0.326456,0.529037
481,-1.25009,0.267584,-0.333242,0.495828
482,-1.29123,0.264661,-0.373636,0.52878
483,-1.44266,0.31429,-0.312288,0.578704
484,-1.57752,0.267696,-0.472535,0.541026
485,-1.57752,0.267696,-0.472535,0.541026
486,-1.4044,0.261558,-0.308454,0.523099
487,-1.86443,0.256404,-0.357923,0.537304
488,-1.29607,0.286534,-0.348188,0.531195
489,-1.17457,0.256401,-0.336515,0.56639
490,-1.37904,0.25758,-0.360641,0.508846
491,-1.45377,0.239342,-0.446409,0.539831
492,-1.37155,0.247003,-0.348489,0.546546
493,-1.37155,0.247003,-0.348489,0.546546
494,-1.71333,0.307043,-0.274971,0.546366
495,-1.54431,0.244029,-0.324444,0.53358
496,-1.60751,0.234709,-0.400207,0.496415
497,-1.38299,0.240555,-0.360237,0.512496
498,-1.94078,0.313802,-0.370723,0.514837
499,-1.21261,0.271218,-0.336068,0.523448
500,-1.31971,0.332118,-0.292652,0.588319
501,-1.26995,0.265446,-0.28413,0.568718
502,-1.75223,0.290022,-0.345373,0.518687
503,-1.70153,0.24432,-0.298113,0.53931
504,-1.44501,0.316421,-0.281969,0.533546
505,-1.91164,0.237183,-0.274032,0.533283
506,-1.38753,0.245383,-0.375902,0.534984
507,-2.61195,0.269166,-0.303061,0.519709
508,-1.29638,0.22893,-0.303595,0.519557
509,-1.29335,0.267333,-0.394825,0.564573
510,-1.75057,0.238474,-0.279352,0.536325
511,-1.32354,0.28885,-0.345924,0.527789
512,-1.24055,0.238456,-0.449684,0.535317
513,-1.56209,0.263703,-0.355153,0.541862
514,-1.68801,0.244546,-0.309413,0.53144
515,-1.43557,0.25931,-0.32809,0.551886
516,-1.4101,0.284986,-0.320964,0.538655
517,-1.41696,0.2587,-0.333884,0.588839
518,-1.30549,0.283566,-0.294294,0.580531
519,-1.15065,0.249626,-0.329846,0.550508
520,-1.69639,0.340272,-0.251493,0.524212
521,-1.32654,0.298073,-0.285247,0.520221
522,-2.42018,0.265852,-0.389134,0.555127
523,-1.87075,0.232819,-0.349243,0.529896
524,-1.87075,0.232819,-0.349243,0.529896
525,-2.02575,0.28068,-0.345549,0.522609
526,-2.2013,0.268062,-0.326661,0.560146
527,-2.93381,0.261878,-0.295234,0.53924
528,-1.48113,0.299983,-0.417979,0.550299
529,-1.46926,0.295382,-0.290928,0.551177
530,-1.71221,0.252114,-0.305777,0.525954
531,-1.49086,0.303106,-0.325772,0.541686
532,-2.03296,0.246291,-0.287407,0.529143
533,-1.25532,0.265022,-0.22235,0.530786
534,-1.27233,0.27243,-0.262633,0.537702
535,-1.45588,0.24937,-0.372605,0.547312
536,-1.51508,0.259349,-0.334233,0.547384
537,-1.87059,0.255247,-0.34223,0.568054
538,-1.77325,0.282032,-0.265527,0.554678
539,-1.77325,0.282032,-0.265527,0.554678
540,-1.77325,0.282032,-0.265527,0.554678
541,-1.16837,0.274552,-0.264433,0.563212
542,-1.91386,0.264975,-0.417029,0.516535
543,-1.38208,0.239493,-0.395467,0.524516
544,-1.41406,0.297488,-0.257017,0.538911
545,-2.39546,0.319568,-0.291546,0.53718
546,-1.57291,0.262382,-0.243336,0.524124
547,-1.67145,0.275317,-0.367011,0.520818
548,-2.12805,0.259823,-0.283098,0.569639
549,-1.53048,0.286703,-0.276331,0.556363
550,-1.88049,0.322232,-0.441145,0.525828
551,-1.45444,0.31809,-0.310208,0.51835
552,-1.51235,0.261135,-0.337888,0.522012
553,-1.4979,0.28139,-0.280542,0.539386
554,-1.66604,0.278421,-0.259986,0.521162
555,-1.48292,0.2654,-0.342613,0.503098
556,-2.0305,0.290449,-0.41323,0.548005
557,-2.0305,0.290449,-0.41323,0.548005
558,-1.40135,0.287535,-0.330921,0.553611
559,-1.52172,0.27104,-0.305187,0.532334
560,-1.70244,0.322165,-0.33036,0.511809
561,-2.68415,0.312365,-0.313312,0.530917
562,-2.2353,0.246033,-0.311721,0.513705
563,-1.38892,0.259016,-0.313374,0.529384
564,-1.68073,0.290247,-0.423495,0.512365
565,-1.53391,0.269563,-0.240701,0.530176
566,-1.79523,0.27131,-0.395667,0.57013
567,-1.55562,0.245698,-0.259294,0.51604
568,-1.21468,0.274096,-0.364008,0.509129
569,-1.416,0.267524,-0.272106,0.613875
570,-1.4904,0.242098,-0.324127,0.567154
571,-2.18535,0.30291,-0.328688,0.514531
572,-1.89565,0.284731,-0.265742,0.574076
573,-1.33422,0.333208,-0.369267,0.533539
574,-1.18684,0.253868,-0.32261,0.497501
575,-1.67134,0.229614,-0.328069,0.544425
576,-1.33539,0.249737,-0.367616,0.511252
577,-1.76855,0.294643,-0.327838,0.533105
578,-1.44928,0.272069,-0.267518,0.553074
579,-1.74445,0.286716,-0.27316,0.513308
580,-1.49427,0.258574,-0.264914,0.552604
581,-1.25001,0.259968,-0.29826,0.547038
