MDTU,S_B
188,1.00268
189,1.00217
190,1.00165
191,1.00047
192,1.00095
193,0.995981
194,0.998777
195,0.990978
196,0.997555
197,0.993656
198,0.993186
199,0.99095
200,0.994208
201,0.994208
202,0.996574
203,0.995323
204,1.00462
205,0.999619
206,0.998651
207,0.997248
208,0.998255
209,0.998759
210,1.0026
211,1.00164
212,1.00428
213,0.999158
214,1.00226
215,0.998544
216,1.00234
217,1.0025
218,1.00347
219,0.996965
220,0.998685
221,0.997099
222,1.00268
223,0.995859
224,1.00313
225,1.00081
226,0.99835
227,1.00342
228,1.00569
229,1.00569
230,1.00526
231,1.00147
232,0.998484
233,0.994717
234,0.996286
235,0.994449
236,1.00519
237,1.00501
238,1.00749
239,1.00427
240,1.00162
241,0.995786
242,0.99329
243,0.997371
244,0.997371
245,0.995469
246,1.00082
247,0.995499
248,1.00054
249,0.990136
250,0.999863
251,0.995469
252,1.00269
253,1.00253
254,1.00293
255,1.00248
256,0.991757
257,0.998059
258,0.997078
259,0.996437
260,0.997066
261,1.00703
262,1.00552
263,1.00732
264,1.00183
265,1.0045
266,1.00233
267,1.00579
268,0.990873
269,1.00008
270,0.996973
271,0.999647
272,0.997325
273,0.996826
274,0.999217
275,0.994769
276,1.00183
277,0.996277
278,0.990569
279,0.994714
280,1.00026
281,0.999255
282,0.997836
283,0.997836
284,1.00222
285,1.00331
286,0.999421
287,0.99887
288,0.996041
289,0.996041
290,0.996553
291,0.991623
292,0.986307
293,0.991572
294,0.992384
295,0.996276
296,0.993904
297,0.998849
298,0.996856
299,0.997736
300,0.999166
301,0.999166
302,0.985451
303,1.00643
304,0.99018
305,1.00064
306,1.0019
307,0.997638
308,0.997808
309,0.994859
310,0.993853
311,1.00478
312,1.00438
313,1.00145
314,0.999901
315,0.997932
316,0.995684
317,0.995684
318,0.998419
319,1.0032
320,0.998652
321,0.998456
322,1.00402
323,0.994286
324,1.00705
325,0.996727
326,0.996727
327,0.998914
328,0.994252
329,0.993765
330,0.998312
331,0.983597
332,0.992399
333,0.997971
334,0.995293
335,1.00581
336,0.993023
337,1.00313
338,0.992767
339,1.00648
340,1.00119
341,1.01067
342,1.00133
343,1.00244
344,0.998922
345,1.00345
346,1.00416
347,1.00475
348,0.998001
349,0.999998
350,0.999361
351,1.00008
352,0.994
353,0.993953
354,1.00059
355,0.998789
356,0.99571
357,0.9975
358,0.996703
359,0.992855
360,0.993836
361,0.994381
362,0.997778
363,0.992803
364,0.988128
365,0.990461
366,0.98642
367,0.996729
368,0.991338
369,0.996388
370,0.992394
371,0.995806
372,0.998478
373,1.00526
374,1.01121
375,1.00456
376,1.00107
377,1.00018
378,0.993392
379,0.996425
380,0.999265
381,0.998225
382,1.00724
383,1.00227
384,1.00088
385,0.99575
386,1.00102
387,1.00102
388,0.993885
389,0.99879
390,0.99879
391,1.00435
392,1.00302
393,0.999979
394,1.00126
395,0.999985
396,0.991451
397,0.992452
398,1.00421
399,1.0113
400,0.998371
401,0.997279
402,0.993926
403,0.992868
404,1.00693
405,1.00198
406,0.9943
407,1.00891
408,1.0089
409,1.00277
410,1.00938
411,1.011
412,0.998111
413,1.00157
414,0.995168
415,1.00261
416,0.995851
417,0.998694
418,1.00026
419,1.00373
420,0.993699
421,0.995776
422,0.990604
423,0.989925
424,1.00064
425,0.996382
426,1.00637
427,0.990483
428,0.992999
429,0.999977
430,0.992566
431,0.993584
432,0.995208
433,0.995208
434,1.0046
435,0.998837
436,1.00542
437,1.00048
438,1.0004
439,0.999235
440,0.999092
441,1.00466
442,1.00388
443,0.998358
444,0.99218
445,0.994806
446,0.996917
447,0.996572
448,1.00326
449,0.997115
450,0.993082
451,0.996275
452,1.00453
453,1.01205
454,1.00566
455,1.00425
456,1.0012
457,1.00699
458,1.01235
459,1.00422
460,1.00422
461,1.00146
462,1.00242
463,1.00083
464,1.00198
465,1.00549
466,1.00279
467,0.994913
468,0.998102
469,0.998139
470,0.994837
471,0.996373
472,1.00006
473,0.998765
474,0.998038
475,0.993878
476,0.997664
477,1.00256
478,0.999815
479,1.00032
480,1.00198
481,0.999936
482,1.00198
483,1.00771
484,1.00969
485,1.00969
486,0.998949
487,1.00183
488,1.00682
489,1.00032
490,1.00658
491,0.997518
492,1.0088
493,1.0088
494,0.999038
495,1.00572
496,1.00124
497,0.995203
498,0.994974
499,0.990289
500,0.999031
501,0.99501
502,0.997974
503,0.997487
504,0.998951
505,0.994844
506,1.00074
507,0.995366
508,1.00284
509,0.998605
510,1.00205
511,1.00404
512,0.998892
513,0.993981
514,0.996992
515,0.990732
516,0.998333
517,1.00471
518,0.995932
519,1.00355
520,1.00505
521,1.00045
522,0.999027
523,1.00431
524,1.00431
525,1.00181
526,0.998608
527,1.00292
528,1.00009
529,1.00457
530,1.00069
531,1.0029
532,0.998205
533,1.00244
534,1.00382
535,1.00116
536,1.00204
537,1.01099
538,1.0032
539,1.0032
540,1.0032
541,0.996451
542,0.994955
543,1.00305
544,1.00703
545,1.00462
546,0.994353
547,1.00013
548,1.00387
549,1.00071
550,1.00328
551,1.00353
552,0.998782
553,0.999662
554,0.994423
555,1.00135
556,1.00662
557,1.00662
558,0.992005
559,0.999418
560,0.995537
561,1.00653
562,0.998339
563,0.992298
564,0.993936
565,0.996655
566,1.00027
567,0.993534
568,0.995708
569,0.99153
570,0.996557
571,0.998612
572,1.00287
573,0.995812
574,1.00229
575,0.99275
576,0.997957
577,0.997191
578,1.00004
579,1.00013
580,0.997275
581,1.00037
582,1.00381
583,1.00719
584,1.00872
585,0.995413
586,1.00768
587,0.994333
588,0.995338
589,1.00045
590,0.994342
591,0.997406
592,0.996885
593,1.00112
594,0.998774
595,0.99517
596,0.999689
597,0.993389
598,0.988625
599,0.993001
600,0.988646
601,0.990515
602,0.995918
603,0.999541
604,0.99486
605,0.989226
606,0.987966
607,1.00022
608,1.00486
609,1.00503
610,1.00272
611,0.999377
612,0.998242
613,0.999746
614,0.999062
615,1.00156
616,1.00293
617,1.00514
618,1.00652
619,1.00297
620,1.0007
621,0.997326
622,0.994553
623,1.00259
624,0.99322
625,1.00219
626,1.00785
627,0.995404
628,1.00103
629,0.998985
630,0.995367
631,1.00172
632,0.987537
633,0.999341
634,0.995983
635,0.99714
636,0.9922
637,0.99628
638,0.989912
639,0.992748
640,0.992748
641,1.00101
642,0.986109
643,1.00161
644,0.997146
645,0.999478
646,1.00829
647,1.00505
648,0.991651
649,0.999364
650,0.999499
651,0.998727
652,1.00242
653,0.998027
654,0.989892
655,0.988615
656,0.996206
657,0.999141
658,0.998088
659,0.991013
660,0.995229
661,1.00165
662,0.997143
663,1.00032
664,1.0015
665,0.998882
666,1.001
667,1.00599
668,1.00599
669,1.00984
670,0.997577
671,1.00292
672,1.00392
673,1.00971
674,1.00961
675,1.00465
676,0.996152
677,0.995878
678,0.995878
679,0.99348
680,0.999557
681,0.998066
682,0.994807
683,0.99959
684,1.0054
685,1.0005
686,0.995963
687,1.00302
688,0.997496
689,1.00148
690,1.00033
691,0.997583
692,0.998421
693,1.00268
694,0.999754
695,0.999436
696,0.98954
697,0.993094
698,0.993094
699,0.994941
700,0.997296
701,1.0002
702,1.00018
703,0.999236
704,1.00749
705,1.00749
706,0.990661
707,0.998595
708,0.994804
709,0.993549
710,0.999245
711,1.00071
712,0.997859
713,0.990169
714,0.988525
715,0.989151
716,0.986981
717,0.995467
718,0.98403
719,0.99226
720,0.991108
721,0.990803
722,1.00079
723,1.00079
724,0.997563
725,0.995543
726,0.997011
727,1.00094
728,1.00855
729,0.996121
730,0.995397
731,0.997834
732,0.995973
733,0.998771
734,0.996752
735,0.999497
736,0.997349
737,0.998063
738,0.997039
739,1.00098
740,0.993475
741,0.998521
742,0.990286
743,0.990502
744,0.999483
745,0.996041
746,0.996041
747,1.00093
748,1.00002
749,1.00643
750,0.994689
751,0.997156
752,0.996392
753,1.00934
754,1.00396
755,1.00239
756,0.999861
757,0.997974
758,1.00551
759,1.00551
760,1.00749
761,0.997965
762,1.00378
763,0.998316
764,0.997769
765,0.987933
766,1.00056
767,0.997018
768,0.981298
769,0.990002
770,1.00368
771,1.00075
772,0.992163
773,0.998209
774,0.994648
775,0.993827
776,0.998756
777,0.998756
778,1.0013
779,1.00756
780,1.00695
781,0.993665
782,0.999643
783,1.0001
784,1.00503
785,0.992877
786,0.991854
787,0.994691
788,1.00086
789,0.999485
790,1.00327
791,1.00068
792,1.00996
793,1.0016
794,1.00028
795,1.00028
796,0.998925
797,1.00539
798,1.00539
799,1.00164
800,1.00534
801,1.00298
802,1.00426
803,0.997812
804,1.00063
805,1.00118
806,1.00585
807,1.00403
808,1.00721
809,1.00721
810,1.00471
811,1.00704
812,1.00174
813,1.00732
814,1.00504
815,0.998414
816,1.00077
817,0.998483
818,1.00171
819,0.993681
820,0.991677
821,0.996013
822,1.00357
823,0.99827
824,0.99788
825,1.00398
826,0.996987
827,0.997007
828,0.996617
829,1.00537
830,1.00233
831,1.00086
832,1.0027
833,0.997801
834,1.00393
835,0.997597
836,0.997597
837,0.996856
838,1.00309
839,1.00309
840,0.995728
841,0.992815
842,0.998898
843,0.999943
844,0.995258
845,0.995738
846,0.995333
847,0.991668
848,0.995812
849,0.993656
850,0.998851
851,0.993529
852,0.992411
853,0.997605
854,0.99537
855,0.990284
856,0.99698
857,1.00314
858,0.997303
859,0.997158
860,0.995341
861,0.997737
862,0.999643
863,1.00432
864,0.999808
865,0.994238
866,0.996567
867,1.00164
868,0.998794
869,1.00074
870,0.999596
871,0.993555
872,0.994707
873,0.998403
874,0.99488
875,0.991952
876,0.991556
877,0.994046
878,0.995271
879,0.992596
880,0.995315
881,0.996527
882,0.995649
883,0.993303
884,0.99765
885,1.00042
886,1.00232
887,1.00062
888,0.998733
889,0.997194
890,0.987906
891,0.999345
892,0.992811
893,1.00387
894,1.00177
895,1.00288
896,1.00288
897,1.01002
898,1.00883
899,0.998432
900,0.996867
901,1.00229
902,1.00375
903,0.997031
904,0.999201
905,1.00038
906,1.00038
907,0.99005
908,1.00705
909,1.00528
910,1.00524
911,1.00261
912,1.00227
913,1.00174
914,1.00155
915,1.00593
916,1.00453
917,1.00167
918,0.999949
919,0.994009
920,0.99613
921,0.999954
922,0.999613
923,1.00066
924,0.999317
925,0.9975
926,0.998325
927,1.00094
928,0.996487
929,0.995382
930,1.00142
931,1.00412
932,0.99801
933,0.999078
934,0.995233
935,0.993659
936,1.00082
937,0.991688
938,0.997691
939,0.990395
940,0.998767
941,0.990782
942,0.997275
943,0.999607
944,0.995413
945,0.988701
946,1.00247
947,1.00091
948,0.998427
949,0.9974
950,0.993125
951,1.00134
952,1.00004
953,1.00301
954,0.999793
955,1.00117
956,0.99868
957,1.00101
958,0.99291
959,0.99148
960,0.992418
961,0.99938
962,0.995264
963,0.990962
964,0.99965
965,0.994882
966,0.992712
967,0.992712
968,0.992237
969,0.991616
970,0.993453
971,0.991014
972,0.993959
973,0.99968
974,0.997315
975,1.00118
976,0.991888
977,0.99562
978,0.995111
979,1.00217
980,0.993925
981,1.00091
982,0.998339
983,1.00064
984,0.991293
985,0.994033
986,0.999158
987,0.99896
988,1.00052
989,1.00213
990,0.999215
991,1.0021
992,1.00115
993,1.00358
994,1.00358
995,0.997156
996,1.00197
997,1.0004
998,1.00844
999,1.00551
1000,0.993261
1001,0.994698
1002,0.995665
1003,0.99823
1004,0.991122
1005,0.999729
1006,0.995851
1007,0.999695
1008,0.998174
1009,0.994012
1010,0.993732
1011,0.996147
1012,0.995923
1013,0.998659
1014,0.995035
1015,0.998843
1016,0.994937
1017,0.990454
1018,0.994998
1019,0.990743
1020,1.00461
1021,0.999734
1022,0.999614
1023,0.996168
1024,1.00194
1025,0.999327
1026,0.993174
1027,0.996707
1028,0.996087
1029,0.994964
1030,0.999283
1031,0.997107
1032,0.994378
1033,0.990022
1034,0.997829
1035,0.997327
1036,0.999486
1037,0.995373
1038,1.00486
1039,0.998025
1040,1.00337
1041,0.996724
1042,1.00348
1043,1.00093
1044,1.00814
1045,1.00863
1046,0.998744
1047,0.997214
1048,0.994746
1049,0.994957
1050,1.00066
1051,1.00066
1052,1.00439
1053,1.00694
1054,1.00217
1055,1.0027
1056,1.0047
1057,1.0047
1058,1.00459
1059,0.992766
1060,0.988338
1061,0.995526
1062,0.999663
1063,0.998634
1064,0.994905
1065,0.997506
1066,0.9965
1067,0.995297
1068,0.999136
1069,1.00126
1070,0.994131
1071,1.00267
1072,1.0003
1073,0.999485
1074,1.00054
1075,0.997825
1076,1.00255
1077,1.00255
1078,0.998598
1079,1.00313
1080,1.00115
1081,1.00333
1082,1.00973
1083,0.99964
1084,0.991058
1085,0.995217
1086,0.997531
1087,0.985858
1088,0.995287
1089,0.987801
1090,0.991326
1091,0.9946
1092,1.00072
1093,0.999428
1094,0.999868
1095,1.00613
1096,1.0021
1097,1.00629
1098,1.00003
1099,0.998146
1100,0.998146
1101,1.00026
1102,1.00448
1103,1.00449
1104,1.00252
1105,0.99621
1106,0.99767
1107,0.999069
1108,0.991835
1109,0.996828
1110,1.00275
1111,1.00727
1112,1.00843
1113,0.99572
1114,1.00081
1115,0.997919
1116,0.988933
1117,0.996076
1118,0.997077
1119,1.00302
1120,1.01229
1121,1.00738
1122,1.01077
1123,1.01077
1124,1.00786
1125,1.0056
1126,1.00718
1127,1.00868
1128,0.99611
1129,1.00322
1130,0.996466
1131,0.997839
1132,0.996546
1133,1.00323
1134,0.994482
1135,1.0016
1136,0.997607
1137,1.00682
1138,0.999965
1139,1.00013
1140,1.00426
1141,0.996106
1142,0.999222
1143,0.993633
1144,0.997858
1145,0.992465
1146,0.994998
1147,0.99398
1148,0.995567
1149,1.00329
1150,0.99304
1151,0.993303
1152,0.992122
1153,0.997252
1154,1.00246
1155,1.00387
1156,1.00437
1157,1.00189
1158,1.00085
1159,1.00112
1160,0.99593
1161,0.997319
1162,0.996197
1163,0.993472
1164,0.998862
1165,1.00353
1166,1.00064
1167,0.999863
1168,1.00148
1169,0.997779
1170,1.00212
1171,0.991081
1172,0.996683
1173,0.993615
1174,0.993932
1175,0.994329
1176,0.993603
1177,0.991905
1178,0.994704
1179,0.995462
1180,0.992342
1181,0.989732
1182,0.990243
1183,0.99586
1184,1.00204
1185,1.00613
1186,1.00012
1187,0.996843
1188,0.997432
1189,1.0003
1190,1.00238
1191,1.00132
1192,0.999204
1193,1.00262
1194,0.995073
1195,0.989779
1196,0.997445
1197,0.999928
1198,0.995998
1199,0.991563
1200,1.00126
1201,1.0031
1202,0.993925
1203,1.00165
1204,1.00165
1205,1.00165
1206,0.997426
1207,1.00665
1208,1.00648
1209,1.00006
1210,0.995695
1211,0.995695
1212,0.999501
1213,1.00064
1214,1.00325
1215,1.00325
1216,1.00473
1217,0.99779
1218,1.00064
1219,0.999733
1220,1.00169
1221,1.0004
1222,1.00064
1223,0.996687
1224,1.00426
1225,1.00701
1226,1.00499
1227,1.00362
1228,1.00017
1229,0.999702
1230,1.00054
1231,1.00187
1232,1.00386
1233,1.00309
1234,0.993921
1235,0.997294
1236,0.992352
1237,0.997306
1238,1.00354
1239,1.00122
1240,1.00153
1241,0.999636
1242,0.992151
1243,0.992565
1244,1.00059
1245,1.00232
1246,0.992763
1247,0.998356
1248,1.00119
1249,0.99866
1250,1.00139
1251,1.00198
1252,1.00008
1253,0.997757
1254,1.00104
1255,0.997839
1256,0.99619
1257,1.00075
1258,1.0039
1259,1.00612
1260,1.00749
1261,1.00749
1262,1.0006
1263,1.00355
1264,0.99865
1265,1.00816
1266,0.997402
1267,0.997402
1268,0.9915
1269,0.993677
1270,0.991744
1271,0.990077
1272,1.00115
1273,0.995967
1274,1.00627
1275,1.00034
1276,0.99245
1277,1.00227
1278,1.00619
1279,1.00551
1280,1.00814
1281,1.00359
1282,1.00648
1283,0.99817
1284,1.00558
1285,1.00126
1286,0.997573
1287,1.00278
1288,1.00278
1289,1.00606
1290,1.00801
1291,1.0068
1292,1.00565
1293,1.00458
1294,1.00009
1295,1.00529
1296,0.993089
1297,0.991555
1298,0.995732
1299,0.99747
1300,1.00403
1301,1.00221
1302,1.00455
1303,1.00699
1304,1.00884
1305,1.00804
1306,1.00804
1307,1.00258
1308,0.998893
1309,0.998893
1310,1.00329
1311,0.998761
1312,1.00317
1313,1.00471
1314,1.00224
1315,1.0001
1316,0.999744
1317,0.999744
1318,0.992639
1319,0.994609
1320,0.997822
1321,0.995559
1322,0.999176
1323,1.00219
1324,1.00348
1325,1.00371
1326,0.999588
1327,1.00051
1328,0.995452
1329,0.998965
1330,0.987987
1331,0.993915
1332,0.99619
1333,0.993902
1334,0.99718
1335,0.99718
1336,0.998602
1337,1.00284
1338,0.995914
1339,0.998531
1340,1.00129
1341,0.998507
1342,0.998507
1343,1.01063
1344,1.00296
1345,1.0086
1346,1.00669
1347,1.00546
1348,1.00253
1349,1.00572
1350,1.00602
1351,1.00602
1352,1.00104
1353,1.00236
1354,0.999297
1355,1.00073
1356,1.00195
1357,0.998967
1358,0.994814
1359,0.996272
1360,0.996495
1361,1.00009
1362,0.999902
1363,1.00526
1364,0.999277
1365,1.00132
1366,0.999176
1367,1.00157
1368,0.994669
1369,0.997349
1370,0.997349
1371,1.00548
1372,1.00315
1373,1.00278
1374,1.00346
1375,0.99599
1376,1.0032
1377,1.00253
1378,1.01341
1379,1.00943
1380,1.0078
1381,1.007
1382,1.01112
1383,1.00601
1384,1.00211
1385,1.00187
1386,1.01081
1387,0.996244
1388,0.997922
1389,0.999043
1390,0.9963
1391,1.00025
1392,0.995681
1393,0.999777
1394,1.00561
1395,1.00803
1396,1.00803
1397,0.996766
1398,1.00496
1399,0.997973
1400,0.989695
1401,0.990949
1402,0.990949
1403,0.991411
1404,1.00446
1405,0.996007
1406,0.996565
1407,0.986886
1408,0.998604
1409,0.999462
1410,1.00096
1411,0.996189
1412,0.995217
1413,0.996029
1414,0.996943
1415,0.995519
1416,1.00685
1417,0.996822
1418,0.996445
1419,1.00026
1420,0.997037
1421,1.00196
1422,0.997557
1423,0.999172
1424,0.999172
1425,0.998612
1426,0.998612
1427,1.00137
1428,1.01006
1429,1.00345
1430,0.997823
1431,1.00485
1432,0.994994
1433,0.997923
1434,1.00143
1435,1.00146
1436,0.999959
1437,0.995971
1438,0.991337
1439,0.992875
1440,1.004
1441,1.01313
1442,0.995234
1443,1.00517
1444,1
1445,1.00539
1446,1.00068
1447,0.998889
1448,1.00114
1449,1.00128
1450,0.998947
1451,1.00266
1452,1.00239
1453,0.99941
1454,1.0045
1455,1.00407
1456,0.996884
1457,0.99711
1458,1.00514
1459,0.996614
1460,0.997694
1461,0.997197
1462,0.999445
1463,0.992313
1464,0.998958
1465,1.00107
1466,1.00303
1467,1.00706
1468,1.00706
1469,0.994565
1470,1.00059
1471,0.998168
1472,0.998168
1473,1.00142
1474,1.00172
1475,0.996617
1476,0.997478
1477,0.99813
1478,1.00479
1479,0.996893
1480,0.995505
1481,0.996315
1482,0.99479
1483,0.9904
1484,0.995369
1485,0.996355
1486,0.990885
1487,0.995828
1488,0.991706
1489,1.00426
1490,1.00193
1491,1.00067
1492,0.997866
1493,0.999355
1494,0.992142
1495,0.996596
1496,0.999449
1497,0.999449
1498,0.999449
1499,0.999578
1500,0.992561
1501,0.986125
1502,0.993768
1503,0.995008
1504,0.998108
1505,1.00061
1506,0.994714
1507,0.994359
1508,1.00225
1509,0.996216
1510,0.997281
1511,0.999677
1512,1.00124
1513,0.999309
1514,0.998894
1515,0.996068
1516,0.997474
1517,1.00452
1518,0.993759
1519,0.993759
1520,0.994148
1521,0.994265
1522,0.994663
1523,0.995288
1524,0.988789
1525,0.992034
1526,0.989922
1527,0.991022
1528,1.00226
1529,0.99924
1530,1.00793
1531,0.9965
1532,0.998818
1533,0.999358
1534,0.999186
1535,1.00547
1536,1.00272
1537,0.998336
1538,0.998336
1539,0.996498
1540,0.996958
1541,0.9942
1542,0.997585
1543,0.996189
1544,0.999554
1545,1.00731
1546,0.999521
1547,1.00348
1548,0.996837
1549,0.993799
1550,0.986062
1551,0.993563
1552,0.995458
1553,1.00424
1554,1.0064
1555,1.00331
1556,0.996946
1557,0.996139
1558,0.996942
1559,0.997679
1560,0.995304
1561,0.997913
1562,0.985808
1563,0.997667
1564,0.997769
1565,1.00096
1566,1.00051
1567,1.00072
1568,0.995506
1569,0.996994
1570,0.998366
1571,1.00077
1572,0.99068
1573,0.990508
1574,0.996257
1575,0.991219
1576,0.989711
1577,0.996686
1578,0.994495
1579,0.997108
1580,0.994878
1581,0.995441
1582,0.996971
1583,1.00466
1584,1.00365
1585,0.997063
1586,0.993427
1587,0.996223
1588,0.98922
1589,0.999659
1590,0.999755
1591,0.992752
1592,0.995576
1593,0.997765
1594,0.996515
1595,0.994951
1596,0.994951
1597,0.998548
1598,1.00785
1599,0.995499
1600,1.00718
1601,1.00718
1602,1.00744
1603,1.00641
1604,1.00441
1605,1.00838
1606,1.00291
1607,1.00312
1608,0.996985
1609,1.00102
1610,0.998925
1611,1.00156
1612,1.00051
1613,1.00268
1614,0.99206
1615,0.997133
1616,0.990586
1617,0.992496
1618,0.991056
1619,0.99319
1620,0.993443
1621,1.00263
1622,1.00696
1623,0.998605
1624,1.00155
1625,1.00037
1626,0.994086
1627,0.996261
1628,0.994641
1629,0.997507
1630,0.994617
1631,0.997777
1632,0.998696
1633,0.995722
1634,0.989469
1635,0.994807
1636,0.996053
1637,0.99666
1638,1.00249
1639,0.997872
1640,1.00271
1641,1.00258
1642,0.996544
1643,1.00391
1644,1.00074
1645,0.998413
1646,1.00233
1647,1.00149
1648,1.00514
1649,0.997996
1650,0.997113
1651,0.997668
1652,1.00205
1653,1.00451
1654,1.00647
1655,1.00053
1656,0.996995
1657,0.999104
1658,0.998881
1659,1.00104
1660,0.996967
1661,0.999448
1662,0.997331
1663,1.00148
1664,0.996153
1665,0.999655
1666,0.99415
1667,0.991766
1668,0.992639
1669,0.995035
1670,0.999384
1671,0.998141
1672,0.996621
1673,0.996448
1674,1.00009
1675,0.998757
1676,1.00203
1677,1.00397
1678,0.993006
1679,0.993883
1680,0.997696
1681,1.00122
1682,1.00122
1683,0.996508
1684,0.997389
1685,0.997942
1686,1.00112
1687,1.00472
1688,0.996906
1689,0.998048
1690,0.993406
1691,1.00222
1692,0.999449
1693,1.00717
1694,1.00681
1695,1.00775
1696,1.00469
1697,1.00717
1698,1.002
1699,1.00307
1700,0.997864
1701,1.00505
1702,1.00585
1703,1.00098
1704,1.00762
1705,1.00318
1706,1.00365
1707,1.014
1708,1.00533
1709,1.00423
1710,1.0002
1711,1.00233
1712,1.00041
1713,0.999527
1714,0.991163
1715,0.99199
1716,0.994374
1717,0.996264
1718,0.988378
1719,0.998801
1720,0.992327
1721,0.999345
1722,0.991865
1723,0.991865
1724,0.991865
1725,0.993223
1726,1.00489
1727,0.998723
1728,1.00222
1729,1.00701
1730,1.00456
1731,1.00586
1732,1.00163
1733,1.00746
1734,1.0076
1735,1.0076
1736,1.0048
1737,1.00158
1738,1.00438
1739,0.997307
1740,1.00084
1741,1.00531
1742,0.996281
1743,1.00077
1744,0.987451
1745,0.998837
1746,0.993272
1747,0.999219
1748,0.997231
1749,0.999973
1750,0.99464
1751,0.988395
1752,0.991706
1753,0.989317
1754,1.00122
1755,1.00981
1756,0.99925
1757,1.00512
1758,1.00159
1759,0.999671
1760,0.995719
1761,1.00036
1762,1.00286
1763,1.00803
1764,1.00204
1765,1.00204
1766,1.00677
1767,0.99592
1768,1.00468
1769,0.996277
1770,0.997757
1771,1.00707
1772,1.00189
1773,1.0065
1774,1.0065
1775,1.00859
1776,1.00486
1777,1.00763
1778,0.994306
1779,0.998902
1780,1.00265
1781,1.00429
1782,1.00656
1783,1.00125
1784,1.00125
1785,0.994855
1786,1.00332
1787,1.00483
1788,0.99823
1789,0.999203
1790,0.993058
1791,0.984189
1792,0.993775
1793,0.994731
1794,0.997223
1795,1.00637
1796,0.99947
1797,1.00033
1798,0.999138
1799,0.997074
1800,0.99793
1801,0.99793
1802,0.991722
1803,0.99909
1804,0.985132
1805,0.994182
1806,0.990538
1807,0.999433
1808,1.00215
1809,0.998537
1810,1.00034
1811,1.01205
1812,1.01876
1813,1.00688
1814,1.00453
1815,1.00397
1816,1.00006
1817,1.00006
1818,1.00006
1819,1.0016
1820,1.00381
1821,1.00624
1822,1.00328
1823,1.00691
1824,1.00278
1825,1.00278
1826,1.00039
1827,0.999827
1828,1.00414
1829,0.996222
1830,0.996222
1831,0.994513
1832,0.993939
1833,1.0006
1834,1.00209
1835,1.00458
1836,1.00153
1837,0.99458
1838,1.00292
1839,0.994387
1840,1.00039
1841,0.996507
1842,1.00339
1843,0.994738
1844,0.994596
1845,0.996841
1846,0.995695
1847,0.996063
1848,0.994892
1849,0.994099
1850,0.990782
1851,0.999003
1852,0.99959
1853,0.995803
1854,0.993886
1855,0.995154
1856,0.991745
1857,0.995477
1858,0.998262
1859,1.00114
1860,0.999196
1861,0.991971
1862,1.00083
1863,1.00309
1864,0.998715
1865,0.99732
1866,0.988551
1867,1.00539
1868,0.991215
1869,0.999535
1870,0.997276
1871,0.994315
1872,0.996723
1873,0.995469
