MDTU,0,2,4,6,8,10
10,15.757305,15.688841,15.571342,15.505694,15.502251,15.374182
20,15.968237,15.882797,15.643768,15.552092,15.422289,15.388832
30,16.214939,16.154547,15.967736,15.835685,15.767542,15.753443
40,15.682569,15.639115,15.565124,15.438828,15.403363,15.341512
50,15.419722,15.307257,15.226103,15.212815,15.099912,15.083105
60,15.479713,15.409901,15.328844,15.310598,15.292968,15.251174
70,15.7311,15.700898,15.56713,15.534196,15.351147,15.343537
80,15.472081,15.419081,15.355702,15.353956,15.274365,15.240129
90,15.05352,14.991907,14.907838,14.859687,14.735591,14.672072
100,15.357987,15.261479,15.208506,15.079835,15.052437,15.027911
110,15.618579,15.516438,15.14513,15.077016,14.887964,14.841467
120,15.376588,15.254349,15.211148,15.12363,15.082866,14.976981
130,15.639451,15.561647,15.333155,15.24395,15.183366,15.12465
140,15.661058,15.553715,15.304141,15.295016,15.275332,15.231226
150,15.332806,15.264872,15.153824,15.110395,15.068614,15.002888
160,15.671511,15.542688,15.497897,15.476715,15.437781,15.429708
170,15.81869,15.618386,15.599141,15.568758,15.505371,15.314134
180,15.049407,14.967397,14.960564,14.954294,14.900614,14.893753
190,15.602679,15.409329,15.309734,15.230823,15.220982,15.178127
200,15.507131,15.475823,15.412626,15.355541,15.278982,15.26995
210,15.509328,15.415626,15.125519,15.065296,15.050871,15.035784
220,15.293939,15.225882,15.197937,15.163239,15.136528,15.130039
230,15.634242,15.572078,15.523727,15.50501,15.456558,15.422123
240,15.838764,15.666233,15.12464,15.023423,14.983912,14.963987
250,15.258563,15.141555,15.071715,15.020161,15.013897,14.996695
260,16.231039,16.088523,15.46562,15.433187,15.38859,15.376491
270,15.201044,15.180442,15.077669,15.023616,14.990956,14.96202
280,16.158779,16.066069,15.741557,15.724421,15.716289,15.598286
290,15.186719,15.039708,14.962364,14.878626,14.847304,14.764058
300,16.163573,15.878015,15.805142,15.619017,15.541995,15.518288
310,15.925384,15.781848,15.606483,15.412224,15.264284,15.199777
320,15.932075,15.737068,15.438318,15.318227,15.092206,15.076934
330,15.739866,15.644737,15.570707,15.526055,15.453862,15.449695
340,16.639039,16.547014,15.754368,15.73684,15.730859,15.6496
350,15.899787,15.847248,15.562707,15.554112,15.505859,15.501851
360,15.559417,15.53202,15.520781,15.421914,15.41464,15.278486
370,16.429612,16.14036,15.75612,15.622149,15.576448,15.488511
380,16.016223,15.898576,15.883923,15.829275,15.674217,15.631145
390,15.949472,15.919298,15.723083,15.677333,15.537528,15.510498
400,16.414987,16.338462,16.287863,16.229821,16.21182,16.151106
410,16.8377,16.663342,16.472454,16.452414,16.445184,16.421961
420,17.070833,16.940642,16.414225,16.36686,16.315832,16.298835
430,17.166378,17.01214,16.504135,16.451079,16.367929,16.340181
440,16.940386,16.836569,16.226541,16.124401,16.089696,16.049368
450,16.253401,16.238315,16.176648,16.128324,15.864849,15.815531
460,15.842336,15.715601,15.600083,15.555438,15.506531,15.477596
470,16.094912,16.055658,15.99656,15.950381,15.519945,15.487135
480,15.289088,15.245392,15.140466,15.08757,15.070525,15.051893
490,15.823801,15.702717,15.511289,15.457343,15.382877,15.26902
500,15.375329,15.290595,15.286926,15.255311,15.21568,15.158865
510,15.52068,15.330223,15.26278,15.245301,15.20301,15.133577
520,15.260641,15.179248,15.15282,15.144703,15.12691,15.083237
530,16.392502,16.308441,15.71871,15.47582,15.466658,15.444052
540,16.706596,16.302182,16.204336,16.13859,16.039183,15.984073
550,16.773696,16.696177,16.379407,16.348754,16.315522,16.213817
560,15.963545,15.953485,15.850016,15.820636,15.719649,15.647672
570,16.604798,16.573613,16.426451,16.401034,16.253125,16.138525
580,15.838642,15.745138,15.63335,15.602371,15.572206,15.547411
590,15.787091,15.705486,15.610314,15.586315,15.472852,15.440057
600,15.814494,15.599659,15.526944,15.493384,15.369288,15.357566
610,16.986077,16.888941,16.534154,16.486437,16.279995,16.238437
620,17.056054,16.557868,16.490935,16.201127,16.180634,16.168114
630,16.296223,16.207424,16.203028,16.030486,15.997858,15.974155
640,15.388703,15.302196,15.269951,15.218368,15.185005,15.174004
650,17.368751,17.067257,16.318155,16.226283,16.095137,15.999798
660,16.626995,16.329832,16.32481,16.280086,16.228085,16.157078
670,16.987082,16.929512,16.855764,16.733645,16.665499,16.556549
680,16.851417,16.708222,16.607776,16.557071,16.491003,16.378867
690,17.18675,17.025924,16.949363,16.816713,16.806666,16.626144
700,17.151034,17.052247,16.937598,16.783397,16.668942,16.617903
710,16.845356,16.609059,16.402858,16.299586,16.292046,16.049728
720,17.476459,17.094521,16.339911,16.297477,16.129949,16.06615
730,16.865437,16.745792,16.549153,16.425168,16.404536,16.324001
740,16.638277,16.345584,16.301769,16.157872,16.119609,16.091213
750,16.712718,16.603357,16.271757,16.219886,16.191846,16.100296
760,16.651363,16.487125,16.350274,16.188466,16.052975,16.052441
770,16.292141,16.251744,16.240179,16.217706,16.215677,16.195132
780,16.524057,16.453414,16.147762,16.138462,16.011369,16.003238
790,16.426981,16.345676,16.225766,16.099626,16.060153,16.013725
800,16.101287,16.038908,15.863721,15.821395,15.716943,15.704679
810,16.24871,16.228295,16.026574,15.946575,15.883766,15.853972
820,16.691571,16.447797,16.098906,16.018282,16.004385,15.913505
830,16.386064,16.068111,16.005914,15.835931,15.74694,15.685055
840,15.914994,15.772519,15.535123,15.488785,15.464477,15.441758
850,15.932016,15.826571,15.603276,15.576409,15.547298,15.534356
860,16.122387,15.980642,15.880807,15.864149,15.62862,15.597229
870,16.180375,16.071343,15.987217,15.865105,15.70879,15.680333
880,16.554661,16.471366,16.148727,16.077927,16.022101,16.015674
890,16.282718,16.1675,15.869646,15.819202,15.805413,15.784054
900,15.518612,15.491861,15.397977,15.363146,15.341433,15.324509
910,16.354444,16.280386,16.201916,16.115983,16.019057,15.933903
920,15.834556,15.782525,15.756425,15.692194,15.661226,15.584917
930,16.10222,16.037495,16.030178,15.865481,15.804479,15.774545
940,16.891474,16.843353,16.495875,16.471563,16.420947,16.401229
950,16.018442,16.00845,15.894132,15.859927,15.667854,15.57483
960,17.490849,17.407016,16.208945,16.17914,16.088911,15.921432
970,16.491264,16.397962,16.372084,16.295902,16.22835,16.162882
980,16.584836,16.469934,16.401709,16.313366,16.287405,16.234412
990,17.236004,16.861023,16.307979,16.19115,16.163437,16.161682
1000,17.132681,16.998594,16.379985,16.263466,16.254221,16.191666
1010,16.445357,16.336042,16.258014,16.225723,16.171432,16.131781
1020,16.576666,16.435565,16.149215,16.056035,15.983968,15.971477
1030,16.258012,16.16446,16.016258,15.969402,15.665985,15.619453
1040,16.237095,16.079164,16.039251,15.923093,15.875082,15.871787
1050,16.582036,16.517965,16.420445,16.196832,15.878817,15.84514
1060,15.845371,15.794698,15.66131,15.628523,15.607359,15.586435
1070,15.598343,15.455204,15.416886,15.362149,15.286316,15.155898
1080,15.479139,15.352374,15.286145,15.268614,15.25063,15.089386
1090,15.073279,15.060589,14.975611,14.946814,14.902468,14.876948
1100,15.834828,15.679686,15.593742,15.574886,15.158095,15.128122
1110,15.50622,15.201436,15.050223,15.047083,14.915323,14.889927
1120,15.38926,15.387224,15.317674,15.275824,15.121114,15.068128
1130,15.452573,15.422342,15.351553,15.345539,15.286371,15.201192
1140,15.175968,15.138955,15.091169,15.089368,15.016893,15.01022
1150,15.215906,15.047811,14.794507,14.73929,14.733046,14.68825
1160,15.279556,15.264209,15.160607,15.13572,15.101253,15.055706
1170,15.461263,15.28874,15.241613,15.090583,15.080353,15.043372
1180,15.169475,15.105913,14.971877,14.871185,14.84889,14.786864
1190,15.532412,15.409541,15.333349,15.297768,15.231599,15.145014
1200,15.397748,15.35008,15.324609,15.277876,15.275009,15.155592
1210,15.373171,15.279405,15.229192,15.21573,15.109342,15.065589
1220,15.346296,15.289243,15.236088,15.219564,15.182287,15.09391
1230,15.366064,15.236358,15.072993,15.01014,14.863706,14.850222
1240,15.370465,15.277037,14.935681,14.873368,14.852743,14.83798
1250,15.390155,15.273153,15.155124,15.0201,14.973686,14.941257
1260,15.305786,15.182078,14.998022,14.97143,14.922669,14.89901
1270,15.381199,15.318322,15.13687,15.048444,15.016308,14.96995
1280,15.181511,15.085057,15.080103,14.988043,14.980785,14.958557
1290,15.826901,15.72044,15.576018,15.529436,15.442509,15.42843
1300,15.41376,15.380821,15.323801,15.300425,15.209963,15.181511
1310,14.910043,14.838558,14.824895,14.805524,14.790601,14.785922
1320,15.243371,15.09157,15.0417,14.994312,14.959586,14.905944
1330,15.062358,15.033173,15.003738,14.943705,14.92415,14.884603
1340,15.408134,15.262483,15.237031,15.093938,15.011202,14.915732
1350,14.940966,14.928947,14.891797,14.835263,14.791095,14.74505
1360,15.237305,15.148812,15.116206,15.07076,15.022394,14.976395
1370,15.41207,15.397882,15.275757,15.234475,15.046122,15.021848
1380,15.479425,15.389847,15.258028,15.174481,15.169143,15.082614
1390,15.51232,15.234833,15.194427,15.173441,15.123614,15.095841
1400,16.104354,15.972088,15.933289,15.816885,15.64962,15.58527
1410,15.28549,15.065661,15.049978,15.018575,14.943354,14.919
1420,15.080961,15.032751,14.992342,14.943547,14.928234,14.862643
1430,15.223087,15.190333,15.162263,15.096889,14.96137,14.955503
1440,15.390231,15.33968,15.317522,15.246992,15.211525,15.184282
1450,16.119439,15.938888,15.656488,15.634816,15.492175,15.396336
1460,15.685268,15.637137,15.540334,15.434092,15.415676,15.370287
1470,15.316303,15.178468,15.102575,14.997486,14.990416,14.915234
1480,15.592071,15.411337,15.364262,15.269601,15.113609,15.041313
1490,15.921137,15.746159,15.674445,15.599309,15.537388,15.407297
1500,15.135116,15.087778,15.00649,14.989323,14.952361,14.914562
1510,15.67857,15.617877,15.547529,15.424999,15.279369,15.137051
1520,15.276435,15.209923,15.110183,15.03124,14.979483,14.973956
1530,15.574893,15.429294,15.251567,15.013316,14.984087,14.959017
1540,15.453759,15.319049,15.24862,15.110883,15.096518,14.94589
1550,15.203376,15.081299,15.032408,14.984963,14.89484,14.859422
1560,15.171282,15.147478,15.009123,14.993263,14.937192,14.891882
1570,15.613754,15.457406,15.258727,15.226506,15.194804,15.164536
1580,16.235138,15.943835,15.623771,15.494371,15.198779,15.146113
1590,15.305107,15.221954,15.143068,15.069442,15.003822,14.966199
1600,15.660505,15.578387,15.283575,15.158001,15.155501,15.053775
1610,15.495623,15.384023,15.048931,14.962961,14.847097,14.787739
1620,15.552363,15.441511,14.945703,14.864408,14.850609,14.835972
1630,15.25624,15.196026,14.900538,14.83601,14.804121,14.756381
1640,15.424866,15.32979,14.965981,14.843482,14.837069,14.828063
1650,15.807158,15.679482,15.351729,15.223168,15.108973,15.101865
1660,15.729643,15.531009,15.503426,15.485872,15.459511,15.391605
1670,16.307847,16.234243,15.796462,15.731014,15.642972,15.576229
1680,15.443284,15.351645,15.319755,15.278617,15.269223,15.239779
1690,15.822417,15.783229,15.699989,15.693842,15.653919,15.6241
1700,15.702918,15.624018,15.583498,15.453804,15.417818,15.337724
1710,15.928774,15.729687,15.476915,15.455115,15.414369,15.363285
1720,16.096618,15.904106,15.850028,15.8249,15.747401,15.678002
1730,16.450309,16.322457,16.184746,16.112442,16.005849,15.923824
1740,16.440611,16.358037,16.243354,16.128818,15.984654,15.959526
1750,15.777351,15.68692,15.40877,15.246606,15.198316,15.168979
1760,15.030662,14.976721,14.94993,14.839309,14.830917,14.823792
1770,16.054967,15.876668,15.364877,15.352254,15.294412,15.281176
1780,15.452529,15.36855,15.158074,15.139431,15.121167,15.084068
1790,15.63706,15.444636,15.436845,15.328586,15.041367,14.97202
1800,15.796989,15.590377,15.182447,15.140795,15.126797,15.07736
1810,15.57299,15.48676,15.200894,15.127755,15.087642,15.08666
1820,15.90395,15.689028,15.517572,15.512948,15.481679,15.424904
1830,16.063678,16.005109,15.472572,15.405345,15.317898,15.29215
1840,16.15016,16.025003,15.708224,15.700898,15.630294,15.583295
1850,15.567703,15.415902,15.313316,15.268089,15.228998,15.15857
1860,15.135521,15.102327,15.073735,14.988817,14.983528,14.935609
1870,15.618387,15.500371,15.441284,15.330577,15.130554,15.034781
1880,15.468344,15.425616,14.999858,14.878624,14.849161,14.827076
1890,15.670421,15.572356,15.431138,15.383666,15.172522,15.141078
1900,15.520486,15.326939,15.173614,15.138767,15.112381,15.101064
1910,16.297434,16.098381,15.55464,15.47044,15.298322,15.253686
1920,15.916131,15.815485,15.381926,15.292667,15.260368,15.187851
1930,15.760604,15.727092,15.633025,15.574049,15.571038,15.418839
1940,15.34219,15.294855,15.239045,15.229365,15.195938,15.111979
1950,15.721959,15.615625,15.480944,15.422705,15.257117,15.210613
1960,15.345811,15.176606,15.090298,15.079763,15.073831,14.961272
1970,15.618091,15.425131,15.201249,15.139605,15.102135,15.037101
1980,15.30531,15.282926,15.259932,15.216226,15.124083,15.104296
1990,15.435989,15.260913,15.155459,15.064209,14.896734,14.885481
2000,15.188714,15.104424,14.883674,14.867688,14.830023,14.799991
2010,15.51952,15.459083,15.319945,15.240125,14.990182,14.94672
2020,15.081056,15.054117,15.006595,15.002244,14.990502,14.949263
2030,15.269949,15.147446,14.873323,14.81252,14.801933,14.738539
2040,15.167803,15.158255,15.121697,15.05052,14.995836,14.977149
2050,15.443674,15.359484,15.264954,15.186004,15.105974,15.066679
2060,15.78447,15.675952,15.627664,15.457277,15.268788,15.235951
2070,15.737952,15.592003,15.410499,15.345374,15.322781,15.286604
