MDTU,0,2,4,6,8,10
10,0.00172457,0.00315895,0.00479536,0.00550347,0.00578146,0.00656088
20,0.00384724,0.00431879,0.00499546,0.00538985,0.00702334,0.00718531
30,0.0036455,0.00392853,0.00469986,0.00585602,0.00660599,0.00731962
40,0.00308993,0.00422808,0.00479293,0.00562168,0.00702022,0.00756504
50,0.00344043,0.00361628,0.00499686,0.00558052,0.00695531,0.0075421
60,0.00384401,0.00441169,0.00500374,0.00607979,0.00667068,0.00787602
70,0.00413378,0.00445657,0.0049292,0.00596042,0.00728505,0.00764797
80,0.00377904,0.00444941,0.00469572,0.00533723,0.00628901,0.00738171
90,0.00441716,0.00489076,0.00580099,0.00664707,0.0081402,0.00848471
100,0.00213313,0.00259957,0.00333014,0.00532483,0.0059392,0.00689998
110,0.00387987,0.004799,0.00516587,0.00608487,0.00782121,0.00794694
120,0.00514357,0.0057322,0.00626155,0.0069259,0.00812813,0.00885287
130,0.00525817,0.00541604,0.0064946,0.00745996,0.00894557,0.00967758
140,0.0037118,0.00471211,0.00571657,0.00641433,0.00779757,0.00844325
150,0.00452008,0.00559575,0.00609899,0.00654726,0.00824211,0.00884884
160,0.00293911,0.00361387,0.00524208,0.00576571,0.00689967,0.00735396
170,0.00317171,0.00365283,0.00446673,0.00531736,0.00600346,0.00708875
180,0.00324406,0.00465576,0.00481284,0.00569659,0.00633792,0.00780659
190,0.00345989,0.00415698,0.00631475,0.00664359,0.00772435,0.0081735
200,0.00437473,0.00549167,0.0059878,0.00638899,0.0074904,0.0079876
210,0.00331974,0.00412094,0.00496252,0.00516874,0.00691461,0.00739714
220,0.00243478,0.0038445,0.00504325,0.00574227,0.00673545,0.00699026
230,0.00269976,0.00383145,0.0042571,0.00455103,0.00553467,0.00661735
240,0.00341056,0.00376741,0.00428588,0.0054274,0.00647426,0.00660772
250,0.00262624,0.0035331,0.0047248,0.00554481,0.00625895,0.00652677
260,0.00387858,0.0042151,0.00507272,0.00630566,0.00640835,0.00679588
270,0.00423113,0.00475406,0.00526465,0.0054563,0.00668124,0.00695907
280,0.00457525,0.00509429,0.00540541,0.00661993,0.00717118,0.00758809
290,0.00391836,0.00438027,0.00522202,0.00663484,0.00698379,0.00737908
300,0.0039684,0.00479026,0.00589654,0.00641107,0.00756303,0.00788023
310,0.00414423,0.00515389,0.00609869,0.00657896,0.00816186,0.00834643
320,0.00374594,0.00463239,0.00605325,0.00661449,0.00745668,0.0076851
330,0.00380208,0.00430886,0.00487206,0.00660494,0.0070757,0.00742422
340,0.00423165,0.00459415,0.00516862,0.00576847,0.00733177,0.00766577
350,0.00275871,0.00455643,0.00545036,0.00605094,0.00745262,0.00760589
360,0.00335732,0.00434332,0.0048395,0.00645522,0.00750413,0.00795188
370,0.00424762,0.00464566,0.00585456,0.00665835,0.00738101,0.00780357
380,0.00168675,0.00226085,0.00351764,0.00439008,0.00532808,0.00623869
390,0.00399264,0.00543472,0.00587335,0.00669663,0.00763958,0.00817817
400,0.00524448,0.0056318,0.00650615,0.00740227,0.00878444,0.00891592
410,0.00524091,0.00625101,0.00656295,0.00724342,0.00846707,0.00885908
420,0.00526564,0.00591053,0.00626092,0.00692318,0.00825379,0.00905008
430,0.00549375,0.00583259,0.00664461,0.00723091,0.00865246,0.00899441
440,0.00520419,0.00537909,0.00690401,0.00697857,0.00866425,0.00911268
450,0.00503681,0.00541356,0.00610384,0.00688376,0.00810491,0.00886053
460,0.00526325,0.00559039,0.00662236,0.00737412,0.00855534,0.00919921
470,0.00455181,0.00480944,0.00639033,0.00673998,0.00814232,0.00858914
480,0.00518817,0.00541766,0.00662005,0.0072877,0.00853967,0.00938437
490,0.00518078,0.00565478,0.00667468,0.00736184,0.0087138,0.00924554
500,0.00506127,0.00558457,0.00680633,0.00742361,0.00820368,0.00876054
510,0.00522324,0.00570155,0.00697152,0.0071606,0.00866163,0.00921566
520,0.0048791,0.00562506,0.00653416,0.00728483,0.00847952,0.00908601
530,0.00486877,0.00535497,0.0065163,0.00714621,0.00841631,0.0091073
540,0.00502775,0.00599688,0.00640064,0.00739519,0.0085814,0.00906506
550,0.00414805,0.00524396,0.00537765,0.00619584,0.00745451,0.00794427
560,0.00469187,0.00526163,0.00546201,0.00619937,0.00744555,0.00760762
570,0.00363907,0.00422892,0.00509381,0.00618793,0.00710856,0.00765496
580,0.00340062,0.00403475,0.00481822,0.00552339,0.00633242,0.00716139
590,0.00313951,0.00386445,0.00480742,0.00595983,0.00630465,0.0070045
600,0.00375627,0.00418794,0.0051188,0.00608429,0.00693753,0.00702602
610,0.00353258,0.00414796,0.00483331,0.0055717,0.00647118,0.00697375
620,0.00406284,0.00486144,0.00558322,0.00630475,0.00734784,0.00802078
630,0.00377184,0.00463959,0.00495962,0.0058718,0.0071655,0.00751969
640,0.00317165,0.00427337,0.00498973,0.00561301,0.00646351,0.00735304
650,0.00153382,0.00336491,0.00422345,0.00538557,0.00569069,0.00667322
660,0.00212584,0.00356225,0.00384754,0.004724,0.0056529,0.00628442
670,0.0025931,0.00368808,0.00461057,0.00531704,0.00655876,0.00687902
680,0.00323117,0.00349274,0.00514146,0.00575019,0.00716475,0.00745337
690,0.00250589,0.00300239,0.00408251,0.00502888,0.00577785,0.00663553
700,0.00314777,0.00342378,0.00503635,0.0053509,0.00592903,0.00647232
710,0.00174541,0.00208995,0.00241419,0.00324158,0.0051756,0.00562754
720,0.00153637,0.00209775,0.00291737,0.0037812,0.00415836,0.00558594
730,0.00212897,0.00285263,0.00305222,0.00440121,0.00604433,0.00655841
740,0.0033489,0.00439266,0.00492224,0.00548934,0.00691535,0.00719132
750,0.00279988,0.00423,0.00453229,0.00576675,0.00660871,0.00680706
760,0.00251339,0.00297978,0.00464586,0.00514748,0.00533141,0.00727338
770,0.00239158,0.00408096,0.00468332,0.00690281,0.0071281,0.00769014
780,0.00364154,0.00442644,0.0057899,0.00642152,0.00705263,0.0074447
790,0.00337884,0.00429899,0.00476312,0.00547702,0.00704435,0.00725512
800,0.00403485,0.00448466,0.00548509,0.00625016,0.00712051,0.00754785
810,0.00394916,0.00454488,0.00510552,0.00592995,0.00724337,0.0074611
820,0.00356347,0.00389559,0.00492362,0.00570763,0.00736038,0.00795125
830,0.00316725,0.00400927,0.00504977,0.0060398,0.00695012,0.00770825
840,0.00384307,0.0040618,0.00528554,0.00597624,0.00758174,0.00796927
850,0.00425749,0.00496252,0.00577985,0.00607685,0.00758991,0.00784211
860,0.00341614,0.00382341,0.00548112,0.0061158,0.0074176,0.00791592
870,0.0024903,0.00361554,0.00426127,0.00520888,0.00570006,0.00647711
880,0.00226779,0.00269396,0.00350262,0.0046693,0.00542757,0.00608329
890,0.00244451,0.00316421,0.00376979,0.00421815,0.00516321,0.00651691
900,0.00262876,0.00296987,0.00332283,0.00391917,0.0041466,0.00491585
910,0.00240897,0.00311455,0.00362267,0.0044006,0.00505022,0.00550615
920,0.00213852,0.00264083,0.0039441,0.00446836,0.00557458,0.00628482
930,0.00312089,0.00323802,0.00404411,0.00501548,0.00633545,0.00656385
940,0.00259352,0.00433107,0.00455036,0.00574025,0.00660632,0.00702596
950,0.0026459,0.00343651,0.00368279,0.00458644,0.00561614,0.00633423
960,0.00279482,0.00353763,0.00513444,0.00567997,0.00611384,0.00628719
970,0.00276337,0.00354547,0.00420021,0.00507632,0.00562771,0.00625297
980,0.00262443,0.00324192,0.00382219,0.00407674,0.00545015,0.00559841
990,0.00187282,0.00250292,0.00343829,0.00384288,0.00438678,0.00462861
1000,0.00161681,0.00300462,0.00334795,0.00417979,0.00464444,0.00529213
1010,0.00165332,0.00305167,0.00339923,0.00424418,0.00464222,0.00558408
1020,0.00242662,0.00297748,0.00387558,0.00461956,0.00489828,0.00554397
1030,0.00190266,0.0028235,0.00392597,0.00458837,0.00498412,0.00560226
1040,0.00371095,0.00407507,0.00419421,0.00466137,0.0056244,0.00606429
1050,0.00317091,0.00394635,0.0044868,0.00508743,0.00600767,0.00637253
1060,0.0032742,0.00383193,0.00490946,0.00536934,0.00615077,0.00644429
1070,0.00124143,0.00231633,0.00283561,0.00362254,0.00504612,0.0061445
1080,0.00297978,0.00317848,0.00396493,0.00447145,0.00530148,0.00610024
1090,0.00149232,0.00177079,0.00294207,0.00414264,0.00530746,0.00619399
1100,0.00354318,0.00403812,0.00472392,0.00582171,0.00617637,0.00701606
1110,0.00382367,0.00415156,0.00508473,0.00619602,0.0069586,0.00738799
1120,0.00407376,0.00443035,0.00557284,0.00652136,0.00798417,0.00825551
1130,0.00359461,0.00452934,0.0052927,0.00585148,0.00715822,0.00774225
1140,0.00319873,0.00447726,0.00553826,0.00596628,0.00718527,0.00747182
1150,0.00287882,0.00394363,0.00436499,0.00490554,0.00574344,0.00677154
1160,0.00182122,0.00303904,0.00403532,0.00469921,0.00558821,0.00605377
1170,0.00273427,0.00349305,0.00373705,0.0055144,0.00627683,0.00658616
1180,0.00231107,0.00260988,0.00297906,0.00449598,0.00529677,0.00596585
1190,0.00238391,0.00328517,0.00472196,0.005268,0.00621106,0.00656616
1200,0.0029241,0.00380267,0.00436322,0.00477635,0.00570244,0.00646248
1210,0.00223699,0.00300252,0.00379762,0.00436651,0.00584169,0.00622044
1220,0.00205404,0.00327868,0.00391579,0.0047632,0.00575536,0.00642193
1230,0.00173719,0.00348854,0.00370498,0.00445024,0.00544204,0.00623119
1240,0.0024847,0.00336305,0.00470466,0.00615755,0.006645,0.00707035
1250,0.00227586,0.00324751,0.00404704,0.00442539,0.00582911,0.0063281
1260,0.0027119,0.00296366,0.00393197,0.00501057,0.00602696,0.00663816
1270,0.0023285,0.00341002,0.00394559,0.00579086,0.00701515,0.00723671
1280,0.00236471,0.00403977,0.00479795,0.00539125,0.00641808,0.00684015
1290,0.00272347,0.00353476,0.00439763,0.00534531,0.00598512,0.00645303
1300,0.00140375,0.00222245,0.00245374,0.00501149,0.00551417,0.00622902
1310,0.00345921,0.00369559,0.00467247,0.00536565,0.00625225,0.00663207
1320,0.00264422,0.00305928,0.00370995,0.00462845,0.0054827,0.00642088
1330,0.00165733,0.00231931,0.00279102,0.00447936,0.00508041,0.0061245
1340,0.0012703,0.0022896,0.00338372,0.00373817,0.00486417,0.00542811
1350,0.00117125,0.00181363,0.00196127,0.00310883,0.00519881,0.00558487
1360,0.00161777,0.00209146,0.00294359,0.00409025,0.00487044,0.00557918
1370,0.00160036,0.00238919,0.00352827,0.00424312,0.00483008,0.00665265
1380,0.000430656,0.0010952,0.00226656,0.00300543,0.00445196,0.00460328
1390,0.00198803,0.00238621,0.00249847,0.00306323,0.00542638,0.00620259
1400,0.0043403,0.00459333,0.0050442,0.00593162,0.00669679,0.00705437
1410,0.00282844,0.00419949,0.00465208,0.00528308,0.00662262,0.00693982
1420,0.00178068,0.00242111,0.00337729,0.00357475,0.00532446,0.00582335
1430,0.00328762,0.00425269,0.00473138,0.00620246,0.00693174,0.0073194
1440,0.00276793,0.00428778,0.00647801,0.00684492,0.00722227,0.007815
1450,0.00230542,0.00318062,0.00404091,0.00626846,0.00659143,0.0070286
1460,0.00273596,0.00333487,0.00472456,0.00590969,0.00636424,0.00688274
1470,0.00192571,0.00354803,0.00394817,0.00492068,0.00541381,0.00646845
1480,0.00193615,0.00296312,0.00453506,0.00522283,0.00584046,0.00635132
1490,0.00293869,0.00368315,0.00480578,0.00516852,0.00668696,0.00702591
1500,0.00206445,0.00291933,0.00328592,0.00414369,0.00446334,0.00695071
1510,0.00225697,0.00324308,0.00387232,0.00503586,0.00559142,0.00662932
1520,0.00338476,0.00410207,0.00441707,0.00596237,0.00677209,0.00718564
1530,0.00337958,0.00361446,0.00570648,0.0063774,0.00716615,0.00757419
1540,0.00377308,0.00448133,0.00507636,0.00530754,0.00705694,0.00778425
1550,0.00342649,0.0039801,0.0046529,0.00548252,0.00683605,0.0076584
1560,0.00260663,0.00282756,0.00452237,0.00628908,0.00698925,0.00788346
1570,0.00228444,0.00299923,0.00376443,0.00454442,0.00611377,0.00739148
1580,0.00292402,0.00354607,0.00466544,0.00598424,0.00631911,0.00701408
1590,0.00239141,0.00297264,0.00345583,0.0037921,0.00605409,0.00648673
1600,0.00330926,0.00465812,0.00563857,0.00583715,0.00693797,0.00740709
1610,0.00346823,0.00383001,0.00473787,0.00609143,0.00723201,0.00753117
1620,0.00343656,0.00419287,0.00460193,0.0060868,0.0074743,0.00778724
1630,0.00266966,0.00442477,0.00552512,0.00598386,0.0072048,0.0074891
1640,0.00335219,0.00462705,0.00564688,0.00622535,0.00740692,0.007707
1650,0.00377999,0.00487326,0.00549954,0.00590059,0.00726513,0.00768153
1660,0.00361658,0.00433496,0.00476061,0.00568531,0.00728971,0.00753315
1670,0.00335606,0.00453594,0.0049308,0.00557873,0.00683469,0.00697171
1680,0.00425598,0.00519663,0.00554964,0.00611796,0.00721795,0.00759818
1690,0.00291475,0.00360659,0.00492437,0.00557337,0.00652436,0.00718353
1700,0.0030088,0.00340397,0.00405574,0.00555584,0.0072619,0.00734494
1710,0.00414647,0.00432516,0.00604161,0.00668946,0.00773216,0.00800658
1720,0.00525489,0.00534401,0.006334,0.00701717,0.00802657,0.00849233
1730,0.00411973,0.00542472,0.00615703,0.00721421,0.0078009,0.00812643
1740,0.00557431,0.00576647,0.00644448,0.00723808,0.00771316,0.00802754
1750,0.00448831,0.00529996,0.00647115,0.00710562,0.0075841,0.00787481
1760,0.00519841,0.00611699,0.00625101,0.00750392,0.00800398,0.00832792
1770,0.00445383,0.00582604,0.00644871,0.00762514,0.00834488,0.00892929
1780,0.00521526,0.00567287,0.0062777,0.00674959,0.0082258,0.0086359
1790,0.00455025,0.00544741,0.00588089,0.00629751,0.0075761,0.00796146
1800,0.00467469,0.00491383,0.00517603,0.00625663,0.00695523,0.00734415
1810,0.0045881,0.0047703,0.00531615,0.00569404,0.00672296,0.00725188
1820,0.00313946,0.00425066,0.00469545,0.00608265,0.00687399,0.00709772
1830,0.00374089,0.00425981,0.00513622,0.00555346,0.00696342,0.00752445
1840,0.00555196,0.00599588,0.00632787,0.00677631,0.00809501,0.00835907
1850,0.00274174,0.00433561,0.00562335,0.0065818,0.00717597,0.00753369
1860,0.00392846,0.00492671,0.00588185,0.00641117,0.00695586,0.00737514
1870,0.0037336,0.00434119,0.00478233,0.00570269,0.00680137,0.0072342
1880,0.0035676,0.00419535,0.00539162,0.00560026,0.00672396,0.0071723
1890,0.00407468,0.00455921,0.00491077,0.00582234,0.00713496,0.0075922
1900,0.00396759,0.00426772,0.00492762,0.00517657,0.00664345,0.00696114
1910,0.00258548,0.00389191,0.00477244,0.00541967,0.00651968,0.00707922
1920,0.00296881,0.00310797,0.00347465,0.00526128,0.00631652,0.00673902
1930,0.00323097,0.00384626,0.00474729,0.00578561,0.00689998,0.00708075
1940,0.00420371,0.00457726,0.0053091,0.00585489,0.00710069,0.00782424
1950,0.00417833,0.00485219,0.00563387,0.00568074,0.00747782,0.00817908
1960,0.0035552,0.00415743,0.00468484,0.00499478,0.00551972,0.00718563
1970,0.00300328,0.00379413,0.00454743,0.00553836,0.00622905,0.00675692
1980,0.00319311,0.00379519,0.00460543,0.0053549,0.00644544,0.00709448
1990,0.00308244,0.00378713,0.00479232,0.00542867,0.00642614,0.00709649
2000,0.00309818,0.00397474,0.00469192,0.00536295,0.00575137,0.0067553
2010,0.00373326,0.00411187,0.00464285,0.00527623,0.00635915,0.00695159
2020,0.00370151,0.00415187,0.00478469,0.00603538,0.00714341,0.00731016
2030,0.00342114,0.00392735,0.00466108,0.0062802,0.00729243,0.00763642
2040,0.00421625,0.00460478,0.00635225,0.00717982,0.00808874,0.00823768
2050,nan,nan,nan,nan,nan,nan
