MDTU,min_width,max_width
455,0.199053,0.107842
456,0.188528,0.105022
457,0.190618,0.105812
458,0.200045,0.107334
459,0.197561,0.107629
460,0.201807,0.108844
461,0.192492,0.104674
462,0.192492,0.104674
463,0.194017,0.105198
464,0.192237,0.103628
465,0.192237,0.103628
466,0.191391,0.10478
467,0.193339,0.105482
468,0.198453,0.103705
469,0.199492,0.104328
470,0.196434,0.104504
471,0.187669,0.102489
472,0.188573,0.103212
473,0.189068,0.100954
474,0.188974,0.10313
475,0.187779,0.102466
476,0.196664,0.105063
477,0.197916,0.106908
478,0.194147,0.106551
479,0.194822,0.108023
480,0.19359,0.108255
481,0.19359,0.108255
482,0.188603,0.107532
483,0.193553,0.106218
484,0.194571,0.107171
485,0.194571,0.107171
486,0.190752,0.107994
487,0.201847,0.106921
488,0.203378,0.107022
489,0.201211,0.107071
490,0.199622,0.104943
491,0.202613,0.107062
492,0.20732,0.10823
493,0.20732,0.10823
494,0.207982,0.108951
495,0.204829,0.108082
496,0.202701,0.108905
497,0.204649,0.110433
498,0.20482,0.11139
499,0.20143,0.107753
500,0.209386,0.107732
501,0.205913,0.109105
502,0.203133,0.108551
503,0.2093,0.108221
504,0.215568,0.105345
505,0.218735,0.107931
506,0.219622,0.105633
507,0.219067,0.105577
508,0.215799,0.107071
509,0.212768,0.106745
510,0.203886,0.104025
511,0.201437,0.106234
512,0.201433,0.109807
513,0.203538,0.106813
514,0.199795,0.10685
515,0.199795,0.10685
516,0.211566,0.106613
517,0.215726,0.105872
518,0.206331,0.105491
519,0.207839,0.105707
520,0.204709,0.10459
521,0.213106,0.1046
522,0.205595,0.104193
523,0.205595,0.104193
524,0.205595,0.104193
525,0.206594,0.10354
526,0.211401,0.103181
527,0.210797,0.101538
528,0.20956,0.102003
529,0.208663,0.103436
530,0.205171,0.103466
531,0.212,0.102849
532,0.213693,0.103452
533,0.205782,0.10351
534,0.206809,0.1061
535,0.206809,0.1061
536,0.207595,0.105559
537,0.203315,0.107401
538,0.215477,0.110572
539,0.204555,0.108776
540,0.204555,0.108776
541,0.212149,0.109211
542,0.20319,0.107534
543,0.207166,0.105676
544,0.200992,0.104189
545,0.19548,0.104758
546,0.190179,0.100797
547,0.190179,0.100797
548,0.191607,0.104897
549,0.198901,0.104033
550,0.18482,0.103403
551,0.189587,0.103757
552,0.181889,0.101255
553,0.182875,0.101776
554,0.180166,0.103772
555,0.182371,0.101952
556,0.178779,0.102331
557,0.178779,0.102331
558,0.175297,0.103816
559,0.183425,0.102561
560,0.17952,0.103567
561,0.182199,0.103682
562,0.176121,0.10327
563,0.181104,0.104971
564,0.180443,0.106821
565,0.184485,0.107017
566,0.179029,0.10711
567,0.178367,0.106368
568,0.177849,0.109571
569,0.181457,0.107525
570,0.176911,0.108342
571,0.174118,0.109191
572,0.173309,0.105151
573,0.178803,0.106333
574,0.17809,0.108214
575,0.181223,0.106236
576,0.177657,0.106001
577,0.181549,0.10653
578,0.17688,0.106238
579,0.178238,0.105187
580,0.183662,0.108233
581,0.178931,0.108262
582,0.183534,0.111007
583,0.181147,0.108777
584,0.181285,0.111874
585,0.178244,0.109811
586,0.184179,0.110228
587,0.18282,0.111032
588,0.182381,0.114387
589,0.178679,0.11589
590,0.185135,0.118001
591,0.180144,0.113453
592,0.179679,0.109154
593,0.174899,0.107692
594,0.179638,0.108893
595,0.181252,0.108945
596,0.183089,0.106906
597,0.18122,0.108611
598,0.177639,0.108933
599,0.180417,0.109247
600,0.17567,0.108095
601,0.176741,0.108125
602,0.178657,0.109463
603,0.182864,0.110864
604,0.184429,0.115503
605,0.183696,0.111438
606,0.181379,0.110717
607,0.183323,0.113092
608,0.18768,0.109925
609,0.183755,0.109555
610,0.187393,0.109132
611,0.189583,0.109223
612,0.185985,0.110175
613,0.182933,0.106463
614,0.182346,0.105195
615,0.1785,0.106131
616,0.176197,0.105074
617,0.178106,0.105084
618,0.181802,0.107661
619,0.184192,0.105133
620,0.182405,0.103166
621,0.185099,0.103196
622,0.181503,0.102965
623,0.18832,0.10553
624,0.189683,0.110879
625,0.189326,0.10892
626,0.189326,0.10892
627,0.191054,0.109803
628,0.187444,0.108703
629,0.187063,0.10587
630,0.187512,0.108127
631,0.186265,0.108081
632,0.182289,0.109714
633,0.183713,0.11004
634,0.186193,0.110838
635,0.182695,0.108688
636,0.183704,0.108142
637,0.179967,0.107921
638,0.178729,0.109289
639,0.176673,0.109607
640,0.173747,0.110706
641,0.17707,0.105993
642,0.174706,0.105877
643,0.174508,0.107991
644,0.176734,0.107981
645,0.172213,0.107322
646,0.174569,0.106086
647,0.175336,0.105346
648,0.17216,0.108714
649,0.173075,0.10879
650,0.174385,0.108049
651,0.175097,0.11089
652,0.177229,0.110728
653,0.177141,0.110177
654,0.177141,0.110177
655,0.174376,0.10825
656,0.175515,0.107483
657,0.17769,0.107195
658,0.173501,0.106971
659,0.173263,0.106565
660,0.168402,0.106986
661,0.166169,0.104644
662,0.171571,0.104857
663,0.169023,0.104728
664,0.169549,0.105913
665,0.173983,0.106482
666,0.166845,0.105419
667,0.166089,0.102423
668,0.166089,0.102423
669,0.168164,0.105912
670,0.171002,0.104887
671,0.170039,0.103014
672,0.166245,0.103862
673,0.167511,0.103356
674,0.167251,0.103355
675,0.166262,0.104181
676,0.164626,0.10564
677,0.173423,0.107194
678,0.173423,0.107194
679,0.168973,0.109086
680,0.172336,0.108041
681,0.171228,0.109374
682,0.175304,0.110946
683,0.175304,0.110946
684,0.175208,0.110743
685,0.179207,0.112359
686,0.179049,0.113794
687,0.177549,0.112848
688,0.1821,0.112001
689,0.182143,0.11144
690,0.180653,0.113853
691,0.177109,0.110431
692,0.178185,0.109134
693,0.179177,0.109431
694,0.172863,0.108561
695,0.175904,0.108488
696,0.175904,0.108488
697,0.17959,0.108676
698,0.175409,0.106262
699,0.174171,0.108521
700,0.174646,0.109644
701,0.175261,0.111054
702,0.177829,0.109453
703,0.172756,0.108174
704,0.174204,0.109537
705,0.17882,0.112755
706,0.179326,0.111617
707,0.17819,0.109522
708,0.174689,0.109913
709,0.17256,0.107517
710,0.174174,0.105327
711,0.168709,0.104411
712,0.168169,0.104882
713,0.170415,0.106626
714,0.170512,0.106144
715,0.171573,0.104558
716,0.168503,0.102531
717,0.170516,0.104226
718,0.165597,0.103838
719,0.168156,0.103305
720,0.169236,0.104695
721,0.172014,0.104599
722,0.170616,0.10609
723,0.170616,0.10609
724,0.169281,0.103154
725,0.167687,0.10279
726,0.167389,0.104476
727,0.163927,0.102658
728,0.168332,0.104096
729,0.17104,0.105441
730,0.167426,0.104851
731,0.173723,0.106879
732,0.171817,0.104379
733,0.172335,0.106703
734,0.172358,0.104447
735,0.172099,0.106726
736,0.174095,0.109434
737,0.174118,0.109637
738,0.168372,0.107058
739,0.173102,0.106236
740,0.171233,0.107933
741,0.174771,0.106432
742,0.173379,0.10822
743,0.174717,0.110564
744,0.17893,0.112485
745,0.175802,0.111383
746,0.175802,0.111383
747,0.175296,0.112001
748,0.174609,0.109556
749,0.174609,0.109556
750,0.175754,0.108188
751,0.180173,0.108642
752,0.17711,0.111335
753,0.171439,0.107993
754,0.171288,0.105541
755,0.179543,0.108682
756,0.177375,0.108491
757,0.175367,0.107859
758,0.174046,0.105897
759,0.170991,0.106966
760,0.171602,0.108882
761,0.1742,0.110156
762,0.171519,0.108667
763,0.170667,0.106521
764,0.172224,0.107064
765,0.173435,0.109135
766,0.171347,0.108684
767,0.172454,0.107407
768,0.172454,0.107407
769,0.172841,0.107547
770,0.172841,0.107547
771,0.169757,0.109464
772,0.169757,0.109464
773,0.172469,0.112118
774,0.170898,0.112564
775,0.176682,0.117827
776,0.178356,0.119635
777,0.183197,0.123178
778,0.178671,0.118636
779,0.182574,0.119638
780,0.18202,0.116223
781,0.177696,0.115054
782,0.176649,0.110234
783,0.176705,0.112387
784,0.173978,0.112556
785,0.17385,0.110417
786,0.176171,0.113308
787,0.177282,0.112086
788,0.172858,0.113212
789,0.172293,0.112853
790,0.176445,0.112185
791,0.170159,0.110674
792,0.169233,0.109156
793,0.171978,0.110868
794,0.170254,0.110945
795,0.170254,0.110945
796,0.172062,0.110728
797,0.169635,0.110176
798,0.169635,0.110176
799,0.170715,0.108733
800,0.171823,0.107158
801,0.171221,0.109584
802,0.168629,0.108753
803,0.172429,0.110479
804,0.17047,0.10794
805,0.172092,0.105042
806,0.16922,0.106081
807,0.170725,0.106286
808,0.16813,0.105434
809,0.171101,0.105939
810,0.172733,0.105791
811,0.165404,0.105226
812,0.167569,0.103197
813,0.16615,0.102947
814,0.169284,0.105191
815,0.169174,0.104394
816,0.169415,0.103998
817,0.167217,0.103328
818,0.172299,0.105598
819,0.177618,0.10949
820,0.178058,0.110807
821,0.175629,0.107871
822,0.168695,0.106893
823,0.176878,0.106008
824,0.172147,0.107395
825,0.172575,0.106762
826,0.170817,0.106489
827,0.172211,0.106328
828,0.168384,0.106873
829,0.170445,0.105663
830,0.172784,0.107112
831,0.172784,0.107112
832,0.172143,0.106642
833,0.172898,0.107271
834,0.173851,0.109486
835,0.182929,0.108146
836,0.177344,0.107897
837,0.172016,0.106646
838,0.170201,0.104579
839,0.176966,0.106677
840,0.172969,0.105821
841,0.175522,0.107606
842,0.177167,0.106318
843,0.178184,0.104923
844,0.175242,0.107538
845,0.175388,0.106118
846,0.175796,0.107257
847,0.17806,0.106817
848,0.181146,0.108494
849,0.178165,0.108039
850,0.174806,0.107776
851,0.176866,0.106905
852,0.175033,0.106581
853,0.178102,0.107811
854,0.174748,0.107301
855,0.178074,0.108134
856,0.177191,0.11051
857,0.174646,0.108375
858,0.169489,0.10415
859,0.171584,0.106105
860,0.172589,0.106346
861,0.173332,0.107308
862,0.171602,0.106489
863,0.170969,0.104245
864,0.17004,0.106133
865,0.169798,0.106146
866,0.166807,0.10467
867,0.168248,0.104437
868,0.168962,0.104607
869,0.169493,0.103458
870,0.169155,0.105531
871,0.169155,0.105531
872,0.171721,0.106663
873,0.172886,0.10572
874,0.172774,0.107317
875,0.172295,0.108042
876,0.171702,0.10848
877,0.174468,0.107422
878,0.174117,0.106438
879,0.171923,0.109615
880,0.175271,0.110149
881,0.179198,0.111572
882,0.177054,0.109695
883,0.177284,0.114466
884,0.17694,0.112751
885,0.177158,0.112188
886,0.177456,0.110508
887,0.174207,0.10981
888,0.173,0.107714
889,0.176799,0.110854
890,0.17251,0.108496
891,0.170434,0.106372
892,0.172026,0.108827
893,0.175263,0.110188
894,0.1816,0.11054
895,0.176366,0.111502
896,0.176366,0.111502
897,0.175311,0.107525
898,0.173926,0.106134
899,0.173065,0.107693
900,0.173065,0.107693
901,0.174495,0.109458
902,0.175679,0.107495
903,0.173462,0.108562
904,0.171158,0.1083
905,0.169665,0.105856
906,0.169665,0.105856
907,0.167758,0.107021
908,0.172082,0.107943
909,0.170686,0.107224
910,0.175821,0.108923
911,0.177584,0.111584
912,0.17438,0.112152
913,0.175385,0.11025
914,0.179234,0.112509
915,0.176136,0.111867
916,0.179319,0.114772
917,0.17816,0.113434
918,0.178594,0.114575
919,0.18222,0.11468
920,0.18222,0.11468
921,0.180418,0.114112
922,0.17439,0.111982
923,0.17439,0.111982
924,0.174883,0.112475
925,0.173173,0.113406
926,0.173477,0.111225
927,0.172801,0.111603
928,0.179833,0.11234
929,0.174836,0.11213
930,0.179006,0.112522
931,0.180148,0.110756
932,0.175367,0.109949
933,0.177145,0.110195
934,0.174087,0.108003
935,0.17568,0.110447
936,0.173422,0.108666
937,0.176672,0.111924
938,0.173554,0.11193
939,0.174311,0.111541
940,0.175907,0.110476
941,0.172199,0.111417
942,0.173191,0.111353
943,0.178279,0.113069
944,0.176209,0.111232
945,0.178128,0.115783
946,0.179255,0.114976
947,0.180669,0.112932
948,0.178351,0.111856
949,0.177887,0.111525
950,0.173562,0.110808
951,0.179137,0.109388
952,0.177017,0.108873
953,0.175455,0.108177
954,0.174373,0.107349
955,0.180051,0.109202
956,0.178913,0.108539
957,0.174058,0.108262
958,0.174058,0.108262
959,0.173227,0.104218
960,0.170358,0.105989
961,0.171424,0.107051
962,0.173862,0.109516
963,0.173867,0.108173
964,0.174256,0.110482
965,0.174256,0.110482
966,0.17109,0.109948
967,0.177017,0.110923
968,0.176499,0.109069
969,0.176371,0.108284
970,0.177241,0.11132
971,0.18009,0.11463
972,0.180795,0.117666
973,0.182026,0.116814
974,0.178968,0.112797
975,0.175037,0.111554
976,0.176369,0.109619
977,0.179628,0.114814
978,0.17997,0.113253
979,0.177192,0.114242
980,0.178915,0.1107
981,0.176746,0.111122
982,0.177586,0.112234
983,0.182619,0.113806
984,0.183705,0.113222
985,0.184109,0.112994
986,0.181021,0.110069
987,0.178957,0.110404
988,0.1757,0.111427
989,0.179232,0.113202
990,0.175108,0.110484
991,0.176605,0.11195
992,0.176203,0.112184
993,0.175399,0.110468
994,0.174743,0.111414
995,0.176347,0.111543
996,0.176347,0.111543
997,0.176911,0.109579
998,0.179484,0.111009
999,0.186091,0.115108
1000,0.177755,0.114094
1001,0.181712,0.114076
1002,0.178987,0.115337
1003,0.183642,0.11319
1004,0.182234,0.114154
1005,0.184171,0.115157
1006,0.177269,0.112251
1007,0.180345,0.113597
1008,0.179238,0.115356
1009,0.184909,0.115214
1010,0.182079,0.114698
1011,0.181405,0.116897
1012,0.183077,0.113859
1013,0.183077,0.113859
1014,0.18255,0.115391
1015,0.188171,0.116457
1016,0.191167,0.118756
1017,0.186881,0.115917
1018,0.183694,0.117559
1019,0.186249,0.12032
1020,0.187998,0.122491
1021,0.182899,0.120837
1022,0.191154,0.120866
1023,0.190417,0.122976
1024,0.189954,0.122814
1025,0.194818,0.122887
1026,0.187999,0.121495
1027,0.189431,0.125461
1028,0.195246,0.127066
1029,0.194279,0.12842
1030,0.193996,0.125026
1031,0.199476,0.126369
1032,0.198823,0.126006
1033,0.198823,0.126006
1034,0.194313,0.12318
1035,0.190844,0.118277
1036,0.186102,0.117322
1037,0.184481,0.111393
1038,0.183838,0.110738
1039,0.184852,0.112307
1040,0.185009,0.113547
1041,0.185009,0.113547
1042,0.189896,0.11654
1043,0.183646,0.110382
1044,0.183717,0.111171
1045,0.180679,0.111247
1046,0.187296,0.110439
1047,0.188032,0.109519
1048,0.187144,0.110393
1049,0.182718,0.10785
1050,0.185144,0.10727
1051,0.18222,0.108955
1052,0.175721,0.106823
1053,0.181603,0.110439
1054,0.184327,0.108222
1055,0.18106,0.10899
1056,0.184002,0.110615
1057,0.184079,0.110353
1058,0.184079,0.110353
1059,0.183761,0.110075
1060,0.180064,0.107171
1061,0.17909,0.109553
1062,0.183146,0.109131
1063,0.185252,0.114493
1064,0.185252,0.114493
1065,0.182957,0.110687
1066,0.184229,0.111669
1067,0.179279,0.109551
1068,0.180213,0.108315
1069,0.179429,0.106321
1070,0.177383,0.103718
1071,0.177966,0.104896
1072,0.176721,0.104419
1073,0.180533,0.106326
1074,0.178992,0.107563
1075,0.181284,0.1086
1076,0.178715,0.108043
1077,0.178163,0.108563
1078,0.178163,0.108563
1079,0.172519,0.108303
1080,0.174867,0.107623
1081,0.173243,0.106204
1082,0.176002,0.10767
1083,0.172659,0.105775
1084,0.162874,0.102977
1085,0.162874,0.102977
1086,0.168618,0.104783
1087,0.166788,0.104575
1088,0.173924,0.10357
1089,0.171447,0.107327
1090,0.174794,0.106688
1091,0.173671,0.104095
1092,0.169457,0.103248
1093,0.172944,0.106581
1094,0.178815,0.105109
1095,0.174507,0.105675
1096,0.176761,0.106018
1097,0.179026,0.106307
1098,0.178776,0.106581
1099,0.188269,0.107435
1100,0.188269,0.107435
1101,0.177985,0.10459
1102,0.178401,0.103865
1103,0.178401,0.103865
1104,0.176956,0.106759
1105,0.174087,0.105432
1106,0.178563,0.106208
1107,0.178624,0.107206
1108,0.18046,0.108465
1109,0.179289,0.107438
1110,0.176545,0.111032
1111,0.177314,0.108276
1112,0.1703,0.107666
1113,0.178156,0.109816
1114,0.18191,0.110223
1115,0.18084,0.112093
1116,0.182134,0.111166
1117,0.179307,0.109689
1118,0.17698,0.108967
1119,0.176583,0.110008
1120,0.171469,0.107608
1121,0.168495,0.106216
1122,0.169929,0.109376
1123,0.172308,0.109524
1124,0.174345,0.111228
1125,0.177035,0.108877
1126,0.175958,0.107791
1127,0.173194,0.111062
1128,0.175264,0.110314
1129,0.174609,0.11079
1130,0.170513,0.106144
1131,0.174188,0.107097
1132,0.173215,0.10907
1133,0.173512,0.107498
1134,0.173338,0.106729
1135,0.167093,0.104474
1136,0.169971,0.104829
1137,0.169505,0.104423
1138,0.169106,0.106792
1139,0.169285,0.107801
1140,0.168681,0.106435
1141,0.167566,0.104968
1142,0.168553,0.10633
1143,0.168927,0.103257
1144,0.170279,0.104921
1145,0.170183,0.105618
1146,0.169828,0.103578
1147,0.167566,0.104868
1148,0.169077,0.105012
1149,0.173302,0.105915
1150,0.17101,0.105345
1151,0.172695,0.107245
