t,cg_iters
2495,4986
2496,4904
2497,4815
2498,4925
2499,4952
2500,4742
2501,4792
2502,4733
2503,4615
2504,4561
2505,4628
2506,4727
2507,4882
2508,4816
2509,4718
2510,4691
2511,4744
2512,4817
2513,5061
2514,4850
2515,4773
2516,4722
2517,4606
2518,4646
2519,4787
2520,4837
2521,4734
2522,4885
2523,4972
2524,5029
2525,4706
2526,4810
2527,5008
2528,4900
2529,4647
2530,4720
2531,4767
2532,4598
2533,4624
2534,4495
2535,4599
2536,4542
2537,4471
2538,4488
2539,4489
2540,4463
2541,4466
2542,4533
2543,4587
2544,4496
2545,4475
2546,4396
2547,4582
2548,4512
2549,4521
2550,4544
2551,4610
2552,4506
2553,4502
2554,4443
2555,4549
2556,4648
2557,4628
2558,4505
2559,4365
2560,4386
2561,4433
2562,4447
2563,4485
2564,4540
2565,4677
2566,4497
2567,4463
2568,4464
2569,4457
2570,4500
2571,4483
2572,4432
2573,4416
2574,4352
2575,4466
2576,4409
2577,4544
2578,4608
2579,4585
2580,4543
2581,4542
2582,4594
2583,4472
2584,4620
2585,4770
2586,4793
2587,4786
2588,4926
2589,4922
2590,4596
2591,4696
2592,4851
2593,4805
2594,4691
2595,4932
2596,5006
2597,4882
2598,4892
2599,4762
2600,4757
2601,4757
2602,4722
2603,4828
2604,4886
2605,4940
2606,4961
2607,5065
2608,4858
2609,4993
2610,5053
2611,4901
2612,4865
2613,4888
2614,5024
2615,5381
2616,5211
2617,5126
2618,5140
2619,5226
2620,5470
2621,5308
2622,5150
2623,5088
2624,4977
2625,5078
2626,4892
2627,4808
2628,4864
2629,4987
2630,4842
2631,4968
2632,4913
2633,4856
2634,5041
2635,4956
2636,5015
2637,5137
2638,5144
2639,4747
2640,4690
2641,4734
2642,4844
2643,4828
2644,4721
2645,4847
2646,4874
2647,4862
2648,4964
2649,5092
2650,4997
2651,5364
2652,5272
2653,4914
2654,4916
2655,5046
2656,5061
2657,4909
2658,4875
2659,4613
2660,4813
2661,4790
2662,4699
2663,4801
2664,4895
2665,4882
2666,4759
2667,4777
2668,4847
2669,4837
2670,4734
2671,4755
2672,4804
2673,4687
2674,4691
2675,4722
2676,4736
2677,5087
2678,5075
2679,5153
2680,5138
2681,4727
2682,4645
2683,4646
2684,4852
2685,4956
2686,4663
2687,4574
2688,4572
2689,4498
2690,4646
2691,4516
2692,4475
2693,4350
2694,4426
2695,4706
2696,4795
2697,4642
2698,4483
2699,4375
2700,4507
2701,4612
2702,4465
2703,4453
2704,4858
2705,4770
2706,4564
2707,4456
2708,4267
2709,4446
2710,4668
2711,4425
2712,4358
2713,4443
2714,4533
2715,4338
2716,4237
2717,4281
2718,4407
2719,4320
2720,4275
2721,4383
2722,4279
2723,4282
2724,4446
2725,4451
2726,4395
2727,4410
2728,4370
2729,4234
2730,4316
2731,4306
2732,4358
2733,4260
2734,4371
2735,4294
2736,4270
2737,4419
2738,4307
2739,4282
2740,4306
2741,4242
2742,4255
2743,4222
2744,4133
2745,4061
2746,4096
2747,4119
2748,4191
2749,4280
2750,4295
2751,4191
2752,4134
2753,4138
2754,4150
2755,4124
2756,4165
2757,4270
2758,4208
2759,4277
2760,4203
2761,4234
2762,4324
2763,4193
2764,4103
2765,4212
2766,4542
2767,4334
2768,4295
2769,4431
2770,4527
2771,4433
2772,4467
2773,4438
2774,4401
2775,4388
2776,4404
2777,4446
2778,4476
2779,4404
2780,4477
2781,4621
2782,4650
2783,4543
2784,4538
2785,4713
2786,4642
2787,4675
2788,4637
2789,4590
2790,4766
2791,4731
2792,4700
2793,4995
2794,4756
2795,4673
2796,4671
2797,4669
2798,4608
2799,4630
2800,4892
2801,4615
2802,4476
2803,4558
2804,4551
2805,4779
2806,4580
2807,4829
2808,4795
2809,4694
2810,4606
2811,4620
2812,4849
2813,4794
2814,4747
2815,4822
2816,4788
2817,5041
2818,5338
2819,5315
2820,5379
2821,5469
2822,5117
2823,5131
2824,5364
2825,5744
2826,5565
2827,5285
2828,5159
2829,4890
2830,4864
2831,4891
2832,5005
2833,4760
2834,4809
2835,4939
2836,5126
2837,4960
2838,5073
2839,5219
2840,5147
2841,5081
2842,5470
2843,5602
2844,5791
2845,5725
2846,5311
2847,5096
2848,5235
2849,5228
2850,5203
2851,5194
2852,5009
2853,4997
2854,5121
2855,5118
2856,5159
2857,5193
2858,5440
2859,5183
2860,5070
2861,4916
2862,4950
2863,4932
2864,5104
2865,5192
2866,5161
2867,5035
2868,4955
2869,4907
2870,4955
2871,5042
2872,5342
2873,5495
2874,5299
2875,5418
2876,5482
2877,5582
2878,5773
2879,5451
2880,5438
2881,5559
2882,5600
2883,5601
2884,5565
2885,5481
2886,5650
2887,5515
2888,5649
2889,5629
2890,5680
2891,5745
2892,5750
2893,5726
2894,5598
2895,5602
2896,5356
2897,5445
2898,5605
2899,5548
2900,5543
2901,5533
2902,5530
2903,5511
2904,5202
2905,5345
2906,5504
2907,5369
2908,5413
2909,5361
2910,5541
2911,5330
2912,5323
2913,5378
2914,5263
2915,5296
2916,5139
2917,4973
2918,5098
2919,5158
2920,4926
2921,4874
2922,4827
2923,5019
2924,4781
2925,4865
2926,4938
2927,4937
2928,4877
2929,4911
2930,4822
2931,5073
2932,5212
2933,5443
2934,5423
2935,5512
2936,5281
2937,5102
2938,5067
2939,5066
2940,4884
2941,5050
2942,4876
2943,4874
2944,4891
2945,5061
2946,4819
2947,4805
2948,4881
2949,4765
2950,4790
2951,4855
2952,4792
2953,4774
2954,4823
2955,4776
2956,4919
2957,4579
2958,4685
2959,4806
2960,4886
2961,4684
2962,4678
2963,4744
2964,4663
2965,4778
2966,4797
2967,4923
2968,4864
2969,4975
2970,4997
2971,4865
2972,4944
2973,5009
2974,5019
2975,5001
2976,4990
2977,4992
2978,5011
2979,5181
2980,4914
2981,4942
2982,4890
2983,4713
2984,4759
2985,4779
2986,4794
2987,4922
2988,4724
2989,4941
2990,4967
2991,5199
2992,5006
2993,5032
2994,4765
2995,4682
2996,4791
2997,4815
2998,4847
2999,5033
3000,4889
3001,5087
3002,5239
3003,4989
3004,5120
3005,5054
3006,4813
3007,4917
3008,4828
3009,4820
3010,4883
3011,4983
3012,4756
3013,4683
3014,4691
3015,4701
3016,4653
3017,4770
3018,4938
3019,4787
3020,4846
3021,4770
3022,4969
3023,4915
3024,4849
3025,4764
3026,4755
3027,4814
3028,4817
3029,4737
3030,4828
3031,4596
3032,4631
3033,4627
3034,4593
3035,4596
3036,4566
3037,4637
3038,4683
3039,4663
3040,4673
3041,4755
3042,4867
3043,4656
3044,4711
3045,4691
3046,4768
3047,4772
3048,4671
3049,4614
3050,4611
3051,4753
3052,4624
3053,4533
3054,4663
3055,4620
3056,4502
3057,4575
3058,4649
3059,4669
3060,4668
3061,4941
3062,4835
3063,4831
3064,5061
3065,4928
3066,4863
3067,4749
3068,4687
3069,4789
3070,4844
3071,4847
3072,4836
3073,4850
3074,4819
3075,4825
3076,5016
3077,4942
3078,4988
3079,4863
3080,4899
3081,4886
3082,4958
3083,5002
3084,4944
3085,4948
3086,5121
3087,5082
3088,4967
3089,5064
3090,5084
3091,5268
3092,5264
3093,5238
3094,5321
3095,5235
3096,5182
3097,5116
3098,5052
3099,5013
3100,5194
3101,5340
3102,5657
3103,5552
3104,5451
3105,5448
3106,5495
3107,5602
3108,5413
3109,5463
3110,5394
3111,5423
3112,5515
3113,5174
3114,5197
3115,5487
3116,5349
3117,5325
3118,5342
3119,5200
3120,5194
3121,5077
3122,5247
3123,5356
3124,5427
3125,5321
3126,5301
3127,5322
3128,5227
3129,5373
3130,5433
3131,5334
3132,5426
3133,5416
3134,5514
3135,5387
3136,5243
3137,5398
3138,5474
3139,5533
3140,5698
3141,5596
3142,5396
3143,5570
3144,5826
3145,5771
3146,5637
3147,5566
3148,5612
3149,5301
3150,5280
3151,5413
3152,5145
3153,5196
3154,5460
3155,5457
3156,5291
3157,5374
3158,5365
3159,5234
3160,5165
3161,5277
3162,5236
3163,5276
3164,5330
3165,5323
3166,5266
3167,5354
3168,5340
3169,5224
3170,5333
3171,5223
3172,5078
3173,5237
3174,5105
3175,5130
3176,5344
3177,5115
3178,5244
3179,5286
3180,5460
3181,5203
3182,4995
3183,5141
3184,5236
3185,5214
3186,5433
3187,5644
3188,5582
3189,5532
3190,5144
3191,5425
3192,5173
3193,5340
3194,5266
3195,5435
3196,5129
3197,5532
3198,5376
3199,5406
3200,5494
3201,5400
3202,5547
3203,5329
3204,5790
3205,5781
3206,5388
3207,5593
3208,5188
3209,5710
3210,5708
3211,5734
3212,5866
3213,5816
3214,5980
3215,5814
3216,5752
3217,5809
3218,5823
3219,5835
3220,5849
3221,5751
3222,5961
3223,6136
3224,5967
3225,5949
3226,5784
3227,5951
3228,5921
3229,5747
3230,5670
3231,5755
3232,5835
3233,5678
3234,5610
3235,5672
3236,5594
3237,5648
3238,5700
3239,5773
3240,5756
3241,5668
3242,5640
3243,5222
3244,5138
3245,5487
3246,5562
3247,5518
3248,5378
3249,5533
3250,5306
3251,5419
3252,4937
3253,5235
3254,5141
3255,5303
3256,5480
3257,5610
3258,5682
3259,5432
3260,5148
3261,5295
3262,5506
3263,5593
3264,5568
3265,5632
3266,5661
3267,5669
3268,5809
3269,5889
3270,5885
3271,5823
3272,5851
3273,5948
3274,6001
3275,6120
3276,5997
3277,5942
3278,5825
3279,5527
3280,5723
3281,5582
3282,5922
3283,5825
3284,5887
3285,5793
3286,5841
3287,5786
3288,5701
3289,5858
3290,5766
3291,5924
3292,5789
3293,5935
3294,5862
3295,5748
3296,5503
3297,5580
3298,5535
3299,5876
3300,5844
3301,5787
3302,5934
3303,5848
3304,5843
3305,5931
3306,5777
3307,5539
3308,5718
3309,5920
3310,5787
3311,5803
3312,5829
3313,5872
3314,5993
3315,5939
3316,5896
3317,5926
3318,6127
3319,6072
3320,6010
3321,5959
3322,5945
3323,5884
3324,6011
3325,5929
3326,5849
3327,5843
3328,5988
3329,5965
3330,5849
3331,5954
3332,6157
3333,6021
3334,6007
3335,5835
3336,5712
3337,5559
3338,5630
3339,5756
3340,5589
3341,5385
3342,5559
3343,5916
3344,5518
3345,5625
3346,5438
3347,5365
3348,5566
3349,5315
3350,5207
3351,5310
3352,5716
3353,5327
3354,5478
3355,5575
3356,5448
3357,5335
3358,5293
3359,5462
3360,5685
3361,5386
3362,5220
3363,5305
3364,5301
3365,5452
3366,5512
3367,5515
3368,5223
3369,5334
3370,5364
3371,5400
3372,5207
3373,5323
3374,5512
3375,5393
3376,5294
3377,5221
3378,5200
3379,5066
3380,4882
3381,4995
3382,5148
3383,5145
3384,5260
3385,5261
3386,5296
3387,5286
3388,5306
3389,5235
3390,5233
3391,5201
3392,5076
3393,5078
3394,5012
3395,5113
3396,5151
3397,5088
3398,5113
3399,5038
3400,4876
3401,5086
3402,5095
3403,4962
3404,4862
3405,4790
3406,4794
3407,5000
3408,4929
3409,4966
3410,5004
3411,4886
3412,5044
3413,4960
3414,4988
3415,4948
3416,5127
3417,4929
3418,5182
3419,5220
3420,5094
3421,5057
3422,4913
3423,4767
3424,4935
3425,5042
3426,4951
3427,5046
3428,4928
3429,4857
3430,5016
3431,4971
3432,4995
3433,4901
3434,4901
3435,4927
3436,5103
3437,5028
3438,5057
3439,5151
3440,5164
3441,5167
3442,5208
3443,5189
3444,5265
3445,5283
3446,5307
3447,5256
3448,5168
3449,5158
3450,4896
3451,4988
3452,5258
3453,5349
3454,5258
3455,5096
3456,5114
3457,5133
3458,5098
3459,5146
3460,5250
3461,5212
3462,5389
3463,5729
3464,5630
3465,5523
3466,5264
3467,5371
3468,5454
3469,5592
3470,5364
3471,5482
3472,5570
3473,5582
3474,5594
3475,5257
3476,5162
3477,5108
3478,5056
3479,5190
3480,5049
3481,5362
3482,5366
3483,5216
3484,5213
3485,5198
3486,5044
3487,5347
3488,5442
3489,5223
3490,5513
3491,5396
3492,5468
3493,5471
3494,5536
3495,5450
3496,5383
3497,5312
3498,5180
3499,5210
3500,5868
3501,5702
3502,5628
3503,5662
3504,5509
3505,5665
3506,5913
3507,5345
3508,5400
3509,5517
3510,5279
3511,5097
3512,5261
3513,5292
3514,5060
3515,5046
3516,5035
3517,5167
3518,5076
3519,4872
3520,5026
3521,4986
3522,5222
3523,4963
3524,4956
3525,5174
3526,5349
3527,5330
3528,5126
3529,5156
3530,5062
3531,4986
3532,4900
3533,4980
3534,4884
3535,4964
3536,4937
3537,4991
3538,5197
3539,5044
3540,4937
3541,4768
3542,4751
3543,4870
3544,4926
3545,4879
3546,4869
3547,4807
3548,4961
3549,4792
3550,4808
3551,4865
3552,4773
3553,4670
3554,4716
3555,4610
3556,4614
3557,4666
3558,4584
3559,4558
3560,4527
3561,4599
3562,4538
3563,4679
3564,4553
3565,4503
3566,4548
3567,4467
3568,4437
3569,4496
3570,4467
3571,4510
3572,4471
3573,4490
3574,4389
3575,4443
3576,4512
3577,4505
3578,4476
3579,4463
3580,4365
3581,4344
3582,4316
3583,4414
3584,4462
3585,4422
3586,4499
3587,4592
3588,4488
3589,4405
3590,4395
3591,4404
3592,4478
3593,4506
3594,4501
3595,4508
3596,4446
3597,4560
3598,4567
3599,4540
3600,4544
3601,4589
3602,4753
3603,4649
3604,4688
3605,4642
3606,4536
3607,4383
3608,4467
3609,4364
3610,4521
3611,4523
3612,4361
3613,4297
3614,4323
3615,4399
3616,4406
3617,4391
3618,4374
3619,4366
3620,4362
3621,4266
3622,4227
3623,4269
3624,4385
3625,4287
3626,4137
3627,4251
3628,4244
3629,4290
3630,4138
3631,4226
3632,4280
3633,4192
3634,4201
3635,4171
3636,4221
3637,4188
3638,4102
3639,4104
3640,4131
3641,4120
3642,4199
3643,4196
3644,4178
3645,4125
3646,4075
3647,4137
3648,4108
3649,4155
3650,4193
3651,4155
3652,4206
3653,4175
3654,4138
3655,4223
3656,4294
3657,4449
3658,4477
3659,4425
3660,4375
3661,4396
3662,4433
3663,4373
3664,4344
3665,4264
3666,4299
3667,4364
3668,4405
3669,4457
3670,4445
3671,4349
3672,4295
3673,4427
3674,4472
3675,4463
3676,4322
3677,4307
3678,4383
3679,4323
3680,4393
3681,4406
3682,4462
3683,4364
3684,4421
3685,4333
3686,4391
3687,4387
3688,4518
3689,4498
3690,4498
3691,4410
3692,4564
3693,4393
3694,4386
3695,4488
3696,4439
3697,4512
3698,4472
3699,4445
3700,4360
3701,4330
3702,4388
3703,4344
3704,4326
3705,4353
3706,4356
3707,4439
3708,4584
3709,4516
3710,4384
3711,4538
3712,4594
3713,4572
3714,4389
3715,4596
3716,4560
3717,4593
3718,4594
3719,4485
3720,4392
3721,4373
3722,4364
3723,4281
3724,4262
3725,4401
3726,4557
3727,4412
3728,4392
3729,4370
3730,4377
3731,4338
3732,4333
3733,4367
3734,4336
3735,4307
3736,4273
3737,4313
3738,4286
3739,4324
3740,4319
3741,4351
3742,4234
3743,4274
3744,4262
3745,4183
3746,4187
3747,4154
3748,4232
3749,4123
3750,4238
3751,4213
3752,4178
3753,4219
3754,4258
3755,4359
3756,4356
3757,4354
3758,4305
3759,4432
3760,4475
3761,4442
3762,4400
3763,4425
3764,4388
3765,4337
3766,4382
3767,4408
3768,4393
3769,4399
3770,4395
3771,4387
3772,4348
3773,4255
3774,4287
3775,4256
3776,4191
3777,4260
3778,4211
3779,4201
3780,4188
3781,4245
3782,4250
3783,4323
3784,4281
3785,4186
3786,4259
3787,4282
3788,4287
3789,4203
3790,4215
3791,4298
3792,4305
3793,4344
3794,4213
3795,4242
3796,4269
3797,4241
3798,4222
3799,4217
3800,4190
3801,4056
3802,4127
3803,4083
3804,4151
3805,4172
3806,4151
3807,4149
3808,4098
3809,4201
3810,4281
3811,4206
3812,4084
3813,4226
3814,4104
3815,4120
3816,4108
3817,4102
3818,4121
3819,4102
3820,4210
3821,4179
3822,4220
3823,4204
3824,4110
3825,4159
3826,4197
3827,4254
3828,4258
3829,4167
3830,4334
3831,4360
3832,4363
3833,4355
3834,4397
3835,4424
3836,4217
3837,4345
3838,4258
3839,4231
3840,4282
3841,4270
3842,4310
3843,4327
3844,4241
3845,4324
3846,4390
3847,4350
3848,4390
3849,4281
3850,4358
3851,4269
3852,4222
3853,4157
3854,4185
3855,4123
3856,4142
3857,4201
3858,4212
3859,4265
3860,4283
3861,4312
3862,4215
3863,4249
3864,4364
3865,4357
3866,4354
3867,4563
3868,4284
3869,4152
3870,4123
3871,4226
3872,4264
3873,4407
3874,4305
3875,4339
3876,4496
3877,4316
3878,4206
3879,4162
3880,4157
3881,4191
3882,4249
3883,4198
3884,4170
3885,4271
3886,4290
3887,4247
3888,4228
3889,4143
3890,4155
3891,4296
3892,4342
3893,4324
3894,4263
3895,4181
3896,4229
3897,4476
3898,4261
3899,4293
3900,4292
3901,4229
3902,4330
3903,4330
3904,4315
3905,4230
3906,4475
3907,4420
3908,4385
3909,4401
3910,4318
3911,4372
3912,4540
3913,4537
3914,4489
3915,4477
3916,4565
3917,4475
3918,4570
3919,4473
3920,4429
3921,4383
3922,4260
3923,4343
3924,4233
3925,4248
3926,4243
3927,4259
3928,4290
3929,4285
3930,4276
3931,4338
3932,4393
3933,4466
3934,4455
3935,4410
3936,4328
3937,4420
3938,4171
3939,4148
3940,4132
3941,4276
3942,4385
3943,4260
3944,4338
3945,4413
3946,4347
3947,4279
3948,4301
3949,4284
3950,4322
3951,4294
3952,4199
3953,4343
3954,4448
3955,4309
3956,4283
3957,4287
3958,4443
3959,4325
3960,4427
3961,4288
3962,4312
3963,4371
3964,4446
3965,4476
3966,4314
3967,4466
3968,4517
3969,4494
3970,4455
3971,4507
3972,4570
3973,4458
3974,4222
3975,4243
3976,4298
3977,4220
3978,4200
3979,4236
3980,4080
3981,4204
3982,4216
3983,4169
3984,4154
3985,4180
3986,4205
3987,4127
3988,4160
3989,4174
3990,4119
3991,4095
3992,4107
3993,4041
3994,4059
3995,4088
3996,4053
3997,4092
3998,4256
3999,4195
4000,4107
4001,4133
4002,4122
4003,4194
4004,4226
4005,4162
4006,4113
4007,4195
4008,4246
4009,4283
4010,4369
