MDTU,|Tr(Lx)|,|Tr(Ly)|
1,1.41992,1.56093
2,1.58279,1.88024
3,1.58871,1.73474
4,1.54312,1.92429
5,1.53839,1.90948
6,1.24172,1.69187
7,1.62744,1.62013
8,1.4117,2.09494
9,1.64773,1.65115
10,1.63732,1.42819
11,1.67252,1.48097
12,1.67252,1.48097
13,1.67252,1.48097
14,1.53994,0.920225
15,2.26724,0.766095
16,2.34118,1.04735
17,1.9176,1.01375
18,1.92199,1.28951
19,1.98378,1.84719
20,2.16542,1.24817
21,2.03225,1.08585
22,2.74138,1.10008
23,2.69173,0.978364
24,2.35901,1.08172
25,3.0745,1.04612
26,2.48994,0.83902
27,2.52109,1.08317
28,3.29169,1.0436
29,2.92622,0.888429
30,2.97476,0.688406
31,2.97476,0.688406
32,2.97476,0.688406
33,2.97476,0.688406
34,2.38083,1.03344
35,2.3196,0.839323
36,2.25453,0.958982
37,2.30548,0.842566
38,1.61705,0.645626
39,2.10394,0.768366
40,1.74907,0.696676
41,1.94575,0.866744
42,2.00838,0.672671
43,2.19747,0.727397
44,2.12981,0.851489
45,2.47791,0.917515
46,1.96987,0.524919
47,2.27569,0.524978
48,2.24323,0.495825
49,2.20038,0.39046
50,2.67969,0.548811
51,3.2142,0.421771
52,2.74365,0.428621
53,2.54246,0.41386
54,2.50473,0.433447
55,2.86428,0.476046
56,2.56754,0.591869
57,2.02143,0.467271
58,1.78652,0.57378
59,1.67091,0.759299
60,1.48075,0.833341
61,1.58669,0.77402
62,1.57296,0.944304
63,1.87461,0.708057
64,1.25435,1.00994
65,1.33281,0.815118
66,1.61708,0.989027
67,1.49847,0.92279
68,2.21241,0.905409
69,1.96415,1.12685
70,1.95546,1.22523
71,1.42589,1.27346
72,1.47725,1.05874
73,1.47725,1.05874
74,1.29693,1.32939
75,1.4181,1.16024
76,1.40472,1.0942
77,1.10147,1.02997
78,0.91368,0.843834
79,0.972813,1.10699
80,0.773184,1.14676
81,0.868415,1.1332
82,0.868415,1.1332
83,0.736423,0.999308
84,0.842436,1.16102
85,0.137251,1.18034
86,0.378714,0.892306
87,0.399043,0.817183
88,0.486117,1.48081
89,0.483224,1.49687
90,0.717056,1.51414
91,0.673322,1.73706
92,0.740054,2.24921
93,0.778066,1.4981
94,0.514773,1.98234
95,0.471826,1.73361
96,0.585301,2.01999
97,0.799771,1.54734
98,0.547845,1.39211
99,0.510492,1.89728
100,0.425305,1.74792
101,0.50047,1.69694
102,0.403328,2.20154
103,0.347479,2.56383
104,0.492903,2.9542
105,0.461242,2.17169
106,0.504704,3.08288
107,0.734447,2.76199
108,0.51147,3.19343
109,0.70509,3.03966
110,0.411593,2.83344
111,0.50279,4.35705
112,0.932505,3.77358
113,0.736205,3.27556
114,1.05203,3.91978
115,1.30826,4.54483
116,1.22389,5.03852
117,1.37639,4.21163
118,1.54109,4.31564
119,1.54109,4.31564
120,1.27726,4.44696
121,1.47185,4.56797
122,1.56515,3.8772
123,1.65517,3.35417
124,1.60979,2.71539
125,1.33348,3.34229
126,1.40157,3.03272
127,1.41808,1.86211
128,1.38281,1.33971
129,1.6656,1.12909
130,1.09235,1.56211
131,1.33244,1.70339
132,0.906263,1.63976
133,1.35628,1.37765
134,1.0174,1.27634
135,1.01935,1.11143
136,1.034,1.27744
137,0.854838,0.916111
138,0.717059,0.944283
139,0.779262,1.03372
140,0.683089,0.99248
141,0.751785,1.20847
142,0.772532,1.17046
143,1.09948,1.1721
144,0.709285,1.18432
145,0.566354,1.29413
146,0.566354,1.29413
147,0.844128,1.18064
148,0.881422,1.22708
149,0.663955,1.68084
150,0.651098,1.76553
151,0.768369,1.17074
152,0.761937,1.18481
153,0.597943,1.36062
154,0.755577,1.37374
155,0.736165,1.14377
156,0.763634,1.0534
157,0.724602,1.11396
158,0.761063,0.83766
159,0.810143,0.663829
160,0.72519,0.634456
161,0.818998,0.673933
162,0.818998,0.673933
163,0.649669,0.502967
164,0.989767,0.443234
165,0.891779,0.581405
166,1.01647,0.646765
167,1.14891,0.764206
168,0.798224,0.843269
169,0.785092,0.877204
170,0.862299,0.725287
171,0.59699,0.655845
172,0.935834,0.693944
173,1.15457,0.594459
174,1.1454,0.514633
175,1.27165,0.556396
176,1.55225,0.911188
177,1.51473,0.839742
178,1.51473,0.839742
179,1.24053,0.619185
180,1.49391,0.627171
181,1.82596,0.680721
182,1.80735,0.518966
183,1.47948,0.510158
184,1.3316,0.578029
185,1.10638,0.995045
186,1.41949,1.16854
187,1.33304,0.898676
188,1.35996,0.91873
189,1.46755,0.957758
190,1.87784,1.37835
191,1.61982,1.19404
192,1.49899,1.70122
193,1.61558,1.76564
194,1.51913,1.7173
195,1.69716,1.65168
196,1.81124,1.24894
197,1.72122,1.06922
198,1.32597,1.19655
199,1.56333,1.26496
200,1.55929,1.50825
201,1.55929,1.50825
202,1.43289,1.5417
203,1.84573,1.42416
204,1.20306,1.76163
205,1.9165,1.38509
206,2.37007,1.27409
207,2.33199,1.19662
208,1.95038,0.971002
209,1.80832,1.30159
210,1.85647,0.923698
211,2.53325,0.831082
212,2.93405,1.00336
213,3.40167,0.993291
214,2.7509,0.833209
215,2.63725,0.917352
216,3.19192,1.07181
217,2.98666,1.4461
218,2.66629,1.6409
219,2.28758,0.722993
220,1.53894,0.692885
221,1.46474,0.732398
222,1.34264,0.647822
223,1.43952,0.534353
224,1.67429,0.870336
225,1.72186,0.906693
226,1.74886,0.802614
227,1.74886,0.802614
228,1.75892,0.695182
229,1.75892,0.695182
230,1.69421,0.823541
231,2.15979,0.853452
232,1.25379,1.1387
233,1.25995,1.37535
234,1.15234,1.51698
235,1.37562,1.30184
236,1.60745,1.07729
237,1.44073,1.22559
238,1.82771,1.11082
239,1.81077,1.41535
240,0.945861,1.69066
241,0.94079,1.61986
242,1.03724,1.43822
243,1.03724,1.43822
244,1.03724,1.43822
245,1.15491,1.20743
246,1.64329,1.35862
247,2.09294,1.52605
248,1.81025,1.38478
249,1.81025,1.38478
250,2.36262,1.2988
251,1.78009,1.91869
252,2.64836,1.64273
253,2.36458,1.70821
254,2.23783,1.9038
255,2.82702,1.57735
256,3.88834,1.75047
257,3.71569,1.78207
258,1.97929,2.03198
259,2.61169,1.73838
260,2.96459,2.66221
261,3.48346,2.42559
262,2.82265,3.00399
263,2.82265,3.00399
264,3.13043,2.84544
265,4.08501,3.03002
266,3.42389,2.32306
267,3.49264,2.68381
268,3.77563,3.75133
269,4.03483,4.145
270,2.74464,4.74417
271,1.91514,5.4806
272,2.29048,5.98156
273,1.84356,5.03122
274,1.92104,5.46666
275,2.02446,5.95878
276,1.92416,7.02915
277,2.56031,5.99142
278,1.81942,5.15125
