MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.73373,1.73136,0.0905916
2,1.54913,1.46383,-0.506977
3,1.09262,1.0877,0.103564
4,0.860013,0.859193,0.0375559
5,0.836663,0.812052,-0.201435
6,0.804513,0.735909,0.325083
7,0.896375,0.833906,0.328767
8,1.06843,0.991566,0.397924
9,0.885566,0.698473,0.544392
10,0.826408,0.761981,0.319897
11,1.11676,0.960464,0.569786
12,1.11676,0.960464,0.569786
13,1.11676,0.960464,0.569786
14,1.00282,0.911077,0.419025
15,1.26174,1.1857,0.431398
16,1.09201,0.991518,0.457573
17,1.08283,1.07409,0.137278
18,1.09051,1.09007,-0.0310107
19,0.92853,0.922426,-0.106294
20,0.990526,0.961256,-0.239016
21,1.0123,1.00815,-0.0915637
22,1.00321,1.00152,-0.0582052
23,0.937028,0.930421,0.111082
24,1.08197,0.96957,0.480212
25,1.03184,0.86285,0.565842
26,1.1016,0.911658,0.618389
27,1.11203,0.989256,0.507911
28,1.17332,0.845613,0.813392
29,1.20807,0.775881,0.925988
30,1.12206,0.671927,0.89863
31,1.12206,0.671927,0.89863
32,1.12206,0.671927,0.89863
33,1.12206,0.671927,0.89863
34,0.820226,0.554729,0.60419
35,1.22101,1.08237,0.565098
36,1.69071,1.41602,0.923787
37,1.3915,1.29779,0.502018
38,1.49881,1.25142,0.824848
39,2.19487,1.83094,1.21042
40,1.72448,1.20091,1.23759
41,1.90157,1.7198,0.811329
42,1.70664,1.59952,0.595094
43,1.54583,1.49377,0.397778
44,1.22695,1.14031,0.452889
45,1.46589,1.26725,0.736814
46,1.9375,1.32527,1.41336
47,2.10016,1.64336,1.30769
48,1.47328,1.35013,0.589655
49,1.51933,1.2368,0.882436
50,1.87062,1.48995,1.13106
51,1.68992,1.1933,1.19661
52,1.985,1.57852,1.20354
53,1.82795,1.66162,0.761837
54,1.9615,1.95258,0.186908
55,2.45417,2.43447,0.310274
56,2.98744,2.87106,-0.825706
57,2.98599,2.82161,-0.977073
58,2.62032,2.38281,-1.0901
59,3.2514,2.89968,-1.47088
60,2.83084,2.71125,-0.814127
61,2.03696,2.02663,-0.204835
62,2.84614,2.80342,-0.49125
63,2.12153,2.09933,-0.306135
64,2.88855,2.84032,-0.525655
65,2.56644,2.56542,-0.0724067
66,1.90176,1.89985,-0.0852246
67,2.23848,2.06481,-0.864494
68,1.76984,1.60584,-0.744057
69,1.90514,1.89912,-0.151299
70,1.93414,1.86861,0.499225
71,1.81468,1.814,-0.0498932
72,1.69306,1.69294,0.0197793
73,1.69306,1.69294,0.0197793
74,1.83224,1.8312,-0.061857
75,2.55006,2.44416,-0.727227
76,2.47287,2.38711,-0.645613
77,2.06605,2.0619,0.130852
78,2.36811,2.36077,0.186198
79,3.43115,2.87497,1.8728
80,3.61771,3.1306,1.81305
81,3.56834,2.82967,2.17395
82,3.56834,2.82967,2.17395
83,4.15918,2.9266,2.9553
84,4.987,4.0386,2.92573
85,4.63512,4.24952,1.85091
86,5.0929,4.73553,1.87413
87,3.75236,3.29037,1.80378
88,3.67618,3.3673,1.47499
89,3.71094,3.46845,1.31945
90,3.07938,2.90117,1.03236
91,2.56708,2.1948,1.33144
92,2.58793,2.30356,1.17941
93,2.54895,2.13942,1.38565
94,2.42147,1.81625,1.60149
95,1.81207,1.26547,1.29699
96,1.8413,1.50613,1.05922
97,2.04628,1.79168,0.98851
98,1.92117,1.5178,1.17779
99,1.54424,1.37371,0.705407
100,1.70211,1.61241,0.54525
101,1.24909,1.19692,0.357212
102,1.13224,0.825258,0.775195
103,1.47016,1.24758,0.777773
104,1.25278,0.986415,0.772299
105,1.5925,1.4169,0.726958
106,1.99482,1.92526,0.522191
107,1.90894,1.86115,0.424491
108,1.79483,1.79159,0.107766
109,1.80573,1.68642,-0.645494
110,1.73456,1.71897,-0.232092
111,1.97583,1.86936,-0.639834
112,2.28225,2.16117,-0.73349
113,2.16,2.06462,-0.634772
114,2.32095,1.74721,-1.52777
115,2.38212,2.05599,-1.20308
116,2.60594,2.49893,-0.739083
117,2.66651,2.30919,-1.33339
118,3.02037,2.74571,-1.25844
119,3.02037,2.74571,-1.25844
120,2.45154,1.85192,-1.60637
121,2.65981,2.29128,-1.35078
122,2.09628,1.5358,-1.42678
123,2.9868,2.07771,-2.14571
124,3.84401,2.04098,-3.25743
125,3.31913,1.31725,-3.04655
126,2.80832,1.9651,-2.00626
127,3.2258,2.3881,-2.16858
128,3.90317,3.35048,-2.00224
129,2.63839,2.14682,-1.53371
130,5.8917,4.95817,-3.18256
131,6.72393,4.30888,-5.16186
132,6.49213,4.44654,-4.73033
133,5.53805,4.22645,-3.5787
134,7.28244,6.20379,-3.81404
135,6.66174,5.65211,-3.52597
136,4.96586,3.67993,-3.33435
137,5.32215,4.45896,-2.90568
138,4.11395,3.57061,-2.04335
139,3.76383,3.53012,-1.3056
140,3.50661,3.46027,-0.568173
141,3.76376,3.63631,-0.971157
142,3.62712,3.35603,-1.37588
143,3.28317,3.27702,-0.200716
144,4.6115,4.43798,1.2531
145,3.6253,3.37872,1.31419
146,3.6253,3.37872,1.31419
147,3.93994,3.8866,-0.646095
148,3.37768,3.37119,-0.209307
149,4.06292,4.01167,-0.643278
150,4.4392,4.31091,-1.05954
151,3.30781,3.2854,0.384353
152,3.17904,3.16602,-0.28738
153,2.81579,2.56553,-1.16049
154,2.17053,1.70181,-1.34723
155,1.94436,1.94305,0.0713912
156,2.09105,2.02239,-0.531442
157,2.34575,2.31515,-0.377656
158,2.24458,2.24454,-0.0130124
159,2.54395,2.48882,0.526732
160,3.42111,3.36108,0.638074
161,3.13683,2.9799,0.979725
162,3.13683,2.9799,0.979725
163,3.25668,3.25628,0.0507233
164,3.69409,3.69354,0.0636138
165,3.91907,3.71374,1.25191
166,4.33552,4.32036,0.362317
167,2.99573,2.96645,-0.417801
168,2.9941,2.84173,0.942947
169,3.13563,2.85397,1.29886
170,2.65676,2.65571,-0.0745145
171,1.31158,1.05308,0.781832
172,2.46031,2.13461,1.22333
173,1.31577,1.30301,0.182819
174,1.82264,1.72535,0.587505
175,1.44728,1.40083,0.363724
176,1.05274,1.02019,0.259769
177,1.28245,0.95406,0.857
178,1.28245,0.95406,0.857
179,1.18424,1.03867,0.568846
180,1.9435,1.86321,0.552845
181,1.8519,1.45158,1.14998
182,1.5386,1.49318,0.371112
183,2.07505,2.07498,-0.0165204
184,2.17082,2.138,-0.376076
185,1.95345,1.95289,-0.0468906
186,1.84308,1.83497,0.172729
187,1.64247,1.64246,0.006043
188,1.55124,1.55012,-0.0589265
189,1.38505,1.26825,-0.556696
190,1.96082,1.72283,-0.936316
191,1.42051,1.34151,-0.467102
192,1.67795,1.53001,-0.688909
193,1.72492,1.47462,-0.894905
194,1.47055,1.22208,-0.817947
195,1.56468,1.19133,-1.01438
196,1.55267,1.27346,-0.88829
197,1.89983,1.68233,-0.882677
198,2.07017,1.9623,-0.659513
199,1.98508,1.7215,-0.988408
