MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.665179,0.665145,-0.0067163
2,0.517182,0.51067,-0.081815
3,0.412879,0.412662,-0.0133897
4,0.416517,0.413309,-0.051597
5,0.406538,0.402098,-0.059921
6,0.384818,0.379602,0.063147
7,0.40397,0.396338,0.078155
8,0.388091,0.367739,0.124025
9,0.396772,0.383711,0.100961
10,0.40252,0.392572,0.0889395
11,0.443374,0.435453,0.083439
12,0.443374,0.435453,0.083439
13,0.443374,0.435453,0.083439
14,0.411946,0.390392,0.131506
15,0.42809,0.377576,0.201736
16,0.453006,0.410647,0.19127
17,0.424719,0.409931,0.111099
18,0.398223,0.395263,0.0484652
19,0.431063,0.425194,0.070888
20,0.401515,0.399651,0.0386365
21,0.39979,0.399776,0.00340082
22,0.389848,0.388472,0.0327216
23,0.348315,0.344204,0.0533545
24,0.401244,0.352602,0.191491
25,0.447604,0.367255,0.255878
26,0.45647,0.31199,0.333207
27,0.409482,0.323076,0.25159
28,0.440273,0.340718,0.278839
29,0.446693,0.309414,0.322176
30,0.472266,0.294892,0.368883
31,0.472266,0.294892,0.368883
32,0.472266,0.294892,0.368883
33,0.472266,0.294892,0.368883
34,0.37946,0.258445,0.277842
35,0.465367,0.3309,0.327219
36,0.466129,0.365835,0.288861
37,0.437498,0.382682,0.212035
38,0.410999,0.342228,0.227597
39,0.438465,0.370981,0.233719
40,0.466877,0.388196,0.259379
41,0.468941,0.422335,0.203811
42,0.415495,0.390267,0.142574
43,0.416875,0.407159,0.089478
44,0.36783,0.345272,0.126832
45,0.391791,0.367894,0.134737
46,0.382163,0.367951,0.103251
47,0.406895,0.394286,0.100512
48,0.452865,0.437179,0.118155
49,0.407621,0.386782,0.128663
50,0.395762,0.333164,0.21361
51,0.359529,0.324356,0.155095
52,0.413135,0.383856,0.152756
53,0.429996,0.412642,0.120927
54,0.427179,0.426799,0.0180365
55,0.444831,0.443995,-0.027251
56,0.490702,0.43586,-0.225419
57,0.475774,0.452889,-0.145783
58,0.447924,0.392383,-0.216036
59,0.440452,0.388165,-0.20815
60,0.459593,0.438414,-0.137909
61,0.392951,0.377987,-0.107406
62,0.425287,0.422189,-0.0512385
63,0.440143,0.437069,-0.051935
64,0.486977,0.472492,-0.117888
65,0.437962,0.427959,-0.0930675
66,0.399666,0.391313,-0.081282
67,0.425477,0.413386,-0.100708
68,0.39477,0.376908,-0.117404
69,0.496205,0.492337,-0.0618355
70,0.486369,0.479832,0.079474
71,0.416495,0.41648,0.00345688
72,0.418113,0.416365,0.0381935
73,0.418113,0.416365,0.0381935
74,0.387874,0.387865,0.00254332
75,0.48359,0.483551,-0.00613965
76,0.464538,0.464326,0.0140376
77,0.361675,0.358418,-0.0484304
78,0.389359,0.380295,-0.083524
79,0.345366,0.345056,0.0146164
80,0.345649,0.345594,0.0061733
81,0.331975,0.329888,0.0371601
82,0.331975,0.329888,0.0371601
83,0.372622,0.372583,0.00540305
84,0.366034,0.36593,0.0087302
85,0.389612,0.380315,-0.0846045
86,0.438216,0.435556,-0.0482125
87,0.40466,0.404643,-0.00365651
88,0.323582,0.32318,-0.0161404
89,0.397813,0.397249,-0.0211771
90,0.354495,0.354428,-0.00689945
91,0.366562,0.363617,0.0463744
92,0.367217,0.364133,0.0474964
93,0.336155,0.329306,0.067511
94,0.319226,0.315628,0.047788
95,0.2518,0.249162,0.0363576
96,0.316446,0.302972,-0.0913595
97,0.214275,0.203933,-0.0657625
98,0.216746,0.21154,-0.0472214
99,0.191204,0.149089,-0.119714
