ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
1.13791,null,-0.454266,null,null
1.42426,0.0682385,null,null,null
1.24917,null,-0.247524,null,null
1.40671,0.451016,null,null,null
1.05078,null,-0.12962,null,null
1.40671,0.451016,null,null,null
1.05078,null,-0.12962,null,null
1.27795,0.221072,null,null,null
1.1204,null,-0.715545,null,null
1.35113,0.430658,null,null,null
0.93703,null,-0.6842,null,null
1.37412,0.291614,null,null,null
0.89306,null,-0.632225,null,null
1.01686,0.423362,null,null,null
0.901135,null,-0.498785,null,null
0.64368,0.64845,null,null,null
0.68456,null,-0.493391,null,null
0.703005,0.67242,null,null,null
0.973995,null,-0.52607,null,null
0.52337,0.56912,null,null,null
1.08743,null,-0.364084,null,null
0.72632,0.476029,null,null,null
0.953795,null,-0.6119,null,null
0.72632,0.476029,null,null,null
0.953795,null,-0.6119,null,null
0.567035,0.469883,null,null,null
0.734365,null,-0.677735,null,null
0.83528,0.109572,null,null,null
1.11059,null,-0.338436,null,null
0.1362,-0.0169532,null,null,null
0.90988,null,-0.75188,null,null
0.370905,0.076508,null,null,null
0.76467,null,-0.459881,null,null
0.394147,-0.0623175,null,null,null
0.804355,null,-0.144226,null,null
0.484254,-0.0425266,null,null,null
1.39448,null,-0.498202,null,null
0.456832,0.157509,null,null,null
1.21372,null,-0.87606,null,null
0.663615,0.271632,null,null,null
1.43084,null,-0.495287,null,null
0.65778,0.143831,null,null,null
1.71206,null,-0.293648,null,null
0.65992,0.33494,null,null,null
2.22126,null,-0.353498,null,null
0.72769,0.275416,null,null,null
1.46083,null,-0.332101,null,null
0.50964,-0.072511,null,null,null
1.90949,null,-0.53243,null,null
0.374642,0.286816,null,null,null
1.73283,null,-0.0519115,null,null
0.51717,0.274068,null,null,null
2.01893,null,-0.065312,null,null
0.74374,0.294083,null,null,null
1.49707,null,-0.391224,null,null
0.491939,0.241103,null,null,null
1.32455,null,-0.428393,null,null
0.483401,0.164092,null,null,null
1.82309,null,-0.52536,null,null
0.366013,0.216609,null,null,null
1.69666,null,-0.420202,null,null
0.348102,0.359577,null,null,null
1.61465,null,-0.522025,null,null
0.122261,0.384351,null,null,null
2.19543,null,-0.163877,null,null
0.249374,0.241979,null,null,null
2.48741,null,0.621275,null,null
0.36328,0.333139,null,null,null
2.85279,null,0.767395,null,null
0.335365,0.316661,null,null,null
2.16498,null,-0.170703,null,null
0.243699,0.44197,null,null,null
3.08254,null,0.0459177,null,null
0.535665,0.50247,null,null,null
2.708,null,-0.54343,null,null
0.36625,0.357019,null,null,null
3.11373,null,-0.709015,null,null
0.529865,0.465183,null,null,null
2.81088,null,-1.15692,null,null
0.389333,0.133522,null,null,null
2.77545,null,-0.57034,null,null
0.467149,0.185927,null,null,null
4.253,null,-0.946505,null,null
0.82617,0.432445,null,null,null
3.33005,null,-1.77502,null,null
0.73427,0.053343,null,null,null
2.77861,null,-1.73455,null,null
1.04286,0.138528,null,null,null
3.31099,null,-2.09811,null,null
1.308,0.0258612,null,null,null
3.85529,null,-2.4067,null,null
1.21374,0.157307,null,null,null
3.84962,null,-3.25072,null,null
1.37608,-0.0290061,null,null,null
3.5844,null,-2.21133,null,null
1.51219,0.297042,null,null,null
3.20672,null,-2.88821,null,null
1.51219,0.297042,null,null,null
3.20672,null,-2.88821,null,null
1.18656,0.472743,null,null,null
3.40924,null,-2.85526,null,null
1.44814,0.263101,null,null,null
3.30391,null,-3.15444,null,null
1.52229,0.363787,null,null,null
2.70989,null,-2.77293,null,null
1.49959,0.700585,null,null,null
1.33156,null,-3.07854,null,null
1.46281,0.67201,null,null,null
0.980045,null,-2.53236,null,null
1.07626,0.78729,null,null,null
1.87575,null,-2.76631,null,null
1.07324,0.901415,null,null,null
2.42001,null,-1.82783,null,null
0.94614,1.05631,null,null,null
0.655365,null,-1.74297,null,null
0.402416,1.32296,null,null,null
0.44595,null,-1.26331,null,null
0.286544,1.64077,null,null,null
-0.0253551,null,-1.12881,null,null
0.39667,1.01778,null,null,null
0.0243613,null,-1.56193,null,null
0.182691,1.31986,null,null,null
0.369535,null,-1.66282,null,null
0.233051,0.875785,null,null,null
-0.00300163,null,-1.63976,null,null
-0.189608,1.34296,null,null,null
-0.266885,null,-1.35155,null,null
0.107705,1.01168,null,null,null
-0.185476,null,-1.26279,null,null
0.092509,1.01514,null,null,null
-0.137098,null,-1.10294,null,null
0.0257861,1.03368,null,null,null
0.00252617,null,-1.27744,null,null
-0.208204,0.829095,null,null,null
-0.0101675,null,-0.916055,null,null
-0.139768,0.703305,null,null,null
0.178909,null,-0.92718,null,null
-0.263012,0.733535,null,null,null
0.421789,null,-0.94375,null,null
-0.0344481,0.68222,null,null,null
0.473522,null,-0.872235,null,null
-0.139098,0.738805,null,null,null
0.58675,null,-1.05647,null,null
-0.082772,0.768085,null,null,null
0.134599,null,-1.16269,null,null
-0.072031,1.09712,null,null,null
0.0495418,null,-1.17105,null,null
-0.186965,0.6842,null,null,null
-0.206438,null,-1.16619,null,null
-0.236068,0.51481,null,null,null
0.166967,null,-1.28331,null,null
-0.236068,0.51481,null,null,null
0.166967,null,-1.28331,null,null
-0.249543,0.8064,null,null,null
0.505085,null,-1.06715,null,null
-0.56678,0.67503,null,null,null
0.141134,null,-1.21894,null,null
-0.411462,0.52109,null,null,null
-0.0703465,null,-1.67937,null,null
-0.383653,0.52606,null,null,null
0.456545,null,-1.70548,null,null
-0.295679,0.7092,null,null,null
0.54919,null,-1.03394,null,null
-0.386138,0.656845,null,null,null
0.786025,null,-0.886535,null,null
-0.2883,0.52385,null,null,null
0.35879,null,-1.31246,null,null
-0.4421,0.612735,null,null,null
0.67506,null,-1.19644,null,null
-0.304264,0.670345,null,null,null
0.53245,null,-1.01228,null,null
-0.282571,0.70943,null,null,null
0.58093,null,-0.878735,null,null
-0.305182,0.6572,null,null,null
0.556535,null,-0.96497,null,null
-0.372646,0.66359,null,null,null
0.402894,null,-0.734405,null,null
-0.21142,0.78207,null,null,null
0.144751,null,-0.647855,null,null
-0.206794,0.69508,null,null,null
0.398763,null,-0.49348,null,null
-0.284921,0.76784,null,null,null
0.57287,null,-0.354972,null,null
-0.284921,0.76784,null,null,null
0.57287,null,-0.354972,null,null
-0.117829,0.638895,null,null,null
0.370583,null,-0.340065,null,null
-0.075154,0.98691,null,null,null
0.319354,null,-0.307359,null,null
-0.105429,0.885525,null,null,null
0.375441,null,-0.443933,null,null
0.0703175,1.01403,null,null,null
0.604265,null,-0.230583,null,null
-0.0497336,1.14783,null,null,null
0.688175,null,-0.332305,null,null
-0.155052,0.78302,null,null,null
0.82981,null,-0.15006,null,null
-0.457255,0.63819,null,null,null
0.799045,null,-0.361959,null,null
-0.315889,0.802355,null,null,null
0.614385,null,-0.385452,null,null
0.0148524,0.596805,null,null,null
0.52591,null,-0.391856,null,null
-0.05611,0.93415,null,null,null
0.6464,null,-0.252439,null,null
0.267595,1.12313,null,null,null
0.59165,null,0.057717,null,null
0.078426,1.14271,null,null,null
0.510805,null,-0.062652,null,null
0.494047,1.17176,null,null,null
0.525075,null,-0.184046,null,null
0.515535,1.46414,null,null,null
0.80624,null,-0.424547,null,null
1.00972,1.12911,null,null,null
0.755785,null,-0.365999,null,null
1.00972,1.12911,null,null,null
0.755785,null,-0.365999,null,null
0.74803,0.989635,null,null,null
0.468147,null,-0.405251,null,null
1.08105,1.03107,null,null,null
0.476371,null,-0.407938,null,null
1.4384,1.12479,null,null,null
0.532455,null,-0.424113,null,null
1.11897,1.4193,null,null,null
0.495955,null,-0.152822,null,null
0.7506,1.27494,null,null,null
0.47728,null,-0.18018,null,null
0.90284,0.9788,null,null,null
0.562425,null,0.133402,null,null
0.717505,0.842175,null,null,null
0.97969,null,-0.174132,null,null
0.995725,1.01168,null,null,null
1.15375,null,-0.185348,null,null
0.970025,0.91436,null,null,null
0.883455,null,-0.164702,null,null
0.72258,1.15212,null,null,null
0.918505,null,-0.0203299,null,null
0.87975,1.17462,null,null,null
0.95089,null,-0.114489,null,null
1.15603,1.47983,null,null,null
1.32464,null,0.381029,null,null
1.0838,1.20382,null,null,null
1.18704,null,0.12912,null,null
1.03192,1.08725,null,null,null
1.63287,null,0.477374,null,null
0.93031,1.32084,null,null,null
1.73904,null,0.305287,null,null
0.886445,1.23368,null,null,null
1.59281,null,0.641935,null,null
1.33834,1.04365,null,null,null
1.43767,null,0.813115,null,null
1.47448,1.0519,null,null,null
1.13031,null,0.531265,null,null
1.24674,1.1867,null,null,null
0.901365,null,0.575135,null,null
1.01909,0.84833,null,null,null
1.14522,null,0.346687,null,null
1.42351,0.646225,null,null,null
1.04018,null,0.719835,null,null
1.37881,0.728185,null,null,null
1.45254,null,0.40611,null,null
1.37881,0.728185,null,null,null
1.45254,null,0.40611,null,null
1.28431,0.6354,null,null,null
1.35135,null,0.74209,null,null
1.83779,-0.171087,null,null,null
1.33266,null,0.502235,null,null
1.20273,-0.028334,null,null,null
1.75402,null,0.16367,null,null
1.90516,-0.208204,null,null,null
1.37901,null,0.129628,null,null
2.24873,-0.7486,null,null,null
1.19976,null,0.428809,null,null
2.22175,-0.708515,null,null,null
1.0898,null,0.494205,null,null
1.94553,-0.137461,null,null,null
0.97071,null,-0.0238014,null,null
1.80814,-0.0255952,null,null,null
1.30015,null,0.061284,null,null
1.84155,-0.234922,null,null,null
0.92359,null,0.0141493,null,null
2.51353,-0.315456,null,null,null
0.83052,null,-0.0305592,null,null
2.72187,-1.09549,null,null,null
0.845075,null,0.5409,null,null
2.79863,-1.93365,null,null,null
0.97383,null,0.195659,null,null
2.57917,-0.95673,null,null,null
0.833135,null,-0.0110909,null,null
2.22477,-1.41615,null,null,null
0.91549,null,0.058411,null,null
2.40996,-2.09295,null,null,null
1.06984,null,0.065058,null,null
2.69705,-1.28301,null,null,null
1.44088,null,-0.122792,null,null
1.95254,-1.81568,null,null,null
1.6341,null,-0.149323,null,null
1.52106,-1.70862,null,null,null
0.719945,null,0.066313,null,null
1.02877,-1.14453,null,null,null
0.678665,null,0.139655,null,null
1.13285,-0.9285,null,null,null
0.730755,null,-0.0490281,null,null
1.26361,-0.453858,null,null,null
0.627395,null,-0.161395,null,null
1.43085,-0.157705,null,null,null
0.462288,null,-0.267999,null,null
1.66445,0.181257,null,null,null
0.85917,null,-0.138966,null,null
1.52479,0.799895,null,null,null
0.890835,null,-0.168837,null,null
1.74013,-0.174468,null,null,null
0.74905,null,-0.288293,null,null
1.74013,-0.174468,null,null,null
0.74905,null,-0.288293,null,null
1.6884,-0.493071,null,null,null
0.61522,null,-0.323701,null,null
1.6884,-0.493071,null,null,null
0.61522,null,-0.323701,null,null
1.60668,-0.53751,null,null,null
0.76893,null,-0.2949,null,null
1.71772,-1.30923,null,null,null
0.832255,null,-0.189029,null,null
1.1613,-0.472616,null,null,null
0.999305,null,-0.54592,null,null
1.07801,-0.65221,null,null,null
1.24826,null,-0.57744,null,null
1.03016,-0.51639,null,null,null
1.10757,null,-1.03659,null,null
1.37541,0.0242233,null,null,null
1.23304,null,-0.417602,null,null
1.60593,-0.0698765,null,null,null
0.86741,null,-0.638875,null,null
1.34452,-0.517655,null,null,null
0.719305,null,-0.99231,null,null
1.77197,-0.44795,null,null,null
0.886635,null,-0.66918,null,null
1.69073,-0.648345,null,null,null
1.28306,null,-0.597465,null,null
0.54416,-0.773655,null,null,null
1.45826,null,-0.855455,null,null
0.58813,-0.734295,null,null,null
1.09288,null,-1.19564,null,null
1.01588,-0.209437,null,null,null
0.87471,null,-1.14165,null,null
1.01588,-0.209437,null,null,null
0.87471,null,-1.14165,null,null
1.01588,-0.209437,null,null,null
0.87471,null,-1.14165,null,null
0.97357,-0.621275,null,null,null
0.819895,null,-0.88637,null,null
1.63586,0.156086,null,null,null
1.17627,null,-0.67989,null,null
1.9495,0.761465,null,null,null
1.21646,null,-0.921445,null,null
1.56787,0.904855,null,null,null
1.32658,null,-0.397222,null,null
1.56787,0.904855,null,null,null
1.32658,null,-0.397222,null,null
1.96799,1.30728,null,null,null
1.22213,null,-0.439613,null,null
1.18304,1.33009,null,null,null
1.86883,null,-0.434567,null,null
1.32666,2.29211,null,null,null
1.5852,null,-0.430928,null,null
0.834565,2.21241,null,null,null
1.70205,null,-0.144935,null,null
0.672975,2.13424,null,null,null
1.88247,null,-0.28421,null,null
1.13953,2.58718,null,null,null
1.57735,null,0.00310494,null,null
1.598,3.5448,null,null,null
1.73248,null,-0.250304,null,null
1.93806,3.17021,null,null,null
1.71117,null,-0.497697,null,null
1.19877,1.57498,null,null,null
1.83534,null,-0.872055,null,null
1.48866,2.14588,null,null,null
1.72975,null,0.173016,null,null
1.43428,2.59455,null,null,null
2.65559,null,-0.187623,null,null
0.125733,3.48119,null,null,null
2.06077,null,1.27934,null,null
0.36969,2.79833,null,null,null
2.95146,null,0.559335,null,null
0.36969,2.79833,null,null,null
2.95146,null,0.559335,null,null
0.60576,3.07126,null,null,null
2.80057,null,0.503285,null,null
0.96922,3.96836,null,null,null
2.81452,null,1.12228,null,null
1.14392,3.22715,null,null,null
1.58042,null,1.70261,null,null
0.860705,3.38492,null,null,null
1.94461,null,1.84968,null,null
-0.192052,3.77074,null,null,null
1.37601,null,3.48985,null,null
0.309964,4.02291,null,null,null
1.97121,null,3.64628,null,null
-1.11332,2.50869,null,null,null
0.97413,null,4.64309,null,null
-0.275267,1.89525,null,null,null
1.16842,null,5.3546,null,null
0.466164,2.24254,null,null,null
1.56793,null,5.7724,null,null
-0.103948,1.84062,null,null,null
1.06946,null,4.91624,null,null
-0.36626,1.8858,null,null,null
1.88525,null,5.1313,null,null
-0.299046,2.00225,null,null,null
2.73217,null,5.2955,null,null
-0.741765,1.77544,null,null,null
3.66558,null,5.9977,null,null
-0.652345,2.4758,null,null,null
4.4054,null,4.06074,null,null
-0.501335,1.74899,null,null,null
3.90792,null,3.35613,null,null
-0.62451,1.75208,null,null,null
5.0798,null,1.07605,null,null
-0.215165,1.45789,null,null,null
4.08134,null,0.817995,null,null
-0.215165,1.45789,null,null,null
4.08134,null,0.817995,null,null
0.169169,1.3134,null,null,null
5.19025,null,1.45547,null,null
0.169169,1.3134,null,null,null
5.19025,null,1.45547,null,null
-0.59249,0.93527,null,null,null
4.78983,null,-0.406147,null,null
-0.862515,1.07184,null,null,null
5.22225,null,-0.453178,null,null
-0.86433,1.16934,null,null,null
4.86348,null,-0.861315,null,null
-1.20116,1.44883,null,null,null
3.38807,null,-1.52544,null,null
-1.00875,0.71233,null,null,null
2.91296,null,-0.819145,null,null
-1.04026,0.557905,null,null,null
2.25178,null,-0.83396,null,null
-1.47626,0.113642,null,null,null
2.61573,null,-0.160343,null,null
-1.24938,-0.052751,null,null,null
2.57856,null,-0.450761,null,null
-1.23164,-0.095267,null,null,null
3.85366,null,-0.421498,null,null
-1.26591,0.245427,null,null,null
2.76719,null,-1.12347,null,null
-1.50455,0.426988,null,null,null
2.81681,null,-0.254908,null,null
-2.15755,0.297325,null,null,null
2.33087,null,0.175592,null,null
-2.19065,-0.0648655,null,null,null
2.25432,null,0.193133,null,null
-2.4051,0.356262,null,null,null
1.74076,null,0.58865,null,null
-1.5413,-0.532095,null,null,null
1.61793,null,0.273533,null,null
-1.72615,0.140717,null,null,null
1.64217,null,0.75456,null,null
-2.35035,-0.215191,null,null,null
1.13218,null,1.12346,null,null
-2.35035,-0.215191,null,null,null
1.13218,null,1.12346,null,null
-2.70293,-0.521795,null,null,null
1.83367,null,0.66167,null,null
-1.99663,-0.559065,null,null,null
1.2105,null,0.392587,null,null
-1.79601,-0.50458,null,null,null
0.72195,null,0.765395,null,null
-1.73918,-1.092,null,null,null
0.640165,null,0.70036,null,null
-2.09472,-0.811585,null,null,null
1.07902,null,0.411772,null,null
-1.19114,-1.06252,null,null,null
1.34316,null,0.76668,null,null
-1.32161,-0.776325,null,null,null
1.2754,null,0.34816,null,null
-0.935965,-0.97264,null,null,null
1.0854,null,0.614485,null,null
-1.15538,-0.78159,null,null,null
0.96907,null,0.684215,null,null
-1.30787,-1.0947,null,null,null
0.99832,null,0.56606,null,null
-1.89782,-0.83716,null,null,null
0.82214,null,0.326566,null,null
-1.63559,-0.270541,null,null,null
0.7126,null,0.526495,null,null
-2.29231,-0.71096,null,null,null
0.84005,null,0.446682,null,null
-1.82288,-0.605205,null,null,null
0.832,null,0.75162,null,null
-1.82288,-0.605205,null,null,null
0.832,null,0.75162,null,null
-1.82288,-0.605205,null,null,null
0.832,null,0.75162,null,null
-1.52476,-0.114815,null,null,null
0.75624,null,1.02415,null,null
-1.16242,-0.0536845,null,null,null
0.676385,null,1.11132,null,null
-1.71711,-0.127933,null,null,null
0.811895,null,0.915,null,null
-2.45682,-0.826185,null,null,null
1.02484,null,0.6136,null,null
-1.95287,-1.26083,null,null,null
1.21838,null,0.926105,null,null
-1.83919,-0.85373,null,null,null
1.61265,null,0.7926,null,null
-1.96078,-0.96232,null,null,null
1.48342,null,1.16431,null,null
-1.56191,-1.04445,null,null,null
1.40246,null,1.15993,null,null
-1.29278,-1.53319,null,null,null
1.1495,null,1.16701,null,null
-1.3593,-1.88444,null,null,null
1.31953,null,1.30516,null,null
-0.54641,-1.39473,null,null,null
1.17352,null,0.8592,null,null
-1.37467,-1.45016,null,null,null
1.111,null,0.619085,null,null
-0.84717,-1.70748,null,null,null
0.9007,null,1.40054,null,null
-1.60321,-1.76554,null,null,null
0.62693,null,1.49738,null,null
-2.29358,-1.23428,null,null,null
0.92176,null,1.46681,null,null
-2.71596,-1.46749,null,null,null
0.657355,null,1.32126,null,null
-2.5883,-1.89623,null,null,null
1.27282,null,1.53654,null,null
-2.93448,-2.2107,null,null,null
0.94806,null,0.92568,null,null
-2.29115,-2.36854,null,null,null
0.69863,null,0.825935,null,null
-2.28546,-3.81658,null,null,null
0.151322,null,0.921125,null,null
-1.56855,-2.53985,null,null,null
0.155461,null,1.09235,null,null
-1.31203,-2.54216,null,null,null
0.478996,null,0.95254,null,null
-1.26894,-1.80895,null,null,null
0.802725,null,1.05265,null,null
-1.05895,-2.46854,null,null,null
0.7379,null,0.99482,null,null
-0.83268,-1.31767,null,null,null
1.04774,null,0.83974,null,null
-0.573215,-1.54361,null,null,null
0.58922,null,0.866785,null,null
-0.962385,-0.95903,null,null,null
0.813805,null,0.907695,null,null
-0.649415,-0.22768,null,null,null
0.61918,null,1.00039,null,null
-0.575055,-0.60559,null,null,null
0.675265,null,0.77009,null,null
-0.98899,-0.682685,null,null,null
0.74981,null,0.89002,null,null
-1.07368,-0.828315,null,null,null
0.879725,null,0.799325,null,null
-1.60808,-1.30075,null,null,null
0.50804,null,0.5153,null,null
-1.00103,-0.930875,null,null,null
0.57468,null,1.08745,null,null
-1.06078,-1.33851,null,null,null
0.360846,null,0.725635,null,null
-0.911685,-1.37177,null,null,null
0.132951,null,0.52517,null,null
-1.22155,-1.36759,null,null,null
0.078306,null,0.86028,null,null
-1.14414,-1.19888,null,null,null
-0.191211,null,0.71329,null,null
-1.14414,-1.19888,null,null,null
-0.191211,null,0.71329,null,null
-0.792695,-1.30429,null,null,null
-0.071806,null,0.96362,null,null
-0.58672,-1.37556,null,null,null
-0.0282683,null,0.85905,null,null
-0.00566135,-1.36905,null,null,null
-0.311982,null,0.674445,null,null
-0.0454276,-1.18659,null,null,null
-0.10786,null,0.768645,null,null
0.2933,-1.44808,null,null,null
-0.117305,null,0.90249,null,null
0.586665,-1.36423,null,null,null
-0.0876745,null,0.94281,null,null
0.586665,-1.36423,null,null,null
-0.0876745,null,0.94281,null,null
0.076864,-1.93563,null,null,null
-0.206044,null,1.103,null,null
0.618915,-1.71195,null,null,null
0.56725,null,1.8599,null,null
0.9719,-1.38647,null,null,null
-0.329208,null,1.7649,null,null
0.431858,-1.22995,null,null,null
-0.68754,null,1.89192,null,null
0.263092,-1.05063,null,null,null
-0.537625,null,1.91776,null,null
-0.098065,-1.49812,null,null,null
-0.465193,null,2.00144,null,null
0.195722,-1.98457,null,null,null
-0.62758,null,1.15164,null,null
0.0770335,-2.17864,null,null,null
-0.65993,null,0.84626,null,null
0.0297912,-1.48527,null,null,null
-0.87267,null,1.1386,null,null
-0.093751,-1.75109,null,null,null
-0.804635,null,1.33668,null,null
-0.60105,-1.21326,null,null,null
-0.54008,null,1.15841,null,null
-0.197294,-1.5163,null,null,null
-0.496106,null,0.69033,null,null
-0.370227,-1.31618,null,null,null
-0.469522,null,0.93792,null,null
-0.544585,-1.35475,null,null,null
-0.588485,null,1.06554,null,null
-0.701045,-1.38767,null,null,null
-0.227475,null,0.854575,null,null
-1.21217,-1.57069,null,null,null
-0.052461,null,0.92453,null,null
-0.708105,-0.836985,null,null,null
0.1756,null,0.773675,null,null
-0.580555,-0.996935,null,null,null
0.0351672,null,0.70446,null,null
-0.79075,-0.884965,null,null,null
-0.0376524,null,0.746935,null,null
-1.20575,-1.1403,null,null,null
0.466963,null,1.18901,null,null
-0.83159,-1.12905,null,null,null
0.38591,null,0.91912,null,null
-0.84537,-1.25577,null,null,null
0.499547,null,0.83575,null,null
-0.66089,-1.01717,null,null,null
0.314549,null,1.03693,null,null
-0.416284,-1.10199,null,null,null
0.400834,null,0.9146,null,null
0.034937,-1.28201,null,null,null
0.513185,null,0.98189,null,null
0.178284,-1.22866,null,null,null
0.61337,null,0.903085,null,null
0.401995,-1.61886,null,null,null
1.05435,null,0.68129,null,null
-0.0884135,-1.80755,null,null,null
1.17626,null,0.62099,null,null
-0.69036,-2.10216,null,null,null
0.872385,null,0.685365,null,null
-0.633135,-1.28537,null,null,null
0.855755,null,1.13422,null,null
-0.63767,-1.91185,null,null,null
0.947265,null,0.87659,null,null
-0.536195,-2.12501,null,null,null
0.723135,null,0.770515,null,null
-1.02671,-1.99063,null,null,null
1.07431,null,0.319982,null,null
-0.83808,-1.53958,null,null,null
1.24292,null,0.339309,null,null
-0.81328,-2.55142,null,null,null
1.81798,null,0.0198083,null,null
-0.985375,-1.59137,null,null,null
1.83474,null,0.586825,null,null
-1.17107,-1.00147,null,null,null
2.12689,null,1.80933,null,null
-0.765425,-1.03503,null,null,null
1.46736,null,1.83559,null,null
-1.10217,-1.56012,null,null,null
1.84686,null,1.05587,null,null
-0.925365,-1.6164,null,null,null
1.28715,null,1.30045,null,null
-1.24206,-1.13559,null,null,null
1.67075,null,1.74942,null,null
-0.663175,-1.02953,null,null,null
1.62981,null,1.78626,null,null
-0.705615,-0.60156,null,null,null
1.84775,null,1.96629,null,null
-0.55492,-0.951245,null,null,null
2.61596,null,1.1615,null,null
-0.54728,-1.21798,null,null,null
2.44842,null,0.98397,null,null
-0.786075,-1.07308,null,null,null
3.20496,null,-0.00400029,null,null
-0.959425,-0.85132,null,null,null
3.93879,null,1.33976,null,null
-0.76126,-0.6599,null,null,null
4.1657,null,1.12878,null,null
-0.884815,-0.53947,null,null,null
2.94592,null,1.09538,null,null
-0.941995,-0.768885,null,null,null
3.00805,null,0.96626,null,null
-0.941995,-0.768885,null,null,null
3.00805,null,0.96626,null,null
-1.08862,-0.67521,null,null,null
4.42818,null,0.277898,null,null
