MDTU,plaq_ss,plaq_st
158,0.963456,1.08501
159,0.958284,1.07294
160,0.946777,1.09806
161,0.940481,1.08937
162,0.940481,1.08937
163,0.940921,1.10583
164,0.931647,1.0985
165,0.927028,1.09976
166,0.929456,1.09575
167,0.935742,1.10427
168,0.924658,1.09575
169,0.934634,1.09398
170,0.944659,1.10397
171,0.917932,1.08741
172,0.956057,1.10154
173,0.940262,1.08702
174,0.969941,1.09197
175,0.945764,1.08849
176,0.962615,1.0749
177,0.976004,1.09257
178,0.976004,1.09257
179,0.946937,1.07909
180,0.9634,1.09699
181,0.970495,1.09084
182,0.9678,1.09065
183,0.949533,1.08676
184,0.966152,1.09476
185,0.964246,1.09075
186,0.976557,1.09361
187,0.974804,1.07347
188,0.997711,1.07869
189,1.00023,1.0767
190,1.00418,1.09269
191,1.002,1.08109
192,1.00438,1.08186
193,1.01525,1.09099
194,1.0109,1.08631
195,1.02087,1.1025
196,1.00442,1.08539
197,0.998413,1.08497
198,1.01352,1.08208
199,1.01136,1.08456
200,1.01956,1.07441
201,1.01956,1.07441
202,1.03222,1.07764
203,1.03768,1.07165
204,1.03494,1.07538
205,1.03107,1.06982
206,1.03794,1.07732
207,1.05199,1.06527
208,1.0361,1.0678
209,1.04012,1.06323
210,1.0519,1.0568
211,1.04276,1.06483
212,1.06931,1.06364
213,1.07034,1.05969
214,1.03851,1.05436
215,1.05643,1.05497
216,1.08431,1.05108
217,1.10581,1.04624
218,1.12423,1.04425
219,1.08936,1.02649
220,1.07523,1.02287
221,1.06785,1.04075
222,1.06686,1.04067
223,1.05358,1.02535
224,1.06439,1.04498
225,1.05129,1.03495
226,1.08157,1.04553
227,1.08157,1.04553
228,1.07608,1.03349
229,1.07608,1.03349
230,1.09991,1.04009
231,1.07066,1.04281
232,1.06722,1.03112
233,1.0832,1.03377
234,1.10493,1.03551
235,1.09018,1.01979
236,1.09064,1.02125
237,1.09662,1.00819
238,1.09711,1.02253
239,1.10319,1.02529
240,1.14183,1.00644
241,1.15269,1.02044
242,1.1263,1.02014
243,1.1263,1.02014
244,1.1263,1.02014
245,1.10666,1.0047
246,1.13894,0.998044
247,1.13851,0.999681
248,1.13345,1.02163
249,1.13345,1.02163
250,1.13431,0.999452
251,1.13205,1.00397
252,1.13883,1.01938
253,1.12765,0.98647
254,1.15157,1.00004
255,1.1537,0.986244
256,1.14527,1.00616
257,1.13405,1.00502
258,1.14168,0.996543
259,1.13556,1.01098
260,1.15207,0.991392
261,1.14815,1.00356
262,1.11596,1.00276
263,1.11596,1.00276
264,1.13276,1.01759
265,1.13057,1.01725
266,1.10289,1.01959
267,1.11956,1.01503
268,1.13588,1.01227
269,1.14808,1.02157
270,1.12669,1.02646
271,1.12602,1.03622
272,1.1201,1.04725
273,1.11027,1.00962
274,1.13671,1.04218
275,1.12601,1.02067
276,1.1444,1.02497
277,1.13618,1.03979
278,1.1101,1.04604
279,1.08502,1.06304
280,1.05246,1.05088
281,1.05246,1.05088
282,1.07716,1.06288
283,1.07716,1.06288
284,1.06931,1.04507
285,1.07372,1.05437
286,1.08354,1.04803
287,1.06649,1.03457
288,1.06568,1.04909
289,1.06785,1.04164
290,1.06896,1.04508
291,1.04767,1.04676
292,1.0718,1.0546
293,1.05016,1.05354
294,1.05134,1.06466
295,1.01922,1.07151
296,1.01993,1.07612
297,1.01826,1.06466
298,1.03091,1.06164
299,1.01398,1.06859
300,1.01821,1.06964
301,1.01821,1.06964
302,1.02241,1.06811
303,1.00415,1.07019
304,0.992937,1.07893
305,0.96233,1.0774
306,0.986018,1.1017
307,0.95407,1.1002
308,0.957271,1.10249
309,0.949896,1.10698
310,0.927197,1.10838
311,0.938571,1.11439
312,0.945424,1.09103
313,0.972035,1.09567
314,0.977775,1.07106
315,0.990554,1.08314
316,0.990554,1.08314
317,0.990554,1.08314
318,0.998496,1.07574
319,0.981067,1.06869
320,1.00228,1.07211
321,1.03695,1.05355
322,1.03639,1.04696
323,1.02172,1.06177
324,1.00746,1.05108
325,1.03073,1.06031
326,1.02177,1.04854
327,1.04457,1.0543
328,1.03668,1.05186
329,1.0505,1.05153
330,1.05215,1.03998
331,1.06918,1.04519
332,1.03526,1.05146
333,1.02713,1.05724
334,1.04385,1.06516
335,1.03266,1.06728
336,1.025,1.05955
337,1.04714,1.06135
338,1.02268,1.05956
339,0.998869,1.07114
340,0.997325,1.07429
341,0.990108,1.08119
342,0.969576,1.07134
343,0.963103,1.08867
344,0.961611,1.08082
345,0.969882,1.09396
346,0.954555,1.08226
347,0.981077,1.09174
348,0.972865,1.07457
349,0.973703,1.08476
350,0.971876,1.07941
351,0.974,1.08144
352,0.978966,1.06874
353,0.986966,1.07827
354,0.981682,1.06126
355,0.981682,1.06126
356,0.988589,1.09026
357,0.965544,1.06621
358,0.970446,1.08284
359,0.947735,1.07351
360,0.953867,1.09244
361,0.965552,1.09676
362,0.965552,1.09676
363,0.970369,1.09714
364,0.95829,1.09198
365,0.953885,1.0995
366,0.96551,1.08413
367,0.946356,1.09911
368,0.961417,1.10166
369,0.956417,1.099
370,0.941574,1.10027
371,0.932215,1.08786
372,0.949363,1.11606
373,0.905481,1.09451
374,0.916335,1.1124
375,0.927744,1.11351
376,0.922927,1.11519
377,0.929097,1.09317
378,0.979435,1.10564
379,0.930593,1.07386
380,0.941195,1.10568
381,0.910798,1.09118
382,0.935882,1.10959
383,0.926571,1.08881
384,0.926347,1.10406
385,0.930592,1.09832
386,0.921628,1.10898
387,0.914093,1.11273
388,0.92949,1.10195
389,0.924443,1.10079
390,0.939317,1.09158
391,0.947901,1.10139
392,0.937602,1.09308
393,0.951176,1.0972
394,0.945226,1.09908
395,0.956496,1.09128
396,0.951653,1.09578
397,0.96467,1.1167
398,0.944501,1.10881
399,0.944346,1.13121
400,0.959254,1.12865
401,0.951873,1.13986
402,0.925957,1.14473
403,0.941917,1.14172
404,0.926061,1.1454
405,0.924475,1.15428
406,0.920903,1.14854
407,0.930854,1.13492
408,0.952192,1.14251
409,0.953236,1.13951
410,0.955457,1.13842
411,0.959492,1.13098
412,0.953916,1.13161
413,0.953916,1.13161
414,0.953161,1.14003
415,0.954653,1.12457
416,0.947934,1.14058
417,0.955571,1.12503
418,0.96997,1.11804
419,0.968497,1.10629
420,0.968741,1.12565
421,0.962902,1.1152
422,0.975773,1.11239
423,0.968705,1.11756
424,0.968705,1.11756
425,0.949857,1.11433
426,0.978245,1.13126
427,0.957412,1.12797
428,0.963694,1.12948
429,0.958545,1.11711
430,0.973536,1.13514
431,0.961765,1.1348
432,0.968637,1.13594
433,0.976294,1.14194
434,0.982762,1.13633
435,0.953223,1.13775
436,0.969743,1.13786
437,0.986626,1.14558
438,0.986626,1.14558
439,0.983907,1.13263
440,1.00578,1.14477
441,1.00423,1.12041
442,1.04008,1.13283
443,1.0072,1.14584
444,1.0072,1.14584
445,0.979393,1.13565
446,0.991065,1.14941
447,0.97595,1.14295
448,0.97121,1.13644
449,0.973532,1.13952
450,0.992353,1.13127
451,0.975888,1.14899
452,0.98643,1.13659
453,1.00202,1.16087
454,1.00589,1.14673
455,0.989317,1.14498
456,1.01424,1.14574
457,1.0118,1.15677
458,0.97464,1.12896
459,1.00199,1.1639
460,0.985854,1.16004
461,1.02034,1.14973
462,1.02034,1.14973
463,1.02995,1.13001
464,1.05326,1.1436
465,1.05326,1.1436
466,1.03696,1.15329
467,1.04305,1.14149
468,1.05152,1.14528
469,1.03193,1.1445
470,1.03895,1.15391
471,1.04297,1.13289
472,1.03928,1.14151
473,1.03456,1.13588
474,1.02931,1.14092
475,1.02544,1.13827
476,1.00958,1.15636
477,1.00111,1.18148
478,1.00601,1.19322
479,0.998883,1.19372
480,0.99585,1.18751
481,0.99585,1.18751
482,1.01759,1.16931
483,1.04349,1.15884
484,1.05418,1.17758
485,1.05418,1.17758
486,1.03346,1.18854
487,1.02734,1.19803
488,1.01825,1.18783
489,1.01173,1.18513
490,1.03042,1.2016
491,1.03254,1.18886
492,1.06057,1.19641
493,1.06057,1.19641
494,1.02208,1.18348
495,1.04637,1.21417
496,1.01305,1.19482
497,1.02234,1.21115
498,1.00867,1.19517
499,1.02626,1.18205
500,1.03878,1.18727
501,1.03266,1.17903
502,1.03373,1.19034
503,1.02923,1.17098
504,1.06863,1.1807
505,1.06584,1.19897
506,1.0566,1.20911
507,1.04049,1.20974
508,1.03976,1.2287
509,1.01418,1.19961
510,1.03772,1.19486
511,1.02585,1.17662
512,1.01639,1.18853
513,0.994277,1.1568
514,1.04314,1.19878
515,1.04314,1.19878
516,1.01657,1.18071
517,1.02652,1.20523
518,1.03918,1.19937
519,1.03196,1.19027
520,1.06034,1.19995
521,1.03475,1.18229
522,1.04921,1.20882
523,1.04921,1.20882
524,1.04921,1.20882
525,1.0461,1.20157
526,1.03983,1.18505
527,1.02807,1.16976
528,1.03561,1.20015
529,1.02436,1.18158
530,1.03509,1.17537
531,1.01985,1.18231
532,1.03262,1.18208
533,1.0225,1.18514
534,1.00744,1.17022
535,1.00744,1.17022
536,1.00731,1.17088
537,1.00752,1.19078
538,0.995754,1.18435
539,0.988082,1.1853
540,0.988082,1.1853
541,0.98716,1.16877
542,0.999511,1.16725
543,1.021,1.1556
544,1.02391,1.14869
545,1.02179,1.14272
546,1.03868,1.131
547,1.03868,1.131
548,1.0467,1.1259
549,1.04088,1.12113
550,1.06718,1.09999
551,1.03497,1.10335
552,1.05528,1.11243
553,1.0472,1.08244
554,1.06617,1.10578
555,1.04481,1.09055
556,1.06852,1.10187
557,1.06852,1.10187
558,1.05798,1.08776
559,1.07968,1.09838
560,1.06836,1.07869
561,1.08448,1.11285
562,1.05108,1.09423
563,1.04762,1.11574
564,0.998925,1.10444
565,1.01455,1.11329
566,1.00409,1.10823
567,1.0216,1.1016
568,1.04422,1.07524
569,1.02698,1.08307
570,1.02343,1.06507
571,1.05345,1.08095
572,1.03748,1.06779
573,1.03227,1.07944
574,1.04952,1.07874
575,1.09349,1.06342
576,1.09726,1.05432
577,1.1017,1.04183
578,1.08797,1.05222
579,1.1044,1.05788
580,1.10921,1.04691
581,1.10614,1.06355
582,1.10168,1.05739
583,1.11011,1.05988
584,1.13603,1.02621
585,1.12936,1.03875
586,1.11405,1.04441
587,1.12077,1.05054
588,1.12675,1.04535
589,1.12956,1.05859
590,1.11662,1.04865
591,1.12237,1.03298
592,1.11724,1.05365
593,1.10997,1.07786
594,1.08546,1.0716
595,1.06286,1.06098
596,1.09595,1.08251
597,1.07747,1.05693
598,1.09654,1.0667
599,1.11409,1.05757
600,1.11013,1.05218
601,1.09198,1.05416
602,1.11738,1.05412
603,1.13164,1.0478
604,1.12665,1.04299
605,1.14225,1.05698
606,1.14139,1.05251
607,1.14978,1.0484
608,1.14601,1.04691
609,1.15178,1.03388
610,1.17324,1.05215
611,1.15605,1.05142
612,1.16155,1.04409
613,1.15675,1.04256
614,1.15481,1.03356
615,1.14917,1.04092
616,1.12636,1.04955
617,1.12276,1.07313
618,1.12643,1.07325
619,1.11225,1.07802
620,1.10479,1.08791
621,1.08673,1.09091
622,1.09523,1.09075
623,1.06438,1.09188
624,1.04961,1.0915
625,1.0492,1.09279
626,1.0492,1.09279
627,1.07479,1.10146
628,1.06063,1.10066
629,1.04801,1.11776
630,1.0524,1.08912
631,1.05176,1.10579
632,1.02535,1.10544
633,1.02616,1.10711
634,1.00059,1.10643
635,0.986651,1.1105
636,0.978966,1.09782
637,1.00265,1.08163
638,1.01805,1.07884
639,1.03608,1.05719
640,1.02963,1.07621
641,1.02186,1.0766
642,1.01899,1.07325
643,1.01067,1.07628
644,0.988156,1.07911
645,0.987671,1.08013
646,0.978545,1.07742
647,0.973548,1.07486
648,0.958395,1.08233
649,0.971656,1.08135
650,0.983521,1.08946
651,0.951564,1.0687
652,0.982434,1.07944
653,1.00669,1.04555
654,1.00669,1.04555
655,1.00045,1.07351
656,1.00368,1.04479
657,1.00856,1.05896
658,1.01799,1.05524
659,1.01476,1.03483
660,1.02274,1.0603
661,1.01901,1.04599
662,1.0292,1.05299
663,0.998256,1.05977
664,1.01411,1.06163
665,1.00086,1.05796
666,1.01293,1.04503
667,1.03333,1.06475
668,1.03333,1.06475
669,1.02294,1.06064
670,1.00378,1.03985
671,1.03497,1.06741
672,1.02551,1.05749
673,1.03838,1.03609
674,1.03347,1.05553
675,1.03637,1.05195
676,1.01368,1.04949
677,1.01332,1.06602
678,1.01332,1.06602
679,0.991755,1.0773
680,1.01512,1.06667
681,1.01588,1.05228
682,1.00685,1.06534
683,1.00685,1.06534
684,0.996301,1.0643
685,0.980026,1.0727
686,0.966092,1.07659
687,0.970519,1.07126
688,0.963799,1.08363
689,0.958811,1.06458
690,0.968069,1.07987
691,0.979184,1.07328
692,0.967648,1.0688
693,0.996768,1.07059
694,1.01552,1.076
695,0.995701,1.06738
696,0.995701,1.06738
697,1.0053,1.06606
698,1.00669,1.06855
699,1.00007,1.06575
700,1.00121,1.06358
701,1.00343,1.06498
702,1.00542,1.05634
703,0.989741,1.08117
704,0.998271,1.07482
705,0.974973,1.08376
706,0.970721,1.06908
707,0.975983,1.06612
708,0.997323,1.06705
709,1.0009,1.05863
710,0.999488,1.05883
711,1.00177,1.05389
712,1.03467,1.05231
713,1.02365,1.0465
714,1.03965,1.04157
715,1.03307,1.04521
716,1.04447,1.05002
717,1.03083,1.0253
718,1.06303,1.04704
719,1.03606,1.03783
720,1.05051,1.05411
721,1.03068,1.04028
722,1.01937,1.03631
723,1.01937,1.03631
724,1.01212,1.05565
725,1.02034,1.05697
726,1.03407,1.04969
727,1.03571,1.04797
728,1.0487,1.03626
729,1.05689,1.04243
730,1.03192,1.04581
731,1.05984,1.05121
732,1.03312,1.0577
733,1.05803,1.02927
734,1.05553,1.04938
735,1.05679,1.03408
736,1.07695,1.02601
737,1.07071,1.028
738,1.06001,1.04008
739,1.04978,1.03848
740,1.03029,1.05458
741,1.02004,1.05389
742,1.03119,1.06205
743,1.02269,1.05416
744,1.01237,1.06222
745,1.02182,1.07243
746,1.02182,1.07243
747,0.986724,1.0657
748,0.993997,1.06209
749,0.993997,1.06209
750,1.01278,1.06796
751,0.975093,1.0722
752,0.976512,1.07502
753,0.993127,1.06211
754,1.01767,1.06722
755,1.0226,1.04902
756,1.0352,1.05907
757,1.04167,1.05452
758,1.02695,1.04897
759,1.03532,1.0561
760,1.03917,1.04519
761,1.04782,1.03574
762,1.05125,1.05369
763,1.06047,1.03216
764,1.05283,1.03422
765,1.0524,1.03703
766,1.0614,1.05047
767,1.05339,1.04494
768,1.05339,1.04494
769,1.06852,1.05595
770,1.06852,1.05595
771,1.04408,1.04369
772,1.04408,1.04369
773,1.07841,1.04469
774,1.07064,1.05401
775,1.07066,1.05
776,1.08631,1.02862
777,1.07618,1.04344
778,1.09293,1.03631
779,1.09118,1.02934
780,1.0806,1.05304
781,1.05631,1.04444
782,1.06255,1.07208
783,1.05484,1.05082
784,1.08682,1.04388
785,1.07914,1.04271
786,1.08425,1.03801
787,1.09474,1.02795
788,1.07162,1.03051
789,1.04885,1.04144
790,1.07575,1.03968
791,1.08052,1.03255
792,1.08789,1.03428
793,1.08369,1.03268
794,1.078,1.03933
795,1.078,1.03933
796,1.07193,1.04044
797,1.05274,1.03588
798,1.05274,1.03588
799,1.05969,1.05042
800,1.05116,1.05375
801,1.06205,1.03772
802,1.0597,1.04051
803,1.0592,1.02905
804,1.05225,1.04459
805,1.03873,1.04894
806,1.03018,1.0425
807,1.03076,1.04945
808,1.03468,1.04634
809,1.03982,1.0484
810,1.03058,1.04811
811,1.04004,1.05601
812,1.03467,1.07501
813,1.02591,1.05323
814,1.00819,1.06305
815,1.02312,1.0513
816,1.03217,1.0583
817,1.03076,1.06247
818,0.988547,1.0653
819,0.988181,1.07137
820,0.969395,1.06972
821,0.999736,1.05017
822,1.00921,1.07117
823,0.998304,1.05631
824,1.01412,1.06251
825,0.981597,1.07873
826,0.995998,1.0839
827,0.983855,1.0702
828,1.00394,1.08612
829,0.980206,1.07448
830,0.978633,1.07815
831,0.978633,1.07815
832,0.967484,1.08
833,0.946693,1.08253
834,0.96059,1.0892
835,0.955087,1.08026
836,0.969452,1.07822
837,0.975898,1.07564
838,1.00538,1.07299
839,1.00457,1.07244
840,0.977576,1.07598
841,0.987057,1.07491
842,0.987291,1.07856
843,1.00035,1.07812
844,0.980175,1.08172
845,0.981262,1.0763
846,0.994121,1.09512
847,0.960798,1.07224
848,0.983987,1.08203
849,0.974931,1.08796
850,0.980998,1.07373
851,0.980079,1.08376
852,0.988367,1.07908
853,0.968674,1.06167
854,0.990164,1.07784
855,0.974393,1.06704
856,0.98424,1.07918
857,0.983344,1.07094
858,0.998383,1.07827
859,1.00404,1.06288
860,1.01029,1.07305
861,0.979865,1.06115
862,1.02651,1.06656
863,1.03723,1.03496
864,1.08592,1.04461
865,1.04182,1.03624
866,1.05962,1.04916
867,1.06893,1.02967
868,1.06361,1.03907
869,1.06176,1.02649
870,1.0795,1.02974
871,1.0795,1.02974
872,1.08012,1.02146
873,1.08824,1.01464
874,1.09727,1.0122
875,1.10924,1.00051
876,1.1254,1.01452
877,1.10898,1.01255
878,1.10978,1.01218
879,1.1068,1.00349
880,1.10343,0.998837
881,1.14123,0.995644
882,1.12657,0.98136
883,1.15237,0.992076
884,1.14362,0.984553
885,1.1332,0.996076
886,1.11234,0.980953
887,1.14205,0.999774
888,1.13323,0.994374
889,1.13671,0.984247
890,1.09855,0.990605
891,1.11683,1.01754
892,1.09818,0.99822
893,1.1164,0.998169
894,1.07974,1.00039
895,1.08354,1.00323
896,1.08354,1.00323
897,1.08626,1.01293
898,1.09107,1.02857
899,1.06141,1.00021
900,1.06141,1.00021
901,1.09318,1.03547
902,1.06671,1.00997
903,1.1058,1.02481
904,1.09227,1.00671
905,1.07886,1.02825
906,1.07886,1.02825
907,1.08767,1.01583
908,1.11183,1.0123
909,1.08648,1.01023
910,1.0765,1.01838
911,1.07146,1.00722
912,1.11182,1.00452
913,1.1104,0.998014
914,1.1258,0.991905
915,1.11833,0.9891
916,1.12389,0.976743
917,1.16796,0.981547
918,1.13225,0.97071
919,1.1416,0.987172
920,1.1416,0.987172
921,1.12996,0.981816
922,1.14145,0.983384
923,1.14145,0.983384
924,1.11464,0.988409
925,1.11268,1.00895
926,1.09887,1.0019
927,1.11059,0.993184
928,1.12402,1.00038
929,1.11004,1.0099
930,1.07832,1.008
931,1.09286,1.00448
932,1.09272,1.02951
933,1.08671,1.00824
934,1.09224,1.01617
935,1.11426,1.00864
936,1.10878,1.00368
937,1.12428,0.988876
938,1.12883,1.00334
939,1.1104,1.00532
940,1.10079,1.00595
941,1.12323,0.992815
942,1.13569,0.999168
943,1.13671,0.984959
944,1.14455,0.991256
945,1.16033,0.96902
946,1.16507,0.983773
947,1.17,0.974928
948,1.15523,0.977693
949,1.14223,0.97754
950,1.12833,0.994198
951,1.13327,0.977149
952,1.14605,1.00084
953,1.11572,0.998949
954,1.12317,1.01021
955,1.1051,0.997275
956,1.10084,1.00757
957,1.09654,1.01024
958,1.09654,1.01024
959,1.10546,1.00943
960,1.10993,1.00806
961,1.13425,0.997459
962,1.13881,0.994547
963,1.11419,1.00739
964,1.1146,1.01417
965,1.1146,1.01417
966,1.12272,1.00064
967,1.1373,0.996315
968,1.13016,0.998384
969,1.13328,0.99597
970,1.15702,0.984027
971,1.16393,0.976476
972,1.18693,0.954971
973,1.19698,0.953025
974,1.18554,0.959531
975,1.16574,0.967067
976,1.16833,0.988211
977,1.19206,0.966093
978,1.17432,0.967369
979,1.18824,0.979583
980,1.15832,0.980864
981,1.17631,0.978129
982,1.16548,0.960407
983,1.20277,0.958528
984,1.19583,0.963552
985,1.19821,0.961439
986,1.1645,0.969393
987,1.18504,0.982563
988,1.18378,0.971034
989,1.17815,0.964811
990,1.17605,0.981738
991,1.15045,0.984611
992,1.13462,0.972987
993,1.15329,0.983748
994,1.14664,0.978782
995,1.15691,0.990173
996,1.15691,0.990173
997,1.16913,0.999564
998,1.14827,0.982197
999,1.18221,0.961965
1000,1.19367,0.968849
1001,1.18093,0.967255
1002,1.18299,0.970226
1003,1.17079,0.97472
1004,1.18595,0.963642
1005,1.19324,0.948713
1006,1.19668,0.975332
1007,1.17058,0.964806
1008,1.1996,0.965872
1009,1.21337,0.945968
1010,1.20399,0.951184
1011,1.22249,0.950905
1012,1.20556,0.945473
1013,1.20556,0.945473
1014,1.19586,0.961203
1015,1.19057,0.941956
1016,1.22462,0.948
1017,1.20324,0.951083
1018,1.23003,0.959131
1019,1.2628,0.93105
1020,1.25198,0.92076
1021,1.24191,0.918283
1022,1.25661,0.919929
1023,1.27736,0.925162
1024,1.27601,0.917
1025,1.27416,0.915701
1026,1.26298,0.922943
1027,1.28521,0.925922
1028,1.29597,0.908914
1029,1.30769,0.901184
1030,1.2812,0.899537
1031,1.31213,0.909922
1032,1.30004,0.905245
1033,1.30004,0.905245
1034,1.26371,0.92159
1035,1.24281,0.930448
1036,1.24846,0.94529
1037,1.2001,0.957182
1038,1.19634,0.972275
1039,1.19502,0.963292
1040,1.21293,0.965901
1041,1.21293,0.965901
1042,1.19828,0.942678
1043,1.20446,0.967202
1044,1.20377,0.958142
1045,1.18178,0.977966
1046,1.17968,0.973905
1047,1.17301,0.972086
1048,1.17799,0.986814
1049,1.15807,0.98325
1050,1.15399,1.00732
1051,1.13153,1.00264
1052,1.1295,1.0071
1053,1.11709,0.986849
1054,1.13261,1.00234
1055,1.11463,0.995809
1056,1.13122,0.993082
1057,1.15493,0.981876
1058,1.15493,0.981876
1059,1.15256,0.995361
1060,1.15332,1.00415
1061,1.14276,1.00249
1062,1.15146,0.994517
1063,1.16196,0.970703
1064,1.16196,0.970703
1065,1.15428,0.995098
1066,1.14128,0.986248
1067,1.11808,1.01393
1068,1.09404,1.00784
1069,1.11099,1.01103
1070,1.11379,1.02297
1071,1.10753,1.02016
1072,1.101,1.0268
1073,1.11333,1.04118
1074,1.07249,1.0256
1075,1.07541,1.03876
1076,1.05888,1.04332
1077,1.05574,1.049
1078,1.05574,1.049
1079,1.03986,1.05064
1080,1.02446,1.05771
1081,1.03918,1.05196
1082,1.04193,1.04522
1083,1.07153,1.04252
1084,1.06596,1.05313
1085,1.06596,1.05313
1086,1.02551,1.04518
1087,1.04305,1.03878
1088,1.07852,1.03129
1089,1.07684,1.02786
1090,1.08387,1.02638
1091,1.08576,1.02057
1092,1.09465,1.02184
1093,1.08701,1.02587
1094,1.08452,1.01722
1095,1.09534,1.02791
1096,1.10284,1.0206
1097,1.08192,1.0256
1098,1.07384,1.03395
1099,1.0939,1.0345
1100,1.0939,1.0345
1101,1.07729,1.02286
1102,1.08703,1.05288
1103,1.08703,1.05288
1104,1.07039,1.03302
1105,1.07031,1.02552
1106,1.0547,1.04367
1107,1.07074,1.04288
1108,1.04585,1.0466
1109,1.04028,1.06398
1110,1.04929,1.05345
1111,1.04034,1.04446
1112,1.03075,1.065
1113,1.01278,1.04971
1114,1.04992,1.06199
1115,1.01718,1.04928
1116,1.00758,1.06527
1117,1.03919,1.05691
1118,1.04574,1.05216
1119,1.02243,1.05433
1120,1.0073,1.0625
1121,1.0075,1.06239
1122,1.01797,1.06316
1123,1.01231,1.06681
1124,1.00652,1.06803
1125,1.0194,1.07193
1126,1.01925,1.06517
1127,1.01517,1.05342
1128,1.0152,1.07208
1129,1.02553,1.05006
1130,1.02657,1.05786
1131,1.01511,1.05874
1132,1.02478,1.06491
1133,1.02565,1.0633
1134,1.03699,1.05232
1135,1.03234,1.0543
1136,1.01019,1.05718
1137,1.01576,1.0697
1138,0.99337,1.07108
1139,1.00995,1.06635
1140,1.01692,1.0488
1141,1.02493,1.0412
1142,1.03679,1.04444
1143,1.0326,1.05872
1144,1.02515,1.03874
1145,1.03426,1.05476
1146,1.05327,1.03668
1147,1.05798,1.04029
1148,1.06026,1.02865
1149,1.07013,1.02285
1150,1.05439,1.0289
1151,1.06431,1.03116
1152,1.05486,1.03505
